ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop
DHCR7	NR1H3	other	24060	4384	0.11647336184978485	0.015276743099093437	0.12206982543640897	0.009352189781021899	0.06587505247443914	0.0017793336268669135	False
COL5A2	ITGA1+ITGB1	other	24060	4384	0.020620008930563927	0.11087790876626968	0.020739817123857023	0.05907846715328467	0.0657489588484168	0.002286303468962733	False
C3	ITGAM+ITGB2	other	24060	4384	0.09964510053396225	0.030245760455727577	0.07847049044056525	0.017563868613138685	0.06494543049484491	0.0030138418413371143	False
PTGES	PTGER3	other	24060	4384	0.1280258595943451	0.0017465752316638827	0.12032418952618454	0.0011405109489051094	0.06488621741300449	0.000223606795379961	False
COL21A1	ITGA1+ITGB1	other	24060	4384	0.018088513985276222	0.11087790876626968	0.01791354945968412	0.05907846715328467	0.06448321137577295	0.00200561660337685	False
PGF	FLT1+KDR	other	24060	4384	0.12637200951576233	0.002231888473033905	0.11471321695760599	0.0013686131386861315	0.06430194899439812	0.0002820482313523609	False
LGALS9	BCR+CD22+PTPRC	checkpoint_partial	24060	4384	0.09553846716880798	0.0329313725233078	0.09389027431421447	0.02052919708029197	0.06423491984605789	0.0031462128526418276	False
IL1B	IL1R1+IL1RAP	other	24060	4384	0.11035341769456863	0.017934931442141533	0.07435577722360764	0.010264598540145985	0.06414417456835508	0.001979180980758097	False
IL1B	IL1R2+IL1RAP	other	24060	4384	0.11035341769456863	0.017934931442141533	0.07435577722360764	0.010264598540145985	0.06414417456835508	0.001979180980758097	False
PTGES	PTGER1	other	24060	4384	0.1280258595943451	0.0	0.12032418952618454	0.0	0.06401292979717255	0.0	False
GGT1	CYSLTR1	other	24060	4384	0.012573673389852047	0.11542922258377075	0.015170407315045719	0.06478102189781022	0.0640014479868114	0.0014513693444128672	False
PTPRC	CD22	other	24060	4384	0.03667117655277252	0.09104613214731216	0.03088113050706567	0.04744525547445255	0.06385865435004234	0.0033387687864211424	False
DHCR7	RORC	other	24060	4384	0.11647336184978485	0.010997910983860493	0.12206982543640897	0.006843065693430657	0.06373563641682267	0.0012809636656149065	False
ALOX5+ALOX5AP+LTC4S	CYSLTR1	other	24060	4384	0.011570974253118038	0.11542922258377075	0.010806317539484621	0.06478102189781022	0.0635000984184444	0.0013356285625742426	False
TF	TFRC	other	24060	4384	0.007160744164139032	0.11958929896354675	0.007273482959268496	0.07253649635036497	0.06337502156384289	0.0008563483746466954	False
COL16A1	ITGA1+ITGB1	other	24060	4384	0.015108559280633926	0.11087790876626968	0.01629260182876143	0.05907846715328467	0.0629932340234518	0.0016752054575079056	False
PVR	CD226	checkpoint	24060	4384	0.050667960196733475	0.07349046319723129	0.059310058187863675	0.04151459854014598	0.062079211696982384	0.0037236118641168214	False
FGA+FGB+FGG	ITGAX+ITGB2	other	24060	4384	0.08146583288908005	0.04240858182311058	0.044970906068162925	0.02737226277372263	0.061937207356095314	0.003454850439864404	False
COL4A4	ITGA1+ITGB1	other	24060	4384	0.012918783351778984	0.11087790876626968	0.014339152119700748	0.05907846715328467	0.061898346059024334	0.0014324076818497539	False
COL17A1	ITGA10+ITGB1	other	24060	4384	0.11961835622787476	0.003718894673511386	0.10594347464671654	0.002052919708029197	0.06166862545069307	0.00044484806783003095	False
COL9A3	ITGA1+ITGB1	other	24060	4384	0.01188990194350481	0.11087790876626968	0.013175394846217789	0.05907846715328467	0.06138390535488725	0.001318327462931819	False
EBI3+IL27	IL27RA+IL6ST	other	24060	4384	2.6615547540131956e-05	0.1223476454615593	4.1562759767248545e-05	0.07025547445255474	0.061187130504549714	3.2563495742053412e-06	False
B2M+CD1B	IL6ST	MHC_I_partial	24060	4384	0.0	0.1223476454615593	0.0	0.07025547445255474	0.06117382273077965	0.0	False
COL8A1	ITGA1+ITGB1	other	24060	4384	0.011082157492637634	0.11087790876626968	0.011346633416458854	0.05907846715328467	0.06098003312945366	0.0012287664474021076	False
IL37	IL18R1+SIGIRR	other	24060	4384	0.009804176166653633	0.11032170057296753	0.005652535328345802	0.06067518248175183	0.06006293836981058	0.0010816133874221867	False
COL17A1	ITGA11+ITGB1	other	24060	4384	0.11961835622787476	0.0003898020659107715	0.10594347464671654	0.0002281021897810219	0.060004079146892764	4.662748237847618e-05	False
APOE	TREM2+TYROBP	other	24060	4384	0.10771898180246353	0.01196745689958334	0.10261845386533666	0.007071167883211679	0.059843219351023436	0.0012891222719879844	False
GGT1+GGT5	CYSLTR1	other	24060	4384	0.004008693154901266	0.11542922258377075	0.004488778054862843	0.06478102189781022	0.05971895786933601	0.00046272033444713645	False
COL24A1	ITGA1+ITGB1	other	24060	4384	0.007201943080872297	0.11087790876626968	0.007564422277639235	0.05907846715328467	0.05903992592357099	0.0007985363878608258	False
PLAUR	ITGAV+ITGB3	other	24060	4384	0.11737632006406784	0.00036954431561753154	0.10644222776392352	0.0002281021897810219	0.058872932189842686	4.3375751867780286e-05	False
DPEP2	CYSLTR1	other	24060	4384	0.0019440731266513467	0.11542922258377075	0.001537822111388196	0.06478102189781022	0.05868664785521105	0.00022440284965536544	False
COL12A1	ITGA1+ITGB1	other	24060	4384	0.006489192135632038	0.11087790876626968	0.007107231920199501	0.05907846715328467	0.05868355045095086	0.0007195080535814039	False
COL14A1	ITGA1+ITGB1	other	24060	4384	0.006150201428681612	0.11087790876626968	0.0059850374064837905	0.05907846715328467	0.05851405509747565	0.0006819214729035412	False
COL6A3	ITGA1+ITGB1	other	24060	4384	0.006071801297366619	0.11087790876626968	0.006109725685785536	0.05907846715328467	0.05847485503181815	0.0006732286302963339	False
DPEP3	CYSLTR1	other	24060	4384	0.0011548011098057032	0.11542922258377075	0.0014131338320864505	0.06478102189781022	0.05829201184678823	0.000133297794343748	False
COL1A2	ITGA2+ITGB1	other	24060	4384	0.07710243761539459	0.039408937096595764	0.059102244389027433	0.023722627737226276	0.05825568735599518	0.0030385251139792846	False
CEACAM1	CEACAM6	other	24060	4384	0.055020518600940704	0.06112825497984886	0.052535328345802164	0.03102189781021898	0.05807438679039478	0.0033633082901618205	False
DPEP1	CYSLTR1	other	24060	4384	0.0002731315908022225	0.11542922258377075	0.0003740648379052369	0.06478102189781022	0.05785117708728649	3.152736718936913e-05	False
COL4A3	ITGA1+ITGB1	other	24060	4384	0.004641940351575613	0.11087790876626968	0.004904405652535328	0.05907846715328467	0.05775992455892265	0.0005146886388004666	False
CCL26	CCR2	other	24060	4384	0.1005328968167305	0.014504720456898212	0.08574397339983375	0.008895985401459854	0.057518808636814356	0.001458201565048868	False
COL19A1	ITGA1+ITGB1	other	24060	4384	0.0031235660426318645	0.11087790876626968	0.003491271820448878	0.05907846715328467	0.057000737404450774	0.0003463344707003539	False
COL7A1	ITGA2+ITGB1	other	24060	4384	0.07424204051494598	0.039408937096595764	0.0743973399833749	0.023722627737226276	0.056825488805770874	0.0029257999045764205	False
CCL5	CCR4	T_recruit_partial	24060	4384	0.1078873723745346	0.005708885844796896	0.07323358270989194	0.0034215328467153286	0.05679812910966575	0.0006159166929813123	False
COL13A1	ITGA1+ITGB1	other	24060	4384	0.002308877883478999	0.11087790876626968	0.0022443890274314216	0.05907846715328467	0.05659339332487434	0.0002560035513168423	False
COL22A1	ITGA1+ITGB1	other	24060	4384	0.0021617887541651726	0.11087790876626968	0.002369077306733167	0.05907846715328467	0.05651984876021743	0.0002396946162562738	False
SEMA7A	ITGA1+ITGB1	other	24060	4384	0.0020804444793611765	0.11087790876626968	0.002660016625103907	0.05907846715328467	0.05647917662281543	0.00023067533317589796	False
COL15A1	ITGA1+ITGB1	other	24060	4384	0.0020101971458643675	0.11087790876626968	0.0023275145469659184	0.05907846715328467	0.056444052956067026	0.00022288645574136505	False
COL8A2	ITGA1+ITGB1	other	24060	4384	0.0018825777806341648	0.11087790876626968	0.0019534497090606816	0.05907846715328467	0.056380243273451924	0.0002087362874065614	False
TGFA	EGFR	other	24060	4384	0.09709882736206055	0.01562602072954178	0.09368246051537822	0.011405109489051095	0.05636242404580116	0.0015172682891737566	False
COL10A1	ITGA1+ITGB1	other	24060	4384	0.0016804460901767015	0.11087790876626968	0.001371571072319202	0.05907846715328467	0.05627917742822319	0.0001863243482732469	False
COL5A3	ITGA1+ITGB1	other	24060	4384	0.0014345262898132205	0.11087790876626968	0.0017040731504571903	0.05907846715328467	0.05615621752804145	0.0001590572750847256	False
VCAM1	ITGA4+ITGB7	other	24060	4384	0.004988056141883135	0.10729685425758362	0.004945968412302577	0.06113138686131387	0.056142455199733377	0.0005352027328842796	False
COL11A1	ITGA1+ITGB1	other	24060	4384	0.0013894494622945786	0.11087790876626968	0.0014131338320864505	0.05907846715328467	0.05613367911428213	0.00015405925071564075	False
COL26A1	ITGA1+ITGB1	other	24060	4384	0.0009626068058423698	0.11087790876626968	0.0012468827930174563	0.05907846715328467	0.05592025778605603	0.00010673182959598055	False
LAMC1	ITGA7+ITGB1	other	24060	4384	0.11141857504844666	0.00039889212348498404	0.11650041562759768	0.0004562043795620438	0.05590873358596582	4.4443991996745945e-05	False
COL11A2	ITGA1+ITGB1	other	24060	4384	0.0009306127321906388	0.11087790876626968	0.0009559434746467166	0.05907846715328467	0.05590426074923016	0.00010318439361656261	False
LAMC1	ITGAV+ITGB3	other	24060	4384	0.11141857504844666	0.00036954431561753154	0.11650041562759768	0.0002281021897810219	0.05589405968203209	4.1174101063358795e-05	False
FGA+FGB+FGG	ITGAM+ITGB2	other	24060	4384	0.08146583288908005	0.030245760455727577	0.044970906068162925	0.017563868613138685	0.05585579667240381	0.0024639960668894484	False
PECAM1	CD38	other	24060	4384	0.02104846015572548	0.09028296172618866	0.022443890274314215	0.055656934306569344	0.05566571094095707	0.0019003173226345704	False
COL6A5	ITGA1+ITGB1	other	24060	4384	0.00038544280687347054	0.11087790876626968	0.00041562759767248546	0.05907846715328467	0.05563167578657158	4.273709237513157e-05	False
COL2A1	ITGA1+ITGB1	other	24060	4384	0.0003055237466469407	0.11087790876626968	0.0003740648379052369	0.05907846715328467	0.05559171625645831	3.3875834106648385e-05	False
CCL5	ACKR2	T_recruit_partial	24060	4384	0.1078873723745346	0.003173642326146364	0.07323358270989194	0.002052919708029197	0.055530507350340486	0.000342395931424537	False
COL9A1	ITGA1+ITGB1	other	24060	4384	0.00018261543300468475	0.11087790876626968	0.00016625103906899418	0.05907846715328467	0.055530262099637184	2.024801732000627e-05	False
COL6A6	ITGA1+ITGB1	other	24060	4384	4.132393951294944e-05	0.11087790876626968	4.1562759767248545e-05	0.05907846715328467	0.05545961635289132	4.5819119951796545e-06	False
DHRS9	PGR	other	24060	4384	0.10963677614927292	0.0012622748035937548	0.07531172069825437	0.0006843065693430657	0.05544952547643334	0.00013839174008047593	False
TENM2	ADGRL1	other	24060	4384	0.1017715334892273	0.008918133564293385	0.0986284289276808	0.005702554744525547	0.05534483352676034	0.0009076121286998862	False
MADCAM1	ITGA4+ITGB7	other	24060	4384	0.0030262568034231663	0.10729685425758362	0.0034497090606816294	0.06113138686131387	0.05516155553050339	0.00032470783518291635	False
LIPA	RORC	other	24060	4384	0.09921324998140335	0.010997910983860493	0.10743973399833749	0.006843065693430657	0.05510558048263192	0.0010911384917149727	False
DAG1	NRXN3	other	24060	4384	0.10878794640302658	0.0006219462375156581	0.11820448877805487	0.0004562043795620438	0.05470494632027112	6.766025395241746e-05	False
EFNA5	EPHA4	other	24060	4384	0.09473366290330887	0.01453543920069933	0.09526184538653366	0.00843978102189781	0.0546345510520041	0.0013769953973905916	False
EFNB2	EPHA4	other	24060	4384	0.09472618997097015	0.01453543920069933	0.09692435577722361	0.00843978102189781	0.05463081458583474	0.0013768867750369312	False
DAG1	CELSR3	other	24060	4384	0.10878794640302658	0.0	0.11820448877805487	0.0	0.05439397320151329	0.0	False
CXCL12	DPP4	T_recruit_partial	24060	4384	0.01787705533206463	0.09070995450019836	0.016458852867830425	0.04881386861313869	0.054293504916131496	0.001621626875769111	False
PNMT	ADRB2	other	24060	4384	0.0014379204949364066	0.10702910274267197	0.0019534497090606816	0.0572536496350365	0.05423351161880419	0.0001538993403883424	False
PNMT+SLC18A2	ADRB2	other	24060	4384	0.0014379204949364066	0.10702910274267197	0.0014962593516209476	0.0572536496350365	0.05423351161880419	0.0001538993403883424	False
CCL5	ACKR1	T_recruit_partial	24060	4384	0.1078873723745346	0.00039167178329080343	0.07323358270989194	0.0002281021897810219	0.054139522078912705	4.225643953249293e-05	False
FASLG	FAS	other	24060	4384	4.243901639711112e-05	0.10820060968399048	4.1562759767248545e-05	0.06113138686131387	0.054121524350193795	4.591927448556292e-06	False
CCL5	CCR3	T_recruit_partial	24060	4384	0.1078873723745346	0.0002602997701615095	0.07323358270989194	0.0002281021897810219	0.05407383607234806	2.808305823242055e-05	False
LAMA3	ITGA3+ITGB1	other	24060	4384	0.08841891586780548	0.01969652809202671	0.09039900249376559	0.012317518248175183	0.054057721979916096	0.001741545660256777	False
CCL5	GPR75	T_recruit_partial	24060	4384	0.1078873723745346	0.0	0.07323358270989194	0.0	0.0539436861872673	0.0	False
TENM2	ADGRL2	other	24060	4384	0.1017715334892273	0.0056981476955115795	0.0986284289276808	0.005246350364963503	0.05373484059236944	0.00057990922902032	False
FN1	ITGA2+ITGB1	other	24060	4384	0.06785682588815689	0.039408937096595764	0.056608478802992516	0.023722627737226276	0.05363288149237633	0.002674165383001026	False
CDH3	CDH3	other	24060	4384	0.10282795131206512	0.0037975015584379435	0.09912718204488778	0.002281021897810219	0.053312726435251534	0.0003904893053585483	False
THY1	ITGAV+ITGB3	other	24060	4384	0.10541009902954102	0.00036954431561753154	0.08811305070656691	0.0002281021897810219	0.052889821672579274	3.895370290504796e-05	False
COL1A1	ITGA10+ITGB1	other	24060	4384	0.10158289223909378	0.003718894673511386	0.08146300914380715	0.002052919708029197	0.05265089345630258	0.00037777607686784696	False
EFNB2	EPHB1	other	24060	4384	0.09472618997097015	0.010443150997161865	0.09692435577722361	0.0061587591240875915	0.05258467048406601	0.0009892399052526812	False
EFNA4	EPHA4	other	24060	4384	0.0904567614197731	0.01453543920069933	0.09987531172069826	0.00843978102189781	0.052496100310236216	0.0013148287559092767	False
TNC	ITGA9+ITGB1	other	24060	4384	0.09526870399713516	0.009165605530142784	0.08694929343308395	0.00479014598540146	0.05221715476363897	0.000873195360205678	False
CADM3	CADM1	other	24060	4384	0.0045194197446107864	0.09890703856945038	0.0035328345802161263	0.05770985401459854	0.05171322915703058	0.00044700242299175463	False
EFNB2	EPHB3	other	24060	4384	0.09472618997097015	0.0076253642328083515	0.09692435577722361	0.005246350364963503	0.05117577710188925	0.000722321700914845	False
TNC	ITGAV+ITGB6	other	24060	4384	0.09526870399713516	0.0069112638011574745	0.08694929343308395	0.0038777372262773723	0.05108998389914632	0.0006584271453185866	False
TENM2	ADGRL3	other	24060	4384	0.1017715334892273	0.00038828857941552997	0.0986284289276808	0.0002281021897810219	0.05107991103432141	3.95167241634721e-05	False
EFNB1	EPHA4	other	24060	4384	0.08745476603507996	0.01453543920069933	0.0912718204488778	0.00843978102189781	0.05099510261788964	0.0012711934345142895	False
COL1A1	ITGA11+ITGB1	other	24060	4384	0.10158289223909378	0.0003898020659107715	0.08146300914380715	0.0002281021897810219	0.050986347152502276	3.959722125599003e-05	False
CXCL9	DPP4	T_recruit_partial	24060	4384	0.011136059649288654	0.09070995450019836	0.009559434746467166	0.04881386861313869	0.05092300707474351	0.0010101514640984688	False
C3	C5AR2	other	24060	4384	0.09964510053396225	0.002092215698212385	0.07847049044056525	0.0013686131386861315	0.05086865811608732	0.00020847904358710714	False
CXCL10	DPP4	T_recruit_partial	24060	4384	0.01057508960366249	0.09070995450019836	0.008146300914380716	0.04881386861313869	0.05064252205193043	0.0009592658967837453	False
CCL26	CCR3	other	24060	4384	0.1005328968167305	0.0002602997701615095	0.08574397339983375	0.0002281021897810219	0.050396598293446004	2.61686899350657e-05	False
CRTAM	CADM1	other	24060	4384	0.0017686651553958654	0.09890703856945038	0.00199501246882793	0.05770985401459854	0.05033785186242312	0.0001749334327411818	False
CCL22	DPP4	other	24060	4384	0.009835327044129372	0.09070995450019836	0.007231920199501247	0.04881386861313869	0.05027264077216387	0.0008921620686675458	False
EFNB2	EPHB4	other	24060	4384	0.09472618997097015	0.004455759190022945	0.09692435577722361	0.002509124087591241	0.04959097458049655	0.0004220770914990096	False
CCL28	CCR10	other	24060	4384	0.08671240508556366	0.012323279865086079	0.07909393183707399	0.009124087591240875	0.04951784247532487	0.0010685812356441143	False
TNC	ITGA8+ITGB1	other	24060	4384	0.09526870399713516	0.0033689651172608137	0.08694929343308395	0.002052919708029197	0.04931883455719799	0.0003209569405329942	False
CCL3L1	CCR1	T_recruit_partial	24060	4384	0.03588882088661194	0.0626843199133873	0.03154613466334165	0.035355839416058396	0.04928657039999962	0.0022496663297706387	False
EFNA5	EPHA1	other	24060	4384	0.09473366290330887	0.0037869259249418974	0.09526184538653366	0.002281021897810219	0.04926029441412538	0.00035874936401324685	False
EFNB1	EPHB1	other	24060	4384	0.08745476603507996	0.010443150997161865	0.0912718204488778	0.0061587591240875915	0.04894895851612091	0.0009133033271258029	False
EFNA5	EPHB2	other	24060	4384	0.09473366290330887	0.002598393941298127	0.09526184538653366	0.0018248175182481751	0.0486660284223035	0.0002461553757249369	False
EFNB2	EPHB2	other	24060	4384	0.09472618997097015	0.002598393941298127	0.09692435577722361	0.0018248175182481751	0.04866229195613414	0.00024613595810282426	False
CXCL11	DPP4	T_recruit_partial	24060	4384	0.006355074234306812	0.09070995450019836	0.005195344970906068	0.04881386861313869	0.04853251436725259	0.0005764684946393539	False
IFNE	IFNAR1+IFNAR2	IFN_partial	24060	4384	4.069234273629263e-05	0.09686136990785599	8.312551953449709e-05	0.05907846715328467	0.04845103112529614	3.941516062197297e-06	False
CD248	IL6R	other	24060	4384	0.0014642704045400023	0.09518779069185257	0.0016209476309226932	0.05588503649635036	0.048326030548196286	0.00013938066478362803	False
EFNA5	EPHA2	other	24060	4384	0.09473366290330887	0.001734205987304449	0.09526184538653366	0.0011405109489051094	0.04823393444530666	0.00016428768540619962	False
EFNA5	EPHA7	other	24060	4384	0.09473366290330887	0.0015987686347216368	0.09526184538653366	0.0018248175182481751	0.04816621576901525	0.0001514572089021029	False
TNC	ITGAV+ITGB3	other	24060	4384	0.09526870399713516	0.00036954431561753154	0.08694929343308395	0.0002281021897810219	0.04781912415637635	3.5206008018390505e-05	False
FN1	ITGAV+ITGB1	other	24060	4384	0.06785682588815689	0.027233732864260674	0.056608478802992516	0.017791970802919707	0.04754527937620878	0.0018479946692547128	False
EFNB1	EPHB3	other	24060	4384	0.08745476603507996	0.0076253642328083515	0.0912718204488778	0.005246350364963503	0.047540065133944154	0.0006668744449125213	False
CCL11	DPP4	other	24060	4384	0.004078277852386236	0.09070995450019836	0.004488778054862843	0.04881386861313869	0.0473941161762923	0.0003699403984291222	False
EFNA5	EPHA8	other	24060	4384	0.09473366290330887	0.0	0.09526184538653366	0.0	0.047366831451654434	0.0	False
EFNA5	EPHA3	other	24060	4384	0.09473366290330887	0.0	0.09526184538653366	0.0	0.047366831451654434	0.0	False
EFNA5	EPHA5	other	24060	4384	0.09473366290330887	0.0	0.09526184538653366	0.0	0.047366831451654434	0.0	False
FN1	ITGA5+ITGB1	other	24060	4384	0.06785682588815689	0.026511335745453835	0.056608478802992516	0.016195255474452556	0.04718408081680536	0.001798975093741731	False
EFNA4	EPHA1	other	24060	4384	0.0904567614197731	0.0037869259249418974	0.09987531172069826	0.002281021897810219	0.0471218436723575	0.0003425530549068228	False
SEMA4D	PLXNB2	other	24060	4384	0.06738536804914474	0.02683314122259617	0.07202826267664172	0.01802007299270073	0.04710925463587046	0.0018081610971993206	False
COL28A1	ITGA2+ITGB1	other	24060	4384	0.05443190783262253	0.039408937096595764	0.048503740648379055	0.023722627737226276	0.046920422464609146	0.0021451036318235195	False
COL6A1	ITGA2+ITGB1	other	24060	4384	0.05416008085012436	0.039408937096595764	0.0514546965918537	0.023722627737226276	0.04678450897336006	0.0021343912193690917	False
IGF2	IGF2R	other	24060	4384	0.00341702695004642	0.08888214081525803	0.0034497090606816294	0.05269160583941606	0.04614958388265222	0.00030371267054355756	False
EFNA4	EPHA2	other	24060	4384	0.0904567614197731	0.001734205987304449	0.09987531172069826	0.0011405109489051094	0.046095483703538775	0.0001568706572463406	False
EFNA4	EPHA7	other	24060	4384	0.0904567614197731	0.0015987686347216368	0.09987531172069826	0.0018248175182481751	0.04602776502724737	0.00014461943295643147	False
EFNB1	EPHB4	other	24060	4384	0.08745476603507996	0.004455759190022945	0.0912718204488778	0.002509124087591241	0.04595526261255145	0.00038967737747211406	False
CD86	CD28	checkpoint_partial	24060	4384	0.01388491503894329	0.07727789878845215	0.013965087281795512	0.04311131386861314	0.04558140691369772	0.0010729970590657167	False
EFNA4	EPHA5	other	24060	4384	0.0904567614197731	0.0	0.09987531172069826	0.0	0.04522838070988655	0.0	False
EFNA4	EPHA8	other	24060	4384	0.0904567614197731	0.0	0.09987531172069826	0.0	0.04522838070988655	0.0	False
EFNA4	EPHA3	other	24060	4384	0.0904567614197731	0.0	0.09987531172069826	0.0	0.04522838070988655	0.0	False
EFNB1	EPHB2	other	24060	4384	0.08745476603507996	0.002598393941298127	0.0912718204488778	0.0018248175182481751	0.04502657998818904	0.000227241934203197	False
SEMA4D	CD72	other	24060	4384	0.06738536804914474	0.02263188734650612	0.07202826267664172	0.012317518248175183	0.04500862769782543	0.0015250580584910967	False
CCL3	CCR1	T_recruit	24060	4384	0.027280401438474655	0.0626843199133873	0.02456359102244389	0.035355839416058396	0.04498236067593098	0.0017100534111349763	False
EFNB1	EPHA2	other	24060	4384	0.08745476603507996	0.001734205987304449	0.0912718204488778	0.0011405109489051094	0.0445944860111922	0.00015166457887634543	False
VEGFB	NRP1	other	24060	4384	0.07357405126094818	0.01413778681308031	0.07971737323358272	0.008667883211678832	0.043855919037014246	0.001040174251701928	False
CD52	SIGLEC10	other	24060	4384	0.0458027608692646	0.041775044053792953	0.03832086450540316	0.023266423357664233	0.04378890246152878	0.0019134123530988728	False
FN1	ITGA3+ITGB1	other	24060	4384	0.06785682588815689	0.01969652809202671	0.056608478802992516	0.012317518248175183	0.0437766769900918	0.0013365438773418475	False
F2	F2R	other	24060	4384	0.0006739540840499103	0.08664928376674652	0.000997506234413965	0.04562043795620438	0.043661618925398216	5.8397638674598414e-05	False
IFNG	IFNGR2	IFN	24060	4384	0.0044720652513206005	0.08257115632295609	0.004156275976724855	0.05337591240875912	0.04352161078713834	0.0003692635989532532	False
CD276	TREML2	other	24060	4384	0.08550553768873215	0.0012407660251483321	0.09492934330839568	0.0006843065693430657	0.04337315185694024	0.00010609236612621909	False
CADM1	NECTIN3	other	24060	4384	0.06475412100553513	0.02196129411458969	0.06130507065669161	0.013914233576642336	0.04335770756006241	0.0014220842965342873	False
LRFN4	PTPRF	other	24060	4384	0.03294791653752327	0.05283942446112633	0.03873649210307564	0.036724452554744526	0.0428936704993248	0.0017409489470359557	False
CXCL6	CXCR2	other	24060	4384	0.06319274008274078	0.02207157015800476	0.04201995012468828	0.011405109489051095	0.04263215512037277	0.0013947629962127728	False
VEGFB	FLT1	other	24060	4384	0.07357405126094818	0.011554786004126072	0.07971737323358272	0.007071167883211679	0.04256441863253713	0.0008501324177768582	False
COL18A1	ITGA2+ITGB1	other	24060	4384	0.04571041464805603	0.039408937096595764	0.04767248545303408	0.023722627737226276	0.0425596758723259	0.0018013988555245497	False
SEMA3F	NRP2	other	24060	4384	0.03884127736091614	0.04601551592350006	0.040149625935162095	0.028512773722627737	0.0424283966422081	0.001787301416890319	False
FGA+FGB+FGG	ITGA2B+ITGB3	other	24060	4384	0.08146583288908005	0.00036954431561753154	0.044970906068162925	0.0002281021897810219	0.04091768860234879	3.0105235461207278e-05	False
NRXN2	DAG1	other	24060	4384	0.06061074510216713	0.02100788801908493	0.06130507065669161	0.015282846715328468	0.04080931656062603	0.0012733037458596275	False
COL1A2	ITGA10+ITGB1	other	24060	4384	0.07710243761539459	0.003718894673511386	0.059102244389027433	0.002052919708029197	0.04041066614445299	0.00028673584456263487	False
ITGAV+ITGB5	ADGRB1	other	24060	4384	0.08030961453914642	0.0004330347874201834	0.0839983374896093	0.0002281021897810219	0.0403713246632833	3.477685685975614e-05	False
TGFB1	TGFBR1+TGFBR2	other	24060	4384	0.05588357523083687	0.023595573380589485	0.06342477140482128	0.01437043795620438	0.03973957430571318	0.0013186050001289043	False
GAL	GALR2	other	24060	4384	0.0785689651966095	0.0007037058239802718	0.06911886949293433	0.0004562043795620438	0.039636335510294884	5.5289438392957385e-05	False
SEMA3A	NRP1	other	24060	4384	0.06451968848705292	0.01413778681308031	0.062177888611803823	0.008667883211678832	0.039328737650066614	0.0009121656010763063	False
SEMA3A	NRP1+PLXNA3	other	24060	4384	0.06451968848705292	0.01413778681308031	0.062177888611803823	0.008667883211678832	0.039328737650066614	0.0009121656010763063	False
GAL	GALR3	other	24060	4384	0.0785689651966095	0.0	0.06911886949293433	0.0	0.03928448259830475	0.0	False
COL4A6	ITGA2+ITGB1	other	24060	4384	0.03861353173851967	0.039408937096595764	0.04056525353283458	0.023722627737226276	0.039011234417557716	0.0015217182433607257	False
COL7A1	ITGA10+ITGB1	other	24060	4384	0.07424204051494598	0.003718894673511386	0.0743973399833749	0.002052919708029197	0.038980467594228685	0.00027609832902164913	False
CD80	CD28	checkpoint_partial	24060	4384	0.0004428944084793329	0.07727789878845215	0.0005818786367414796	0.04311131386861314	0.03886039659846574	3.422594927243727e-05	False
COL1A2	ITGA11+ITGB1	other	24060	4384	0.07710243761539459	0.0003898020659107715	0.059102244389027433	0.0002281021897810219	0.03874611984065268	3.005468946923719e-05	False
EFNB3	EPHB6	other	24060	4384	0.006936896126717329	0.07024003565311432	0.007398171238570241	0.03923357664233577	0.038588465889915824	0.0004872478312625758	False
APOA1	ABCA1	other	24060	4384	0.00390275614336133	0.07261611521244049	0.00457190357439734	0.0406021897810219	0.03825943567790091	0.00028340298975238626	False
COL27A1	ITGA2+ITGB1	other	24060	4384	0.0369221493601799	0.039408937096595764	0.038237738985868665	0.023722627737226276	0.03816554322838783	0.0014550626616064433	False
CHL1	CHL1	other	24060	4384	0.07229453325271606	0.003563081147149205	0.06766417290108064	0.002281021897810219	0.037928807199932635	0.0002575912884747039	False
VEGFB	FLT1+KDR	other	24060	4384	0.07357405126094818	0.002231888473033905	0.07971737323358272	0.0013686131386861315	0.03790296986699104	0.0001642090769237159	False
JAG2	NOTCH1	other	24060	4384	0.0415961854159832	0.03402600809931755	0.046093100581878634	0.02075729927007299	0.037811096757650375	0.001415352141864959	False
CHL1	L1CAM	other	24060	4384	0.07229453325271606	0.003256021998822689	0.06766417290108064	0.0029653284671532845	0.03777527762576938	0.00023539259066546192	False
CXCL6	CXCR1	other	24060	4384	0.06319274008274078	0.012143070809543133	0.04201995012468828	0.006614963503649635	0.03766790544614196	0.0007673539174737759	False
SULT1A1	PPARA	other	24060	4384	0.03976564481854439	0.035511814057826996	0.044222776392352454	0.02075729927007299	0.03763872943818569	0.0014121501846857398	False
DSG1	DSC2	other	24060	4384	0.014842222444713116	0.06039237231016159	0.013507896924355778	0.0364963503649635	0.03761729737743735	0.0008963570237913512	False
IL21	IL21R+IL2RG	other	24060	4384	0.0	0.07518637180328369	0.0	0.044023722627737225	0.037593185901641846	0.0	False
HLA-G	LILRB1	MHC_I	24060	4384	0.0065978155471384525	0.06856559216976166	0.006691604322527016	0.036724452554744526	0.037581703858450055	0.000452383130016408	False
CD274	PDCD1	checkpoint	24060	4384	0.029204465448856354	0.04582700505852699	0.033541147132169574	0.02668795620437956	0.03751573525369167	0.001338353185856317	False
