ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop	Patient
COL16A1	ITGA2+ITGB1	other	123	97	0.007925426587462425	0.0	0.008130081300813009	0.0	0.003962713293731213	0.0	False	P22
COL17A1	ITGA1+ITGB1	other	123	97	0.5037359595298767	0.2391359806060791	0.3821138211382114	0.1134020618556701	0.3714359700679779	0.12046139264872124	True	P22
COL17A1	ITGA10+ITGB1	other	123	97	0.5037359595298767	0.0	0.3821138211382114	0.0	0.25186797976493835	0.0	False	P22
COL17A1	ITGA11+ITGB1	other	123	97	0.5037359595298767	0.0	0.3821138211382114	0.0	0.25186797976493835	0.0	False	P22
COL17A1	ITGA2+ITGB1	other	123	97	0.5037359595298767	0.0	0.3821138211382114	0.0	0.25186797976493835	0.0	False	P22
COL18A1	ITGA1+ITGB1	other	123	97	0.03984431177377701	0.2391359806060791	0.04878048780487805	0.1134020618556701	0.13949014618992805	0.009528208567596508	False	P22
COL18A1	ITGA10+ITGB1	other	123	97	0.03984431177377701	0.0	0.04878048780487805	0.0	0.019922155886888504	0.0	False	P22
COL18A1	ITGA11+ITGB1	other	123	97	0.03984431177377701	0.0	0.04878048780487805	0.0	0.019922155886888504	0.0	False	P22
COL18A1	ITGA2+ITGB1	other	123	97	0.03984431177377701	0.0	0.04878048780487805	0.0	0.019922155886888504	0.0	False	P22
COL19A1	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL19A1	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL19A1	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL19A1	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL1A1	ITGA1+ITGB1	other	123	97	0.04176616668701172	0.2391359806060791	0.032520325203252036	0.1134020618556701	0.1404510736465454	0.009987793226855501	False	P22
COL1A1	ITGA10+ITGB1	other	123	97	0.04176616668701172	0.0	0.032520325203252036	0.0	0.02088308334350586	0.0	False	P22
COL1A1	ITGA11+ITGB1	other	123	97	0.04176616668701172	0.0	0.032520325203252036	0.0	0.02088308334350586	0.0	False	P22
COL1A1	ITGA2+ITGB1	other	123	97	0.04176616668701172	0.0	0.032520325203252036	0.0	0.02088308334350586	0.0	False	P22
COL1A2	ITGA1+ITGB1	other	123	97	0.0038127112202346325	0.2391359806060791	0.008130081300813009	0.1134020618556701	0.12147434591315687	0.0009117564364186093	False	P22
COL1A2	ITGA10+ITGB1	other	123	97	0.0038127112202346325	0.0	0.008130081300813009	0.0	0.0019063556101173162	0.0	False	P22
COL1A2	ITGA11+ITGB1	other	123	97	0.0038127112202346325	0.0	0.008130081300813009	0.0	0.0019063556101173162	0.0	False	P22
COL1A2	ITGA2+ITGB1	other	123	97	0.0038127112202346325	0.0	0.008130081300813009	0.0	0.0019063556101173162	0.0	False	P22
COL21A1	ITGA1+ITGB1	other	123	97	0.14364801347255707	0.2391359806060791	0.13821138211382114	0.1134020618556701	0.19139199703931808	0.034351408563875196	True	P22
COL21A1	ITGA10+ITGB1	other	123	97	0.14364801347255707	0.0	0.13821138211382114	0.0	0.07182400673627853	0.0	False	P22
COL21A1	ITGA11+ITGB1	other	123	97	0.14364801347255707	0.0	0.13821138211382114	0.0	0.07182400673627853	0.0	False	P22
COL21A1	ITGA2+ITGB1	other	123	97	0.14364801347255707	0.0	0.13821138211382114	0.0	0.07182400673627853	0.0	False	P22
COL22A1	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL22A1	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL22A1	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL22A1	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL24A1	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL24A1	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL24A1	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL24A1	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL26A1	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL26A1	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL26A1	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL26A1	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL27A1	ITGA1+ITGB1	other	123	97	0.021405287086963654	0.2391359806060791	0.024390243902439025	0.1134020618556701	0.13027063384652138	0.005118774317695696	False	P22
COL27A1	ITGA10+ITGB1	other	123	97	0.021405287086963654	0.0	0.024390243902439025	0.0	0.010702643543481827	0.0	False	P22
COL27A1	ITGA11+ITGB1	other	123	97	0.021405287086963654	0.0	0.024390243902439025	0.0	0.010702643543481827	0.0	False	P22
COL27A1	ITGA2+ITGB1	other	123	97	0.021405287086963654	0.0	0.024390243902439025	0.0	0.010702643543481827	0.0	False	P22
COL28A1	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL28A1	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL28A1	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL28A1	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL2A1	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL2A1	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL2A1	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL2A1	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL3A1	ADGRG1	other	123	97	0.014728582464158535	0.1284414678812027	0.008130081300813009	0.061855670103092786	0.07158502517268062	0.0018917607515058638	False	P22
COL3A1	ITGA1+ITGB1	other	123	97	0.014728582464158535	0.2391359806060791	0.008130081300813009	0.1134020618556701	0.12693228153511882	0.003522134010504052	False	P22
COL3A1	ITGA10+ITGB1	other	123	97	0.014728582464158535	0.0	0.008130081300813009	0.0	0.0073642912320792675	0.0	False	P22
COL3A1	ITGA11+ITGB1	other	123	97	0.014728582464158535	0.0	0.008130081300813009	0.0	0.0073642912320792675	0.0	False	P22
COL3A1	ITGA2+ITGB1	other	123	97	0.014728582464158535	0.0	0.008130081300813009	0.0	0.0073642912320792675	0.0	False	P22
COL4A1	ADGRG6	other	123	97	0.016692299395799637	0.0	0.016260162601626018	0.0	0.008346149697899818	0.0	False	P22
COL4A1	ITGA1+ITGB1	other	123	97	0.016692299395799637	0.2391359806060791	0.016260162601626018	0.1134020618556701	0.12791414000093937	0.003991729384584808	False	P22
COL4A1	ITGA10+ITGB1	other	123	97	0.016692299395799637	0.0	0.016260162601626018	0.0	0.008346149697899818	0.0	False	P22
COL4A1	ITGA11+ITGB1	other	123	97	0.016692299395799637	0.0	0.016260162601626018	0.0	0.008346149697899818	0.0	False	P22
COL4A1	ITGA2+ITGB1	other	123	97	0.016692299395799637	0.0	0.016260162601626018	0.0	0.008346149697899818	0.0	False	P22
COL4A2	ADGRG6	other	123	97	0.007522469386458397	0.0	0.008130081300813009	0.0	0.0037612346932291985	0.0	False	P22
COL4A2	ITGA1+ITGB1	other	123	97	0.007522469386458397	0.2391359806060791	0.008130081300813009	0.1134020618556701	0.12332922499626875	0.001798893093309939	False	P22
COL4A2	ITGA10+ITGB1	other	123	97	0.007522469386458397	0.0	0.008130081300813009	0.0	0.0037612346932291985	0.0	False	P22
COL4A2	ITGA11+ITGB1	other	123	97	0.007522469386458397	0.0	0.008130081300813009	0.0	0.0037612346932291985	0.0	False	P22
COL4A2	ITGA2+ITGB1	other	123	97	0.007522469386458397	0.0	0.008130081300813009	0.0	0.0037612346932291985	0.0	False	P22
COL4A3	ADGRG6	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL4A3	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL4A3	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL4A3	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL4A3	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL4A4	ADGRG6	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL4A4	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL4A4	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL4A4	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL4A4	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL4A5	ADGRG6	other	123	97	0.10140031576156616	0.0	0.0975609756097561	0.0	0.05070015788078308	0.0	False	P22
COL4A5	ITGA1+ITGB1	other	123	97	0.10140031576156616	0.2391359806060791	0.0975609756097561	0.1134020618556701	0.17026814818382263	0.024248463943408183	False	P22
COL4A5	ITGA10+ITGB1	other	123	97	0.10140031576156616	0.0	0.0975609756097561	0.0	0.05070015788078308	0.0	False	P22
COL4A5	ITGA11+ITGB1	other	123	97	0.10140031576156616	0.0	0.0975609756097561	0.0	0.05070015788078308	0.0	False	P22
COL4A5	ITGA2+ITGB1	other	123	97	0.10140031576156616	0.0	0.0975609756097561	0.0	0.05070015788078308	0.0	False	P22
COL4A6	ADGRG6	other	123	97	0.10903353989124298	0.0	0.12195121951219512	0.0	0.05451676994562149	0.0	False	P22
COL4A6	ITGA1+ITGB1	other	123	97	0.10903353989124298	0.2391359806060791	0.12195121951219512	0.1134020618556701	0.17408476024866104	0.026073842480844434	True	P22
COL4A6	ITGA10+ITGB1	other	123	97	0.10903353989124298	0.0	0.12195121951219512	0.0	0.05451676994562149	0.0	False	P22
COL4A6	ITGA11+ITGB1	other	123	97	0.10903353989124298	0.0	0.12195121951219512	0.0	0.05451676994562149	0.0	False	P22
COL4A6	ITGA2+ITGB1	other	123	97	0.10903353989124298	0.0	0.12195121951219512	0.0	0.05451676994562149	0.0	False	P22
COL5A1	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL5A1	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL5A1	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL5A1	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL5A2	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL5A2	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL5A2	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL5A2	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL5A3	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL5A3	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL5A3	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL5A3	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A1	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL6A1	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A1	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A1	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A2	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL6A2	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A2	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A2	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A3	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL6A3	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A3	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A3	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A5	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL6A5	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A5	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A5	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A6	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL6A6	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A6	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL6A6	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL7A1	ITGA1+ITGB1	other	123	97	0.2570241391658783	0.2391359806060791	0.21951219512195122	0.1134020618556701	0.2480800598859787	0.06146371955886565	True	P22
COL7A1	ITGA10+ITGB1	other	123	97	0.2570241391658783	0.0	0.21951219512195122	0.0	0.12851206958293915	0.0	False	P22
COL7A1	ITGA11+ITGB1	other	123	97	0.2570241391658783	0.0	0.21951219512195122	0.0	0.12851206958293915	0.0	False	P22
COL7A1	ITGA2+ITGB1	other	123	97	0.2570241391658783	0.0	0.21951219512195122	0.0	0.12851206958293915	0.0	False	P22
COL8A1	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL8A1	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL8A1	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL8A1	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL8A2	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL8A2	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL8A2	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL8A2	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL9A1	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL9A1	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL9A1	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL9A1	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL9A2	ITGA1+ITGB1	other	123	97	0.06746217608451843	0.2391359806060791	0.08130081300813008	0.1134020618556701	0.15329907834529877	0.016132633631791293	False	P22
COL9A2	ITGA10+ITGB1	other	123	97	0.06746217608451843	0.0	0.08130081300813008	0.0	0.033731088042259216	0.0	False	P22
COL9A2	ITGA11+ITGB1	other	123	97	0.06746217608451843	0.0	0.08130081300813008	0.0	0.033731088042259216	0.0	False	P22
COL9A2	ITGA2+ITGB1	other	123	97	0.06746217608451843	0.0	0.08130081300813008	0.0	0.033731088042259216	0.0	False	P22
COL9A3	ITGA1+ITGB1	other	123	97	0.0	0.2391359806060791	0.0	0.1134020618556701	0.11956799030303955	0.0	False	P22
COL9A3	ITGA10+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL9A3	ITGA11+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
COL9A3	ITGA2+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CRLF2	CRLF2+IL7R	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CRTAM	CADM1	other	123	97	0.0	0.22164897620677948	0.0	0.1134020618556701	0.11082448810338974	0.0	False	P22
CSF1	CSF1R	other	123	97	0.006775987334549427	0.0	0.008130081300813009	0.0	0.0033879936672747135	0.0	False	P22
CSF2	CSF2RA+CSF2RB	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CSF3	CSF3R	other	123	97	0.05305022746324539	0.07137078046798706	0.04878048780487805	0.030927835051546393	0.062210503965616226	0.003786236138056065	False	P22
CSPG4	ITGA3+ITGB1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CTSG	F2RL3	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CTSG	FPR1	other	123	97	0.0	0.010423466563224792	0.0	0.010309278350515464	0.005211733281612396	0.0	False	P22
CXCL1	ACKR1	other	123	97	2.5791099071502686	0.0	0.9105691056910569	0.0	1.2895549535751343	0.0	False	P22
CXCL1	CXCR1	other	123	97	2.5791099071502686	0.0	0.9105691056910569	0.0	1.2895549535751343	0.0	False	P22
CXCL1	CXCR2	other	123	97	2.5791099071502686	0.0	0.9105691056910569	0.0	1.2895549535751343	0.0	False	P22
CXCL2	CXCR2	other	123	97	2.5607030391693115	0.0	0.9349593495934959	0.0	1.2803515195846558	0.0	False	P22
CXCL2	DPP4	other	123	97	2.5607030391693115	0.11443764716386795	0.9349593495934959	0.061855670103092786	1.3375703431665897	0.293040830887902	False	P22
CXCL3	CXCR2	other	123	97	0.8762559294700623	0.0	0.5365853658536586	0.0	0.43812796473503113	0.0	False	P22
CXCL5	CXCR1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CXCL5	CXCR2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CXCL6	CXCR1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CXCL6	CXCR2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CXCL8	ACKR1	other	123	97	3.121304512023926	0.0	0.959349593495935	0.0	1.560652256011963	0.0	False	P22
CXCL8	CXCR1	other	123	97	3.121304512023926	0.0	0.959349593495935	0.0	1.560652256011963	0.0	False	P22
CXCL8	CXCR2	other	123	97	3.121304512023926	0.0	0.959349593495935	0.0	1.560652256011963	0.0	False	P22
CYP11A1	NR1H4	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CYP11A1+FDX1+FDX2+FDXR	NR1I2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CYP17A1	AR	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CYP19A1	ESR1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CYP19A1	ESR2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CYP19A1	GPER1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CYP19A1	NR1I2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CYP21A2	NR3C2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
CYP27B1	VDR	other	123	97	0.18849097192287445	0.0	0.17073170731707318	0.0	0.09424548596143723	0.0	False	P22
DAG1	CELSR3	other	123	97	0.08920162916183472	0.0	0.0975609756097561	0.0	0.04460081458091736	0.0	False	P22
DAG1	NRXN3	other	123	97	0.08920162916183472	0.0	0.0975609756097561	0.0	0.04460081458091736	0.0	False	P22
DAGLA	CNR1	other	123	97	0.013201109133660793	0.0	0.016260162601626018	0.0	0.006600554566830397	0.0	False	P22
DAGLA	CNR2	other	123	97	0.013201109133660793	0.0	0.016260162601626018	0.0	0.006600554566830397	0.0	False	P22
DAGLA	GPR55	other	123	97	0.013201109133660793	0.0	0.016260162601626018	0.0	0.006600554566830397	0.0	False	P22
DAGLB	CNR1	other	123	97	0.06586796045303345	0.0	0.06504065040650407	0.0	0.032933980226516724	0.0	False	P22
DAGLB	CNR2	other	123	97	0.06586796045303345	0.0	0.06504065040650407	0.0	0.032933980226516724	0.0	False	P22
DAGLB	GPR55	other	123	97	0.06586796045303345	0.0	0.06504065040650407	0.0	0.032933980226516724	0.0	False	P22
DDC	DRD1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC	DRD2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC	DRD4	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC	DRD5	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC	HTR1D	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC	HTR1F	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC	HTR2A	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC	HTR2B	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC	HTR2C	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC	HTR3A	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC	HTR7	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC+SLC18A2	DRD1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC+SLC18A2	DRD2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC+SLC18A2	DRD4	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC+SLC18A2	DRD5	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC+SLC6A3	DRD1	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC+SLC6A3	DRD2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC+SLC6A3	DRD4	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DDC+SLC6A3	DRD5	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DHCR24	RORA	other	123	97	0.23158037662506104	0.28333431482315063	0.21138211382113822	0.12371134020618557	0.25745734572410583	0.06561466733754884	True	P22
DHCR24	RORC	other	123	97	0.23158037662506104	0.02149820886552334	0.21138211382113822	0.010309278350515464	0.1265392927452922	0.004978563305842121	False	P22
DHCR7	NR1H2	other	123	97	0.11143695563077927	0.01178694237023592	0.12195121951219512	0.010309278350515464	0.06161194900050759	0.0013135009739345324	False	P22
DHCR7	NR1H3	other	123	97	0.11143695563077927	0.024599589407444	0.12195121951219512	0.010309278350515464	0.06801827251911163	0.0027413033533327247	False	P22
DHCR7	RORA	other	123	97	0.11143695563077927	0.28333431482315063	0.12195121951219512	0.12371134020618557	0.19738563522696495	0.03157391346962468	True	P22
DHCR7	RORC	other	123	97	0.11143695563077927	0.02149820886552334	0.12195121951219512	0.010309278350515464	0.0664675822481513	0.0023956949474885497	False	P22
DHRS9	PGR	other	123	97	1.1237046718597412	0.0	0.7073170731707317	0.0	0.5618523359298706	0.0	False	P22
DIO3+TG	THRA	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DIO3+TG	THRB	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DKK1	KREMEN1+LRP6	other	123	97	0.438808411359787	0.0	0.3983739837398374	0.0	0.2194042056798935	0.0	False	P22
DKK1	KREMEN2+LRP6	other	123	97	0.438808411359787	0.0	0.3983739837398374	0.0	0.2194042056798935	0.0	False	P22
DKK1	LRP5	other	123	97	0.438808411359787	0.0	0.3983739837398374	0.0	0.2194042056798935	0.0	False	P22
DKK1	LRP6	other	123	97	0.438808411359787	0.0	0.3983739837398374	0.0	0.2194042056798935	0.0	False	P22
DKK2	KREMEN2+LRP6	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DKK2	LRP6	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DLK1	NOTCH1	other	123	97	0.0	0.030876975506544113	0.0	0.020618556701030927	0.015438487753272057	0.0	False	P22
DLK1	NOTCH2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DLK1	NOTCH3	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DLK1	NOTCH4	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DLL1	NOTCH1	other	123	97	0.0	0.030876975506544113	0.0	0.020618556701030927	0.015438487753272057	0.0	False	P22
DLL1	NOTCH2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DLL1	NOTCH3	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DLL1	NOTCH4	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DLL3	NOTCH1	other	123	97	0.08657823503017426	0.030876975506544113	0.08943089430894309	0.020618556701030927	0.058727605268359184	0.00267327404242651	False	P22
DLL3	NOTCH2	other	123	97	0.08657823503017426	0.0	0.08943089430894309	0.0	0.04328911751508713	0.0	False	P22
DLL3	NOTCH3	other	123	97	0.08657823503017426	0.0	0.08943089430894309	0.0	0.04328911751508713	0.0	False	P22
DLL3	NOTCH4	other	123	97	0.08657823503017426	0.0	0.08943089430894309	0.0	0.04328911751508713	0.0	False	P22
DLL4	NOTCH1	other	123	97	0.0	0.030876975506544113	0.0	0.020618556701030927	0.015438487753272057	0.0	False	P22
DLL4	NOTCH2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DLL4	NOTCH3	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DLL4	NOTCH4	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DPEP1	CYSLTR1	other	123	97	0.0	0.06008792296051979	0.0	0.030927835051546393	0.030043961480259895	0.0	False	P22
DPEP1	CYSLTR2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
DPEP2	CYSLTR1	other	123	97	0.0	0.06008792296051979	0.0	0.030927835051546393	0.030043961480259895	0.0	False	P22
DPEP2	CYSLTR2	other	123	97	0.0	0.0	0.0	0.0	0.0	0.0	False	P22
