ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop	Patient
COL1A1	ITGA11+ITGB1	other	432	58	0.019408030435442924	0.0	0.016203703703703703	0.0	0.009704015217721462	0.0	False	P6
COL1A1	ITGA2+ITGB1	other	432	58	0.019408030435442924	0.116561159491539	0.016203703703703703	0.08620689655172414	0.06798459496349096	0.002262222531002306	False	P6
COL1A2	ITGA1+ITGB1	other	432	58	0.015705106779932976	0.28032156825065613	0.011574074074074073	0.15517241379310345	0.14801333751529455	0.004402480162094824	False	P6
COL1A2	ITGA10+ITGB1	other	432	58	0.015705106779932976	0.037178196012973785	0.011574074074074073	0.017241379310344827	0.02644165139645338	0.0005838875382690317	False	P6
COL1A2	ITGA11+ITGB1	other	432	58	0.015705106779932976	0.0	0.011574074074074073	0.0	0.007852553389966488	0.0	False	P6
COL1A2	ITGA2+ITGB1	other	432	58	0.015705106779932976	0.116561159491539	0.011574074074074073	0.08620689655172414	0.06613313313573599	0.001830605456207418	False	P6
COL21A1	ITGA1+ITGB1	other	432	58	0.009503897279500961	0.28032156825065613	0.006944444444444444	0.15517241379310345	0.14491273276507854	0.002664147389882854	False	P6
COL21A1	ITGA10+ITGB1	other	432	58	0.009503897279500961	0.037178196012973785	0.006944444444444444	0.017241379310344827	0.023341046646237373	0.00035333775594445505	False	P6
COL21A1	ITGA11+ITGB1	other	432	58	0.009503897279500961	0.0	0.006944444444444444	0.0	0.004751948639750481	0.0	False	P6
COL21A1	ITGA2+ITGB1	other	432	58	0.009503897279500961	0.116561159491539	0.006944444444444444	0.08620689655172414	0.06303252838551998	0.0011077852865871152	False	P6
COL22A1	ITGA1+ITGB1	other	432	58	0.0	0.28032156825065613	0.0	0.15517241379310345	0.14016078412532806	0.0	False	P6
COL22A1	ITGA10+ITGB1	other	432	58	0.0	0.037178196012973785	0.0	0.017241379310344827	0.018589098006486893	0.0	False	P6
COL22A1	ITGA11+ITGB1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
COL22A1	ITGA2+ITGB1	other	432	58	0.0	0.116561159491539	0.0	0.08620689655172414	0.0582805797457695	0.0	False	P6
COL24A1	ITGA1+ITGB1	other	432	58	0.0022447144147008657	0.28032156825065613	0.0023148148148148147	0.15517241379310345	0.1412831413326785	0.0006292418650038004	False	P6
COL24A1	ITGA10+ITGB1	other	432	58	0.0022447144147008657	0.037178196012973785	0.0023148148148148147	0.017241379310344827	0.019711455213837326	8.345443250289651e-05	False	P6
COL24A1	ITGA11+ITGB1	other	432	58	0.0022447144147008657	0.0	0.0023148148148148147	0.0	0.0011223572073504329	0.0	False	P6
COL24A1	ITGA2+ITGB1	other	432	58	0.0022447144147008657	0.116561159491539	0.0023148148148148147	0.08620689655172414	0.059402936953119934	0.00026164651490490423	False	P6
COL26A1	ITGA1+ITGB1	other	432	58	0.0	0.28032156825065613	0.0	0.15517241379310345	0.14016078412532806	0.0	False	P6
COL26A1	ITGA10+ITGB1	other	432	58	0.0	0.037178196012973785	0.0	0.017241379310344827	0.018589098006486893	0.0	False	P6
COL26A1	ITGA11+ITGB1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
COL26A1	ITGA2+ITGB1	other	432	58	0.0	0.116561159491539	0.0	0.08620689655172414	0.0582805797457695	0.0	False	P6
COL27A1	ITGA1+ITGB1	other	432	58	0.04970729723572731	0.28032156825065613	0.034722222222222224	0.15517241379310345	0.16501443274319172	0.013934027514620584	False	P6
COL27A1	ITGA10+ITGB1	other	432	58	0.04970729723572731	0.037178196012973785	0.034722222222222224	0.017241379310344827	0.04344274662435055	0.00184802763990502	False	P6
COL27A1	ITGA11+ITGB1	other	432	58	0.04970729723572731	0.0	0.034722222222222224	0.0	0.024853648617863655	0.0	False	P6
COL27A1	ITGA2+ITGB1	other	432	58	0.04970729723572731	0.116561159491539	0.034722222222222224	0.08620689655172414	0.08313422836363316	0.005793940200986947	False	P6
COL28A1	ITGA1+ITGB1	other	432	58	0.0	0.28032156825065613	0.0	0.15517241379310345	0.14016078412532806	0.0	False	P6
COL28A1	ITGA10+ITGB1	other	432	58	0.0	0.037178196012973785	0.0	0.017241379310344827	0.018589098006486893	0.0	False	P6
COL28A1	ITGA11+ITGB1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
COL28A1	ITGA2+ITGB1	other	432	58	0.0	0.116561159491539	0.0	0.08620689655172414	0.0582805797457695	0.0	False	P6
COL2A1	ITGA1+ITGB1	other	432	58	0.0	0.28032156825065613	0.0	0.15517241379310345	0.14016078412532806	0.0	False	P6
COL2A1	ITGA10+ITGB1	other	432	58	0.0	0.037178196012973785	0.0	0.017241379310344827	0.018589098006486893	0.0	False	P6
COL2A1	ITGA11+ITGB1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
COL2A1	ITGA2+ITGB1	other	432	58	0.0	0.116561159491539	0.0	0.08620689655172414	0.0582805797457695	0.0	False	P6
COL3A1	ADGRG1	other	432	58	0.005187802482396364	0.12776435911655426	0.004629629629629629	0.08620689655172414	0.06647608079947531	0.0006628162593866407	False	P6
COL3A1	ITGA1+ITGB1	other	432	58	0.005187802482396364	0.28032156825065613	0.004629629629629629	0.15517241379310345	0.14275468536652625	0.0014542529276399957	False	P6
COL3A1	ITGA10+ITGB1	other	432	58	0.005187802482396364	0.037178196012973785	0.004629629629629629	0.017241379310344827	0.021182999247685075	0.00019287313756712401	False	P6
COL3A1	ITGA11+ITGB1	other	432	58	0.005187802482396364	0.0	0.004629629629629629	0.0	0.002593901241198182	0.0	False	P6
COL3A1	ITGA2+ITGB1	other	432	58	0.005187802482396364	0.116561159491539	0.004629629629629629	0.08620689655172414	0.06087448098696768	0.0006046962725612046	False	P6
COL4A1	ADGRG6	other	432	58	0.007022673264145851	0.0	0.006944444444444444	0.0	0.0035113366320729256	0.0	False	P6
COL4A1	ITGA1+ITGB1	other	432	58	0.007022673264145851	0.28032156825065613	0.006944444444444444	0.15517241379310345	0.143672120757401	0.0019686067827173193	False	P6
COL4A1	ITGA10+ITGB1	other	432	58	0.007022673264145851	0.037178196012973785	0.006944444444444444	0.017241379310344827	0.02210043463855982	0.0002610903231494849	False	P6
COL4A1	ITGA11+ITGB1	other	432	58	0.007022673264145851	0.0	0.006944444444444444	0.0	0.0035113366320729256	0.0	False	P6
COL4A1	ITGA2+ITGB1	other	432	58	0.007022673264145851	0.116561159491539	0.006944444444444444	0.08620689655172414	0.061791916377842426	0.0008185709383990714	False	P6
COL4A2	ADGRG6	other	432	58	0.016557753086090088	0.0	0.018518518518518517	0.0	0.008278876543045044	0.0	False	P6
COL4A2	ITGA1+ITGB1	other	432	58	0.016557753086090088	0.28032156825065613	0.018518518518518517	0.15517241379310345	0.1484396606683731	0.004641495311799915	False	P6
COL4A2	ITGA10+ITGB1	other	432	58	0.016557753086090088	0.037178196012973785	0.018518518518518517	0.017241379310344827	0.026867974549531937	0.0006155873897690789	False	P6
COL4A2	ITGA11+ITGB1	other	432	58	0.016557753086090088	0.0	0.018518518518518517	0.0	0.008278876543045044	0.0	False	P6
COL4A2	ITGA2+ITGB1	other	432	58	0.016557753086090088	0.116561159491539	0.018518518518518517	0.08620689655172414	0.06655945628881454	0.0019299908982892688	False	P6
COL4A3	ADGRG6	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
COL4A3	ITGA1+ITGB1	other	432	58	0.0	0.28032156825065613	0.0	0.15517241379310345	0.14016078412532806	0.0	False	P6
COL4A3	ITGA10+ITGB1	other	432	58	0.0	0.037178196012973785	0.0	0.017241379310344827	0.018589098006486893	0.0	False	P6
COL4A3	ITGA11+ITGB1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
COL4A3	ITGA2+ITGB1	other	432	58	0.0	0.116561159491539	0.0	0.08620689655172414	0.0582805797457695	0.0	False	P6
COL4A4	ADGRG6	other	432	58	0.001972158905118704	0.0	0.0023148148148148147	0.0	0.000986079452559352	0.0	False	P6
COL4A4	ITGA1+ITGB1	other	432	58	0.001972158905118704	0.28032156825065613	0.0023148148148148147	0.15517241379310345	0.14114686357788742	0.000552838677122372	False	P6
COL4A4	ITGA10+ITGB1	other	432	58	0.001972158905118704	0.037178196012973785	0.0023148148148148147	0.017241379310344827	0.019575177459046245	7.332131034323494e-05	False	P6
COL4A4	ITGA11+ITGB1	other	432	58	0.001972158905118704	0.0	0.0023148148148148147	0.0	0.000986079452559352	0.0	False	P6
COL4A4	ITGA2+ITGB1	other	432	58	0.001972158905118704	0.116561159491539	0.0023148148148148147	0.08620689655172414	0.05926665919832885	0.00022987712868220017	False	P6
COL4A5	ADGRG6	other	432	58	0.035275354981422424	0.0	0.03009259259259259	0.0	0.017637677490711212	0.0	False	P6
COL4A5	ITGA1+ITGB1	other	432	58	0.035275354981422424	0.28032156825065613	0.03009259259259259	0.15517241379310345	0.15779846161603928	0.009888442828990929	False	P6
COL4A5	ITGA10+ITGB1	other	432	58	0.035275354981422424	0.037178196012973785	0.03009259259259259	0.017241379310344827	0.036226775497198105	0.0013114740619265541	False	P6
COL4A5	ITGA11+ITGB1	other	432	58	0.035275354981422424	0.0	0.03009259259259259	0.0	0.017637677490711212	0.0	False	P6
COL4A5	ITGA2+ITGB1	other	432	58	0.035275354981422424	0.116561159491539	0.03009259259259259	0.08620689655172414	0.07591825723648071	0.004111736278110234	False	P6
COL4A6	ADGRG6	other	432	58	0.033833350986242294	0.0	0.02546296296296296	0.0	0.016916675493121147	0.0	False	P6
COL4A6	ITGA1+ITGB1	other	432	58	0.033833350986242294	0.28032156825065613	0.02546296296296296	0.15517241379310345	0.1570774596184492	0.009484218007638323	False	P6
COL4A6	ITGA10+ITGB1	other	432	58	0.033833350986242294	0.037178196012973785	0.02546296296296296	0.017241379310344827	0.03550577349960804	0.001257862954742256	False	P6
COL4A6	ITGA11+ITGB1	other	432	58	0.033833350986242294	0.0	0.02546296296296296	0.0	0.016916675493121147	0.0	False	P6
COL4A6	ITGA2+ITGB1	other	432	58	0.033833350986242294	0.116561159491539	0.02546296296296296	0.08620689655172414	0.07519725523889065	0.0039436546204406064	False	P6
COL5A1	ITGA1+ITGB1	other	432	58	0.0480615571141243	0.28032156825065613	0.037037037037037035	0.15517241379310345	0.1641915626823902	0.013472691062799802	False	P6
COL5A1	ITGA10+ITGB1	other	432	58	0.0480615571141243	0.037178196012973785	0.037037037037037035	0.017241379310344827	0.04261987656354904	0.0017868419910776479	False	P6
COL5A1	ITGA11+ITGB1	other	432	58	0.0480615571141243	0.0	0.037037037037037035	0.0	0.02403077855706215	0.0	False	P6
COL5A1	ITGA2+ITGB1	other	432	58	0.0480615571141243	0.116561159491539	0.037037037037037035	0.08620689655172414	0.08231135830283165	0.005602110824191153	False	P6
COL5A2	ITGA1+ITGB1	other	432	58	0.007929141633212566	0.28032156825065613	0.004629629629629629	0.15517241379310345	0.14412535494193435	0.0022227094175037154	False	P6
COL5A2	ITGA10+ITGB1	other	432	58	0.007929141633212566	0.037178196012973785	0.004629629629629629	0.017241379310344827	0.022553668823093176	0.0002947911818542079	False	P6
COL5A2	ITGA11+ITGB1	other	432	58	0.007929141633212566	0.0	0.004629629629629629	0.0	0.003964570816606283	0.0	False	P6
COL5A2	ITGA2+ITGB1	other	432	58	0.007929141633212566	0.116561159491539	0.004629629629629629	0.08620689655172414	0.062245150562375784	0.000924229942539892	False	P6
COL5A3	ITGA1+ITGB1	other	432	58	0.00392183568328619	0.28032156825065613	0.0023148148148148147	0.15517241379310345	0.14212170196697116	0.0010993751291601683	False	P6
COL5A3	ITGA10+ITGB1	other	432	58	0.00392183568328619	0.037178196012973785	0.0023148148148148147	0.017241379310344827	0.020550015848129988	0.00014580677576388895	False	P6
COL5A3	ITGA11+ITGB1	other	432	58	0.00392183568328619	0.0	0.0023148148148148147	0.0	0.001960917841643095	0.0	False	P6
COL5A3	ITGA2+ITGB1	other	432	58	0.00392183568328619	0.116561159491539	0.0023148148148148147	0.08620689655172414	0.060241497587412596	0.00045713371457913043	False	P6
COL6A1	ITGA1+ITGB1	other	432	58	0.09186436235904694	0.28032156825065613	0.05092592592592592	0.15517241379310345	0.18609296530485153	0.02575156212283458	False	P6
COL6A1	ITGA10+ITGB1	other	432	58	0.09186436235904694	0.037178196012973785	0.05092592592592592	0.017241379310344827	0.06452127918601036	0.003415351270391498	False	P6
COL6A1	ITGA11+ITGB1	other	432	58	0.09186436235904694	0.0	0.05092592592592592	0.0	0.04593218117952347	0.0	False	P6
COL6A1	ITGA2+ITGB1	other	432	58	0.09186436235904694	0.116561159491539	0.05092592592592592	0.08620689655172414	0.10421276092529297	0.010707816592521402	False	P6
COL6A2	ITGA1+ITGB1	other	432	58	0.0537496842443943	0.28032156825065613	0.037037037037037035	0.15517241379310345	0.16703562624752522	0.015067195780366194	False	P6
COL6A2	ITGA10+ITGB1	other	432	58	0.0537496842443943	0.037178196012973785	0.037037037037037035	0.017241379310344827	0.045463940128684044	0.00199831629647354	False	P6
COL6A2	ITGA11+ITGB1	other	432	58	0.0537496842443943	0.0	0.037037037037037035	0.0	0.02687484212219715	0.0	False	P6
COL6A2	ITGA2+ITGB1	other	432	58	0.0537496842443943	0.116561159491539	0.037037037037037035	0.08620689655172414	0.08515542186796665	0.006265125517830705	False	P6
COL6A3	ITGA1+ITGB1	other	432	58	0.008649792522192001	0.28032156825065613	0.004629629629629629	0.15517241379310345	0.14448568038642406	0.00242472340486366	False	P6
COL6A3	ITGA10+ITGB1	other	432	58	0.008649792522192001	0.037178196012973785	0.004629629629629629	0.017241379310344827	0.022913994267582893	0.00032158368186160913	False	P6
COL6A3	ITGA11+ITGB1	other	432	58	0.008649792522192001	0.0	0.004629629629629629	0.0	0.004324896261096001	0.0	False	P6
COL6A3	ITGA2+ITGB1	other	432	58	0.008649792522192001	0.116561159491539	0.004629629629629629	0.08620689655172414	0.0626054760068655	0.0010082298457479433	False	P6
COL6A5	ITGA1+ITGB1	other	432	58	0.0	0.28032156825065613	0.0	0.15517241379310345	0.14016078412532806	0.0	False	P6
COL6A5	ITGA10+ITGB1	other	432	58	0.0	0.037178196012973785	0.0	0.017241379310344827	0.018589098006486893	0.0	False	P6
COL6A5	ITGA11+ITGB1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
COL6A5	ITGA2+ITGB1	other	432	58	0.0	0.116561159491539	0.0	0.08620689655172414	0.0582805797457695	0.0	False	P6
COL6A6	ITGA1+ITGB1	other	432	58	0.0	0.28032156825065613	0.0	0.15517241379310345	0.14016078412532806	0.0	False	P6
COL6A6	ITGA10+ITGB1	other	432	58	0.0	0.037178196012973785	0.0	0.017241379310344827	0.018589098006486893	0.0	False	P6
COL6A6	ITGA11+ITGB1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
COL6A6	ITGA2+ITGB1	other	432	58	0.0	0.116561159491539	0.0	0.08620689655172414	0.0582805797457695	0.0	False	P6
COL7A1	ITGA1+ITGB1	other	432	58	0.2904502749443054	0.28032156825065613	0.18518518518518517	0.15517241379310345	0.2853859215974808	0.08141947657122195	True	P6
COL7A1	ITGA10+ITGB1	other	432	58	0.2904502749443054	0.037178196012973785	0.18518518518518517	0.017241379310344827	0.1638142354786396	0.010798417253901516	False	P6
COL7A1	ITGA11+ITGB1	other	432	58	0.2904502749443054	0.0	0.18518518518518517	0.0	0.1452251374721527	0.0	False	P6
COL7A1	ITGA2+ITGB1	other	432	58	0.2904502749443054	0.116561159491539	0.18518518518518517	0.08620689655172414	0.2035057172179222	0.03385522082214454	False	P6
COL8A1	ITGA1+ITGB1	other	432	58	0.02813948132097721	0.28032156825065613	0.020833333333333332	0.15517241379310345	0.15423052478581667	0.007888103533656377	False	P6
COL8A1	ITGA10+ITGB1	other	432	58	0.02813948132097721	0.037178196012973785	0.020833333333333332	0.017241379310344827	0.0326588386669755	0.0010461751522547053	False	P6
COL8A1	ITGA11+ITGB1	other	432	58	0.02813948132097721	0.0	0.020833333333333332	0.0	0.014069740660488605	0.0	False	P6
COL8A1	ITGA2+ITGB1	other	432	58	0.02813948132097721	0.116561159491539	0.020833333333333332	0.08620689655172414	0.0723503204062581	0.0032799705702636073	False	P6
COL8A2	ITGA1+ITGB1	other	432	58	0.003201794810593128	0.28032156825065613	0.004629629629629629	0.15517241379310345	0.14176168153062463	0.0008975321425222782	False	P6
COL8A2	ITGA10+ITGB1	other	432	58	0.003201794810593128	0.037178196012973785	0.004629629629629629	0.017241379310344827	0.020189995411783457	0.0001190369550615536	False	P6
COL8A2	ITGA11+ITGB1	other	432	58	0.003201794810593128	0.0	0.004629629629629629	0.0	0.001600897405296564	0.0	False	P6
COL8A2	ITGA2+ITGB1	other	432	58	0.003201794810593128	0.116561159491539	0.004629629629629629	0.08620689655172414	0.059881477151066065	0.0003732049155767275	False	P6
COL9A1	ITGA1+ITGB1	other	432	58	0.0	0.28032156825065613	0.0	0.15517241379310345	0.14016078412532806	0.0	False	P6
COL9A1	ITGA10+ITGB1	other	432	58	0.0	0.037178196012973785	0.0	0.017241379310344827	0.018589098006486893	0.0	False	P6
COL9A1	ITGA11+ITGB1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
COL9A1	ITGA2+ITGB1	other	432	58	0.0	0.116561159491539	0.0	0.08620689655172414	0.0582805797457695	0.0	False	P6
COL9A2	ITGA1+ITGB1	other	432	58	0.02510543167591095	0.28032156825065613	0.011574074074074073	0.15517241379310345	0.15271349996328354	0.0070375939790010555	False	P6
COL9A2	ITGA10+ITGB1	other	432	58	0.02510543167591095	0.037178196012973785	0.011574074074074073	0.017241379310344827	0.031141813844442368	0.0009333746598373382	False	P6
COL9A2	ITGA11+ITGB1	other	432	58	0.02510543167591095	0.0	0.011574074074074073	0.0	0.012552715837955475	0.0	False	P6
COL9A2	ITGA2+ITGB1	other	432	58	0.02510543167591095	0.116561159491539	0.011574074074074073	0.08620689655172414	0.07083329558372498	0.0029263182256797915	False	P6
COL9A3	ITGA1+ITGB1	other	432	58	0.0	0.28032156825065613	0.0	0.15517241379310345	0.14016078412532806	0.0	False	P6
COL9A3	ITGA10+ITGB1	other	432	58	0.0	0.037178196012973785	0.0	0.017241379310344827	0.018589098006486893	0.0	False	P6
COL9A3	ITGA11+ITGB1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
COL9A3	ITGA2+ITGB1	other	432	58	0.0	0.116561159491539	0.0	0.08620689655172414	0.0582805797457695	0.0	False	P6
CRLF2	CRLF2+IL7R	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
CRTAM	CADM1	other	432	58	0.005305304192006588	0.05940211936831474	0.006944444444444444	0.05172413793103448	0.032353711780160666	0.00031514631289879594	False	P6
CSF1	CSF1R	other	432	58	0.006224077194929123	0.0	0.004629629629629629	0.0	0.0031120385974645615	0.0	False	P6
CSF2	CSF2RA+CSF2RB	other	432	58	0.005073449108749628	0.0	0.004629629629629629	0.0	0.002536724554374814	0.0	False	P6
CSF3	CSF3R	other	432	58	0.038890108466148376	0.07336734235286713	0.027777777777777776	0.05172413793103448	0.05612872540950775	0.002853263901976044	False	P6
CSPG4	ITGA3+ITGB1	other	432	58	0.02351400814950466	0.0	0.018518518518518517	0.0	0.01175700407475233	0.0	False	P6
CTSG	F2RL3	other	432	58	0.0	0.029092714190483093	0.0	0.017241379310344827	0.014546357095241547	0.0	False	P6
CTSG	FPR1	other	432	58	0.0	0.03804349526762962	0.0	0.017241379310344827	0.01902174763381481	0.0	False	P6
CXCL1	ACKR1	other	432	58	0.7267888188362122	0.0	0.3819444444444444	0.0	0.3633944094181061	0.0	False	P6
CXCL1	CXCR1	other	432	58	0.7267888188362122	0.015050572343170643	0.3819444444444444	0.017241379310344827	0.3709196955896914	0.010938587696101953	False	P6
CXCL1	CXCR2	other	432	58	0.7267888188362122	0.0	0.3819444444444444	0.0	0.3633944094181061	0.0	False	P6
CXCL2	CXCR2	other	432	58	0.6887211203575134	0.0	0.3333333333333333	0.0	0.3443605601787567	0.0	False	P6
CXCL2	DPP4	other	432	58	0.6887211203575134	0.1385483741760254	0.3333333333333333	0.08620689655172414	0.4136347472667694	0.09542119148622419	False	P6
CXCL3	CXCR2	other	432	58	0.4732424020767212	0.0	0.25	0.0	0.2366212010383606	0.0	False	P6
CXCL5	CXCR1	other	432	58	0.0054662819020450115	0.015050572343170643	0.0023148148148148147	0.017241379310344827	0.010258427122607827	8.227067121489287e-05	False	P6
CXCL5	CXCR2	other	432	58	0.0054662819020450115	0.0	0.0023148148148148147	0.0	0.0027331409510225058	0.0	False	P6
CXCL6	CXCR1	other	432	58	0.12166081368923187	0.015050572343170643	0.0763888888888889	0.017241379310344827	0.06835569301620126	0.0018310648777587896	False	P6
CXCL6	CXCR2	other	432	58	0.12166081368923187	0.0	0.0763888888888889	0.0	0.060830406844615936	0.0	False	P6
CXCL8	ACKR1	other	432	58	0.3943557143211365	0.0	0.24074074074074073	0.0	0.19717785716056824	0.0	False	P6
CXCL8	CXCR1	other	432	58	0.3943557143211365	0.015050572343170643	0.24074074074074073	0.017241379310344827	0.20470314333215356	0.005935279207333	False	P6
CXCL8	CXCR2	other	432	58	0.3943557143211365	0.0	0.24074074074074073	0.0	0.19717785716056824	0.0	False	P6
CYP11A1	NR1H4	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
CYP11A1+FDX1+FDX2+FDXR	NR1I2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
CYP17A1	AR	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
CYP19A1	ESR1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
CYP19A1	ESR2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
CYP19A1	GPER1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
CYP19A1	NR1I2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
CYP21A2	NR3C2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
CYP27B1	VDR	other	432	58	0.0	0.1060701236128807	0.0	0.06896551724137931	0.05303506180644035	0.0	False	P6
DAG1	CELSR3	other	432	58	0.06914877891540527	0.0	0.05555555555555555	0.0	0.03457438945770264	0.0	False	P6
DAG1	NRXN3	other	432	58	0.06914877891540527	0.0	0.05555555555555555	0.0	0.03457438945770264	0.0	False	P6
DAGLA	CNR1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DAGLA	CNR2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DAGLA	GPR55	other	432	58	0.0	0.027299916371703148	0.0	0.017241379310344827	0.013649958185851574	0.0	False	P6
DAGLB	CNR1	other	432	58	0.020698461681604385	0.0	0.018518518518518517	0.0	0.010349230840802193	0.0	False	P6
DAGLB	CNR2	other	432	58	0.020698461681604385	0.0	0.018518518518518517	0.0	0.010349230840802193	0.0	False	P6
DAGLB	GPR55	other	432	58	0.020698461681604385	0.027299916371703148	0.018518518518518517	0.017241379310344827	0.023999189026653767	0.0005650662729307018	False	P6
DDC	DRD1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC	DRD2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC	DRD4	other	432	58	0.0	0.024526474997401237	0.0	0.017241379310344827	0.012263237498700619	0.0	False	P6
DDC	DRD5	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC	HTR1D	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC	HTR1F	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC	HTR2A	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC	HTR2B	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC	HTR2C	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC	HTR3A	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC	HTR7	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC+SLC18A2	DRD1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC+SLC18A2	DRD2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC+SLC18A2	DRD4	other	432	58	0.0	0.024526474997401237	0.0	0.017241379310344827	0.012263237498700619	0.0	False	P6
DDC+SLC18A2	DRD5	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC+SLC6A3	DRD1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC+SLC6A3	DRD2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DDC+SLC6A3	DRD4	other	432	58	0.0	0.024526474997401237	0.0	0.017241379310344827	0.012263237498700619	0.0	False	P6
DDC+SLC6A3	DRD5	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DHCR24	RORA	other	432	58	0.1764989048242569	0.20413333177566528	0.1388888888888889	0.13793103448275862	0.1903161182999611	0.0360293094965316	True	P6
DHCR24	RORC	other	432	58	0.1764989048242569	0.018170639872550964	0.1388888888888889	0.017241379310344827	0.09733477234840393	0.00320709803746122	False	P6
DHCR7	NR1H2	other	432	58	0.007114201318472624	0.0	0.009259259259259259	0.0	0.003557100659236312	0.0	False	P6
DHCR7	NR1H3	other	432	58	0.007114201318472624	0.0	0.009259259259259259	0.0	0.003557100659236312	0.0	False	P6
DHCR7	RORA	other	432	58	0.007114201318472624	0.20413333177566528	0.009259259259259259	0.13793103448275862	0.10562376654706895	0.0014522456180626475	False	P6
DHCR7	RORC	other	432	58	0.007114201318472624	0.018170639872550964	0.009259259259259259	0.017241379310344827	0.012642420595511794	0.0001292695901387933	False	P6
DHRS9	PGR	other	432	58	0.2498401701450348	0.0	0.1574074074074074	0.0	0.1249200850725174	0.0	False	P6
DIO3+TG	THRA	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DIO3+TG	THRB	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DKK1	KREMEN1+LRP6	other	432	58	0.01798696629703045	0.0	0.016203703703703703	0.0	0.008993483148515224	0.0	False	P6
DKK1	KREMEN2+LRP6	other	432	58	0.01798696629703045	0.0	0.016203703703703703	0.0	0.008993483148515224	0.0	False	P6
DKK1	LRP5	other	432	58	0.01798696629703045	0.0	0.016203703703703703	0.0	0.008993483148515224	0.0	False	P6
DKK1	LRP6	other	432	58	0.01798696629703045	0.0	0.016203703703703703	0.0	0.008993483148515224	0.0	False	P6
DKK2	KREMEN2+LRP6	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DKK2	LRP6	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DLK1	NOTCH1	other	432	58	0.0	0.06491048634052277	0.0	0.05172413793103448	0.03245524317026138	0.0	False	P6
DLK1	NOTCH2	other	432	58	0.0	0.05474483594298363	0.0	0.034482758620689655	0.027372417971491814	0.0	False	P6
DLK1	NOTCH3	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DLK1	NOTCH4	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DLL1	NOTCH1	other	432	58	0.011328219436109066	0.06491048634052277	0.006944444444444444	0.05172413793103448	0.038119352888315916	0.000735320232970002	False	P6
DLL1	NOTCH2	other	432	58	0.011328219436109066	0.05474483594298363	0.006944444444444444	0.034482758620689655	0.03303652768954635	0.0006201615145559093	False	P6
DLL1	NOTCH3	other	432	58	0.011328219436109066	0.0	0.006944444444444444	0.0	0.005664109718054533	0.0	False	P6
