case_id	CLDN4_protein	cohort	CD274_protein	STAT1_protein	ISG15_protein	MX1_protein	HLA-A_protein	IFN_core_protein	MHC1_protein
C3N-03848	23.3630820274328	LSCC	22.7113954756511	28.3914251673137	27.3682695028761	26.3605969631155	28.3438107285671	0.13513882258038096	1.241578602066043
C3L-02968	23.8963403726374	LSCC	23.3103482640889	28.7685968093482	27.4388600533037	26.5580031530398	26.9730130466989	0.010525451637040974	-0.28248237237254575
C3N-03204	23.3385931020081	LSCC	22.6719349052543	28.7404096309556	28.3025393286611	28.838208890218	28.4453325801675	0.6806905033424002	-0.027691963837275384
C3L-00445	22.8310756672023	LSCC	21.929858754327	28.1632861697635	27.9331708909728	26.7693611641175	28.8988575006103	-0.4234947547138674	0.24916494422012472
C3N-02283	24.0201077396716	LSCC	21.7130730407504	27.8296619865898	27.272595382912	25.6073844903212	27.8749024895067	-1.6161507899843364	-0.9729462091444124
C3N-02289	23.6214719809024	LSCC	21.866601819445	28.0681685799591	27.1308505324911	25.3996049175053	28.0853463491049	-0.5861155269350038	0.41118992745239913
C3L-03962	23.6841690926988	LSCC	21.5136879802606	28.1036565377772	28.0812833752419	26.3744727175534	27.5772666323522	-0.5980704592913868	-1.1279099579195986
C3L-03272	22.820214080924	LSCC	22.4545742618807	28.9005521469215	28.3356220556562	27.3465193073535	27.6819911598358	0.1658890378056918	0.3668012901890063
C3N-01411	23.0982505758457	LSCC	21.6449681096605	28.4296506361396	27.9797335944424	26.1467165844032	27.0354282211774	-0.23987880702723824	-0.7093261681245142
C3L-00415	23.341795351126	LSCC	22.1970986388423	28.0106239581428	27.4447138336646	26.4773443763568	27.16765636817	-0.27800467359300757	0.22077891151390946
C3N-03882	24.32715616234	LSCC	21.7876277432599	28.6954133603081	30.1531264770829	29.3945546523104	26.8052503046448	0.97120075576885	-1.7614607733653453
C3L-01000	22.79936032215	LSCC	22.79622503655	29.1886756544637	28.1881377835185	27.0109651324175	27.6516460647873	0.4558113168016513	0.30971166665129657
C3L-02650	23.3649199464823	LSCC	22.7623052834598	28.3567785699084	27.4352008890655	26.4158793051344	27.5806674933187	-0.14374390235568169	-0.40801978642626624
C3L-02358	23.2177146621091	LSCC	22.4083136199736	27.7197519054413	26.9307499249003	25.5865606049087	26.8615647429621	-1.2084761248986327	-0.5941337665502977
C3L-02168	24.0485068781566	LSCC	23.2243064526956	28.3662192762001	27.490103875483	25.9702009480413	27.3237147136654	-0.42440427871146563	-0.6239660958162814
C3L-02625		LSCC	23.034924273399	29.6398064519974	28.0018775498892	28.0338681919658	26.8043888518489	1.2009423674571962	-0.007904358369771986
C3N-01028		LSCC	23.1976350189409	28.5993009960821	27.0541719394194	25.9768423752858	27.9620605360652	-0.35040154973975557	0.5301483362497258
C3N-02435		LSCC	22.884429750373	28.3112930337553	27.0920908930295	25.6892595772303	27.144705121637	-0.23566293690835566	-0.642913771060656
C3N-03441		LSCC	23.2374003356751	28.2589923445614	27.4161843253786	26.4122471460396	28.3736425693315	-0.23969996334276616	0.2695988586592346
C3L-04071		LSCC	23.5967561693906	28.9288602844071	28.5601421005889	27.4827901606955	28.3181825801441	0.6362010607012125	0.673496342868106
C3N-01020		LSCC	24.2361917984851	28.4899912614264	28.0379078190177	27.3075818905891	28.095813007943	0.6777248028780086	0.2532594035485362
C3N-00497		LSCC	22.9139093147235	29.473357630963	28.3845702676434	27.3462349079286	27.2567088827344	0.6199118739002019	0.5582494408978385
C3N-01194		LSCC	22.9968352717877	29.0714945703776	27.8277357004098	26.7662383557459	27.5459000607612	0.19205071776052468	0.5708121042995817
C3L-02648		LSCC	22.2676547164508	28.6389070853164	28.1250965615213	27.1525604862139	27.9608155094966	0.45619046068763236	0.6823360727754508
C3L-03678		LSCC	22.1335604994074	28.3560517865771	27.3754169688839	27.0361761807288	27.8618673095053	-0.11927170452278717	-0.3003155928943129
C3L-02891	23.2160790889662	LSCC	22.925508333628	28.8520584736314	28.6417491793962	27.6747603332144	28.5337116407954	0.738099921247177	0.18491419382846686
C3L-00927	23.7815691449603	LSCC	22.8692730803414	29.3557925759437	31.05810296222	28.7637694597376	27.0844824642323	1.183429448399242	-0.590238475554744
C3N-03886	23.4210929266287	LSCC	22.2038486366843	28.4007615595022	28.1652875431381	26.2647441098392	27.6689381535497	-0.3737645709542908	-0.12036086991892399
C3L-04014	23.3201685319148	LSCC	22.5584663551572	28.8960788281947	28.3949462578678	27.4644584540545	28.4239320964352	0.43271450674766854	0.3471242964870617
C3N-03076	23.6769181145934	LSCC	22.1304931806757	27.8785593037539	27.4087149884995	26.2320777403598	27.1507550917383	-0.5989867435019335	-1.1261968999408314
C3N-03425		LSCC	22.3911006206692	29.5180547286157	28.5793215402687	28.6297255806321	28.2962408923966	1.1407617948993587	1.1964583699098847
C3L-02163		LSCC	23.1883947228166	28.69429885847	27.519048530481	26.4371754097586	27.5979115645789	-0.3220333470257496	-0.11287448487693612
C3N-04124		LSCC	24.0488651352287	29.3202364955891	28.8188223013879	27.2270042926551	27.0847567727728	0.44252147555967136	-0.5898404125400808
C3L-00904		LSCC	22.8010637422497	29.1474209448282	30.0774981265727	28.2780640405598	28.5694268848183	1.0231162839552697	1.8597638672005175
C3N-00211		LSCC	22.4269832302513	28.82061890546	29.7195433580726	28.3028810581245	28.6237751867454	1.1988717303299095	0.07419952886617567
C3N-01892		LSCC	22.8329042984643	29.0426179945585	27.6172389585009	26.152248155677	28.3632651107875	0.09234160980270263	0.19979507324118218
C3L-00603		LSCC	22.8584868939936	28.5605547955633	27.2995056369389	26.1042070646964	29.4180918989288	-0.2802945147137308	1.146834030759689
C3L-03965		LSCC	22.1435397658393	28.3217673009761	27.5373297794411	26.3666221205668	27.4413150776684	-0.4786024074590311	-0.072622666902466
C3N-03851		LSCC	22.6185994558376	29.3405916295589	28.4849910088182	26.4327694901055	27.4801403637263	0.09557819213232796	-0.3906577974873635
C3L-02349		LSCC	23.2852945497232	28.8533847923163	27.4409197929068	26.2310591208286	27.1056483245599	0.2717558235757057	-0.2591457973791432
