interaction_name	pathway_name	ligand	receptor	lr_class	split	score	k_units	n_patients	mean_delta	median_delta	se	p_meta	p_wilcoxon_patients	i2	units
SFTPD_ADGRE5	ADGRE	SFTPD	ADGRE5	other	tertile	cellchat_hill	2	14	0.03652480735063504	0.0041680275920297554	0.05766603621033411	0.5264822013201139	0.2957763671875	73.02094365752804	GSE123902+GSE131907
HLA-G_CD8A	MHC-I	HLA-G	CD8A	inhibitory	tertile	cellchat_hill	2	15	0.010047972264633621	0.0037907493292725185	0.01610134042068569	0.5325975724034834	0.12054443359375	70.71520259967859	GSE123902+GSE131907
TNFSF9_TNFRSF9	CD137	TNFSF9	TNFRSF9	other	tertile	cellchat_hill	1	3	0.0021508688266324524	9.850831074109227e-05	0.0038375207456167204	0.5751493769467081	0.75	0.0	GSE123902
COL4A1_CD44	COLLAGEN	COL4A1	CD44	other	tertile	cellchat_hill	2	8	-0.014772331329283208	-0.02638097741340065	0.02966097997950084	0.6184563989745624	0.25	79.12547502744827	GSE123902+GSE131907
HLA-DOA_CD4	MHC-II	HLA-DOA	CD4	other	tertile	cellchat_hill	1	6	0.0072886623135350855	0.0021854782514181643	0.015002657817129629	0.6270914328005552	0.3125	0.0	GSE123902
LGALS9_HAVCR2	GALECTIN	LGALS9	HAVCR2	inhibitory	tertile	cellchat_hill	2	17	0.0035324247538372636	0.0018510548778030908	0.007546567240198297	0.639724769567706	0.120208740234375	70.57507287011937	GSE123902+GSE131907
GZMA_F2R	PARs	GZMA	F2R	other	tertile	cellchat_hill	2	6	0.003143623123267716	0.0007585383050976875	0.006735768850249286	0.6407103016316625	0.3125	77.06399297770022	GSE123902+GSE131907
LAMB1_CD44	LAMININ	LAMB1	CD44	other	tertile	cellchat_hill	2	11	0.01387566560007633	0.016712104810797736	0.03307573722429724	0.6748420545027229	0.2060546875	74.52654868458298	GSE123902+GSE131907
CEACAM1_CEACAM6	CEACAM	CEACAM1	CEACAM6	barrier	tertile	cellchat_hill	1	3	-0.004942579730506939	0.00026185500865185063	0.01205085872559287	0.6817007844465014	1.0	0.0	GSE123902
TNFSF14_TNFRSF14	LIGHT	TNFSF14	TNFRSF14	other	tertile	cellchat_hill	2	6	-0.004236457206840796	-0.0003331390565006877	0.011484425268748617	0.7122118222791426	0.6875	42.451279609782425	GSE123902+GSE131907
HLA-DQA2_CD4	MHC-II	HLA-DQA2	CD4	other	tertile	cellchat_hill	2	8	0.003763358685615951	0.008061999128276641	0.010707448977064658	0.725234963002283	0.3828125	0.0	GSE123902+GSE131907
CCL4_CCR5	CCL	CCL4	CCR5	recruit	tertile	cellchat_hill	1	3	-0.0011407486797740066	0.0020464870803613856	0.0033433883868802	0.7329564991263846	1.0	0.0	GSE131907
CADM1_CADM1	CADM	CADM1	CADM1	barrier	tertile	cellchat_hill	1	3	0.0006292718530782084	0.002488072711123926	0.0018588008580457172	0.7349589599427064	0.5	0.0	GSE123902
CLEC2C_KLRB1	CLEC	CD69	KLRB1	other	tertile	cellchat_hill	2	16	-0.035168959604083824	0.0031022172640823927	0.10660856778331845	0.7414840779053303	0.979949951171875	78.59112762731502	GSE123902+GSE131907
CLEC2B_KLRB1	CLEC	CLEC2B	KLRB1	other	tertile	cellchat_hill	2	27	0.014597390421367972	0.0024320150821004888	0.049494481881126845	0.7680476182739824	0.11242805967934756	89.14777271134132	GSE123902+GSE131907
LAMA4_CD44	LAMININ	LAMA4	CD44	other	tertile	cellchat_hill	2	8	-0.011283857431019114	0.004358935586376412	0.04018452971687596	0.7788630117308064	0.546875	67.35965212139853	GSE123902+GSE131907
COL1A2_CD44	COLLAGEN	COL1A2	CD44	other	tertile	cellchat_hill	2	9	0.020992499387465197	0.0032226287048287877	0.08335909363388296	0.8011708094505277	0.5703125	76.32078890868621	GSE123902+GSE131907
LCK_CD8A_CD8B1	LCK	LCK	CD8 receptor	other	tertile	cellchat_hill	2	11	-0.0022062682683153907	-7.203657982678493e-07	0.01340226719717497	0.869243849300545	0.7646484375	78.71798541795205	GSE123902+GSE131907
CCL13_CCR1	CCL	CCL13	CCR1	other	tertile	cellchat_hill	1	2	-7.78316506336078e-05	-7.78316506336078e-05	0.0006966126217720231	0.9110384906215179	1.0	0.0	GSE131907
CLEC2D_KLRB1	CLEC	CLEC2D	KLRB1	other	tertile	cellchat_hill	2	21	-0.0012569856734067789	0.001567520063142595	0.02885492403263875	0.9652533360970547	0.3038158416748047	79.30013274104796	GSE123902+GSE131907
CD70_CD27	CD70	CD70	CD27	other	tertile	cellchat_hill	0	2	-0.0015016423973655884	-0.0015016423973655884	0.0037415414904234377		1.0		
CLEC2L_KLRB1	CLEC	CLEC2L	KLRB1	other	tertile	cellchat_hill	0	2	0.051920603408046245	0.051920603408046245	0.020071783808159684		0.5		
NRXN1_CLSTN1	NRXN	NRXN1	CLSTN1	other	tertile	cellchat_hill	0	2	5.5252266216363175e-05	5.5252266216363175e-05	5.5254961779682293e-05		1.0		
CDH1_CDH1	CDH	CDH1	CDH1	barrier|inhibitory	tertile	cellchat_hill	0	2	-0.007975816629497895	-0.007975816629497895	0.018146412113077146		1.0		
PRSS3_F2R	PARs	PRSS3	F2R	other	tertile	cellchat_hill	0	2	-0.0073193249787943775	-0.0073193249787943775	0.010649511136013045		1.0		
COL6A1_SDC1	COLLAGEN	COL6A1	SDC1	other	tertile	cellchat_hill	0	2	-0.0015550307714425036	-0.0015550307714425036	0.002738732626336718		1.0		
FGF18_FGFR1	FGF	FGF18	FGFR1	other	tertile	cellchat_hill	0	1	0.0020373436416332904	0.0020373436416332904					
FGF9_FGFR1	FGF	FGF9	FGFR1	other	tertile	cellchat_hill	0	1	0.0008115440852434459	0.0008115440852434459					
IGF2_IGF2R	IGF	IGF2	IGF2R	other	tertile	cellchat_hill	0	1	0.003989315773079878	0.003989315773079878					
ANGPTL4_SDC2	ANGPTL	ANGPTL4	SDC2	other	tertile	cellchat_hill	0	1	0.0017813369395299785	0.0017813369395299785					
MDK_SDC2	MK	MDK	SDC2	other	tertile	cellchat_hill	0	1	0.015491280952488152	0.015491280952488152					
SEMA3C_PLXND1	SEMA3	SEMA3C	PLXND1	other	tertile	cellchat_hill	0	1	0.0003485778787753402	0.0003485778787753402					
GAS6_AXL	GAS	GAS6	AXL	other	tertile	cellchat_hill	0	1	0.0023790658308131506	0.0023790658308131506					
TNXB_SDC4	TENASCIN	TNXB	SDC4	other	tertile	cellchat_hill	0	1	0.009494369082164597	0.009494369082164597					
AGRN_DAG1	AGRN	AGRN	DAG1	other	tertile	cellchat_hill	0	1	0.0028776920488086093	0.0028776920488086093					
HSPG2_DAG1	HSPG	HSPG2	DAG1	other	tertile	cellchat_hill	0	1	0.004107849346961594	0.004107849346961594					
LAMA3_DAG1	LAMININ	LAMA3	DAG1	other	tertile	cellchat_hill	0	1	0.0007557131779623591	0.0007557131779623591					
LAMA5_DAG1	LAMININ	LAMA5	DAG1	other	tertile	cellchat_hill	0	1	0.0003918570792013063	0.0003918570792013063					
LAMB2_DAG1	LAMININ	LAMB2	DAG1	other	tertile	cellchat_hill	0	1	0.0009818731608368155	0.0009818731608368155					
LAMB3_DAG1	LAMININ	LAMB3	DAG1	other	tertile	cellchat_hill	0	1	0.00028599003260525976	0.00028599003260525976					
LAMC1_DAG1	LAMININ	LAMC1	DAG1	other	tertile	cellchat_hill	0	1	0.0010909072679613496	0.0010909072679613496					
LAMC2_DAG1	LAMININ	LAMC2	DAG1	other	tertile	cellchat_hill	0	1	0.0005124148277648891	0.0005124148277648891					
CD86_CD28	CD86	CD86	CD28	inhibitory	tertile	cellchat_hill	0	1	-0.0026263962239525553	-0.0026263962239525553					
ANXA1_FPR1	ANNEXIN	ANXA1	FPR1	other	tertile	cellchat_hill	0	1	0.005001692778155525	0.005001692778155525					
COL9A3_SDC4	COLLAGEN	COL9A3	SDC4	other	tertile	cellchat_hill	0	1	2.5823103205539126e-05	2.5823103205539126e-05					
PTN_SDC4	PTN	PTN	SDC4	other	tertile	cellchat_hill	0	1	-9.54459403796775e-05	-9.54459403796775e-05					
FGF7_FGFR1	FGF	FGF7	FGFR1	other	tertile	cellchat_hill	0	1	0.0001348590401451651	0.0001348590401451651					
CXCL9_CXCR3	CXCL	CXCL9	CXCR3	recruit	tertile	cellchat_hill	0	1	0.0005704099200019995	0.0005704099200019995					
AREG_EGFR	EGF	AREG	EGFR	other	tertile	cellchat_hill	0	1	0.0032250504273291882	0.0032250504273291882					
HBEGF_EGFR	EGF	HBEGF	EGFR	other	tertile	cellchat_hill	0	1	0.0001723391908124934	0.0001723391908124934					
CSF1_CSF1R	CSF	CSF1	CSF1R	other	tertile	cellchat_hill	0	1	0.0026721796609242	0.0026721796609242					
HC_C5AR1	COMPLEMENT	C5	C5AR1	other	tertile	cellchat_hill	0	1	-0.015495131858449904	-0.015495131858449904					
GAS6_MERTK	GAS	GAS6	MERTK	other	tertile	cellchat_hill	0	1	-0.00019309837292611333	-0.00019309837292611333					
SCGB3A2_MARCO	UGRP1	SCGB3A2	MARCO	other	tertile	cellchat_hill	0	1	0.033721479481227556	0.033721479481227556					
COL4A3_SDC1	COLLAGEN	COL4A3	SDC1	other	tertile	cellchat_hill	0	1	0.003395924998350987	0.003395924998350987					
COL4A4_SDC1	COLLAGEN	COL4A4	SDC1	other	tertile	cellchat_hill	0	1	0.008977983773203014	0.008977983773203014					
COL9A2_SDC1	COLLAGEN	COL9A2	SDC1	other	tertile	cellchat_hill	0	1	0.0012774683806953994	0.0012774683806953994					
THBS1_SDC1	THBS	THBS1	SDC1	other	tertile	cellchat_hill	0	1	0.012926134795124231	0.012926134795124231					
CD99_PILRA	CD99	CD99	PILRA	other	tertile	cellchat_hill	0	1	-0.002492535721325042	-0.002492535721325042					
CD99_CD99L2	CD99	CD99	CD99L2	other	tertile	cellchat_hill	0	1	-0.0005318877999328066	-0.0005318877999328066					
CEACAM1_CEACAM5	CEACAM	CEACAM1	CEACAM5	barrier	tertile	cellchat_hill	0	1	-0.0006112059155581879	-0.0006112059155581879					
F11R_F11R	JAM	F11R	F11R	barrier	tertile	cellchat_hill	0	1	0.029932025612335045	0.029932025612335045					
OCLN_OCLN	OCLN	OCLN	OCLN	barrier	tertile	cellchat_hill	0	1	-0.0004143839796946318	-0.0004143839796946318					
SEMA4A_PLXNB2	SEMA4	SEMA4A	PLXNB2	other	tertile	cellchat_hill	0	1	0.009586137528088224	0.009586137528088224					
SEMA4D_PLXNB2	SEMA4	SEMA4D	PLXNB2	other	tertile	cellchat_hill	0	1	0.004814305326149358	0.004814305326149358					
SEMA4C_PLXNB2	SEMA4	SEMA4C	PLXNB2	other	tertile	cellchat_hill	0	1	0.0009503961879969517	0.0009503961879969517					
GJA1_GJA1	GAP	GJA1	GJA1	other	tertile	cellchat_hill	0	1	0.007232603222466497	0.007232603222466497					
PROS1_MERTK	PROS	PROS1	MERTK	other	tertile	cellchat_hill	0	1	-0.00124971766906944	-0.00124971766906944					
CCL8_CCR1	CCL	CCL8	CCR1	other	tertile	cellchat_hill	0	1	-0.001654119653104015	-0.001654119653104015					
CCL7_CCR1	CCL	CCL7	CCR1	other	tertile	cellchat_hill	0	1	0.00011776321169465259	0.00011776321169465259					
CCL15_CCR1	CCL	CCL15	CCR1	other	tertile	cellchat_hill	0	1	0.0012775748249593836	0.0012775748249593836					
SIGLEC1_SPN	SN	SIGLEC1	SPN	other	tertile	cellchat_hill	0	1	0.005956464669067823	0.005956464669067823					
LAMA2_CD44	LAMININ	LAMA2	CD44	other	tertile	cellchat_hill	0	1	-8.023345280456715e-05	-8.023345280456715e-05					
COL9A1_CD44	COLLAGEN	COL9A1	CD44	other	tertile	cellchat_hill	0	1	0.03983936572993017	0.03983936572993017					
KLK6_F2R	KLK	KLK6	F2R	other	tertile	cellchat_hill	0	1	0.00020876973679822162	0.00020876973679822162					
HLA-F_KIR3DL2	MHC-I	HLA-F	KIR3DL2	inhibitory	tertile	cellchat_hill	0	1	0.006028885677044798	0.006028885677044798					
HLA-B_KIR3DL2	MHC-I	HLA-B	KIR3DL2	other	tertile	cellchat_hill	0	1	0.013294575549705319	0.013294575549705319					
COL3A1_ADGRG1	ADGRG	COL3A1	ADGRG1	other	tertile	cellchat_hill	0	1	0.0008834953440789934	0.0008834953440789934					
ANGPTL4_SDC1	ANGPTL	ANGPTL4	SDC1	other	tertile	cellchat_hill	0	1	0.0020499663396036944	0.0020499663396036944					
COL6A2_SDC1	COLLAGEN	COL6A2	SDC1	other	tertile	cellchat_hill	0	1	0.0018465247529354661	0.0018465247529354661					
