dataset	unit_id	compartment	slice	n_cells	median_lib	mean_lib	gene	sum_log1p	n_pos	sum_log1p_pos
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	FGFBP2	446.2915568348146	183	446.2915568348146
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	GNLY	641.070855540325	205	641.070855540325
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	GZMA	1101.5916288276044	410	1101.5916288276048
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	GZMB	481.77937011980475	216	481.7793701198047
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	GZMH	963.7997697870805	350	963.7997697870805
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	HAVCR2	29.081612694686026	21	29.081612694686022
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	IFNG	224.42399387304008	130	224.42399387304005
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	IL7R	231.27603694312057	122	231.27603694312054
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	KLRD1	345.80699137423096	184	345.80699137423096
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	KLRF1	63.26012620086509	40	63.26012620086509
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	KRT18	9.84981285219657	8	9.84981285219657
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	KRT19	13.80354088932255	10	13.803540889322552
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	KRT8	18.682563397019884	15	18.682563397019887
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	LAG3	271.16069208034565	170	271.16069208034565
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	LEF1	29.742563109606927	24	29.74256310960692
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	NCAM1	2.479053113945764	2	2.479053113945764
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	NCR1	11.742825713563127	9	11.742825713563127
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	NKG7	1429.996322163065	397	1429.996322163065
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	PDCD1	49.47877580874706	35	49.47877580874706
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	PRF1	527.2530944702016	285	527.2530944702016
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	PTPRC	704.4754549330996	371	704.4754549330996
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	SELL	44.171312740861794	33	44.17131274086179
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	TCF7	84.85006198323433	62	84.85006198323433
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	TIGIT	141.81021162624685	92	141.81021162624688
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	TOX	62.20510864464048	46	62.20510864464048
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	CCR7	29.713360652772216	22	29.713360652772216
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	CD3D	1069.5522438098137	419	1069.5522438098137
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	CD3E	862.5041790505236	410	862.5041790505237
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	CD4	23.706146527872814	18	23.706146527872814
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	CD8A	656.7940348454074	308	656.7940348454074
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	CD8B	499.3972570213177	257	499.3972570213177
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	CLDN4	15.198698385593794	12	15.198698385593794
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	CTLA4	57.98629968988689	40	57.9862996898869
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	CX3CR1	148.68750029459906	98	148.68750029459906
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	CXCL13	31.98263605573883	14	31.98263605573883
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	ENTPD1	28.016503737626252	21	28.016503737626255
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	EPCAM	12.467345796266084	10	12.467345796266084
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	FGFBP2	446.2915568348146	183	446.2915568348146
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	GNLY	641.070855540325	205	641.070855540325
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	GZMA	1101.5916288276044	410	1101.5916288276048
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	GZMB	481.77937011980475	216	481.7793701198047
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	GZMH	963.7997697870805	350	963.7997697870805
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	HAVCR2	29.081612694686026	21	29.081612694686022
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	IFNG	224.42399387304008	130	224.42399387304005
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	IL7R	231.27603694312057	122	231.27603694312054
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	KLRD1	345.80699137423096	184	345.80699137423096
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	KLRF1	63.26012620086509	40	63.26012620086509
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	KRT18	9.84981285219657	8	9.84981285219657
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	KRT19	13.80354088932255	10	13.803540889322552
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	KRT8	18.682563397019884	15	18.682563397019887
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	LAG3	271.16069208034565	170	271.16069208034565
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	LEF1	29.742563109606927	24	29.74256310960692
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	NCAM1	2.479053113945764	2	2.479053113945764
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	NCR1	11.742825713563127	9	11.742825713563127
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	NKG7	1429.996322163065	397	1429.996322163065
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	PDCD1	49.47877580874706	35	49.47877580874706
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	PRF1	527.2530944702016	285	527.2530944702016
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	PTPRC	704.4754549330996	371	704.4754549330996
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	SELL	44.171312740861794	33	44.17131274086179
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	TCF7	84.85006198323433	62	84.85006198323433
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	TIGIT	141.81021162624685	92	141.81021162624688
GSE131907	EBUS_19	cd8	UMI500	429	3740.0	3845.3846153846152	TOX	62.20510864464048	46	62.20510864464048
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	CCR7	2.520624031239046	2	2.520624031239046
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	CD3D	484.28972720039604	197	484.289727200396
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	CD3E	408.51421882197906	195	408.514218821979
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	CD4	19.03668553839972	14	19.03668553839972
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	CD8A	280.60256483753875	133	280.60256483753875
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	CD8B	202.9991901395923	109	202.9991901395923
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	CLDN4	5.945072382136702	5	5.945072382136702
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	CTLA4	17.23825267457334	13	17.23825267457334
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	CX3CR1	115.75411189517233	75	115.75411189517233
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	CXCL13	5.8989248726566395	2	5.8989248726566395
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	ENTPD1	10.416545877807135	7	10.416545877807135
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	EPCAM	3.4854254016395174	3	3.4854254016395174
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	FGFBP2	365.59242786418383	142	365.59242786418383
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	GNLY	641.070855540325	205	641.070855540325
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	GZMA	519.2600065121181	196	519.260006512118
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	GZMB	303.2342031776923	138	303.2342031776923
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	GZMH	556.2896900212673	187	556.2896900212672
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	HAVCR2	9.122552580548863	7	9.122552580548865
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	IFNG	66.54805927305352	46	66.54805927305352
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	IL7R	101.27315697723577	60	101.27315697723577
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	KLRD1	210.4585689537438	109	210.45856895374376
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	KLRF1	32.76642173080215	20	32.76642173080214
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	KRT18	7.083341297134356	6	7.083341297134356
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	KRT19	9.632197088443956	7	9.632197088443956
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	KRT8	9.972113418130276	8	9.972113418130274
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	LAG3	97.36345611818098	66	97.36345611818096
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	LEF1	9.27209782524388	8	9.27209782524388
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	NCAM1	2.479053113945764	2	2.479053113945764
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	NCR1	9.049597530193942	7	9.04959753019394
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	NKG7	782.078591248792	201	782.0785912487921
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	PDCD1	9.606287298768336	7	9.606287298768335
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	PRF1	333.5901423278267	167	333.59014232782664
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	PTPRC	338.47509577945243	178	338.47509577945243
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	SELL	20.953180361793226	15	20.953180361793226
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	TCF7	33.36118882801422	24	33.361188828014214
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	TIGIT	57.32249009506231	37	57.3224900950623
GSE131907	EBUS_19	cd8	GNLY_POS	205	3766.0	3870.6585365853657	TOX	14.402332936212545	11	14.402332936212545
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	CCR7	7.582517361625055	5	7.5825173616250545
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	CD3D	367.7365951929862	130	367.7365951929863
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	CD3E	281.79709689234755	128	281.79709689234755
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	CD4	0.0	0	0.0
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	CD8A	305.24585950744745	131	305.2458595074475
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	CD8B	211.5290645786775	104	211.5290645786775
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	CLDN4	4.071909984945823	3	4.071909984945823
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	CTLA4	38.29883133899337	26	38.29883133899337
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	CX3CR1	0.0	0	0.0
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	CXCL13	27.317175713626042	12	27.317175713626042
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	ENTPD1	21.894976505414874	16	21.894976505414874
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	EPCAM	5.066166398468345	4	5.066166398468345
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	FGFBP2	2.6129260295468635	2	2.6129260295468635
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	GNLY	79.59965128640877	31	79.59965128640879
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	GZMA	378.9552845219581	131	378.9552845219581
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	GZMB	196.9744564289296	84	196.9744564289296
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	GZMH	282.12677922638625	112	282.12677922638625
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	HAVCR2	25.17900047531084	18	25.179000475310836
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	IFNG	120.60681800108941	62	120.60681800108941
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	IL7R	23.282392964417568	15	23.282392964417568
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	KLRD1	49.54250012834231	31	49.54250012834231
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	KLRF1	0.0	0	0.0
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	KRT18	2.4917898132797394	2	2.4917898132797394
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	KRT19	3.047719958300081	2	3.047719958300081
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	KRT8	6.189420096482614	5	6.189420096482616
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	LAG3	152.73188834293808	85	152.7318883429381
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	LEF1	6.3529333579388805	5	6.35293335793888
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	NCAM1	0.0	0	0.0
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	NCR1	4.083858968778872	3	4.083858968778872
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	NKG7	389.71995482342595	126	389.719954823426
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	PDCD1	31.628410290217673	22	31.628410290217673
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	PRF1	107.68788673847595	66	107.68788673847595
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	PTPRC	201.13071071418855	109	201.13071071418858
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	SELL	2.2148772660750495	2	2.2148772660750495
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	TCF7	18.482319482481998	14	18.482319482482
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	TIGIT	62.87835501879475	40	62.87835501879475
GSE131907	EBUS_19	cd8	Exhausted CD8+ T	132	3508.5	3701.9772727272725	TOX	29.17935824370922	21	29.179358243709213
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	CCR7	11.508596416346492	8	11.508596416346492
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	CD3D	240.32367861774952	100	240.3236786177495
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	CD3E	207.24029957810913	98	207.2402995781091
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	CD4	22.429300077641084	17	22.429300077641084
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	CD8A	0.0	0	0.0
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	CD8B	0.0	0	0.0
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	CLDN4	3.7769570846586857	3	3.7769570846586857
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	CTLA4	14.579074765174585	10	14.579074765174587
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	CX3CR1	50.2538717551862	32	50.253871755186196
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	CXCL13	3.5315047834406927	1	3.5315047834406927
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	ENTPD1	2.8453826170479894	2	2.8453826170479894
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	EPCAM	3.164586982876151	2	3.164586982876151
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	FGFBP2	150.18374805392313	59	150.1837480539231
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	GNLY	226.00613428071034	62	226.00613428071034
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	GZMA	254.86866780476734	96	254.8686678047673
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	GZMB	108.83690225979134	48	108.83690225979137
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	GZMH	249.68460111630557	85	249.68460111630557
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	HAVCR2	3.9026122193751878	3	3.9026122193751878
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	IFNG	43.71795780852988	26	43.71795780852989
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	IL7R	78.79568125058881	39	78.79568125058881
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	KLRD1	19.78421684304503	11	19.78421684304503
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	KLRF1	11.654836468365115	7	11.654836468365113
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	KRT18	0.0	0	0.0
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	KRT19	3.3208484199147335	2	3.3208484199147335
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	KRT8	3.911006376801755	3	3.911006376801755
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	LAG3	25.6422526016158	16	25.642252601615798
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	LEF1	5.765586954455245	5	5.765586954455246
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	NCAM1	1.2816203732843714	1	1.2816203732843714
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	NCR1	0.0	0	0.0
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	NKG7	305.7741008778221	82	305.77410087782215
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	PDCD1	11.251818390705779	8	11.251818390705779
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	PRF1	134.3599339645758	68	134.3599339645758
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	PTPRC	151.50580970893466	83	151.5058097089347
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	SELL	11.908349526503695	9	11.908349526503695
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	TCF7	18.38108878864894	13	18.381088788648942
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	TIGIT	8.010072092593209	6	8.010072092593209
GSE131907	EBUS_19	cd8	CD8 low T	103	3579.0	3609.0485436893205	TOX	6.510562022052845	5	6.510562022052845
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	CCR7	0.0	0	0.0
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	CD3D	334.03254433429436	134	334.03254433429447
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	CD3E	271.63285941127504	132	271.632859411275
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	CD4	1.2768464502317292	1	1.2768464502317292
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	CD8A	252.92133454282543	125	252.92133454282543
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	CD8B	199.89595508189248	107	199.89595508189245
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	CLDN4	3.7991751330755323	3	3.799175133075532
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	CTLA4	3.7708226587668223	3	3.7708226587668228
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	CX3CR1	87.03590440718926	58	87.03590440718925
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	CXCL13	1.1339555586720977	1	1.1339555586720977
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	ENTPD1	3.2761446151633904	3	3.2761446151633904
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	EPCAM	3.1046345181661783	3	3.1046345181661783
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	FGFBP2	275.25262015278577	111	275.2526201527858
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	GNLY	299.05892237567724	98	299.05892237567724
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	GZMA	347.6914379309759	133	347.6914379309759
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	GZMB	163.90471130703983	77	163.90471130703983
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	GZMH	374.95749849284533	127	374.9574984928453
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	HAVCR2	0.0	0	0.0
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	IFNG	51.60123699963943	36	51.60123699963943
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	IL7R	45.03293825848622	29	45.03293825848622
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	KLRD1	231.28238935395302	117	231.282389353953
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	KLRF1	41.998480424460936	27	41.99848042446093
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	KRT18	7.35802303891683	6	7.35802303891683
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	KRT19	7.434972511107737	6	7.434972511107736
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	KRT8	6.337509087475184	5	6.337509087475184
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	LAG3	66.9823331529637	49	66.98233315296372
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	LEF1	8.432317521458309	7	8.432317521458309
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	NCAM1	1.1974327406613925	1	1.1974327406613925
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	NCR1	6.362778391043043	5	6.362778391043043
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	NKG7	576.3591467673025	138	576.3591467673025
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	PDCD1	3.969996867403477	3	3.969996867403477
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	PRF1	237.95944779126495	121	237.95944779126498
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	PTPRC	257.6631438494499	130	257.66314384944985
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	SELL	8.60933153771273	7	8.60933153771273
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	TCF7	30.310090362985957	22	30.310090362985957
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	TIGIT	53.71671494932299	35	53.71671494932299
GSE131907	EBUS_19	cd8	Cytotoxic CD8+ T	138	3899.5	4031.1014492753625	TOX	20.471876381100877	15	20.471876381100873
GSE131907	EBUS_19	cd8	Naive CD8+ T	56	4227.5	4160.446428571428	CCR7	10.622246874800666	9	10.622246874800666
GSE131907	EBUS_19	cd8	Naive CD8+ T	56	4227.5	4160.446428571428	CD3D	127.45942566478347	55	127.45942566478345
GSE131907	EBUS_19	cd8	Naive CD8+ T	56	4227.5	4160.446428571428	CD3E	101.83392316879204	52	101.83392316879204
GSE131907	EBUS_19	cd8	Naive CD8+ T	56	4227.5	4160.446428571428	CD4	0.0	0	0.0
GSE131907	EBUS_19	cd8	Naive CD8+ T	56	4227.5	4160.446428571428	CD8A	98.62684079513437	52	98.62684079513437
