dataset	unit_id	compartment	slice	n_cells	median_lib	mean_lib	gene	sum_log1p	n_pos	sum_log1p_pos
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	IFNG	880.38604996798	437	880.3860499679801
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	GZMH	1548.8947538767707	750	1548.8947538767707
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	GZMB	1810.7876309914166	780	1810.7876309914163
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	CCR7	130.4560419692881	100	130.4560419692881
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	KRT19	33.567350805752376	27	33.567350805752376
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	NKG7	2809.6458953833717	877	2809.645895383372
GSE189357	TD3	cd8	GNLY_POS	908	3063.5	4224.074889867841	NCR1	125.39093888634403	92	125.39093888634403
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	SELL	241.08532282391266	177	241.0853228239127
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	PTPRC	2053.0887376295886	925	2053.0887376295886
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	EPCAM	40.3801675180655	34	40.380167518065505
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	GNLY	2588.9988936621876	1069	2588.9988936621876
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	CD8A	0.0	0	0.0
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	CD8B	0.0	0	0.0
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	CTLA4	9.23259533446641	9	9.23259533446641
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	PDCD1	6.240219600467298	5	6.240219600467298
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	CX3CR1	226.35222249467319	154	226.35222249467319
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	TIGIT	196.1830658143238	122	196.18306581432378
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	FGFBP2	852.0798610919963	391	852.0798610919962
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	CXCL13	3.4514343070312314	2	3.4514343070312314
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	LEF1	13.987626269788828	15	13.987626269788828
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	IL7R	840.1683291599253	358	840.1683291599254
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	GZMA	716.4229566919068	353	716.4229566919068
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	TCF7	263.11814465190656	204	263.1181446519065
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	HAVCR2	321.6620211651127	250	321.66202116511283
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	CLDN4	37.67208646752844	33	37.67208646752844
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	TOX	119.17609320373077	94	119.17609320373077
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	NCAM1	135.07294426409328	92	135.07294426409325
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	CD3E	0.0	0	0.0
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	CD3D	0.0	0	0.0
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	PRF1	844.285410939119	402	844.285410939119
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	ENTPD1	181.13605357386948	173	181.13605357386945
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	LAG3	61.55950849415446	48	61.55950849415446
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	CD4	233.62440449132885	197	233.62440449132885
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	KLRF1	734.7744693653503	402	734.7744693653503
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	KLRD1	1190.214424290044	538	1190.214424290044
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	KRT8	43.82577595828883	39	43.82577595828883
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	KRT18	54.73129262771664	46	54.73129262771665
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	IFNG	534.4789423786319	240	534.4789423786319
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	GZMH	632.5142703734823	312	632.5142703734823
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	GZMB	1142.617208712683	460	1142.617208712683
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	CCR7	242.73512930552178	169	242.73512930552178
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	KRT19	61.998708770617995	42	61.99870877061799
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	NKG7	1747.9418643005165	558	1747.9418643005165
GSE189357	TD3	nk	ALL	1268	2979.5	5323.291009463723	NCR1	104.62262187096022	71	104.62262187096023
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	SELL	241.08532282391266	177	241.0853228239127
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	PTPRC	2053.0887376295886	925	2053.0887376295886
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	EPCAM	40.3801675180655	34	40.380167518065505
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	GNLY	2588.9988936621876	1069	2588.9988936621876
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	CD8A	0.0	0	0.0
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	CD8B	0.0	0	0.0
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	CTLA4	9.23259533446641	9	9.23259533446641
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	PDCD1	6.240219600467298	5	6.240219600467298
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	CX3CR1	226.35222249467319	154	226.35222249467319
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	TIGIT	196.1830658143238	122	196.18306581432378
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	FGFBP2	852.0798610919963	391	852.0798610919962
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	CXCL13	3.4514343070312314	2	3.4514343070312314
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	LEF1	13.987626269788828	15	13.987626269788828
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	IL7R	840.1683291599253	358	840.1683291599254
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	GZMA	716.4229566919068	353	716.4229566919068
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	TCF7	263.11814465190656	204	263.1181446519065
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	HAVCR2	321.6620211651127	250	321.66202116511283
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	CLDN4	37.67208646752844	33	37.67208646752844
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	TOX	119.17609320373077	94	119.17609320373077
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	NCAM1	135.07294426409328	92	135.07294426409325
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	CD3E	0.0	0	0.0
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	CD3D	0.0	0	0.0
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	PRF1	844.285410939119	402	844.285410939119
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	ENTPD1	181.13605357386948	173	181.13605357386945
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	LAG3	61.55950849415446	48	61.55950849415446
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	CD4	233.62440449132885	197	233.62440449132885
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	KLRF1	734.7744693653503	402	734.7744693653503
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	KLRD1	1190.214424290044	538	1190.214424290044
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	KRT8	43.82577595828883	39	43.82577595828883
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	KRT18	54.73129262771664	46	54.73129262771665
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	IFNG	534.4789423786319	240	534.4789423786319
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	GZMH	632.5142703734823	312	632.5142703734823
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	GZMB	1142.617208712683	460	1142.617208712683
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	CCR7	242.73512930552178	169	242.73512930552178
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	KRT19	61.998708770617995	42	61.99870877061799
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	NKG7	1747.9418643005165	558	1747.9418643005165
GSE189357	TD3	nk	UMI500	1268	2979.5	5323.291009463723	NCR1	104.62262187096022	71	104.62262187096023
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	SELL	150.84939613509846	111	150.84939613509846
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	PTPRC	2414.0553295606314	1060	2414.055329560632
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	EPCAM	22.23199306440152	20	22.231993064401518
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	GNLY	1324.0559226071373	422	1324.0559226071373
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	CD8A	1511.1092554168904	929	1511.1092554168906
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	CD8B	891.9221189127006	576	891.9221189127007
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	CTLA4	110.66625241819315	99	110.66625241819315
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	PDCD1	178.7755837979821	133	178.7755837979821
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	CX3CR1	95.87015688473063	72	95.87015688473065
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	TIGIT	229.76448899313232	174	229.76448899313226
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	FGFBP2	550.7015026454833	269	550.7015026454833
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	CXCL13	114.59898781060905	52	114.59898781060906
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	LEF1	164.58099756138103	138	164.58099756138103
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	IL7R	1715.5446069770746	711	1715.5446069770746
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	GZMA	1337.3634433480997	689	1337.3634433480997
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	TCF7	444.0569912392481	334	444.0569912392481
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	HAVCR2	84.97747654421636	83	84.97747654421636
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	CLDN4	16.566717252419295	17	16.566717252419295
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	TOX	218.8995804480188	182	218.89958044801887
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	NCAM1	31.968514298663493	28	31.968514298663496
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	CD3E	1666.8800872046627	920	1666.8800872046627
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	CD3D	1973.595788644609	1001	1973.595788644609
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	PRF1	549.6375139644392	356	549.6375139644392
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	ENTPD1	84.00067791098795	82	84.00067791098795
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	LAG3	231.5721390253589	178	231.57213902535887
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	CD4	93.02397694239437	112	93.02397694239437
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	KLRF1	180.58210293887024	120	180.58210293887026
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	KLRD1	825.0467329643845	447	825.0467329643845
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	KRT8	23.408530295477114	25	23.408530295477114
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	KRT18	56.922681324332316	51	56.92268132433231
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	IFNG	739.2414007016171	391	739.2414007016171
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	GZMH	979.5681750071947	489	979.5681750071947
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	GZMB	847.4890421732966	435	847.4890421732965
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	CCR7	305.69213714419834	222	305.69213714419834
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	KRT19	40.32718452275542	33	40.32718452275542
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	NKG7	1941.9739964383296	746	1941.9739964383298
GSE189357	TD4	cd8	ALL	1139	3264.0	5272.659350307287	NCR1	23.088882411305057	21	23.08888241130506
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	SELL	150.84939613509846	111	150.84939613509846
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	PTPRC	2414.0553295606314	1060	2414.055329560632
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	EPCAM	22.23199306440152	20	22.231993064401518
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	GNLY	1324.0559226071373	422	1324.0559226071373
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	CD8A	1511.1092554168904	929	1511.1092554168906
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	CD8B	891.9221189127006	576	891.9221189127007
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	CTLA4	110.66625241819315	99	110.66625241819315
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	PDCD1	178.7755837979821	133	178.7755837979821
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	CX3CR1	95.87015688473063	72	95.87015688473065
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	TIGIT	229.76448899313232	174	229.76448899313226
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	FGFBP2	550.7015026454833	269	550.7015026454833
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	CXCL13	114.59898781060905	52	114.59898781060906
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	LEF1	164.58099756138103	138	164.58099756138103
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	IL7R	1715.5446069770746	711	1715.5446069770746
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	GZMA	1337.3634433480997	689	1337.3634433480997
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	TCF7	444.0569912392481	334	444.0569912392481
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	HAVCR2	84.97747654421636	83	84.97747654421636
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	CLDN4	16.566717252419295	17	16.566717252419295
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	TOX	218.8995804480188	182	218.89958044801887
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	NCAM1	31.968514298663493	28	31.968514298663496
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	CD3E	1666.8800872046627	920	1666.8800872046627
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	CD3D	1973.595788644609	1001	1973.595788644609
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	PRF1	549.6375139644392	356	549.6375139644392
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	ENTPD1	84.00067791098795	82	84.00067791098795
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	LAG3	231.5721390253589	178	231.57213902535887
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	CD4	93.02397694239437	112	93.02397694239437
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	KLRF1	180.58210293887024	120	180.58210293887026
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	KLRD1	825.0467329643845	447	825.0467329643845
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	KRT8	23.408530295477114	25	23.408530295477114
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	KRT18	56.922681324332316	51	56.92268132433231
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	IFNG	739.2414007016171	391	739.2414007016171
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	GZMH	979.5681750071947	489	979.5681750071947
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	GZMB	847.4890421732966	435	847.4890421732965
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	CCR7	305.69213714419834	222	305.69213714419834
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	KRT19	40.32718452275542	33	40.32718452275542
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	NKG7	1941.9739964383296	746	1941.9739964383298
GSE189357	TD4	cd8	UMI500	1139	3264.0	5272.659350307287	NCR1	23.088882411305057	21	23.08888241130506
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	SELL	38.175216080983645	30	38.175216080983645
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	PTPRC	931.8710908211442	400	931.8710908211441
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	EPCAM	8.473128625518381	8	8.473128625518381
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	GNLY	1324.0559226071373	422	1324.0559226071373
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	CD8A	619.4515597606887	372	619.4515597606887
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	CD8B	277.73758534236345	183	277.73758534236345
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	CTLA4	23.941904715146944	28	23.941904715146944
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	PDCD1	39.55745230297936	35	39.557452302979364
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	CX3CR1	81.87294846256952	61	81.87294846256954
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	TIGIT	71.99655149664527	60	71.99655149664525
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	FGFBP2	490.67596162389145	234	490.67596162389145
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	CXCL13	16.915546736733006	10	16.915546736733006
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	LEF1	40.89474473304254	38	40.89474473304254
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	IL7R	473.457277043668	205	473.457277043668
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	GZMA	617.7394321530618	318	617.7394321530617
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	TCF7	126.79467581916556	99	126.79467581916556
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	HAVCR2	42.38962464719869	38	42.38962464719869
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	CLDN4	3.794608169007123	5	3.794608169007123
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	TOX	65.61331289949513	61	65.61331289949513
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	NCAM1	21.316195640508724	19	21.316195640508727
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	CD3E	634.668896142484	355	634.668896142484
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	CD3D	714.5960278195575	368	714.5960278195577
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	PRF1	373.09443626408125	227	373.0944362640812
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	ENTPD1	18.85547356999473	27	18.85547356999473
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	LAG3	102.00697404064117	75	102.00697404064115
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	CD4	28.11819392420226	38	28.118193924202256
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	KLRF1	143.58369536280412	93	143.58369536280412
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	KLRD1	535.8174722861236	277	535.8174722861236
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	KRT8	8.202018524696118	10	8.202018524696118
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	KRT18	15.549573011475491	17	15.549573011475491
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	IFNG	341.4639610512246	177	341.46396105122466
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	GZMH	632.3839018112753	293	632.3839018112755
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	GZMB	577.4921167514769	276	577.4921167514769
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	CCR7	71.22244038866006	59	71.22244038866006
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	KRT19	14.405329555718808	13	14.405329555718806
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	NKG7	1142.411508608319	376	1142.4115086083189
GSE189357	TD4	cd8	GNLY_POS	422	3360.0	5470.684834123223	NCR1	17.394877832856537	15	17.394877832856537
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	SELL	129.43311475913004	87	129.43311475913004
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	PTPRC	1712.5116996231486	831	1712.5116996231486
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	EPCAM	21.045466874264655	19	21.045466874264655
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	GNLY	2564.556763768253	897	2564.556763768253
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	CD8A	0.0	0	0.0
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	CD8B	0.0	0	0.0
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	CTLA4	5.650777504826725	5	5.650777504826725
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	PDCD1	16.431497855831772	13	16.431497855831775
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	CX3CR1	277.40770758513236	164	277.4077075851323
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	TIGIT	112.01221952468376	71	112.01221952468374
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	FGFBP2	942.8518265110612	410	942.8518265110611
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	CXCL13	12.480647976727173	8	12.480647976727173
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	LEF1	18.949143093049038	18	18.949143093049038
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	IL7R	312.4600217008866	207	312.4600217008866
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	GZMA	1002.8507497285256	445	1002.8507497285254
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	TCF7	189.17767555998063	151	189.17767555998063
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	HAVCR2	370.53913666607286	318	370.5391366660728
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	CLDN4	32.370317947121976	22	32.37031794712196
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	TOX	81.4108471103245	63	81.41084711032451
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	NCAM1	134.03464064795116	100	134.03464064795114
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	CD3E	0.0	0	0.0
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	CD3D	0.0	0	0.0
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	PRF1	1025.3459273254202	444	1025.3459273254202
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	ENTPD1	77.54767291756636	97	77.54767291756636
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	LAG3	22.832276050108106	22	22.832276050108103
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	CD4	234.33037319648062	245	234.3303731964806
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	KLRF1	756.4244273584305	395	756.4244273584305
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	KLRD1	1124.5973666648624	498	1124.5973666648624
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	KRT8	26.49261490475355	25	26.49261490475355
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	KRT18	49.64213034737613	49	49.64213034737613
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	IFNG	422.1234721666385	199	422.1234721666386
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	GZMH	660.2589568872902	324	660.2589568872902
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	GZMB	1353.8034555430586	494	1353.8034555430586
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	CCR7	111.77514574777143	75	111.77514574777145
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	KRT19	41.57515363453643	28	41.575153634536434
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	NKG7	2012.9867229482284	578	2012.9867229482284
GSE189357	TD4	nk	ALL	1004	3199.5	7516.018924302789	NCR1	106.16293595487316	72	106.16293595487318
GSE189357	TD4	nk	UMI500	1004	3199.5	7516.018924302789	SELL	129.43311475913004	87	129.43311475913004
GSE189357	TD4	nk	UMI500	1004	3199.5	7516.018924302789	PTPRC	1712.5116996231486	831	1712.5116996231486
GSE189357	TD4	nk	UMI500	1004	3199.5	7516.018924302789	EPCAM	21.045466874264655	19	21.045466874264655
GSE189357	TD4	nk	UMI500	1004	3199.5	7516.018924302789	GNLY	2564.556763768253	897	2564.556763768253
GSE189357	TD4	nk	UMI500	1004	3199.5	7516.018924302789	CD8A	0.0	0	0.0
GSE189357	TD4	nk	UMI500	1004	3199.5	7516.018924302789	CD8B	0.0	0	0.0
GSE189357	TD4	nk	UMI500	1004	3199.5	7516.018924302789	CTLA4	5.650777504826725	5	5.650777504826725
GSE189357	TD4	nk	UMI500	1004	3199.5	7516.018924302789	PDCD1	16.431497855831772	13	16.431497855831775
GSE189357	TD4	nk	UMI500	1004	3199.5	7516.018924302789	CX3CR1	277.40770758513236	164	277.4077075851323
GSE189357	TD4	nk	UMI500	1004	3199.5	7516.018924302789	TIGIT	112.01221952468376	71	112.01221952468374
GSE189357	TD4	nk	UMI500	1004	3199.5	7516.018924302789	FGFBP2	942.8518265110612	410	942.8518265110611
GSE189357	TD4	nk	UMI500	1004	3199.5	7516.018924302789	CXCL13	12.480647976727173	8	12.480647976727173
GSE189357	TD4	nk	UMI500	1004	3199.5	7516.018924302789	LEF1	18.949143093049038	18	18.949143093049038
