dataset	unit_id	compartment	slice	n_cells	median_lib	mean_lib	score_name	score	n_genes	genes_used	mal_CLDN4_pct	cldn4_quartile	frac_tnk	n_cells_unit	n_tnk
GSE131907	EBUS_12	nk	ALL	22	2568.5	2639.909090909091	effector_cosmx	2.7197003879490804	4	GZMB,PRF1,NKG7,IFNG	88.3268482490272	Q3	0.10529695024077	3115	328
GSE131907	EBUS_12	nk	ALL	22	2568.5	2639.909090909091	effector_no_nkg7	2.1771680759721384	3	GZMB,PRF1,IFNG	88.3268482490272	Q3	0.10529695024077	3115	328
GSE131907	EBUS_12	nk	ALL	22	2568.5	2639.909090909091	exhaustion	0.22017209678011312	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	88.3268482490272	Q3	0.10529695024077	3115	328
GSE131907	EBUS_12	nk	ALL	22	2568.5	2639.909090909091	naive_memory	0.05782931957513594	5	IL7R,TCF7,CCR7,SELL,LEF1	88.3268482490272	Q3	0.10529695024077	3115	328
GSE131907	EBUS_13	cd8	ALL	183	3314.0	3784.650273224044	effector_cosmx	1.441945178908053	4	GZMB,PRF1,NKG7,IFNG	0.265957446808511	Q1	0.323943661971831	3550	1150
GSE131907	EBUS_13	cd8	ALL	183	3314.0	3784.650273224044	effector_no_nkg7	0.9369563680229667	3	GZMB,PRF1,IFNG	0.265957446808511	Q1	0.323943661971831	3550	1150
GSE131907	EBUS_13	cd8	ALL	183	3314.0	3784.650273224044	exhaustion	0.5763085120457313	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	0.265957446808511	Q1	0.323943661971831	3550	1150
GSE131907	EBUS_13	cd8	ALL	183	3314.0	3784.650273224044	naive_memory	0.3659760558417705	5	IL7R,TCF7,CCR7,SELL,LEF1	0.265957446808511	Q1	0.323943661971831	3550	1150
GSE131907	EBUS_13	nk	ALL	1	3554.0	3554.0	effector_cosmx	2.59604691788201	4	GZMB,PRF1,NKG7,IFNG	0.265957446808511	Q1	0.323943661971831	3550	1150
GSE131907	EBUS_13	nk	ALL	1	3554.0	3554.0	effector_no_nkg7	2.0961238910573643	3	GZMB,PRF1,IFNG	0.265957446808511	Q1	0.323943661971831	3550	1150
GSE131907	EBUS_13	nk	ALL	1	3554.0	3554.0	exhaustion	0.0	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	0.265957446808511	Q1	0.323943661971831	3550	1150
GSE131907	EBUS_13	nk	ALL	1	3554.0	3554.0	naive_memory	0.0	5	IL7R,TCF7,CCR7,SELL,LEF1	0.265957446808511	Q1	0.323943661971831	3550	1150
GSE131907	EBUS_15	cd8	ALL	114	3876.5	4009.780701754386	effector_cosmx	1.6249437466761292	4	GZMB,PRF1,NKG7,IFNG	47.265625	Q1	0.433484162895928	1105	479
GSE131907	EBUS_15	cd8	ALL	114	3876.5	4009.780701754386	effector_no_nkg7	1.068757477152371	3	GZMB,PRF1,IFNG	47.265625	Q1	0.433484162895928	1105	479
GSE131907	EBUS_15	cd8	ALL	114	3876.5	4009.780701754386	exhaustion	0.35585123579823497	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	47.265625	Q1	0.433484162895928	1105	479
GSE131907	EBUS_15	cd8	ALL	114	3876.5	4009.780701754386	naive_memory	0.20970395297298033	5	IL7R,TCF7,CCR7,SELL,LEF1	47.265625	Q1	0.433484162895928	1105	479
GSE131907	EBUS_15	nk	ALL	151	3083.0	3125.5099337748343	effector_cosmx	2.4121381905813575	4	GZMB,PRF1,NKG7,IFNG	47.265625	Q1	0.433484162895928	1105	479
GSE131907	EBUS_15	nk	ALL	151	3083.0	3125.5099337748343	effector_no_nkg7	1.7406936999138685	3	GZMB,PRF1,IFNG	47.265625	Q1	0.433484162895928	1105	479
GSE131907	EBUS_15	nk	ALL	151	3083.0	3125.5099337748343	exhaustion	0.22959668255531857	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	47.265625	Q1	0.433484162895928	1105	479
GSE131907	EBUS_15	nk	ALL	151	3083.0	3125.5099337748343	naive_memory	0.0918460110328725	5	IL7R,TCF7,CCR7,SELL,LEF1	47.265625	Q1	0.433484162895928	1105	479
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	effector_cosmx	1.5521286600385267	4	GZMB,PRF1,NKG7,IFNG	94.0092165898618	Q4	0.675662878787879	2112	1427
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	effector_no_nkg7	0.9583966266224139	3	GZMB,PRF1,IFNG	94.0092165898618	Q4	0.675662878787879	2112	1427
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	exhaustion	0.25815216823061354	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	94.0092165898618	Q4	0.675662878787879	2112	1427
GSE131907	EBUS_19	cd8	ALL	429	3740.0	3845.3846153846152	naive_memory	0.19568920066647827	5	IL7R,TCF7,CCR7,SELL,LEF1	94.0092165898618	Q4	0.675662878787879	2112	1427
GSE131907	EBUS_19	nk	ALL	250	3130.0	3187.048	effector_cosmx	2.7422445841845073	4	GZMB,PRF1,NKG7,IFNG	94.0092165898618	Q4	0.675662878787879	2112	1427
GSE131907	EBUS_19	nk	ALL	250	3130.0	3187.048	effector_no_nkg7	2.0848755398150502	3	GZMB,PRF1,IFNG	94.0092165898618	Q4	0.675662878787879	2112	1427
GSE131907	EBUS_19	nk	ALL	250	3130.0	3187.048	exhaustion	0.19882977736389895	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	94.0092165898618	Q4	0.675662878787879	2112	1427
GSE131907	EBUS_19	nk	ALL	250	3130.0	3187.048	naive_memory	0.12289934675994292	5	IL7R,TCF7,CCR7,SELL,LEF1	94.0092165898618	Q4	0.675662878787879	2112	1427
GSE131907	EBUS_28	cd8	ALL	41	1259.0	1454.6341463414635	effector_cosmx	1.4556459330910148	4	GZMB,PRF1,NKG7,IFNG	96.3362068965517	Q4	0.0447703589347742	5182	232
GSE131907	EBUS_28	cd8	ALL	41	1259.0	1454.6341463414635	effector_no_nkg7	0.9499214164948092	3	GZMB,PRF1,IFNG	96.3362068965517	Q4	0.0447703589347742	5182	232
GSE131907	EBUS_28	cd8	ALL	41	1259.0	1454.6341463414635	exhaustion	0.2769462473627856	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	96.3362068965517	Q4	0.0447703589347742	5182	232
GSE131907	EBUS_28	cd8	ALL	41	1259.0	1454.6341463414635	naive_memory	0.06684502079796413	5	IL7R,TCF7,CCR7,SELL,LEF1	96.3362068965517	Q4	0.0447703589347742	5182	232
GSE131907	EBUS_28	nk	ALL	9	1234.0	1236.3333333333333	effector_cosmx	2.7371645169003265	4	GZMB,PRF1,NKG7,IFNG	96.3362068965517	Q4	0.0447703589347742	5182	232
GSE131907	EBUS_28	nk	ALL	9	1234.0	1236.3333333333333	effector_no_nkg7	2.1946764599733446	3	GZMB,PRF1,IFNG	96.3362068965517	Q4	0.0447703589347742	5182	232
GSE131907	EBUS_28	nk	ALL	9	1234.0	1236.3333333333333	exhaustion	0.09511361217896762	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	96.3362068965517	Q4	0.0447703589347742	5182	232
GSE131907	EBUS_28	nk	ALL	9	1234.0	1236.3333333333333	naive_memory	0.10854586988373265	5	IL7R,TCF7,CCR7,SELL,LEF1	96.3362068965517	Q4	0.0447703589347742	5182	232
GSE131907	EBUS_49	cd8	ALL	370	3611.5	3677.7054054054056	effector_cosmx	2.0287864434417595	4	GZMB,PRF1,NKG7,IFNG	49.1228070175439	Q1	0.634366197183099	1775	1126
GSE131907	EBUS_49	cd8	ALL	370	3611.5	3677.7054054054056	effector_no_nkg7	1.403370647090636	3	GZMB,PRF1,IFNG	49.1228070175439	Q1	0.634366197183099	1775	1126
GSE131907	EBUS_49	cd8	ALL	370	3611.5	3677.7054054054056	exhaustion	0.21342246446523933	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	49.1228070175439	Q1	0.634366197183099	1775	1126
GSE131907	EBUS_49	cd8	ALL	370	3611.5	3677.7054054054056	naive_memory	0.191001431365953	5	IL7R,TCF7,CCR7,SELL,LEF1	49.1228070175439	Q1	0.634366197183099	1775	1126
GSE131907	EBUS_49	nk	ALL	331	3395.0	3480.1087613293053	effector_cosmx	2.862998369654024	4	GZMB,PRF1,NKG7,IFNG	49.1228070175439	Q1	0.634366197183099	1775	1126
GSE131907	EBUS_49	nk	ALL	331	3395.0	3480.1087613293053	effector_no_nkg7	2.3489106829604944	3	GZMB,PRF1,IFNG	49.1228070175439	Q1	0.634366197183099	1775	1126
GSE131907	EBUS_49	nk	ALL	331	3395.0	3480.1087613293053	exhaustion	0.23164272432471839	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	49.1228070175439	Q1	0.634366197183099	1775	1126
GSE131907	EBUS_49	nk	ALL	331	3395.0	3480.1087613293053	naive_memory	0.11157026197391624	5	IL7R,TCF7,CCR7,SELL,LEF1	49.1228070175439	Q1	0.634366197183099	1775	1126
GSE131907	EBUS_51	cd8	ALL	95	1779.0	1904.4315789473685	effector_cosmx	1.574574669158063	4	GZMB,PRF1,NKG7,IFNG	85.3696498054475	Q3	0.349007633587786	3275	1143
GSE131907	EBUS_51	cd8	ALL	95	1779.0	1904.4315789473685	effector_no_nkg7	1.0680285994580148	3	GZMB,PRF1,IFNG	85.3696498054475	Q3	0.349007633587786	3275	1143
GSE131907	EBUS_51	cd8	ALL	95	1779.0	1904.4315789473685	exhaustion	0.2879593022213164	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	85.3696498054475	Q3	0.349007633587786	3275	1143
GSE131907	EBUS_51	cd8	ALL	95	1779.0	1904.4315789473685	naive_memory	0.15784948237233237	5	IL7R,TCF7,CCR7,SELL,LEF1	85.3696498054475	Q3	0.349007633587786	3275	1143
GSE131907	EBUS_51	nk	ALL	496	1469.0	1501.1592741935483	effector_cosmx	2.6839749070972485	4	GZMB,PRF1,NKG7,IFNG	85.3696498054475	Q3	0.349007633587786	3275	1143
GSE131907	EBUS_51	nk	ALL	496	1469.0	1501.1592741935483	effector_no_nkg7	2.1223572678871174	3	GZMB,PRF1,IFNG	85.3696498054475	Q3	0.349007633587786	3275	1143
GSE131907	EBUS_51	nk	ALL	496	1469.0	1501.1592741935483	exhaustion	0.2103862407741036	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	85.3696498054475	Q3	0.349007633587786	3275	1143
GSE131907	EBUS_51	nk	ALL	496	1469.0	1501.1592741935483	naive_memory	0.06779643810772526	5	IL7R,TCF7,CCR7,SELL,LEF1	85.3696498054475	Q3	0.349007633587786	3275	1143
GSE131907	NS_02	cd8	ALL	83	2637.0	2745.277108433735	effector_cosmx	1.1213465070774655	4	GZMB,PRF1,NKG7,IFNG	58.5635359116022	Q1	0.422395157803718	2313	977
GSE131907	NS_02	cd8	ALL	83	2637.0	2745.277108433735	effector_no_nkg7	0.7484458894361977	3	GZMB,PRF1,IFNG	58.5635359116022	Q1	0.422395157803718	2313	977
GSE131907	NS_02	cd8	ALL	83	2637.0	2745.277108433735	exhaustion	0.2241105676306861	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	58.5635359116022	Q1	0.422395157803718	2313	977
GSE131907	NS_02	cd8	ALL	83	2637.0	2745.277108433735	naive_memory	0.19625983079760312	5	IL7R,TCF7,CCR7,SELL,LEF1	58.5635359116022	Q1	0.422395157803718	2313	977
GSE131907	NS_02	nk	ALL	432	2570.5	2776.8125	effector_cosmx	2.23761727102735	4	GZMB,PRF1,NKG7,IFNG	58.5635359116022	Q1	0.422395157803718	2313	977
GSE131907	NS_02	nk	ALL	432	2570.5	2776.8125	effector_no_nkg7	1.7274380798501878	3	GZMB,PRF1,IFNG	58.5635359116022	Q1	0.422395157803718	2313	977
GSE131907	NS_02	nk	ALL	432	2570.5	2776.8125	exhaustion	0.19429313820108682	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	58.5635359116022	Q1	0.422395157803718	2313	977
GSE131907	NS_02	nk	ALL	432	2570.5	2776.8125	naive_memory	0.09272862356060477	5	IL7R,TCF7,CCR7,SELL,LEF1	58.5635359116022	Q1	0.422395157803718	2313	977
GSE131907	NS_03	cd8	ALL	19	2449.0	2662.7894736842104	effector_cosmx	1.9020404936942845	4	GZMB,PRF1,NKG7,IFNG	93.1441208993734	Q4	0.048494983277592	2990	145
GSE131907	NS_03	cd8	ALL	19	2449.0	2662.7894736842104	effector_no_nkg7	1.4203991988845692	3	GZMB,PRF1,IFNG	93.1441208993734	Q4	0.048494983277592	2990	145
GSE131907	NS_03	cd8	ALL	19	2449.0	2662.7894736842104	exhaustion	0.4047066448218943	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	93.1441208993734	Q4	0.048494983277592	2990	145
GSE131907	NS_03	cd8	ALL	19	2449.0	2662.7894736842104	naive_memory	0.05343462611748158	5	IL7R,TCF7,CCR7,SELL,LEF1	93.1441208993734	Q4	0.048494983277592	2990	145
GSE131907	NS_03	nk	ALL	61	2044.0	2097.3606557377047	effector_cosmx	2.604765837611233	4	GZMB,PRF1,NKG7,IFNG	93.1441208993734	Q4	0.048494983277592	2990	145
GSE131907	NS_03	nk	ALL	61	2044.0	2097.3606557377047	effector_no_nkg7	2.060978196774907	3	GZMB,PRF1,IFNG	93.1441208993734	Q4	0.048494983277592	2990	145
GSE131907	NS_03	nk	ALL	61	2044.0	2097.3606557377047	exhaustion	0.22917456596208902	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	93.1441208993734	Q4	0.048494983277592	2990	145
GSE131907	NS_03	nk	ALL	61	2044.0	2097.3606557377047	naive_memory	0.03864338908273348	5	IL7R,TCF7,CCR7,SELL,LEF1	93.1441208993734	Q4	0.048494983277592	2990	145
GSE131907	NS_04	cd8	ALL	19	2525.0	2652.2631578947367	effector_cosmx	1.371940212804679	4	GZMB,PRF1,NKG7,IFNG	89.3409275834011	Q4	0.0688025210084034	1904	131
GSE131907	NS_04	cd8	ALL	19	2525.0	2652.2631578947367	effector_no_nkg7	1.0065889655072273	3	GZMB,PRF1,IFNG	89.3409275834011	Q4	0.0688025210084034	1904	131
GSE131907	NS_04	cd8	ALL	19	2525.0	2652.2631578947367	exhaustion	0.38674081209116384	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	89.3409275834011	Q4	0.0688025210084034	1904	131
GSE131907	NS_04	cd8	ALL	19	2525.0	2652.2631578947367	naive_memory	0.07804683151942007	5	IL7R,TCF7,CCR7,SELL,LEF1	89.3409275834011	Q4	0.0688025210084034	1904	131
GSE131907	NS_04	nk	ALL	19	4043.0	4474.368421052632	effector_cosmx	1.7561159344656003	4	GZMB,PRF1,NKG7,IFNG	89.3409275834011	Q4	0.0688025210084034	1904	131
GSE131907	NS_04	nk	ALL	19	4043.0	4474.368421052632	effector_no_nkg7	1.3019758942677462	3	GZMB,PRF1,IFNG	89.3409275834011	Q4	0.0688025210084034	1904	131
GSE131907	NS_04	nk	ALL	19	4043.0	4474.368421052632	exhaustion	0.267610820184589	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	89.3409275834011	Q4	0.0688025210084034	1904	131
GSE131907	NS_04	nk	ALL	19	4043.0	4474.368421052632	naive_memory	0.08157031104497928	5	IL7R,TCF7,CCR7,SELL,LEF1	89.3409275834011	Q4	0.0688025210084034	1904	131
GSE131907	NS_06	cd8	ALL	174	4722.0	4819.017241379311	effector_cosmx	2.1275736259693576	4	GZMB,PRF1,NKG7,IFNG	60.2409638554217	Q1	0.357943925233645	1070	383
GSE131907	NS_06	cd8	ALL	174	4722.0	4819.017241379311	effector_no_nkg7	1.7098668600852511	3	GZMB,PRF1,IFNG	60.2409638554217	Q1	0.357943925233645	1070	383
GSE131907	NS_06	cd8	ALL	174	4722.0	4819.017241379311	exhaustion	0.792498073008672	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	60.2409638554217	Q1	0.357943925233645	1070	383
GSE131907	NS_06	cd8	ALL	174	4722.0	4819.017241379311	naive_memory	0.04643644426821581	5	IL7R,TCF7,CCR7,SELL,LEF1	60.2409638554217	Q1	0.357943925233645	1070	383
GSE131907	NS_06	nk	ALL	114	4246.0	4473.771929824561	effector_cosmx	2.0902563741797135	4	GZMB,PRF1,NKG7,IFNG	60.2409638554217	Q1	0.357943925233645	1070	383
GSE131907	NS_06	nk	ALL	114	4246.0	4473.771929824561	effector_no_nkg7	1.6013865352735515	3	GZMB,PRF1,IFNG	60.2409638554217	Q1	0.357943925233645	1070	383
GSE131907	NS_06	nk	ALL	114	4246.0	4473.771929824561	exhaustion	0.36306426479725423	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	60.2409638554217	Q1	0.357943925233645	1070	383
GSE131907	NS_06	nk	ALL	114	4246.0	4473.771929824561	naive_memory	0.06652074590380072	5	IL7R,TCF7,CCR7,SELL,LEF1	60.2409638554217	Q1	0.357943925233645	1070	383
GSE131907	NS_07	cd8	ALL	6	1309.0	1362.0	effector_cosmx	1.409532327464626	4	GZMB,PRF1,NKG7,IFNG	90.407204385278	Q4	0.0289703315881326	5730	166
GSE131907	NS_07	cd8	ALL	6	1309.0	1362.0	effector_no_nkg7	1.0954251245575326	3	GZMB,PRF1,IFNG	90.407204385278	Q4	0.0289703315881326	5730	166
GSE131907	NS_07	cd8	ALL	6	1309.0	1362.0	exhaustion	0.13212897101783205	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	90.407204385278	Q4	0.0289703315881326	5730	166
GSE131907	NS_07	cd8	ALL	6	1309.0	1362.0	naive_memory	0.0	5	IL7R,TCF7,CCR7,SELL,LEF1	90.407204385278	Q4	0.0289703315881326	5730	166
GSE131907	NS_07	nk	ALL	37	1172.0	1449.972972972973	effector_cosmx	0.7088961179661204	4	GZMB,PRF1,NKG7,IFNG	90.407204385278	Q4	0.0289703315881326	5730	166
GSE131907	NS_07	nk	ALL	37	1172.0	1449.972972972973	effector_no_nkg7	0.716091865180184	3	GZMB,PRF1,IFNG	90.407204385278	Q4	0.0289703315881326	5730	166
GSE131907	NS_07	nk	ALL	37	1172.0	1449.972972972973	exhaustion	0.1619169467704494	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	90.407204385278	Q4	0.0289703315881326	5730	166
GSE131907	NS_07	nk	ALL	37	1172.0	1449.972972972973	naive_memory	0.0	5	IL7R,TCF7,CCR7,SELL,LEF1	90.407204385278	Q4	0.0289703315881326	5730	166
GSE131907	NS_12	cd8	ALL	2	1595.0	1595.0	effector_cosmx	1.2557436387595298	4	GZMB,PRF1,NKG7,IFNG	86.3393810032017	Q3	0.0069138906348208	3182	22
GSE131907	NS_12	cd8	ALL	2	1595.0	1595.0	effector_no_nkg7	0.7348551360688443	3	GZMB,PRF1,IFNG	86.3393810032017	Q3	0.0069138906348208	3182	22
GSE131907	NS_12	cd8	ALL	2	1595.0	1595.0	exhaustion	0.0	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	86.3393810032017	Q3	0.0069138906348208	3182	22
GSE131907	NS_12	cd8	ALL	2	1595.0	1595.0	naive_memory	0.0	5	IL7R,TCF7,CCR7,SELL,LEF1	86.3393810032017	Q3	0.0069138906348208	3182	22
GSE131907	NS_12	nk	ALL	8	1420.0	1563.625	effector_cosmx	2.1592763372033	4	GZMB,PRF1,NKG7,IFNG	86.3393810032017	Q3	0.0069138906348208	3182	22
GSE131907	NS_12	nk	ALL	8	1420.0	1563.625	effector_no_nkg7	1.6087897141105767	3	GZMB,PRF1,IFNG	86.3393810032017	Q3	0.0069138906348208	3182	22
GSE131907	NS_12	nk	ALL	8	1420.0	1563.625	exhaustion	0.10116044258285514	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	86.3393810032017	Q3	0.0069138906348208	3182	22
GSE131907	NS_12	nk	ALL	8	1420.0	1563.625	naive_memory	0.049961043587204816	5	IL7R,TCF7,CCR7,SELL,LEF1	86.3393810032017	Q3	0.0069138906348208	3182	22
GSE131907	NS_13	cd8	ALL	67	1623.0	1795.0597014925372	effector_cosmx	1.0032651655101255	4	GZMB,PRF1,NKG7,IFNG	72.4112426035503	Q2	0.367389060887513	4845	1780
GSE131907	NS_13	cd8	ALL	67	1623.0	1795.0597014925372	effector_no_nkg7	0.6766703313218012	3	GZMB,PRF1,IFNG	72.4112426035503	Q2	0.367389060887513	4845	1780
GSE131907	NS_13	cd8	ALL	67	1623.0	1795.0597014925372	exhaustion	0.3397722499984523	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	72.4112426035503	Q2	0.367389060887513	4845	1780
GSE131907	NS_13	cd8	ALL	67	1623.0	1795.0597014925372	naive_memory	0.14433034627757918	5	IL7R,TCF7,CCR7,SELL,LEF1	72.4112426035503	Q2	0.367389060887513	4845	1780
GSE131907	NS_13	nk	ALL	55	1455.0	1703.5636363636363	effector_cosmx	1.6409540289319522	4	GZMB,PRF1,NKG7,IFNG	72.4112426035503	Q2	0.367389060887513	4845	1780
GSE131907	NS_13	nk	ALL	55	1455.0	1703.5636363636363	effector_no_nkg7	1.0834836344996668	3	GZMB,PRF1,IFNG	72.4112426035503	Q2	0.367389060887513	4845	1780
GSE131907	NS_13	nk	ALL	55	1455.0	1703.5636363636363	exhaustion	0.19657304485083776	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	72.4112426035503	Q2	0.367389060887513	4845	1780
GSE131907	NS_13	nk	ALL	55	1455.0	1703.5636363636363	naive_memory	0.03709763629724673	5	IL7R,TCF7,CCR7,SELL,LEF1	72.4112426035503	Q2	0.367389060887513	4845	1780
GSE131907	NS_16	cd8	ALL	102	2167.0	2191.970588235294	effector_cosmx	1.6014331975915497	4	GZMB,PRF1,NKG7,IFNG	11.3924050632911	Q1	0.292331055429005	1317	385
GSE131907	NS_16	cd8	ALL	102	2167.0	2191.970588235294	effector_no_nkg7	1.27828140471483	3	GZMB,PRF1,IFNG	11.3924050632911	Q1	0.292331055429005	1317	385
GSE131907	NS_16	cd8	ALL	102	2167.0	2191.970588235294	exhaustion	0.4529575734186893	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	11.3924050632911	Q1	0.292331055429005	1317	385
GSE131907	NS_16	cd8	ALL	102	2167.0	2191.970588235294	naive_memory	0.040639708228455404	5	IL7R,TCF7,CCR7,SELL,LEF1	11.3924050632911	Q1	0.292331055429005	1317	385
GSE131907	NS_16	nk	ALL	21	1767.0	1868.857142857143	effector_cosmx	1.4508776693829093	4	GZMB,PRF1,NKG7,IFNG	11.3924050632911	Q1	0.292331055429005	1317	385
GSE131907	NS_16	nk	ALL	21	1767.0	1868.857142857143	effector_no_nkg7	1.0260128750919548	3	GZMB,PRF1,IFNG	11.3924050632911	Q1	0.292331055429005	1317	385
GSE131907	NS_16	nk	ALL	21	1767.0	1868.857142857143	exhaustion	0.18954953292816767	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	11.3924050632911	Q1	0.292331055429005	1317	385
GSE131907	NS_16	nk	ALL	21	1767.0	1868.857142857143	naive_memory	0.02153173301299837	5	IL7R,TCF7,CCR7,SELL,LEF1	11.3924050632911	Q1	0.292331055429005	1317	385
GSE131907	NS_17	cd8	ALL	68	1733.5	1819.7941176470588	effector_cosmx	0.9835747082313907	4	GZMB,PRF1,NKG7,IFNG	88.2194244604317	Q3	0.170195101701951	2409	410
GSE131907	NS_17	cd8	ALL	68	1733.5	1819.7941176470588	effector_no_nkg7	0.6142504434083841	3	GZMB,PRF1,IFNG	88.2194244604317	Q3	0.170195101701951	2409	410
GSE131907	NS_17	cd8	ALL	68	1733.5	1819.7941176470588	exhaustion	0.19382708974944524	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	88.2194244604317	Q3	0.170195101701951	2409	410
GSE131907	NS_17	cd8	ALL	68	1733.5	1819.7941176470588	naive_memory	0.11822992819760944	5	IL7R,TCF7,CCR7,SELL,LEF1	88.2194244604317	Q3	0.170195101701951	2409	410
GSE131907	NS_17	nk	ALL	26	1803.5	2014.2307692307693	effector_cosmx	1.8488341657932335	4	GZMB,PRF1,NKG7,IFNG	88.2194244604317	Q3	0.170195101701951	2409	410
GSE131907	NS_17	nk	ALL	26	1803.5	2014.2307692307693	effector_no_nkg7	1.3980787927004539	3	GZMB,PRF1,IFNG	88.2194244604317	Q3	0.170195101701951	2409	410
GSE131907	NS_17	nk	ALL	26	1803.5	2014.2307692307693	exhaustion	0.15851881326990053	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	88.2194244604317	Q3	0.170195101701951	2409	410
GSE131907	NS_17	nk	ALL	26	1803.5	2014.2307692307693	naive_memory	0.07462358928580501	5	IL7R,TCF7,CCR7,SELL,LEF1	88.2194244604317	Q3	0.170195101701951	2409	410
GSE131907	NS_19	cd8	ALL	45	2068.0	2147.955555555556	effector_cosmx	1.135407898621047	4	GZMB,PRF1,NKG7,IFNG	67.1523178807947	Q2	0.112121212121212	3300	370
GSE131907	NS_19	cd8	ALL	45	2068.0	2147.955555555556	effector_no_nkg7	0.8103807243620819	3	GZMB,PRF1,IFNG	67.1523178807947	Q2	0.112121212121212	3300	370
GSE131907	NS_19	cd8	ALL	45	2068.0	2147.955555555556	exhaustion	0.2033009643283385	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	67.1523178807947	Q2	0.112121212121212	3300	370
GSE131907	NS_19	cd8	ALL	45	2068.0	2147.955555555556	naive_memory	0.34123323569984587	5	IL7R,TCF7,CCR7,SELL,LEF1	67.1523178807947	Q2	0.112121212121212	3300	370
GSE131907	NS_19	nk	ALL	53	2081.0	2237.981132075472	effector_cosmx	2.1437333154541895	4	GZMB,PRF1,NKG7,IFNG	67.1523178807947	Q2	0.112121212121212	3300	370
GSE131907	NS_19	nk	ALL	53	2081.0	2237.981132075472	effector_no_nkg7	1.7238886043567174	3	GZMB,PRF1,IFNG	67.1523178807947	Q2	0.112121212121212	3300	370
GSE131907	NS_19	nk	ALL	53	2081.0	2237.981132075472	exhaustion	0.19388665358127058	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	67.1523178807947	Q2	0.112121212121212	3300	370
GSE131907	NS_19	nk	ALL	53	2081.0	2237.981132075472	naive_memory	0.14577930263531214	5	IL7R,TCF7,CCR7,SELL,LEF1	67.1523178807947	Q2	0.112121212121212	3300	370
GSE189357	TD1	cd8	ALL	2471	2293.0	3770.5147713476326	effector_cosmx	1.2788428598757406	4	GZMB,PRF1,NKG7,IFNG	56.1299176578225	Q3	0.651616719242902	15216	9915
GSE189357	TD1	cd8	ALL	2471	2293.0	3770.5147713476326	effector_no_nkg7	0.9325354529646211	3	GZMB,PRF1,IFNG	56.1299176578225	Q3	0.651616719242902	15216	9915
GSE189357	TD1	cd8	ALL	2471	2293.0	3770.5147713476326	exhaustion	0.4201405486893569	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	56.1299176578225	Q3	0.651616719242902	15216	9915
GSE189357	TD1	cd8	ALL	2471	2293.0	3770.5147713476326	naive_memory	0.3293111923880279	5	IL7R,TCF7,CCR7,SELL,LEF1	56.1299176578225	Q3	0.651616719242902	15216	9915
GSE189357	TD1	nk	ALL	822	1929.0	3693.644768856448	effector_cosmx	1.4396051809310115	4	GZMB,PRF1,NKG7,IFNG	56.1299176578225	Q3	0.651616719242902	15216	9915
GSE189357	TD1	nk	ALL	822	1929.0	3693.644768856448	effector_no_nkg7	1.0283243650870781	3	GZMB,PRF1,IFNG	56.1299176578225	Q3	0.651616719242902	15216	9915
GSE189357	TD1	nk	ALL	822	1929.0	3693.644768856448	exhaustion	0.18249425424702512	5	PDCD1,HAVCR2,LAG3,TIGIT,TOX	56.1299176578225	Q3	0.651616719242902	15216	9915
