dataset	unit_id	compartment	slice	n_cells	median_lib	mean_lib	gene	sum_log1p	n_pos	sum_log1p_pos
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	CD8A	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	CD8B	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	CD4	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	KLRD1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	NCR1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	KLRF1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	NCAM1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	GNLY	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	NKG7	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	GZMB	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	PRF1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	IFNG	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	GZMA	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	GZMH	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	PDCD1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	HAVCR2	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	LAG3	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	TIGIT	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	TOX	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	CTLA4	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	ENTPD1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	CXCL13	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	IL7R	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	TCF7	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	CCR7	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	SELL	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	LEF1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	CX3CR1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ MT high	2	1518.0	1518.0	FGFBP2	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	CLDN4	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	EPCAM	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	KRT8	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	KRT18	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	KRT19	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	PTPRC	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	CD3D	2.5054111488321564	1	2.5054111488321564
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	CD3E	2.5054111488321564	1	2.5054111488321564
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	CD8A	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	CD8B	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	CD4	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	KLRD1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	NCR1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	KLRF1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	NCAM1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	GNLY	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	NKG7	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	GZMB	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	PRF1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	IFNG	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	GZMA	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	GZMH	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	PDCD1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	HAVCR2	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	LAG3	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	TIGIT	2.5054111488321564	1	2.5054111488321564
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	TOX	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	CTLA4	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	ENTPD1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	CXCL13	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	IL7R	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	TCF7	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	CCR7	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	SELL	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	LEF1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	CX3CR1	0.0	0	0.0
GSE205335	P1037	cd8	CD8+ TN/TCM	1	889.0	889.0	FGFBP2	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	CLDN4	2.300248433352637	1	2.300248433352637
GSE205335	P1037	nk	ALL	25	939.0	907.84	EPCAM	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	KRT8	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	KRT18	2.426563779520568	1	2.426563779520568
GSE205335	P1037	nk	ALL	25	939.0	907.84	KRT19	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	PTPRC	20.136295847937802	8	20.136295847937802
GSE205335	P1037	nk	ALL	25	939.0	907.84	CD3D	6.1186901020062585	2	6.1186901020062585
GSE205335	P1037	nk	ALL	25	939.0	907.84	CD3E	2.3382703213866765	1	2.3382703213866765
GSE205335	P1037	nk	ALL	25	939.0	907.84	CD8A	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	CD8B	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	CD4	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	KLRD1	29.167001039663567	10	29.167001039663567
GSE205335	P1037	nk	ALL	25	939.0	907.84	NCR1	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	KLRF1	25.426743869579962	10	25.42674386957996
GSE205335	P1037	nk	ALL	25	939.0	907.84	NCAM1	3.0053784970549207	1	3.0053784970549207
GSE205335	P1037	nk	ALL	25	939.0	907.84	GNLY	92.72461927134546	22	92.72461927134545
GSE205335	P1037	nk	ALL	25	939.0	907.84	NKG7	107.72318481671732	25	107.72318481671732
GSE205335	P1037	nk	ALL	25	939.0	907.84	GZMB	71.88754142857731	21	71.88754142857732
GSE205335	P1037	nk	ALL	25	939.0	907.84	PRF1	60.79148444482726	19	60.79148444482727
GSE205335	P1037	nk	ALL	25	939.0	907.84	IFNG	10.444323804419039	3	10.444323804419039
GSE205335	P1037	nk	ALL	25	939.0	907.84	GZMA	46.527822809479	16	46.52782280947899
GSE205335	P1037	nk	ALL	25	939.0	907.84	GZMH	61.399582666672	19	61.399582666672
GSE205335	P1037	nk	ALL	25	939.0	907.84	PDCD1	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	HAVCR2	2.7058130637038538	1	2.7058130637038538
GSE205335	P1037	nk	ALL	25	939.0	907.84	LAG3	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	TIGIT	8.46592458312401	3	8.46592458312401
GSE205335	P1037	nk	ALL	25	939.0	907.84	TOX	2.2890183015452745	1	2.2890183015452745
GSE205335	P1037	nk	ALL	25	939.0	907.84	CTLA4	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	ENTPD1	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	CXCL13	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	IL7R	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	TCF7	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	CCR7	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	SELL	2.5980724457335396	1	2.5980724457335396
GSE205335	P1037	nk	ALL	25	939.0	907.84	LEF1	0.0	0	0.0
GSE205335	P1037	nk	ALL	25	939.0	907.84	CX3CR1	7.418717087362201	3	7.418717087362201
GSE205335	P1037	nk	ALL	25	939.0	907.84	FGFBP2	60.1568304245355	19	60.15683042453551
GSE205335	P1037	nk	UMI500	25	939.0	907.84	CLDN4	2.300248433352637	1	2.300248433352637
GSE205335	P1037	nk	UMI500	25	939.0	907.84	EPCAM	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	KRT8	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	KRT18	2.426563779520568	1	2.426563779520568
GSE205335	P1037	nk	UMI500	25	939.0	907.84	KRT19	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	PTPRC	20.136295847937802	8	20.136295847937802
GSE205335	P1037	nk	UMI500	25	939.0	907.84	CD3D	6.1186901020062585	2	6.1186901020062585
GSE205335	P1037	nk	UMI500	25	939.0	907.84	CD3E	2.3382703213866765	1	2.3382703213866765
GSE205335	P1037	nk	UMI500	25	939.0	907.84	CD8A	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	CD8B	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	CD4	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	KLRD1	29.167001039663567	10	29.167001039663567
GSE205335	P1037	nk	UMI500	25	939.0	907.84	NCR1	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	KLRF1	25.426743869579962	10	25.42674386957996
GSE205335	P1037	nk	UMI500	25	939.0	907.84	NCAM1	3.0053784970549207	1	3.0053784970549207
GSE205335	P1037	nk	UMI500	25	939.0	907.84	GNLY	92.72461927134546	22	92.72461927134545
GSE205335	P1037	nk	UMI500	25	939.0	907.84	NKG7	107.72318481671732	25	107.72318481671732
GSE205335	P1037	nk	UMI500	25	939.0	907.84	GZMB	71.88754142857731	21	71.88754142857732
GSE205335	P1037	nk	UMI500	25	939.0	907.84	PRF1	60.79148444482726	19	60.79148444482727
GSE205335	P1037	nk	UMI500	25	939.0	907.84	IFNG	10.444323804419039	3	10.444323804419039
GSE205335	P1037	nk	UMI500	25	939.0	907.84	GZMA	46.527822809479	16	46.52782280947899
GSE205335	P1037	nk	UMI500	25	939.0	907.84	GZMH	61.399582666672	19	61.399582666672
GSE205335	P1037	nk	UMI500	25	939.0	907.84	PDCD1	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	HAVCR2	2.7058130637038538	1	2.7058130637038538
GSE205335	P1037	nk	UMI500	25	939.0	907.84	LAG3	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	TIGIT	8.46592458312401	3	8.46592458312401
GSE205335	P1037	nk	UMI500	25	939.0	907.84	TOX	2.2890183015452745	1	2.2890183015452745
GSE205335	P1037	nk	UMI500	25	939.0	907.84	CTLA4	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	ENTPD1	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	CXCL13	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	IL7R	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	TCF7	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	CCR7	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	SELL	2.5980724457335396	1	2.5980724457335396
GSE205335	P1037	nk	UMI500	25	939.0	907.84	LEF1	0.0	0	0.0
GSE205335	P1037	nk	UMI500	25	939.0	907.84	CX3CR1	7.418717087362201	3	7.418717087362201
GSE205335	P1037	nk	UMI500	25	939.0	907.84	FGFBP2	60.1568304245355	19	60.15683042453551
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	CLDN4	2.300248433352637	1	2.300248433352637
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	EPCAM	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	KRT8	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	KRT18	2.426563779520568	1	2.426563779520568
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	KRT19	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	PTPRC	20.136295847937802	8	20.136295847937802
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	CD3D	6.1186901020062585	2	6.1186901020062585
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	CD3E	2.3382703213866765	1	2.3382703213866765
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	CD8A	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	CD8B	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	CD4	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	KLRD1	25.80201957908043	9	25.80201957908043
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	NCR1	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	KLRF1	22.289047009588472	9	22.28904700958847
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	NCAM1	3.0053784970549207	1	3.0053784970549207
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	GNLY	88.1318723036802	21	88.13187230368018
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	NKG7	99.25528918240543	23	99.25528918240543
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	GZMB	69.18172836487345	20	69.18172836487345
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	PRF1	57.42650298424413	18	57.42650298424413
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	IFNG	10.444323804419039	3	10.444323804419039
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	GZMA	46.527822809479	16	46.52782280947899
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	GZMH	58.034601206088865	18	58.03460120608887
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	PDCD1	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	HAVCR2	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	LAG3	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	TIGIT	8.46592458312401	3	8.46592458312401
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	TOX	2.2890183015452745	1	2.2890183015452745
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	CTLA4	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	ENTPD1	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	CXCL13	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	IL7R	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	TCF7	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	CCR7	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	SELL	2.5980724457335396	1	2.5980724457335396
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	LEF1	0.0	0	0.0
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	CX3CR1	7.418717087362201	3	7.418717087362201
GSE205335	P1037	nk	Mature NK	23	969.0	916.2173913043479	FGFBP2	60.15683042453551	19	60.15683042453551
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	CLDN4	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	EPCAM	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	KRT8	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	KRT18	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	KRT19	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	PTPRC	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	CD3D	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	CD3E	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	CD8A	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	CD8B	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	CD4	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	KLRD1	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	NCR1	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	KLRF1	3.137696859991492	1	3.137696859991492
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	NCAM1	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	GNLY	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	NKG7	4.027613267525799	1	4.027613267525799
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	GZMB	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	PRF1	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	IFNG	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	GZMA	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	GZMH	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	PDCD1	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	HAVCR2	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	LAG3	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	TIGIT	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	TOX	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	CTLA4	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	ENTPD1	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	CXCL13	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	IL7R	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	TCF7	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	CCR7	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	SELL	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	LEF1	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	CX3CR1	0.0	0	0.0
GSE205335	P1037	nk	CD56bright NK	1	907.0	907.0	FGFBP2	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	CLDN4	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	EPCAM	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	KRT8	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	KRT18	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	KRT19	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	PTPRC	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	CD3D	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	CD3E	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	CD8A	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	CD8B	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	CD4	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	KLRD1	3.3649814605831363	1	3.3649814605831363
GSE205335	P1037	nk	Active NK	1	716.0	716.0	NCR1	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	KLRF1	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	NCAM1	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	GNLY	4.592746967665268	1	4.592746967665268
GSE205335	P1037	nk	Active NK	1	716.0	716.0	NKG7	4.440282366786104	1	4.440282366786104
GSE205335	P1037	nk	Active NK	1	716.0	716.0	GZMB	2.7058130637038538	1	2.7058130637038538
GSE205335	P1037	nk	Active NK	1	716.0	716.0	PRF1	3.3649814605831363	1	3.3649814605831363
GSE205335	P1037	nk	Active NK	1	716.0	716.0	IFNG	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	GZMA	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	GZMH	3.3649814605831363	1	3.3649814605831363
GSE205335	P1037	nk	Active NK	1	716.0	716.0	PDCD1	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	HAVCR2	2.7058130637038538	1	2.7058130637038538
GSE205335	P1037	nk	Active NK	1	716.0	716.0	LAG3	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	TIGIT	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	TOX	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	CTLA4	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	ENTPD1	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	CXCL13	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	IL7R	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	TCF7	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	CCR7	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	SELL	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	LEF1	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	CX3CR1	0.0	0	0.0
GSE205335	P1037	nk	Active NK	1	716.0	716.0	FGFBP2	0.0	0	0.0
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	CLDN4	34.57521174691512	19	34.575211746915116
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	EPCAM	3.494080907937649	2	3.494080907937649
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	KRT8	82.15812559556048	42	82.15812559556049
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	KRT18	37.80151585184645	20	37.80151585184645
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	KRT19	30.04949126682652	18	30.049491266826525
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	PTPRC	723.0718579745655	332	723.0718579745655
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	CD3D	977.7320856138249	395	977.7320856138249
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	CD3E	647.1407793848193	307	647.1407793848192
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	CD8A	423.9290371922565	202	423.9290371922565
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	CD8B	292.50393114419114	142	292.50393114419114
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	CD4	2.249370396732955	1	2.249370396732955
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	KLRD1	328.12283301452874	148	328.12283301452874
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	NCR1	8.682085357345125	5	8.682085357345123
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	KLRF1	88.68691888646697	44	88.68691888646696
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	NCAM1	1.891699917416542	1	1.891699917416542
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	GNLY	428.27409572253964	128	428.27409572253964
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	NKG7	1453.3861945762383	446	1453.3861945762383
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	GZMB	356.0100629422303	148	356.0100629422303
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	PRF1	351.9643135198071	174	351.9643135198071
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	IFNG	148.0632886558852	67	148.06328865588523
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	GZMA	1010.2555120157231	385	1010.2555120157233
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	GZMH	559.5122423090211	223	559.5122423090212
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	PDCD1	29.67893941957236	17	29.67893941957236
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	HAVCR2	31.941535063455476	17	31.94153506345548
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	LAG3	159.7000696192481	86	159.70006961924815
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	TIGIT	165.61348234415806	84	165.6134823441581
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	TOX	69.64217856203558	38	69.64217856203557
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	CTLA4	12.296219240190545	7	12.296219240190544
GSE205335	P1056	cd8	ALL	479	1949.0	2067.526096033403	ENTPD1	16.248021436715607	8	16.248021436715607
