dataset	unit_id	compartment	slice	n_cells	median_lib	mean_lib	gene	sum_log1p	n_pos	sum_log1p_pos
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	PRF1	55.13555326574255	27	55.13555326574255
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	IFNG	70.70744925203121	23	70.70744925203121
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	GZMA	127.62512864833226	44	127.62512864833228
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	GZMH	76.84820118576133	35	76.84820118576134
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	PDCD1	6.535960253133117	4	6.535960253133117
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	HAVCR2	20.214263564915747	13	20.214263564915747
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	LAG3	31.47519357209918	21	31.47519357209918
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	TIGIT	12.877462058970776	8	12.877462058970776
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	TOX	4.141859892304311	4	4.141859892304311
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	CTLA4	10.463847886088681	7	10.463847886088681
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	ENTPD1	3.3969382852195333	3	3.3969382852195333
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	CXCL13	1.8758537282888346	1	1.8758537282888346
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	IL7R	48.916551409919066	20	48.916551409919066
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	TCF7	6.131433128243459	4	6.131433128243459
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	CCR7	6.049460704531747	4	6.049460704531747
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	SELL	3.3207324323882057	2	3.3207324323882057
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	LEF1	0.0	0	0.0
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	CX3CR1	0.0	0	0.0
GSE123902	LX675	cd8	GNLY_POS	47	3005.0	3847.5106382978724	FGFBP2	6.576628730105873	3	6.576628730105874
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	CLDN4	7.669202454504918	7	7.669202454504919
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	EPCAM	7.454080172440163	6	7.454080172440163
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	KRT8	13.185886469164124	12	13.185886469164123
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	KRT18	12.987961938352678	10	12.98796193835268
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	KRT19	14.110332206413148	15	14.11033220641315
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	PTPRC	127.30472312002597	75	127.30472312002595
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	CD3D	0.0	0	0.0
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	CD3E	0.0	0	0.0
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	CD8A	0.0	0	0.0
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	CD8B	0.0	0	0.0
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	CD4	18.677009874425142	20	18.677009874425142
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	KLRD1	149.82620199413805	66	149.82620199413802
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	NCR1	1.7489107837577118	1	1.7489107837577118
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	KLRF1	87.50918513049754	46	87.50918513049754
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	NCAM1	9.564205071263297	11	9.564205071263295
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	GNLY	126.21795303042258	44	126.21795303042259
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	NKG7	179.9876512420405	49	179.98765124204047
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	GZMB	100.03996475290373	36	100.03996475290373
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	PRF1	93.66826931931094	39	93.66826931931094
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	IFNG	67.55240236759276	23	67.55240236759276
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	GZMA	108.56912783483438	43	108.56912783483438
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	GZMH	82.3389712743601	32	82.33897127436009
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	PDCD1	0.0	0	0.0
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	HAVCR2	42.32149085443294	34	42.32149085443294
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	LAG3	8.671389026586256	7	8.671389026586256
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	TIGIT	12.591141177381676	9	12.591141177381676
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	TOX	11.4347986037065	7	11.4347986037065
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	CTLA4	0.80510667252942	2	0.80510667252942
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	ENTPD1	17.593048807714975	20	17.593048807714975
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	CXCL13	0.5156449750786976	1	0.5156449750786976
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	IL7R	38.0146613570252	29	38.014661357025204
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	TCF7	21.109265291478394	12	21.109265291478394
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	CCR7	11.962846668391807	9	11.962846668391807
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	SELL	21.163756521793545	11	21.163756521793545
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	LEF1	1.8408624933237028	3	1.8408624933237028
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	CX3CR1	9.142199695542452	7	9.14219969554245
GSE123902	LX675	nk	ALL	102	2931.5	8753.509803921568	FGFBP2	65.94566332372025	24	65.94566332372025
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	CLDN4	7.6692024545049176	7	7.669202454504919
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	EPCAM	7.454080172440163	6	7.454080172440163
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	KRT8	13.185886469164124	12	13.185886469164123
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	KRT18	12.98796193835268	10	12.98796193835268
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	KRT19	14.11033220641315	15	14.11033220641315
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	PTPRC	123.55738922087788	74	123.55738922087788
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	CD3D	0.0	0	0.0
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	CD3E	0.0	0	0.0
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	CD8A	0.0	0	0.0
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	CD8B	0.0	0	0.0
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	CD4	18.677009874425146	20	18.677009874425142
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	KLRD1	143.45038748522546	64	143.45038748522546
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	NCR1	1.7489107837577118	1	1.7489107837577118
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	KLRF1	87.50918513049754	46	87.50918513049754
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	NCAM1	9.564205071263295	11	9.564205071263295
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	GNLY	123.14045950762258	43	123.14045950762258
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	NKG7	179.98765124204047	49	179.98765124204047
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	GZMB	96.96247123010373	35	96.96247123010374
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	PRF1	93.66826931931094	39	93.66826931931094
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	IFNG	63.40136246169411	22	63.40136246169412
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	GZMA	105.48568998086128	42	105.48568998086127
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	GZMH	82.33897127436008	32	82.33897127436009
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	PDCD1	0.0	0	0.0
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	HAVCR2	42.32149085443294	34	42.32149085443294
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	LAG3	8.671389026586256	7	8.671389026586256
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	TIGIT	12.591141177381676	9	12.591141177381676
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	TOX	11.4347986037065	7	11.4347986037065
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	CTLA4	0.80510667252942	2	0.80510667252942
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	ENTPD1	17.59304880771498	20	17.593048807714975
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	CXCL13	0.5156449750786976	1	0.5156449750786976
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	IL7R	38.0146613570252	29	38.014661357025204
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	TCF7	21.109265291478394	12	21.109265291478394
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	CCR7	11.962846668391807	9	11.962846668391807
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	SELL	21.163756521793545	11	21.163756521793545
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	LEF1	1.8408624933237028	3	1.8408624933237028
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	CX3CR1	9.142199695542452	7	9.14219969554245
GSE123902	LX675	nk	UMI500	99	2945.0	9005.141414141413	FGFBP2	65.94566332372025	24	65.94566332372025
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	CLDN4	6.753083739990865	5	6.753083739990865
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	EPCAM	1.882701842274297	2	1.882701842274297
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	KRT8	5.365778718634191	4	5.365778718634191
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	KRT18	37.152568733623895	26	37.152568733623895
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	KRT19	13.69536614896587	10	13.695366148965869
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	PTPRC	1350.8693616642163	654	1350.8693616642163
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	CD3D	1374.5087071931182	680	1374.5087071931182
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	CD3E	1052.4640894697268	573	1052.4640894697268
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	CD8A	1318.3329881847576	675	1318.3329881847576
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	CD8B	897.053202159178	498	897.053202159178
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	CD4	14.414361512545504	13	14.414361512545504
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	KLRD1	681.7216700980414	339	681.7216700980414
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	NCR1	8.659658717519578	6	8.659658717519578
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	KLRF1	11.672237698251315	9	11.672237698251314
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	NCAM1	3.058202020665135	2	3.058202020665135
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	GNLY	664.4680655790775	232	664.4680655790776
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	NKG7	1147.8236174843298	533	1147.8236174843298
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	GZMB	677.0664653992453	306	677.0664653992453
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	PRF1	337.394218468581	196	337.394218468581
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	IFNG	614.6505849121925	254	614.6505849121925
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	GZMA	549.4691708686587	280	549.4691708686586
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	GZMH	430.67766610499643	236	430.67766610499643
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	PDCD1	195.1127408296124	123	195.11274082961242
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	HAVCR2	73.65452369458842	48	73.65452369458843
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	LAG3	282.0040065481281	178	282.0040065481281
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	TIGIT	317.44866491406265	193	317.44866491406265
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	TOX	59.315827790654346	41	59.31582779065435
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	CTLA4	142.88162758987102	83	142.88162758987102
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	ENTPD1	75.390165345627	50	75.390165345627
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	CXCL13	308.8414757806126	104	308.84147578061254
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	IL7R	1664.5525364737714	585	1664.5525364737714
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	TCF7	157.33899486724602	109	157.33899486724602
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	CCR7	327.0692723767097	165	327.06927237670965
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	SELL	72.57577255647261	49	72.5757725564726
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	LEF1	43.3333707866733	36	43.333370786673306
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	CX3CR1	0.0	0	0.0
GSE123902	LX676	cd8	ALL	803	3012.0	3232.826899128269	FGFBP2	19.933004784752935	10	19.933004784752935
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	CLDN4	6.753083739990865	5	6.753083739990865
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	EPCAM	1.882701842274297	2	1.882701842274297
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	KRT8	5.365778718634191	4	5.365778718634191
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	KRT18	37.152568733623895	26	37.152568733623895
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	KRT19	13.695366148965867	10	13.695366148965869
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	PTPRC	1347.6739918026556	653	1347.6739918026553
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	CD3D	1368.0859746199885	678	1368.0859746199885
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	CD3E	1049.236726758158	572	1049.236726758158
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	CD8A	1311.9102556116277	673	1311.9102556116277
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	CD8B	897.053202159178	498	897.053202159178
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	CD4	14.414361512545504	13	14.414361512545504
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	KLRD1	678.4943073864724	338	678.4943073864725
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	NCR1	8.659658717519578	6	8.659658717519578
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	KLRF1	11.672237698251315	9	11.672237698251314
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	NCAM1	3.058202020665135	2	3.058202020665135
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	GNLY	664.4680655790776	232	664.4680655790776
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	NKG7	1143.9231378455172	532	1143.9231378455174
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	GZMB	677.0664653992453	306	677.0664653992453
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	PRF1	337.394218468581	196	337.394218468581
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	IFNG	614.6505849121925	254	614.6505849121925
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	GZMA	546.2418081570897	279	546.2418081570897
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	GZMH	430.67766610499643	236	430.67766610499643
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	PDCD1	195.1127408296124	123	195.11274082961242
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	HAVCR2	73.65452369458842	48	73.65452369458843
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	LAG3	282.0040065481281	178	282.0040065481281
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	TIGIT	317.44866491406265	193	317.44866491406265
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	TOX	59.315827790654346	41	59.31582779065435
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	CTLA4	142.88162758987102	83	142.88162758987102
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	ENTPD1	75.390165345627	50	75.390165345627
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	CXCL13	308.84147578061254	104	308.84147578061254
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	IL7R	1664.5525364737714	585	1664.5525364737714
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	TCF7	157.33899486724602	109	157.33899486724602
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	CCR7	323.8739025151487	164	323.87390251514864
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	SELL	72.57577255647261	49	72.5757725564726
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	LEF1	43.3333707866733	36	43.333370786673306
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	CX3CR1	0.0	0	0.0
GSE123902	LX676	cd8	UMI500	801	3016.0	3239.8501872659176	FGFBP2	19.933004784752935	10	19.933004784752935
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	CLDN4	2.6098448771402243	2	2.6098448771402243
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	EPCAM	0.0	0	0.0
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	KRT8	0.0	0	0.0
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	KRT18	15.615031829537308	10	15.615031829537308
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	KRT19	4.395670337991024	3	4.395670337991024
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	PTPRC	388.15528251960404	190	388.15528251960404
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	CD3D	413.44416166511184	198	413.44416166511184
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	CD3E	325.70762640247756	175	325.7076264024776
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	CD8A	382.12523412360594	199	382.125234123606
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	CD8B	290.35676022729587	165	290.35676022729587
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	CD4	1.232255002114295	1	1.232255002114295
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	KLRD1	275.56725578517216	137	275.56725578517216
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	NCR1	1.532221395996399	1	1.532221395996399
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	KLRF1	1.2390066230336765	1	1.2390066230336765
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	NCAM1	0.0	0	0.0
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	GNLY	664.4680655790776	232	664.4680655790776
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	NKG7	343.04553088659407	165	343.04553088659407
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	GZMB	319.9924431295902	143	319.99244312959013
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	PRF1	142.11962742351386	80	142.1196274235139
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	IFNG	179.9537395316861	76	179.9537395316861
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	GZMA	146.71359456787178	83	146.71359456787178
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	GZMH	151.49514145813896	86	151.49514145813893
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	PDCD1	45.89252120449083	29	45.89252120449083
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	HAVCR2	15.61698403950004	11	15.616984039500036
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	LAG3	100.37502918224568	67	100.37502918224568
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	TIGIT	77.49724543087842	50	77.49724543087841
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	TOX	5.333770681680181	4	5.333770681680181
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	CTLA4	19.392483940246958	13	19.392483940246958
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	ENTPD1	9.439673740171653	7	9.439673740171653
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	CXCL13	30.15070826846649	14	30.15070826846649
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	IL7R	565.8551980471292	195	565.8551980471293
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	TCF7	44.53478971684409	31	44.534789716844095
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	CCR7	53.39963525533596	29	53.39963525533596
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	SELL	11.456735921814804	8	11.456735921814804
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	LEF1	9.6042502354016	8	9.6042502354016
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	CX3CR1	0.0	0	0.0
GSE123902	LX676	cd8	GNLY_POS	232	3222.5	3301.4612068965516	FGFBP2	14.769994584240774	7	14.769994584240777
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	CLDN4	0.5050009275237397	1	0.5050009275237397
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	EPCAM	0.4996159130589588	1	0.4996159130589588
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	KRT8	1.9629008490507585	1	1.9629008490507585
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	KRT18	9.469669866374831	7	9.469669866374831
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	KRT19	1.8968137740603095	2	1.8968137740603095
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	PTPRC	199.4682126597199	97	199.46821265971988
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	CD3D	0.0	0	0.0
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	CD3E	0.0	0	0.0
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	CD8A	0.0	0	0.0
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	CD8B	0.0	0	0.0
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	CD4	12.85442585457532	12	12.854425854575318
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	KLRD1	188.8711645089922	83	188.8711645089922
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	NCR1	9.958755976651732	5	9.958755976651732
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	KLRF1	54.45937251287587	29	54.459372512875866
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	NCAM1	1.4220579717330866	1	1.4220579717330866
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	GNLY	246.3014376233976	93	246.3014376233976
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	NKG7	199.244718510744	74	199.24471851074398
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	GZMB	92.35102966165792	40	92.35102966165792
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	PRF1	68.0876417824862	32	68.0876417824862
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	IFNG	54.618056128143934	19	54.61805612814393
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	GZMA	85.74255491805266	38	85.74255491805265
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	GZMH	48.24077790021002	23	48.24077790021002
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	PDCD1	7.997463319115287	4	7.997463319115287
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	HAVCR2	43.986137624469706	31	43.98613762446972
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	LAG3	30.421200532554273	18	30.421200532554277
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	TIGIT	12.709455032369492	8	12.709455032369494
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	TOX	5.416196439451787	4	5.416196439451787
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	CTLA4	11.196111753754469	5	11.196111753754469
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	ENTPD1	17.18746676247914	15	17.18746676247914
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	CXCL13	16.53526027970188	10	16.53526027970188
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	IL7R	143.58554981636033	52	143.58554981636033
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	TCF7	33.775066452948906	22	33.775066452948906
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	CCR7	55.883832870328675	23	55.88383287032868
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	SELL	11.766866978158077	9	11.766866978158076
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	LEF1	2.921892922404397	2	2.921892922404397
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	CX3CR1	0.0	0	0.0
GSE123902	LX676	nk	ALL	143	2665.0	3736.076923076923	FGFBP2	31.493243174780716	12	31.49324317478072
GSE123902	LX676	nk	UMI500	139	2698.0	3831.31654676259	CLDN4	0.5050009275237397	1	0.5050009275237397
GSE123902	LX676	nk	UMI500	139	2698.0	3831.31654676259	EPCAM	0.4996159130589588	1	0.4996159130589588
GSE123902	LX676	nk	UMI500	139	2698.0	3831.31654676259	KRT8	1.9629008490507585	1	1.9629008490507585
