input_list	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
comet_up	GO_Biological_Process_2023	Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144)	1/31	0.2632658019139146	0.3538772211243181	0	0	3.3801709401709403	4.511146065081219	CALR
comet_up	GO_Biological_Process_2023	Organic Cation Transport (GO:0015695)	1/31	0.2632658019139146	0.3538772211243181	0	0	3.3801709401709403	4.511146065081219	SLC44A4
comet_up	GO_Biological_Process_2023	Positive Regulation Of Rho Protein Signal Transduction (GO:0035025)	1/31	0.2632658019139146	0.3538772211243181	0	0	3.3801709401709403	4.511146065081219	F11R
comet_up	GO_Biological_Process_2023	Positive Regulation Of Glucose Transmembrane Transport (GO:0010828)	1/31	0.2632658019139146	0.3538772211243181	0	0	3.3801709401709403	4.511146065081219	OCLN
comet_up	GO_Biological_Process_2023	Positive Regulation Of Lamellipodium Organization (GO:1902745)	1/31	0.2632658019139146	0.3538772211243181	0	0	3.3801709401709403	4.511146065081219	OCLN
comet_up	GO_Biological_Process_2023	Positive Regulation Of Leukocyte Migration (GO:0002687)	1/31	0.2632658019139146	0.3538772211243181	0	0	3.3801709401709403	4.511146065081219	ICAM1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052)	1/31	0.2632658019139146	0.3538772211243181	0	0	3.3801709401709403	4.511146065081219	DDRGK1
comet_up	GO_Biological_Process_2023	Presynaptic Endocytosis (GO:0140238)	1/31	0.2632658019139146	0.3538772211243181	0	0	3.3801709401709403	4.511146065081219	CANX
comet_up	GO_Biological_Process_2023	Receptor Signaling Pathway Via STAT (GO:0097696)	1/31	0.2632658019139146	0.3538772211243181	0	0	3.3801709401709403	4.511146065081219	STAT3
comet_up	GO_Biological_Process_2023	Regulation Of Cell Morphogenesis (GO:0022604)	1/31	0.2632658019139146	0.3538772211243181	0	0	3.3801709401709403	4.511146065081219	CLDN3
comet_up	GO_Biological_Process_2023	Inorganic Cation Import Across Plasma Membrane (GO:0098659)	2/103	0.2677114075164323	0.3592130507154698	0	0	2.0111258548535265	2.650353592764388	ATP1A1;ATP1B1
comet_up	GO_Biological_Process_2023	Phosphate-Containing Compound Metabolic Process (GO:0006796)	3/184	0.2697130005721153	0.3592130507154698	0	0	1.6851973778375748	2.2082773290945337	STAT3;PLPP2;AGPAT2
comet_up	GO_Biological_Process_2023	'De Novo' Post-Translational Protein Folding (GO:0051084)	1/32	0.2704969946065644	0.3592130507154698	0	0	3.270967741935484	4.276771649506022	HSPA5
comet_up	GO_Biological_Process_2023	Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	1/32	0.2704969946065644	0.3592130507154698	0	0	3.270967741935484	4.276771649506022	LAMP1
comet_up	GO_Biological_Process_2023	Cellular Nitrogen Compound Biosynthetic Process (GO:0044271)	1/32	0.2704969946065644	0.3592130507154698	0	0	3.270967741935484	4.276771649506022	ASAH1
comet_up	GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase I (GO:0006356)	1/32	0.2704969946065644	0.3592130507154698	0	0	3.270967741935484	4.276771649506022	ERBB2
comet_up	GO_Biological_Process_2023	Regulation Of Transmembrane Transport (GO:0034762)	1/32	0.2704969946065644	0.3592130507154698	0	0	3.270967741935484	4.276771649506022	OCLN
comet_up	GO_Biological_Process_2023	Glycosphingolipid Metabolic Process (GO:0006687)	1/32	0.2704969946065644	0.3592130507154698	0	0	3.270967741935484	4.276771649506022	TM9SF2
comet_up	GO_Biological_Process_2023	Very Long-Chain Fatty Acid Metabolic Process (GO:0000038)	1/32	0.2704969946065644	0.3592130507154698	0	0	3.270967741935484	4.276771649506022	TECR
comet_up	GO_Biological_Process_2023	Vesicle Budding From Membrane (GO:0006900)	1/32	0.2704969946065644	0.3592130507154698	0	0	3.270967741935484	4.276771649506022	TMED10
comet_up	GO_Biological_Process_2023	Intracellular pH Reduction (GO:0051452)	1/32	0.2704969946065644	0.3592130507154698	0	0	3.270967741935484	4.276771649506022	TMEM9
comet_up	GO_Biological_Process_2023	miRNA Processing (GO:0035196)	1/32	0.2704969946065644	0.3592130507154698	0	0	3.270967741935484	4.276771649506022	PUM1
comet_up	GO_Biological_Process_2023	Negative Regulation Of Osteoblast Differentiation (GO:0045668)	1/32	0.2704969946065644	0.3592130507154698	0	0	3.270967741935484	4.276771649506022	SOX9
comet_up	GO_Biological_Process_2023	Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435)	1/32	0.2704969946065644	0.3592130507154698	0	0	3.270967741935484	4.276771649506022	DDRGK1
comet_up	GO_Biological_Process_2023	Neural Tube Closure (GO:0001843)	1/32	0.2704969946065644	0.3592130507154698	0	0	3.270967741935484	4.276771649506022	PLXNB2
comet_up	GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway (GO:0097193)	2/105	0.2749751077614529	0.3634629999882669	0	0	1.971874687218497	2.545837525451019	CEBPB;CD24
comet_up	GO_Biological_Process_2023	Regulation Of Lamellipodium Assembly (GO:0010591)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	OCLN
comet_up	GO_Biological_Process_2023	Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	CD63
comet_up	GO_Biological_Process_2023	Regulation Of Sprouting Angiogenesis (GO:1903670)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	TJP1
comet_up	GO_Biological_Process_2023	Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	RBM47
comet_up	GO_Biological_Process_2023	Signal Transduction By P53 Class Mediator (GO:0072331)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	MYO6
comet_up	GO_Biological_Process_2023	Glycolipid Metabolic Process (GO:0006664)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	FUCA1
comet_up	GO_Biological_Process_2023	Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	DSP
comet_up	GO_Biological_Process_2023	Inositol Lipid-Mediated Signaling (GO:0048017)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	EZR
comet_up	GO_Biological_Process_2023	Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	JUP
comet_up	GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Migration (GO:0010633)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	TACSTD2
comet_up	GO_Biological_Process_2023	Phosphatidic Acid Metabolic Process (GO:0046473)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	AGPAT2
comet_up	GO_Biological_Process_2023	Positive Regulation Of DNA Binding (GO:0043388)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	HES1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Notch Signaling Pathway (GO:0045747)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	STAT3
comet_up	GO_Biological_Process_2023	Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	CD55
comet_up	GO_Biological_Process_2023	Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	NPEPPS
comet_up	GO_Biological_Process_2023	Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	CSNK1A1
comet_up	GO_Biological_Process_2023	Regulation Of Activated T Cell Proliferation (GO:0046006)	1/33	0.2776575702089545	0.3634629999882669	0	0	3.1685897435897434	4.0601253402157065	CD24
comet_up	GO_Biological_Process_2023	Axonogenesis (GO:0007409)	3/188	0.2803291404483526	0.366669627886523	0	0	1.6484245903935024	2.096451334999409	EFNA1;APLP2;BAIAP2
comet_up	GO_Biological_Process_2023	Negative Regulation Of Translation (GO:0017148)	2/107	0.2822354798456088	0.3686552122386543	0	0	1.9341188021600395	2.4466864370710937	CALR;PUM1
comet_up	GO_Biological_Process_2023	ATP Metabolic Process (GO:0046034)	1/34	0.2847482147799775	0.3686552122386543	0	0	3.072416472416472	3.8594157862346905	ATP1B1
comet_up	GO_Biological_Process_2023	Regulation Of Metal Ion Transport (GO:0010959)	1/34	0.2847482147799775	0.3686552122386543	0	0	3.072416472416472	3.8594157862346905	ATP1A1
comet_up	GO_Biological_Process_2023	Cellular Response To Amyloid-Beta (GO:1904646)	1/34	0.2847482147799775	0.3686552122386543	0	0	3.072416472416472	3.8594157862346905	ICAM1
comet_up	GO_Biological_Process_2023	Cellular Response To Hydrogen Peroxide (GO:0070301)	1/34	0.2847482147799775	0.3686552122386543	0	0	3.072416472416472	3.8594157862346905	RHOB
comet_up	GO_Biological_Process_2023	Semaphorin-Plexin Signaling Pathway (GO:0071526)	1/34	0.2847482147799775	0.3686552122386543	0	0	3.072416472416472	3.8594157862346905	PLXNB2
comet_up	GO_Biological_Process_2023	Establishment Of Mitotic Spindle Localization (GO:0040001)	1/34	0.2847482147799775	0.3686552122386543	0	0	3.072416472416472	3.8594157862346905	ITGB1
comet_up	GO_Biological_Process_2023	Microtubule Polymerization (GO:0046785)	1/34	0.2847482147799775	0.3686552122386543	0	0	3.072416472416472	3.8594157862346905	GOLGA2
comet_up	GO_Biological_Process_2023	Negative Regulation Of Mitotic Cell Cycle (GO:0045930)	1/34	0.2847482147799775	0.3686552122386543	0	0	3.072416472416472	3.8594157862346905	ZFP36L1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Immunoglobulin Production (GO:0002639)	1/34	0.2847482147799775	0.3686552122386543	0	0	3.072416472416472	3.8594157862346905	XBP1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Transcription By RNA Polymerase I (GO:0045943)	1/34	0.2847482147799775	0.3686552122386543	0	0	3.072416472416472	3.8594157862346905	ERBB2
comet_up	GO_Biological_Process_2023	Protein Targeting To Vacuole (GO:0006623)	1/34	0.2847482147799775	0.3686552122386543	0	0	3.072416472416472	3.8594157862346905	GCC2
comet_up	GO_Biological_Process_2023	Regulation Of T Cell Receptor Signaling Pathway (GO:0050856)	1/34	0.2847482147799775	0.3686552122386543	0	0	3.072416472416472	3.8594157862346905	EZR
comet_up	GO_Biological_Process_2023	Response To Tumor Necrosis Factor (GO:0034612)	2/108	0.2858635946948559	0.3698094427845747	0	0	1.9157751410231472	2.399011265620926	ASAH1;ZFP36L1
comet_up	GO_Biological_Process_2023	Transcription By RNA Polymerase II (GO:0006366)	3/192	0.2909838512516015	0.3742262362191099	0	0	1.6132083230528826	1.9914855215315683	XBP1;TSC22D1;CEBPD
comet_up	GO_Biological_Process_2023	Modification-Dependent Protein Catabolic Process (GO:0019941)	3/192	0.2909838512516015	0.3742262362191099	0	0	1.6132083230528826	1.9914855215315683	UBE2H;XBP1;OS9
comet_up	GO_Biological_Process_2023	Regulation Of Cellular Senescence (GO:2000772)	1/35	0.291769607899645	0.3742262362191099	0	0	2.981900452488688	3.673077550426461	YPEL3
comet_up	GO_Biological_Process_2023	Regulation Of mRNA Processing (GO:0050684)	1/35	0.291769607899645	0.3742262362191099	0	0	2.981900452488688	3.673077550426461	ZFP36L1
comet_up	GO_Biological_Process_2023	Cellular Response To Amino Acid Stimulus (GO:0071230)	1/35	0.291769607899645	0.3742262362191099	0	0	2.981900452488688	3.673077550426461	XBP1
comet_up	GO_Biological_Process_2023	Regulatory ncRNA Processing (GO:0070918)	1/35	0.291769607899645	0.3742262362191099	0	0	2.981900452488688	3.673077550426461	PUM1
comet_up	GO_Biological_Process_2023	Response To Nutrient Levels (GO:0031667)	1/35	0.291769607899645	0.3742262362191099	0	0	2.981900452488688	3.673077550426461	FLNB
comet_up	GO_Biological_Process_2023	Skeletal Muscle Organ Development (GO:0060538)	1/35	0.291769607899645	0.3742262362191099	0	0	2.981900452488688	3.673077550426461	CFLAR
comet_up	GO_Biological_Process_2023	Neutral Amino Acid Transport (GO:0015804)	1/35	0.291769607899645	0.3742262362191099	0	0	2.981900452488688	3.673077550426461	LLGL2
comet_up	GO_Biological_Process_2023	Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)	1/35	0.291769607899645	0.3742262362191099	0	0	2.981900452488688	3.673077550426461	CALR
comet_up	GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction (GO:0055117)	1/35	0.291769607899645	0.3742262362191099	0	0	2.981900452488688	3.673077550426461	ATP1B1
comet_up	GO_Biological_Process_2023	T Cell Activation (GO:0042110)	2/111	0.2967358578605785	0.3803007270641394	0	0	1.8627636432422208	2.263095586111185	CXADR;SOX4
comet_up	GO_Biological_Process_2023	Monoatomic Cation Transmembrane Transport (GO:0098655)	4/281	0.2971212758569053	0.3804853059634116	0	0	1.4686371841155237	1.7823599506958865	ATP1A1;ATP1B1;TMEM165;TMCO1
comet_up	GO_Biological_Process_2023	Regulation Of Intracellular Protein Transport (GO:0033157)	1/36	0.2987224224180053	0.3804853059634116	0	0	2.896556776556777	3.4997371787160114	GCC2
comet_up	GO_Biological_Process_2023	Regulation Of Receptor Internalization (GO:0002090)	1/36	0.2987224224180053	0.3804853059634116	0	0	2.896556776556777	3.4997371787160114	CD63
comet_up	GO_Biological_Process_2023	Substrate Adhesion-Dependent Cell Spreading (GO:0034446)	1/36	0.2987224224180053	0.3804853059634116	0	0	2.896556776556777	3.4997371787160114	EFNA1
comet_up	GO_Biological_Process_2023	Lytic Vacuole Organization (GO:0080171)	1/36	0.2987224224180053	0.3804853059634116	0	0	2.896556776556777	3.4997371787160114	HOOK2
comet_up	GO_Biological_Process_2023	Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)	1/36	0.2987224224180053	0.3804853059634116	0	0	2.896556776556777	3.4997371787160114	STAT3
comet_up	GO_Biological_Process_2023	Positive Regulation Of Signaling Receptor Activity (GO:2000273)	1/36	0.2987224224180053	0.3804853059634116	0	0	2.896556776556777	3.4997371787160114	ITGB1
comet_up	GO_Biological_Process_2023	Receptor Signaling Pathway Via JAK-STAT (GO:0007259)	1/36	0.2987224224180053	0.3804853059634116	0	0	2.896556776556777	3.4997371787160114	STAT3
comet_up	GO_Biological_Process_2023	Calcium Ion Transport (GO:0006816)	2/112	0.3003549003308366	0.3819755930304405	0	0	1.8457357075913776	2.22003337906389	TMEM165;TMCO1
comet_up	GO_Biological_Process_2023	Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	2/112	0.3003549003308366	0.3819755930304405	0	0	1.8457357075913776	2.22003337906389	SERTAD1;TRIB1
comet_up	GO_Biological_Process_2023	Inorganic Cation Transmembrane Transport (GO:0098662)	4/284	0.3037194777408755	0.3853509020585826	0	0	1.4526785714285717	1.7310855442775783	ATP1A1;ATP1B1;TMEM165;TMCO1
comet_up	GO_Biological_Process_2023	Regulation Of Protein Ubiquitination (GO:0031396)	2/113	0.303970926304213	0.3853509020585826	0	0	1.8290145815919008	2.178033032210044	PTTG1IP;SOX4
comet_up	GO_Biological_Process_2023	Regulation Of Ossification (GO:0030278)	1/37	0.3056073247757339	0.3853509020585826	0	0	2.815954415954416	3.3381851399708733	SOX9
comet_up	GO_Biological_Process_2023	Regulation Of p38MAPK Cascade (GO:1900744)	1/37	0.3056073247757339	0.3853509020585826	0	0	2.815954415954416	3.3381851399708733	EZR
comet_up	GO_Biological_Process_2023	Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649)	1/37	0.3056073247757339	0.3853509020585826	0	0	2.815954415954416	3.3381851399708733	FXYD3
comet_up	GO_Biological_Process_2023	Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	1/37	0.3056073247757339	0.3853509020585826	0	0	2.815954415954416	3.3381851399708733	JUN
comet_up	GO_Biological_Process_2023	Muscle Cell Differentiation (GO:0042692)	1/37	0.3056073247757339	0.3853509020585826	0	0	2.815954415954416	3.3381851399708733	ACTN4
comet_up	GO_Biological_Process_2023	Muscle Tissue Development (GO:0060537)	1/37	0.3056073247757339	0.3853509020585826	0	0	2.815954415954416	3.3381851399708733	CFLAR
comet_up	GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Migration (GO:0010596)	1/37	0.3056073247757339	0.3853509020585826	0	0	2.815954415954416	3.3381851399708733	JUP
comet_up	GO_Biological_Process_2023	Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662)	1/37	0.3056073247757339	0.3853509020585826	0	0	2.815954415954416	3.3381851399708733	TRIB1
comet_up	GO_Biological_Process_2023	Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873)	1/37	0.3056073247757339	0.3853509020585826	0	0	2.815954415954416	3.3381851399708733	EZR
comet_up	GO_Biological_Process_2023	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	7/557	0.3058081311130761	0.3853509020585826	0	0	1.2965656565656565	1.5361676138972704	JUN;CEBPB;CDH1;STAT3;SOX9;SOX4;RUNX1
comet_up	GO_Biological_Process_2023	Regulation Of Intracellular Transport (GO:0032386)	1/38	0.3124249748760544	0.3907085984066933	0	0	2.73970893970894	3.1873525012323305	LAMP1
comet_up	GO_Biological_Process_2023	Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339)	1/38	0.3124249748760544	0.3907085984066933	0	0	2.73970893970894	3.1873525012323305	CDH1
comet_up	GO_Biological_Process_2023	Response To Peptide (GO:1901652)	1/38	0.3124249748760544	0.3907085984066933	0	0	2.73970893970894	3.1873525012323305	STAT3
comet_up	GO_Biological_Process_2023	Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209)	1/38	0.3124249748760544	0.3907085984066933	0	0	2.73970893970894	3.1873525012323305	TRAF4
comet_up	GO_Biological_Process_2023	Lymphocyte Proliferation (GO:0046651)	1/38	0.3124249748760544	0.3907085984066933	0	0	2.73970893970894	3.1873525012323305	EMP2
comet_up	GO_Biological_Process_2023	Membrane Assembly (GO:0071709)	1/38	0.3124249748760544	0.3907085984066933	0	0	2.73970893970894	3.1873525012323305	EMP2
comet_up	GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	1/38	0.3124249748760544	0.3907085984066933	0	0	2.73970893970894	3.1873525012323305	ICAM1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Axonogenesis (GO:0050772)	1/38	0.3124249748760544	0.3907085984066933	0	0	2.73970893970894	3.1873525012323305	PLXNB2
comet_up	GO_Biological_Process_2023	Positive Regulation Of Myoblast Differentiation (GO:0045663)	1/38	0.3124249748760544	0.3907085984066933	0	0	2.73970893970894	3.1873525012323305	SOX4
comet_up	GO_Biological_Process_2023	Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)	1/38	0.3124249748760544	0.3907085984066933	0	0	2.73970893970894	3.1873525012323305	XBP1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	2/117	0.3183992071503858	0.3949653899337266	0	0	1.7650380995069477	2.019996644142459	ERBB2;CD24
comet_up	GO_Biological_Process_2023	RNA Transport (GO:0050658)	1/39	0.3191760263689618	0.3949653899337266	0	0	2.667476383265857	3.046291430728352	ZFP36L1
comet_up	GO_Biological_Process_2023	Regulation Of Mitotic Spindle Organization (GO:0060236)	1/39	0.3191760263689618	0.3949653899337266	0	0	2.667476383265857	3.046291430728352	CLTC
comet_up	GO_Biological_Process_2023	Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)	1/39	0.3191760263689618	0.3949653899337266	0	0	2.667476383265857	3.046291430728352	CD63
comet_up	GO_Biological_Process_2023	Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)	1/39	0.3191760263689618	0.3949653899337266	0	0	2.667476383265857	3.046291430728352	CD47
comet_up	GO_Biological_Process_2023	Regulation Of Protein Targeting To Mitochondrion (GO:1903214)	1/39	0.3191760263689618	0.3949653899337266	0	0	2.667476383265857	3.046291430728352	NPEPPS
comet_up	GO_Biological_Process_2023	Vesicle Cytoskeletal Trafficking (GO:0099518)	1/39	0.3191760263689618	0.3949653899337266	0	0	2.667476383265857	3.046291430728352	MYO6
comet_up	GO_Biological_Process_2023	Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799)	1/39	0.3191760263689618	0.3949653899337266	0	0	2.667476383265857	3.046291430728352	DDRGK1
comet_up	GO_Biological_Process_2023	Negative Regulation Of Protein Secretion (GO:0050709)	1/39	0.3191760263689618	0.3949653899337266	0	0	2.667476383265857	3.046291430728352	RAB11FIP1
comet_up	GO_Biological_Process_2023	Negative Regulation Of Transport (GO:0051051)	1/39	0.3191760263689618	0.3949653899337266	0	0	2.667476383265857	3.046291430728352	ERBB3
comet_up	GO_Biological_Process_2023	Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	1/39	0.3191760263689618	0.3949653899337266	0	0	2.667476383265857	3.046291430728352	DDRGK1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	1/39	0.3191760263689618	0.3949653899337266	0	0	2.667476383265857	3.046291430728352	BCAP31
comet_up	GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Differentiation (GO:0045621)	1/39	0.3191760263689618	0.3949653899337266	0	0	2.667476383265857	3.046291430728352	XBP1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	1/39	0.3191760263689618	0.3949653899337266	0	0	2.667476383265857	3.046291430728352	PUM1
comet_up	GO_Biological_Process_2023	Regulation Of Protein Binding (GO:0043393)	2/118	0.3219959572758251	0.3975615257247109	0	0	1.7497333807323143	1.982826367684004	GOLGA2;TMBIM6
comet_up	GO_Biological_Process_2023	Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	2/118	0.3219959572758251	0.3975615257247109	0	0	1.7497333807323143	1.982826367684004	ARHGAP5;CD2AP
comet_up	GO_Biological_Process_2023	Positive Regulation Of Cell Projection Organization (GO:0031346)	2/118	0.3219959572758251	0.3975615257247109	0	0	1.7497333807323143	1.982826367684004	DDR1;PLXNB2
comet_up	GO_Biological_Process_2023	Regulation Of MAPK Cascade (GO:0043408)	3/204	0.3230857619348494	0.3984623100952849	0	0	1.5159693759183357	1.7127990106167634	GDF15;ERBB2;CD24
comet_up	GO_Biological_Process_2023	Regulation Of Protein Kinase Activity (GO:0045859)	2/119	0.3255880534290551	0.3984623100952849	0	0	1.7346902810820335	1.946534711258855	TRAF4;TRIB1
comet_up	GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	2/119	0.3255880534290551	0.3984623100952849	0	0	1.7346902810820335	1.946534711258855	GSN;HSPA5
comet_up	GO_Biological_Process_2023	Notch Signaling Pathway (GO:0007219)	1/40	0.3258611264762288	0.3984623100952849	0	0	2.598948060486522	2.914158827103245	HES1
comet_up	GO_Biological_Process_2023	Cellular Response To Heat (GO:0034605)	1/40	0.3258611264762288	0.3984623100952849	0	0	2.598948060486522	2.914158827103245	BAG3
comet_up	GO_Biological_Process_2023	Endothelial Cell Migration (GO:0043542)	1/40	0.3258611264762288	0.3984623100952849	0	0	2.598948060486522	2.914158827103245	EMP2
comet_up	GO_Biological_Process_2023	Synaptic Vesicle Endocytosis (GO:0048488)	1/40	0.3258611264762288	0.3984623100952849	0	0	2.598948060486522	2.914158827103245	CANX
comet_up	GO_Biological_Process_2023	Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991)	1/40	0.3258611264762288	0.3984623100952849	0	0	2.598948060486522	2.914158827103245	ZFP36L1
comet_up	GO_Biological_Process_2023	Negative Regulation Of Protein Localization (GO:1903828)	1/40	0.3258611264762288	0.3984623100952849	0	0	2.598948060486522	2.914158827103245	CTNNA1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Catalytic Activity (GO:0043085)	1/40	0.3258611264762288	0.3984623100952849	0	0	2.598948060486522	2.914158827103245	PSENEN
comet_up	GO_Biological_Process_2023	Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	1/40	0.3258611264762288	0.3984623100952849	0	0	2.598948060486522	2.914158827103245	DDRGK1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Insulin Secretion (GO:0032024)	1/40	0.3258611264762288	0.3984623100952849	0	0	2.598948060486522	2.914158827103245	SOX4
comet_up	GO_Biological_Process_2023	Positive Regulation Of Monoatomic Ion Transport (GO:0043270)	1/40	0.3258611264762288	0.3984623100952849	0	0	2.598948060486522	2.914158827103245	PRSS8
comet_up	GO_Biological_Process_2023	Regulation Of Intracellular Signal Transduction (GO:1902531)	4/297	0.3324745169948446	0.403569782271436	0	0	1.387300910125142	1.5276847504459812	TRAF4;EZR;CD24;ARHGAP5
comet_up	GO_Biological_Process_2023	Regulation Of Microtubule-Based Process (GO:0032886)	1/41	0.3324809162659953	0.403569782271436	0	0	2.5338461538461536	2.7902025025704646	ERBB2
comet_up	GO_Biological_Process_2023	Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)	1/41	0.3324809162659953	0.403569782271436	0	0	2.5338461538461536	2.7902025025704646	TNFSF10
comet_up	GO_Biological_Process_2023	Cellular Response To Retinoic Acid (GO:0071300)	1/41	0.3324809162659953	0.403569782271436	0	0	2.5338461538461536	2.7902025025704646	SOX9
comet_up	GO_Biological_Process_2023	Heart Contraction (GO:0060047)	1/41	0.3324809162659953	0.403569782271436	0	0	2.5338461538461536	2.7902025025704646	ATP1B1
comet_up	GO_Biological_Process_2023	Lymphocyte Migration (GO:0072676)	1/41	0.3324809162659953	0.403569782271436	0	0	2.5338461538461536	2.7902025025704646	KLF5
comet_up	GO_Biological_Process_2023	Negative Regulation Of mRNA Catabolic Process (GO:1902373)	1/41	0.3324809162659953	0.403569782271436	0	0	2.5338461538461536	2.7902025025704646	PKP3
comet_up	GO_Biological_Process_2023	Negative Regulation Of Proteolysis (GO:0045861)	1/41	0.3324809162659953	0.403569782271436	0	0	2.5338461538461536	2.7902025025704646	EFNA1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Actin Filament Polymerization (GO:0030838)	1/41	0.3324809162659953	0.403569782271436	0	0	2.5338461538461536	2.7902025025704646	BAIAP2
comet_up	GO_Biological_Process_2023	Protein Localization To Lysosome (GO:0061462)	1/41	0.3324809162659953	0.403569782271436	0	0	2.5338461538461536	2.7902025025704646	GCC2
comet_up	GO_Biological_Process_2023	Regulation Of Protein Catabolic Process (GO:0042176)	2/122	0.3363339102074217	0.407929732253251	0	0	1.69106529209622	1.8426707026892373	TMEM9;EZR
comet_up	GO_Biological_Process_2023	Regulation Of Osteoclast Differentiation (GO:0045670)	1/42	0.339036030498616	0.407929732253251	0	0	2.4719199499687305	2.6737494764617677	CEBPB
comet_up	GO_Biological_Process_2023	Cardiac Ventricle Morphogenesis (GO:0003208)	1/42	0.339036030498616	0.407929732253251	0	0	2.4719199499687305	2.6737494764617677	SOX4
comet_up	GO_Biological_Process_2023	Ceramide Biosynthetic Process (GO:0046513)	1/42	0.339036030498616	0.407929732253251	0	0	2.4719199499687305	2.6737494764617677	ASAH1
