input_list	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
down_3	Reactome_2022	Spry Regulation Of FGF Signaling R-HSA-1295596	1/16	0.0063831440708516	0.0298149387613197	0	0	190.25714285714287	961.5775796687342	RPS27A
down_3	Reactome_2022	TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition) R-HSA-2173791	1/16	0.0063831440708516	0.0298149387613197	0	0	190.25714285714287	961.5775796687342	RPS27A
down_3	Reactome_2022	TRAF6-mediated Induction Of TAK1 Complex Within TLR4 Complex R-HSA-937072	1/16	0.0063831440708516	0.0298149387613197	0	0	190.25714285714287	961.5775796687342	RPS27A
down_3	Reactome_2022	Translesion Synthesis By REV1 R-HSA-110312	1/16	0.0063831440708516	0.0298149387613197	0	0	190.25714285714287	961.5775796687342	RPS27A
down_3	Reactome_2022	VLDLR Internalisation And Degradation R-HSA-8866427	1/16	0.0063831440708516	0.0298149387613197	0	0	190.25714285714287	961.5775796687342	RPS27A
down_3	Reactome_2022	p75NTR Signals Via NF-kB R-HSA-193639	1/16	0.0063831440708516	0.0298149387613197	0	0	190.25714285714287	961.5775796687342	RPS27A
down_3	Reactome_2022	MAP3K8 (TPL2)-dependent MAPK1/3 Activation R-HSA-5684264	1/16	0.0063831440708516	0.0298149387613197	0	0	190.25714285714287	961.5775796687342	RPS27A
down_3	Reactome_2022	NRIF Signals Cell Death From Nucleus R-HSA-205043	1/16	0.0063831440708516	0.0298149387613197	0	0	190.25714285714287	961.5775796687342	RPS27A
down_3	Reactome_2022	Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964	1/17	0.0067809060200976	0.0301464376074219	0	0	178.35714285714286	890.6521752159383	RPS27A
down_3	Reactome_2022	Protein Methylation R-HSA-8876725	1/17	0.0067809060200976	0.0301464376074219	0	0	178.35714285714286	890.6521752159383	EEF1A1
down_3	Reactome_2022	Translesion Synthesis By POLI R-HSA-5656121	1/17	0.0067809060200976	0.0301464376074219	0	0	178.35714285714286	890.6521752159383	RPS27A
down_3	Reactome_2022	Translesion Synthesis By POLK R-HSA-5655862	1/17	0.0067809060200976	0.0301464376074219	0	0	178.35714285714286	890.6521752159383	RPS27A
down_3	Reactome_2022	Assembly Of HIV Virion R-HSA-175474	1/18	0.0071785287204102	0.0308008964864112	0	0	167.85714285714286	828.6537822644398	RPS27A
down_3	Reactome_2022	Regulation Of NF-kappa B Signaling R-HSA-9758274	1/18	0.0071785287204102	0.0308008964864112	0	0	167.85714285714286	828.6537822644398	RPS27A
down_3	Reactome_2022	Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382	1/18	0.0071785287204102	0.0308008964864112	0	0	167.85714285714286	828.6537822644398	RPS27A
down_3	Reactome_2022	TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927	1/19	0.0075760122063041	0.0310616500458471	0	0	158.52380952380952	774.0350338275504	RPS27A
down_3	Reactome_2022	Translesion Synthesis By POLH R-HSA-110320	1/19	0.0075760122063041	0.0310616500458471	0	0	158.52380952380952	774.0350338275504	RPS27A
down_3	Reactome_2022	Regulation Of TP53 Activity Thru Methylation R-HSA-6804760	1/19	0.0075760122063041	0.0310616500458471	0	0	158.52380952380952	774.0350338275504	RPS27A
down_3	Reactome_2022	Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384	1/19	0.0075760122063041	0.0310616500458471	0	0	158.52380952380952	774.0350338275504	RPS27A
down_3	Reactome_2022	Regulation Of FZD By Ubiquitination R-HSA-4641263	1/20	0.0079733565142536	0.0323315225687865	0	0	150.17293233082708	725.5830081396662	RPS27A
down_3	Reactome_2022	NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096	1/21	0.0083705616816055	0.0328589070267281	0	0	142.65714285714284	682.3340060288631	RPS27A
down_3	Reactome_2022	ER Quality Control Compartment (ERQC) R-HSA-901032	1/21	0.0083705616816055	0.0328589070267281	0	0	142.65714285714284	682.3340060288631	RPS27A
down_3	Reactome_2022	Negative Regulation Of MET Activity R-HSA-6807004	1/21	0.0083705616816055	0.0328589070267281	0	0	142.65714285714284	682.3340060288631	RPS27A
down_3	Reactome_2022	PINK1-PRKN Mediated Mitophagy R-HSA-5205685	1/22	0.0087676277457428	0.0337005691476988	0	0	135.85714285714286	643.5130349149837	RPS27A
down_3	Reactome_2022	Response Of Mtb To Phagocytosis R-HSA-9637690	1/22	0.0087676277457428	0.0337005691476988	0	0	135.85714285714286	643.5130349149837	RPS27A
down_3	Reactome_2022	IKK Complex Recruitment Mediated By RIP1 R-HSA-937041	1/23	0.0091645547457302	0.0348631000121077	0	0	129.67532467532467	608.4900471331728	RPS27A
down_3	Reactome_2022	APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048	1/24	0.0095613427178271	0.0349320342859229	0	0	124.03105590062113	576.7477724354015	RPS27A
down_3	Reactome_2022	Aggrephagy R-HSA-9646399	1/24	0.0095613427178271	0.0349320342859229	0	0	124.03105590062113	576.7477724354015	RPS27A
down_3	Reactome_2022	Glycogen Metabolism R-HSA-8982491	1/24	0.0095613427178271	0.0349320342859229	0	0	124.03105590062113	576.7477724354015	RPS27A
down_3	Reactome_2022	Signaling By EGFR In Cancer R-HSA-1643713	1/24	0.0095613427178271	0.0349320342859229	0	0	124.03105590062113	576.7477724354015	RPS27A
down_3	Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397	1/25	0.0099579917015561	0.0353317205564827	0	0	118.85714285714286	547.8577209909951	RPS27A
down_3	Reactome_2022	Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462	1/25	0.0099579917015561	0.0353317205564827	0	0	118.85714285714286	547.8577209909951	RPS27A
down_3	Reactome_2022	NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507	1/25	0.0099579917015561	0.0353317205564827	0	0	118.85714285714286	547.8577209909951	RPS27A
down_3	Reactome_2022	APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409	1/26	0.0103545017362565	0.0353778809322099	0	0	114.09714285714286	521.4620402892078	RPS27A
down_3	Reactome_2022	Infection With Mycobacterium Tuberculosis R-HSA-9635486	1/26	0.0103545017362565	0.0353778809322099	0	0	114.09714285714286	521.4620402892078	RPS27A
down_3	Reactome_2022	Calnexin/calreticulin Cycle R-HSA-901042	1/26	0.0103545017362565	0.0353778809322099	0	0	114.09714285714286	521.4620402892078	RPS27A
down_3	Reactome_2022	Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788	1/26	0.0103545017362565	0.0353778809322099	0	0	114.09714285714286	521.4620402892078	RPS27A
down_3	Reactome_2022	FLT3 Signaling In Disease R-HSA-9682385	1/27	0.0107508728609495	0.0358393982427891	0	0	109.7032967032967	497.25962914000377	RPS27A
down_3	Reactome_2022	Mitophagy R-HSA-5205647	1/28	0.011147105113416	0.0358393982427891	0	0	105.63492063492065	474.9953903533844	RPS27A
down_3	Reactome_2022	HSF1 Activation R-HSA-3371511	1/29	0.0115431985365684	0.0358393982427891	0	0	101.85714285714286	454.4518266085444	EEF1A1
down_3	Reactome_2022	Budding And Maturation Of HIV Virion R-HSA-162588	1/29	0.0115431985365684	0.0358393982427891	0	0	101.85714285714286	454.4518266085444	RPS27A
down_3	Reactome_2022	Regulation Of Necroptotic Cell Death R-HSA-5675482	1/29	0.0115431985365684	0.0358393982427891	0	0	101.85714285714286	454.4518266085444	RPS27A
down_3	Reactome_2022	Downregulation Of ERBB2 Signaling R-HSA-8863795	1/29	0.0115431985365684	0.0358393982427891	0	0	101.85714285714286	454.4518266085444	RPS27A
down_3	Reactome_2022	Negative Regulation Of FGFR3 Signaling R-HSA-5654732	1/29	0.0115431985365684	0.0358393982427891	0	0	101.85714285714286	454.4518266085444	RPS27A
down_3	Reactome_2022	Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652	1/30	0.0119391531667426	0.0358393982427891	0	0	98.33990147783253	435.442406227662	RPS27A
down_3	Reactome_2022	Translation Of Structural Proteins R-HSA-9683701	1/30	0.0119391531667426	0.0358393982427891	0	0	98.33990147783253	435.442406227662	RPS27A
down_3	Reactome_2022	Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314	1/30	0.0119391531667426	0.0358393982427891	0	0	98.33990147783253	435.442406227662	RPS27A
down_3	Reactome_2022	Signaling By CSF3 (G-CSF) R-HSA-9674555	1/30	0.0119391531667426	0.0358393982427891	0	0	98.33990147783253	435.442406227662	RPS27A
down_3	Reactome_2022	Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729	1/30	0.0119391531667426	0.0358393982427891	0	0	98.33990147783253	435.442406227662	RPS27A
down_3	Reactome_2022	Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948	1/31	0.0123349690429111	0.0358393982427891	0	0	95.05714285714286	417.8062796500496	RPS27A
down_3	Reactome_2022	RIPK1-mediated Regulated Necrosis R-HSA-5213460	1/31	0.0123349690429111	0.0358393982427891	0	0	95.05714285714286	417.8062796500496	RPS27A
down_3	Reactome_2022	Late Endosomal Microautophagy R-HSA-9615710	1/31	0.0123349690429111	0.0358393982427891	0	0	95.05714285714286	417.8062796500496	RPS27A
down_3	Reactome_2022	Metalloprotease DUBs R-HSA-5689901	1/31	0.0123349690429111	0.0358393982427891	0	0	95.05714285714286	417.8062796500496	RPS27A
down_3	Reactome_2022	Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795	1/31	0.0123349690429111	0.0358393982427891	0	0	95.05714285714286	417.8062796500496	RPS27A
down_3	Reactome_2022	EGFR Downregulation R-HSA-182971	1/31	0.0123349690429111	0.0358393982427891	0	0	95.05714285714286	417.8062796500496	RPS27A
down_3	Reactome_2022	Negative Regulation Of FGFR4 Signaling R-HSA-5654733	1/31	0.0123349690429111	0.0358393982427891	0	0	95.05714285714286	417.8062796500496	RPS27A
down_3	Reactome_2022	Termination Of Translesion DNA Synthesis R-HSA-5656169	1/32	0.0127306462090213	0.0364155693885958	0	0	91.98617511520736	401.4040374155011	RPS27A
down_3	Reactome_2022	Signaling By NOTCH2 R-HSA-1980145	1/32	0.0127306462090213	0.0364155693885958	0	0	91.98617511520736	401.4040374155011	RPS27A
down_3	Reactome_2022	Oncogene Induced Senescence R-HSA-2559585	1/33	0.0131261847028175	0.0366936526919671	0	0	89.10714285714286	386.1142784895618	RPS27A
down_3	Reactome_2022	Diseases Of Carbohydrate Metabolism R-HSA-5663084	1/33	0.0131261847028175	0.0366936526919671	0	0	89.10714285714286	386.1142784895618	RPS27A
down_3	Reactome_2022	Negative Regulation Of FGFR1 Signaling R-HSA-5654726	1/33	0.0131261847028175	0.0366936526919671	0	0	89.10714285714286	386.1142784895618	RPS27A
down_3	Reactome_2022	Negative Regulation Of FGFR2 Signaling R-HSA-5654727	1/34	0.0135215845650559	0.037484059221372	0	0	86.40259740259741	371.8308142207318	RPS27A
down_3	Reactome_2022	Plasma Lipoprotein Clearance R-HSA-8964043	1/35	0.0139168458355771	0.037484059221372	0	0	83.85714285714286	358.4603752954014	RPS27A
down_3	Reactome_2022	Regulation Of TNFR1 Signaling R-HSA-5357905	1/35	0.0139168458355771	0.037484059221372	0	0	83.85714285714286	358.4603752954014	RPS27A
down_3	Reactome_2022	N-glycan Trimming In ER And Calnexin/Calreticulin Cycle R-HSA-532668	1/35	0.0139168458355771	0.037484059221372	0	0	83.85714285714286	358.4603752954014	RPS27A
down_3	Reactome_2022	Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440	1/35	0.0139168458355771	0.037484059221372	0	0	83.85714285714286	358.4603752954014	RPS27A
down_3	Reactome_2022	Regulation Of TP53 Degradation R-HSA-6804757	1/36	0.0143119685548053	0.0379936431418933	0	0	81.45714285714286	345.92071940977723	RPS27A
down_3	Reactome_2022	SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796	1/36	0.0143119685548053	0.0379936431418933	0	0	81.45714285714286	345.92071940977723	RPS27A
down_3	Reactome_2022	FLT3 Signaling R-HSA-9607240	1/37	0.014706952762456	0.0382173631644104	0	0	79.19047619047619	334.1390605677817	RPS27A
down_3	Reactome_2022	Regulation Of TP53 Expression And Degradation R-HSA-6806003	1/37	0.014706952762456	0.0382173631644104	0	0	79.19047619047619	334.1390605677817	RPS27A
down_3	Reactome_2022	DNA Damage Recognition In GG-NER R-HSA-5696394	1/37	0.014706952762456	0.0382173631644104	0	0	79.19047619047619	334.1390605677817	RPS27A
down_3	Reactome_2022	Fanconi Anemia Pathway R-HSA-6783310	1/38	0.0151017985006689	0.0389689765506771	0	0	77.04633204633204	323.0507581480842	RPS27A
down_3	Reactome_2022	Ovarian Tumor Domain Proteases R-HSA-5689896	1/39	0.0154965058075421	0.0391658263218016	0	0	75.01503759398496	312.59821718825697	RPS27A
down_3	Reactome_2022	Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313	1/39	0.0154965058075421	0.0391658263218016	0	0	75.01503759398496	312.59821718825697	RPS27A
down_3	Reactome_2022	Signaling By FGFR3 R-HSA-5654741	1/39	0.0154965058075421	0.0391658263218016	0	0	75.01503759398496	312.59821718825697	RPS27A
down_3	Reactome_2022	Signaling By FGFR4 R-HSA-5654743	1/40	0.0158910747267934	0.0398898406407264	0	0	73.08791208791209	302.7299612299731	RPS27A
down_3	Reactome_2022	Dual Incision In GG-NER R-HSA-5696400	1/41	0.0162855052959698	0.0403312178135091	0	0	71.25714285714285	293.399847205648	RPS27A
down_3	Reactome_2022	Negative Regulation Of MAPK Pathway R-HSA-5675221	1/41	0.0162855052959698	0.0403312178135091	0	0	71.25714285714285	293.399847205648	RPS27A
down_3	Reactome_2022	Formation Of Incision Complex In GG-NER R-HSA-5696395	1/42	0.0166797975569068	0.0407605648907194	0	0	69.51567944250871	284.56639751252425	RPS27A
down_3	Reactome_2022	Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402	1/42	0.0166797975569068	0.0407605648907194	0	0	69.51567944250871	284.56639751252425	RPS27A
down_3	Reactome_2022	TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	1/44	0.0174679673184287	0.0421286270620928	0	0	66.27574750830564	268.2435666902731	RPS27A
down_3	Reactome_2022	TNF Signaling R-HSA-75893	1/44	0.0174679673184287	0.0421286270620928	0	0	66.27574750830564	268.2435666902731	RPS27A
down_3	Reactome_2022	TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	1/45	0.0178618448998742	0.0427988361561922	0	0	64.76623376623377	260.6898169568008	RPS27A
down_3	Reactome_2022	Cyclin D Associated Events In G1 R-HSA-69231	1/47	0.01864918566892	0.0441161794837185	0	0	61.94409937888199	246.6584798233955	RPS27A
down_3	Reactome_2022	DNA Damage Bypass R-HSA-73893	1/48	0.0190426489375205	0.0441161794837185	0	0	60.62310030395137	240.13259456270143	RPS27A
down_3	Reactome_2022	NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947	1/48	0.0190426489375205	0.0441161794837185	0	0	60.62310030395137	240.13259456270143	RPS27A
down_3	Reactome_2022	Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733	1/49	0.0194359741846122	0.0441161794837185	0	0	59.35714285714285	233.9045135601692	RPS27A
down_3	Reactome_2022	Signaling By EGFR R-HSA-177929	1/49	0.0194359741846122	0.0441161794837185	0	0	59.35714285714285	233.9045135601692	RPS27A
down_3	Reactome_2022	Signaling By ERBB2 R-HSA-1227986	1/49	0.0194359741846122	0.0441161794837185	0	0	59.35714285714285	233.9045135601692	RPS27A
down_3	Reactome_2022	Signaling By FGFR1 R-HSA-5654736	1/49	0.0194359741846122	0.0441161794837185	0	0	59.35714285714285	233.9045135601692	RPS27A
down_3	Reactome_2022	Signaling By NOTCH3 R-HSA-9012852	1/49	0.0194359741846122	0.0441161794837185	0	0	59.35714285714285	233.9045135601692	RPS27A
down_3	Reactome_2022	GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114	1/51	0.0202222107748752	0.0441161794837185	0	0	56.97714285714286	222.26633779925103	RPS27A
down_3	Reactome_2022	Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425	1/51	0.0202222107748752	0.0441161794837185	0	0	56.97714285714286	222.26633779925103	RPS27A
down_3	Reactome_2022	Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793	1/51	0.0202222107748752	0.0441161794837185	0	0	56.97714285714286	222.26633779925103	RPS27A
down_3	Reactome_2022	Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601	1/51	0.0202222107748752	0.0441161794837185	0	0	56.97714285714286	222.26633779925103	RPS27A
down_3	Reactome_2022	Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815	1/51	0.0202222107748752	0.0441161794837185	0	0	56.97714285714286	222.26633779925103	RPS27A
down_3	Reactome_2022	Vpu Mediated Degradation Of CD4 R-HSA-180534	1/51	0.0202222107748752	0.0441161794837185	0	0	56.97714285714286	222.26633779925103	RPS27A
down_3	Reactome_2022	Formation Of TC-NER Pre-Incision Complex R-HSA-6781823	1/52	0.0206151221986894	0.0441161794837185	0	0	55.85714285714285	216.82236865801656	RPS27A
down_3	Reactome_2022	Regulation Of Apoptosis R-HSA-169911	1/52	0.0206151221986894	0.0441161794837185	0	0	55.85714285714285	216.82236865801656	RPS27A
down_3	Reactome_2022	SARS-CoV-1 Infection R-HSA-9678108	1/52	0.0206151221986894	0.0441161794837185	0	0	55.85714285714285	216.82236865801656	RPS27A
down_3	Reactome_2022	Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927	1/52	0.0206151221986894	0.0441161794837185	0	0	55.85714285714285	216.82236865801656	RPS27A
down_3	Reactome_2022	Vif-mediated Degradation Of APOBEC3G R-HSA-180585	1/53	0.0210078957630911	0.0441161794837185	0	0	54.78021978021978	211.60815123277547	RPS27A
down_3	Reactome_2022	Negative Regulation Of NOTCH4 Signaling R-HSA-9604323	1/53	0.0210078957630911	0.0441161794837185	0	0	54.78021978021978	211.60815123277547	RPS27A
down_3	Reactome_2022	AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408	1/54	0.0214005315110721	0.0441161794837185	0	0	53.74393530997305	206.6099344884028	RPS27A
down_3	Reactome_2022	Regulation Of RUNX3 Expression And Activity R-HSA-8941858	1/54	0.0214005315110721	0.0441161794837185	0	0	53.74393530997305	206.6099344884028	RPS27A
down_3	Reactome_2022	SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113	1/54	0.0214005315110721	0.0441161794837185	0	0	53.74393530997305	206.6099344884028	RPS27A
down_3	Reactome_2022	Degradation Of AXIN R-HSA-4641257	1/54	0.0214005315110721	0.0441161794837185	0	0	53.74393530997305	206.6099344884028	RPS27A
down_3	Reactome_2022	FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050	1/54	0.0214005315110721	0.0441161794837185	0	0	53.74393530997305	206.6099344884028	RPS27A
down_3	Reactome_2022	Hh Mutants Are Degraded By ERAD R-HSA-5362768	1/55	0.0217930294836725	0.0442074194452112	0	0	52.74603174603175	201.8150262928954	RPS27A
down_3	Reactome_2022	Degradation Of DVL R-HSA-4641258	1/55	0.0217930294836725	0.0442074194452112	0	0	52.74603174603175	201.8150262928954	RPS27A
down_3	Reactome_2022	Stabilization Of P53 R-HSA-69541	1/56	0.0221853897190988	0.0442074194452112	0	0	51.784415584415584	197.21169430337932	RPS27A
down_3	Reactome_2022	E3 Ubiquitin Ligases Ubiquitinate Target Proteins R-HSA-8866654	1/56	0.0221853897190988	0.0442074194452112	0	0	51.784415584415584	197.21169430337932	RPS27A
down_3	Reactome_2022	Regulated Necrosis R-HSA-5218859	1/57	0.0225776122579708	0.0442074194452112	0	0	50.85714285714285	192.78907770536532	RPS27A
down_3	Reactome_2022	Signaling By ERBB4 R-HSA-1236394	1/57	0.0225776122579708	0.0442074194452112	0	0	50.85714285714285	192.78907770536532	RPS27A
down_3	Reactome_2022	Hh Mutants Abrogate Ligand Secretion R-HSA-5387390	1/58	0.0229696971452446	0.0442074194452112	0	0	49.9624060150376	188.5371084691924	RPS27A
down_3	Reactome_2022	Late SARS-CoV-2 Infection Events R-HSA-9772573	1/58	0.0229696971452446	0.0442074194452112	0	0	49.9624060150376	188.5371084691924	RPS27A
down_3	Reactome_2022	Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862	1/58	0.0229696971452446	0.0442074194452112	0	0	49.9624060150376	188.5371084691924	RPS27A
down_3	Reactome_2022	NIK To Noncanonical NF-kB Signaling R-HSA-5676590	1/58	0.0229696971452446	0.0442074194452112	0	0	49.9624060150376	188.5371084691924	RPS27A
down_3	Reactome_2022	GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785	1/59	0.0233616444222661	0.0442074194452112	0	0	49.09852216748769	184.44644096582127	RPS27A
down_3	Reactome_2022	Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276	1/59	0.0233616444222661	0.0442074194452112	0	0	49.09852216748769	184.44644096582127	RPS27A
down_3	Reactome_2022	Iron Uptake And Transport R-HSA-917937	1/59	0.0233616444222661	0.0442074194452112	0	0	49.09852216748769	184.44644096582127	RPS27A
down_3	Reactome_2022	SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577	1/59	0.0233616444222661	0.0442074194452112	0	0	49.09852216748769	184.44644096582127	RPS27A
down_3	Reactome_2022	Degradation Of GLI1 By Proteasome R-HSA-5610780	1/59	0.0233616444222661	0.0442074194452112	0	0	49.09852216748769	184.44644096582127	RPS27A
down_3	Reactome_2022	Degradation Of GLI2 By Proteasome R-HSA-5610783	1/59	0.0233616444222661	0.0442074194452112	0	0	49.09852216748769	184.44644096582127	RPS27A
down_3	Reactome_2022	Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565	1/60	0.0237534541210961	0.0444925105110886	0	0	48.26392251815981	180.50838890404887	RPS27A
down_3	Reactome_2022	Defective CFTR Causes Cystic Fibrosis R-HSA-5678895	1/60	0.0237534541210961	0.0444925105110886	0	0	48.26392251815981	180.50838890404887	RPS27A
down_3	Reactome_2022	DNA Double Strand Break Response R-HSA-5693606	1/61	0.0241451262933278	0.0445477580111898	0	0	47.457142857142856	176.71486865577202	RPS27A
down_3	Reactome_2022	Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761	1/61	0.0241451262933278	0.0445477580111898	0	0	47.457142857142856	176.71486865577202	RPS27A
down_3	Reactome_2022	Selective Autophagy R-HSA-9663891	1/61	0.0241451262933278	0.0445477580111898	0	0	47.457142857142856	176.71486865577202	RPS27A
down_3	Reactome_2022	Asymmetric Localization Of PCP Proteins R-HSA-4608870	1/62	0.0245366609727815	0.0446526867864648	0	0	46.6768149882904	173.05834842078664	RPS27A
down_3	Reactome_2022	MAP Kinase Activation R-HSA-450294	1/62	0.0245366609727815	0.0446526867864648	0	0	46.6768149882904	173.05834842078664	RPS27A
down_3	Reactome_2022	Peroxisomal Protein Import R-HSA-9033241	1/63	0.0249280582059939	0.0446526867864648	0	0	45.92165898617512	169.5318022982446	RPS27A
down_3	Reactome_2022	Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084	1/63	0.0249280582059939	0.0446526867864648	0	0	45.92165898617512	169.5318022982446	RPS27A
down_3	Reactome_2022	Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	1/63	0.0249280582059939	0.0446526867864648	0	0	45.92165898617512	169.5318022982446	RPS27A
down_3	Reactome_2022	Signaling By MET R-HSA-6806834	1/63	0.0249280582059939	0.0446526867864648	0	0	45.92165898617512	169.5318022982446	RPS27A
down_3	Reactome_2022	Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176	1/64	0.0253193180336771	0.0447025280116117	0	0	45.19047619047619	166.12866893112047	RPS27A
down_3	Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210	1/64	0.0253193180336771	0.0447025280116117	0	0	45.19047619047619	166.12866893112047	RPS27A
down_3	Reactome_2022	Hedgehog Ligand Biogenesis R-HSA-5358346	1/64	0.0253193180336771	0.0447025280116117	0	0	45.19047619047619	166.12866893112047	RPS27A
down_3	Reactome_2022	p53-Dependent G1 DNA Damage Response R-HSA-69563	1/65	0.0257104404905407	0.0447507195330639	0	0	44.48214285714285	162.84281408743726	RPS27A
down_3	Reactome_2022	Regulation Of RAS By GAPs R-HSA-5658442	1/65	0.0257104404905407	0.0447507195330639	0	0	44.48214285714285	162.84281408743726	RPS27A
down_3	Reactome_2022	Dual Incision In TC-NER R-HSA-6782135	1/65	0.0257104404905407	0.0447507195330639	0	0	44.48214285714285	162.84281408743726	RPS27A
down_3	Reactome_2022	Activation Of NF-kappaB In B Cells R-HSA-1169091	1/66	0.0261014256232818	0.045049073322403	0	0	43.79560439560439	159.66849674970803	RPS27A
down_3	Reactome_2022	APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154	1/67	0.0264922734714402	0.045049073322403	0	0	43.12987012987013	156.6003384261292	RPS27A
down_3	Reactome_2022	G1/S DNA Damage Checkpoints R-HSA-69615	1/67	0.0264922734714402	0.045049073322403	0	0	43.12987012987013	156.6003384261292	RPS27A
down_3	Reactome_2022	HDR Thru Homologous Recombination (HRR) R-HSA-5685942	1/67	0.0264922734714402	0.045049073322403	0	0	43.12987012987013	156.6003384261292	RPS27A
down_3	Reactome_2022	Regulation Of PTEN Stability And Activity R-HSA-8948751	1/67	0.0264922734714402	0.045049073322403	0	0	43.12987012987013	156.6003384261292	RPS27A
down_3	Reactome_2022	Orc1 Removal From Chromatin R-HSA-68949	1/69	0.0272735574738309	0.0457451941265619	0	0	41.85714285714285	150.7626325151401	RPS27A
down_3	Reactome_2022	Interleukin-17 Signaling R-HSA-448424	1/69	0.0272735574738309	0.0457451941265619	0	0	41.85714285714285	150.7626325151401	RPS27A
down_3	Reactome_2022	Circadian Clock R-HSA-400253	1/69	0.0272735574738309	0.0457451941265619	0	0	41.85714285714285	150.7626325151401	RPS27A
down_3	Reactome_2022	Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824	1/71	0.0280542928380033	0.0466489059976045	0	0	40.65714285714286	145.29291931699237	RPS27A
down_3	Reactome_2022	CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017	1/72	0.0284444548765881	0.0466489059976045	0	0	40.08249496981891	142.68574756562285	RPS27A
down_3	Reactome_2022	Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184	1/72	0.0284444548765881	0.0466489059976045	0	0	40.08249496981891	142.68574756562285	RPS27A
down_3	Reactome_2022	Regulation Of RUNX2 Expression And Activity R-HSA-8939902	1/72	0.0284444548765881	0.0466489059976045	0	0	40.08249496981891	142.68574756562285	RPS27A
down_3	Reactome_2022	Signaling By FGFR2 R-HSA-5654738	1/72	0.0284444548765881	0.0466489059976045	0	0	40.08249496981891	142.68574756562285	RPS27A
down_3	Reactome_2022	APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178	1/73	0.0288344798754144	0.0466663292720523	0	0	39.523809523809526	140.15867684434946	RPS27A
down_3	Reactome_2022	APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419	1/73	0.0288344798754144	0.0466663292720523	0	0	39.523809523809526	140.15867684434946	RPS27A
