gene	direction	mt_ribo	min_patient_delta	max_patient_delta	GSE123902__n_units	GSE123902__n_high	GSE123902__n_low	GSE123902__patient_delta	GSE123902__sign_up	GSE123902__sign_down	GSE123902__cell_delta	GSE123902__auc	GSE123902__pct_high	GSE123902__pct_low	GSE123902__stat_up	GSE123902__cut_up	GSE123902__stat_down	GSE123902__cut_down	GSE131907__n_units	GSE131907__n_high	GSE131907__n_low	GSE131907__patient_delta	GSE131907__sign_up	GSE131907__sign_down	GSE131907__cell_delta	GSE131907__auc	GSE131907__pct_high	GSE131907__pct_low	GSE131907__stat_up	GSE131907__cut_up	GSE131907__stat_down	GSE131907__cut_down	GSE205335__n_units	GSE205335__n_high	GSE205335__n_low	GSE205335__patient_delta	GSE205335__sign_up	GSE205335__sign_down	GSE205335__cell_delta	GSE205335__auc	GSE205335__pct_high	GSE205335__pct_low	GSE205335__stat_up	GSE205335__cut_up	GSE205335__stat_down	GSE205335__cut_down	GSE189357__n_units	GSE189357__n_high	GSE189357__n_low	GSE189357__patient_delta	GSE189357__sign_up	GSE189357__sign_down	GSE189357__cell_delta	GSE189357__auc	GSE189357__pct_high	GSE189357__pct_low	GSE189357__stat_up	GSE189357__cut_up	GSE189357__stat_down	GSE189357__cut_down	GSE123902__wilcoxon_p	GSE131907__wilcoxon_p	GSE205335__wilcoxon_p	GSE189357__wilcoxon_p
ATP6AP1	up	False	0.1581802	0.26625353	12	1167	1167	0.15853263	0.9166666666666666	0.0833333333333333	0.1935721609349208	0.6572998974218898	0.5929734361610969	0.2425021422450728	5.778401732438858e-68	974	0.0011353190013439	17	19	6076	6076	0.20494053	1.0	0.0	0.1230650617254034	0.5673350826983727	0.4621461487820935	0.3275181040157999	2.2641157560527872e-57	4411	0.0383103933532207	16	21	7112	7112	0.26625353	1.0	0.0	0.2066739739231328	0.6245787214150958	0.5996906636670416	0.3249437570303712	8.53383826370786e-241	6569	6.272515592167064e-07	129	9	3559	3559	0.1581802	1.0	0.0	0.1445754581720501	0.5839388224716873	0.352627142455746	0.163529081202585	1.2041192733013552e-75	1837	0.0360952649353367	38	0.000732421875	1.9073486328125e-06	4.76837158203125e-07	0.001953125
SERPINH1	up	False	0.1571268	0.35971746	12	1167	1167	0.35971746	0.75	0.25	0.3028493241880091	0.6568380389297512	0.6606683804627249	0.2982005141388175	2.6836862708681603e-70	1119	0.0019231223295395	9	19	6076	6076	0.1571268	0.9473684210526316	0.0526315789473684	0.0945503122990332	0.5556631038662784	0.4626398946675444	0.3467741935483871	7.217520817974966e-40	4867	0.0045059946173049	153	21	7112	7112	0.19095495	0.8571428571428571	0.1428571428571428	0.1040094661507027	0.5865467560016753	0.3132733408323959	0.1317491563554555	7.437138241260935e-153	3165	0.0046802926549909	73	9	3559	3559	0.25301075	0.8888888888888888	0.1111111111111111	0.2791923730181614	0.6202669470707768	0.3739814554650182	0.1216633885923012	3.9010706316851656e-139	1764	0.3436841087969468	6	0.004638671875	5.7220458984375e-06	4.1961669921875e-05	0.00390625
TMBIM4	up	False	0.15699214	0.30345827	12	1167	1167	0.22109872	0.8333333333333334	0.1666666666666666	0.2734403967820183	0.6545019454595785	0.713796058269066	0.3487574978577549	1.8153722275431368e-71	1240	0.0004719825184031	15	19	6076	6076	0.15699214	0.9473684210526316	0.0526315789473684	0.1003973453631685	0.5506051881348433	0.5467412771560237	0.4412442396313364	3.449673650248389e-32	5952	0.0019408105240339	36	21	7112	7112	0.30345827	1.0	0.0	0.2014993008509324	0.6181270509862449	0.6223284589426322	0.3785151856017997	4.6272897249160043e-188	7117	2.3440103782938395e-10	485	9	3559	3559	0.17201419	1.0	0.0	0.1405575298224942	0.5672239985201888	0.5153132902500702	0.323686428772127	7.552425188547459e-61	2986	1.7396550914272858e-07	331	0.008056640625	3.62396240234375e-05	4.76837158203125e-07	0.001953125
TMEM179B	up	False	0.15617715	0.32063654	12	1167	1167	0.32063654	1.0	0.0	0.3301067669687497	0.6961786166126608	0.6666666666666666	0.260497000856898	1.1765186061095068e-88	1082	0.0106106723627241	10	19	6076	6076	0.22542818	0.9473684210526316	0.0526315789473684	0.1031571673937943	0.5585973542934981	0.5413100724160632	0.4218235681369321	1.934863478615009e-41	5580	0.0002941247674921	359	21	7112	7112	0.26182312	1.0	0.0	0.1973497247031881	0.6273605618002053	0.5965973003374578	0.3368953880764904	2.433990419233503e-214	6638	6.500901103786057e-08	193	9	3559	3559	0.15617715	0.8888888888888888	0.1111111111111111	0.1766854929803471	0.5974803104350767	0.3700477662264681	0.1531329025007024	1.512037136257632e-98	1862	0.0155162340283965	43	0.000244140625	5.7220458984375e-06	4.76837158203125e-07	0.00390625
FLNB	up	False	0.1545211	0.26621196	12	1167	1167	0.21105938	1.0	0.0	0.2119749700106478	0.6687890863352299	0.5004284490145673	0.1482433590402742	1.0448892589735939e-76	757	0.1248392627518217	3	19	6076	6076	0.1545211	0.9473684210526316	0.0526315789473684	0.1041567998426138	0.5585259117450628	0.423963133640553	0.3135286372613561	6.103402697818714e-37	4466	0.3122228906881678	67	21	7112	7112	0.21786079	0.9047619047619048	0.0952380952380952	0.1203146872279298	0.6016612830419539	0.4150731158605174	0.1982564679415073	3.6348355676101154e-176	4350	2.654057205812052e-06	135	9	3559	3559	0.26621196	1.0	0.0	0.2034665817412288	0.6078351595837865	0.2983984265243046	0.0744591177296993	2.2980608653327344e-137	1327	0.2020525390914018	23	0.000244140625	3.814697265625e-06	4.76837158203125e-06	0.001953125
RUNX1	up	False	0.15443428	0.33300054	12	1167	1167	0.17469491	0.9166666666666666	0.0833333333333333	0.1835276890314552	0.6549366358051207	0.4841473864610111	0.155955441302485	2.9640024705503312e-67	736	0.0311161384886202	5	19	6076	6076	0.15443428	0.9473684210526316	0.0526315789473684	0.0849033903510583	0.5515292958059012	0.4190256747860434	0.3191244239631336	3.697358127071026e-31	4330	0.0470382913837158	117	21	7112	7112	0.18750648	0.9523809523809524	0.0476190476190476	0.1287659312327961	0.6012273810261907	0.3343644544431946	0.1264060742407199	3.6098406091426323e-196	3277	0.0064486554286941	14	9	3559	3559	0.33300054	1.0	0.0	0.2699007629380031	0.6234346382393026	0.4245574599606631	0.1559426805282382	1.4549589449883393e-141	2066	0.0171427060099556	91	0.001708984375	5.7220458984375e-06	9.5367431640625e-07	0.001953125
MYLIP	up	False	0.15390982	0.23983796	12	1167	1167	0.1944658	0.75	0.25	0.1707211025623239	0.6278863402230285	0.4927163667523564	0.2082262210796915	2.362449873660562e-48	817	0.0002458286900143	32	19	6076	6076	0.15390982	0.9473684210526316	0.0526315789473684	0.1114665078356795	0.5679419989979895	0.3464450296247531	0.2126398946675444	2.8111580276968268e-61	3397	0.2025584630055928	93	21	7112	7112	0.19619487	0.9523809523809524	0.0476190476190476	0.19070821366836	0.6269417742917118	0.4568335208098987	0.1908042744656918	1.3761435992397374e-257	4606	0.0022418017265681	56	9	3559	3559	0.23983796	1.0	0.0	0.2878637886788212	0.6157208935930982	0.4512503512222534	0.1958415285192469	8.798588953242841e-120	2303	0.860735579463799	42	0.046142578125	3.814697265625e-06	4.1961669921875e-05	0.001953125
DAZAP2	up	False	0.15365183	0.28841957	12	1167	1167	0.28841957	1.0	0.0	0.2676925096580863	0.6621196734829343	0.7095115681233933	0.3384747215081405	2.299887603695e-74	1221	0.0020383500782433	108	19	6076	6076	0.17554149	1.0	0.0	0.1194421191400608	0.5617227457038583	0.6063199473337723	0.4871626069782752	7.49698551929396e-41	6386	5.545853523633307e-05	274	21	7112	7112	0.16504145	0.9047619047619048	0.0952380952380952	0.1548973219661569	0.5898625368679309	0.7010686164229472	0.4872047244094488	3.625271201266297e-150	8451	1.685688270483004e-21	487	9	3559	3559	0.15365183	0.8888888888888888	0.1111111111111111	0.1511534054899482	0.5804664689427158	0.4776622646810902	0.2666479348131497	1.3395466982943423e-76	2649	1.9508326822307396e-11	452	0.000244140625	1.9073486328125e-06	2.6226043701171875e-05	0.00390625
SON	up	False	0.15316655	0.3065444	12	1167	1167	0.15316655	0.75	0.25	0.3255459179940274	0.6441729098333271	0.8269065981148244	0.4635818337617823	4.454349037316978e-78	1505	2.434872671869085e-07	48	19	6076	6076	0.3065444	0.9473684210526316	0.0526315789473684	0.2174011271248158	0.5880049627041456	0.6816984858459513	0.5264976958525346	8.231688356173548e-73	6645	0.0624691396126548	4	21	7112	7112	0.26434857	0.9047619047619048	0.0952380952380952	0.2262005282969857	0.5964367840725477	0.7806524184476941	0.5368391451068616	5.576536578072198e-210	9370	6.732339371943501e-17	447	9	3559	3559	0.24328439	1.0	0.0	0.2062542277333416	0.5724909704597512	0.6080359651587525	0.4029221691486372	1.1022359245022487e-67	3598	2.3664290490191214e-07	144	0.021240234375	3.814697265625e-06	9.059906005859375e-06	0.001953125
LGMN	up	False	0.15306062	0.2802149	12	1167	1167	0.22608934	0.9166666666666666	0.0833333333333333	0.2155339886907723	0.6500951986542222	0.5269922879177378	0.2107969151670951	1.3756897219844962e-58	855	0.015524668494537	6	19	6076	6076	0.15306062	0.9473684210526316	0.0526315789473684	0.1136249497111265	0.5611724552421576	0.4262672811059907	0.3003620803159973	5.280991115435402e-48	4394	0.0182707847669647	271	21	7112	7112	0.15476689	1.0	0.0	0.1099297706406761	0.5936788165030412	0.3960911136107986	0.1910854893138357	2.4589282366926565e-161	4176	0.0030016918864217	195	9	3559	3559	0.2802149	1.0	0.0	0.2416329651708449	0.6190048759398921	0.3950547906715369	0.1388030345602697	4.277576183466923e-136	1900	0.0728282069794164	12	0.00048828125	9.5367431640625e-06	4.76837158203125e-07	0.001953125
DUSP6	up	False	0.15305251	0.3215575	12	1167	1167	0.3215575	1.0	0.0	0.418387695609407	0.6848344468602067	0.5467009425878321	0.170522707797772	1.284383546020888e-83	832	0.0077423282311673	7	19	6076	6076	0.24841239	0.8421052631578947	0.1578947368421052	0.1173408312802479	0.5512942599792577	0.4925938117182357	0.390388413429888	1.5998949280430512e-30	5309	0.0102368297457416	247	21	7112	7112	0.2158637	1.0	0.0	0.163444099833664	0.5928430109411239	0.3989032620922385	0.202755905511811	1.4023680419466396e-145	4277	0.0326638702847009	11	9	3559	3559	0.15305251	0.7777777777777778	0.2222222222222222	0.2336646932500262	0.579947895552048	0.4846867097499298	0.2939027816802472	8.599531140616646e-62	2771	0.1332019665174607	13	0.000244140625	2.6702880859375e-05	4.76837158203125e-07	0.048828125
EIF4G1	up	False	0.15266235	0.21934925	12	1167	1167	0.15266235	0.8333333333333334	0.1666666666666666	0.2224534367958155	0.6687652224226791	0.5775492716366752	0.2125107112253642	8.701439229301916e-75	922	0.0457681255259766	23	19	6076	6076	0.18376806	0.8947368421052632	0.1052631578947368	0.0858505958715572	0.5520254795413462	0.4795918367346938	0.3760697827518104	2.9750102700000027e-33	5056	0.0150947618735435	283	21	7112	7112	0.18077247	0.9047619047619048	0.0952380952380952	0.154490033311218	0.5903956964163928	0.6205005624296963	0.4107142857142857	1.9892725230843883e-139	7334	8.520192023778608e-09	523	9	3559	3559	0.21934925	1.0	0.0	0.2012299536213977	0.6065843386178055	0.3531890980612531	0.1241921888170834	2.126725769378183e-117	1699	0.0002243445768437	97	0.01708984375	1.9073486328125e-05	3.337860107421875e-05	0.001953125
MYO6	up	False	0.15210447	0.33929467	12	1167	1167	0.30439588	0.9166666666666666	0.0833333333333333	0.3127118377005288	0.7095398376813382	0.6126820908311911	0.1790916880891174	6.26255848833781e-107	913	0.1248392627518217	3	19	6076	6076	0.15210447	0.9473684210526316	0.0526315789473684	0.1254079259390726	0.5747345668926536	0.4772876892692561	0.3294930875576037	7.099498498234095e-63	4751	0.13652631270241	217	21	7112	7112	0.26549038	1.0	0.0	0.1889117765486509	0.6197196692862773	0.4977502812148481	0.249859392575928	3.699497431308456e-208	5309	4.221751244972951e-06	106	9	3559	3559	0.33929467	0.8888888888888888	0.1111111111111111	0.3125576610852383	0.642355757688343	0.4223096375386344	0.1213824107895476	6.901196039038528e-187	1935	0.0008521554317362	51	0.00048828125	5.7220458984375e-06	4.76837158203125e-07	0.00390625
SPCS2	up	False	0.15164854	0.31260714	12	1167	1167	0.31260714	0.9166666666666666	0.0833333333333333	0.3496416863106808	0.6546612829679952	0.7840616966580977	0.4207369323050557	6.693496049635283e-74	1406	1.5006092911655952e-06	68	19	6076	6076	0.20690107	0.8421052631578947	0.1578947368421052	0.1732022455557866	0.5663222237439222	0.7184002633311389	0.5999012508229098	5.311164140440263e-54	7345	0.0062673540773658	147	21	7112	7112	0.22294383	0.8571428571428571	0.1428571428571428	0.1730989598906195	0.5879883478516957	0.7303149606299213	0.5007030371203599	2.106121346369924e-176	8755	2.5080666960059636e-09	494	9	3559	3559	0.15164854	0.8888888888888888	0.1111111111111111	0.1725356829067074	0.5706948520271732	0.5906153413880303	0.3711716774374824	2.3496407821274416e-77	3423	2.5353989581772173e-10	275	0.000732421875	0.000209808349609375	1.5735626220703125e-05	0.005859375
CCDC47	up	False	0.15101622	0.21629615	12	1167	1167	0.21629615	0.8333333333333334	0.1666666666666666	0.2276255243925197	0.6755851614926033	0.5878320479862896	0.2133676092544987	1.0779755919049094e-78	934	0.0369518126889288	26	19	6076	6076	0.15101622	0.9473684210526316	0.0526315789473684	0.1017842068141166	0.5560374628200788	0.5138248847926268	0.3989466754443713	1.782243774953115e-37	5481	0.2103651434045498	76	21	7112	7112	0.1960063	1.0	0.0	0.1423792621586778	0.6065121007793036	0.5127952755905512	0.281496062992126	4.418549643516548e-177	5648	8.439121132616538e-06	187	9	3559	3559	0.20012657	1.0	0.0	0.1892449050349057	0.6013249062624418	0.3759483000842933	0.1522899690924417	4.147945416255008e-104	1880	0.0251004832208183	129	0.004638671875	3.814697265625e-06	4.76837158203125e-07	0.001953125
TECR	up	False	0.14991678	0.30002096	12	1167	1167	0.2648838	1.0	0.0	0.2454318656092879	0.6612381772670166	0.6358183376178235	0.2673521850899742	2.9793284368481247e-73	1054	0.012481688148846	67	19	6076	6076	0.14991678	0.8421052631578947	0.1578947368421052	0.0992279734639686	0.5533322348561842	0.56550362080316	0.4547399605003291	1.4271490663607687e-34	6199	0.0137784291875877	474	21	7112	7112	0.17562485	0.9047619047619048	0.0952380952380952	0.1368007198126249	0.5783495329745761	0.6826490438695163	0.4644263217097862	4.7788369760836595e-154	8158	1.842412953177191e-16	695	9	3559	3559	0.30002096	1.0	0.0	0.2731374604691751	0.6227879313915207	0.5029502669289126	0.2242202865973588	1.618820312568211e-134	2588	0.0034753157016944	81	0.000244140625	2.6702880859375e-05	5.245208740234375e-05	0.001953125
PET100	up	False	0.14972556	0.226411	12	1167	1167	0.226411	1.0	0.0	0.1592837648160928	0.6483032023902094	0.4875749785775493	0.1670951156812339	4.654638718875824e-63	764	0.0263342022095133	62	19	6076	6076	0.14972556	1.0	0.0	0.0968680741590781	0.5581441579796139	0.4585253456221198	0.3462804476629361	1.5995145171213548e-41	4671	0.0025987188209499	151	21	7112	7112	0.1591574	1.0	0.0	0.1311125148999453	0.5905415924352256	0.6460911136107986	0.4199943757030371	2.356255112870087e-162	7582	6.122580058668145e-11	278	9	3559	3559	0.18409862	1.0	0.0	0.180326578516035	0.5966204820423289	0.4268052823826918	0.201180106771565	4.4430530203701963e-95	2235	8.286818657444225e-05	183	0.000244140625	1.9073486328125e-06	4.76837158203125e-07	0.001953125
SOX9	up	False	0.14941531	0.25422052	12	1167	1167	0.14941531	0.75	0.1666666666666666	0.1685949010647225	0.6330479209392249	0.3213367609254499	0.0514138817480719	1.9583477172510248e-68	435	0.2498928418345478	2	19	6076	6076	0.1602779	0.8421052631578947	0.0526315789473684	0.1348485687167068	0.5718526760658605	0.3056287030941408	0.1668861092824226	3.1420270713607803e-75	2782	0.2401762015587306	18	21	7112	7112	0.25422052	0.9047619047619048	0.0952380952380952	0.3001752967280666	0.6192130515638582	0.5338863892013498	0.2955568053993251	4.2526702796528395e-185	5899	0.5	51	9	3559	3559	0.23612875	1.0	0.0	0.2924498568511471	0.6186845817713696	0.2902500702444507	0.0494520932846305	2.9039537833269687e-175	1209	0.7500351271603204	2	0.00244140625	0.00021039539083893445	9.059906005859375e-06	0.001953125
RNH1	up	False	0.14892	0.1715237	12	1167	1167	0.1715237	0.8333333333333334	0.1666666666666666	0.1903904720105207	0.6313833212545222	0.6949443016281063	0.352185089974293	5.937653843909671e-63	1222	7.125013956374957e-07	29	19	6076	6076	0.14892	0.9473684210526316	0.0526315789473684	0.1262794497192919	0.5657013439812842	0.5939763001974984	0.4637919684002633	1.6911733349946279e-47	6406	0.0090510390798045	123	21	7112	7112	0.14926621	0.9523809523809524	0.0476190476190476	0.1134580537095626	0.5875538922633968	0.5954724409448819	0.3865298087739032	3.153074090177076e-138	6982	1.4858621976587822e-18	423	9	3559	3559	0.1574666	0.8888888888888888	0.1111111111111111	0.1239736928820033	0.5691208157972211	0.4818769317223939	0.2894071368361899	4.434402360115203e-63	2745	2.9925318040980116e-11	399	0.001220703125	2.6702880859375e-05	1.430511474609375e-06	0.00390625
PPIC	up	False	0.14887102	0.22834206	12	1167	1167	0.14887102	0.8333333333333334	0.1666666666666666	0.141989707412803	0.6341269369236406	0.5544130248500428	0.2365038560411311	9.054388577994649e-57	923	3.788555914399766e-07	44	19	6076	6076	0.15943779	0.8421052631578947	0.1578947368421052	0.0912468130359976	0.5518713261600591	0.5121790651744569	0.4027320605661619	2.504418272594809e-35	5520	1.411452789780715e-05	241	21	7112	7112	0.22834206	0.9523809523809524	0.0476190476190476	0.1708584964510696	0.6116524567232808	0.3983408323959505	0.171400449943757	8.248024758120328e-202	4050	3.92164034743456e-05	122	9	3559	3559	0.19821846	1.0	0.0	0.1873373483831441	0.5999877156094103	0.2936218038774937	0.0837313852205675	9.200169354666676e-119	1343	0.017560358963881	45	0.00341796875	0.000209808349609375	2.384185791015625e-06	0.001953125
GOLPH3	up	False	0.1485397	0.19173867	12	1167	1167	0.19173867	0.9166666666666666	0.0833333333333333	0.1780891492042826	0.6559095491629641	0.5089974293059126	0.1790916880891174	4.819106660667314e-65	803	0.0311161384886202	5	19	6076	6076	0.1485397	0.9473684210526316	0.0526315789473684	0.0879902922747817	0.5567552335763671	0.4702106649111257	0.3543449637919684	1.2800943540915284e-39	4967	3.875019106565721e-05	122	21	7112	7112	0.14923733	0.9047619047619048	0.0952380952380952	0.1323054412591289	0.591601199465154	0.5649606299212598	0.34392575928009	7.751217611582292e-156	6464	6.650898731980866e-12	267	9	3559	3559	0.17487672	0.8888888888888888	0.1111111111111111	0.1700069500965468	0.6008622284279272	0.3208766507445911	0.1048047204270862	5.3371033533097046e-114	1515	0.0014653860608504	67	0.00048828125	3.814697265625e-06	6.532669067382812e-05	0.00390625
RSRC2	up	False	0.14853393	0.20630245	12	1167	1167	0.20630245	0.9166666666666666	0.0833333333333333	0.2178195523381592	0.6496895121408572	0.6820908311910883	0.3170522707797772	1.7007390704056664e-71	1163	0.000957838992519	10	19	6076	6076	0.14853393	1.0	0.0	0.1027372905059444	0.5595947058132645	0.5388413429888085	0.4167215273206057	1.1122908965322838e-41	5806	0.0312242851274316	5	21	7112	7112	0.17812951	0.8571428571428571	0.1428571428571428	0.1474919889824991	0.5897913830266436	0.6961473565804275	0.4616141732283464	1.8743780286341998e-178	8234	3.970315302920236e-08	192	9	3559	3559	0.18067236	1.0	0.0	0.1307192342368442	0.5714381918703387	0.4785051980893509	0.2829446473728575	1.903185576110194e-65	2704	6.259295759991301e-09	122	0.001708984375	1.9073486328125e-06	0.00014638900756835938	0.001953125
FCGRT	up	False	0.14844953	0.24932887	12	1167	1167	0.24932887	0.8333333333333334	0.1666666666666666	0.2567066086243244	0.6666732751347577	0.6803770351328192	0.2913453299057412	1.2533120550063902e-81	1128	1.8311524983066053e-07	27	19	6076	6076	0.14844953	0.8947368421052632	0.1052631578947368	0.0983565684379433	0.5531388862644381	0.5370309414088216	0.4321922317314022	2.408121509247093e-35	5340	3.1845709229580884e-05	290	21	7112	7112	0.21630539	0.9047619047619048	0.0952380952380952	0.1683883075127081	0.604470465956238	0.5054836895388076	0.2843082114735658	4.478331990881794e-162	5617	6.444989703437894e-05	168	9	3559	3559	0.18559141	0.8888888888888888	0.1111111111111111	0.2235460462388223	0.5976015358961972	0.551840404608036	0.2958696262995223	3.204164518414884e-107	3017	1.8760979830553008e-07	415	0.001220703125	6.29425048828125e-05	2.384185791015625e-06	0.013671875
TM9SF2	up	False	0.14844891	0.3158136	12	1167	1167	0.21263476	0.9166666666666666	0.0833333333333333	0.2080083521494825	0.6647957359226779	0.5818337617823479	0.2262210796915167	9.558393195485776e-71	942	0.0622187100747553	7	19	6076	6076	0.14844891	0.9473684210526316	0.0526315789473684	0.1205255915595118	0.5697534163488072	0.4759710335747202	0.3413429888084266	5.768820628853466e-52	4965	0.2638255622703045	124	21	7112	7112	0.3158136	0.9047619047619048	0.0952380952380952	0.1956187887176002	0.6180959026458869	0.5402137232845894	0.295697412823397	1.3080779101197933e-194	5944	2.959632101976022e-07	105	9	3559	3559	0.299969	1.0	0.0	0.25405731855361	0.6182781547613737	0.412475414442259	0.1579095251475133	2.0504806300851392e-128	2030	0.0346864203745422	52	0.00048828125	3.62396240234375e-05	4.76837158203125e-06	0.001953125
SURF4	up	False	0.1474562	0.19143637	12	1167	1167	0.17881168	0.9166666666666666	0.0833333333333333	0.2287338602465525	0.6708373443063275	0.6263924592973437	0.2527849185946872	8.036966453881091e-76	1022	0.000957838992519	10	19	6076	6076	0.19143637	0.8947368421052632	0.1052631578947368	0.1012943026977516	0.5534335275234348	0.5967741935483871	0.4774522712310731	5.158307719537045e-40	6527	0.0935160361465072	312	21	7112	7112	0.1474562	0.9047619047619048	0.0952380952380952	0.1291042048085683	0.6021567996579871	0.5323397075365579	0.3052587176602924	1.380604920013027e-167	5957	9.473733759960102e-12	266	9	3559	3559	0.18777727	0.8888888888888888	0.1111111111111111	0.180787731388552	0.5980328711660327	0.3722955886484967	0.1556617027254846	1.1009941480316132e-97	1879	0.0077894639984804	7	0.001220703125	9.5367431640625e-06	9.870529174804688e-05	0.00390625
TMEM208	up	False	0.14638327	0.27891317	12	1167	1167	0.27891317	1.0	0.0	0.3052650398766936	0.687786229274192	0.6743787489288775	0.2639245929734362	2.1339510316280116e-90	1095	0.0106106723627241	10	19	6076	6076	0.14638327	0.7894736842105263	0.2105263157894736	0.1247385452015926	0.5548392324608069	0.6459842001316656	0.5378538512179065	4.040745037107719e-34	7193	0.049811231031182	73	21	7112	7112	0.16716611	0.9047619047619048	0.0952380952380952	0.1101170148062298	0.5865327980655961	0.5417604049493814	0.34392575928009	1.110772624942244e-125	6299	1.1796585267531498e-13	306	9	3559	3559	0.20730327	1.0	0.0	0.2387823357662846	0.6135985993268375	0.4402922169148637	0.1885361056476538	2.8644403265313137e-118	2238	0.0070408870065097	55	0.000244140625	0.0001678466796875	9.059906005859375e-06	0.001953125
LAMP2	up	False	0.14560018	0.18528055	12	1167	1167	0.14560018	0.9166666666666666	0.0833333333333333	0.1648943571900166	0.6339496096965318	0.5929734361610969	0.2707797772065124	1.0553779642315398e-56	1008	2.251642500674117e-06	50	19	6076	6076	0.15968281	0.9473684210526316	0.0526315789473684	0.1043133486858107	0.5549073432809171	0.4711981566820276	0.3604344963791968	1.297464673252709e-37	4974	0.0762972303998551	558	21	7112	7112	0.18528055	1.0	0.0	0.1326020701190354	0.6047791518414669	0.4782058492688414	0.2528121484814398	1.2364775212722699e-173	5197	1.7896601936702166e-07	90	9	3559	3559	0.16919109	0.8888888888888888	0.1111111111111111	0.1545186694635487	0.5916696989479556	0.3624613655521214	0.156785613936499	4.740815652664734e-89	1848	1.1881927019143058e-06	137	0.00341796875	9.5367431640625e-06	4.76837158203125e-07	0.009765625
CERS2	up	False	0.14541219	0.27868965	12	1167	1167	0.18016005	0.8333333333333334	0.1666666666666666	0.1917445800416854	0.6535014968180226	0.5912596401028277	0.2416452442159383	1.0630794270764411e-67	971	0.0001042394752969	21	19	6076	6076	0.1503269	1.0	0.0	0.0895373684687755	0.5528627997526179	0.4942396313364055	0.3833113890717577	3.7024199696116315e-35	5332	0.035061603213478	194	21	7112	7112	0.14541219	0.8095238095238095	0.1904761904761904	0.1029012136574275	0.5854815143941512	0.4552868391451068	0.2642013498312711	7.6378014256569e-126	5117	1.342353854126576e-06	186	9	3559	3559	0.27868965	1.0	0.0	0.2139639624766482	0.6133024239328981	0.3658330991851644	0.1230682776060691	6.79870576094371e-130	1740	0.0001674695719591	93	0.001708984375	1.9073486328125e-06	0.00017690658569335938	0.001953125
MKNK2	up	False	0.14540717	0.24378325	12	1167	1167	0.24378325	0.9166666666666666	0.0833333333333333	0.2010537697769228	0.6543084641993584	0.5158526135389888	0.18337617823479	4.5973656681396776e-66	811	0.1441088620682539	8	19	6076	6076	0.17937174	1.0	0.0	0.0955773945843964	0.5541349917719854	0.4530941408821593	0.3375576036866359	4.4546404363363234e-39	4804	0.2517070609370503	56	21	7112	7112	0.15967873	0.9047619047619048	0.0952380952380952	0.1335972882372192	0.5966294075445294	0.5224971878515186	0.3104611923509561	1.88945004192212e-146	5924	2.684335313065253e-07	244	9	3559	3559	0.14540717	0.8888888888888888	0.1111111111111111	0.1650295463588495	0.5816738682195947	0.4962067996628266	0.2823826917673503	3.0392581927054554e-77	2771	3.420597248298471e-07	349	0.00048828125	1.9073486328125e-06	0.00021314620971679688	0.009765625
FAM133B	up	False	0.14538565	0.2922955	12	1167	1167	0.2922955	0.8333333333333334	0.1666666666666666	0.2787760055456937	0.6622731367974923	0.6932305055698372	0.3264781491002571	7.365262266006088e-72	1190	0.0019231223295395	9	19	6076	6076	0.18061933	0.8947368421052632	0.1052631578947368	0.1039949811375756	0.5569710103880581	0.5383475971033574	0.4267610269914417	1.799760843159738e-36	4981	0.0694136841751286	317	21	7112	7112	0.1619125	0.9523809523809524	0.0476190476190476	0.1152014543415342	0.5919566523444272	0.5606017997750281	0.3419572553430821	1.0797755794228844e-152	6419	5.583117777823115e-08	285	9	3559	3559	0.14538565	1.0	0.0	0.1299215287585998	0.5742136667634838	0.3919640348412475	0.2121382410789547	4.125748302622243e-62	2150	0.0001938320635611	290	0.001708984375	8.20159912109375e-05	4.76837158203125e-06	0.001953125
OCIAD1	up	False	0.1450052	0.2547267	12	1167	1167	0.2547267	0.9166666666666666	0.0833333333333333	0.2862525017391762	0.6625870390318154	0.7086546700942588	0.3264781491002571	3.9346310516597897e-79	1205	0.0035640180275228	52	19	6076	6076	0.1450052	0.9473684210526316	0.0526315789473684	0.1249258639169516	0.5591013391489238	0.6236010533245556	0.5037853851217906	9.417463377427271e-41	6850	0.0205764814358237	418	21	7112	7112	0.17277834	1.0	0.0	0.1351351209463669	0.5905686186372373	0.6642294713160855	0.4427727784026997	4.179246052294431e-157	7866	1.7481240362345358e-12	333	9	3559	3559	0.20066534	1.0	0.0	0.2127120382107769	0.5994412733891915	0.4995785332958696	0.259061534138803	2.0192849147158663e-98	2700	0.0003194858266469	214	0.000732421875	5.7220458984375e-06	4.76837158203125e-07	0.001953125
