interaction_name	axis	family	thesis_expect	cohort	patient	split	n_mal	n_high	n_low	n_tnk	prob_high	prob_low	pval_high	pval_low	detected	delta
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE123902	LX676	q4q1	147	36	36	2606	0	0	NA	NA	FALSE	0
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE123902	LX676	q4q1	147	36	36	2606	0.000589575304707814	0	0	NA	TRUE	0.000589575304707814
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE123902	LX676	q4q1	147	36	36	2606	0	0	NA	NA	FALSE	0
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE123902	LX676	q4q1	147	36	36	2606	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE123902	LX676	q4q1	147	36	36	2606	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE123902	LX676	q4q1	147	36	36	2606	0.00100847833402554	0	0	NA	TRUE	0.00100847833402554
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE123902	LX676	q4q1	147	36	36	2606	0.00114733711912654	0	0	NA	TRUE	0.00114733711912654
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX676	q4q1	147	36	36	2606	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX676	q4q1	147	36	36	2606	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX676	q4q1	147	36	36	2606	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX676	q4q1	147	36	36	2606	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX676	q4q1	147	36	36	2606	0	0.00278222047413035	NA	0	TRUE	-0.00278222047413035
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX676	q4q1	147	36	36	2606	0	0	NA	NA	FALSE	0
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX676	q4q1	147	36	36	2606	0	0.00273771783180442	NA	0	TRUE	-0.00273771783180442
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE123902	LX676	median	147	62	85	2606	0	0	NA	NA	FALSE	0
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE123902	LX676	median	147	62	85	2606	0.00105176004372988	0	0	NA	TRUE	0.00105176004372988
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE123902	LX676	median	147	62	85	2606	0	0	NA	NA	FALSE	0
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE123902	LX676	median	147	62	85	2606	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE123902	LX676	median	147	62	85	2606	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE123902	LX676	median	147	62	85	2606	0.00168843253198307	0	0	NA	TRUE	0.00168843253198307
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE123902	LX676	median	147	62	85	2606	0.00192031104350237	0	0	NA	TRUE	0.00192031104350237
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX676	median	147	62	85	2606	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX676	median	147	62	85	2606	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX676	median	147	62	85	2606	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX676	median	147	62	85	2606	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX676	median	147	62	85	2606	0	0.00637218651189912	NA	0	TRUE	-0.00637218651189912
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX676	median	147	62	85	2606	0	0.00625606645949144	NA	0	TRUE	-0.00625606645949144
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX676	median	147	62	85	2606	0	0.00615910910683087	NA	0	TRUE	-0.00615910910683087
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE123902	LX676	pctpos	147	62	85	2606	0	0	NA	NA	FALSE	0
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE123902	LX676	pctpos	147	62	85	2606	0.00105176004372988	0	0	NA	TRUE	0.00105176004372988
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE123902	LX676	pctpos	147	62	85	2606	0	0	NA	NA	FALSE	0
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE123902	LX676	pctpos	147	62	85	2606	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE123902	LX676	pctpos	147	62	85	2606	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE123902	LX676	pctpos	147	62	85	2606	0.00168843253198307	0	0	NA	TRUE	0.00168843253198307
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE123902	LX676	pctpos	147	62	85	2606	0.00192031104350237	0	0	NA	TRUE	0.00192031104350237
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX676	pctpos	147	62	85	2606	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX676	pctpos	147	62	85	2606	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX676	pctpos	147	62	85	2606	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX676	pctpos	147	62	85	2606	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX676	pctpos	147	62	85	2606	0	0.00637218651189912	NA	0	TRUE	-0.00637218651189912
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX676	pctpos	147	62	85	2606	0	0.00625606645949144	NA	0	TRUE	-0.00625606645949144
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX676	pctpos	147	62	85	2606	0	0.00615910910683087	NA	0	TRUE	-0.00615910910683087
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE123902	LX679	q4q1	497	124	124	625	0	0	NA	NA	FALSE	0
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE123902	LX679	q4q1	497	124	124	625	0.00116499711409029	0.000250769479214385	0	0	TRUE	0.000914227634875901
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE123902	LX679	q4q1	497	124	124	625	0	0	NA	NA	FALSE	0
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE123902	LX679	q4q1	497	124	124	625	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE123902	LX679	q4q1	497	124	124	625	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE123902	LX679	q4q1	497	124	124	625	0.0044028423840633	0.000147086472378968	0	0	TRUE	0.00425575591168434
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE123902	LX679	q4q1	497	124	124	625	0.00828710757024003	0.000287961903120592	0	0	TRUE	0.00799914566711943
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX679	q4q1	497	124	124	625	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX679	q4q1	497	124	124	625	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX679	q4q1	497	124	124	625	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX679	q4q1	497	124	124	625	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX679	q4q1	497	124	124	625	0.00411900539120354	0.00371320220021053	0	0	TRUE	0.000405803190993008
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX679	q4q1	497	124	124	625	0.00422854783304238	0.0037218244611712	0	0	TRUE	0.000506723371871172
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX679	q4q1	497	124	124	625	0.00388746544220293	0.0032975548227329	0	0	TRUE	0.000589910619470036
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE123902	LX679	median	497	215	282	625	0	0	NA	NA	FALSE	0
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE123902	LX679	median	497	215	282	625	0.0015459584947666	0.000426664433231721	0	0	TRUE	0.00111929406153488
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE123902	LX679	median	497	215	282	625	0	0	NA	NA	FALSE	0
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE123902	LX679	median	497	215	282	625	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE123902	LX679	median	497	215	282	625	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE123902	LX679	median	497	215	282	625	0.00466509314347743	0.000262473862042053	0	0	TRUE	0.00440261928143537
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE123902	LX679	median	497	215	282	625	0.00877742281853952	0.000513653184635973	0	0	TRUE	0.00826376963390355
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX679	median	497	215	282	625	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX679	median	497	215	282	625	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX679	median	497	215	282	625	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX679	median	497	215	282	625	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX679	median	497	215	282	625	0.00438137721186402	0.00500636683765576	0	0	TRUE	-0.000624989625791737
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX679	median	497	215	282	625	0.00455848063071828	0.00537200865250473	0	0	TRUE	-0.000813528021786444
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX679	median	497	215	282	625	0.00415497779884897	0.00463844971181965	0	0	TRUE	-0.000483471912970679
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE123902	LX679	pctpos	497	215	282	625	0	0	NA	NA	FALSE	0
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE123902	LX679	pctpos	497	215	282	625	0.0015459584947666	0.000426664433231721	0	0	TRUE	0.00111929406153488
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE123902	LX679	pctpos	497	215	282	625	0	0	NA	NA	FALSE	0
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE123902	LX679	pctpos	497	215	282	625	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE123902	LX679	pctpos	497	215	282	625	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE123902	LX679	pctpos	497	215	282	625	0.00466509314347743	0.000262473862042053	0	0	TRUE	0.00440261928143537
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE123902	LX679	pctpos	497	215	282	625	0.00877742281853952	0.000513653184635973	0	0	TRUE	0.00826376963390355
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX679	pctpos	497	215	282	625	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX679	pctpos	497	215	282	625	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX679	pctpos	497	215	282	625	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX679	pctpos	497	215	282	625	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX679	pctpos	497	215	282	625	0.00438137721186402	0.00500636683765576	0	0	TRUE	-0.000624989625791737
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX679	pctpos	497	215	282	625	0.00455848063071828	0.00537200865250473	0	0	TRUE	-0.000813528021786444
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX679	pctpos	497	215	282	625	0.00415497779884897	0.00463844971181965	0	0	TRUE	-0.000483471912970679
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE123902	LX680	q4q1	258	64	64	344	0.00722637240566088	0	0	NA	TRUE	0.00722637240566088
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE123902	LX680	q4q1	258	64	64	344	0.00802358264841421	0	0	NA	TRUE	0.00802358264841421
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE123902	LX680	q4q1	258	64	64	344	0.00389893670988951	0	0	NA	TRUE	0.00389893670988951
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE123902	LX680	q4q1	258	64	64	344	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE123902	LX680	q4q1	258	64	64	344	0	0.000232703107289917	NA	0	TRUE	-0.000232703107289917
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE123902	LX680	q4q1	258	64	64	344	0	0.000576816850723438	NA	0	TRUE	-0.000576816850723438
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE123902	LX680	q4q1	258	64	64	344	0	0.00105568300580157	NA	0	TRUE	-0.00105568300580157
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX680	q4q1	258	64	64	344	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX680	q4q1	258	64	64	344	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX680	q4q1	258	64	64	344	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX680	q4q1	258	64	64	344	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX680	q4q1	258	64	64	344	0.0141039724350049	0	0	NA	TRUE	0.0141039724350049
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX680	q4q1	258	64	64	344	0.0127979177547583	0	0	NA	TRUE	0.0127979177547583
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX680	q4q1	258	64	64	344	0.0121201808276259	0	0	NA	TRUE	0.0121201808276259
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE123902	LX680	median	258	129	129	344	0.00826446947426253	0.00307885241099391	0	0	TRUE	0.00518561706326862
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE123902	LX680	median	258	129	129	344	0.0114727412041245	0.00595529756503314	0	0	TRUE	0.00551744363909141
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE123902	LX680	median	258	129	129	344	0.00599358531446927	0.00178753163952442	0	0	TRUE	0.00420605367494484
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE123902	LX680	median	258	129	129	344	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE123902	LX680	median	258	129	129	344	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE123902	LX680	median	258	129	129	344	0	0	NA	NA	FALSE	0
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE123902	LX680	median	258	129	129	344	0	0	NA	NA	FALSE	0
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX680	median	258	129	129	344	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX680	median	258	129	129	344	5.87070872205282e-05	0	0	NA	TRUE	5.87070872205282e-05
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX680	median	258	129	129	344	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX680	median	258	129	129	344	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX680	median	258	129	129	344	0.0182000783742187	0.0145618480108402	0	0	TRUE	0.00363823036337854
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX680	median	258	129	129	344	0.0168347959455706	0.0143645373153482	0	0	TRUE	0.00247025863022237
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX680	median	258	129	129	344	0.0164740483135573	0.0131529164047833	0	0	TRUE	0.00332113190877401
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE123902	LX680	pctpos	258	189	69	344	0.0119813624602852	0	0	NA	TRUE	0.0119813624602852
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE123902	LX680	pctpos	258	189	69	344	0.0169555955491473	0	0	NA	TRUE	0.0169555955491473
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE123902	LX680	pctpos	258	189	69	344	0.00807504539539598	0	0	NA	TRUE	0.00807504539539598
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE123902	LX680	pctpos	258	189	69	344	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE123902	LX680	pctpos	258	189	69	344	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE123902	LX680	pctpos	258	189	69	344	0	0	NA	NA	FALSE	0
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE123902	LX680	pctpos	258	189	69	344	0	0	NA	NA	FALSE	0
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX680	pctpos	258	189	69	344	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX680	pctpos	258	189	69	344	5.79913072111394e-05	0	0	NA	TRUE	5.79913072111394e-05
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX680	pctpos	258	189	69	344	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX680	pctpos	258	189	69	344	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX680	pctpos	258	189	69	344	0.0268046157315651	0.00497949256558153	0	0	TRUE	0.0218251231659836
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX680	pctpos	258	189	69	344	0.0250652088865927	0.00560600765730542	0	0	TRUE	0.0194592012292873
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX680	pctpos	258	189	69	344	0.0245406651414862	0.00424223315987541	0	0	TRUE	0.0202984319816108
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE123902	LX681	q4q1	1207	301	301	86	0.00480255675184482	0	0	NA	TRUE	0.00480255675184482
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE123902	LX681	q4q1	1207	301	301	86	0.00610498065796658	0.000106164855059558	0	0	TRUE	0.00599881580290702
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE123902	LX681	q4q1	1207	301	301	86	0.00111513247018524	0	0	NA	TRUE	0.00111513247018524
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE123902	LX681	q4q1	1207	301	301	86	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE123902	LX681	q4q1	1207	301	301	86	0.000336771801089211	0	0	NA	TRUE	0.000336771801089211
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE123902	LX681	q4q1	1207	301	301	86	0.00355615249661471	0	0	NA	TRUE	0.00355615249661471
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE123902	LX681	q4q1	1207	301	301	86	0.00497591867675539	0	0	NA	TRUE	0.00497591867675539
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX681	q4q1	1207	301	301	86	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX681	q4q1	1207	301	301	86	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX681	q4q1	1207	301	301	86	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX681	q4q1	1207	301	301	86	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX681	q4q1	1207	301	301	86	0.000541048757822994	0.000134323491592657	0	0	TRUE	0.000406725266230337
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX681	q4q1	1207	301	301	86	0.000451245049265038	9.22879574459825e-05	0	0	TRUE	0.000358957091819056
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX681	q4q1	1207	301	301	86	0.000519806696060994	0.000111861559744593	0	0	TRUE	0.000407945136316401
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE123902	LX681	median	1207	599	608	86	0.00274037447991295	0.000797464405740176	0	0	TRUE	0.00194291007417277
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE123902	LX681	median	1207	599	608	86	0.00356961708734822	0.00118320959747106	0	0	TRUE	0.00238640748987716
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE123902	LX681	median	1207	599	608	86	0.000627746099694024	0.000147473016237625	0	0	TRUE	0.0004802730834564
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE123902	LX681	median	1207	599	608	86	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE123902	LX681	median	1207	599	608	86	0.000216435222375145	1.59885510987053e-06	0	0	TRUE	0.000214836367265275
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE123902	LX681	median	1207	599	608	86	0.00226657148002953	0	0	NA	TRUE	0.00226657148002953
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE123902	LX681	median	1207	599	608	86	0.00315996843831623	2.58082247547196e-05	0	0	TRUE	0.00313416021356151
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX681	median	1207	599	608	86	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX681	median	1207	599	608	86	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX681	median	1207	599	608	86	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX681	median	1207	599	608	86	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX681	median	1207	599	608	86	0.000308881441469893	0.000152509641418488	0	0	TRUE	0.000156371800051405
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX681	median	1207	599	608	86	0.000281448166370277	0.000131568209741547	0	0	TRUE	0.00014987995662873
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX681	median	1207	599	608	86	0.00029773156818055	0.000142068608584553	0	0	TRUE	0.000155662959595997
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE123902	LX681	pctpos	1207	764	443	86	0.00351076013799883	0	0	NA	TRUE	0.00351076013799883
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE123902	LX681	pctpos	1207	764	443	86	0.00458798154725527	8.14560394851328e-05	0	0	TRUE	0.00450652550777013
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE123902	LX681	pctpos	1207	764	443	86	0.000789966361630221	0	0	NA	TRUE	0.000789966361630221
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE123902	LX681	pctpos	1207	764	443	86	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE123902	LX681	pctpos	1207	764	443	86	0.000265040456158959	0	0	NA	TRUE	0.000265040456158959
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE123902	LX681	pctpos	1207	764	443	86	0.00278301941761059	0	0	NA	TRUE	0.00278301941761059
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE123902	LX681	pctpos	1207	764	443	86	0.00388451820992698	0	0	NA	TRUE	0.00388451820992698
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX681	pctpos	1207	764	443	86	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE123902	LX681	pctpos	1207	764	443	86	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX681	pctpos	1207	764	443	86	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE123902	LX681	pctpos	1207	764	443	86	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX681	pctpos	1207	764	443	86	0.000396028755786268	5.71580982193202e-05	0	0	TRUE	0.000338870657566948
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX681	pctpos	1207	764	443	86	0.000365222168031976	4.70813273475358e-05	0	0	TRUE	0.00031814084068444
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE123902	LX681	pctpos	1207	764	443	86	0.000380829895631667	5.13584115201291e-05	0	0	TRUE	0.000329471484111538
