gene,YHIM-1062|SJ1RNAHFF570729|count,YHIM-1062|SJ1RNAHFF570728|count,YHIM-1062|SJ1RNAHFF570726|count,YHIM-1018|SJ1RNAMFF001488|count,YHIM-1018|SJ1RNAMFF001403|count,YHIM-1018|SJ1RNAMFF001401|count,YHIM-2018|SJ1RNAMFF003595|count,YHIM-2018|SJ1RNAMFF003591|count,YHIM-2018|SJ1RNAMFF003522|count,YHIM-2004|SJ1RNAMFF004645|count,YHIM-2004|SJ1RNAMFF004644|count,YHIM-2004|SJ1RNAMFF004639|count,YHIM-1013|SJ1RNAMFF262113|count,YHIM-1013|SJ1RNAMFF262111|count,YHIM-1013|SJ1RNAMFF262109|count,YHIM-1062|SJ1RNAHFF570729|cpm,YHIM-1062|SJ1RNAHFF570728|cpm,YHIM-1062|SJ1RNAHFF570726|cpm,YHIM-1018|SJ1RNAMFF001488|cpm,YHIM-1018|SJ1RNAMFF001403|cpm,YHIM-1018|SJ1RNAMFF001401|cpm,YHIM-2018|SJ1RNAMFF003595|cpm,YHIM-2018|SJ1RNAMFF003591|cpm,YHIM-2018|SJ1RNAMFF003522|cpm,YHIM-2004|SJ1RNAMFF004645|cpm,YHIM-2004|SJ1RNAMFF004644|cpm,YHIM-2004|SJ1RNAMFF004639|cpm,YHIM-1013|SJ1RNAMFF262113|cpm,YHIM-1013|SJ1RNAMFF262111|cpm,YHIM-1013|SJ1RNAMFF262109|cpm
PRF1,3.0,13.0,5.0,3.0,3.0,90.0,20.0,57.0,162.0,747.0,1332.0,26.0,17.0,698.0,18.0,0.09758219984929244,0.4226333817217129,0.22397421904078027,0.1306203145676786,0.11917880970984533,3.390764602181956,0.841597185090371,2.3610675401525207,7.441594203465573,46.65224824912852,73.08494778815172,0.9275055259709045,0.6113341454859516,36.692897609611,0.7811160826652125
ITGAE,293.0,399.0,289.0,215.0,202.0,292.0,138.0,125.0,176.0,320.0,1134.0,224.0,150.0,1292.0,180.0,9.530528185280895,12.971593792843342,12.945709860557098,9.361122544016967,8.024706520462919,11.001147375968126,5.807020577123559,5.177779693316931,8.0846949370984,19.98489884835492,62.22096906288593,7.990816839133946,5.394124813111337,67.9186586126324,7.8111608266521255
PDCD1,3.0,11.0,2.0,2.0,1.0,61.0,11.0,48.0,130.0,176.0,1022.0,19.0,35.0,774.0,28.0,0.09758219984929244,0.35761286145683396,0.0895896876163121,0.08708020971178575,0.03972626990328178,2.298184897034437,0.462878451799704,1.9882674022337017,5.971649669447682,10.991694366595206,56.07568816778608,0.6777924997479686,1.258629123059312,40.68811282211879,1.215069461923664
LAG3,6.0,21.0,2.0,18.0,38.0,73.0,69.0,70.0,109.0,510.0,916.0,50.0,39.0,639.0,16.0,0.19516439969858487,0.6827154627812285,0.0895896876163121,0.7837218874060716,1.5095982563247075,2.7502868439920314,2.9035102885617796,2.8995566282574816,5.006998568998441,31.850932539565655,50.259618749209444,1.78366447302097,1.4024724514089477,33.591348957795745,0.6943254068135223
CD4,127.0,58.0,17.0,61.0,22.0,137.0,237.0,327.0,610.0,973.0,6309.0,126.0,285.0,2460.0,328.0,4.130979793620047,1.8855950876814882,0.7615123447386529,2.655946396209465,0.8739779378721991,5.161497227765866,9.972926643320896,13.545071677717091,28.020817679716046,60.76658306077918,346.1658675641511,4.494834472012845,10.24883714491154,129.31880819433104,14.233670839677206
FOXP3,6.0,18.0,17.0,7.0,18.0,20.0,41.0,34.0,25.0,138.0,957.0,48.0,11.0,57.0,4.0,0.19516439969858487,0.5851846823839101,0.7615123447386529,0.3047807339912501,0.715072858259072,0.7535032449293236,1.7252742294352603,1.4083560765822054,1.1483941672014772,8.61848762835306,52.509230505451356,1.7123178941001314,0.395569152961498,2.996411409380841,0.17358135170338057
CCL20,501.0,342.0,184.0,16.0,24.0,26.0,137.0,331.0,1343.0,177.0,37.0,686.0,197.0,8585.0,594.0,16.296227374831837,11.118508965294293,8.242251260700714,0.696641677694286,0.9534304776787627,0.9795542184081207,5.764940717869041,13.710760627903234,61.69173466206336,11.054147175496315,2.03013743855977,24.471876569847712,7.084283921219556,451.30161314972844,25.776830727952014
CXCL9,47.0,323.0,12.0,97.0,64.0,1457.0,107.0,904.0,6126.0,7036.0,3200.0,287.0,33.0,1778.0,25.0,1.528787797638915,10.500814022777943,0.5375381256978726,4.223390171021609,2.5424812738100337,54.89271139310122,4.502544940233484,37.44570274206805,281.40250673105,439.4179634282038,175.57945414570986,10.238234075140369,1.1867074588844941,93.46700852419536,1.0848834481461285
CXCL10,23.0,158.0,13.0,65.0,42.0,1397.0,226.0,1491.0,7663.0,5421.0,573.0,257.0,38.0,863.0,9.0,0.7481301988445754,5.136621100925433,0.5823329695060286,2.8301068156330365,1.6685033359378347,52.63220165831326,9.510048191521191,61.760556181884354,352.0057801305968,338.55667705291256,31.439696007966173,9.168035391327786,1.3665116193215388,45.36672011045028,0.39055804133260624
IFNG,1.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,52.0,57.0,97.0,0.0,3.0,241.0,4.0,0.03252739994976415,0.0,0.0,0.0,0.0,0.33907646021819565,0.0,0.1656889501861418,2.3886598677790727,3.5598101073632202,5.32225220379183,0.0,0.10788249626222675,12.669037713347064,0.17358135170338057
CD274,109.0,102.0,62.0,771.0,527.0,1313.0,134.0,260.0,763.0,818.0,1156.0,402.0,426.0,1262.0,456.0,3.545486594524292,3.316046533508824,2.777280316105675,33.569420843893404,20.935744239029496,49.467488029610095,5.638701140105486,10.769781762099218,35.048989982989085,51.086397681107265,63.42807781013769,14.3406623630886,15.319314469236197,66.34159997611617,19.788274094185383
