article_id	article_title	file_name	bytes	is_crispr_gene_effect	is_expression_public_file	name_has_proteomics	name_has_expression
27993248	DepMap 24Q4 Public	OmicsExpressionProteinCodingGenesTPMLogp1.csv	506628654	False	True	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionProteinCodingGenesTPMLogp1BatchCorrected.csv	616166707	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionProteinCodingGenesTPMLogp1Stranded.csv	203856897	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionRNASeQCGeneCountProfile.csv	479697104	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionRNASeQCGeneCountStrandedProfile.csv	191695736	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionTranscriptsExpectedCountProfile.csv	1868041019	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionTranscriptsExpectedCountStrandedProfile.csv	728975620	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionTranscriptsTPMLogp1Profile.csv	4167256940	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsExpressionTranscriptsTPMLogp1StrandedProfile.csv	1554716651	False	False	False	True
27993248	DepMap 24Q4 Public	OmicsFusionFiltered.csv	11409659	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsFusionUnfilteredProfile.csv	93332985	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsGuideMutationsBinaryAvana.csv	647594732	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsGuideMutationsBinaryHumagne.csv	348028224	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsGuideMutationsBinaryKY.csv	363140980	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsLoH.csv	236555989	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsMicrosatelliteRepeatsProfile.csv	92995434	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsProfiles.csv	254733	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsSignatures.csv	131912	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsSignaturesProfile.csv	194252	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsSomaticMutations.csv	338945382	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsSomaticMutationsMAFProfile.maf	98439503	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsSomaticMutationsMatrixDamaging.csv	147655356	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsSomaticMutationsMatrixHotspot.csv	4210723	False	False	False	False
27993248	DepMap 24Q4 Public	OmicsSomaticMutationsProfile.csv	502708165	False	False	False	False
27993248	DepMap 24Q4 Public	PortalCompounds.csv	692052	False	False	False	False
27993248	DepMap 24Q4 Public	PortalOmicsCNGeneLog2.csv	1399915168	False	False	False	False
27993248	DepMap 24Q4 Public	README.txt	43103	False	False	False	False
27993248	DepMap 24Q4 Public	ScreenGeneDependency.csv	499596746	False	False	False	False
27993248	DepMap 24Q4 Public	ScreenGeneEffect.csv	507144194	False	False	False	False
27993248	DepMap 24Q4 Public	ScreenGeneEffectUncorrected.csv	496213248	False	False	False	False
27993248	DepMap 24Q4 Public	ScreenNaiveGeneScore.csv	503494374	False	False	False	False
27993248	DepMap 24Q4 Public	ScreenSequenceMap.csv	346653	False	False	False	False
31660582	Chronos parameters (Public 26Q1)	t0_offset.csv	15693805	False	False	False	False
31660582	Chronos parameters (Public 26Q1)	guide_efficacy.csv	12346288	False	False	False	False
31660582	Chronos parameters (Public 26Q1)	replicate_efficacy.csv	261345	False	False	False	False
31660582	Chronos parameters (Public 26Q1)	gene_effect.csv	413544937	True	False	False	False
31660582	Chronos parameters (Public 26Q1)	library_effect.csv	2420581	False	False	False	False
