cohort	patient	n_malignant	n_samples	origins	cldn4_mean	cldn4_pct_pos	eligible_q4q1	eligible_median	n_q4	n_q1	n_med_high	n_med_low	all_ifn_isg	q4_ifn_isg	q1_ifn_isg	medh_ifn_isg	medl_ifn_isg	all_mhc1_apm	q4_mhc1_apm	q1_mhc1_apm	medh_mhc1_apm	medl_mhc1_apm	all_tj_no_cldn4	q4_tj_no_cldn4	q1_tj_no_cldn4	medh_tj_no_cldn4	medl_tj_no_cldn4	all_keratin	q4_keratin	q1_keratin	medh_keratin	medl_keratin	all_ctrl_oxphos	q4_ctrl_oxphos	q1_ctrl_oxphos	medh_ctrl_oxphos	medl_ctrl_oxphos	all_ELF3	q4_ELF3	q1_ELF3	medh_ELF3	medl_ELF3	all_GRHL2	q4_GRHL2	q1_GRHL2	medh_GRHL2	medl_GRHL2	all_IRF1	q4_IRF1	q1_IRF1	medh_IRF1	medl_IRF1	all_IRF2	q4_IRF2	q1_IRF2	medh_IRF2	medl_IRF2	all_IRF3	q4_IRF3	q1_IRF3	medh_IRF3	medl_IRF3	all_IRF8	q4_IRF8	q1_IRF8	medh_IRF8	medl_IRF8	all_IRF9	q4_IRF9	q1_IRF9	medh_IRF9	medl_IRF9	all_KLF4	q4_KLF4	q1_KLF4	medh_KLF4	medl_KLF4	all_KLF5	q4_KLF5	q1_KLF5	medh_KLF5	medl_KLF5	all_RFX5	q4_RFX5	q1_RFX5	medh_RFX5	medl_RFX5	all_SOX2	q4_SOX2	q1_SOX2	medh_SOX2	medl_SOX2	all_STAT1	q4_STAT1	q1_STAT1	medh_STAT1	medl_STAT1	all_STAT2	q4_STAT2	q1_STAT2	medh_STAT2	medl_STAT2	all_STAT3	q4_STAT3	q1_STAT3	medh_STAT3	medl_STAT3	all_TFAP2A	q4_TFAP2A	q1_TFAP2A	medh_TFAP2A	medl_TFAP2A	all_TP63	q4_TP63	q1_TP63	medh_TP63	medl_TP63	histology	recist
GSE131907	P0034	2374	1	tLung	1.6022334098815918	92.75484414490312	True	True	593	593	1187	1187	0.40759316086769104	0.4201526641845703	0.39096540212631226	0.4192051291465759	0.39598119258880615	0.7631510496139526	0.7777713537216187	0.744144856929779	0.7704117894172668	0.7558901906013489	0.3432825207710266	0.38230863213539124	0.28972306847572327	0.37291470170021057	0.3136503994464874	0.7210653424263	0.7963078618049622	0.6496659517288208	0.7676919102668762	0.6744387745857239	0.7205235362052917	0.7260551452636719	0.697074294090271	0.7297406196594238	0.7113063335418701	0.22266972064971924	0.23979845643043518	0.19310130178928375	0.23647235333919525	0.20886704325675964	0.26146838068962097	0.2824710011482239	0.22707730531692505	0.2787742018699646	0.24416260421276093	0.1889439970254898	0.206059530377388	0.16735871136188507	0.20102989673614502	0.1768580824136734	0.2532595098018646	0.27376216650009155	0.22541922330856323	0.26829251646995544	0.2382265329360962	0.21178726851940155	0.21638192236423492	0.20196880400180817	0.21732711791992188	0.20624743402004242	0.13136717677116394	0.14887146651744843	0.11698012799024582	0.1396339386701584	0.12310042977333069	0.2329210638999939	0.24228741228580475	0.21128934621810913	0.2436983436346054	0.22214379906654358	0.25581803917884827	0.28335317969322205	0.2228049486875534	0.27464333176612854	0.236992746591568	0.3633861541748047	0.4078395366668701	0.30664944648742676	0.3958348035812378	0.33093753457069397	0.3180752098560333	0.32939156889915466	0.29971179366111755	0.32631346583366394	0.30983689427375793	0.08606909215450287	0.08991268277168274	0.07672980427742004	0.08995938301086426	0.08217881619930267	0.1648295819759369	0.17565588653087616	0.1478806436061859	0.17353731393814087	0.15612183511257172	0.1875859797000885	0.20156510174274445	0.16940827667713165	0.19729673862457275	0.17787523567676544	0.287148654460907	0.31521153450012207	0.24874438345432281	0.30724063515663147	0.2670566141605377	0.15744638442993164	0.1633676141500473	0.14402857422828674	0.16326703131198883	0.15162572264671326	0.11845720559358597	0.13088935613632202	0.10032683610916138	0.1284419447183609	0.10847245901823044		
GSE131907	P1006	1186	1	tL/B	1.2913167476654053	71.16357504215851	True	True	296	296	593	593	0.11069437116384506	0.12585130333900452	0.06953290849924088	0.13076001405715942	0.0906287133693695	0.3617406189441681	0.40550053119659424	0.2401963621377945	0.41585448384284973	0.30762675404548645	0.45373234152793884	0.5259841084480286	0.24236300587654114	0.5471129417419434	0.3603517413139343	0.863909900188446	0.926663339138031	0.7464933395385742	0.930274248123169	0.7975454330444336	0.8521050810813904	0.8482749462127686	0.7035400867462158	0.8859322667121887	0.8182778358459473	0.16660457849502563	0.18138231337070465	0.10158804059028625	0.19149333238601685	0.14171583950519562	0.20598529279232025	0.23890510201454163	0.11033754050731659	0.2467712163925171	0.16519935429096222	0.13227100670337677	0.14790062606334686	0.07752986997365952	0.15458743274211884	0.10995455086231232	0.24474552273750305	0.26262980699539185	0.1692579835653305	0.27294933795928955	0.21654164791107178	0.18357275426387787	0.18886704742908478	0.13450556993484497	0.20051170885562897	0.16663378477096558	0.1008492037653923	0.11794312298297882	0.05323399603366852	0.12054327875375748	0.08115513622760773	0.16607484221458435	0.1796642392873764	0.10238131880760193	0.18827122449874878	0.14387845993041992	0.2570219337940216	0.2737366557121277	0.20813460648059845	0.28130078315734863	0.2327430546283722	0.33650222420692444	0.3983514606952667	0.19830989837646484	0.40339162945747375	0.2696128189563751	0.194656103849411	0.20863257348537445	0.12858013808727264	0.21872706711292267	0.17058512568473816	0.08797108381986618	0.09527881443500519	0.05383311212062836	0.10021150857210159	0.07573066651821136	0.13728885352611542	0.15027324855327606	0.08732740581035614	0.15688762068748474	0.1176900640130043	0.12132897228002548	0.13119733333587646	0.07183857262134552	0.13980452716350555	0.10285342484712601	0.19729959964752197	0.22501295804977417	0.11827275902032852	0.23054547607898712	0.16405372321605682	0.13555769622325897	0.14551131427288055	0.08571676909923553	0.1547977328300476	0.11631762236356735	0.09890226274728775	0.11543229967355728	0.04637977108359337	0.12217593938112259	0.07562856376171112		
GSE131907	P1010	367	1	mLN	1.2945740222930908	84.46866485013625	True	True	91	91	184	183	0.4013117551803589	0.41771119832992554	0.3400186598300934	0.4199393689632416	0.3825823664665222	0.8972497582435608	0.9726189970970154	0.7931559681892395	0.9530757665634155	0.8411187529563904	0.24115028977394104	0.28757038712501526	0.15531116724014282	0.27182072401046753	0.21031226217746735	0.9206171631813049	1.0178245306015015	0.8126611113548279	0.9841000437736511	0.856787383556366	1.0530586242675781	1.0158274173736572	0.9263502955436707	1.0727076530456543	1.0333023071289062	0.19175541400909424	0.19353759288787842	0.13688476383686066	0.2077394425868988	0.17568400502204895	0.22403928637504578	0.24671930074691772	0.15977080166339874	0.2468826025724411	0.2010711431503296	0.21261338889598846	0.2225688099861145	0.1661069095134735	0.2254808247089386	0.19967569410800934	0.257499098777771	0.2535712718963623	0.210769921541214	0.26771101355552673	0.2472314089536667	0.205749973654747	0.20361384749412537	0.174612894654274	0.21272601187229156	0.1987357884645462	0.09243695437908173	0.09279609471559525	0.0675988495349884	0.0953829362988472	0.08947489410638809	0.2421901375055313	0.24379853904247284	0.19973228871822357	0.2514052391052246	0.232924684882164	0.23419201374053955	0.24975615739822388	0.2056984156370163	0.24623003602027893	0.22208818793296814	0.3401664197444916	0.37541598081588745	0.2622929513454437	0.3721558451652527	0.308002233505249	0.3455709218978882	0.35090354084968567	0.2991941571235657	0.36443719267845154	0.3266015946865082	0.07428698986768723	0.07345382869243622	0.058579470962285995	0.07903257757425308	0.06951548159122467	0.1597338169813156	0.16264623403549194	0.1288197636604309	0.16896919906139374	0.15044794976711273	0.2024458646774292	0.21001017093658447	0.16134147346019745	0.21285715699195862	0.19197766482830048	0.28423237800598145	0.2970321476459503	0.23061469197273254	0.3034350275993347	0.2649247646331787	0.18420350551605225	0.1908809393644333	0.1436162292957306	0.1979706585407257	0.17036108672618866	0.1038002222776413	0.11167144775390625	0.07876128703355789	0.11283519864082336	0.09471587091684341		
GSE131907	P1011	203	1	mLN	1.392881155014038	80.78817733990148	True	True	50	50	102	101	0.45446670055389404	0.542458713054657	0.3449728786945343	0.506061851978302	0.40236061811447144	0.798266589641571	0.9266473054885864	0.5680288672447205	0.8846666812896729	0.7110111117362976	0.4170716404914856	0.5301331281661987	0.20779065787792206	0.5161852240562439	0.31697672605514526	0.8431938886642456	0.8651490211486816	0.802423894405365	0.8514950275421143	0.8348106741905212	1.0719454288482666	1.0274344682693481	1.1070942878723145	1.0322160720825195	1.1120680570602417	0.22129938006401062	0.24673807621002197	0.11998424679040909	0.25645342469215393	0.18579725921154022	0.27574872970581055	0.31991177797317505	0.14584733545780182	0.3261457085609436	0.2248527854681015	0.21750065684318542	0.2671900987625122	0.12435438483953476	0.25635936856269836	0.17825721204280853	0.29915472865104675	0.35213080048561096	0.20288217067718506	0.33585023880004883	0.2620958685874939	0.18350772559642792	0.2077314704656601	0.13982684910297394	0.20028546452522278	0.16656388342380524	0.07222604006528854	0.0872214287519455	0.038977593183517456	0.08120205253362656	0.06316115707159042	0.25176531076431274	0.30180123448371887	0.1436133235692978	0.2963298559188843	0.20675955712795258	0.2897017300128937	0.3359156548976898	0.1942300647497177	0.3301830589771271	0.24881955981254578	0.37813037633895874	0.4602421820163727	0.20323863625526428	0.45309707522392273	0.3024214506149292	0.31249675154685974	0.34252384305000305	0.228074848651886	0.33898329734802246	0.2857479155063629	0.10804890096187592	0.12384623289108276	0.05930125340819359	0.12642483413219452	0.08949103951454163	0.17356647551059723	0.19882331788539886	0.10668860375881195	0.19768406450748444	0.14921008050441742	0.21632888913154602	0.2699733078479767	0.1238001361489296	0.25561365485191345	0.17665518820285797	0.3100764751434326	0.3650669455528259	0.17825740575790405	0.3592957854270935	0.26036980748176575	0.18113428354263306	0.2123561054468155	0.10609488189220428	0.21075500547885895	0.15122032165527344	0.1372215896844864	0.1672278642654419	0.06379438936710358	0.16868391633033752	0.10544776171445847		
GSE131907	P1012	257	1	mLN	1.3514907360076904	88.32684824902724	True	True	64	64	129	128	0.7319896817207336	0.7475022673606873	0.6482194066047668	0.7552409172058105	0.7085567712783813	1.3256094455718994	1.3635174036026	1.1876057386398315	1.3803317546844482	1.2704594135284424	0.522217333316803	0.5981642603874207	0.3483833968639374	0.5900349617004395	0.45386993885040283	1.4313582181930542	1.3348337411880493	1.3874393701553345	1.4168108701705933	1.4460192918777466	1.0405328273773193	1.0424811840057373	0.9793262481689453	1.0564703941345215	1.024470567703247	0.2449752241373062	0.25671815872192383	0.1938301920890808	0.2617816925048828	0.22803744673728943	0.3060914874076843	0.3358640670776367	0.2302200198173523	0.3344341814517975	0.277527391910553	0.3350450098514557	0.3455182611942291	0.27455443143844604	0.3568353056907654	0.3130844831466675	0.34319689869880676	0.3597494661808014	0.28209882974624634	0.3649192750453949	0.32130491733551025	0.23179498314857483	0.23984083533287048	0.19662484526634216	0.24365326762199402	0.21984407305717468	0.062403369694948196	0.07484643906354904	0.03183574229478836	0.08362047374248505	0.041020505130290985	0.33675679564476013	0.3608633875846863	0.26131027936935425	0.36349257826805115	0.30981209874153137	0.2923920154571533	0.3123970627784729	0.24452663958072662	0.3092539608478546	0.275398313999176	0.41803115606307983	0.45713621377944946	0.3267710506916046	0.4572650194168091	0.3784908056259155	0.40926122665405273	0.4169950485229492	0.34929120540618896	0.43073877692222595	0.3876158893108368	0.10659920424222946	0.1120557188987732	0.08466896414756775	0.11314675956964493	0.10000050067901611	0.21027736365795135	0.21627238392829895	0.1710343062877655	0.22214090824127197	0.198321133852005	0.3289185166358948	0.35550814867019653	0.26436907052993774	0.3541984260082245	0.3034411370754242	0.3568873405456543	0.35806000232696533	0.29762208461761475	0.37227821350097656	0.34137624502182007	0.2109418362379074	0.22692912817001343	0.17241936922073364	0.22664789855480194	0.19511306285858154	0.15167294442653656	0.15476420521736145	0.11521536111831665	0.16236929595470428	0.14089304208755493		
GSE131907	P1013	376	1	mLN	0.0006799165275879204	0.26595744680851063	True	False	94	94	0	0	0.2240028828382492	0.24149438738822937	0.19140778481960297			0.6056744456291199	0.6556993722915649	0.5410143733024597			0.10831129550933838	0.11048197746276855	0.10557138174772263			0.003892691107466817	0.0041945320554077625	0.0030215505976229906			0.9246793985366821	0.9408450722694397	0.8718143105506897			0.08385691046714783	0.08909258246421814	0.07949347794055939			0.11391984671354294	0.11553357541561127	0.11067100614309311			0.1400708109140396	0.154149129986763	0.12347271293401718			0.24259942770004272	0.26039639115333557	0.22180594503879547			0.18858495354652405	0.18860884010791779	0.1823422908782959			0.04920113459229469	0.05846388265490532	0.04806818440556526			0.20150785148143768	0.21345019340515137	0.18007667362689972			0.2061818689107895	0.2063560038805008	0.20208682119846344			0.12674041092395782	0.13037456572055817	0.11794494092464447			0.22849364578723907	0.23937389254570007	0.21575304865837097			0.10308199375867844	0.11095356196165085	0.09660615026950836			0.12427179515361786	0.12935934960842133	0.11759275197982788			0.16586878895759583	0.1795305758714676	0.1458679735660553			0.1530655026435852	0.15811587870121002	0.14365004003047943			0.11571265012025833	0.11987767368555069	0.10717593878507614			0.058988168835639954	0.06148038059473038	0.05840383097529411				
GSE131907	P1015	256	1	mLN	0.8119832873344421	47.265625	True	True	64	64	121	135	0.416668176651001	0.4729991555213928	0.36138707399368286	0.48192301392555237	0.35818052291870117	0.9441658854484558	1.0867292881011963	0.8207625150680542	1.0786561965942383	0.8236227631568909	0.20394740998744965	0.36470067501068115	0.08453715592622757	0.3275456428527832	0.0931667909026146	0.9857152104377747	1.1026641130447388	0.9117428660392761	1.0677220821380615	0.9122126698493958	0.9440475702285767	0.9422346949577332	0.9129783511161804	0.9701357483863831	0.9206646680831909	0.19386076927185059	0.2692261338233948	0.13449105620384216	0.2661912441253662	0.1290312558412552	0.21853676438331604	0.3132060170173645	0.15138909220695496	0.30669698119163513	0.1395190805196762	0.17420732975006104	0.24696341156959534	0.12130989134311676	0.23911207914352417	0.11603344976902008	0.20736655592918396	0.27267712354660034	0.15127712488174438	0.27269482612609863	0.14881303906440735	0.17345449328422546	0.2070131003856659	0.14293722808361053	0.21564963459968567	0.1356351226568222	0.06862098723649979	0.10595409572124481	0.039182398468256	0.10210603475570679	0.03860845789313316	0.18806475400924683	0.24859395623207092	0.1348862648010254	0.2536875605583191	0.1292472630739212	0.2536768317222595	0.3187873661518097	0.2009221613407135	0.3067481815814972	0.2061091661453247	0.3017333745956421	0.44014352560043335	0.19833263754844666	0.42417797446250916	0.19198673963546753	0.24156665802001953	0.29020774364471436	0.19045214354991913	0.2973668575286865	0.19155319035053253	0.06594081223011017	0.09338754415512085	0.04283913969993591	0.09362440556287766	0.041128117591142654	0.1333427131175995	0.18001756072044373	0.09318647533655167	0.18072497844696045	0.09087417274713516	0.18394561111927032	0.24217665195465088	0.13099855184555054	0.24893757700920105	0.12569357454776764	0.2122337967157364	0.3033800423145294	0.14212287962436676	0.29604703187942505	0.1371123194694519	0.15345683693885803	0.2148979902267456	0.10546652972698212	0.21273940801620483	0.10032208263874054	0.09870724380016327	0.16375640034675598	0.04837597534060478	0.15523755550384521	0.04803934320807457		
GSE131907	P1019	217	1	mLN	1.74746572971344	94.00921658986175	True	True	54	54	109	108	0.4131152629852295	0.39430099725723267	0.42992717027664185	0.40807199478149414	0.41820526123046875	0.9132026433944702	0.9084567427635193	0.842414140701294	0.9082459807395935	0.9182053804397583	0.41044268012046814	0.46049728989601135	0.33416929841041565	0.44647061824798584	0.37408122420310974	0.7972762584686279	0.8922237753868103	0.7255875468254089	0.8327140212059021	0.7615103721618652	0.7159755825996399	0.6964769959449768	0.7099009156227112	0.7028124332427979	0.7292607426643372	0.27384671568870544	0.29259464144706726	0.22862958908081055	0.2917506992816925	0.25577691197395325	0.34678763151168823	0.3827868700027466	0.28159603476524353	0.3755023181438446	0.31780704855918884	0.250474750995636	0.26532939076423645	0.2073294073343277	0.2638024091720581	0.23702366650104523	0.3213159143924713	0.32417812943458557	0.2841968834400177	0.33449357748031616	0.30801621079444885	0.2581177353858948	0.2666500508785248	0.23749558627605438	0.2664235234260559	0.2497350424528122	0.10083085298538208	0.12279152125120163	0.07301720231771469	0.11631035804748535	0.08520800620317459	0.30448490381240845	0.3107374906539917	0.2735429108142853	0.3180510103702545	0.29079321026802063	0.24043387174606323	0.27097487449645996	0.20606549084186554	0.2590194046497345	0.22167624533176422	0.4312196373939514	0.5028917789459229	0.3324293792247772	0.4735632836818695	0.3884839713573456	0.39259183406829834	0.3868648409843445	0.3642510771751404	0.3970234990119934	0.3881191909313202	0.12852881848812103	0.13450953364372253	0.10882899165153503	0.13579943776130676	0.1211908683180809	0.19982677698135376	0.2092142254114151	0.17269855737686157	0.2099674642086029	0.1895921677350998	0.2529427409172058	0.2477293312549591	0.23581792414188385	0.25819480419158936	0.24764205515384674	0.33409661054611206	0.36774107813835144	0.2769041061401367	0.3579617440700531	0.31001049280166626	0.23993106186389923	0.2609938383102417	0.2004707306623459	0.25534412264823914	0.22437535226345062	0.1795758754014969	0.20655906200408936	0.13492287695407867	0.19837990403175354	0.16059772670269012		
GSE131907	P1028	4640	1	tL/B	2.2467188835144043	96.33620689655173	True	True	1160	1160	2320	2320	0.20456694066524506	0.21467344462871552	0.19578175246715546	0.20844650268554688	0.20068737864494324	0.8694650530815125	0.8888498544692993	0.8446887135505676	0.879889726638794	0.8590403199195862	0.36369192600250244	0.42030924558639526	0.3050982654094696	0.3981451690196991	0.3292386531829834	1.0358306169509888	1.1834661960601807	0.9074291586875916	1.1235533952713013	0.9481079578399658	0.7560702562332153	0.7001316547393799	0.7624146342277527	0.7351451516151428	0.7769952416419983	0.22715583443641663	0.23672255873680115	0.20802362263202667	0.23616574704647064	0.21814587712287903	0.3039757311344147	0.3352786898612976	0.2612944543361664	0.3271201550960541	0.2808312773704529	0.19786103069782257	0.2068469077348709	0.1841430366039276	0.2041015923023224	0.19162045419216156	0.26367735862731934	0.25852999091148376	0.25565215945243835	0.2643176317214966	0.2630370557308197	0.20183230936527252	0.190000519156456	0.1987639218568802	0.1988682746887207	0.20479634404182434	0.14147105813026428	0.15376248955726624	0.12329455465078354	0.15067647397518158	0.1322656273841858	0.2229444533586502	0.2250901311635971	0.2111908495426178	0.2271430641412735	0.21874582767486572	0.2713654041290283	0.2934391498565674	0.24416093528270721	0.28751876950263977	0.25521206855773926	0.43330687284469604	0.4862796664237976	0.3708823621273041	0.4683990478515625	0.3982146978378296	0.3164313733577728	0.2999458909034729	0.31406527757644653	0.3104798495769501	0.3223828673362732	0.08981218189001083	0.08896368741989136	0.08539789170026779	0.09062722325325012	0.08899714052677155	0.16090774536132812	0.16074079275131226	0.1527794748544693	0.16282294690608978	0.15899252891540527	0.18096613883972168	0.19192802906036377	0.1665852814912796	0.1880142241716385	0.17391806840896606	0.2993314564228058	0.3048202395439148	0.2834857106208801	0.30483728647232056	0.2938256561756134	0.20923985540866852	0.21209129691123962	0.19527819752693176	0.2141411155462265	0.20433859527111053	0.12696900963783264	0.13804692029953003	0.11083032190799713	0.13605377078056335	0.11788423359394073		
GSE131907	P1049	114	1	tL/B	0.7394811511039734	49.122807017543856	True	True	28	28	56	58	0.07246936112642288	0.08923590183258057	0.05426691472530365	0.09547046571969986	0.050261400640010834	0.38584500551223755	0.543138325214386	0.26276668906211853	0.5110272169113159	0.26497945189476013	0.14118801057338715	0.243488609790802	0.054321806877851486	0.22954155504703522	0.055881161242723465	1.0039242506027222	1.3239152431488037	0.8308959007263184	1.21690833568573	0.7982845306396484	0.8611235618591309	0.8654593229293823	0.7763763070106506	0.9133427739143372	0.8107048273086548	0.1501850187778473	0.2063715010881424	0.09893520176410675	0.20234397053718567	0.09982462227344513	0.17814579606056213	0.2757575511932373	0.10782801359891891	0.2562544047832489	0.10273061692714691	0.10174158215522766	0.1466127187013626	0.0679837092757225	0.13851064443588257	0.06624045222997665	0.16187787055969238	0.1951969861984253	0.12547369301319122	0.19546674191951752	0.12944725155830383	0.1667155921459198	0.19428153336048126	0.13540485501289368	0.19836783409118652	0.13615478575229645	0.04101555794477463	0.06862307339906693	0.04280596971511841	0.05901102349162102	0.02364063262939453	0.12882064282894135	0.17185631394386292	0.10157423466444016	0.16699901223182678	0.09195877611637115	0.256893515586853	0.31958943605422974	0.22972236573696136	0.3013908565044403	0.21393051743507385	0.26895207166671753	0.40909773111343384	0.17068184912204742	0.37828031182289124	0.16339382529258728	0.1904887706041336	0.23714126646518707	0.15038178861141205	0.23588110506534576	0.1466616988182068	0.061038874089717865	0.08487729728221893	0.03664997220039368	0.0846564993262291	0.03823563829064369	0.10446900129318237	0.14255593717098236	0.07183359563350677	0.13948974013328552	0.07065590471029282	0.08938225358724594	0.1222195029258728	0.06335026025772095	0.1186278834939003	0.06114509701728821	0.17429479956626892	0.24576453864574432	0.12452127784490585	0.2320973128080368	0.1184854581952095	0.12923157215118408	0.19285592436790466	0.08331058919429779	0.17873527109622955	0.08143488317728043	0.09223563224077225	0.15064458549022675	0.05574953556060791	0.13660688698291779	0.04939443990588188		
GSE131907	P1051	1285	1	mLN	1.1968406438827515	85.36964980544747	True	True	321	321	643	642	0.46597200632095337	0.4754652976989746	0.4311417043209076	0.47647303342819214	0.4554545283317566	0.8431244492530823	0.8767562508583069	0.7699875235557556	0.8736736178398132	0.8125276565551758	0.25662603974342346	0.29311448335647583	0.18480931222438812	0.2875150740146637	0.22568883001804352	0.9793723821640015	1.0121768712997437	0.9382678866386414	0.9953595399856567	0.9633602499961853	0.6408910751342773	0.634919285774231	0.6303891539573669	0.6363930702209473	0.6453959941864014	0.31025853753089905	0.3309030830860138	0.25072383880615234	0.32983100414276123	0.29065558314323425	0.31177812814712524	0.35109809041023254	0.23608778417110443	0.34333568811416626	0.28017139434814453	0.2202761173248291	0.24075114727020264	0.17258314788341522	0.23874157667160034	0.20178191363811493	0.31362178921699524	0.33348774909973145	0.2624092400074005	0.33395564556121826	0.2932562530040741	0.1925998330116272	0.19962407648563385	0.16961966454982758	0.20182819664478302	0.1833570897579193	0.08517827838659286	0.09962336719036102	0.05124790221452713	0.0991046279668808	0.07123024761676788	0.246360644698143	0.26757732033729553	0.19296911358833313	0.26594817638397217	0.22674253582954407	0.2638241648674011	0.291563481092453	0.22082580626010895	0.28346189856529236	0.24415583908557892	0.3755618929862976	0.42145487666130066	0.2963254749774933	0.4086538255214691	0.3424184322357178	0.35654115676879883	0.3772217929363251	0.30869415402412415	0.3735656142234802	0.33949020504951477	0.12086394429206848	0.13080361485481262	0.0955401062965393	0.12979944050312042	0.11191454529762268	0.1909039318561554	0.2050756961107254	0.1553582102060318	0.20409050583839417	0.1776968389749527	0.201822891831398	0.2166113257408142	0.16487224400043488	0.21611636877059937	0.18750710785388947	0.3837774395942688	0.4197036325931549	0.30624085664749146	0.41532060503959656	0.35218507051467896	0.2019493281841278	0.2193468064069748	0.15896695852279663	0.21822991967201233	0.18564336001873016	0.15187682211399078	0.1717066764831543	0.10767348110675812	0.17033380270004272	0.1333910971879959		
GSE131907	P1058	460	1	tL/B	0.9481318593025208	72.17391304347827	True	True	115	115	230	230	0.4601852297782898	0.49027279019355774	0.3854468762874603	0.49210429191589355	0.428266316652298	1.1448510885238647	1.28228759765625	0.9401110410690308	1.2602980136871338	1.0294042825698853	0.23127985000610352	0.307849645614624	0.06185643747448921	0.3065425157546997	0.1560172140598297	1.2880656719207764	1.3964992761611938	1.1657066345214844	1.3525512218475342	1.223580002784729	1.0683348178863525	1.1411923170089722	0.9244880080223083	1.130483627319336	1.0061860084533691	0.22133736312389374	0.25866076350212097	0.10400545597076416	0.26515546441078186	0.17751923203468323	0.2477412074804306	0.3033294677734375	0.12242235243320465	0.3024732768535614	0.1930091232061386	0.20602698624134064	0.24560870230197906	0.11410808563232422	0.2455586940050125	0.16649524867534637	0.254893034696579	0.28767722845077515	0.15889331698417664	0.293730765581131	0.21605533361434937	0.16940908133983612	0.1868550032377243	0.11329644918441772	0.19182619452476501	0.14699199795722961	0.03441373258829117	0.04691408574581146	-0.007058216258883476	0.05518737807869911	0.01364008616656065	0.20470352470874786	0.2367420494556427	0.1043143942952156	0.24420103430747986	0.16520598530769348	0.27954548597335815	0.32711124420166016	0.19062522053718567	0.3221322000026703	0.2369588166475296	0.35232409834861755	0.42505955696105957	0.19534902274608612	0.4255797564983368	0.2790685296058655	0.35771992802619934	0.4063735604286194	0.26665210723876953	0.4021194577217102	0.3133203983306885	0.07594943791627884	0.08997180312871933	0.032207190990448	0.09335347265005112	0.05854540690779686	0.16102762520313263	0.1883409023284912	0.08891354501247406	0.19115716218948364	0.130898118019104	0.19064757227897644	0.22775916755199432	0.1023927703499794	0.2288501262664795	0.1524450182914734	0.31176498532295227	0.36457788944244385	0.16365665197372437	0.370927631855011	0.25260230898857117	0.16281087696552277	0.1888856291770935	0.08083903044462204	0.19622699916362762	0.1293947696685791	0.10856708139181137	0.1316196769475937	0.04072435945272446	0.13659781217575073	0.08053633570671082		
GSE131907	P3002	181	1	mBrain	0.8218572735786438	58.5635359116022	True	True	45	45	91	90	0.2285461127758026	0.2559168040752411	0.19252943992614746	0.26253294944763184	0.1941816359758377	0.6273540258407593	0.7413371801376343	0.4670788049697876	0.7539282441139221	0.4993736743927002	0.13120083510875702	0.19456951320171356	0.06400013715028763	0.18951189517974854	0.072241872549057	0.4935127794742584	0.5715011954307556	0.49435681104660034	0.5305078029632568	0.45610663294792175	0.9268940687179565	0.9523108601570129	0.8226461410522461	0.9721367955207825	0.8811485171318054	0.13550087809562683	0.1687907725572586	0.08061830699443817	0.17099660634994507	0.09961073100566864	0.1675642728805542	0.23243682086467743	0.10051920264959335	0.2202192097902298	0.11432426422834396	0.1293402761220932	0.1711176186800003	0.08199704438447952	0.16290698945522308	0.09540063142776489	0.17172086238861084	0.20824532210826874	0.1316528469324112	0.20586808025836945	0.1371942013502121	0.17445792257785797	0.1964307576417923	0.1393771767616272	0.19654397666454315	0.1521264612674713	0.01959840953350067	0.030353082343935966	-0.0001242455473402515	0.027656741440296173	0.011450547724962234	0.1679539829492569	0.20278634130954742	0.13122549653053284	0.19809027016162872	0.13748280704021454	0.2107350081205368	0.24315546452999115	0.18280334770679474	0.23508666455745697	0.18611279129981995	0.24432896077632904	0.316903293132782	0.16944803297519684	0.29960906505584717	0.1884346455335617	0.23493316769599915	0.27732568979263306	0.17042748630046844	0.2789422273635864	0.19043511152267456	0.07210694253444672	0.09381093829870224	0.04309866577386856	0.09137135744094849	0.05262847989797592	0.12967942655086517	0.1610862910747528	0.09137184172868729	0.1572723388671875	0.10177993774414062	0.1086217537522316	0.1422973871231079	0.07126668840646744	0.13582772016525269	0.08111350238323212	0.2545047104358673	0.328018456697464	0.1749660223722458	0.31425991654396057	0.19408553838729858	0.15195979177951813	0.18691980838775635	0.11286928504705429	0.18179181218147278	0.12179632484912872	0.08278124779462814	0.11928972601890564	0.045235659927129745	0.11048108339309692	0.054773636162281036		
