gene	t	logFC	p
RP11-327P2.5	-0.118381890792391	-0.00539225078620571	0.906167202574476
PALLD	-0.11847368512393	-0.0251658809644977	0.906094789162586
RP11-474G23.3	-0.118701473093372	-0.006429803673231	0.905915098476055
RPL10A	-0.118722843179284	-0.0143706542934494	0.905898240923313
AMY1C	-0.118789114886517	-0.00412693861030829	0.905845963506431
DPY19L2	-0.11893405226036	-0.0149127102257436	0.905731633346978
RP11-96H19.1	-0.119048080903594	-0.00793307154673625	0.905641686161409
TAF5	-0.11915966559159	-0.00915893727892404	0.905553667999341
PUS7	-0.119529517778538	-0.0107725731041269	0.905261936577395
AC093157.1	-0.119853429242679	-0.00685985040677381	0.905006452974791
AL023755.1	-0.119963139890361	-0.00528005332513016	0.904919921516214
CKAP4	-0.120054580153783	-0.0109660031959092	0.904847801239118
NELFE	-0.12016989488422	-0.0110965496956839	0.904756851967375
LRGUK	-0.120289433418763	-0.0125823310756043	0.904662572714044
SF3B2	-0.12036712400395	-0.00765700099562903	0.904601299401105
AC004492.1	-0.120424137699686	-0.00291120120913564	0.904556333988373
NABP1	-0.120445447678096	-0.0207096394116405	0.904539527370801
AC124319.2	-0.120454804801625	-0.00405493285620265	0.904532147668277
C3ORF70	-0.120562623192817	-0.0161939123934463	0.904447114918566
TMEM154	-0.120566448177131	-0.0191989763196039	0.904444098302334
TOMM40	-0.120941476803582	-0.0117098570788449	0.904148334698205
PTPA	-0.121043939761041	-0.00658600048006509	0.904067530400908
ILF3	-0.121317863257553	-0.00761290912446005	0.903851513965947
DMRT2	-0.121319707406119	-0.0193583774855518	0.903850059692641
PRMT3	-0.121362699558375	-0.00896742725317459	0.903816156693915
LINC01185	-0.121411795673914	-0.0032557534198352	0.903777440416677
COL6A5	-0.121434545116813	-0.00936905747878929	0.903759500711603
IQCD	-0.121540599585342	-0.0168620428463585	0.903675869179862
FBXO44	-0.121621620292091	-0.0137613967817828	0.903611979297715
YBX2	-0.121884350050105	-0.0196032956725507	0.90340480489708
STK24	-0.122184668794315	-0.0146320692564604	0.903167998128197
CTD-2147F2.1	-0.122249138353631	-0.019086007659338	0.903117163864133
ATPAF2	-0.122830369629183	-0.00966411366932072	0.902658881269881
AC123912.4	-0.122842789728335	-0.00622282095698784	0.902649088774464
IER3IP1	-0.123188470866771	-0.0119197924677068	0.902376546248226
TREML1	-0.123262245654401	-0.00598053953893287	0.902318382128165
ADPRM	-0.123391950260302	-0.0121342644199934	0.902216124184619
DNAH5	-0.123753473613777	-0.0243048146881868	0.901931111215153
CGB7	-0.124643671348896	-0.00416846559273381	0.901229364312834
TMPO-AS1	-0.125110528893833	-0.0139984111622982	0.900861370005533
FBXL12	-0.125195322822824	-0.00798035939012419	0.900794534651
AL118506.1	-0.125592331475667	-0.00710009076648687	0.900481618383195
AC010789.1	-0.125658626462427	-0.0170189548474992	0.900429367212798
AC024451.4	-0.125679303520978	-0.0030067621742519	0.900413070437416
HIP1R	-0.125909195859597	-0.0121052813232361	0.900231882006402
CALML3-AS1	-0.126121935198231	-0.011423156492362	0.900064217371479
TOMM22	-0.126426593565681	-0.00970190216691994	0.899824117258927
SLC38A11	-0.126896426806214	-0.0119794020746423	0.89945386188839
DMRT1	-0.126905960610504	-0.00735345765895205	0.899446348939293
FAM64A	-0.126930633086294	-0.0154459580400958	0.899426906265622
CXCR2	-0.127643164920305	-0.00996044250125791	0.898865435908624
LY6E	-0.127745625442422	-0.0254187328345785	0.898784701959743
CCT5	-0.128173748957416	-0.0138705537832324	0.898447372914611
KCNA7	-0.128449073523206	-0.00520957082129649	0.898230447857571
CMC1	-0.128485571636392	-0.00976097277083191	0.898201691999326
MKLN1-AS	-0.128645281274049	-0.00727292093052717	0.898075862787139
ACR	-0.128731625636824	-0.00514109833232489	0.898007836408017
LINC01715	-0.129632239194803	-0.0044661919560883	0.897298334219703
KIAA0368	-0.12966698763792	-0.00817493031189944	0.897270961124957
MAD2L1	-0.129848860092662	-0.0225943067833984	0.897127693099701
RP11-425D10.10	-0.130132374015648	-0.00558434890743428	0.896904364988243
RP11-506M13.3	-0.130179847470923	-0.00919564212898801	0.896866970263466
AC023355.1	-0.130554128557573	-0.00503236851533897	0.896572158200547
TRANK1	-0.130726964019743	-0.0170765570599253	0.896436024872259
AL354733.3	-0.130735040336298	-0.00874602128946097	0.896429663662429
CDHR3	-0.13102977007111	-0.0288067557130089	0.896197528143911
AC132192.1	-0.131101624407999	-0.0117089873591178	0.896140935493943
MAN1B1-AS1	-0.131102096214427	-0.00806643786444743	0.896140563899847
HAUS4	-0.131617983509822	-0.0131037782845466	0.895734265772946
RP11-443B7.2	-0.131707535004645	-0.0068866179317214	0.895663740422304
ZNF695	-0.131816496791739	-0.0170881078703933	0.895577929837898
SALL3	-0.131953133384616	-0.0162018114829089	0.895470326307916
LINC00501	-0.131954611764467	-0.00993137438270273	0.895469162070621
SLCO1B3	-0.132060220084955	-0.0281036756601498	0.89538599517546
RFX8	-0.132199862490132	-0.010678626074106	0.895276028138755
UBE4B	-0.13261929468764	-0.0100905042184108	0.894945741778052
CHKB	-0.132768728613864	-0.0144990137085366	0.894828072947424
SRSF12	-0.13285256266622	-0.0225836005743881	0.894762060497085
CCDC53	-0.132853433162757	-0.00816849498495849	0.894761375056275
AC007608.3	-0.132903180737487	-0.00622746141144657	0.894722203273379
ZNF276	-0.13328548053571	-0.0107970803970015	0.89442118503642
PPBP	-0.133501443028418	-0.0221069937532686	0.894251145671428
AC005993.1	-0.13386417934975	-0.00969817135217192	0.893965554271317
CERT1	-0.133900951632437	-0.00430997674207448	0.893936603317627
PNRC1	-0.134213626728137	-0.0129892272934576	0.893690438921452
MED25	-0.134220349999067	-0.00976263586553607	0.893685145906705
RP11-67L2.2	-0.134322333467998	-0.01045852409729	0.89360485820059
RP11-722G7.1	-0.134335353640749	-0.00601260984368945	0.89359460799428
C9ORF85	-0.134359054585754	-0.0110341269657882	0.893575949335021
KNL1	-0.134501172489802	-0.0175664286913198	0.893464067741003
BX322562.1	-0.134898823040189	-0.00609224318612123	0.893151030936127
NBPF20	-0.134905690790401	-0.0191183871491466	0.893145624684318
STAT6	-0.134972267394784	-0.0149949928597551	0.893093216244325
AIG1	-0.13501345749454	-0.0124809679595933	0.893060792047695
VPS13D	-0.135366110506001	-0.0137707354401439	0.892783196670294
ATP4A	-0.135498586524078	-0.00261580343352243	0.892678919938951
AC026462.3	-0.135541234331906	-0.00755790664272051	0.892645350690458
CACNA1B	-0.135573784417322	-0.0164828671219889	0.892619729766419
ZNF396	-0.136503425773402	-0.0115240373185268	0.891888036208933
RP11-715J22.3	-0.136584612140109	-0.00610190043829808	0.891824141263448
ULBP3	-0.136789754743225	-0.00693013671544208	0.89166269402384
AC139720.1	-0.136996731945985	-0.00432844809735546	0.891499807621899
C16ORF45	-0.137018801958835	-0.0231059972360574	0.891482439295229
ILVBL	-0.137068422883339	-0.0103437027036949	0.891443389561606
RAMACL	-0.13779326920841	-0.00339782268965325	0.890872994584028
AL109615.3	-0.13787388666457	-0.0109344198754639	0.890809558790297
RBM4	-0.138175487790974	-0.0127571040593452	0.89057224301536
EVI5	-0.138328600531517	-0.0103496742116057	0.890451769630315
PLCB2	-0.138365372107344	-0.0200931141597909	0.890422837112567
TMPRSS11D	-0.138473959383661	-0.0220091236764158	0.890337399621673
HMGCR	-0.138506002006888	-0.0127039072345182	0.890312188433684
RPL23A	-0.138592477204322	-0.0168176181335643	0.890244150175712
PPM1B	-0.138676867372441	-0.00937959966158027	0.890177753207728
GS1-393G12.14	-0.139130442428329	-0.00528399316407594	0.889820900435607
FARSB	-0.13929791303656	-0.00966358808176975	0.889689147758639
ZFYVE27	-0.139340461254989	-0.011653442438273	0.889655674671031
TTLL12	-0.139624218617888	-0.0173729688714398	0.889432445220378
USP12	-0.139725142053219	-0.0102074201850885	0.889353051797795
CLASP2	-0.140024766066124	-0.0109844073584371	0.889117353332362
AC012173.1	-0.140406961877511	-0.00255032807786228	0.88881671456513
TMA16	-0.140419622124567	-0.0148528322640548	0.88880675617786
NEAT1	-0.140739662853306	-0.0268708249142798	0.888555022245071
PLA2G15	-0.140785239077568	-0.0107383102143764	0.888519174363047
PGM5-AS1	-0.140898399429557	-0.0125145374825115	0.888430169340667
AGRN	-0.141109614037431	-0.0223795468939289	0.888264044688853
PLSCR1	-0.141235538372166	-0.0193623905571413	0.888165004993071
ZBTB12	-0.141289903138075	-0.0142750695417895	0.888122247568848
NUP35	-0.141354350915777	-0.0127902287031643	0.888071560374459
KRTDAP	-0.141721764060613	-0.0249953845808861	0.887782604511453
ZC3H18	-0.141741279110844	-0.0103747491788772	0.887767257126055
MYOM2	-0.141838564689761	-0.0198008419228423	0.887690748652398
CCN6	-0.141930016738783	-0.0105760108039965	0.887618828830832
RP11-894P9.1	-0.142401537178403	-0.00433889371354872	0.88724803027857
AC132938.3	-0.142995586293859	-0.0044862721178399	0.886780912546371
REL	-0.143001068400755	-0.0182913720251544	0.886776601997229
PXN-AS1	-0.14312231474757	-0.0104013265131907	0.886681267570045
CNIH1	-0.143167325617404	-0.0114720593960119	0.886645876535888
LDHD	-0.143333628692326	-0.0205965736293818	0.886515118181418
HBP1	-0.143838765983788	-0.0098697749669653	0.886117965648447
ACO1	-0.144111951253474	-0.0167234532124037	0.885903192252924
RP11-186B7.7	-0.144114310051267	-0.00640991832236234	0.885901337845499
AF117829.1	-0.14428877568906	-0.0106535053320584	0.885764180611085
U2AF1L4	-0.144306655078534	-0.0138018185675844	0.885750124817274
AC005840.2	-0.144343266050891	-0.00406535183149852	0.88572134339705
AL110114.1	-0.144481467614182	-0.00396644505698848	0.885612698748066
AC063952.4	-0.144702319677589	-0.00466137042348362	0.885439084488395
ZNF812P	-0.144746880576905	-0.0138948665576747	0.885404055354132
AL117382.1	-0.144953126614728	-0.00488929852175825	0.885241929209957
MED12L	-0.145511018214819	-0.0182382243339851	0.884803405790724
CLSTN2	-0.145599775198641	-0.0259018822548976	0.884733642853784
FAM49A	-0.145687442397659	-0.0254117184215127	0.884664737386736
C2ORF50	-0.145934173958249	-0.0188712309526502	0.884470813861573
RPS11	-0.146137325876195	-0.0192301809520035	0.884311147941872
MRPL44	-0.146393721368849	-0.00806185898814522	0.884109642462654
TEX15	-0.146766264725486	-0.0152892581262662	0.883816868152293
PRR26	-0.146810464707379	-0.0191613736690204	0.883782133357052
ANKRD7	-0.146855843143336	-0.0139641481348816	0.883746472705676
EXO1	-0.147019598355717	-0.0194379131035346	0.883617787654469
MBD2	-0.147074962878242	-0.0158492173937509	0.883574280826925
DAP3	-0.147120212459433	-0.0106737640985269	0.8835387228409
AL139353.2	-0.1472554188972	-0.00369506529354665	0.883432476471124
EEF1AKMT4	-0.147905105523775	-0.0134032935419451	0.882921977215633
AC124066.1	-0.147963481740668	-0.00482966749521254	0.882876109823795
PELP1	-0.148047638225701	-0.0117940166662452	0.882809987054969
TMC1	-0.148155409510322	-0.0106004262335649	0.882725311075321
CNBD2	-0.14836011338996	-0.0176984695416895	0.882564478868033
AL022328.1	-0.148380982333778	-0.00318356571884029	0.882548082787829
DSN1	-0.14869188147478	-0.0169480632151769	0.882303825116475
SLC6A6	-0.148882751041438	-0.0180368846038716	0.882153874273124
GS1-166A23.2	-0.148921423635358	-0.00560999901345523	0.882123492858853
LRTOMT	-0.149080154232986	-0.0155343005745433	0.881998795043737
MIR3681HG	-0.149295594976266	-0.00916975289147461	0.881829550874102
AC103810.2	-0.149385857457439	-0.00378518425869188	0.881758644859938
AC092139.1	-0.149386824461754	-0.00550593603900899	0.881757885231509
ZNF345	-0.149406486111383	-0.0173204734979083	0.881742440083648
KLHL15	-0.149568634018037	-0.014438280341377	0.881615067057852
AC022966.2	-0.149976418253409	-0.0037510647698633	0.881294751727593
LINC00525	-0.150132171916655	-0.00807696163626425	0.881172412167165
APEX1	-0.150181785536434	-0.0133591577972874	0.881133442853631
NOL7	-0.150752232476328	-0.0122697029581733	0.880685403134205
ABLIM3	-0.150762025481709	-0.0303710119141346	0.880677711865755
AC092053.3	-0.150878771556426	-0.0043835249700979	0.880586022271262
ZDHHC14	-0.15092028613848	-0.018368169033925	0.880553418100087
RP11-78O7.2	-0.151063965428563	-0.00869461842138856	0.880440578770566
WASF2	-0.151369234095932	-0.0127060517428488	0.880200842592029
LINC01393	-0.151666526416825	-0.0151853634288299	0.87996738128877
RRP15	-0.151771543785085	-0.0139395451760704	0.879884914538389
MAGEC2	-0.151856492961656	-0.0161660839577164	0.879818207668851
AGK	-0.15209613517154	-0.0127507370936275	0.879630031848383
DKK4	-0.152106018867223	-0.00854262156105976	0.879622270958986
EP400NL	-0.152297287122848	-0.00974712669229445	0.879472085367381
AC022784.5	-0.152439580795526	-0.00519221442823195	0.879360357952868
RP11-428O18.6	-0.152862057824876	-0.00753658820638445	0.879028648196889
PHEX	-0.152890714175984	-0.0177096692993144	0.879006149320782
AC090825.1	-0.153125022349357	-0.00749281727734196	0.878822191399196
LRRC16B	-0.153333379325263	-0.00474108666460121	0.878658613683313
PDDC1	-0.153460615245366	-0.0079106084709492	0.878558725417758
NRM	-0.153588642988866	-0.020203382764812	0.87845821752181
VPS18	-0.153724352615969	-0.0141967953700459	0.878351681173676
CTD-2349P21.9	-0.154663463116879	-0.0104077741336602	0.877614511754635
RP11-97C16.1	-0.154736201982378	-0.00557905961958993	0.87755741878194
MRPS17	-0.155183242296588	-0.0172233037000145	0.877206549736816
CDCA5	-0.155219270656329	-0.0263533593459182	0.877178273193168
MUCL1	-0.155259699966056	-0.0357336573860691	0.877146542793739
UVRAG-DT	-0.155424493786953	-0.00514546867489234	0.877017208677189
AC145207.3	-0.155507987657105	-0.00743695974420333	0.876951681983836
AL590666.2	-0.155516754081775	-0.0106152327428705	0.876944802069994
COX4I1	-0.15556064420965	-0.015151611024286	0.876910357122054
AC004130.2	-0.155717739384317	-0.0158372347629795	0.87678707087602
RP11-563N4.1	-0.155836077642072	-0.0114560080980237	0.876694202577685
ADGRF4	-0.155915552004078	-0.0284344908159478	0.876631834470604
GMPS	-0.156093831792097	-0.0158583980398	0.876491930915968
WDR11	-0.156204357397818	-0.0158147016387121	0.876405198869424
DVL1	-0.156351426362173	-0.0195145534413727	0.876289792748884
ZNF234	-0.156567595449106	-0.0148774459710198	0.876120168140471
WEE2-AS1	-0.156709486180661	-0.00710414065897561	0.876008831804414
RP11-613D13.8	-0.156797449130525	-0.00523491410753299	0.875939811839792
GSG1	-0.156966373913701	-0.00403810785400147	0.875807268037591
COL22A1	-0.156971688331404	-0.0194020622372098	0.875803098232975
AMH	-0.157090357023264	-0.0157528896548041	0.875709989186806
ZNF451-AS1	-0.157226175545908	-0.00505982085130776	0.875603426318895
LAMB3	-0.157301147809574	-0.0443874319823665	0.875544604261963
FAM214B	-0.157343984244868	-0.0157082770617145	0.875510995786223
NOB1	-0.158305426690148	-0.0196372435773293	0.874756730992515
U47924.31	-0.158865998618049	-0.00772231048143464	0.874317008428689
UCHL3	-0.158948908034209	-0.0158538673202005	0.874251976187638
STPG4	-0.159095789412633	-0.0122339131334761	0.874136767948292
SOCS2-AS1	-0.159189771149759	-0.0199468873690965	0.874063053637297
RP11-996F15.6	-0.159311690744169	-0.00471674856048554	0.873967428017114
NKAIN1	-0.159327900481426	-0.0170299063360081	0.873954714319591
AC105052.4	-0.159357599872397	-0.00457973321771953	0.873931420439893
OPLAH	-0.159382390267717	-0.0227568498141799	0.873911976878295
CH17-264L24.1	-0.159390135463564	-0.00974742538049599	0.873905902195189
HERC5	-0.159473793574626	-0.0288011349852374	0.873840288263614
SLC25A42	-0.159649137360595	-0.0171935087854147	0.87370276718573
Z98257.1	-0.159937839806444	-0.02897829416932	0.873476348119669
IL1RAP	-0.159958906173072	-0.0241104563088565	0.873459826932939
RP11-332H14.2	-0.160074864727305	-0.0126877283333125	0.873368888062691
RP11-214K3.24	-0.160333145145565	-0.00583387651704818	0.873166341435105
FBXO22	-0.160403914021315	-0.0137966100949906	0.873110845114411
C4A	-0.160558299181537	-0.00946814488389862	0.872989779872435
DDX60	-0.160617971311442	-0.0299307396096528	0.872942987197096
DUBR	-0.160767904314482	-0.0161636457657383	0.872825417298434
AL162411.1	-0.160902545262864	-0.0134431983109474	0.872719841112619
LINC02159	-0.160915951487286	-0.00615432544923417	0.872709328999285
AC108519.1	-0.161348109064856	-0.0144864566425837	0.872370477164136
RNF219	-0.161540910896732	-0.0122189207643688	0.872219310294808
AL021453.1	-0.162045109287667	-0.00515178642123339	0.87182401463174
CNIH2	-0.16219130265911	-0.0264744586082758	0.871709403967479
TANK	-0.162218538595614	-0.0112541854963788	0.871688052218571
ZCCHC10	-0.162399632584105	-0.0127647302812695	0.871546085118032
C9ORF135	-0.162508172929475	-0.041830250071013	0.871460997866176
ARHGAP23	-0.162740147390112	-0.0261464092480467	0.871279152912279
CPLANE2	-0.162783301704424	-0.00654327219512523	0.871245324982401
AC064836.4	-0.162794938784311	-0.0112127741482981	0.871236202915597
SLC9A3-AS1	-0.162798897192244	-0.0128082176582191	0.8712331000053
RP11-81A22.5	-0.163023220951864	-0.0175850369813	0.871057260788589
SDHD	-0.163049797984918	-0.0124487562396771	0.871036428454236
TNFAIP2	-0.163234149053173	-0.0362786815333496	0.870891927902417
TGFBR3L	-0.163448138573589	-0.0337525421932187	0.870724201280869
YTHDC2	-0.163942051877904	-0.0122438168615689	0.870337091036356
ITGB3	-0.163980468769704	-0.0158536817217173	0.870306982688919
ZNF233	-0.16407976473794	-0.0106785961676659	0.870229162671376
POLR3A	-0.16447237088908	-0.010850541535867	0.869921482872264
AL162413.1	-0.164804609816779	-0.009154959225066	0.869661127772466
UBA52	-0.164982817809544	-0.0155627677979444	0.869521483158909
AC009242.1	-0.165001004656015	-0.00377774996565293	0.869507232095878
IL1RAPL1	-0.165015364688652	-0.00716392972026081	0.869495979723346
AL133367.1	-0.165074788540908	-0.00430027132738307	0.869449416097637
AC012181.1	-0.165222965228671	-0.00367817115206403	0.869333309124208
AK6	-0.165309849716906	-0.0128804078709343	0.869265230291949
SH3D21	-0.165343090873785	-0.0184176582915417	0.869239184258278
LINC01587	-0.165411461663495	-0.00763086248292167	0.869185612937324
AP002807.1	-0.166020756550572	-0.00890706002155812	0.868708232603152
CASC11	-0.166153830613048	-0.00747767689518468	0.868603976082439
CCDC58	-0.166201761218983	-0.0255606754537121	0.868566425550424
FSD1L	-0.166271969470905	-0.0214700540285275	0.868511422471483
NEDD1	-0.166367646763677	-0.0140091557198352	0.868436467295015
SERINC1	-0.166404737021823	-0.0118004404327098	0.868407410498379
PUS7L	-0.166439022097019	-0.0116793762835723	0.86838055146601
ZNF81	-0.166444038704784	-0.0147693819457329	0.868376621453267
RP11-442N24__B.1	-0.166809066614354	-0.0107227622159732	0.868090667385174
AC002463.1	-0.167045674720252	-0.00285414526045506	0.867905323748079
METTL3	-0.167088892111314	-0.0141879677599096	0.867871470815624
PAXIP1-AS2	-0.167156437825615	-0.0165518546011703	0.867818561583051
MTFR1L	-0.167245859790894	-0.0117693146229222	0.867748517398708
AL135910.1	-0.167393173165612	-0.00582009432093234	0.867633129222121
AC141928.1	-0.167417665423398	-0.00946978900655306	0.867613945114265
AL365226.2	-0.167637168159937	-0.0386000638252229	0.867442018264834
AC012063.1	-0.167951491689125	-0.00514533480738097	0.86719583365372
RNF212	-0.168045096488825	-0.0455835896857075	0.86712252301344
IRF3	-0.168167637285815	-0.0114876910105024	0.867026551669325
AL590302.1	-0.168225394827968	-0.00548973979971452	0.866981317888546
AC104024.2	-0.168256116514317	-0.00742893545081696	0.866957257870376
LL22NC03-86G7.1	-0.16831745646767	-0.00578211284779826	0.866909219206211
AP001505.10	-0.168345169976963	-0.0140541207683534	0.86688751541037
UBL5	-0.168347872340549	-0.0116308548910939	0.866885399063635
FYB2	-0.168805040300851	-0.0250826311323577	0.866527383649338
IL1B	-0.168888554866349	-0.0353088088456512	0.86646198511206
GPR155	-0.169049831120504	-0.0190974568181506	0.866335695650895
GLYCTK	-0.169419685840514	-0.0220792763925008	0.866046089339782
SPTBN1	-0.169461297884054	-0.0202523380376362	0.866013507130877
RP5-1050D4.3	-0.169655484154897	-0.00559833611129562	0.865861462468363
SPTAN1	-0.169706855830737	-0.0142101958806661	0.865821240140836
NGFR	-0.169993653367341	-0.0290222819662726	0.865596693683026
SPRYD4	-0.170033983661687	-0.015740829042211	0.865565118206375
REP15	-0.170289447890969	-0.0141271483024547	0.865365114743309
URB1	-0.170542250009949	-0.0171031018579584	0.865167204157648
NUCB1	-0.170659963965084	-0.0146457838300432	0.865075052675894
TNFAIP8L3	-0.170672937123881	-0.0189400447877362	0.865064896851491
MCL1	-0.170841834202225	-0.0147617596038481	0.864932680632657
FKBP2	-0.170944354743418	-0.017627247107781	0.864852427267401
RING1	-0.171511514361103	-0.0124727452334171	0.864408478991658
GCSH	-0.17155129625154	-0.0204666919313833	0.864377341076093
TCIRG1	-0.17170653249102	-0.0199366006769451	0.864255837279778
ARMCX2	-0.171855034144789	-0.0310343090757686	0.864139607741428
SPATS2	-0.172044350370613	-0.0190463499169342	0.863991437753444
AC136604.3	-0.172091557643339	-0.00770655491879149	0.863954491335421
AP002954.2	-0.172368126456147	-0.0191343285116408	0.863738042959954
PDE4A	-0.172404983299863	-0.0252267270592302	0.863709198836372
SIX3	-0.172499325797725	-0.0372443192039078	0.863635367354685
UTRN	-0.172598570385255	-0.0260373406534366	0.863557700865479
ZNF16	-0.172851011944852	-0.0169129881775885	0.863360152110949
ADD1	-0.172888319952107	-0.0140977560876993	0.863330957382221
SLC15A4	-0.172932732929772	-0.0137218770256563	0.863296203032687
RP11-220I1.5	-0.173047027604627	-0.00472374886769628	0.86320676562328
PTPN6	-0.173130728345185	-0.0173167724061172	0.863141269596736
AC073335.2	-0.173141805180855	-0.00444100464147225	0.863132602019018
EXOSC4	-0.173180360232629	-0.0200365540057371	0.863102432983554
LINC01876	-0.173253288625043	-0.0145444931631242	0.863045367629822
NCAPH	-0.173646191047029	-0.0246329650001048	0.862737940100246
SPAG6	-0.173708751667475	-0.0394373225328858	0.862688991345125
PET100	-0.173777343557148	-0.0150282640788418	0.862635324218541
AC009486.2	-0.173804092848496	-0.00346559190337071	0.8626143954247
AC008760.1	-0.173997752681836	-0.00351148837195452	0.862462877848307
AC012313.1	-0.174098750840796	-0.00897328456084696	0.862383859926306
VLDLR-AS1	-0.174518512455829	-0.0191510606376945	0.862055466203969
CMTM3	-0.17482059752632	-0.0303413414080912	0.861819149952963
RASL11A	-0.175419065317845	-0.0240176005236714	0.861351015784499
CDRT1	-0.175568304781531	-0.00815461590427649	0.861234285293183
YEATS2-AS1	-0.175583861734584	-0.00501425761733231	0.861222117304682
CLDN22	-0.175704937394904	-0.0138824787948736	0.861127418215986
DUSP14	-0.176038755358329	-0.0263686931567823	0.860866333764512
KLHDC3	-0.176050983743654	-0.0190770994118771	0.860856770041629
RP11-65I12.1	-0.176200354430837	-0.0179518586456466	0.860739950104919
RNF121	-0.176313772450987	-0.0108581797872228	0.860651250143591
ZNF835	-0.176486817282999	-0.0110045872426338	0.860515921772793
EHMT2-AS1	-0.176681221295472	-0.00422414998863398	0.860363894630983
GPR158	-0.176867710478859	-0.0195819841125226	0.860218062003534
MAS1	-0.176895851244076	-0.00796577649187439	0.860196056638353
ELMOD1	-0.176926476172869	-0.00997738217195803	0.860172108846733
PSORS1C1	-0.176940846060909	-0.0350092802641683	0.86016087206331
TFIP11	-0.176988653576135	-0.0145469464183462	0.860123488355841
PTPRZ1	-0.177034725200011	-0.0389402667100575	0.860087462355367
IHH	-0.17707647278038	-0.0116723225292782	0.860054817826249
SEPTIN9	-0.177274687704324	-0.010843679136879	0.859899826973374
AL139246.5	-0.177373068999129	-0.0128651421017818	0.859822901416399
RP11-872J21.3	-0.177411479741653	-0.0142088482038736	0.859792867949789
AC079866.2	-0.177430078326238	-0.00635568868817788	0.859778325739423
CDC23	-0.177446865326188	-0.0126564892209981	0.85976520004673
UFD1L	-0.1774774732823	-0.0105632214269454	0.859741267902218
CRYZ	-0.177513299116582	-0.0237037160286842	0.859713256103498
RP3-500L14.2	-0.177552533959612	-0.00775709784870799	0.859682579048639
RPAP2	-0.177553333468275	-0.0151897273167493	0.859681953928703
AL136295.17	-0.177785563660345	-0.0063086886988897	0.859500381576249
SLIRP	-0.178122317126268	-0.0188118556857531	0.859237099810144
HOXD8	-0.178141122360932	-0.0325201220112582	0.859222397909089
AL445524.1	-0.178254076400628	-0.0181945698414285	0.859134091683027
RP11-1223D19.1	-0.178286151208264	-0.0158670295938023	0.859109016280542
ETFA	-0.178417503821848	-0.0142607339801627	0.859006329121494
AGBL3	-0.178545610227137	-0.0145869218548466	0.858906182097506
PPARGC1A	-0.178655680227568	-0.0327031126500382	0.858820136870236
CHCHD1	-0.178990207799224	-0.0141545100802569	0.858558636566448
AC239799.2	-0.179093758123098	-0.0118712715610127	0.85847769447113
RNMT	-0.179607158835271	-0.0141341204440275	0.858076407515227
AC139887.4	-0.179691566465914	-0.0112365024673005	0.858010435977522
SRP14-AS1	-0.179693177905321	-0.0164645673324219	0.858009176514368
AL138760.1	-0.179716833505813	-0.0169916480601827	0.857990687895861
APOA2	-0.179809925414569	-0.0202483379690584	0.857917930392479
HIST2H2AA4	-0.180028185470669	-0.0213935946487171	0.857747350531328
RPL7L1	-0.180306377454853	-0.0156017533973643	0.8575299411009
DSC2	-0.18032244368326	-0.0429456991488992	0.857517385543474
AC114271.2	-0.180342492722252	-0.00486068283022973	0.857501717521029
COG5	-0.18040830017533	-0.0126909658916567	0.857450290390857
STEAP2-AS1	-0.180919875601111	-0.00938447970136917	0.857050526215187
NR4A1	-0.18094465776472	-0.0332697244457832	0.857031161459572
CCDC51	-0.181508727352841	-0.0164251093473187	0.856590421987785
DOCK11	-0.181540687970542	-0.0288074277846224	0.85656545072114
AC009171.2	-0.181562925390229	-0.00752030696066462	0.856548076408629
LDAH	-0.181838299923905	-0.0135552927279797	0.856332929515135
TNFRSF1A	-0.182018900912868	-0.0314583288832142	0.856191834024891
TSPYL4	-0.182061805660162	-0.0202254192400369	0.856158315154007
LINC02365	-0.18247661622134	-0.0074652702595332	0.855834262611601
AL355312.2	-0.18253473120044	-0.00594055960881184	0.855788864824895
HEXB	-0.182633970871453	-0.0189327507333962	0.855711342717485
PDGFD	-0.183129890488825	-0.0248568198539525	0.855323971332887
TMPRSS3	-0.18313565502742	-0.0406007807870927	0.855319468762195
NUPR2	-0.183319454800777	-0.0573272059904728	0.85517590881296
AC018890.6	-0.183496194565322	-0.0107603781261145	0.855037867840607
CCN3	-0.183534547252156	-0.0185937972901026	0.855007913426921
RTCB	-0.183551005728503	-0.0129273942985396	0.854995059008376
ASB1	-0.18361840309147	-0.0162674881767405	0.854942420652488
ARPP21	-0.183731627121591	-0.0152454618057298	0.854853992469644
MUSTN1	-0.184115467857524	-0.00531707844274542	0.854554226044369
RIT1	-0.184244098925006	-0.0183659737981995	0.854453774415142
SRI	-0.184661892865948	-0.0180639726560694	0.854127524041411
NUF2	-0.184727649781529	-0.0348767398053566	0.854076177568115
MFSD14A	-0.184870142839638	-0.0127402813089013	0.853964913636619
TMBIM6	-0.184950676278253	-0.0142203243036481	0.853902031420513
CSDE1	-0.185003943629118	-0.0140197563967236	0.853860439666761
TAF8	-0.185130332328038	-0.0154893623682499	0.853761755599355
PTPRR	-0.185144018206388	-0.0279229562144148	0.853751069831096
DYNC2H1	-0.18526525554775	-0.030435011172365	0.853656410383444
ATF1	-0.185645844114328	-0.015459010966097	0.853359269253074
RP11-379F4.6	-0.185739390797611	-0.00858258390577527	0.853286236779259
HSP90AA1	-0.185788518192239	-0.0199267576041492	0.853247883235098
MMP1	-0.185930622158174	-0.0640923138663728	0.853136945287815
