gene	t	logFC	p
FZD5	2.15574913383766	0.747221729321983	0.0395360083213481
CBX6	2.15559035301209	0.603444383101537	0.039549522408556
AC008946.1	2.15551280059009	0.488075598904183	0.0395561245171033
AC064801.1	2.15527115265825	0.20420976306905	0.0395767025375047
FAM215B	2.15494883536011	0.79538124746361	0.0396041649996736
UBE2Q1	2.15485430572469	0.375345879794339	0.0396122224525199
SGPL1	2.15457138541169	0.431835878965897	0.0396363465686818
SLC25A23	2.15407916447435	0.633811407559029	0.0396783486452635
FOXO3	2.15385113062783	0.430905054198046	0.0396978206396073
LRP5	2.15355201339259	0.721118472188566	0.0397233754367983
PPP1R3D	2.15318270215351	0.585535905273173	0.0397549474520657
FICD	2.15317006680762	0.535877112992452	0.0397560280302334
UTP23	2.15248564802343	0.42283494169695	0.0398145988985813
TMSB4X	2.15230656260782	0.81750556375753	0.039829937295102
AC004076.2	2.15215088997923	0.376715152478087	0.0398432747068096
GGA2	2.1520553455041	0.464608644111398	0.039851462551606
THAP5	2.15112201078104	0.429856613172548	0.0399315252745674
RP13-401N8.1	2.15108220600768	0.63634534076544	0.0399349429719188
MESTIT1	2.15043542771468	0.346199910644829	0.0399905129214104
LAMP2	2.15020840093927	0.479671513600724	0.0400100349835463
SPPL3	2.14998899637569	0.364122222664532	0.0400289096918178
TMEM54	2.14956383800878	0.82156492002362	0.0400655073946357
BTG3-AS1	2.14945892048565	0.358284306292997	0.0400745433047323
LINC01106	2.14930270921966	0.827760232583978	0.0400880002033909
SLC12A7	2.14888098655969	0.803659330171847	0.0401243498556911
RP11-401P9.5	2.14856957877345	0.425651598447417	0.0401512099832973
SPRY4-AS1	2.14855443020252	0.208396616591549	0.0401525170153379
ANKRD24	2.14840742354082	0.340809553886112	0.0401652028515704
AC048341.2	2.14832196893533	0.223629755953699	0.0401725787400513
ADNP2	2.14827859058519	0.414318038059986	0.0401763233409324
AACS	2.14807909155314	0.62065297837835	0.0401935489431712
MALL	2.14805189338896	1.37184898434195	0.0401958978597069
RAC3	2.14795348823294	0.945165097807221	0.0402043974528266
UBFD1	2.1470153294133	0.336809969736028	0.0402855100232471
AC019129.2	2.14683063825153	0.136331837960667	0.0403014954842488
PIAS2	2.14615154592619	0.619908024947443	0.0403603212136775
AC012184.3	2.14579549338662	0.181885003053376	0.0403911945259847
PCBD1	2.14569707875185	0.580246812498727	0.0403997317734089
ARC	2.14543376277103	1.23120045663146	0.040422581755694
PRDM11	2.14442976730835	0.488766414097121	0.0405098120873988
CITED1	2.14403594206245	1.02186003523253	0.0405440747018955
YAE1	2.14388957141154	0.239763090700157	0.0405568154674065
APOA1BP	2.14368654405626	0.319583194662643	0.0405744938009419
C9ORF3	2.14356973931118	0.651524243593931	0.0405846675307294
MPHOSPH9	2.14335071475101	0.502298580944305	0.0406037507711428
FAHD1	2.14319903299434	0.542475925579939	0.0406169712361487
ALAD	2.14138126197686	0.427541150119546	0.040775705668172
ZBTB42	2.14108228354105	0.655940800405774	0.0408018664651105
ABLIM2	2.14107546608444	0.945347576223572	0.0408024631712214
ADIPOR1	2.14096075423637	0.374920949710802	0.0408125046309815
AL109917.1	2.14068554024724	0.144673731975259	0.0408366048514777
MOSPD3	2.14061947256581	0.471293242632901	0.0408423922220847
SORBS1	2.14057145903073	0.83448924494357	0.040846598551517
DOK7	2.14040585134922	0.597777217003672	0.0408611099337429
PHC1	2.13982081198918	0.779996838042762	0.0409124108445935
PNPLA4	2.13974274234325	0.54661726248836	0.0409192609534425
TMEM33	2.13957928606416	0.439511982369429	0.0409336065011605
ORC2	2.13943315447528	0.261003222971202	0.0409464353634087
CCDC7	2.13877153966315	0.451376375292506	0.0410045632510562
SORCS2	2.1380638985227	0.960999541248102	0.041066816298655
RP11-245J9.6	2.13764848388853	0.141761720727585	0.0411034006423204
SNX4	2.1366992165692	0.365962113603681	0.041187108865951
FAM110A	2.13660406963183	0.744651481898094	0.0411955074776709
RCCD1	2.13654290157494	0.3840371303709	0.0412009075825556
KCNN2	2.13646547993434	0.479334991634191	0.0412077435085053
TMEM237	2.13618807087142	0.422206174061497	0.0412322455775927
ZNF19	2.13583398862666	0.415447788881647	0.0412635386420428
KIAA1671	2.13534188714621	0.692301351611786	0.0413070647085154
AL023803.3	2.13531972018666	0.172603091435013	0.0413090263247098
RPA4	2.13513858146668	0.52996038660546	0.0413250589068685
UBQLN1	2.13468825604455	0.319405576671953	0.0413649412230093
UBOX5	2.13463396449	0.453000528778001	0.0413697517792653
HUNK	2.13427727879255	0.983202980838615	0.0414013686604541
AC010336.8	2.13364666171656	0.479629652763395	0.041457319699049
MFSD8	2.13364365167447	0.312381508696269	0.0414575869242878
MALAT1	2.13333147345121	0.717382691527307	0.0414853097874849
NKAPD1	2.13326584434625	0.282789950218023	0.0414911400545798
TIMM10	2.13311930626719	0.435506114800216	0.0415041606350255
SOGA1	2.1326173783194	0.653221414996682	0.0415487868259563
ANO8	2.1325677489851	0.530583066023553	0.0415532016692664
AC011815.2	2.1324738738638	0.261122039880714	0.0415615535980445
RGMB	2.13209284387994	0.720246272570077	0.0415954686183703
AC002456.1	2.1317976823914	0.485915595228297	0.0416217575290642
HSDL1	2.13172525907897	0.391167748190121	0.041628210258593
FGFR2	2.13171839722017	1.14442034963697	0.0416288216786452
DRAIC	2.13162875918447	1.25187155001542	0.0416368095338057
RP11-134G8.5	2.13116204057479	0.417441374066403	0.041678421984185
ISOC1	2.13078250541177	0.427500025324479	0.0417122884955321
LMX1B	2.13077502933869	0.39121431894471	0.0417129558431967
OTUD6B-AS1	2.13049536191802	0.468671559758679	0.0417379270379087
CCDC6	2.13021700385859	0.482549336982043	0.0417627945400124
ACVR1	2.12871532943922	0.444499232287545	0.0418971764221564
WDR90	2.128532336868	0.626805934796491	0.0419135783565442
CARF	2.12845583597297	0.429509692920029	0.0419204369559363
RFXAP	2.12813739728083	0.450958171143762	0.041948996947269
SAV1	2.12810501557541	0.553251566877589	0.0419519021538081
CACNA1D	2.12756277479848	0.940817401552815	0.0420005772778563
ZNF431	2.12708411658701	0.643789749771296	0.0420435865848037
PCAT1	2.12655348347294	0.649791978833203	0.0420913118611394
ST6GAL2	2.125835657587	0.499395502682688	0.0421559500465466
CLDN12	2.12548887790151	0.551212040198769	0.0421872082150145
LTO1	2.1249947515698	0.156552085259378	0.0422317836162874
C17ORF113	2.12495660813138	0.272895865270822	0.0422352262985715
AC005618.4	2.12478163628466	0.18168503312474	0.0422510217958823
TSC1	2.12449041105545	0.366244714101778	0.0422773236682826
FGD6	2.12448729443928	0.720260087254349	0.0422776052228269
IL6ST	2.12434111678529	0.59841441817274	0.0422908127606296
UBXN4	2.1242835026867	0.376708320381876	0.0422960193556668
DCTN4	2.12402392847444	0.523247930894494	0.0423194841932332
ZNF334	2.12401409657963	0.719144831356339	0.0423203731987718
AGGF1	2.12400083545778	0.408732892895944	0.0423215723033027
PHF8	2.12375228524613	0.364697519609574	0.0423440524435688
DCAF17	2.12357688421323	0.392925266582528	0.0423599229964718
ARSJ	2.12351469518427	1.15091846572839	0.042365551225617
ASF1A	2.12333530237953	0.45252780147711	0.0423817903551665
AC097382.3	2.12320864263409	0.208672782347447	0.0423932592791766
RAPGEF4	2.123043319192	0.450927889747771	0.0424082333205409
AL096711.2	2.12304125083718	0.0704846455129084	0.042408420689966
LINC00294	2.12217813686169	0.565923655382442	0.0424866733219291
RCN2	2.12158948043641	0.39166227516432	0.0425401164336345
SGCB	2.12114038828388	0.989296730038825	0.0425809289559041
LSS	2.12032862920283	0.499826410611141	0.0426547882610797
SUZ12	2.12019518944736	0.347100844582953	0.0426669404093823
EDF1	2.1200378096114	0.38961432088564	0.0426812767011843
MALSU1	2.11954078986532	0.393249923212951	0.042726580145265
TRAPPC3	2.11949806016824	0.38993135213602	0.0427304769612904
PRPF6	2.11944045224229	0.297030609706501	0.0427357311261172
INIP	2.11871910647918	0.425678919765001	0.0428015705568689
VAPB	2.11865855444418	0.362341659875248	0.0428071014283782
DGCR8	2.11780111521201	0.51696810581622	0.0428854888762223
STX18-AS1	2.11780070500457	0.234879746151644	0.0428855264080863
KBTBD7	2.11759892030605	0.518772151534306	0.0429039922087256
AC245060.5	2.11759290269686	0.393721482638843	0.0429045430031078
CREBL2	2.1172136681328	0.376620763599979	0.0429392671955733
PPP1R1C	2.11706177966317	0.935556214937577	0.0429531817027943
PEBP4	2.1165337500888	1.08825761360669	0.0430015857124322
NOL3	2.11566051743231	0.58378969444615	0.0430817406262666
RUNDC3A	2.11530779821433	0.979281442053011	0.0431141547306943
SLC35A3	2.11494927821126	0.35244048511263	0.0431471241335771
AC012306.2	2.11475077251767	0.254166668813007	0.0431653883031635
ZFAND2B	2.11461230523525	0.28418078733089	0.0431781325103078
AC092910.3	2.1142880095283	0.386250516124918	0.0432079930262558
C16ORF59	2.114148340405	0.462626994709444	0.043220859141588
BCL2L11	2.11355201033721	0.485836727955544	0.0432758305170075
DCAF12	2.11276241903399	0.432634926341328	0.0433487128779661
AC015922.4	2.11249820540368	0.148329611497205	0.0433731251785085
LYSMD1	2.11179353321988	0.477844017153334	0.0434382938826125
PHLDB1	2.10942294941273	0.860358987863592	0.0436581668129014
FAM218A	2.10904199807235	0.443647453892488	0.0436935923332159
GPCPD1	2.10868786177563	0.66892846131376	0.0437265471664788
GPAM	2.1081067379456	0.457222548181186	0.043780672612386
TUBG2	2.10561753859328	0.517235082353781	0.0440131888792239
AC106820.2	2.10556027784999	0.148351662450798	0.0440185504899472
PATJ	2.10417645451539	0.452011891216904	0.0441483013376417
MFSD14B	2.10378899012072	0.36314724542627	0.0441846918079405
ZMAT4	2.10312342663872	0.864861063441588	0.044247263386304
MCF2L	2.10311676468775	0.77494354081478	0.0442478900933892
SYT4	2.10245524159152	1.11146116987365	0.0443101605556259
TMEM270	2.10244539677797	0.286730713349769	0.0443110878544419
FBXO3	2.10190021547758	0.332458823960434	0.0443624662603083
KIAA0319L	2.10183518896752	0.459634433130174	0.0443685979496196
LINC01125	2.10097328516419	0.35392432754091	0.0444499424686108
ABO	2.1004977357736	1.17324243904909	0.044494880386694
AL512604.3	2.10003377178174	0.217250823133402	0.0445387623814624
AL022476.1	2.09979048757384	0.162043370586184	0.0445617876974588
TMEM68	2.09913975990406	0.399762641710204	0.0446234268985523
PRB3	2.09906798123269	0.363276466427261	0.0446302306570312
LRP5L	2.09887377254266	0.625592365074221	0.0446486439307912
IKZF4	2.09878653372499	0.52922292339867	0.0446569173936119
NCOA1	2.09868594697372	0.338112916599134	0.04466645842239
TARBP1	2.09860346715856	0.508484036359615	0.0446742832905368
MT-ND4	2.09806702524719	0.738146073217459	0.0447252052795321
ZDHHC9	2.09785968970225	0.727934190793806	0.0447449004961393
PPP3CA	2.09767768190195	0.682427915682853	0.0447621961228412
PLPPR2	2.09764821960386	0.616371458559786	0.0447649963898275
ZBTB26	2.09760904224132	0.496985896593733	0.0447687202734415
KAT14	2.09725371125746	0.332274333037629	0.0448025077211498
OXCT1-AS1	2.09711222852024	0.206421459102995	0.0448159672231844
PCTP	2.09697890717178	0.543562612200099	0.0448286536011379
RDH14	2.09649577596962	0.268373636179468	0.0448746533210644
AC025048.2	2.09620265002975	0.320719353958713	0.0449025827342974
MRPL36	2.09590684010492	0.50234553070117	0.0449307835148187
CEP41	2.09581046605842	0.648029283117794	0.0449399746432803
KCND3	2.09527183767081	0.696811505471005	0.0449913739918759
AC004584.3	2.09515544658784	0.160363732951473	0.0450024876195945
H2AFY	2.09486505007981	0.442476888123113	0.0450302268117712
RDM1	2.09481644273474	0.539005317367294	0.0450348713536109
AL031280.1	2.09473414586926	0.389351947019224	0.0450427359742117
MORC4	2.09318799388397	0.617869691893113	0.0451907191238604
SORD	2.09299197578773	0.584688631456409	0.0452095109016319
LINC01977	2.09286593357948	0.16034262753119	0.0452215979219595
SCX	2.09282069650982	0.782730582818388	0.0452259367023749
ZFR	2.09217980921792	0.338070352245496	0.045287445198684
SPRY4	2.09195737358736	0.922816477352105	0.0453088105643866
MSMO1	2.09173052314937	0.537239674857024	0.0453306091866494
PCP4	2.09058426223112	2.07166352946769	0.0454408985271871
SLCO3A1	2.08937652479944	1.05798660529023	0.0455573602686221
IPO9-AS1	2.08933465189707	0.504798090068591	0.0455614028014811
AKAP10	2.08932222263907	0.343130164505375	0.0455626028197252
MMP24-AS1	2.08850816626755	0.302931814710742	0.0456412592594715
PIK3R3	2.08843693567426	0.876024989756941	0.0456481474854785
ROS1	2.0882732188425	1.04253515617546	0.0456639829194871
KIF27	2.08785072600685	0.549246998063704	0.0457048708410333
SLC41A3	2.08724614279891	0.422274267908714	0.0457634375104629
ENY2	2.08633444028458	0.418548801437933	0.0458518809638662
SILC1	2.08631789037929	0.303442779036698	0.0458534878544351
ARFIP1	2.08627178983863	0.37998660780622	0.0458579641869285
TMCO3	2.08580035396625	0.465866261400597	0.0459037625377221
TFEB	2.08470790496722	0.714652905982408	0.0460100459677797
SUPT6H	2.08464364952263	0.362783272858242	0.0460163041094481
RFXANK	2.08443666403686	0.375818449187474	0.04603646853319
AMMECR1	2.08386314493326	0.484819948145904	0.0460923813866802
AC007038.1	2.08339674170417	0.121934072233992	0.0461378957751593
CTB-55O6.8	2.08254421767631	0.475336891457764	0.0462211930325704
RDH11	2.08244705422704	0.5335463372989	0.0462306949983993
WDR59	2.08237097966816	0.304880346039179	0.0462381358129471
TUBD1	2.08222794772931	0.510004001161697	0.0462521285677492
SRRM2	2.08214672468617	0.388999318305405	0.0462600762538464
AP000894.4	2.08207297547921	0.405040355453176	0.0462672936718883
MGAT5	2.08183313816242	0.687560632635121	0.0462907720913412
SHLD3	2.08176961643876	0.270145226107319	0.0462969921974753
NRTN	2.08131598380914	0.597057254010838	0.0463414338509747
ZBED1	2.08117907575925	0.632157122601446	0.0463548539315017
ICT1	2.08108231538912	0.323358845813686	0.0463643407087634
SEC23B	2.08071513335887	0.430778695476732	0.0464003563629823
HDAC6	2.08063126684794	0.46476389936476	0.0464085860230884
AC008875.1	2.08041697718598	0.287307687499527	0.0464296197289466
CWC15	2.08027760951758	0.400557540053796	0.0464433039607864
ATE1	2.0797502204563	0.459127798194959	0.0464951195725702
ZMPSTE24	2.07933014911568	0.366821384049429	0.046536427913422
SLC38A8	2.07804566849095	0.56131752193274	0.0466629409144261
ZNF316	2.07759135088557	0.442241510660569	0.0467077610969405
PPP1R12B	2.0775131658527	0.673974058648104	0.0467154781945887
ZNF678	2.07592902073132	0.394108681711136	0.0468720814020818
MELTF-AS1	2.07585212604821	0.640234364392929	0.0468796947615522
LA16C-325D7.2	2.07548114753434	0.397059530243473	0.0469164408073896
LINC01730	2.07547030309144	0.208680244323619	0.0469175153511159
CTC-444N24.11	2.07525431157652	0.296728481584766	0.0469389218487315
EMSY	2.07471206152747	0.285605050453997	0.0469927012914647
RP11-147L13.13	2.07464949321564	0.464312118875987	0.0469989102187963
FAM122B	2.07450607180132	0.412026715069023	0.0470131452929321
PRLHR	2.07434444250063	0.400711338320726	0.0470291921362574
AC104031.1	2.07425297588113	0.345772038384413	0.0470382752519103
BMP8B	2.07407801266235	0.526356512889817	0.0470556543438201
GALNT17	2.0737626797247	0.327886793004479	0.0470869907064227
HTATSF1	2.07355307726517	0.487115458202305	0.0471078302679416
MOSPD2	2.07332953479787	0.410184020441981	0.0471300647976375
AL355075.4	2.07332847290883	0.609754747630859	0.0471301704400115
SLC46A2	2.07293334957444	0.594102492600086	0.0471694939603851
GK5	2.07282957029504	0.465417111455198	0.0471798271094825
THEM6	2.07259637332763	0.516375749376711	0.0472030534935463
CRIPAK	2.07252525704819	0.542134688105987	0.0472101386775621
CLCN6	2.07240478570869	0.476766142396611	0.0472221431626002
MBD6	2.07231831460095	0.409637807120667	0.047230761326111
MEN1	2.07167585825335	0.340351540547654	0.0472948354823891
CTD-3060P21.1	2.07139334792157	0.100837993520233	0.0473230354469581
ZNF449	2.0713045817515	0.363623932964318	0.0473318990888289
ZNF662	2.07093910731887	0.527535473757954	0.0473684085846102
PPP1R8	2.07077277596811	0.360503295476098	0.0473850326972369
MINPP1	2.07072774115512	0.326779883729417	0.0473895346234936
THAP12	2.07050839196061	0.338535709025196	0.0474114673789617
AP006285.2	2.0702874756398	0.531201386204292	0.0474335659073456
AL353751.1	2.06994336796123	0.254208611389465	0.0474680055669687
AC132872.1	2.06975874788088	0.250681250508162	0.0474864921915743
ANKIB1	2.06972058489732	0.41434839465347	0.0474903143726309
AGPAT1	2.0696097190599	0.361814073481249	0.0475014195895989
ZBTB8A	2.06913428650566	0.706355685494648	0.0475490688014214
TRIM62	2.06904846579877	0.471534029055816	0.0475576745014134
MAN1A2	2.06864328994905	0.454799187002242	0.047598322252249
TTC13	2.06804556326987	0.549381654699477	0.0476583430445185
PARS2	2.06775883812673	0.390232425368163	0.0476871583300552
AC093249.6	2.06744602566957	0.361243064400534	0.0477186129097807
KIAA0895	2.06637655279667	0.537092840777279	0.0478262914434323
LGR4	2.0655210570152	0.958860441267319	0.0479125805717328
CTC-444N24.8	2.0652064721562	0.205204734164775	0.0479443456034718
AC245060.6	2.06432259430384	0.336275557692488	0.048033694345262
WDR97	2.06413472019502	0.347164222575494	0.0480527049717941
UBE4A	2.06341428962351	0.25411714263984	0.0481256656474606
AL139011.1	2.06297832175307	0.176814003359792	0.0481698652720755
HAND1	2.0627933172199	0.457784236818765	0.0481886323823978
ZNF766	2.06248919534697	0.497272817612531	0.0482194969603603
RP11-141O11.2	2.06237408387615	0.326027096845424	0.0482311838966292
USP9X	2.06222756990339	0.450813660783704	0.0482460626594304
ZNF268	2.06216581782017	0.359117231377527	0.048252334911865
AC010201.1	2.06213741829401	0.153309039448899	0.0482552197365804
STX17-AS1	2.06188858794547	0.474031872218002	0.0482805024500524
PRRG4	2.0615439321451	0.731777077797752	0.0483155409631615
GLRX5	2.06106313091595	0.381141592138272	0.0483644578772317
LRRC45	2.0609956226603	0.409204587310568	0.0483713296974834
PWWP2A	2.06062370365509	0.405639294782295	0.0484092036585913
GIN1	2.06046519623318	0.39259576298938	0.0484253530487761
ZNF541	2.05994610960086	0.197864219019083	0.0484782730626351
ZNF266	2.05989575705713	0.470408145619362	0.0484834091379238
ZNF322	2.05972796713392	0.676250077788177	0.0485005275665953
FAM193B	2.05943467102426	0.426344707455469	0.0485304633368674
SEZ6L2	2.0590466114209	1.00878856141223	0.0485700963930713
NR1D1	2.05850579732663	0.633595015359595	0.0486253781665805
SMDT1	2.05776170022442	0.475234014777624	0.0487015302855905
FSTL4	2.05763943464352	0.941637897007619	0.0487140532179738
UBE2D4	2.05690528297002	0.448629723070492	0.0487893078162437
PLA2G12B	2.05659316274988	0.540951756671111	0.0488213329557953
AMER3	2.0561179005305	0.168235177301326	0.0488701329619568
THUMPD3	2.05555683946444	0.557573830315184	0.0489277982508188
FRMD5	2.05501947898	0.675120981423224	0.0489830839442472
NDUFS3	2.05394002470877	0.381523437070523	0.0490943090406928
TP53I13	2.05374855058227	0.439118449398191	0.0491140614712524
TAF1	2.05265693114825	0.519274822299045	0.0492268067864879
CDC25B	2.05255232341497	0.74320947256592	0.0492376229346712
INO80	2.0523995038631	0.430349656228402	0.049253427821718
AL359764.2	2.05229881198121	0.106917067717852	0.0492638440139786
MDM4	2.05222342374786	0.371306409349124	0.0492716439129445
TEAD1	2.05208933306963	0.511542387183491	0.0492855200417493
COX6C	2.0511246782494	0.489366949587027	0.0493854472960683
RTL10	2.05031601780471	0.359676024022073	0.0494693530529176
AC138150.1	2.05012628434832	0.247692098552753	0.0494890578099697
EPB41L4B	2.05009971711984	0.678166420837721	0.0494918175007333
RASSF6	2.04972903583728	1.05763749086028	0.0495303364661045
CBX2	2.04937174862447	0.927202072788279	0.0495674886374157
FBXW2	2.04926523459135	0.385881561197799	0.0495785691553387
BICD2	2.04902701392945	0.358599286599773	0.0496033588558045
TCEB3-AS1	2.048999979643	0.207836220267917	0.0496061727866129
YY1AP1	2.04890463066134	0.336250252251728	0.0496160985465896
SLC22A31	2.04887680744466	1.51454755243214	0.0496189952535953
KIF26B	2.04877503099089	0.596924514629553	0.0496295925883192
ARV1	2.04869215756636	0.485303775894682	0.049638223145984
VGF	2.04835804993029	1.15256853248366	0.0496730310291482
AC067750.1	2.04762270594194	0.169617717468746	0.0497497162469351
BPIFB2	2.04720413209828	0.900876522127439	0.049793413779196
LRIG1	2.04683312397514	0.93196525215698	0.0498321739339053
COQ4	2.04675535665843	0.294873599108534	0.0498403018552439
ZNF596	2.04663512344943	0.431952434921001	0.0498528704395005
JUN	2.04651437593858	0.531141120182015	0.0498654956002471
AL121929.2	2.0464739517226	0.350483007599874	0.0498697229197995
H3F3B	2.04620891849177	0.415009559949057	0.049897446320763
PXDN	2.04611768974579	1.19285412305122	0.0499069923107774
NPDC1	2.04596033785318	1.54043154633856	0.0499234610777009
TXNDC11	2.0458320395022	0.587956501315446	0.0499368925898805
RAD23A	2.04541160950131	0.310520585580594	0.0499809296084278
GUCY1B3	2.04537366363037	0.83669013271177	0.0499849058502579
TEX101	2.04531874345254	0.249350523333663	0.0499906612764435
PTCHD1	2.04473220733698	0.695837202890051	0.0500521645001234
AC007938.3	2.04407955491781	0.49747098729083	0.0501206790071765
RP11-15F12.1	2.04396182483746	0.372015205898415	0.0501330469426545
SYN2	2.04391346234808	0.419981015362569	0.0501381283624554
RPTOR	2.0428871063119	0.459225016702037	0.0502460741728284
ATP1A1	2.04285524390674	0.590918286068683	0.0502494285417032
LCMT1	2.0427971933407	0.385030302216113	0.0502555404213384
GAD1	2.04240798982456	0.857523460784596	0.0502965348191001
MRPL54	2.04231095844896	0.366372668501232	0.0503067596226225
TMEM254-AS1	2.04230521210708	0.505647169741869	0.0503073652081209
AKIP1	2.04219970524603	0.449897239838361	0.0503184853244502
ARHGEF12	2.04208109368156	0.425185928653073	0.0503309892261148
IGFL2-AS1	2.04122376455294	0.143993407412737	0.0504214494187183
DPY19L3	2.04096261468083	0.506247560089475	0.0504490328421288
LINC00242	2.0407152294024	0.40335996725394	0.0504751746769434
AC016134.1	2.04005529330401	0.104461409574993	0.0505449702384762
ZNF211	2.03974639484222	0.380910538101437	0.0505776688963756
SLC30A5	2.03921706104763	0.403107356181295	0.0506337452407102
ANKRD40	2.03834288436427	0.463406582565068	0.050726473389026
FBXL16	2.03826404216489	0.907994070543747	0.0507348439155584
LINC01176	2.03765744162327	0.423341623125509	0.0507992862639801
EPB41	2.03761678352748	0.662127537317421	0.0508036081644274
RBM12B	2.03755070000064	0.42272647513542	0.0508106334450401
EML4	2.03721567336106	0.50786347334575	0.0508462630005766
IRX1	2.03693244125034	1.09647220636906	0.0508764014610378
SAP25	2.03667549606998	0.507286595383398	0.0509037563704609
SMOC2	2.036510225562	0.990109371158206	0.0509213582547512
AC016876.1	2.03615016631516	0.376716688143032	0.0509597243874096
TMEM184C	2.03563478683801	0.444668646503493	0.0510146849931758
DROSHA	2.03563211937814	0.366337174222227	0.0510149695896754
COMMD4	2.03436350641044	0.34514710953527	0.0511504790044971
AC093702.1	2.03391177754582	0.377833087011168	0.0511988078189471
ATP9B	2.03368516817604	0.406147568251607	0.051223067070299
MTHFD2L	2.03351873100567	0.454863405143095	0.0512408911453108
IGF2R	2.03314692432352	0.490963934095634	0.0512807283681721
AC009955.4	2.03299169577432	0.125801902947615	0.0512973683994081
DPP10-AS1	2.03247819726385	0.812349877950052	0.0513524477777038
EBP	2.03206011831853	0.472214800306795	0.0513973306282325
MAPRE2	2.03204347019247	0.652623986612678	0.0513991186022147
CELF3	2.03200962488132	0.861118208825307	0.051402753686844
KANSL1-AS1	2.03146308301096	0.417519364007398	0.0514614852232973
GDAP1	2.03137109776315	0.829151189547114	0.0514713757902516
PACSIN2	2.03132037913134	0.408358044467343	0.051476829946064
DOK4	2.03104517339511	0.845349234841584	0.0515064337616457
NYAP2	2.03084018371792	0.596374275239828	0.0515284941931155
SGK494	2.03079731136496	0.313325053143056	0.0515331090509332
AL355338.1	2.03049662771589	0.399698845961323	0.0515654854117806
USP3-AS1	2.03035994524815	0.50171497616529	0.0515802087297166
MAP3K21	2.03014754747113	0.39273124548354	0.0516030953805148
OLMALINC	2.03000454126131	0.592170094355623	0.0516185098677743
AARD	2.02966058498126	0.783919544010701	0.0516556011513142
LTB4R	2.02946532211048	0.619835417671286	0.0516766681930913
UBE3A	2.02901266409779	0.43208714332544	0.0517255348632503
PITX2	2.02882849289203	1.14858175066323	0.0517454286949323
ARFGAP2	2.02881883081742	0.36645193529962	0.0517464725602134
THUMPD2	2.02700428006708	0.397245847182648	0.0519428408075809
LRRC58	2.02651550163473	0.411896069755645	0.051995847753079
TOB2	2.02630682396546	0.415764702828661	0.0520184928839897
ZNF765	2.02627339508678	0.464079609838408	0.0520221213010576
KB-1562D12.1	2.02547594831346	0.402016621401382	0.0521087433381116
GGCX	2.02447907932853	0.475931061314888	0.0522172059345282
DLC1	2.02392651496872	1.15897368869132	0.0522774122645593
OBSL1	2.0238802295596	0.895983634393426	0.0522824582030805
CTD-2626G11.2	2.02302462283693	0.803586209341388	0.0523758118586861
AC027279.1	2.02291109874457	0.360857789998861	0.0523882092730784
CIRBP	2.0220548402764	0.548466667585371	0.0524818002882235
TNFAIP1	2.02198045600125	0.436421213501928	0.0524899375987852
AGAP6	2.02197838850617	0.260062558680774	0.0524901637894494
LL22NC03-N95F10.1	2.02150241993998	0.718606472992507	0.0525422591159359
TEX11	2.02116245039601	0.147093876645536	0.0525794970225988
CIB2	2.02113290659279	0.974053498472045	0.0525827341418634
BDP1	2.02093402650347	0.465709532529824	0.0526045300269058
UBE2R2	2.02079313492396	0.351494227032071	0.0526199755793201
LINC00926	2.02078874230964	0.85065813812712	0.0526204571935285
SLITRK4	2.02066135256743	0.602725587265642	0.0526344261226502
ENPP4	2.02027389873344	0.600399576948834	0.0526769324390379
AP001160.1	2.01961606848905	0.439915330051798	0.0527491700202781
INKA2-AS1	2.01956060839068	0.459254207041682	0.0527552641780087
TMEM259	2.01903292581962	0.299845309529153	0.0528132788364427
TMEM230	2.01865020520777	0.386178980481355	0.0528553911267041
VEPH1	2.01844937893974	1.18361782594046	0.0528775006581448
EN2	2.01761169398536	0.688010903828851	0.0529698114797091
AL034549.1	2.01677776228935	0.189743652549169	0.0530618493890712
SHROOM1	2.01575110561497	0.659777234453103	0.0531753506641939
AL391684.1	2.01506284214638	0.13872742066972	0.0532515605512524
OSBP	2.01486882853949	0.400165758734555	0.0532730605829461
GRIK5	2.01423531885055	0.674283948333663	0.0533433174415886
CREBZF	2.01415657000957	0.406798439553564	0.0533520564539453
PARD3B	2.01376791019475	0.528695484945946	0.053395205713704
SLC35E2B	2.01358576790637	0.432615455120615	0.0534154378168199
TMED6	2.01333753958766	0.749814125428673	0.0534430215063028
AP000553.2	2.01318162374093	0.190315415798216	0.0534603536248974
DPCR1	2.01264691301709	0.388509147469408	0.0535198313456716
MAPK8	2.01251221338477	0.454730695866693	0.0535348236153576
KRTAP5-2	2.01239689901494	0.161337116763166	0.0535476612077124
RP11-677M14.2	2.01230302718234	0.138753620142279	0.0535581136655327
RHOBTB2	2.01224053076787	0.895355918409484	0.0535650735215026
EVPLL	2.01222095672993	0.604850647466073	0.0535672535297095
ANKRA2	2.0120023470547	0.433193986071622	0.0535916059177095
ZSCAN16	2.01184248667547	0.539762102768588	0.0536094199861656
GRIN1	2.01151968834231	0.542222930059481	0.0536454069307498
RP6-201G10.2	2.01124232753303	0.28933177112644	0.0536763452537649
DLG5	2.0107856719049	0.442070504279287	0.0537273172356664
HAUS8	2.01053704125957	0.50333288649663	0.0537550873042784
RBM41	2.01032194120865	0.49731626605724	0.0537791224425432
C17ORF100	2.01015864650447	0.528610388851522	0.0537973751876821
AP000769.2	2.00941386347078	0.160839940631114	0.053880694517436
