method	set	patient	cohort	quartile	cldn4_pct	score
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_06	GSE131907	Q1	60.2409638554217	0.216992273924287
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_07	GSE131907	Q4	90.407204385278	-0.230329984221128
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_12	GSE131907	Q3	86.3393810032017	-0.0516624887115748
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_13	GSE131907	Q2	72.4112426035503	-0.0856148707775278
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_16	GSE131907	Q1	11.3924050632911	0.420003614898494
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_17	GSE131907	Q3	88.2194244604317	-0.104896121708144
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_19	GSE131907	Q2	67.1523178807947	0.232056261318612
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P0031	GSE205335	Q2	59.2476489028213	-0.0148953129019386
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1006	GSE205335	Q3	74.1809672386896	-0.398829616283864
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1015	GSE205335	Q1	41.5807560137457	0.0762695468259277
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1016	GSE205335	Q4	82.6461769115442	-0.390962494286192
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1017	GSE205335	Q3	64.3183897529735	0.0838137519582233
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1018	GSE205335	Q3	67.0338983050848	0.188159902962312
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1025	GSE205335	Q4	92.8571428571429	-0.51610309654062
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1027	GSE205335	Q3	78.0728376327769	-0.212279767465569
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1030	GSE205335	Q3	61.6915422885572	-0.181023516517498
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1037	GSE205335	Q4	86.0528466357941	-0.522625981924854
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1056	GSE205335	Q2	49.7066219614418	-0.264707000292651
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1062	GSE205335	Q1	45.2127659574468	-0.224141283933544
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1063	GSE205335	Q1	35.1145038167939	-0.424905469477967
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1072	GSE205335	Q2	58.8669950738916	-0.502422697844098
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1076	GSE205335	Q2	59.3639575971732	-0.428210797175092
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1079	GSE205335	Q2	51.3812154696133	-0.464583838866523
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1084	GSE205335	Q4	86.734693877551	-0.170657429028986
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1089	GSE205335	Q4	87.7704609595484	-0.396573273801324
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1090	GSE205335	Q1	38.1625441696113	-0.326362204213508
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1115	GSE205335	Q4	88.8829928362961	-0.3850563564258
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1119	GSE205335	Q1	36.088379705401	-0.32532228240149
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD1	GSE189357	Q3	56.1299176578225	0.329030122489592
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD2	GSE189357	Q1	35.6255178127589	0.407246214693934
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD3	GSE189357	Q3	48.0421686746988	0.206872067986847
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD4	GSE189357	Q1	30.3462321792261	0.443049998696962
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD5	GSE189357	Q2	36.8663594470046	0.364697650820458
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD6	GSE189357	Q4	63.5012386457473	-0.0115015418080091
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD7	GSE189357	Q1	36.6313309776207	0.361150667216241
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD8	GSE189357	Q2	45.3385672227674	0.0134685848741163
gsva	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD9	GSE189357	Q4	78.5641235426468	-0.0410913400791756
gsva	HALLMARK_APICAL_JUNCTION	LX255B	GSE123902	Q2	35.0877192982456	0.0649074015797249
gsva	HALLMARK_APICAL_JUNCTION	LX653	GSE123902	Q4	71.7241379310345	0.291041024934192
gsva	HALLMARK_APICAL_JUNCTION	LX661	GSE123902	Q3	58.974358974359	-0.135320437405842
gsva	HALLMARK_APICAL_JUNCTION	LX666	GSE123902	Q3	67.175572519084	0.0311665018185984
gsva	HALLMARK_APICAL_JUNCTION	LX675	GSE123902	Q1	31.3915857605178	0.312941829148154
gsva	HALLMARK_APICAL_JUNCTION	LX676	GSE123902	Q2	42.1768707482993	-0.000303023613410253
gsva	HALLMARK_APICAL_JUNCTION	LX679	GSE123902	Q2	43.2595573440644	0.145032765493959
gsva	HALLMARK_APICAL_JUNCTION	LX680	GSE123902	Q4	73.2558139534884	-0.383513812077265
gsva	HALLMARK_APICAL_JUNCTION	LX681	GSE123902	Q3	63.2974316487158	-0.12800159842661
gsva	HALLMARK_APICAL_JUNCTION	LX682	GSE123902	Q1	18.7648456057007	0.46518337307024
gsva	HALLMARK_APICAL_JUNCTION	LX684	GSE123902	Q4	72.8323699421965	-0.142357332600002
gsva	HALLMARK_APICAL_JUNCTION	LX699	GSE123902	Q1	15.2173913043478	0.141418894993737
gsva	HALLMARK_APICAL_JUNCTION	LX701	GSE123902	Q1	11.1111111111111	-0.116322855495482
gsva	HALLMARK_APICAL_JUNCTION	BRONCHO_11	GSE131907	Q2	80.7881773399015	0.127880318515799
gsva	HALLMARK_APICAL_JUNCTION	BRONCHO_58	GSE131907	Q2	72.1739130434783	0.331804598641165
gsva	HALLMARK_APICAL_JUNCTION	EBUS_06	GSE131907	Q2	71.1635750421585	-0.0798703320211659
gsva	HALLMARK_APICAL_JUNCTION	EBUS_10	GSE131907	Q3	84.4686648501363	0.0564304415067056
gsva	HALLMARK_APICAL_JUNCTION	EBUS_12	GSE131907	Q3	88.3268482490272	0.160082179715559
gsva	HALLMARK_APICAL_JUNCTION	EBUS_13	GSE131907	Q1	0.265957446808511	-0.00181421262038806
gsva	HALLMARK_APICAL_JUNCTION	EBUS_15	GSE131907	Q1	47.265625	0.389643136725347
gsva	HALLMARK_APICAL_JUNCTION	EBUS_19	GSE131907	Q4	94.0092165898618	0.0886607580073243
gsva	HALLMARK_APICAL_JUNCTION	EBUS_28	GSE131907	Q4	96.3362068965517	0.029405891573227
gsva	HALLMARK_APICAL_JUNCTION	EBUS_49	GSE131907	Q1	49.1228070175439	-0.0976671522029541
gsva	HALLMARK_APICAL_JUNCTION	EBUS_51	GSE131907	Q3	85.3696498054475	0.162828883916749
gsva	HALLMARK_APICAL_JUNCTION	NS_02	GSE131907	Q1	58.5635359116022	-0.0609978350404485
gsva	HALLMARK_APICAL_JUNCTION	NS_03	GSE131907	Q4	93.1441208993734	0.0373178777110229
gsva	HALLMARK_APICAL_JUNCTION	NS_04	GSE131907	Q4	89.3409275834011	-0.00623052919174372
gsva	HALLMARK_APICAL_JUNCTION	NS_06	GSE131907	Q1	60.2409638554217	0.173436088879604
gsva	HALLMARK_APICAL_JUNCTION	NS_07	GSE131907	Q4	90.407204385278	-0.0963233685217535
gsva	HALLMARK_APICAL_JUNCTION	NS_12	GSE131907	Q3	86.3393810032017	0.268070440105259
gsva	HALLMARK_APICAL_JUNCTION	NS_13	GSE131907	Q2	72.4112426035503	0.0421212895824717
gsva	HALLMARK_APICAL_JUNCTION	NS_16	GSE131907	Q1	11.3924050632911	0.173036746019439
gsva	HALLMARK_APICAL_JUNCTION	NS_17	GSE131907	Q3	88.2194244604317	-0.163760311937343
gsva	HALLMARK_APICAL_JUNCTION	NS_19	GSE131907	Q2	67.1523178807947	0.0597593197043966
gsva	HALLMARK_APICAL_JUNCTION	P0031	GSE205335	Q2	59.2476489028213	0.132909872097157
gsva	HALLMARK_APICAL_JUNCTION	P1006	GSE205335	Q3	74.1809672386896	-0.133128269471832
gsva	HALLMARK_APICAL_JUNCTION	P1015	GSE205335	Q1	41.5807560137457	0.348933556167493
gsva	HALLMARK_APICAL_JUNCTION	P1016	GSE205335	Q4	82.6461769115442	-0.212276363942733
gsva	HALLMARK_APICAL_JUNCTION	P1017	GSE205335	Q3	64.3183897529735	0.182519570437839
gsva	HALLMARK_APICAL_JUNCTION	P1018	GSE205335	Q3	67.0338983050848	0.300169044589018
gsva	HALLMARK_APICAL_JUNCTION	P1025	GSE205335	Q4	92.8571428571429	-0.409123756332933
gsva	HALLMARK_APICAL_JUNCTION	P1027	GSE205335	Q3	78.0728376327769	0.158807631567309
gsva	HALLMARK_APICAL_JUNCTION	P1030	GSE205335	Q3	61.6915422885572	0.126023463362616
gsva	HALLMARK_APICAL_JUNCTION	P1037	GSE205335	Q4	86.0528466357941	-0.327168394707531
gsva	HALLMARK_APICAL_JUNCTION	P1056	GSE205335	Q2	49.7066219614418	-0.00621662222536892
gsva	HALLMARK_APICAL_JUNCTION	P1062	GSE205335	Q1	45.2127659574468	0.057967930880546
gsva	HALLMARK_APICAL_JUNCTION	P1063	GSE205335	Q1	35.1145038167939	-0.169293282934247
gsva	HALLMARK_APICAL_JUNCTION	P1072	GSE205335	Q2	58.8669950738916	-0.298315128754405
gsva	HALLMARK_APICAL_JUNCTION	P1076	GSE205335	Q2	59.3639575971732	-0.233900219867322
gsva	HALLMARK_APICAL_JUNCTION	P1079	GSE205335	Q2	51.3812154696133	-0.144577537340165
gsva	HALLMARK_APICAL_JUNCTION	P1084	GSE205335	Q4	86.734693877551	0.195369547861404
gsva	HALLMARK_APICAL_JUNCTION	P1089	GSE205335	Q4	87.7704609595484	-0.118728380191538
gsva	HALLMARK_APICAL_JUNCTION	P1090	GSE205335	Q1	38.1625441696113	-0.184923507241508
gsva	HALLMARK_APICAL_JUNCTION	P1115	GSE205335	Q4	88.8829928362961	-0.310403625040245
gsva	HALLMARK_APICAL_JUNCTION	P1119	GSE205335	Q1	36.088379705401	-0.222042463046578
gsva	HALLMARK_APICAL_JUNCTION	TD1	GSE189357	Q3	56.1299176578225	0.128845889658121
gsva	HALLMARK_APICAL_JUNCTION	TD2	GSE189357	Q1	35.6255178127589	0.0153675499498057
gsva	HALLMARK_APICAL_JUNCTION	TD3	GSE189357	Q3	48.0421686746988	0.0606105434972588
gsva	HALLMARK_APICAL_JUNCTION	TD4	GSE189357	Q1	30.3462321792261	0.172585014576426
gsva	HALLMARK_APICAL_JUNCTION	TD5	GSE189357	Q2	36.8663594470046	0.11009871617205
gsva	HALLMARK_APICAL_JUNCTION	TD6	GSE189357	Q4	63.5012386457473	0.0115344814652816
gsva	HALLMARK_APICAL_JUNCTION	TD7	GSE189357	Q1	36.6313309776207	0.02996530096523
gsva	HALLMARK_APICAL_JUNCTION	TD8	GSE189357	Q2	45.3385672227674	-0.014224831744738
gsva	HALLMARK_APICAL_JUNCTION	TD9	GSE189357	Q4	78.5641235426468	-0.0099250175348603
gsva	KEGG_TIGHT_JUNCTION	LX255B	GSE123902	Q2	35.0877192982456	-0.180613398298599
gsva	KEGG_TIGHT_JUNCTION	LX653	GSE123902	Q4	71.7241379310345	0.0993299355455324
gsva	KEGG_TIGHT_JUNCTION	LX661	GSE123902	Q3	58.974358974359	0.0532327066987845
gsva	KEGG_TIGHT_JUNCTION	LX666	GSE123902	Q3	67.175572519084	-0.258459502002042
gsva	KEGG_TIGHT_JUNCTION	LX675	GSE123902	Q1	31.3915857605178	0.0105535890101218
gsva	KEGG_TIGHT_JUNCTION	LX676	GSE123902	Q2	42.1768707482993	0.0696672553518709
gsva	KEGG_TIGHT_JUNCTION	LX679	GSE123902	Q2	43.2595573440644	0.192967272762463
gsva	KEGG_TIGHT_JUNCTION	LX680	GSE123902	Q4	73.2558139534884	-0.125469763580077
gsva	KEGG_TIGHT_JUNCTION	LX681	GSE123902	Q3	63.2974316487158	0.0682063694481401
gsva	KEGG_TIGHT_JUNCTION	LX682	GSE123902	Q1	18.7648456057007	0.0783512225982303
gsva	KEGG_TIGHT_JUNCTION	LX684	GSE123902	Q4	72.8323699421965	0.0522376778731378
gsva	KEGG_TIGHT_JUNCTION	LX699	GSE123902	Q1	15.2173913043478	0.0452053856398709
gsva	KEGG_TIGHT_JUNCTION	LX701	GSE123902	Q1	11.1111111111111	-0.256165883564005
gsva	KEGG_TIGHT_JUNCTION	BRONCHO_11	GSE131907	Q2	80.7881773399015	0.0564813149162433
gsva	KEGG_TIGHT_JUNCTION	BRONCHO_58	GSE131907	Q2	72.1739130434783	0.286445803862844
gsva	KEGG_TIGHT_JUNCTION	EBUS_06	GSE131907	Q2	71.1635750421585	0.138980776521237
gsva	KEGG_TIGHT_JUNCTION	EBUS_10	GSE131907	Q3	84.4686648501363	0.0495525804744006
gsva	KEGG_TIGHT_JUNCTION	EBUS_12	GSE131907	Q3	88.3268482490272	0.0747353757282958
gsva	KEGG_TIGHT_JUNCTION	EBUS_13	GSE131907	Q1	0.265957446808511	-0.194009043544535
gsva	KEGG_TIGHT_JUNCTION	EBUS_15	GSE131907	Q1	47.265625	0.164335423006159
gsva	KEGG_TIGHT_JUNCTION	EBUS_19	GSE131907	Q4	94.0092165898618	-0.0172078672404117
gsva	KEGG_TIGHT_JUNCTION	EBUS_28	GSE131907	Q4	96.3362068965517	0.0781384924368215
gsva	KEGG_TIGHT_JUNCTION	EBUS_49	GSE131907	Q1	49.1228070175439	0.131542000140519
gsva	KEGG_TIGHT_JUNCTION	EBUS_51	GSE131907	Q3	85.3696498054475	0.0311917188593831
gsva	KEGG_TIGHT_JUNCTION	NS_02	GSE131907	Q1	58.5635359116022	-0.176262646673979
gsva	KEGG_TIGHT_JUNCTION	NS_03	GSE131907	Q4	93.1441208993734	-0.130791977450998
gsva	KEGG_TIGHT_JUNCTION	NS_04	GSE131907	Q4	89.3409275834011	0.02511174275982
gsva	KEGG_TIGHT_JUNCTION	NS_06	GSE131907	Q1	60.2409638554217	-0.148245876116973
gsva	KEGG_TIGHT_JUNCTION	NS_07	GSE131907	Q4	90.407204385278	0.0429888800278287
gsva	KEGG_TIGHT_JUNCTION	NS_12	GSE131907	Q3	86.3393810032017	0.0148986592757783
gsva	KEGG_TIGHT_JUNCTION	NS_13	GSE131907	Q2	72.4112426035503	0.0311375477741253
gsva	KEGG_TIGHT_JUNCTION	NS_16	GSE131907	Q1	11.3924050632911	0.0121113210389539
gsva	KEGG_TIGHT_JUNCTION	NS_17	GSE131907	Q3	88.2194244604317	-0.183588419039539
gsva	KEGG_TIGHT_JUNCTION	NS_19	GSE131907	Q2	67.1523178807947	-0.102362667745231
gsva	KEGG_TIGHT_JUNCTION	P0031	GSE205335	Q2	59.2476489028213	0.18064892686638
gsva	KEGG_TIGHT_JUNCTION	P1006	GSE205335	Q3	74.1809672386896	0.17285877201341
gsva	KEGG_TIGHT_JUNCTION	P1015	GSE205335	Q1	41.5807560137457	0.135499765975115
gsva	KEGG_TIGHT_JUNCTION	P1016	GSE205335	Q4	82.6461769115442	-0.117981030429191
gsva	KEGG_TIGHT_JUNCTION	P1017	GSE205335	Q3	64.3183897529735	0.101064013702597
gsva	KEGG_TIGHT_JUNCTION	P1018	GSE205335	Q3	67.0338983050848	0.23541966470198
gsva	KEGG_TIGHT_JUNCTION	P1025	GSE205335	Q4	92.8571428571429	-0.202983282275829
gsva	KEGG_TIGHT_JUNCTION	P1027	GSE205335	Q3	78.0728376327769	0.169992429366012
gsva	KEGG_TIGHT_JUNCTION	P1030	GSE205335	Q3	61.6915422885572	0.0478203831145007
gsva	KEGG_TIGHT_JUNCTION	P1037	GSE205335	Q4	86.0528466357941	-0.218681376482727
gsva	KEGG_TIGHT_JUNCTION	P1056	GSE205335	Q2	49.7066219614418	-0.00835344788527087
gsva	KEGG_TIGHT_JUNCTION	P1062	GSE205335	Q1	45.2127659574468	0.141324951426779
gsva	KEGG_TIGHT_JUNCTION	P1063	GSE205335	Q1	35.1145038167939	0.113910854680131
gsva	KEGG_TIGHT_JUNCTION	P1072	GSE205335	Q2	58.8669950738916	-0.0871579320039424
gsva	KEGG_TIGHT_JUNCTION	P1076	GSE205335	Q2	59.3639575971732	-0.266999774238473
gsva	KEGG_TIGHT_JUNCTION	P1079	GSE205335	Q2	51.3812154696133	0.169430153371351
gsva	KEGG_TIGHT_JUNCTION	P1084	GSE205335	Q4	86.734693877551	0.243343082250927
gsva	KEGG_TIGHT_JUNCTION	P1089	GSE205335	Q4	87.7704609595484	-0.109443461137527
gsva	KEGG_TIGHT_JUNCTION	P1090	GSE205335	Q1	38.1625441696113	-0.14887120329297
gsva	KEGG_TIGHT_JUNCTION	P1115	GSE205335	Q4	88.8829928362961	-0.146465468138993
gsva	KEGG_TIGHT_JUNCTION	P1119	GSE205335	Q1	36.088379705401	0.108618498253845
gsva	KEGG_TIGHT_JUNCTION	TD1	GSE189357	Q3	56.1299176578225	0.199269737580027
gsva	KEGG_TIGHT_JUNCTION	TD2	GSE189357	Q1	35.6255178127589	0.0645842316262072
gsva	KEGG_TIGHT_JUNCTION	TD3	GSE189357	Q3	48.0421686746988	-0.0258857514088822
gsva	KEGG_TIGHT_JUNCTION	TD4	GSE189357	Q1	30.3462321792261	0.0128450039649701
gsva	KEGG_TIGHT_JUNCTION	TD5	GSE189357	Q2	36.8663594470046	0.0459648189096575
gsva	KEGG_TIGHT_JUNCTION	TD6	GSE189357	Q4	63.5012386457473	-0.0331195201433117
gsva	KEGG_TIGHT_JUNCTION	TD7	GSE189357	Q1	36.6313309776207	-0.0225285310574282
gsva	KEGG_TIGHT_JUNCTION	TD8	GSE189357	Q2	45.3385672227674	0.0262409568701994
gsva	KEGG_TIGHT_JUNCTION	TD9	GSE189357	Q4	78.5641235426468	-0.0858573502307305
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX255B	GSE123902	Q2	35.0877192982456	-0.185400655462859
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX653	GSE123902	Q4	71.7241379310345	0.389116758407962
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX661	GSE123902	Q3	58.974358974359	-0.035768112474156
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX666	GSE123902	Q3	67.175572519084	-0.198404988424267
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX675	GSE123902	Q1	31.3915857605178	-0.0461006036340718
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX676	GSE123902	Q2	42.1768707482993	0.0970222854691073
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX679	GSE123902	Q2	43.2595573440644	0.36570886056483
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX680	GSE123902	Q4	73.2558139534884	-0.177062751273679
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX681	GSE123902	Q3	63.2974316487158	0.236699143983015
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX682	GSE123902	Q1	18.7648456057007	-0.0449918119772889
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX684	GSE123902	Q4	72.8323699421965	0.09525351853695
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX699	GSE123902	Q1	15.2173913043478	-0.0793093363396366
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	LX701	GSE123902	Q1	11.1111111111111	-0.346230966954049
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	BRONCHO_11	GSE131907	Q2	80.7881773399015	0.13309254251671
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	BRONCHO_58	GSE131907	Q2	72.1739130434783	0.117168387427988
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_06	GSE131907	Q2	71.1635750421585	0.0457266445877821
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_10	GSE131907	Q3	84.4686648501363	-0.101826977729561
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_12	GSE131907	Q3	88.3268482490272	0.00848551281579951
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_13	GSE131907	Q1	0.265957446808511	-0.224040831972003
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_15	GSE131907	Q1	47.265625	0.17195697131721
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_19	GSE131907	Q4	94.0092165898618	0.226898734383809
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_28	GSE131907	Q4	96.3362068965517	-0.0357185182307247
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_49	GSE131907	Q1	49.1228070175439	-0.140049813176316
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	EBUS_51	GSE131907	Q3	85.3696498054475	0.161174137809322
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_02	GSE131907	Q1	58.5635359116022	-0.0190262884521504
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_03	GSE131907	Q4	93.1441208993734	-0.0831955150234563
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_04	GSE131907	Q4	89.3409275834011	-0.142391476401674
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_06	GSE131907	Q1	60.2409638554217	-0.138865689584409
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_07	GSE131907	Q4	90.407204385278	0.159314113181212
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_12	GSE131907	Q3	86.3393810032017	0.106778255121745
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_13	GSE131907	Q2	72.4112426035503	-0.0393081836421908
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_16	GSE131907	Q1	11.3924050632911	0.0159540129248121
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_17	GSE131907	Q3	88.2194244604317	-0.116556370269025
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	NS_19	GSE131907	Q2	67.1523178807947	0.0410170437579345
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P0031	GSE205335	Q2	59.2476489028213	0.265470567740729
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1006	GSE205335	Q3	74.1809672386896	-0.00880944189409236
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1015	GSE205335	Q1	41.5807560137457	0.109126606376574
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1016	GSE205335	Q4	82.6461769115442	-0.174664787697383
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1017	GSE205335	Q3	64.3183897529735	0.408525820728808
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1018	GSE205335	Q3	67.0338983050848	0.229911971377941
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1025	GSE205335	Q4	92.8571428571429	-0.272706594560513
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1027	GSE205335	Q3	78.0728376327769	0.213861279514037
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1030	GSE205335	Q3	61.6915422885572	0.18841599538999
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1037	GSE205335	Q4	86.0528466357941	-0.347896384005814
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1056	GSE205335	Q2	49.7066219614418	-0.214653531724001
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1062	GSE205335	Q1	45.2127659574468	0.0204148174551039
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1063	GSE205335	Q1	35.1145038167939	-0.319066875235952
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1072	GSE205335	Q2	58.8669950738916	-0.16706511911872
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1076	GSE205335	Q2	59.3639575971732	-0.239564317669534
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1079	GSE205335	Q2	51.3812154696133	0.106592072489952
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1084	GSE205335	Q4	86.734693877551	0.33075725088654
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1089	GSE205335	Q4	87.7704609595484	0.00669274901274908
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1090	GSE205335	Q1	38.1625441696113	0.0276885972112076
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1115	GSE205335	Q4	88.8829928362961	-0.126127699224174
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	P1119	GSE205335	Q1	36.088379705401	-0.0420892059608535
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD1	GSE189357	Q3	56.1299176578225	0.336050412101369
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD2	GSE189357	Q1	35.6255178127589	0.192499879741753
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD3	GSE189357	Q3	48.0421686746988	0.319442074791834
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD4	GSE189357	Q1	30.3462321792261	0.139582276120208
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD5	GSE189357	Q2	36.8663594470046	0.338857667185276
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD6	GSE189357	Q4	63.5012386457473	0.12564219799655
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD7	GSE189357	Q1	36.6313309776207	-0.05189874450626
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD8	GSE189357	Q2	45.3385672227674	0.023701028522934
gsva	GOBP_TIGHT_JUNCTION_ORGANIZATION	TD9	GSE189357	Q4	78.5641235426468	-0.0414557833530899
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX255B	GSE123902	Q2	35.0877192982456	-0.223461007395926
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX653	GSE123902	Q4	71.7241379310345	0.279342670665483
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX661	GSE123902	Q3	58.974358974359	-0.140055871301445
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX666	GSE123902	Q3	67.175572519084	-0.206784781082408
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX675	GSE123902	Q1	31.3915857605178	-0.0179857365104213
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX676	GSE123902	Q2	42.1768707482993	-0.0822525265056745
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX679	GSE123902	Q2	43.2595573440644	0.409910309749681
gsva	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	LX680	GSE123902	Q4	73.2558139534884	-0.220394579205017
