scope	universe	rank	set	family	size	n_alias	n_genes_ranked	es	nes	p	fdr_rank	fdr_family	n_leading	lead_mean	lead_median	lineage_frac	leading_top	status	nperm
full	zerofill_q4	wilcoxon_z_residual	REACTOME_INTERFERON_SIGNALING	ifn	178	0	21604	-0.41455215818633034	-2.258280898860883	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	65	-0.9897306567174057	-0.9111010981455314	0.015384615384615385	GBP2,GBP5,GBP4,STAT1,SAMHD1,GBP1,VCAM1,IFNG,OAS2,IFI35,IRF8,GBP6,IFITM1,HLA-DQA1,JAK2,FCGR1A,B2M,XAF1,UBE2L6,HLA-B	ok	2000
full	zerofill_q4	wilcoxon_z_residual	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	ifn	59	0	21604	-0.6653314526585691	-3.045000576768416	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	36	-0.9832818621533256	-0.9395492277065544	0.0	GBP2,STAT1,SAMHD1,OAS2,IFI35,IRF8,IFITM1,XAF1,HLA-B,STAT2,HLA-E,IFITM3,HLA-C,OASL,IRF9,BST2,HLA-F,PSMB8,IRF4,MX1	ok	2000
full	zerofill_q4	wilcoxon_z_residual	REACTOME_INTERFERON_GAMMA_SIGNALING	ifn	82	0	21604	-0.510077532710818	-2.5127468636399946	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	39	-1.1006840455504199	-0.9482456073092312	0.02564102564102564	GBP2,GBP5,GBP4,STAT1,GBP1,VCAM1,IFNG,OAS2,IRF8,GBP6,HLA-DQA1,JAK2,FCGR1A,B2M,HLA-B,HLA-E,HLA-C,OASL,IRF9,SP100	ok	2000
full	zerofill_q4	wilcoxon_z_residual	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	mhc	63	0	21604	-0.6137342002325535	-2.8456226465770698	0.0004997501249375312	0.0005737871804838322	0.0008329168748958853	38	-0.9161529719797508	-0.8614466382664612	0.10526315789473684	KLRD1,CD8A,TAP1,KIR2DL4,KLRC1,TAP2,PSME2,CD8B,IFNG,CTSB,HLA-DQA1,B2M,HLA-B,HLA-E,CD4,HLA-C,PSME1,HLA-F,HLA-DRB1,HSPA4	ok	2000
full	zerofill_q4	wilcoxon_z_residual	KEGG_CHEMOKINE_SIGNALING_PATHWAY	chemokine	173	0	21604	-0.47524681450046524	-2.690451807624987	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	85	-0.801284112623892	-0.6902099102798819	0.058823529411764705	XCL2,CCL5,FGR,CXCR3,PIK3R5,GNGT2,ITK,WAS,CCL3,STAT1,JAK3,CCL4,CXCR6,RASGRP2,CCL14,CCL4L2,GNB4,PREX1,CCR1,GNG2	ok	2000
full	zerofill_q4	wilcoxon_z_residual	WP_CHEMOKINE_SIGNALING	chemokine	150	0	21604	-0.487040505219967	-2.6551132661165004	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	67	-0.8483358429439932	-0.705889423277177	0.05970149253731343	CCL5,FGR,CXCR3,PIK3R5,GNGT2,ITK,WAS,CCL3,STAT1,JAK3,CCL4,CXCR6,RASGRP2,GNB4,PREX1,CCR1,GNG2,CXCR4,JAK2,CCR4	ok	2000
full	zerofill_q4	wilcoxon_z_residual	WP_INTERFERON_TYPE_I_SIGNALING	ifn	54	0	21604	-0.4365894136649476	-1.9398316559666313	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	18	-0.7390728971606452	-0.6039381751991868	0.16666666666666666	LCK,STAT1,PTPRC,STAT4,ZAP70,STAT2,IRF9,RAP1A,RACK1,EIF4B,RPS6KA4,RAPGEF1,EIF4A1,EIF4EBP1,JAK1,VAV1,RPS6,STAT5A	ok	2000
full	zerofill_q4	wilcoxon_z_residual	WP_INTERFERON_SIGNALING_OVERVIEW	ifn	17	0	21604	-0.5540277480882185	-1.8714181088262534	0.001999000499750125	0.0022131791247233528	0.002104211052368552	6	-0.8129969344632201	-0.7321045119316543	0.0	STAT1,IFNG,JAK2,STAT2,IRF9,JAK1	ok	2000
full	zerofill_q4	wilcoxon_z_residual	WP_INTERFERON_TYPE_II_SIGNALING	ifn	34	0	21604	-0.738937122710552	-2.959589411578374	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	22	-1.0795577023497727	-1.0312804905027082	0.0	CYBB,STAT1,TAP1,GBP1,SPI1,PSMB9,IFNG,IRF8,JAK2,HLA-B,STAT2,IRF9,IRF4,IFI6,CXCL10,IL1B,CXCL9,JAK1,OAS1,ISG15	ok	2000
full	zerofill_q4	wilcoxon_z_residual	WP_INTERFERON_TYPE_III_SIGNALING	ifn	8	0	21604											size_out_of_range	
full	zerofill_q4	wilcoxon_z_residual	GO_MHC_I_PEPTIDE_ANTIGEN_PRESENTATION	mhc	18	0	21604	-0.5366397313707559	-1.823458411152709	0.0034982508745627187	0.0036148592370481426	0.004372813593203398	9	-0.9125739548623183	-0.73695046657342	0.0	FCER1G,TAP1,TAP2,B2M,TAPBPL,ERAP1,HLA-A,CLEC4A,ERAP2	ok	2000
full	zerofill_q4	wilcoxon_z_residual	GO_CELLULAR_RESPONSE_TO_CHEMOKINE	chemokine	51	0	21604	-0.6588687346585473	-2.9558801413235454	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	36	-0.8372639389794365	-0.6756889348891977	0.05555555555555555	XCL2,CCL5,CCL3,CCL4,CCL14,CCR1,CCL26,DOCK8,XCL1,CXCL13,TFF2,CCL23,LRCH1,CXCL10,SH2B3,CXCL11,CCL8,CCL18,CXCL9,CCL7	ok	2000
full	zerofill_q4	wilcoxon_z_residual	GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA	ifn	18	0	21604	-0.5000955402884835	-1.7256509800743909	0.0034982508745627187	0.0036148592370481426	0.0034982508745627187	8	-0.9748485331106915	-0.905740801126323	0.0	STAT1,PYHIN1,IFI16,AIM2,MNDA,OAS1,IRF1,IFITM2	ok	2000
full	zerofill_q4	wilcoxon_z_residual	GO_CELLULAR_RESPONSE_TO_TYPE_I_INTERFERON	ifn	22	0	21604	-0.6652436068299499	-2.3839402636489866	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	15	-0.8411532326695477	-0.6541673951236956	0.0	STAT1,OAS2,IFITM1,TRAF3,STAT2,IFITM3,MYD88,SP100,TBK1,TANK,IFIT1,JAK1,IFI27,IFITM2,IKBKE	ok	2000
full	zerofill_q4	wilcoxon_z_residual	GO_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	ifn	58	0	21604	-0.6826059342161849	-3.109617179094908	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	31	-1.1612559116078993	-0.9991784030496065	0.06451612903225806	XCL2,CCL5,GBP2,GBP5,GBP4,CCL3,STAT1,IL12RB1,GBP1,CCL4,IFNG,CCL14,IRF8,GBP6,JAK2,CCL26,CD58,CASP1,XCL1,GAPDH	ok	2000
full	zerofill_q4	wilcoxon_z_residual	GO_CHEMOKINE_MEDIATED_SIGNALING	chemokine	48	0	21604	-0.6736607516112498	-2.995915615345862	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	33	-0.8489665727752678	-0.7060348371033405	0.06060606060606061	XCL2,CCL5,CCL3,CCL4,CCL14,CCR1,CCL26,XCL1,CXCL13,TFF2,CCL23,CXCL10,SH2B3,CXCL11,CCL8,CCL18,CXCL9,CCL7,CCL13,OXSR1	ok	2000
full	zerofill_q4	wilcoxon_z_residual	GO_INTERFERON_MEDIATED_SIGNALING	ifn	30	0	21604	-0.6143634591901692	-2.4230289665577813	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	18	-0.8077977154702836	-0.6249951027935154	0.0	STAT1,IFNG,OAS2,IFITM1,JAK2,TRAF3,STAT2,IFITM3,MYD88,SP100,TBK1,TANK,JAK1,IFI27,IRF1,IFITM2,IKBKE,HCK	ok	2000
full	zerofill_q4	wilcoxon_z_residual	GO_RESPONSE_TO_TYPE_II_INTERFERON	ifn	70	0	21604	-0.6690768847796636	-3.180014170356826	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	35	-1.2196317336717697	-0.9991784030496065	0.08571428571428572	XCL2,CCL5,GBP2,GBP5,GBP4,CCL3,STAT1,IL12RB1,GBP1,CCL4,CCL14,KYNU,IRF8,GBP6,IFITM1,CCL26,SNCA,CD58,CASP1,IFITM3	ok	2000
full	zerofill_q4	wilcoxon_z_residual	GO_TYPE_I_INTERFERON_SIGNALING	ifn	21	0	21604	-0.6571788195663559	-2.3374168036956426	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	14	-0.8412308597933288	-0.6249951027935154	0.0	STAT1,OAS2,IFITM1,TRAF3,STAT2,IFITM3,MYD88,SP100,TBK1,TANK,JAK1,IFI27,IFITM2,IKBKE	ok	2000
full	shared_within	ols_t	HALLMARK_INTERFERON_ALPHA_RESPONSE	ifn	93	0	12285	-0.7156325402369816	-3.4201385011572087	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	61	-0.9021561634112591	-0.7092337590740024	0.01639344262295082	GBP2,GBP4,TMEM140,TAP1,EPSTI1,PSME2,SAMD9L,PSMB9,IFI35,LAP3,STAT2,RTP4,IFITM1,CASP1,UBE2L6,SELL,IFI44L,B2M,SP110,IRF9	ok	2000
full	shared_within	ols_t	HALLMARK_INTERFERON_GAMMA_RESPONSE	ifn	185	0	12285	-0.6943734308171663	-3.700201048251008	4.999750012499375e-05	0.0005532947811808382	0.000526052763092138	118	-0.924829921582206	-0.7966380412025976	0.09322033898305085	CCL5,GZMA,GBP4,CD69,TAP1,IL10RA,EPSTI1,IL15RA,STAT1,SAMHD1,FGL2,CD86,PSME2,JAK2,LCP2,SAMD9L,STAT4,PSMB9,PFKP,OAS2	ok	20000
full	shared_within	ols_t	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	mhc	21	0	12285	-0.7930499186406048	-2.643775599271164	0.0004997501249375312	0.0005532947811808382	0.0008329168748958853	17	-0.8900932619782763	-0.73695046657342	0.0	TAP2,TAP1,PSMB9,HLA-E,HLA-B,B2M,HLA-F,HLA-C,ERAP1,PSMB10,PSMB8,IRF1,TAPBPL,HLA-A,TAPBP,NLRC5,ERAP2	ok	2000
full	shared_within	ols_t	HALLMARK_IFN_CORE	ifn	70	0	12285	-0.7277641722698641	-3.2732902312578926	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	50	-0.8455329838714444	-0.6725326601942017	0.0	GBP4,TAP1,EPSTI1,PSME2,SAMD9L,PSMB9,IFI35,LAP3,STAT2,RTP4,CASP1,UBE2L6,IFI44L,B2M,SP110,IRF9,OASL,PSME1,BST2,CXCL10	ok	2000
full	shared_within	ols_t	HALLMARK_IFN_ALPHA_NOLINEAGE	ifn	92	0	12285	-0.7132994879851268	-3.37172880889405	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	60	-0.8912022764091196	-0.6915550668441302	0.0	GBP2,GBP4,TMEM140,TAP1,EPSTI1,PSME2,SAMD9L,PSMB9,IFI35,LAP3,STAT2,RTP4,IFITM1,CASP1,UBE2L6,IFI44L,B2M,SP110,IRF9,OASL	ok	2000
full	shared_within	ols_t	HALLMARK_IFN_GAMMA_NOLINEAGE	ifn	174	0	12285	-0.675947667079559	-3.627485119582238	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	107	-0.8907574722471321	-0.7609149015000919	0.0	CCL5,GBP4,TAP1,IL10RA,EPSTI1,IL15RA,STAT1,SAMHD1,FGL2,PSME2,JAK2,SAMD9L,STAT4,PSMB9,PFKP,OAS2,IFI35,LAP3,STAT2,RTP4	ok	2000
full	shared_within	ols_t	HALLMARK_IFN_CORE_NOLINEAGE	ifn	70	0	12285	-0.7277641722698641	-3.3056294225142118	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	50	-0.8455329838714444	-0.6725326601942017	0.0	GBP4,TAP1,EPSTI1,PSME2,SAMD9L,PSMB9,IFI35,LAP3,STAT2,RTP4,CASP1,UBE2L6,IFI44L,B2M,SP110,IRF9,OASL,PSME1,BST2,CXCL10	ok	2000
full	shared_within	ols_t	CUSTOM_CORE_ISG	ifn	44	0	12285	-0.8153497453354477	-3.39027477438292	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	36	-1.0852539147919056	-0.9498936460435405	0.0	GBP2,GBP4,GBP1,TAP2,TAP1,STAT1,PSMB9,OAS2,IFI35,STAT2,HLA-E,HLA-B,IFI44L,B2M,IRF9,OASL,HLA-F,BST2,IFIH1,HLA-C	ok	2000
full	shared_within	ols_t	CUSTOM_CORE_ISG_CXCR3	ifn	48	0	12285	-0.8228135742441812	-3.4343548293445334	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	40	-1.1352199512681067	-0.968492493110514	0.0	CCL5,GBP2,GBP4,GBP1,TAP2,TAP1,STAT1,PSMB9,OAS2,IFI35,STAT2,HLA-E,HLA-B,IFI44L,B2M,CXCL13,IRF9,OASL,HLA-F,BST2	ok	2000
full	shared_within	ols_t	CUSTOM_INFLAMMATORY_CHEMOKINES	chemokine	17	0	12285	-0.7984718988364872	-2.501665372596364	0.0004997501249375312	0.0005532947811808382	0.0004997501249375312	7	-1.7071220230317963	-1.6742910094275065	0.14285714285714285	CCL5,XCL2,CCL3,CCL4,CXCL13,CXCL10,CXCL9	ok	2000
full	shared_within	ols_t	REACTOME_ANTIGEN_CROSS_PRESENTATION	mhc	94	0	12285	-0.5570815545721082	-2.6552990007675903	0.0004997501249375312	0.0005532947811808382	0.0008329168748958853	36	-0.8024267577611858	-0.6447385262542484	0.027777777777777776	CYBB,BTK,PSME2,S100A8,PSMB9,CD36,HLA-E,PSMA5,HLA-B,B2M,PSME1,HLA-F,FCGR1A,PSMA2,HLA-C,PSMD9,S100A9,PSMB10,NCF1,PSMB8	ok	2000
full	shared_within	ols_t	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	chemokine	29	0	12285	-0.779203583782625	-2.9333253881478516	0.0004997501249375312	0.0005532947811808382	0.0004997501249375312	13	-1.450140508318982	-1.5249334404008554	0.23076923076923078	CCL5,XCL2,CCL3,CCL4,CXCR3,ACKR4,CCR1,CXCR4,CCR7,CXCL13,CCR6,CXCL10,CXCL9	ok	2000
full	shared_within	ols_t	REACTOME_CLASS_I_MHC_ANTIGEN_PROCESSING	mhc	333	0	12285	-0.21315368354166053	-1.1992020987406684	0.0014992503748125937	0.001549225387306347	0.0014992503748125937	80	-0.5519937705904177	-0.42705399709010483	0.0125	CYBB,BTK,PSME2,ANAPC5,S100A8,PSMB9,CD36,FBXO6,UBE2L6,HLA-E,PSMA5,HLA-B,B2M,PSME1,UBR2,UBE2G1,HLA-F,FCGR1A,UBE2V1,PSMA2	ok	2000
full	shared_within	ols_t	REACTOME_INTERFERON_SIGNALING	ifn	169	0	12285	-0.48227819292047336	-2.5171225436682922	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	62	-1.0005383095169165	-0.907855426028027	0.016129032258064516	GBP5,GBP2,GBP4,GBP1,STAT1,SAMHD1,JAK2,OAS2,IFI35,IFNG,STAT2,IFITM1,VCAM1,XAF1,UBE2L6,HLA-DQA1,HLA-E,IRF8,HLA-B,B2M	ok	2000
full	shared_within	ols_t	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	ifn	58	0	12285	-0.6956661465177283	-3.039560083980483	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	36	-0.9785236550590688	-0.9395492277065544	0.0	GBP2,STAT1,SAMHD1,OAS2,IFI35,STAT2,IFITM1,XAF1,HLA-E,IRF8,HLA-B,IRF9,OASL,HLA-F,BST2,IRF4,HLA-C,PTPN1,MX1,IFITM3	ok	2000
full	shared_within	ols_t	REACTOME_INTERFERON_GAMMA_SIGNALING	ifn	76	0	12285	-0.5676575552179376	-2.620214831278542	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	35	-1.1451256956044666	-0.9594896746295815	0.02857142857142857	GBP5,GBP2,GBP4,GBP1,STAT1,JAK2,OAS2,IFNG,VCAM1,HLA-DQA1,HLA-E,IRF8,HLA-B,B2M,IRF9,OASL,HLA-F,FCGR1A,IRF4,HLA-C	ok	2000
full	shared_within	ols_t	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	mhc	58	0	12285	-0.6632717235965676	-2.9171427723231	0.0004997501249375312	0.0005532947811808382	0.0008329168748958853	35	-0.961770941869584	-0.9005124037661005	0.11428571428571428	CD8A,KLRD1,TAP2,TAP1,PSME2,CD8B,IFNG,CTSB,HLA-DQA1,HLA-E,HLA-B,B2M,PSME1,CD4,HLA-F,HLA-C,HLA-DRB1,HSPA4,HLA-DMB,HLA-DPA1	ok	2000
full	shared_within	ols_t	KEGG_CHEMOKINE_SIGNALING_PATHWAY	chemokine	133	0	12285	-0.4543302269204728	-2.327369322292335	0.0004997501249375312	0.0005532947811808382	0.0004997501249375312	47	-0.94964385146013	-0.7738222967043005	0.06382978723404255	CCL5,XCL2,CCL3,CCL4,CXCR3,JAK3,STAT1,JAK2,WAS,CCR1,STAT2,RASGRP2,CCL4L2,CXCR4,CCR7,GNG5,GNB4,GNG2,PREX1,CXCL13	ok	2000
full	shared_within	ols_t	WP_CHEMOKINE_SIGNALING	chemokine	120	0	12285	-0.4798112779224234	-2.407880634979315	0.0004997501249375312	0.0005532947811808382	0.0004997501249375312	44	-0.9252565390181754	-0.7640771832504812	0.045454545454545456	CCL5,CCL3,CCL4,CXCR3,JAK3,STAT1,JAK2,WAS,CCR1,STAT2,RASGRP2,CXCR4,CCR7,GNG5,GNB4,GNG2,PREX1,CXCL13,RAP1A,CCR6	ok	2000
full	shared_within	ols_t	WP_INTERFERON_TYPE_I_SIGNALING	ifn	50	0	12285	-0.430931705980199	-1.809204826220225	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	16	-0.6688232738815499	-0.5696296274162855	0.0625	LCK,STAT1,STAT4,STAT2,RAP1A,IRF9,EIF4A1,RPS6KA4,JAK1,RAPGEF1,STAT5A,EIF4B,EIF4EBP1,VAV1,PIK3CD,PTPN6	ok	2000
full	shared_within	ols_t	WP_INTERFERON_SIGNALING_OVERVIEW	ifn	15	0	12285	-0.6379721805645117	-1.993350548396277	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	6	-0.8129969344632201	-0.7321045119316543	0.0	STAT1,JAK2,IFNG,STAT2,IRF9,JAK1	ok	2000
full	shared_within	ols_t	WP_INTERFERON_TYPE_II_SIGNALING	ifn	32	0	12285	-0.8021487656237704	-3.0114909440534916	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	21	-1.1129931186779776	-1.08506566941397	0.0	CYBB,GBP1,TAP1,STAT1,SPI1,JAK2,PSMB9,IFNG,STAT2,IRF8,HLA-B,IRF9,IRF4,CXCL10,JAK1,CXCL9,IFI6,IL1B,ISG15,IRF1	ok	2000
full	shared_within	ols_t	WP_INTERFERON_TYPE_III_SIGNALING	ifn	6	0	12285											size_out_of_range	
full	shared_within	ols_t	GO_MHC_I_PEPTIDE_ANTIGEN_PRESENTATION	mhc	18	0	12285	-0.6297644510352298	-2.0519973668245535	0.0009995002498750624	0.001068431301590584	0.001249375312343828	11	-0.800042534467558	-0.6562188825923579	0.0	FCER1G,TAP2,TAP1,B2M,ERAP1,TAPBPL,HLA-A,TAPBP,CLEC4A,IFI30,ERAP2	ok	2000
full	shared_within	ols_t	GO_CELLULAR_RESPONSE_TO_CHEMOKINE	chemokine	33	0	12285	-0.641121010331041	-2.516846231941447	0.0004997501249375312	0.0005532947811808382	0.0004997501249375312	19	-1.015441726610403	-0.9173375124368105	0.05263157894736842	CCL5,XCL2,CCL3,CCL4,CCR1,DOCK8,CXCL13,CXCL10,CXCL9,FOXC1,OXSR1,SH2B3,CCL18,LRCH1,RHOA,ZC3H12A,PTK2B,CCL2,GPR35	ok	2000
full	shared_within	ols_t	GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA	ifn	16	0	12285	-0.5742787677243255	-1.8317444623348604	0.0034982508745627187	0.0034982508745627187	0.0034982508745627187	9	-0.8013030087729849	-0.6159791706615179	0.0	STAT1,AIM2,IFI16,MNDA,IRF1,OAS1,PNPT1,IFITM2,HTRA2	ok	2000
full	shared_within	ols_t	GO_CELLULAR_RESPONSE_TO_TYPE_I_INTERFERON	ifn	22	0	12285	-0.6938527431135344	-2.3631515672206116	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	14	-0.8616846953668373	-0.6903308589490587	0.0	STAT1,OAS2,STAT2,IFITM1,TRAF3,IFITM3,TBK1,JAK1,IFIT1,MYD88,SP100,TANK,IKBKE,IFI27	ok	2000
full	shared_within	ols_t	GO_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	ifn	42	0	12285	-0.7130714586871094	-2.929213145518217	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	21	-1.366081828822718	-1.1621233575858163	0.047619047619047616	CCL5,GBP5,GBP2,XCL2,GBP4,CCL3,GBP1,CCL4,STAT1,JAK2,IFNG,CASP1,IRF8,AIF1,GAPDH,JAK1,CD58,IRF1,HLA-DPA1,SP100	ok	2000
full	shared_within	ols_t	GO_CHEMOKINE_MEDIATED_SIGNALING	chemokine	30	0	12285	-0.6582721781539407	-2.4653866588166617	0.0004997501249375312	0.0005532947811808382	0.0004997501249375312	12	-1.277022253180399	-1.1353374994968053	0.08333333333333333	CCL5,XCL2,CCL3,CCL4,CCR1,CXCL13,CXCL10,CXCL9,FOXC1,OXSR1,SH2B3,CCL18	ok	2000
full	shared_within	ols_t	GO_INTERFERON_MEDIATED_SIGNALING	ifn	28	0	12285	-0.6662472601671878	-2.4311650887192555	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	16	-0.8668319423819228	-0.6800284092004363	0.0	STAT1,JAK2,OAS2,IFNG,STAT2,IFITM1,TRAF3,IFITM3,TBK1,JAK1,MYD88,IRF1,SP100,TANK,IKBKE,IFI27	ok	2000
full	shared_within	ols_t	GO_RESPONSE_TO_TYPE_II_INTERFERON	ifn	52	0	12285	-0.6952296670016941	-2.976611562963968	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	25	-1.438929927592964	-1.1621233575858163	0.08	CCL5,GBP5,GBP2,XCL2,GBP4,CCL3,GBP1,CCL4,STAT1,IFITM1,KYNU,CASP1,IRF8,BST2,AIF1,GAPDH,IFITM3,CD58,CD40,HLA-DPA1	ok	2000
full	shared_within	ols_t	GO_TYPE_I_INTERFERON_SIGNALING	ifn	21	0	12285	-0.6835907600249267	-2.3477483174954763	0.0004997501249375312	0.0005532947811808382	0.000526052763092138	13	-0.8633476370922393	-0.6541673951236956	0.0	STAT1,OAS2,STAT2,IFITM1,TRAF3,IFITM3,TBK1,JAK1,MYD88,SP100,TANK,IKBKE,IFI27	ok	2000
full	shared_within	ols_logFC	HALLMARK_INTERFERON_ALPHA_RESPONSE	ifn	93	0	12285	-0.7540157082269049	-2.976350996258508	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	55	-0.9717330554677043	-0.7939139495477459	0.01818181818181818	GBP2,IFITM1,GBP4,EPSTI1,CXCL10,C1S,BST2,SELL,PSMB9,IFI44L,TAP1,IFI27,SAMD9L,CASP1,TMEM140,RTP4,CD74,OASL,MX1,ISG15	ok	2000
full	shared_within	ols_logFC	HALLMARK_INTERFERON_GAMMA_RESPONSE	ifn	185	0	12285	-0.7311645466862706	-3.1848308587355714	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	115	-0.951422926398716	-0.8400664529366113	0.09565217391304348	CCL5,CD69,GZMA,GBP4,EPSTI1,VCAM1,HLA-DQA1,CXCL10,OAS2,XAF1,HLA-DRB1,C1S,CFB,BST2,TNFAIP3,PSMB9,IFI44L,TAP1,IFI27,LCP2	ok	2000
full	shared_within	ols_logFC	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	mhc	21	0	12285	-0.8558550864647266	-2.469061229774789	0.0004997501249375312	0.0005737871804838322	0.0008329168748958853	17	-0.9133999225957102	-0.73695046657342	0.0	PSMB9,TAP1,TAP2,HLA-F,HLA-B,HLA-C,HLA-E,B2M,HLA-A,PSMB10,HLA-G,ERAP1,PSMB8,ERAP2,TAPBPL,IRF1,NLRC5	ok	2000
full	shared_within	ols_logFC	HALLMARK_IFN_CORE	ifn	70	0	12285	-0.7638737872887257	-2.907031661042318	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	44	-0.9253787680476827	-0.7627653845062818	0.0	GBP4,EPSTI1,CXCL10,C1S,BST2,PSMB9,IFI44L,TAP1,IFI27,SAMD9L,CASP1,RTP4,CD74,OASL,MX1,ISG15,IFITM3,IFI35,IL4R,B2M	ok	2000
full	shared_within	ols_logFC	HALLMARK_IFN_ALPHA_NOLINEAGE	ifn	92	0	12285	-0.750659245484014	-2.9153130630151054	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	54	-0.9608505308737798	-0.7805625589870889	0.0	GBP2,IFITM1,GBP4,EPSTI1,CXCL10,C1S,BST2,PSMB9,IFI44L,TAP1,IFI27,SAMD9L,CASP1,TMEM140,RTP4,CD74,OASL,MX1,ISG15,SAMD9	ok	2000
full	shared_within	ols_logFC	HALLMARK_IFN_GAMMA_NOLINEAGE	ifn	174	0	12285	-0.7137448588690043	-3.078965690465741	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	104	-0.9191803396114916	-0.7682422342306816	0.0	CCL5,GBP4,EPSTI1,VCAM1,HLA-DQA1,CXCL10,OAS2,XAF1,HLA-DRB1,C1S,CFB,BST2,TNFAIP3,PSMB9,IFI44L,TAP1,IFI27,SAMD9L,SERPING1,IL15RA	ok	2000
full	shared_within	ols_logFC	HALLMARK_IFN_CORE_NOLINEAGE	ifn	70	0	12285	-0.7638737872887257	-2.8201261035316865	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	44	-0.9253787680476827	-0.7627653845062818	0.0	GBP4,EPSTI1,CXCL10,C1S,BST2,PSMB9,IFI44L,TAP1,IFI27,SAMD9L,CASP1,RTP4,CD74,OASL,MX1,ISG15,IFITM3,IFI35,IL4R,B2M	ok	2000
full	shared_within	ols_logFC	CUSTOM_CORE_ISG	ifn	44	0	12285	-0.8450668614704626	-2.8709078213761585	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	37	-1.0722019639748435	-0.9402976174574996	0.0	GBP2,GBP1,GBP4,OAS2,BST2,PSMB9,IFI44L,TAP1,IFI27,TAP2,HLA-F,HLA-B,IFI6,OASL,MX1,ISG15,OAS1,HLA-C,STAT1,IFI35	ok	2000
full	shared_within	ols_logFC	CUSTOM_CORE_ISG_CXCR3	ifn	48	0	12285	-0.8502951827844835	-2.9687297569502666	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	41	-1.1222226776898754	-0.9594896746295815	0.0	CCL5,GBP2,GBP1,GBP4,CXCL10,OAS2,BST2,PSMB9,IFI44L,TAP1,IFI27,TAP2,HLA-F,HLA-B,CXCL13,IFI6,OASL,MX1,ISG15,OAS1	ok	2000
full	shared_within	ols_logFC	CUSTOM_INFLAMMATORY_CHEMOKINES	chemokine	17	0	12285	-0.7705617838059715	-2.07351367041517	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	7	-1.7071220230317963	-1.6742910094275065	0.14285714285714285	CCL5,CCL3,CCL4,CXCL10,XCL2,CXCL13,CXCL9	ok	2000
full	shared_within	ols_logFC	REACTOME_ANTIGEN_CROSS_PRESENTATION	mhc	94	0	12285	-0.6618698250399971	-2.5697549490848206	0.0004997501249375312	0.0005737871804838322	0.0008329168748958853	33	-0.8810614732984379	-0.695297238197235	0.030303030303030304	S100A8,S100A9,PSMB9,HLA-F,HLA-B,CYBB,BTK,NCF1,HLA-C,HLA-E,NCF4,CD36,B2M,CYBA,HLA-A,FGA,PSMB10,PSME2,HLA-G,FCGR1A	ok	2000
