scope	gene	logFC	t	p	n_nonzero	sparse	canonical	in_ifn_union
full	PTPN11	0.21381478101366055	1.049389863627109	0.3026657775922006	34	0	0	1
full	PTPN2	-0.06434218706295254	-0.38853565816248187	0.7004575903758343	34	0	0	1
full	PTPN6	-0.35457904326884443	-1.181979175880768	0.24681557718668096	34	0	0	1
full	PTPRC	-1.745990859732401	-3.3414429087688347	0.0023060152264350524	22	0	0	1
full	PYHIN1	-0.8711839847951465	-2.7850391911252013	0.009330839245137307	30	0	0	1
full	RAC1	0.03351899831984696	0.14388587279261597	0.8865858179634103	34	0	0	1
full	RACK1	-0.20629238854866766	-0.7273266365776475	0.47285723225025184	23	0	0	1
full	RANBP2	0.3329229317517633	1.7259435997080086	0.09499915408712183	34	0	0	1
full	RAP1A	-0.38631099384706846	-2.3346961465042595	0.02669033244992642	34	0	0	1
full	RAPGEF1	-0.4404618355479358	-1.784423867477356	0.08482156987537222	34	0	0	1
full	RAPGEF6	0.25135706419835846	1.070829383648364	0.2930777301595958	34	0	0	1
full	RBCK1	0.04992344489975773	0.18873388100151742	0.8516160007654097	34	0	0	1
full	REL	-0.049651746039307915	-0.14241645850664617	0.8877359281469545	34	0	0	1
full	RIPK1	0.02234228427689787	0.1338610189441153	0.8944371303856687	34	0	0	1
full	RIPK2	-0.6711889457741456	-1.954943405054955	0.06028956086651774	34	0	0	1
full	RNASEL	0.1801509561752841	0.7127640220541072	0.48168798835195176	34	0	0	1
full	RNF213	-0.2898152226753866	-0.984139582000345	0.3331868998575013	34	0	0	1
full	RNF31	-0.03547981860875942	-0.27810331851091824	0.7829062989144387	28	0	0	1
full	RPL13A	0.11133587707117547	0.24286333518142517	0.8098208462881389	34	0	0	1
full	RPS27A	-0.25519067040064297	-0.9522232019173084	0.34885349824380335	34	0	0	1
full	RPS6	-0.22402700457217167	-0.689105822961503	0.4962336275985655	34	0	0	1
full	RPS6KA4	-0.5144423503384636	-1.9612283274541054	0.0595176062650879	34	0	0	1
full	RPS6KA5	0.7107383596002534	1.945342409465806	0.06148567440714751	34	0	0	1
full	RPS6KB1	0.3145580739474616	1.8550809107129933	0.07377679408034016	34	0	0	1
full	RPTOR	0.4592250167020382	2.0428871063119054	0.05024607417282768	33	0	0	1
full	RSAD2	-0.5055215783988203	-1.1944968508799942	0.24196228403203227	32	0	1	1
full	RTP4	-1.1678953543687025	-3.016175939617339	0.005281430190874397	34	0	0	1
full	SAMD9	-0.9922832549000207	-2.3812580580361122	0.02403742356595884	34	0	0	1
full	SAMD9L	-1.498838925400227	-3.2385109723679513	0.0030069266747150473	34	0	0	1
full	SAMHD1	-1.0279357914104412	-3.4641626921158237	0.001674786089226323	34	0	0	1
full	SEC13	-0.07050873912994937	-0.33204165552305165	0.7422458121712403	34	0	0	1
full	SECTM1	-0.4210840273698576	-0.8563555644344059	0.39882215355114653	34	0	0	1
full	SEH1L	0.13298393420327576	0.5573203594540251	0.5815851543549966	34	0	0	1
full	SELL	-1.559389383539631	-2.6544833398557577	0.012761349128450008	33	0	0	1
full	SELP	-0.698970485495344	-2.3737677613093924	0.024447286161993986	12	0	0	1
full	SERPING1	-1.418358968694367	-2.686199068180322	0.011833724557767622	34	0	0	1
full	SGIP1	-0.3898776864586064	-1.0895178868922846	0.28489666997462376	16	0	0	1
full	SHFL	-0.11578963715208265	-1.4223624104794508	0.16558881621597074	11	0	0	1
full	SIRPA	-0.6631021803247773	-1.3070150200674617	0.2014770469216981	32	0	0	1
full	SLAMF7	-0.9346211487113552	-1.9913309336250031	0.05593870682237533	31	0	0	1
full	SLC11A1	-0.11186510345033167	-0.3117596183500508	0.7574536143632068	33	0	0	1
full	SLC22A5	0.026055877949389294	0.09688792915028986	0.9234819000093094	34	0	0	1
full	SLC25A28	0.24607277424264504	1.2305505367253873	0.22837925537524936	34	0	0	1
full	SLC26A6	-0.3335156084446437	-1.0492902888471953	0.3027108154319622	33	0	0	1
full	SMAD7	-0.21758792122525583	-0.5457783813903284	0.5893923652772441	33	0	0	1
full	SNCA	-0.8416223732734692	-1.730122319749668	0.09423919225064764	31	0	0	1
full	SOCS1	0.3835422048999215	0.9461354730723478	0.35189682930138655	34	0	0	1
full	SOCS3	0.029473318533165687	0.06762748415725443	0.946546298325152	34	0	0	1
full	SOD2	-0.6221379922423886	-1.4829885179260178	0.1488646017506529	34	0	0	1
full	SP100	-0.7264943227744216	-1.5206382365280922	0.1391801320003119	34	0	0	1
full	SP110	-0.49494021463137494	-2.39703352160798	0.023194635379942246	34	0	0	1
full	SPI1	-1.257012178654943	-3.554644444210312	0.0013200662418351018	34	0	0	1
full	SPPL2A	0.31653702402187905	1.4921085820923015	0.14647031868042756	34	0	0	1
full	SRI	-0.2741242555111562	-1.2319682899445676	0.22785703540268085	34	0	0	1
full	SSPN	-1.3154637075252176	-2.234973973527675	0.033286333969351205	34	0	0	1
full	ST3GAL5	1.262332723460619	2.943606557354902	0.0063268817177239926	34	0	0	1
full	ST8SIA4	-0.1467995482052212	-0.26204693960268993	0.7951376835886221	33	0	0	1
full	STAT1	-0.9402976174574996	-3.4622580470104096	0.001683165326886318	34	0	1	1
full	STAT2	-0.6541673951236956	-2.9659290676257224	0.005986049212174779	34	0	1	1
full	STAT3	0.14827220605846425	0.8220048684325573	0.41778153410498897	34	0	0	1
full	STAT4	-1.0045561426976781	-3.1603782196401613	0.0036710909347313562	34	0	0	1
full	STAT5A	-0.6069789715598697	-1.6085447691669037	0.11854998250955266	33	0	0	1
full	SUMO1	0.29649260819666956	2.532929558429741	0.01697886832956272	34	0	0	1
full	SYNCRIP	0.26785261891016743	1.606904859280642	0.11891041112095879	34	0	0	1
full	TANK	-0.22649983344285998	-1.360542144192522	0.18414006716978834	34	0	0	1
full	TAP1	-1.5380670383550359	-3.7149896263640807	0.0008622663948569849	34	0	1	1
full	TAP2	-1.503912371798511	-3.842692997897919	0.0006121931264727843	34	0	1	1
full	TAPBP	-0.2795886001987749	-1.2987148214898139	0.20427422603970005	34	0	1	1
full	TBK1	-0.31724972289346903	-1.8500796854957586	0.07451576525065241	34	0	0	1
full	TBKBP1	-0.06764127801886982	-0.2766317363047285	0.7840250216512443	34	0	0	1
full	TDGF1	0.07510143062456022	0.3571607124929906	0.7235575445692565	10	0	0	1
full	TDRD7	0.18219703546871835	0.8855792859433183	0.38312880897054274	34	0	0	1
full	TENT5A	0.46453083600773576	1.393159566483555	0.17415938896417943	16	0	0	1
full	TLR2	0.11711551568759372	0.2613338990605549	0.795682118295482	33	0	0	1
full	TLR4	-0.30113492605156117	-1.653862315870774	0.10894140024113233	29	0	0	1
full	TMEM140	-1.2608615059250778	-3.7624164526011965	0.000759516774124068	34	0	0	1
full	TNFAIP2	-0.0793259475460804	-0.12325545429715135	0.9027550951853458	34	0	0	1
full	TNFAIP3	-1.5753769835860947	-3.009594933298239	0.005369017362803638	34	0	0	1
full	TNFAIP6	-0.8122028374001313	-1.924360236140881	0.06417182562468667	25	0	0	1
full	TNFSF10	-0.8797743426226549	-1.6106058584981156	0.11809826356357055	34	0	0	1
full	TOR1B	0.15872129515892927	0.94600242537133	0.35196353850220724	34	0	0	1
full	TPR	0.0844144127248664	0.4592603940844479	0.649471293602742	34	0	0	1
full	TRAF3	-0.5958228104633352	-2.6964635857774217	0.011547237955147572	34	0	0	1
full	TRAFD1	0.22464685044176447	1.2194603162771092	0.2324952459234462	34	0	0	1
full	TRIM14	0.44262791916775923	1.3837479283069534	0.1769946783760532	34	0	0	1
full	TRIM17	-0.3684455964404124	-1.2903787923866805	0.20711330589576699	29	0	0	1
full	TRIM2	1.1322349211691076	2.9306340395538575	0.006533309795296254	34	0	0	1
full	TRIM21	-0.04412053817017869	-0.13358930939261845	0.8946500844866707	33	0	0	1
full	TRIM22	-0.6593428181227636	-1.2359678221107804	0.22638866078530823	34	0	0	1
full	TRIM25	-0.13893785745161566	-0.6134816470255169	0.5443401936298684	34	0	0	1
full	TRIM26	0.12982100656027962	0.6245847274510703	0.5371270898500112	34	0	0	1
full	TRIM29	-0.2175307021792626	-0.2645175871469654	0.7932520600086692	29	0	0	1
full	TRIM3	0.3219244841014207	1.5237656830879893	0.13839916237231653	34	0	0	1
full	TRIM31	-0.9111010981455314	-1.3409873025981294	0.19033408937218485	28	0	0	1
full	TRIM35	0.04602697665999873	0.2162041399971006	0.8303422508704335	33	0	0	1
full	TRIM38	0.253963890580264	0.6238432509615924	0.5376072095753688	34	0	0	1
full	TRIM45	0.7038621814735012	2.384716169850513	0.023850321686223946	31	0	0	1
full	TRIM46	0.7067796735448083	2.2350237475634307	0.03328270400896526	32	0	0	1
full	TRIM5	-0.04087989571047988	-0.1132687457875689	0.9105979910611421	34	0	0	1
full	TRIM6	0.44715571375851043	1.4247572524054042	0.16490103982097573	29	0	0	1
full	TRIM62	0.47153402905581565	2.0690484657987733	0.047557674501413356	32	0	0	1
full	TRIM68	0.8251956571621377	3.018705816166638	0.005248122391458023	34	0	0	1
full	TRIM8	-0.012924894727643929	-0.049867616004721504	0.9605697689572832	34	0	0	1
full	TXNIP	0.18453387143658934	0.526636897128907	0.6024510409906217	34	0	0	1
full	TYK2	0.0649064434734645	0.34645052626347156	0.7315053781756127	34	0	0	1
full	UBA52	0.0536344386426016	0.21090210019775898	0.8344386564352428	34	0	0	1
full	UBA7	-0.42737660212696005	-1.2490069854359245	0.22165084929268933	34	0	0	1
full	UBB	0.3604974303806351	1.5774553463116274	0.1255381924595684	34	0	0	1
full	UBC	-0.38271952875611215	-1.5318803651901804	0.13638936721351994	34	0	0	1
full	UBD	-0.74831440022434	-1.4758209184077733	0.15076828849946197	26	0	0	1
full	UBE2E1	-0.23096084871660322	-1.1706795754720591	0.25125790087875716	34	0	0	1
full	UBE2G2	0.40317374526558375	1.7658112107571688	0.08795530198990245	34	0	0	1
full	UBE2K	0.1429010151450316	0.8148195900140764	0.42181697714884364	34	0	0	1
full	UBE2L6	-0.767211168426432	-2.6918288228912353	0.011675785061516302	34	0	0	1
full	UBE2N	-0.10180592222046425	-0.5420922309795259	0.5918964251721467	34	0	0	1
full	UPP1	-0.6447483593886002	-1.4442162107988579	0.1593962143836495	34	0	0	1
full	USP18	0.24385942349226175	0.8379717400025879	0.40890020136658983	34	0	1	1
full	VAMP5	-0.5779273761387396	-0.9663435373481876	0.3418625019232696	34	0	0	1
full	VAMP8	-0.05169579586792425	-0.08283260654471394	0.9345537550855029	34	0	0	1
full	VAV1	-0.6632172163333939	-1.4637033173193057	0.15403103198214402	34	0	0	1
full	VCAM1	-1.905646744761207	-2.9789452170340756	0.005795418369375936	23	0	0	1
full	WNT5A	0.11450231277519644	0.22535351905927284	0.8232848178748349	31	0	0	1
full	XAF1	-1.640977400833106	-2.7976701018044543	0.009049406755073153	34	0	0	1
full	XCL1	-1.2736937106784993	-2.726739711471818	0.01073948788136103	29	0	0	1
full	XCL2	-1.6669320829267926	-4.645951499955294	6.779394579345213e-05	30	0	0	1
full	ZAP70	-1.3187704331964853	-2.835867319761599	0.008246071970546748	32	0	0	1
full	ZBP1	-0.7609149015000919	-1.7254426397254357	0.09509060688841861	28	0	0	1
full	ZNFX1	-0.3959286173130727	-1.7858354543904482	0.08458783139575776	34	0	0	1
drop_GSE205335	AAAS	-0.2822146733811892	-1.1767952220739244	0.253810256068018	23	0	0	1
drop_GSE205335	ABCE1	0.08932245149349775	0.2386304645203931	0.8139470259345789	23	0	0	1
drop_GSE205335	ADAR	0.17231528409135186	0.7150931199031277	0.4832466847071987	23	0	0	1
drop_GSE205335	AIF1	-1.1547501565253528	-2.2980967257617295	0.03308134019501724	23	0	0	1
drop_GSE205335	AIM2	-0.8649849308357316	-1.1194656311304776	0.27689447029076475	20	0	0	1
drop_GSE205335	APOL6	0.6818635546447	1.1806118376310055	0.2523263352187687	23	0	0	1
drop_GSE205335	AQP4	1.0865747050293937	1.7263791776445314	0.10050393930740864	16	0	0	1
drop_GSE205335	ARID5B	-0.5436084425795646	-1.5905543003231606	0.1282112967144342	23	0	0	1
drop_GSE205335	ARIH1	0.6373469294342468	2.1974374763389126	0.040590222255744046	23	0	0	1
drop_GSE205335	ARL4A	0.3408134311097788	0.7748961362958032	0.4479380805548272	23	0	0	1
drop_GSE205335	AUTS2	2.1983437349448463	3.169695881654894	0.005045290487711154	21	0	0	1
drop_GSE205335	B2M	-0.6070282073229306	-2.145568722596779	0.04504165051672903	23	0	1	1
drop_GSE205335	BANK1	0.9083044498902877	1.767063996220201	0.09327687094404752	21	0	0	1
drop_GSE205335	BATF2	-0.4570372995933757	-0.9316154908006454	0.3632228811476411	21	0	0	1
drop_GSE205335	BCL11B	-0.40920416133487825	-0.83406478164527	0.41460818287219686	21	0	0	1
drop_GSE205335	BPGM	-0.1772861815537106	-0.4730887543671576	0.6415395457545293	23	0	0	1
drop_GSE205335	BST2	-0.8572359893334789	-1.1734393993567893	0.2551204321846649	23	0	1	1
drop_GSE205335	BTG1	-0.10552948134654287	-0.3555314967679889	0.7261080640713671	23	0	0	1
drop_GSE205335	C1R	-1.3213494694340033	-1.5534257654783952	0.13682032445078465	22	0	0	1
drop_GSE205335	C1S	-1.4552749605909643	-1.3802366432207924	0.18353870141967563	22	0	0	1
drop_GSE205335	CALCOCO2	0.2892682741887304	1.5398956097101788	0.14007513250426817	23	0	0	1
drop_GSE205335	CALM1	0.2537823010313301	0.7389573368400671	0.4689642005703096	23	0	0	1
drop_GSE205335	CAMK2B	1.2655490974853054	1.593592556157987	0.12752738338162015	18	0	0	1
drop_GSE205335	CAMK2D	1.4148683243090847	4.6711831453948145	0.00016640417894733632	23	0	0	1
drop_GSE205335	CAMK2G	0.2506153380564439	1.0502123937782952	0.3067957339580249	23	0	0	1
drop_GSE205335	CASP1	-0.4311586000926102	-0.9524472940055334	0.3528307199212195	23	0	0	1
drop_GSE205335	CASP3	0.17756040581635377	0.7074699051514066	0.48786238173613006	23	0	0	1
drop_GSE205335	CASP4	0.2591412956200618	0.5015820272864413	0.6217238130295588	23	0	0	1
drop_GSE205335	CASP7	0.24610549095409637	1.1868486886602279	0.24991549072315725	23	0	0	1
drop_GSE205335	CASP8	0.19081107269806685	0.5789378502044258	0.5694316361020196	23	0	0	1
drop_GSE205335	CBL	-0.1767507482252429	-0.8699295206696729	0.39519666944193416	23	0	0	1
drop_GSE205335	CCL13	-1.152506320330062	-2.2047794719349825	0.039993695240112086	19	0	0	1
drop_GSE205335	CCL14	-0.8211984040695873	-1.9626765082317876	0.06449549888845786	9	0	0	1
drop_GSE205335	CCL15	0.2601286700169899	0.6295144552025482	0.5365092754907854	15	0	0	1
drop_GSE205335	CCL17	0.32506693454857266	0.409459847955337	0.6867814596178347	16	0	0	1
drop_GSE205335	CCL18	-1.1767121529513953	-1.377961158881812	0.18422890581534412	22	0	0	1
drop_GSE205335	CCL19	-0.9809278605929468	-1.4383042015321028	0.1666165664694678	15	0	0	1
drop_GSE205335	CCL2	-1.1507099968255103	-1.4259628255807408	0.17010316740973	23	0	1	1
drop_GSE205335	CCL20	1.0115159719741555	1.063366400935159	0.30094469145013536	23	0	0	1
drop_GSE205335	CCL21	-1.370100497656292	-1.3338623053954963	0.1980187555541646	11	0	0	1
drop_GSE205335	CCL22	0.16403792483026203	0.37342617064104194	0.7129652772288284	15	0	0	1
drop_GSE205335	CCL23	-0.6661247782979609	-2.0791538130738556	0.05138886510144149	17	0	0	1
drop_GSE205335	CCL26	-1.0367390245817463	-2.0649319915443134	0.05284904848747582	14	0	0	1
drop_GSE205335	CCL3	-1.7369870685801354	-2.930838791109379	0.008576601634899933	23	0	0	1
drop_GSE205335	CCL3L1	0.08510625518463534	0.3279411376157244	0.7465424181216564	5	1	0	1
drop_GSE205335	CCL4	-1.8093611251595278	-2.8286113614502315	0.010732535683889472	23	0	0	1
drop_GSE205335	CCL5	-1.7121163837344322	-3.8345254032985165	0.0011180858465441859	23	0	1	1
drop_GSE205335	CCL7	-0.6917064397852367	-2.178294809088506	0.04218402022060566	11	0	0	1
drop_GSE205335	CCL8	-0.48635828753815397	-1.9737109881713195	0.06313674511318802	17	0	0	1
drop_GSE205335	CCRL2	0.09626315373709214	0.1971481084165015	0.84580532036366	21	0	0	1
drop_GSE205335	CD274	-0.45931123708242977	-0.9806054194472826	0.3391097057993621	21	0	1	1
drop_GSE205335	CD38	-0.4568155070691742	-0.6981932566489704	0.4935137194777799	22	0	0	1
drop_GSE205335	CD40	-0.5305763904838535	-1.0915697149948715	0.2886714002706306	23	0	0	1
drop_GSE205335	CD44	-0.5365909995085817	-0.780392171050764	0.44477431101441206	23	0	0	1
drop_GSE205335	CD47	0.547067208010241	1.2724936700012857	0.21855035025143635	23	0	0	1
drop_GSE205335	CD58	-0.3296489568785692	-0.8886723764876516	0.38529208798334064	23	0	0	1
drop_GSE205335	CD69	-1.8666454336347622	-3.2692817164240293	0.004034939447505406	23	0	0	1
drop_GSE205335	CD74	-0.2321519554462971	-0.3608097612394622	0.72222213932407	23	0	0	1
drop_GSE205335	CD86	-0.931791797107002	-2.2201336029645535	0.03877206923132189	21	0	0	1
drop_GSE205335	CDC34	0.4517706258742332	2.3732251164193294	0.028337144411598233	23	0	0	1
drop_GSE205335	CDKN1A	0.05895652296943133	0.11509148914048808	0.9095802287183836	23	0	0	1
drop_GSE205335	CFB	-0.9396842549496749	-1.4390965516601226	0.16639471352455223	21	0	0	1
drop_GSE205335	CFH	-0.7378237900772221	-0.9985122853783559	0.3305787521248917	23	0	0	1
drop_GSE205335	CIITA	0.0740388364104515	0.17313202004277875	0.8643787551153153	22	0	1	1
drop_GSE205335	CITED1	0.28597644719070053	0.8502869901192974	0.40575356067913254	17	0	0	1
drop_GSE205335	CMKLR1	-0.21850479320196564	-0.8849280862907859	0.387257541185402	18	0	0	1
drop_GSE205335	CMPK2	0.006605311662127994	0.012664372737551263	0.9900275985281757	22	0	0	1
drop_GSE205335	CMTR1	-0.16829667866329195	-0.6095459905839817	0.5493832191558813	23	0	0	1
drop_GSE205335	CNP	0.1703756134333353	0.716837192337107	0.48219429639325484	23	0	0	1
drop_GSE205335	CREB1	0.154077834157451	0.9997329399518811	0.330002731515664	23	0	0	1
drop_GSE205335	CRK	0.13102057089895514	0.617281942159366	0.5443762591098871	23	0	0	1
drop_GSE205335	CRKL	0.07422373503398483	0.2488754469019852	0.8061275458234105	23	0	0	1
drop_GSE205335	CSF1	0.38248279711349037	0.5361718186500618	0.5980617646839953	21	0	0	1
drop_GSE205335	CSF2RB	-1.3271352670895207	-4.031966716491291	0.0007122401854290126	21	0	0	1
drop_GSE205335	CX3CL1	1.6942228480953407	2.4089249850672267	0.026311759900563166	21	0	0	1
drop_GSE205335	CXCL10	-1.071475601640395	-1.2946043281270003	0.21096984578565253	21	0	1	1
drop_GSE205335	CXCL11	-1.0039607765888334	-1.8045931639031554	0.08701405521946197	16	0	1	1
drop_GSE205335	CXCL13	-0.7855429449537971	-1.3715952181680113	0.1861708647961199	22	0	1	1
drop_GSE205335	CXCL16	0.43075471831442264	1.2730498142781153	0.21835711954665527	23	0	0	1
drop_GSE205335	CXCL9	-0.8856985803776474	-1.59873140534388	0.12637760268572537	17	0	1	1
drop_GSE205335	CYBB	-1.144252614671508	-3.562421772944907	0.0020787148555168897	22	0	0	1
drop_GSE205335	CYP27B1	0.5005775943020846	1.7275755562279937	0.10028472349717657	22	0	0	1
drop_GSE205335	DAPK1	0.9362986079232027	1.443909404996356	0.1650522959146291	22	0	0	1
drop_GSE205335	DAPK3	0.005545555850729588	0.03477129747696039	0.9726248141305808	23	0	0	1
drop_GSE205335	DDX58	0.03707705153897381	0.08797972304492972	0.9308134757095912	22	0	1	1
drop_GSE205335	DDX60	0.22073418694952823	0.42242133135706417	0.6774593489570598	22	0	0	1
drop_GSE205335	DHX58	0.009048074247037064	0.024539127345079507	0.9806784694376363	23	0	0	1
drop_GSE205335	EGR1	0.3653799381740064	0.7763112980721103	0.44712213014497904	23	0	0	1
drop_GSE205335	EIF2AK2	0.09981575715787035	0.45295992867179097	0.6557076132647398	23	0	1	1
drop_GSE205335	EIF4A1	-0.5252908632438524	-1.8955283053321086	0.0733390731888795	23	0	0	1
drop_GSE205335	EIF4A2	-0.5422160512241953	-1.9616971571610002	0.06461734369600954	23	0	0	1
drop_GSE205335	EIF4A3	-0.15948546341073455	-0.5183561912125991	0.6101939753413302	23	0	0	1
drop_GSE205335	EIF4B	-0.4119569076247237	-2.216005814157483	0.03909708258335535	23	0	0	1
drop_GSE205335	EIF4E	0.04549906195421625	0.24592859945109732	0.8083746212481779	23	0	0	1
drop_GSE205335	EIF4E2	0.08901072668080291	0.6166523764923317	0.5447828168999007	23	0	0	1
drop_GSE205335	EIF4E3	0.7022016800541608	1.933744178307345	0.06818261986948268	22	0	0	1
drop_GSE205335	EIF4EBP1	-0.5153658639448654	-1.2494245203246102	0.22668305853495443	23	0	0	1
drop_GSE205335	EIF4G1	-0.034430265351169616	-0.283047564729402	0.7802011940124699	23	0	0	1
drop_GSE205335	EIF4G2	0.75604903973204	3.5547133628846614	0.0021154564925034295	23	0	0	1
drop_GSE205335	EIF4G3	0.17512951194518114	0.6095515227892705	0.5493796297800133	23	0	0	1
drop_GSE205335	ELF1	-0.2993729618798203	-1.5624133411464134	0.13469330124767065	23	0	0	1
drop_GSE205335	EPSTI1	-1.4241796946025518	-2.2677581236508795	0.035197498154476765	23	0	0	1
drop_GSE205335	FAS	-0.02511605924482302	-0.04776376067588596	0.9624030153623373	23	0	0	1
drop_GSE205335	FCGR1A	-0.9182339060545299	-2.152207248378208	0.044448098809715106	21	0	0	1
drop_GSE205335	FGL2	-1.1763115597695915	-3.469496825738281	0.0025669481827809725	23	0	0	1
drop_GSE205335	FLNA	-0.5603208256288982	-0.8612685942960527	0.3998292157061552	23	0	0	1
drop_GSE205335	FLNB	0.5855257691714617	1.8328984526395828	0.082536027271198	23	0	0	1
drop_GSE205335	FPR1	-1.1352196368397736	-2.3613323737227234	0.029043455387691652	21	0	0	1
drop_GSE205335	FYN	-0.15147249992476483	-0.2899581373073774	0.774989012812252	23	0	0	1
drop_GSE205335	GAB2	0.3555587344497868	0.7397136751976557	0.46851569856452063	22	0	0	1
drop_GSE205335	GAPDH	-0.5885992527672346	-1.651248056796922	0.1151199535744924	23	0	0	1
drop_GSE205335	GBP1	-1.1530956115874957	-1.780446219810359	0.0910001740443541	23	0	1	1
drop_GSE205335	GBP2	-1.5638042775578904	-3.064198401589806	0.006384248867778524	23	0	1	1
drop_GSE205335	GBP4	-1.167532474180879	-2.3346070440061273	0.03069074941433109	23	0	1	1
drop_GSE205335	GBP5	-1.538247473208998	-3.2196484850236664	0.004510949194173714	20	0	1	1
drop_GSE205335	GBP6	-0.30686543013850903	-1.0279852018770772	0.31686673491650896	11	0	0	1
drop_GSE205335	GCH1	0.4760276177596312	1.3488741982351458	0.19323551058468996	23	0	0	1
drop_GSE205335	GMPR	-0.013298220004519927	-0.020579399826685267	0.9837957577250033	22	0	0	1
drop_GSE205335	GNL3	-0.4724191003063204	-2.127649197285373	0.04668002966714092	23	0	0	1
drop_GSE205335	GPR18	-0.585936484853889	-1.7892149442958116	0.08953466773869732	14	0	0	1
drop_GSE205335	GZMA	-1.6284437880851208	-3.8100082943234432	0.001182449329481389	23	0	0	1
drop_GSE205335	HCK	-0.6605085935113164	-1.6013372869883145	0.12579789445653766	21	0	0	1
drop_GSE205335	HDAC4	0.4498111909763563	1.6024624231000988	0.12554828752288508	22	0	0	1
drop_GSE205335	HELZ2	0.26992777236295484	0.9081376685723102	0.37518074970014714	23	0	0	1
drop_GSE205335	HERC5	0.11766206742739492	0.22366065816348918	0.8254086245243609	21	0	1	1
drop_GSE205335	HERC6	0.2710884041642695	0.665276130464419	0.5138694000151793	22	0	1	1
drop_GSE205335	HIF1A	-0.1163406047928006	-0.344463185693654	0.7342813631477594	23	0	0	1
drop_GSE205335	HIST2H4A	0.09775928449743004	0.2477576835604458	0.8069796774748673	19	0	0	1
drop_GSE205335	HLA-A	-0.21042985377191026	-0.3733042510202344	0.7130545161587646	23	0	1	1
drop_GSE205335	HLA-B	-0.5851890488543195	-1.1210461827555358	0.2762379377575591	23	0	1	1
drop_GSE205335	HLA-C	-0.6544426562816735	-1.3543541745495604	0.19151243114720692	23	0	1	1
drop_GSE205335	HLA-DMA	-0.11256409604586365	-0.1958589913608513	0.8468000462419291	23	0	0	1
drop_GSE205335	HLA-DPA1	-0.6886292109740314	-0.9792499526394763	0.33976162177594427	23	0	0	1
drop_GSE205335	HLA-DQA1	-1.1065108387644	-1.5090607267198135	0.14773348863356045	23	0	0	1
drop_GSE205335	HLA-DQA2	-0.5333045314840474	-0.4311429127296322	0.6712164376757791	19	0	0	1
drop_GSE205335	HLA-DQB2	0.5768879133002989	0.7380790532360642	0.4694853369770187	19	0	0	1
drop_GSE205335	HLA-DRA	-0.5246474127333959	-0.8400044472020396	0.41135187335710033	23	0	0	1
drop_GSE205335	HLA-DRB1	-0.710268409231994	-0.9512856655281325	0.35340481085505326	23	0	0	1
drop_GSE205335	HLA-DRB5	-1.4665000252762426	-1.273024024415036	0.21836607722603474	23	0	0	1
drop_GSE205335	HLA-E	-0.5405049429775922	-1.7493060387260841	0.09637409135337317	23	0	1	1
drop_GSE205335	HLA-F	-0.5111796967322196	-0.8732066657339268	0.39345296992636475	23	0	1	1
drop_GSE205335	HLA-G	-0.7928820660863123	-0.7683702156309148	0.45171259039010153	20	0	0	1
drop_GSE205335	HOXC13	0.619097648380508	1.4855925954191085	0.15379113336806674	11	0	0	1
drop_GSE205335	HTRA2	-0.2975018185040614	-1.553045738736733	0.1369108760916544	23	0	0	1
drop_GSE205335	ICAM1	0.9221642962384936	1.3956643977175005	0.17891356406122336	23	0	0	1
drop_GSE205335	IDO1	-0.21692393733292697	-0.30020111852912695	0.7672836024644408	21	0	1	1
drop_GSE205335	IFI16	-0.6679141148492408	-0.8772713724408491	0.39129723163476215	23	0	0	1
drop_GSE205335	IFI27	-0.4094076911722047	-0.32407075317255646	0.7494248350789308	23	0	1	1
drop_GSE205335	IFI30	-0.45822557804265024	-1.478772094520863	0.15558944664109725	23	0	0	1
drop_GSE205335	IFI35	-0.6428592749005221	-1.7194618938507427	0.10177951508983461	23	0	1	1
drop_GSE205335	IFI44	-0.3325766603265138	-0.5935259190725896	0.5598294211873348	23	0	1	1
drop_GSE205335	IFI44L	-0.7853687265176086	-1.2465342803088426	0.22771821341754372	23	0	1	1
drop_GSE205335	IFI6	-0.6958201907939207	-0.9320299300420414	0.36301413451108633	23	0	1	1
drop_GSE205335	IFIH1	-0.3422493250006625	-0.9729436180103718	0.34280608327677825	23	0	1	1
drop_GSE205335	IFIT1	-0.3439491094762234	-0.6224873251498799	0.5410210072887498	23	0	1	1
drop_GSE205335	IFIT2	0.09097249115420328	0.18232068863207568	0.8572622728295496	22	0	1	1
drop_GSE205335	IFIT3	-0.094883492934819	-0.18901615249412132	0.8520845877274864	23	0	1	1
drop_GSE205335	IFIT5	0.1795623873689816	0.5336745759163597	0.5997552100576027	23	0	0	1
drop_GSE205335	IFITM1	-1.690495196283619	-2.1221874466187964	0.04719006057998041	23	0	0	1
drop_GSE205335	IFITM2	-0.14508202001124862	-0.2555158333588081	0.8010703810006463	23	0	0	1
drop_GSE205335	IFITM3	-0.5889131600508661	-1.495879533422931	0.15111116600561042	23	0	0	1
drop_GSE205335	IFNAR1	0.6324780993307628	2.064316353160943	0.0529130947590125	23	0	0	1
drop_GSE205335	IFNAR2	0.2632043408352834	0.7447192153139215	0.46555393216435037	23	0	0	1
drop_GSE205335	IFNG	-1.0540043029690334	-2.045753588799088	0.05487739689182563	23	0	0	1
drop_GSE205335	IFNGR1	0.3482670125147405	0.9681665728194746	0.3451247669984582	23	0	0	1
