mouse	dataset	gsm	arm	cell_class	is_epi	is_epi_loose	is_tnk	sftpc_pos	ptprc_pos	Cldn4_count	Cldn4_logn	ifn_score	mhc_score	tj_score
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	TRUE	12	1.05341044999307	0.155885030304933	0.332350786919273	0.717274747233416
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	FALSE	1	1.70482991525529	0	0.65993712967156	0
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	160	2.76143301279728	0.0959627456859056	0.310191489103919	0.760402678715303
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	0.288224767992037	0.926916901258609	0.495645886668738	0.580152033418522
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	84	1.57951673407692	0.049008086049451	0.370974869654056	0.890758208776789
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	0.925907503244613	0.0617271668829742	0.808221391649909	0
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	0.317248124051304	0.132154318410542	0.694097133289681	0.186479767716187
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	11	1.38432713621169	0.0739590658779872	0.469383602667499	0.861091356034012
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	1.11957684630102	0.108969543426477	0.464378920259376	0
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	6	1.60116946017492	0.140524626913322	0.431588371396737	0.712830600056158
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	4	1.70842944916498	0.246636065356176	0.267670886032871	0.570342472345323
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	19	1.72766303247411	0.147603243199732	0.587538116173339	1.05113248414805
GSE165641_KL1	GSE165641	GSM5047302	KL	T/NK	FALSE	FALSE	TRUE	FALSE	TRUE	1	0.777768167052763	0.181373616455812	0.775564069105483	0.0598283205425202
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.239569448657521	0.0448175364912678	0.290096023338404	0.322614380845334
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	5	2.03583915617644	0.282204244442144	0.332536310270559	0.893171449216353
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	124	2.12199800809477	0.105106506058871	0.487203939329982	0.839165204572813
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	4	1.18954431680241	0.0301309563662485	0.453809335616057	0.805655116509568
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	11	0.633504243991646	0.0667403792501351	0.218931807830706	0.556442911176075
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	51	2.14888684877792	0.159963154516586	0.392674396904612	0.885214050285725
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	1.88883661405088	0	0.166889840773658	0.58053180933723
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	62	1.25346906211237	0.233632300704193	0.395962431952221	0.729001576839515
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	0.212734932265626	0.0283646576354168	0.798159600057769	0.0462147432281058
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	49	1.79297649169063	0.0744797832652327	0.657907426137907	1.03558638165681
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	TRUE	FALSE	FALSE	TRUE	1	0.502667559528641	0.197043086069612	0.55700109251666	0.375095969318868
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	31	2.29881669007488	0.351058234464233	0.457641005377191	1.02245634939484
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	1.86909947255371	0	0.165465226000594	0.287553765008263
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	3	1.04873074367007	0.117805925974041	0.833118728776474	0.973904810984598
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	66	3.42749944413739	0.0677362050777541	0.362447837803558	0.760074345556344
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	TRUE	TRUE	1	0.340673096856929	0.147376450505737	1.10721219102804	0.198938085340819
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	6	4.57788311921744	0	0	0.517783872522858
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	18	2.18803317369721	0.0486070255758898	0.325018217909012	0.530730373786216
GSE165641_KL1	GSE165641	GSM5047302	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	1.33612214308294	0.214965507928876	0.418636897459041	0
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	5	0.569210279329184	0.074809051218548	0.151961442025327	0.283032067217547
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	3	0.809336303239149	0.0926568465245338	0.299712914162324	0.561137481103286
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	3	0.540508770300339	0.0142848236704737	0.153658472187819	0.285656230230947
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	41	2.46874983574402	0.188465866542644	0.602700973090192	1.10563204431783
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	8	1.34823602801338	0.020318755824722	0.225249193871117	0.585864841733707
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	201	2.42779571558814	0.246906023691433	0.435778889224477	0.810538698404196
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	9	1.50526677897844	0.313454055109088	0.326100089023029	0.906726619794026
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	2	0.674271591304317	0.0973409130350926	0.348697171719989	0.4455541783635
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	65	3.12124597381189	0.137841613560341	0.298930154154543	0.763427813011672
GSE165641_KL1	GSE165641	GSM5047302	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	15	2.44726444006616	0.181247177756853	0.244737759267007	0.841052477013052
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	1	0.232953360879925	0.0697617964021728	1.17845679951266	0.851487905879459
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	6	0.669468018605347	0.428124117716402	1.39819566015647	0.940688476240709
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	8	0.781724684143628	0.0494461289818523	0.341908290991707	0.927033461989437
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	9	1.12808001380561	0.0556783594936533	0.307421111912486	0.710492044973197
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.690111068430038	0.092014809124005	0.947375800123842	0.899081421424494
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	0.970428689693086	0.0646952459795391	1.57358052443089	0.186457663484176
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	3	0.779276525211321	0.0386874903880863	0.205783042559294	0.968850938967246
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	0.648603089692446	0.116310776438006	0.585909051323812	1.09133675007635
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	7	1.499698066164	0.026906040002148	0.172825003421978	0.653849744931763
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	3	0.242989503366566	0.0503444846431935	0.660014859068475	0.629635540084356
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	22	1.79432087313863	0.104851080859468	0.534715533395782	1.18556963371678
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	15	1.14091256813662	0.121326577679935	0.81417958609116	1.16312832176025
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.367260416602288	0.133671852394833	0.420449133614828	0.507131206856199
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	39	1.60041623236513	0.15053026590105	0.675882062654748	1.18344224713856
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	1	0.247888995343828	0.0981141567654932	1.37434897912545	0.163201930720454
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	28	2.01808689944995	0.148336397169256	0.871385691479014	1.09222457840355
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	5	1.62275377448446	0.0396804163655076	0.800279310944879	0.977748067521259
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	4	0.354522789809983	0.0398164286920084	0.315368657379702	0.906763245850952
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	FALSE	FALSE	FALSE	FALSE	2	1.7615752705669	0.0817964653983969	1.33287305562351	0.324266864039908
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	0.927105589090277	0.212770793279146	0.410377751963463	1.03380673469986
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	8	0.851597037575452	0.186696876629648	0.608375452276563	1.0146592889046
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	4	0.914487034930054	0.154016789293658	0.426606316217229	0.820141992860603
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	2	0.367076365731689	0.0801150369288275	0.417483916648889	0.598862105509454
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	0.895492171704307	0.0569238250781522	0.749495843340103	1.04717416433327
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	0.939129419841735	0.120650912739123	0.96075434894574	1.15582947682071
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	10	1.83106684910852	0.0842747887523279	0.551773935747332	1.1909982342692
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	6	0.303626522987734	0.0445423462166371	0.411095322018929	0.580912428691969
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	6	0.8583827998465	0.0408422135999911	0.320409062546186	0.659770615122379
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	FALSE	FALSE	TRUE	TRUE	1	0.216160100087489	0.0769699969005162	1.06481930247775	0.0996852195407246
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.468359506612468	0.114852268530039	0.610602314927987	1.16928061213834
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	2	0.279518001840911	0.0892473607147955	0.357526186007193	0.559647811516035
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	6	0.618104403308635	0.0256095165691226	0.293217847320081	1.00381865436557
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	9	1.08010158899204	0.026087494500897	0.267124967664005	0.873497923123033
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	0.697323182201144	0	0.166588185926519	0.952389739318027
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	61	3.19195195670608	0	0.283214674120354	0.951990486254006
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	5	0.792943680684172	0.146794885791688	0.624999208204144	0.758463546864398
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	3	0.315502033439156	0.014731988353187	0.288836508072486	0.598357945330202
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	23	1.20457981295943	0.0316667055293623	0.366249613940458	0.870292239346015
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.0765021652972843	0.0887632849483689	0.839966417449677	0.957640816682369
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	2	0.369131913837836	0.0268669897154418	0.2370962192912	0.667484007756386
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	45	1.54763773766135	0.0934610887194145	0.321613261694258	0.895875522441858
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	3	1.58257522745977	0.0552122761911975	0.861139296297234	1.26781446313242
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	11	1.96118122668015	0.0294422953389435	0.481564585947909	0.827076066402438
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	2	1.31650887915947	0.114780985356378	0.504964357406026	1.03721437837706
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	TRUE	FALSE	FALSE	TRUE	7	1.58993256989106	0.269666710769903	0.580442732112959	1.15620263549172
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	0.210553273495206	0.0515536826882789	0.199870174331365	0.5772387063424
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	10	1.28776377828259	0.0592058114455554	0.633102445277959	0.883663929348292
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	74	2.03917283946507	0.18652259161093	0.494776861094698	1.21930804559734
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	12	1.73782020798237	0.174841416922923	0.560942938851104	0.971271798885448
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	13	0.876961181012474	0.0810240761991328	0.765071439297231	0.928679158184487
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	3	0.884956877641055	0.0962307872679112	0.353613146544648	0.958055962531673
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	62	1.8358696572998	0.1657773782633	0.573021254091047	0.899669561361417
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	27	1.75810807681561	0.0717698036573569	0.580989300385699	0.9303751119589
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	1.27091228700105	0	0.620064350300949	0.450329885784413
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	0.908789423564891	0.0789576998338606	0.946584203951892	0.846190223731612
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.528181613761399	0	0.361812651622146	0.792535223397328
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	12	1.20428011421926	0.189887614085771	0.54908523156987	1.18537689872641
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	2	0.518226951087677	0.0389752423395113	0.980396632334811	0.868653867524984
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.100325647706887	0.036853497804403	0.260441911823877	0.667153715838532
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	1	0.327540924540954	0	0.573457904799827	0.56000897736279
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	10	1.03626791727988	0.0334192106541308	0.337920673120522	1.03219139396944
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.168843727268944	0.0112562484845963	0.305948173486073	0.692883811468952
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	14	1.94423447166525	0.0474785034928915	0.528847182591177	0.870773304529131
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	37	1.90331795463584	0.0478236770688663	0.506260428827715	0.857995669857765
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	0.507995070482055	0.15284569738297	0.732471111373205	1.03876604476085
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	11	1.66099712478481	0.0436851166470689	0.667928624573172	1.15551731817318
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	9	1.25183121075632	0.0163225980989555	0.433169710356648	0.962221828852723
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.336517957177183	0.0224345304784789	0.194031009071351	0.435307065560901
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	26	1.7181277378122	0.166681740866524	0.683065848792505	1.1617334742597
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	43	2.783502568168	0.020151035159285	0.775213817846458	1.01082028125894
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	112	2.08197221589676	0.0714170313219769	0.494227992782582	1.13107113879524
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	112	2.11433549011829	0.10609460447258	0.59122638095555	1.2175444773116
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	15	1.23553389353498	0.129431799537706	1.07162402776427	1.09288450799858
GSE165641_KL2	GSE165641	GSM5047303	KL	T/NK	FALSE	TRUE	TRUE	TRUE	TRUE	3	0.249979792392027	0.15792375928582	0.531041967348671	0.582814500350549
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	11	1.34325003280993	0.0983286056832711	0.387746617499075	0.773077749897894
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	13	1.4940606185328	0.0755570072920832	0.559186824685379	1.10367843708727
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	0.343449606071057	0.108597882368584	1.09313892688572	0.0528384009340087
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	4	1.06314575433835	0.0258592711390175	0.222453146336529	0.995452397931015
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	0.386322445716379	0.047297813667172	0.25535727849094	1.028800362108
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	35	1.87555295766109	0.297302122683826	0.455961677182472	1.23800774803632
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	23	1.05784592536061	0.0411438636634633	0.290864564108184	0.934170624544206
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	7	2.35240991840425	0.352943544253376	1.3111242794441	1.10163151278012
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	5	0.89934027634091	0.0170585877293996	0.526215309729281	0.589982668685963
GSE165641_KL2	GSE165641	GSM5047303	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	3	0.177868886619218	0.0510136338696141	0.27254945023455	0.597188531847397
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.204273858294263	0.160952470241746	0.969929167264951	0.945553261605441
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	2	0.147312756607771	0.0910392783271423	0.79303176462001	0.827679444250008
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.464065993807765	0.0928131987615529	0.606603601741897	0.342127356532429
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	7	1.0934580287922	0.0332799055712782	0.255795412954788	1.03225914725993
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	5	0.982143650862584	0.0576416077854565	0.435819545140641	0.799943851763375
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	43	1.80564332218446	0.0297991880317852	0.348636826761502	0.895385903181644
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	FALSE	FALSE	1	1.03986045488335	0	0.20513464577241	0.652012212449142
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	102	2.33440614159751	0.177964476930079	0.665590860908308	1.19743246203483
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	2.22397718951683	0	0.296530291935577	1.08125138063388
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.700732551949202	0	0.650076265399746	0.555678282538571
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	3	0.49063454938286	0.0510782510399702	0.554994634217794	0.919601810522082
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	0.412861939949083	0.076030024306276	0.562807031739144	0.810810405675672
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	4	1.26599933942567	0.466902521909167	1.22714958381875	1.08832467464355
GSE165641_KL2	GSE165641	GSM5047303	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	15	0.90189053495007	0.128237417532006	0.697631800992469	0.983193092776605
GSE180963_K	GSE180963	GSM5481386	K	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.754779092057308	0.150955818411462	0.718207774914926	1.183734916329
GSE180963_KL	GSE180963	GSM5481387	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	1	0.73912000055875	0.426626073412993	2.28324601371164	1.10239585142618
GSE180963_KL	GSE180963	GSM5481387	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	1.33840041969542	0.25213107318624	1.77013493077755	0
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	8	1.96034075731046	0.0377904748095979	1.19722031753132	0.779523890325843
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	2	0.624213124317303	0.521560766276633	2.13425065028708	1.05074732456349
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	6	0.950226123924791	0.30640900293501	2.32576628836037	0.761814072599935
GSE180963_KL	GSE180963	GSM5481387	KL	other	FALSE	TRUE	FALSE	TRUE	TRUE	1	0.315813490103927	0.357752199258498	2.24052631839596	0.860120100356986
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	3	0.887835748016528	0.259611183131359	1.65720367071716	0.769120374723773
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.361395836428159	0.127979970164943	1.73917283673754	0.719891667815654
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.255451626313004	0.310662506118923	2.29086485180505	0.873919027002839
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	7	1.20486020167461	0.0532887929912865	1.10604253070831	1.14811939980393
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	2	0.635215882387002	0.359242888427422	2.01904681545378	0.7156641091669
GSE180963_KL	GSE180963	GSM5481387	KL	other	FALSE	FALSE	FALSE	FALSE	TRUE	1	0.85842196119403	0.343368784477612	1.37331240348189	0
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	2	0.668075492232477	0.460199648224086	1.36366386988557	0.946004432607782
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.2937064946138	0.595994282054891	2.36776974437715	0.772387339703527
GSE180963_KL	GSE180963	GSM5481387	KL	epithelial	TRUE	TRUE	FALSE	TRUE	FALSE	1	0.583586646375071	0.274010353885499	1.96787518037609	0.916754979866242
