Samples,geneID,value,cell_line,Responder,Baseline,GSE_ID,Mouse_treatment,pvalue,label,label2,num,count
SRX3178239,Macrophages_mMCPcounter,5.68144384,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,**,*,NA,672
SRX3178241,Macrophage_TIMER,0.0960122407,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,B derived_mMCPcounter,0.09450769,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,T CD4_TIMER,0.0936886872,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,T NK_xCell,0.09359352,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,Macrophage_xCell,0.09347775,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,Myeloid dendritic_xCell,0.09227586,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178240,Fibroblast_EPIC,0.08897027,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,T NK_xCell,0.08713011,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,T CD8_quanTIseq,0.08627188,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178240,B plasma_xCell,0.08483473,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,Macrophage M1_quanTIseq,0.08397548,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,Mast resting_CIBERSORT_abs,0.08312366,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,B_TIMER,0.0829713263,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,Fibroblast_EPIC,0.08288424,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,Monocyte_xCell,0.08093956,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,T CD8_CIBERSORT_abs,0.07451712,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,Macrophage M2_xCell,0.07337347,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,Macrophage M1_xCell,0.07314479,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,T follicular helper_CIBERSORT_abs,0.07287869,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,Neutrophils_CIBERSORT_abs,0.0728541,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178240,B memory_xCell,0.07228466,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178239,T CD8_CIBERSORT_abs,0.06536413,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178239,Eosinophils_CIBERSORT_abs,0.06365695,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,B_xCell,0.06097868,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,B_quanTIseq,0.06029874,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178239,B plasma_xCell,0.06027614,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178239,Treg_CIBERSORT_abs,0.05964017,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178239,T CD4 effector memory_xCell,0.05905167,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178239,Mast_xCell,0.05870954,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,Endothelial_xCell,0.0584726,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,Granulocytes_mMCPcounter,0.058295712,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,Macrophage M2_quanTIseq,0.05819853,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,Macrophage M2_xCell,0.0566819,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,NK activated_CIBERSORT_abs,0.05617287,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,Macrophage M1_xCell,0.05335914,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,Neutrophils_CIBERSORT_abs,0.05334714,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,T CD8_EPIC,0.0533272,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,NK_mMCPcounter,0.053202962,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,T CD4 effector memory_xCell,0.05237412,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178240,Classswitched memory B_xCell,0.05213819,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178239,T CD4_TIMER,0.0519042536,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,B naive_CIBERSORT_abs,0.05156033,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,B plasma_xCell,0.04938309,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,Classswitched memory B_xCell,0.04937114,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178240,T CD8 naive_xCell,0.04895139,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,Classswitched memory B_xCell,0.04873811,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,Myeloid dendritic_xCell,0.04736532,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,T NK_xCell,0.04719726,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,Memory B_mMCPcounter,0.045511469,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,Macrophage M2_quanTIseq,0.04534477,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,Mast_xCell,0.04477239,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,Endothelial_xCell,0.04339913,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,Endothelial_xCell,0.04127383,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,Mast_mMCPcounter,0.040895235,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,Endothelial_xCell,0.0407192,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178240,Mast_xCell,0.04045399,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178240,Macrophage M2_xCell,0.03986102,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,Mast activated_CIBERSORT_abs,0.03838563,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,B_quanTIseq,0.03595454,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,Myeloid dendritic_xCell,0.03570577,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,T CD8 central memory_xCell,0.03556609,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,Macrophage_EPIC,0.03544937,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178240,T CD8 effector memory_xCell,0.03543524,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178239,Dendritic activated_CIBERSORT_abs,0.03537974,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178239,B memory_CIBERSORT_abs,0.03532722,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178240,Tregs_quanTIseq,0.03470972,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,Dendritic resting_CIBERSORT_abs,0.03429527,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,B plasma_xCell,0.03427989,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,Macrophages M1_CIBERSORT_abs,0.0333271,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178240,T CD4_EPIC,0.03291443,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,Macrophage M2_xCell,0.03133068,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,Endothelial_EPIC,0.03104853,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,B_quanTIseq,0.02948134,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,T gamma delta_CIBERSORT_abs,0.02914876,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,T CD8_xCell,0.0290031,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,Dendritic_quanTIseq,0.02850533,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,Endothelial_EPIC,0.02799667,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,T CD4_EPIC,0.02790712,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,Macrophages M1_CIBERSORT_abs,0.02749557,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,Mast resting_CIBERSORT_abs,0.02723309,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,Macrophage M1_quanTIseq,0.02633166,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178239,Tregs_quanTIseq,0.02626019,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,Tregs_quanTIseq,0.02618892,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,Macrophage M2_quanTIseq,0.02617928,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,T CD8 naive_xCell,0.02600254,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,T CD4 effector memory_xCell,0.02507038,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,Macrophages M0_CIBERSORT_abs,0.02498036,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,B naive_xCell,0.02461528,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,B memory_xCell,0.02442811,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,Endothelial_EPIC,0.02393013,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,Endothelial_EPIC,0.02354564,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,Mast_xCell,0.02277194,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,T CD8 naive_xCell,0.02136421,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,B_EPIC,0.02081768,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,Monocyte_xCell,0.02043837,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,T CD8 naive_xCell,0.01985656,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178240,Neutrophil_xCell,0.01979668,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,Tregs_quanTIseq,0.01962975,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,B naive_xCell,0.01951933,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,T CD8_EPIC,0.01949508,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,T CD4_EPIC,0.01828478,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,Eosinophils_CIBERSORT_abs,0.01756286,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,Macrophages M1_CIBERSORT_abs,0.01754483,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178240,Macrophage_EPIC,0.01718232,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178239,B naive_CIBERSORT_abs,0.01657124,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,Neutrophil_xCell,0.0156237,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,NK_quanTIseq,0.01359097,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178239,T CD8 central memory_xCell,0.01300458,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178240,Eosinophil_xCell,0.01288823,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,T follicular helper_CIBERSORT_abs,0.01256545,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,T CD8_EPIC,0.0125034,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,NK_EPIC,0.01215093,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,Myeloid dendritic_xCell,0.0115094,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,Macrophage_EPIC,0.01134468,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,Eosinophil_xCell,0.01110038,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178241,T CD8_CIBERSORT_abs,0.01097165,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,T CD4 memory_xCell,0.01028061,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,B_xCell,0.009483981,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,NK_EPIC,0.00926225,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178242,T CD8_quanTIseq,0.009125638,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178239,B_quanTIseq,0.008273133,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178239,Neutrophil_xCell,0.007536612,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,B_EPIC,0.007323323,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,Neutrophil_xCell,0.005307248,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178241,Macrophage_EPIC,0.005260784,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,T CD4 memory_xCell,0.00522039,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
SRX3178242,Treg_CIBERSORT_abs,0.004247726,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Non-responders,0,GSE103725,BRAFi; antiPDL2;,0.539634327817217,NA,NA,NA,672
SRX3178240,NK_quanTIseq,0.004138744,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,NA,NA,NA,672
