anchor,feature,transform,n,rho,p,ci_lo,ci_hi,label,partial_rho_epi,partial_p_epi,partial_ci_lo,partial_ci_hi,bh_q
TACSTD2,STAT3,log2p1_clip,234,0.1800248975298003,0.005750063222524077,0.053000177754478184,0.3013165140792701,WEAK_POSITIVE,0.03130580413081891,0.6344955352632062,-0.09761074406198443,0.15918910755614812,
TACSTD2,IFNG,log2p1_clip,234,0.04342913262571552,0.5085530493534761,-0.0852943151706464,0.1707266165371458,NULL,0.03346163679413848,0.611337571971284,-0.09547276233532598,0.16129178993515217,
CLDN4,CD274,log2p1_clip,234,0.16697477567788896,0.010511517152007823,0.0395738368298704,0.28903371949836143,WEAK_POSITIVE,0.10102872186623264,0.12410244962915129,-0.02785679470695826,0.22661008876576533,0.014716124012810953
CLDN4,IFN_compact,log2p1_clip,234,0.20352754685378213,0.001750911561898865,0.07729677056070866,0.32333618303535805,ASSOCIATED_POSITIVE,0.10221232001573743,0.11973423390816969,-0.026661734987353646,0.22774431485940522,0.006128190466646028
CLDN4,MHC1,log2p1_clip,234,0.26303245195273867,4.620337487083793e-05,0.1394895377152663,0.3785122952135637,ASSOCIATED_POSITIVE,0.11215527551357042,0.08760624213555773,-0.01660792886873053,0.2372590826271272,0.0003234236240958655
CLDN4,IL6,log2p1_clip,234,-0.03530347699494799,0.5910500815848596,-0.16281469760143183,0.09336763829796073,NULL,0.004580123062049306,0.9445622521328401,-0.12401668731138261,0.1330256242310932,0.5910500815848596
CLDN4,IL6_STAT3_compact,log2p1_clip,234,0.19097803296499077,0.003359208057555237,0.0643046396330039,0.31159464520717983,WEAK_POSITIVE,0.11870969953021798,0.0705006791655773,-0.009966161773182219,0.24351814504766767,0.0063079174540078805
CLDN4,CD8A,log2p1_clip,234,0.06735776889621656,0.30488038778206983,-0.061421202373926405,0.19393087488307653,NULL,0.09252275756711102,0.1592126788951297,-0.036434303826393385,0.2184489065969388,0.3556937857457481
CLDN4,GEP18,log2p1_clip,234,0.1895745336327716,0.0036045242594330744,0.06285430422518319,0.31027921342918297,WEAK_POSITIVE,0.1525477209272842,0.01982369627380289,0.02450434612954844,0.27566680114191777,0.0063079174540078805
CLDN4,HALLMARK_IFNG,log2p1_clip,234,0.3014595703514721,2.6470213365880807e-06,0.18017714272979335,0.41371310029563396,ASSOCIATED_POSITIVE,0.14671335948073772,0.025118814704249808,0.01853912890481101,0.2701433016324307,
CLDN4,HALLMARK_IFNA,log2p1_clip,234,0.342098277651209,7.965402585555368e-08,0.223662775100043,0.4505781949941521,ASSOCIATED_POSITIVE,0.15194659161796145,0.020320353479970188,0.023889312793461112,0.2750980761819472,
CLDN4,HALLMARK_IL6_JAK_STAT3,log2p1_clip,234,0.2668583461604269,3.54134290032619e-05,0.14352187794339355,0.38203200761295847,ASSOCIATED_POSITIVE,0.1423998775661872,0.02977763356737202,0.01413476143310677,0.2660544169886156,
CLDN4,immune8,log2p1_clip,234,0.08043278532844875,0.22028025836670387,-0.048313974097066635,0.2065505219961027,NULL,0.08986274439966097,0.17159848280085482,-0.03911279626945803,0.21589309401640963,
CLDN4,CYT,log2p1_clip,234,0.09480774347785112,0.14824121132824183,-0.033852246632620035,0.220376580591117,NULL,0.12242458665349976,0.06208278718499447,-0.006196722869778338,0.24706101882733686,
CLDN4,STAT3,log2p1_clip,234,0.3066976833752433,1.7338804130952334e-06,0.18575571993396772,0.4184855714234203,ASSOCIATED_POSITIVE,0.14441896578731353,0.027512255803270932,0.016195772633995676,0.26796892808010386,
CLDN4,IFNG,log2p1_clip,234,0.11199728200160036,0.08737008025107297,-0.016487924494575378,0.2368437662858731,NULL,0.11837326135581702,0.07130691554422988,-0.01030735992194281,0.24319712066957522,
TACSTD2,CD274,raw_author,234,0.15289287643780966,0.01928055804620604,0.02513739442445197,0.2757345825960517,WEAK_POSITIVE,0.10559147830810878,0.10791997432019454,-0.02324782572063204,0.2309806430042943,0.13496390632344227
TACSTD2,IFN_compact,raw_author,234,0.08094575246119642,0.21734213148878448,-0.047798837691246654,0.20704476988001605,NULL,-0.003127684672420489,0.9621263750927601,-0.13159859176336325,0.12544654992383258,0.5071316401404972
TACSTD2,MHC1,raw_author,234,0.06272564117277417,0.3394155815901944,-0.06605411130040824,0.18945000051911245,NULL,-0.06205983014018591,0.34562109225895016,-0.1890755396633594,0.06699836728421633,0.559845239156554
TACSTD2,IL6,raw_author,234,-0.04641002539492989,0.4798673478484749,-0.1736249902781926,0.08232837666636157,NULL,-0.007034762231018428,0.9149438388258433,-0.13543611712350276,0.1215989869476756,0.559845239156554
TACSTD2,IL6_STAT3_compact,raw_author,234,0.05507148986689203,0.4017178770268508,-0.07369740502261043,0.18203419605831692,NULL,-0.023508522028708078,0.7211206509852822,-0.15157436187926004,0.10533354058025707,0.559845239156554
TACSTD2,CD8A,raw_author,234,-0.08667026468930367,0.18643874558066562,-0.21255601893302856,0.042045466865678414,NULL,-0.0691518523926491,0.29319468051178355,-0.19593426275780476,0.05990436454171936,0.5071316401404972
TACSTD2,GEP18,raw_author,234,-0.01047042943090967,0.8734219351047022,-0.13853278811899364,0.11793631998684581,NULL,-0.04614227348763749,0.483354990504655,-0.17363635117576448,0.08287300231166106,0.8734219351047022
TACSTD2,HALLMARK_IFNG,raw_author,234,0.12346668196412719,0.059323983928101315,-0.004858634288405982,0.24779143537822218,NULL,-0.019039066882991673,0.7725186475319709,-0.1472026732109724,0.10975330387668535,
TACSTD2,HALLMARK_IFNA,raw_author,234,0.1506554262173861,0.02114319527742331,0.022848506724798733,0.2736171655227121,WEAK_POSITIVE,-0.02784495064041288,0.6724186768359626,-0.15581115053663705,0.1010404541290665,
TACSTD2,HALLMARK_IL6_JAK_STAT3,raw_author,234,0.11438612840203724,0.08078717098482471,-0.014068638905708388,0.2391265636206103,NULL,0.013127675837489973,0.8420154290261019,-0.1155911590969926,0.14141288869023994,
TACSTD2,immune8,raw_author,234,-0.06212623378999478,0.3440599497324862,-0.18886977969249474,0.06665321431023351,NULL,-0.050682740872762325,0.44131604594204604,-0.17804676250250306,0.0783514429820427,
TACSTD2,CYT,raw_author,234,-0.04710222551272337,0.4733338888657028,-0.17429771331527225,0.08163932270415089,NULL,-0.028355609698185995,0.666767678469868,-0.1563097662802015,0.10053458296068077,
TACSTD2,STAT3,raw_author,234,0.1790359609309368,0.006027490691616934,0.05198112052160729,0.30038713289769514,WEAK_POSITIVE,0.03210750059912058,0.6258405177936672,-0.09681582482354899,0.15997117438331365,
TACSTD2,IFNG,raw_author,234,0.038971106535925074,0.553063162333189,-0.0897257236432558,0.16638788566345153,NULL,0.03291473969020453,0.6171771136166984,-0.09601524359931247,0.16075848596843315,
CLDN4,CD274,raw_author,234,0.16695064691121786,0.010522859803859651,0.039549054995351225,0.289010972185534,WEAK_POSITIVE,0.115956174178769,0.07732233013902794,-0.012757763768775745,0.2408899672723294,0.01841500465675439
CLDN4,IFN_compact,raw_author,234,0.19027696705514122,0.0034797926175291634,0.06358011160671605,0.31093762795288776,WEAK_POSITIVE,0.11196628051961617,0.08814491308934358,-0.016799273969836055,0.23707845010291384,0.008119516107568048
CLDN4,MHC1,raw_author,234,0.24603283313365557,0.00014351424453068996,0.12162202837212736,0.3628326438611184,ASSOCIATED_POSITIVE,0.135871634133941,0.038222861485056166,0.007478420496192394,0.25985761557487685,0.0010045997117148298
CLDN4,IL6,raw_author,234,-0.036509747016660384,0.5784253279988507,-0.16399027540781258,0.09217020569553333,NULL,0.012926185498099367,0.8444092447634537,-0.11578998636864177,0.1412153885336939,0.5784253279988507
CLDN4,IL6_STAT3_compact,raw_author,234,0.23176220109115162,0.0003501011061516814,0.10668482506148008,0.3496188190537713,ASSOCIATED_POSITIVE,0.17353332137127686,0.007935602654489837,0.04603626842907161,0.29546727390018446,0.001225353871530885
CLDN4,CD8A,raw_author,234,0.0670428760183298,0.3071519647266898,-0.06173632424925762,0.19362643145440353,NULL,0.11662619467703168,0.07561509536636579,-0.01207866267628407,0.24152965543083307,0.3583439588478048
CLDN4,GEP18,raw_author,234,0.14361573722055507,0.028053820157167942,0.015655708995222433,0.26694735379756507,WEAK_POSITIVE,0.12978967410070089,0.04782990054632662,0.0012873409681208785,0.25407523640616203,0.03927534822003512
CLDN4,HALLMARK_IFNG,raw_author,234,0.28882740257659784,7.101475405256343e-06,0.16675593439336342,0.40217843358877087,ASSOCIATED_POSITIVE,0.15670059172201797,0.016671469958403712,0.028755921637931982,0.2795934549240575,
CLDN4,HALLMARK_IFNA,raw_author,234,0.32633873809214203,3.2946934689037346e-07,0.20674305147398486,0.436325830866065,ASSOCIATED_POSITIVE,0.15791733829055982,0.015834939546770333,0.030002465101030818,0.2807431441650556,
CLDN4,HALLMARK_IL6_JAK_STAT3,raw_author,234,0.2490102131469863,0.0001183409206212173,0.124745600825122,0.36558362531915595,ASSOCIATED_POSITIVE,0.1570519029371466,0.01642606816338068,0.02911579525224538,0.2799254408701192,
CLDN4,immune8,raw_author,234,0.04974163337778988,0.44887318000590565,-0.0790107815218768,0.17686176462938827,NULL,0.08411485301379173,0.20078416273208882,-0.044894295844667684,0.21036446042324744,
CLDN4,CYT,raw_author,234,0.10040776283104176,0.1256232902267949,-0.0282038039921761,0.22574914372207558,NULL,0.15153303955561512,0.02066826268775774,0.023466251611730517,0.2747067669199221,
CLDN4,STAT3,raw_author,234,0.3076474600405406,1.6044304937500547e-06,0.18676806538858276,0.4193502570604239,ASSOCIATED_POSITIVE,0.1631261146948607,0.012654609921822822,0.03534330046992011,0.2856608734798537,
CLDN4,IFNG,raw_author,234,0.1191049773540456,0.06896052701668995,-0.009285237524174185,0.2436318780526226,NULL,0.12877397944433014,0.049616000243617314,0.00025438225500826363,0.2531087055612195,
