names,scores,logfoldchanges,pvals,pvals_adj
LAPTM4B,15.814174,2.0443978,2.4844622616393247e-56,3.5881597767499783e-54
YEATS2,15.796003,1.9443303,3.3147503191356505e-56,4.7119045284532204e-54
BAIAP2L1,15.794261,1.8233943,3.407615319184531e-56,4.806068699784245e-54
ESRP1,15.770698,1.9028176,4.94998400672937e-56,6.92729157158801e-54
ACAP2,15.755597,1.5144554,6.286263957224834e-56,8.729686401521534e-54
DSC3,15.72689,2.534471,9.895401116612181e-56,1.3636769187648833e-53
ENO1,15.723322,1.2447332,1.0468783679457279e-55,1.4317647861003202e-53
MLLT11,15.705152,2.291571,1.3944422016498508e-55,1.8927718095026134e-53
SLC2A1,15.648981,2.0166235,3.3758293244969194e-55,4.514359021862436e-53
SFXN1,15.638029,1.7115266,4.009489403239162e-55,5.3223023674026905e-53
EIF4A2,15.631309,1.617038,4.45561122079024e-55,5.871324771454468e-53
FAM83H,15.616871,1.9867662,5.588117764626962e-55,7.310310869913808e-53
HSP90AB1,15.595216,1.354715,7.845739843494334e-55,1.0117081528185944e-52
KRT15,15.59115,2.7078643,8.361383502927978e-55,1.070553591335878e-52
SEH1L,15.562194,1.7831525,1.3151219581487416e-54,1.6602724972349112e-52
ATP1B1,15.53498,1.7113556,2.0113526639118852e-54,2.504203423558708e-52
TMPRSS4,15.514071,2.2010753,2.786362870758201e-54,3.445356774369712e-52
MUC20,15.485281,1.9145869,4.361537098900795e-54,5.356382941935786e-52
RAB6B,15.464373,2.091294,6.035865655130455e-54,7.362532612977709e-52
B3GNT5,15.457486,2.0961845,6.716941729033187e-54,8.13831872712994e-52
GRHL2,15.436993,1.96675,9.230546990869151e-54,1.1109270988410718e-51
GCLM,15.400651,2.0797975,1.6202885992760179e-53,1.9371569591211887e-51
PTGR1,15.378083,2.0160327,2.296448025362293e-53,2.727485276438519e-51
SMS,15.369454,1.7439264,2.623682064281245e-53,3.095773353364008e-51
ANXA2,15.354852,1.0596446,3.286590572607159e-53,3.852780493979028e-51
LSG1,15.315275,1.9042265,6.045543806870638e-53,6.996166817015104e-51
NUCKS1,15.287729,1.3348236,9.2313254047702e-53,1.0547665666602306e-50
YWHAQ,15.27993,1.5359462,1.0405245502637791e-52,1.181420736220881e-50
JAKMIP3,15.256533,2.308718,1.4895644750995407e-52,1.6806942168107505e-50
DYNLL2,15.23438,1.3522037,2.0910310150208825e-52,2.344682168582111e-50
CYP4F3,15.209821,2.6599586,3.0437752363924432e-52,3.3711211253124404e-50
SLC7A11,15.202684,2.4101546,3.394196053248628e-52,3.736306179835212e-50
ECT2,15.1805315,2.2659106,4.759071283398512e-52,5.207000841163233e-50
ADGRG1,15.178955,1.8069136,4.874830459644209e-52,5.301524957105838e-50
TNS4,15.173728,2.3320568,5.279098148113801e-52,5.706799932209487e-50
IMPA2,15.140208,1.8037387,8.793457722343771e-52,9.449303110801911e-50
SPINT2,15.113824,1.4594624,1.3129421959121612e-51,1.40251748300605e-49
NTRK2,15.104946,2.1277,1.502290772889027e-51,1.5953444307626825e-49
NEDD4L,15.095156,1.5787189,1.7427606943453596e-51,1.839886480410338e-49
PPP2R2C,15.084121,2.555736,2.0600080226490238e-51,2.16217004842342e-49
GSTA1,15.0766535,2.329308,2.3066831367408972e-51,2.4070838536175386e-49
PGD,15.061968,1.4712653,2.880834806517573e-51,2.988948894371365e-49
OSGIN1,15.059396,2.3562307,2.9951268129017534e-51,3.0897728201894487e-49
NECTIN1,15.039898,2.2378392,4.021714803516208e-51,4.1252282584021654e-49
ITGB4,14.980408,1.7653661,9.860965660095435e-51,1.000112432930915e-48
NDUFB9,14.978002,1.4893854,1.0224484315698055e-50,1.0311877952586424e-48
PSMD2,14.902499,1.9496666,3.174783508454597e-50,3.166539595476842e-48
ATP13A3,14.818617,1.6987895,1.1104807314395556e-49,1.0954922756654808e-47
ME1,14.809324,1.6245245,1.2751651290070542e-49,1.251117177932845e-47
STK24,14.788083,1.157479,1.7486210973278433e-49,1.70637063081403e-47
EIF2B5,14.776633,1.5009186,2.07269811985216e-49,2.0117429654672603e-47
CDH13,14.763026,2.1049016,2.5363818358096452e-49,2.4486257369984773e-47
ABHD2,14.760371,1.2719744,2.638234020224726e-49,2.5334063173998394e-47
PFDN2,14.710009,1.5110611,5.560024747520512e-49,5.282901408788831e-47
PRDX1,14.621148,1.6685618,2.0589957287968013e-48,1.916033499586013e-46
HNRNPA3,14.620733,1.1096376,2.071580761026161e-48,1.9178588450669376e-46
FYTTD1,14.612768,1.4455891,2.328620779792975e-48,2.1448260682450292e-46
HSPD1,14.608288,1.8162073,2.4869094439382544e-48,2.278993715300371e-46
AKAP1,14.59941,1.3764935,2.8328777404268754e-48,2.5829263559558777e-46
STRBP,14.5982485,1.4637201,2.881553673975254e-48,2.6141049485565456e-46
PTDSS1,14.588458,1.7125238,3.326331571676651e-48,3.002513193173929e-46
OBSCN,14.557426,1.6679151,5.2393101519456776e-48,4.682438919459174e-46
LRCH3,14.508142,1.2203835,1.0759472165517347e-47,9.429162670101198e-46
LTB4R,14.479186,1.7544771,1.6402803410508346e-47,1.4305304829464116e-45
ELF3,14.468566,1.6094515,1.9142177207363497e-47,1.661412140021794e-45
NR0B1,14.444007,2.600336,2.7347113393849747e-47,2.3621886990390882e-45
SENP2,14.435793,1.6443834,3.0808306076887454e-47,2.6484873790764248e-45
MTCL1,14.427579,2.3328943,3.470523455168979e-47,2.969353551477042e-45
TOMM5,14.386758,1.5236524,6.266581399896991e-47,5.28647635571684e-45
AKR1C3,14.375307,2.437959,7.394086338401466e-47,6.179881512368596e-45
TM4SF1,14.374063,1.5498451,7.528202662576063e-47,6.262978924768925e-45
PTPRZ1,14.365268,2.0638907,8.547520749629897e-47,7.078366609773785e-45
CBR1,14.345023,1.8361605,1.1446152870981986e-46,9.435497615517708e-45
MAL2,14.316565,1.8898252,1.7243871245602931e-46,1.4086136090356096e-44
CHMP1B,14.302626,1.0933374,2.1070681907895716e-46,1.713464056230817e-44
HDGF,14.301464,1.0840575,2.142537597353026e-46,1.734494674664313e-44
MYC,14.295075,1.7265706,2.3485091772780862e-46,1.8927516150625577e-44
PIR,14.264957,2.1227715,3.61812886494588e-46,2.8901805486224763e-44
HSPA1B,14.250355,2.0391593,4.460103841036159e-46,3.53150239658885e-44
PTHLH,14.237909,2.1665628,5.329795212312427e-46,4.201694016064465e-44
PATJ,14.235088,1.3364038,5.5492898219089314e-46,4.3557099632574757e-44
PSMB5,14.2264595,1.466465,6.278092408757162e-46,4.902690724063948e-44
MCM2,14.226211,2.1032028,6.300472209509975e-46,4.902690724063948e-44
COL7A1,14.198167,1.6606182,9.404079591297994e-46,7.286345444708269e-44
SCPEP1,14.192027,1.1241444,1.0264863503255258e-45,7.919298325823384e-44
MAGEF1,14.171285,1.9995875,1.3795443351624496e-45,1.0597835694760724e-43
CLCA2,14.158009,2.4782958,1.6664905823240956e-45,1.2747946814702076e-43
TCTEX1D2,14.134279,2.005174,2.3351147868244066e-45,1.7787268880397054e-43
ACTL6A,14.131043,1.9989535,2.444935372544125e-45,1.854555389938617e-43
CEP192,14.123908,1.4310881,2.7056017843402732e-45,2.0436915904893286e-43
HJURP,14.105157,2.3259342,3.5300241445119256e-45,2.6553135783697413e-43
WNK2,14.102668,2.1582646,3.6567893343177095e-45,2.739253852798241e-43
NCL,14.095035,1.2436645,4.074473775328266e-45,3.0395237630579003e-43
ENAH,14.061266,1.3820662,6.570034169184151e-45,4.881021681328457e-43
SDC1,14.053882,1.1848397,7.292489351548407e-45,5.395545502602598e-43
CMIP,14.043676,1.2852584,8.422750423326307e-45,6.206363811931013e-43
ZNF639,14.027414,1.7234393,1.0594462350827855e-44,7.774871090223384e-43
IGF2BP2,14.013475,1.7150384,1.2893796404788537e-44,9.423955728568723e-43
TGIF1,14.003519,1.2388505,1.483403572371691e-44,1.0754973771898049e-42
SLC9A3R1,13.992152,1.3354825,1.7406438383811254e-44,1.2569537285717782e-42
PLPP2,13.990493,2.2684572,1.7817387271654031e-44,1.2815031570325507e-42
COCH,13.987008,2.2030315,1.8712066923208903e-44,1.3405116831932156e-42
PRKCI,13.950169,1.9584929,3.138606959229621e-44,2.2395759460463377e-42
LMNB1,13.947265,1.6970462,3.2690242927148194e-44,2.3234525809598677e-42
ILF3,13.943282,1.0493507,3.456692480903978e-44,2.447202719912138e-42
EPS8,13.938387,2.0734313,3.70211194836835e-44,2.6107119923396022e-42
SOD1,13.929177,1.3173518,4.211771682977184e-44,2.958564754583156e-42
PRAME,13.906775,2.087539,5.761892905095229e-44,4.0317617292900835e-42
L3MBTL4,13.8902645,1.6912616,7.256669989371287e-44,5.058095108807716e-42
LAD1,13.884042,1.9490962,7.91516817577003e-44,5.495866579891398e-42
PTPRF,13.879976,1.3496122,8.377157010399977e-44,5.794360747461716e-42
PSMD3,13.874002,1.1373928,9.10509081276944e-44,6.27382459705827e-42
PANX2,13.873256,2.148028,9.200398760238995e-44,6.291469652219492e-42
COL17A1,13.825548,1.9663799,1.7874600740833144e-43,1.1995916995325678e-41
SMCHD1,13.800823,1.2084002,2.5195980124326545e-43,1.6846778858683969e-41
FBN2,13.798998,1.9311848,2.5842099448952636e-43,1.721503399822664e-41
HAS3,13.791448,1.9652122,2.8694467745525496e-43,1.9018838075785568e-41
VSNL1,13.788876,2.0175571,2.973599385754673e-43,1.95921130332223e-41
HAP1,13.781989,2.5494702,3.2713447195477247e-43,2.14754858989073e-41
HSPE1,13.77726,1.5084469,3.4928174104466115e-43,2.2846316199562564e-41
XXYLT1,13.776098,1.6932791,3.5494578168742653e-43,2.313298265993903e-41
DSG3,13.756682,2.3038118,4.643484366528801e-43,3.015425297444045e-41
DCUN1D1,13.7298,1.6751363,6.731855187369638e-43,4.355920490952835e-41
DNAJA4,13.716442,1.639783,8.094056235379611e-43,5.218642757761004e-41
DKC1,13.710136,1.8127687,8.829136947700564e-43,5.672327733695313e-41
TRAF4,13.702088,1.3543729,9.864539514157913e-43,6.315054320889815e-41
GSR,13.696032,1.479121,1.0722632072849037e-42,6.840129922655253e-41
BAIAP2,13.692796,1.6829202,1.1211088225732672e-42,7.126541399265912e-41
TOP2A,13.678442,1.8882172,1.365877416012634e-42,8.651994733781082e-41
MT-CO2,13.673381,0.54573,1.4643030489177187e-42,9.243029000738312e-41
TNFSF10,13.652307,1.1448568,1.955883252611451e-42,1.2302982703621785e-40
NDC80,13.64459,2.1455548,2.1743193649016107e-42,1.362950954672527e-40
RALBP1,13.634966,1.5539211,2.4810709588764018e-42,1.5498537723389507e-40
MCCC1,13.622686,1.3078681,2.935676552010367e-42,1.8275092687394194e-40
ADSS,13.613062,1.5395504,3.3491374905504973e-42,2.0777312411308633e-40
AKR1B10,13.612481,2.2967563,3.3758637914750353e-42,2.087139350256809e-40
MT-ND4,13.608499,0.5323697,3.56493344775867e-42,2.196510018170214e-40
MFN1,13.585682,1.3986738,4.8697731254829835e-42,2.9902725930049085e-40
SIPA1L2,13.581616,2.0363684,5.147793880381713e-42,3.150275353306138e-40
NPLOC4,13.5704155,1.0733136,5.998137146568898e-42,3.658255740101632e-40
ANKRD18A,13.556643,1.9796221,7.237417901706447e-42,4.384466623473372e-40
LRP8,13.503458,1.9541012,1.49204532331751e-41,8.948802067060134e-40
MAPK12,13.497318,1.7154167,1.6217199252763928e-41,9.694340997024742e-40
CENPF,13.482799,2.477366,1.9747157702300936e-41,1.1765526006588738e-39
KIF1A,13.474916,2.2256925,2.1973353585299338e-41,1.3048847114322663e-39
CCT6A,13.459235,1.4099069,2.7171380245612296e-41,1.608278451062422e-39
GPX2,13.438327,2.1656783,3.6049585111974124e-41,2.1268077125048004e-39
FZD6,13.428536,1.5338249,4.114637605969071e-41,2.4195945505068286e-39
LSM4,13.420654,1.2858156,4.5765539354552153e-41,2.682484681713409e-39
CAMSAP2,13.393938,1.5092793,6.560793001233811e-41,3.833074305866472e-39
CHCHD2,13.392859,1.0842501,6.656790097872274e-41,3.876613923770586e-39
FAM162A,13.391449,1.7545247,6.784435491968678e-41,3.938244821109664e-39
SELENOI,13.365479,1.9535415,9.62135228456757e-41,5.54933778892327e-39
PPP2R5A,13.343658,1.4259822,1.289723122172434e-40,7.415086472795845e-39
GPD2,13.339177,1.4257228,1.3696214267212788e-40,7.849452576698173e-39
TMEM41A,13.285745,1.9041828,2.8005755124208724e-40,1.599961700181456e-38
FAM20B,13.271723,1.6599193,3.3772536158520973e-40,1.9233299535324262e-38
MYO19,13.2655,1.603905,3.6696413796120874e-40,2.0832715668596548e-38
VPS8,13.250483,1.4080548,4.483110226017398e-40,2.537103100636116e-38
ZNF703,13.24036,1.5798135,5.130214803923954e-40,2.885226412935799e-38
MSI2,13.234718,1.2572421,5.5303699878682595e-40,3.1006139562417917e-38
FHDC1,13.228662,1.85372,5.994541239669686e-40,3.3504474612927816e-38
ATN1,13.221028,0.67807585,6.635065273254897e-40,3.6970010301873656e-38
CREG1,13.209413,1.1960348,7.742643240438497e-40,4.300859643681113e-38
SCD,13.205596,1.5191232,8.145266317063973e-40,4.5106286141704265e-38
MSH6,13.197714,1.5717303,9.043848626196483e-40,4.977701196607473e-38
TALDO1,13.190993,1.4835416,9.887408763128404e-40,5.425452595767692e-38
PSMA7,13.188587,1.2239563,1.0208072795794868e-39,5.584434490378326e-38
TUFT1,13.172076,2.035242,1.2705544981227365e-39,6.929704034625306e-38
SGK1,13.167596,1.1264328,1.3482341599765917e-39,7.331226292185967e-38
BCL11A,13.155897,1.7642199,1.574048410355412e-39,8.533422207851727e-38
RIT1,13.150172,1.5948147,1.6978818666344266e-39,9.177203993518353e-38
GOLIM4,13.129595,1.1846197,2.228444034375065e-39,1.200898512017106e-37
ATP11B,13.127769,1.1307073,2.282806002303482e-39,1.222893078919429e-37
ARHGEF28,13.126442,1.8755364,2.32316825738185e-39,1.2408330340388916e-37
PRDX2,13.105948,1.1967521,3.0443115391255707e-39,1.6212081479597027e-37
KLHL42,13.09873,1.696302,3.348114383903707e-39,1.777750263900401e-37
TFDP1,13.0893545,1.6510087,3.788120278297302e-39,2.0054819760733485e-37
FARP1,13.086202,1.2464602,3.948643298457536e-39,2.084352557516196e-37
ODC1,13.0702715,2.1621175,4.8691328031091237e-39,2.5627537753507e-37
JAKMIP2,13.037333,2.0076587,7.50366086034817e-39,3.926480855416392e-37
PPP1CB,13.003149,1.1326729,1.1740751491880294e-38,6.125889788523553e-37
JPT2,13.00066,1.52904,1.2129228557279108e-38,6.310344759209215e-37
GBP6,13.000162,1.8665028,1.2208444002490832e-38,6.333305734970315e-37
SLC7A8,12.978756,1.5772291,1.6148266900417986e-38,8.353142187772089e-37
MXRA7,12.960917,1.0613389,2.037962123125962e-38,1.0452082445679828e-36
RAPGEFL1,12.959756,1.8933644,2.0690579656082764e-38,1.0581502394653318e-36
BCL6,12.954529,1.1907218,2.2149295725745211e-38,1.1295515133810123e-36
LMNB2,12.952123,1.420617,2.2854698188025627e-38,1.1622418771504976e-36
WDR53,12.940922,1.7705176,2.64438938852971e-38,1.3409876862676083e-36
MIF,12.934201,1.3091208,2.886086556337279e-38,1.459454358587028e-36
E2F1,12.929721,1.8069866,3.0592935285677643e-38,1.542721398637817e-36
BMP7,12.927563,2.6172907,3.1463368576238025e-38,1.58219552341734e-36
HELLS,12.926899,1.4663862,3.173611477704116e-38,1.5914780001942336e-36
SUMO2,12.920759,0.9250141,3.4373102860833676e-38,1.7189407920959288e-36
SENP5,12.914868,1.6426525,3.710761822394475e-38,1.8505630712620843e-36
VANGL2,12.91296,1.8630358,3.8039006062051026e-38,1.8917856100226093e-36
RAD23A,12.908231,1.2083094,4.0448604257921787e-38,2.0060951996380825e-36
BCL2L13,12.90765,1.1163021,4.0754791476903843e-38,2.015743152143959e-36
CCDC47,12.90541,1.1956505,4.1957535956354784e-38,2.069561192951019e-36
SNRPG,12.903087,1.9894352,4.324210357242282e-38,2.1271108877192075e-36
FAM110C,12.887488,1.902391,5.293980890690438e-38,2.597071658142241e-36
PLD1,12.871807,1.6454289,6.486634924472549e-38,3.173529005189781e-36
PROM2,12.864921,2.1883392,7.091457835014312e-38,3.4600564404192805e-36
UGT1A1,12.851728,2.156318,8.410954219835729e-38,4.092802062821952e-36
TPGS2,12.84982,1.0766028,8.621033361723361e-38,4.1837504107309634e-36
FOXE1,12.834886,2.0181854,1.045572523666094e-37,5.046984163033154e-36
AP2M1,12.8297415,1.3299407,1.117363628615705e-37,5.3791374899731524e-36
GALNT13,12.822606,2.2096906,1.2251238591236196e-37,5.882223677861358e-36
KCTD1,12.819038,2.0472486,1.28281635476213e-37,6.126635886910248e-36
ANAPC11,12.819038,1.0592065,1.28281635476213e-37,6.126635886910248e-36
FBXO45,12.813728,2.1294487,1.3737214175955157e-37,6.543480937164076e-36
ENSA,12.805929,1.0571299,1.5189681830286117e-37,7.21629805479356e-36
POLD2,12.800702,1.5482103,1.624758324946542e-37,7.698625207417302e-36
EFS,12.766685,1.6400521,2.5164787028428262e-37,1.1892667545136529e-35
YWHAG,12.759051,1.180453,2.775618560279677e-37,1.3083091871730813e-35
CALB2,12.756313,2.885201,2.874895613061447e-37,1.351575273505164e-35
UCK2,12.738392,1.9161443,3.6177689850456594e-37,1.6964047658968644e-35
URI1,12.738143,1.1055031,3.6293280605307534e-37,1.6974160486207693e-35
PKM,12.734907,0.9450704,3.782979004156609e-37,1.7647059421715573e-35
DEK,12.73358,1.1515158,3.8478700748629934e-37,1.7903504758118974e-35
PYCR2,12.717068,1.2730812,4.753637117483206e-37,2.2004464328698545e-35
FANCA,12.706199,2.2403026,5.462565380703582e-37,2.5221404812747253e-35
ARHGEF4,12.704622,1.9095689,5.573762478184697e-37,2.5669166841497025e-35
FOXM1,12.6906,2.0693295,6.667243101695153e-37,3.0626905779873436e-35
WDR45B,12.688111,1.2827767,6.882523233169229e-37,3.1535581707716776e-35
STRAP,12.687199,1.2217275,6.963178487577972e-37,3.182436993322662e-35
C12orf75,12.685207,1.6572404,7.142429028623807e-37,3.2561179609531715e-35
PSMG3,12.68222,1.4769543,7.419938971278828e-37,3.37410977955911e-35
IRF6,12.678238,2.1016524,7.80668893649572e-37,3.541059180164755e-35
TOM1L1,12.672596,1.8768804,8.389113850683853e-37,3.795706073844501e-35
TUBB6,12.668696,1.5225879,8.816714508812692e-37,3.9792036756898887e-35
TM7SF3,12.661561,1.2469014,9.655975424175034e-37,4.347115320015758e-35
ALCAM,12.657827,1.1345919,1.0126291776482849e-36,4.547511080618032e-35
PPL,12.657413,1.7333565,1.0179934554672851e-36,4.560257035124292e-35
LAMB3,12.656998,1.7178495,1.0233859748192638e-36,4.573066089953507e-35
HSPH1,12.645382,1.4071038,1.1864640757427685e-36,5.275673881621724e-35
HSPA4L,12.637666,2.186812,1.3088190012570673e-36,5.805432292308068e-35
DAP3,12.627875,1.0629705,1.482265255200597e-36,6.558660453954994e-35
ENO2,12.626714,1.3829033,1.5043034801990527e-36,6.639899933504522e-35
CD109,12.625054,1.6443446,1.536352684144912e-36,6.764823172406854e-35
SPIRE2,12.621736,1.7770739,1.602500907361692e-36,7.038917002579228e-35
HACD3,12.615347,1.5757433,1.737907140774407e-36,7.615154760291353e-35
LAMA5,12.609705,1.1442616,1.8669066803511882e-36,8.140885579801933e-35
AP1S3,12.576683,1.6129311,2.8369413133784255e-36,1.2252464480961893e-34
UGT1A3,12.554281,2.5300887,3.765867385583206e-36,1.6225585659172702e-34
NAPG,12.550714,1.6011919,3.939455974764346e-36,1.6892873803425352e-34
SPAG5,12.541836,1.9160519,4.406694121014227e-36,1.8851670371248778e-34
TPX2,12.522255,1.8768945,5.640975801082037e-36,2.4074831238045865e-34
ALG3,12.512547,1.5906466,6.374690881599562e-36,2.707818693776868e-34
NUF2,12.504913,2.1333258,7.017594310317126e-36,2.966946840378339e-34
SHB,12.5017605,1.5351793,7.301580252361908e-36,3.0797997265394747e-34
MCF2L,12.484005,1.2968539,9.12769239164606e-36,3.8321449010787515e-34
TMEM14A,12.476455,1.4447838,1.003560754733017e-35,4.203545778467554e-34
SNRPB,12.473634,1.2301552,1.0397388905791156e-35,4.3450014332464755e-34
SEM1,12.460525,1.1375754,1.2256144266051694e-35,5.086440745632902e-34
FARSB,12.456708,1.5370543,1.2856888457343145e-35,5.323518516523298e-34
YWHAE,12.450153,1.128426,1.3957641919392378e-35,5.752906611205265e-34
AGO2,12.449407,1.4114277,1.4088840429919297e-35,5.79375481278663e-34
NHSL1,12.447498,1.7213836,1.4429719372341906e-35,5.9204482688383735e-34
BLMH,12.434223,1.5084529,1.703889443853279e-35,6.975128374123186e-34
AZIN1,12.426839,1.1358317,1.868790330698824e-35,7.6328669321506486e-34
PNCK,12.418542,2.3384564,2.0730520983197965e-35,8.448038268841374e-34
EZH2,12.4060135,1.6067367,2.424258170256353e-35,9.834861291604031e-34
TMEM97,12.400869,1.9115008,2.5850378633279754e-35,1.0463607297457385e-33
CEL,12.39921,2.3660676,2.6391289735020724e-35,1.0658656679783648e-33
ABCF3,12.3977165,1.3366599,2.688771733748356e-35,1.0834909845839079e-33
MCM3,12.39083,1.5708594,2.9299531470244566e-35,1.178049981363753e-33
IGF2BP3,12.385271,2.2107375,3.1402254371746555e-35,1.2569953396300233e-33
PTPN3,12.376642,1.8106388,3.496689208670442e-35,1.3965869531886611e-33
RBM19,12.373655,1.3490483,3.6292226934592643e-35,1.446321352870201e-33
ETV5,12.364031,1.5953124,4.0911700602565755e-35,1.6232503977541092e-33
CDH1,12.363533,1.9152052,4.116592272810316e-35,1.6297552697597507e-33
MEGF10,12.346358,2.0142488,5.096692956705308e-35,2.013361005413587e-33
STON2,12.341546,1.74246,5.410703496711183e-35,2.1327386512254803e-33
FAM83B,12.321965,2.027992,6.899258849887728e-35,2.713558170305515e-33
PSMB1,12.317485,1.050229,7.293402018500347e-35,2.862343187825799e-33
NME2,12.31707,1.2838893,7.33100916203518e-35,2.8708613536273556e-33
SESN3,12.297654,1.2412846,9.32424359319428e-35,3.6435188222497044e-33
ADGRV1,12.294169,1.7612566,9.735175865347679e-35,3.7915876156728284e-33
FAM210A,12.294086,1.8489423,9.745176168349818e-35,3.7915876156728284e-33
SLC3A2,12.288776,1.2100769,1.0406882969262843e-34,4.040332435357035e-33
CCT3,12.2872,1.6911105,1.061178547800995e-34,4.111042129496001e-33
PSMG2,12.280645,1.4180604,1.1507610322973415e-34,4.4485415237824216e-33
CLIP4,12.271685,1.1725594,1.2855001664860743e-34,4.958789424267756e-33
TUBB4B,12.269444,1.6246614,1.321564824857276e-34,5.0870383332939025e-33
PPM1G,12.267785,1.5434219,1.3489258040173506e-34,5.181310114877709e-33
WIPF3,12.262226,2.3328602,1.4447511102140993e-34,5.537599106729328e-33
RBM38,12.249947,1.5351355,1.681061605096159e-34,6.416111026807813e-33
CAND1,12.238414,1.0950222,1.937823375842451e-34,7.364952716649216e-33
SELENOW,12.223728,0.73857385,2.321868715184405e-34,8.8060285536185e-33
PHF8,12.215016,1.4211189,2.5844932453889807e-34,9.781521291196493e-33
SUPT16H,12.211034,1.3438723,2.7141815263364464e-34,1.0250861735345579e-32
RAB25,12.209789,1.6997142,2.7560197592860184e-34,1.0386667108678854e-32
PRXL2A,12.203815,1.2191685,2.9659342544404587e-34,1.1131811038547526e-32
S100A2,12.197925,1.6233013,3.1884739050827537e-34,1.1942223943663684e-32
PTK2,12.186558,1.3881047,3.6658143645532725e-34,1.3673336099851288e-32
MAP7,12.185894,1.6290557,3.695785081224883e-34,1.375670269512429e-32
SCN9A,12.181911,1.6115799,3.880790084009435e-34,1.4415617980786487e-32
CACNA1B,12.181165,2.248042,3.916488997069014e-34,1.4518352333488072e-32
MYBL2,12.174361,2.0809064,4.257145760538978e-34,1.574882221619061e-32
MSH2,12.167475,1.6115389,4.631924987889855e-34,1.7100233498236312e-32
SPINT1,12.161003,1.272827,5.013932177143309e-34,1.8472758692646562e-32
ILF2,12.155361,1.40318,5.37239851306111e-34,1.9753138565436298e-32
FANCI,12.153287,1.8481232,5.510492508425982e-34,2.0219699441994767e-32
FOXK2,12.152042,1.4413327,5.595035454099705e-34,2.0467560404869552e-32
CORO2A,12.151959,1.6266252,5.600717243674491e-34,2.0467560404869552e-32
NELFCD,12.134702,1.1139351,6.9161827394245034e-34,2.517295302315132e-32
KLHL24,12.129143,1.072518,7.402053405736256e-34,2.6887177089287047e-32
CDH24,12.126654,1.7926241,7.630455593615212e-34,2.7661167636854504e-32
PAK2,12.123501,1.6868254,7.929839943563909e-34,2.8688857815863576e-32
TNK2,12.1161995,1.0415205,8.668699530921368e-34,3.129920652634469e-32
ADAM17,12.111885,1.4172612,9.13703172352771e-34,3.292431810475963e-32
C12orf57,12.104916,0.8181184,9.947217560112631e-34,3.5772334385002653e-32
MANSC1,12.104418,1.9474783,1.000774608358202e-33,3.591845726578652e-32
EXOC6B,12.100185,1.4151311,1.0537232949244465e-33,3.774378302236316e-32
EIF3B,12.09388,0.9302066,1.1378321212958577e-33,4.0675808486641814e-32
PHLDB2,12.083757,1.1614588,1.2870055693123465e-33,4.5917611744655714e-32
TMEM189,12.0616045,1.5520705,1.684678950127801e-33,5.986911237530943e-32
LRATD1,12.060526,1.75056,1.7068890503306442e-33,6.05392299128077e-32
PARL,12.053971,1.3896625,1.8482508175122618e-33,6.542445491872326e-32
NME1,12.046255,1.2975695,2.0296284778613498e-33,7.156422443521669e-32
GPI,12.042356,1.6347328,2.1279096106848322e-33,7.48833376251331e-32
XPR1,12.035303,1.4607022,2.317806762086368e-33,8.124925335134991e-32
ITGB8,12.029495,1.67006,2.486759929259126e-33,8.700286240875e-32
PSMD11,12.023438,1.9555205,2.6759904843963014e-33,9.344227507699502e-32
PSMB4,12.021115,1.1829123,2.7523082622736827e-33,9.59216622757274e-32
CCNB1,11.992823,1.7716081,3.87472732113384e-33,1.3452010063159463e-31
KIF13A,11.98743,1.1567575,4.13539321996165e-33,1.432941531669245e-31
UBE2M,11.983779,1.4512677,4.3216554688708e-33,1.4889092782352014e-31
WDR66,11.979382,1.8662052,4.557109591334597e-33,1.5670380848069235e-31
FASN,11.978469,1.2714343,4.6075512603463125e-33,1.5813711578523189e-31
NCAPD2,11.966687,1.6266706,5.310708237607792e-33,1.8192450818507301e-31
HDGFL3,11.950176,1.4429767,6.478787482358441e-33,2.2109933916638363e-31
JAG1,11.94694,1.3651505,6.735984981205719e-33,2.294428997466167e-31
RAB5IF,11.940303,1.3519895,7.295730304556306e-33,2.480410907498211e-31
TRIM16,11.9385605,1.6347477,7.450164862802826e-33,2.528154629101117e-31
ADD2,11.935988,1.9543462,7.684092065821538e-33,2.6026437910746008e-31
PABPC1L,11.934412,1.0381169,7.831057312342428e-33,2.6474546378224316e-31
GRTP1,11.924207,2.4133713,8.85235710658663e-33,2.976007501772969e-31
CENPX,11.921718,1.4405226,9.120887849744431e-33,3.0549051642195957e-31
HBEGF,11.916491,1.8246015,9.711417309926048e-33,3.2406694398538804e-31
ARHGAP23,11.904543,1.337417,1.120763013449392e-32,3.733050679299239e-31
DNAJB1,11.886372,1.6036545,1.393281924326251e-32,4.606761644663336e-31
MARVELD2,11.883136,2.0215201,1.4482959653585424e-32,4.77990622716961e-31
PRMT1,11.881725,1.3139464,1.4729464874503985e-32,4.852391047069716e-31
ZNF544,11.88131,1.1811538,1.480275614095772e-32,4.867653125914567e-31
EEPD1,11.867786,1.5857211,1.7401031626839553e-32,5.711651344715172e-31
SH3RF2,11.855009,1.7502266,2.0270154858296405e-32,6.641326781430581e-31
SPC25,11.854843,1.9856966,2.031035009358693e-32,6.642441127527624e-31
SOST,11.854179,2.072176,2.0471924080154018e-32,6.683176228192052e-31
ZBTB7C,11.853682,1.8385828,2.0593941617458584e-32,6.710874151985195e-31
