module	gene	compartment	n_cells	n_detected	pct_detected	total_umi
ifn_effector	IFIT5	myeloid_post	15676	3710	23.66675172237816	5248
ifn_effector	IFIT5	tnk_post	31933	2020	6.325744527604672	2379
ifn_effector	IFITM1	all_post	78651	8896	11.310727136336475	11394
ifn_effector	IFITM1	a3_post	4683	731	15.609651932521889	1226
ifn_effector	IFITM1	epi_post	8718	1389	15.932553337921542	2391
ifn_effector	IFITM1	myeloid_post	15676	532	3.393722888491962	621
ifn_effector	IFITM1	tnk_post	31933	4682	14.66194845457677	5607
ifn_effector	IFITM2	all_post	78651	49096	62.42260111123826	274331
ifn_effector	IFITM2	a3_post	4683	573	12.235746316463805	2051
ifn_effector	IFITM2	epi_post	8718	2306	26.451020876347787	10473
ifn_effector	IFITM2	myeloid_post	15676	11125	70.96835927532534	39714
ifn_effector	IFITM2	tnk_post	31933	20159	63.12905145147653	54731
ifn_effector	IFITM3	all_post	78651	36872	46.88052281598454	247086
ifn_effector	IFITM3	a3_post	4683	3998	85.3726243860773	31393
ifn_effector	IFITM3	epi_post	8718	7636	87.58889653590273	67819
ifn_effector	IFITM3	myeloid_post	15676	13641	87.01837203368206	102802
ifn_effector	IFITM3	tnk_post	31933	5014	15.701625277925658	7111
ifn_effector	MX1	all_post	78651	26469	33.65373612541481	105704
ifn_effector	MX1	a3_post	4683	3550	75.80610719624173	28369
ifn_effector	MX1	epi_post	8718	6096	69.92429456297316	47412
ifn_effector	MX1	myeloid_post	15676	9683	61.76958407757081	37757
ifn_effector	MX1	tnk_post	31933	5374	16.828985688785895	9085
ifn_effector	MX2	all_post	78651	16330	20.762609502739952	29416
ifn_effector	MX2	a3_post	4683	439	9.374332692718342	936
ifn_effector	MX2	epi_post	8718	999	11.459050240880936	2298
ifn_effector	MX2	myeloid_post	15676	6797	43.359275325338096	14458
ifn_effector	MX2	tnk_post	31933	3191	9.992797419597283	4026
ifn_effector	OAS1	all_post	78651	18033	22.927871228592135	40640
ifn_effector	OAS1	a3_post	4683	2839	60.62353192398035	7970
ifn_effector	OAS1	epi_post	8718	4793	54.97820601055288	13633
ifn_effector	OAS1	myeloid_post	15676	8213	52.39219188568512	19582
ifn_effector	OAS1	tnk_post	31933	2453	7.681708577333793	3319
ifn_effector	OAS2	all_post	78651	22790	28.97610964895551	47265
ifn_effector	OAS2	a3_post	4683	2600	55.51996583386718	6886
ifn_effector	OAS2	epi_post	8718	4566	52.374397797660016	12326
ifn_effector	OAS2	myeloid_post	15676	8794	56.09849451390661	21499
ifn_effector	OAS2	tnk_post	31933	6085	19.05552250023487	8361
ifn_effector	OAS3	all_post	78651	19303	24.542599585510672	42430
ifn_effector	OAS3	a3_post	4683	2623	56.01110399316677	6379
ifn_effector	OAS3	epi_post	8718	4472	51.29616884606561	10961
ifn_effector	OAS3	myeloid_post	15676	8110	51.73513651441694	21102
ifn_effector	OAS3	tnk_post	31933	3910	12.244386684620926	5627
ifn_effector	OASL	all_post	78651	11375	14.462626031455416	18485
ifn_effector	OASL	a3_post	4683	343	7.324364723467863	663
ifn_effector	OASL	epi_post	8718	617	7.077311309933471	1238
ifn_effector	OASL	myeloid_post	15676	3479	22.19316152079612	6720
ifn_effector	OASL	tnk_post	31933	5694	17.831083831772773	8182
ifn_effector	RSAD2	all_post	78651	9213	11.71377350574055	20667
ifn_effector	RSAD2	a3_post	4683	1326	28.31518257527226	3124
ifn_effector	RSAD2	epi_post	8718	2430	27.873365450791464	5534
ifn_effector	RSAD2	myeloid_post	15676	3088	19.698902781321767	8244
ifn_effector	RSAD2	tnk_post	31933	1630	5.1044374158394135	2323
ifn_effector	USP18	all_post	78651	5247	6.671243849410688	7024
ifn_effector	USP18	a3_post	4683	1248	26.649583600256246	1819
ifn_effector	USP18	epi_post	8718	2220	25.464556090846525	3245
ifn_effector	USP18	myeloid_post	15676	1470	9.377392191885685	1894
ifn_effector	USP18	tnk_post	31933	1035	3.241161181223186	1251
ifn_effector	BST2	all_post	78651	24443	31.077799392251848	60532
ifn_effector	BST2	a3_post	4683	779	16.63463591714713	3585
ifn_effector	BST2	epi_post	8718	1650	18.926359256710256	7377
ifn_effector	BST2	myeloid_post	15676	11679	74.5024240877775	36442
ifn_effector	BST2	tnk_post	31933	6669	20.88435161118592	9206
ifn_effector	XAF1	all_post	78651	35084	44.607188719787416	94279
ifn_effector	XAF1	a3_post	4683	3231	68.99423446508648	11528
ifn_effector	XAF1	epi_post	8718	5689	65.25579261298464	20460
ifn_effector	XAF1	myeloid_post	15676	10876	69.37994386323041	37003
ifn_effector	XAF1	tnk_post	31933	11567	36.222716312278834	22286
ifn_effector	SAMD9	all_post	78651	24842	31.585103813047514	50535
ifn_effector	SAMD9	a3_post	4683	2941	62.80162289130899	11762
ifn_effector	SAMD9	epi_post	8718	4915	56.37760954347328	18943
ifn_effector	SAMD9	myeloid_post	15676	5887	37.55422301607553	10288
ifn_effector	SAMD9	tnk_post	31933	9087	28.456455704130523	13915
ifn_effector	SAMD9L	all_post	78651	28051	35.66515365348184	58792
ifn_effector	SAMD9L	a3_post	4683	1204	25.71001494768311	1941
ifn_effector	SAMD9L	epi_post	8718	2298	26.359256710254645	3877
ifn_effector	SAMD9L	myeloid_post	15676	9622	61.38045419749936	28531
ifn_effector	SAMD9L	tnk_post	31933	9404	29.4491591770269	14676
ifn_effector	HERC5	all_post	78651	10292	13.08565688929575	15827
ifn_effector	HERC5	a3_post	4683	1146	24.47149263292761	1629
ifn_effector	HERC5	epi_post	8718	1941	22.264280798348246	2826
ifn_effector	HERC5	myeloid_post	15676	4167	26.582036233733096	7271
ifn_effector	HERC5	tnk_post	31933	2157	6.75476779507093	2811
ifn_effector	HERC6	all_post	78651	6548	8.325386835513852	8478
ifn_effector	HERC6	a3_post	4683	977	20.862694853726243	1321
ifn_effector	HERC6	epi_post	8718	1953	22.401927047487955	2808
ifn_effector	HERC6	myeloid_post	15676	1857	11.846134217912732	2370
ifn_effector	HERC6	tnk_post	31933	1983	6.209876929821815	2407
ifn_effector	EPSTI1	all_post	78651	23860	30.33655007565066	57158
ifn_effector	EPSTI1	a3_post	4683	236	5.039504591074098	421
ifn_effector	EPSTI1	epi_post	8718	761	8.729066299610002	1404
ifn_effector	EPSTI1	myeloid_post	15676	10900	69.53304414391427	35792
ifn_effector	EPSTI1	tnk_post	31933	7326	22.941784361005855	11096
ifn_effector	CMPK2	all_post	78651	5671	7.210334261484278	7882
ifn_effector	CMPK2	a3_post	4683	889	18.98355754857997	1267
ifn_effector	CMPK2	epi_post	8718	1606	18.42165634319798	2371
ifn_effector	CMPK2	myeloid_post	15676	2747	17.52360295993876	3933
ifn_effector	CMPK2	tnk_post	31933	644	2.0167225127610937	732
ifn_effector	PARP9	all_post	78651	29656	37.70581429352456	74207
ifn_effector	PARP9	a3_post	4683	3527	75.31496903694213	16054
ifn_effector	PARP9	epi_post	8718	6450	73.98485891259463	27866
ifn_effector	PARP9	myeloid_post	15676	10119	64.55090584332739	26224
ifn_effector	PARP9	tnk_post	31933	6908	21.632793661729245	9966
ifn_effector	DTX3L	all_post	78651	17642	22.430738325005404	27566
ifn_effector	DTX3L	a3_post	4683	2434	51.97522955370489	4945
ifn_effector	DTX3L	epi_post	8718	4426	50.768524891030054	8934
ifn_effector	DTX3L	myeloid_post	15676	6135	39.136259249808624	9743
ifn_effector	DTX3L	tnk_post	31933	4129	12.93019760122757	5114
ifn_effector	LY6E	all_post	78651	31207	39.67781719240696	97188
ifn_effector	LY6E	a3_post	4683	3340	71.3218022635063	11883
ifn_effector	LY6E	epi_post	8718	6489	74.4322092222987	25203
ifn_effector	LY6E	myeloid_post	15676	10673	68.08497065577953	47870
ifn_effector	LY6E	tnk_post	31933	9351	29.283186672094697	14832
ifn_effector	SP100	all_post	78651	42338	53.83021194898984	86173
ifn_effector	SP100	a3_post	4683	2891	61.7339312406577	6627
ifn_effector	SP100	epi_post	8718	5590	64.12021105758201	13136
ifn_effector	SP100	myeloid_post	15676	11212	71.52334779280429	28121
ifn_effector	SP100	tnk_post	31933	15209	47.62784580214825	26630
ifn_effector	SP110	all_post	78651	39366	50.05149330587024	84163
ifn_effector	SP110	a3_post	4683	2195	46.871663463591716	4478
ifn_effector	SP110	epi_post	8718	4046	46.40972700160587	8335
ifn_effector	SP110	myeloid_post	15676	11131	71.0066343454963	31524
ifn_effector	SP110	tnk_post	31933	12407	38.85322393761939	20375
ifn_effector	PLSCR1	all_post	78651	30308	38.53479294605282	108006
ifn_effector	PLSCR1	a3_post	4683	3632	77.55712150330984	18656
ifn_effector	PLSCR1	epi_post	8718	6604	75.75131910988759	32879
ifn_effector	PLSCR1	myeloid_post	15676	13266	84.62618014799693	55687
ifn_effector	PLSCR1	tnk_post	31933	4441	13.907243290639776	6091
ifn_isg40	ISG15	all_post	78651	22638	28.782850821985736	82265
ifn_isg40	ISG15	a3_post	4683	3416	72.94469357249626	23121
ifn_isg40	ISG15	epi_post	8718	5681	65.16402844689149	38900
ifn_isg40	ISG15	myeloid_post	15676	7938	50.6379178361827	26371
ifn_isg40	ISG15	tnk_post	31933	5094	15.952149813672376	8023
ifn_isg40	IFI6	all_post	78651	42719	54.3146304560654	659367
ifn_isg40	IFI6	a3_post	4683	4064	86.781977364937	123053
ifn_isg40	IFI6	epi_post	8718	7676	88.04771736636843	220630
ifn_isg40	IFI6	myeloid_post	15676	14218	90.69915794845623	352807
ifn_isg40	IFI6	tnk_post	31933	11524	36.08805937431497	34905
ifn_isg40	IFI27	all_post	78651	15752	20.02771738439435	176921
ifn_isg40	IFI27	a3_post	4683	4339	92.65428144351911	68220
ifn_isg40	IFI27	epi_post	8718	7692	88.23124569855472	117650
ifn_isg40	IFI27	myeloid_post	15676	5042	32.163817300331715	49939
ifn_isg40	IFI27	tnk_post	31933	1278	4.002129458553847	2995
ifn_isg40	IFI44	all_post	78651	16361	20.80202413192458	30117
ifn_isg40	IFI44	a3_post	4683	2580	55.092889173606665	6562
ifn_isg40	IFI44	epi_post	8718	4428	50.791465932553336	11102
ifn_isg40	IFI44	myeloid_post	15676	6400	40.82674151569278	11613
ifn_isg40	IFI44	tnk_post	31933	3575	11.195315191181537	4673
ifn_isg40	IFI44L	all_post	78651	16110	20.48289277949422	46400
ifn_isg40	IFI44L	a3_post	4683	2630	56.160580824257956	10958
ifn_isg40	IFI44L	epi_post	8718	4545	52.13351686166552	18871
ifn_isg40	IFI44L	myeloid_post	15676	6366	40.60984945139066	17820
ifn_isg40	IFI44L	tnk_post	31933	2703	8.464597751542291	4814
ifn_isg40	IFIT1	all_post	78651	8330	10.591092293804275	18219
ifn_isg40	IFIT1	a3_post	4683	1899	40.55092889173606	4855
ifn_isg40	IFIT1	epi_post	8718	3272	37.531543932094515	8270
ifn_isg40	IFIT1	myeloid_post	15676	3094	19.737177851492728	6732
ifn_isg40	IFIT1	tnk_post	31933	533	1.66911971941252	694
ifn_isg40	IFIT2	all_post	78651	12501	15.894267078613113	37040
ifn_isg40	IFIT2	a3_post	4683	665	14.200298953662182	2139
ifn_isg40	IFIT2	epi_post	8718	1250	14.338150952053223	3466
ifn_isg40	IFIT2	myeloid_post	15676	5647	36.02322020923705	18945
ifn_isg40	IFIT2	tnk_post	31933	960	3.0062944289606364	1480
ifn_isg40	IFIT3	all_post	78651	18555	23.59156272647519	61877
ifn_isg40	IFIT3	a3_post	4683	2030	43.34828101644245	5830
ifn_isg40	IFIT3	epi_post	8718	3715	42.61298462950218	10775
ifn_isg40	IFIT3	myeloid_post	15676	8243	52.583567236539935	32404
ifn_isg40	IFIT3	tnk_post	31933	1223	3.829893840227977	1856
ifn_isg40	IFIT5	all_post	78651	10458	13.296715871381165	13917
ifn_isg40	IFIT5	a3_post	4683	1464	31.262011531069827	2033
ifn_isg40	IFIT5	epi_post	8718	2760	31.658637302133517	3860
ifn_isg40	IFIT5	myeloid_post	15676	3710	23.66675172237816	5248
ifn_isg40	IFIT5	tnk_post	31933	2020	6.325744527604672	2379
ifn_isg40	IFITM1	all_post	78651	8896	11.310727136336475	11394
ifn_isg40	IFITM1	a3_post	4683	731	15.609651932521889	1226
ifn_isg40	IFITM1	epi_post	8718	1389	15.932553337921542	2391
ifn_isg40	IFITM1	myeloid_post	15676	532	3.393722888491962	621
ifn_isg40	IFITM1	tnk_post	31933	4682	14.66194845457677	5607
ifn_isg40	IFITM2	all_post	78651	49096	62.42260111123826	274331
ifn_isg40	IFITM2	a3_post	4683	573	12.235746316463805	2051
ifn_isg40	IFITM2	epi_post	8718	2306	26.451020876347787	10473
ifn_isg40	IFITM2	myeloid_post	15676	11125	70.96835927532534	39714
ifn_isg40	IFITM2	tnk_post	31933	20159	63.12905145147653	54731
ifn_isg40	IFITM3	all_post	78651	36872	46.88052281598454	247086
ifn_isg40	IFITM3	a3_post	4683	3998	85.3726243860773	31393
ifn_isg40	IFITM3	epi_post	8718	7636	87.58889653590273	67819
ifn_isg40	IFITM3	myeloid_post	15676	13641	87.01837203368206	102802
ifn_isg40	IFITM3	tnk_post	31933	5014	15.701625277925658	7111
ifn_isg40	MX1	all_post	78651	26469	33.65373612541481	105704
ifn_isg40	MX1	a3_post	4683	3550	75.80610719624173	28369
ifn_isg40	MX1	epi_post	8718	6096	69.92429456297316	47412
ifn_isg40	MX1	myeloid_post	15676	9683	61.76958407757081	37757
ifn_isg40	MX1	tnk_post	31933	5374	16.828985688785895	9085
ifn_isg40	MX2	all_post	78651	16330	20.762609502739952	29416
ifn_isg40	MX2	a3_post	4683	439	9.374332692718342	936
ifn_isg40	MX2	epi_post	8718	999	11.459050240880936	2298
ifn_isg40	MX2	myeloid_post	15676	6797	43.359275325338096	14458
ifn_isg40	MX2	tnk_post	31933	3191	9.992797419597283	4026
ifn_isg40	OAS1	all_post	78651	18033	22.927871228592135	40640
ifn_isg40	OAS1	a3_post	4683	2839	60.62353192398035	7970
ifn_isg40	OAS1	epi_post	8718	4793	54.97820601055288	13633
ifn_isg40	OAS1	myeloid_post	15676	8213	52.39219188568512	19582
ifn_isg40	OAS1	tnk_post	31933	2453	7.681708577333793	3319
ifn_isg40	OAS2	all_post	78651	22790	28.97610964895551	47265
ifn_isg40	OAS2	a3_post	4683	2600	55.51996583386718	6886
ifn_isg40	OAS2	epi_post	8718	4566	52.374397797660016	12326
ifn_isg40	OAS2	myeloid_post	15676	8794	56.09849451390661	21499
ifn_isg40	OAS2	tnk_post	31933	6085	19.05552250023487	8361
ifn_isg40	OAS3	all_post	78651	19303	24.542599585510672	42430
ifn_isg40	OAS3	a3_post	4683	2623	56.01110399316677	6379
ifn_isg40	OAS3	epi_post	8718	4472	51.29616884606561	10961
ifn_isg40	OAS3	myeloid_post	15676	8110	51.73513651441694	21102
ifn_isg40	OAS3	tnk_post	31933	3910	12.244386684620926	5627
ifn_isg40	OASL	all_post	78651	11375	14.462626031455416	18485
ifn_isg40	OASL	a3_post	4683	343	7.324364723467863	663
ifn_isg40	OASL	epi_post	8718	617	7.077311309933471	1238
ifn_isg40	OASL	myeloid_post	15676	3479	22.19316152079612	6720
ifn_isg40	OASL	tnk_post	31933	5694	17.831083831772773	8182
ifn_isg40	RSAD2	all_post	78651	9213	11.71377350574055	20667
ifn_isg40	RSAD2	a3_post	4683	1326	28.31518257527226	3124
ifn_isg40	RSAD2	epi_post	8718	2430	27.873365450791464	5534
ifn_isg40	RSAD2	myeloid_post	15676	3088	19.698902781321767	8244
ifn_isg40	RSAD2	tnk_post	31933	1630	5.1044374158394135	2323
ifn_isg40	USP18	all_post	78651	5247	6.671243849410688	7024
ifn_isg40	USP18	a3_post	4683	1248	26.649583600256246	1819
ifn_isg40	USP18	epi_post	8718	2220	25.464556090846525	3245
ifn_isg40	USP18	myeloid_post	15676	1470	9.377392191885685	1894
ifn_isg40	USP18	tnk_post	31933	1035	3.241161181223186	1251
ifn_isg40	BST2	all_post	78651	24443	31.077799392251848	60532
ifn_isg40	BST2	a3_post	4683	779	16.63463591714713	3585
ifn_isg40	BST2	epi_post	8718	1650	18.926359256710256	7377
ifn_isg40	BST2	myeloid_post	15676	11679	74.5024240877775	36442
ifn_isg40	BST2	tnk_post	31933	6669	20.88435161118592	9206
ifn_isg40	XAF1	all_post	78651	35084	44.607188719787416	94279
ifn_isg40	XAF1	a3_post	4683	3231	68.99423446508648	11528
ifn_isg40	XAF1	epi_post	8718	5689	65.25579261298464	20460
ifn_isg40	XAF1	myeloid_post	15676	10876	69.37994386323041	37003
ifn_isg40	XAF1	tnk_post	31933	11567	36.222716312278834	22286
ifn_isg40	STAT1	all_post	78651	43906	55.82382932194123	222871
ifn_isg40	STAT1	a3_post	4683	3833	81.84924193892803	24815
ifn_isg40	STAT1	epi_post	8718	6993	80.21335168616655	45005
ifn_isg40	STAT1	myeloid_post	15676	13458	85.85098239346772	116966
ifn_isg40	STAT1	tnk_post	31933	13947	43.675821250743745	32291
ifn_isg40	STAT2	all_post	78651	18665	23.731421088098053	30080
ifn_isg40	STAT2	a3_post	4683	1681	35.895793294896436	2693
ifn_isg40	STAT2	epi_post	8718	3162	36.26978664831383	5136
ifn_isg40	STAT2	myeloid_post	15676	8367	53.37458535340648	15856
ifn_isg40	STAT2	tnk_post	31933	3359	10.518898944665393	3989
ifn_isg40	IRF7	all_post	78651	18943	24.084881311108568	31999
ifn_isg40	IRF7	a3_post	4683	1471	31.41148836216101	2325
ifn_isg40	IRF7	epi_post	8718	2694	30.901582931865107	4281
ifn_isg40	IRF7	myeloid_post	15676	6836	43.60806328144935	12603
ifn_isg40	IRF7	tnk_post	31933	4345	13.606613847743713	5791
ifn_isg40	IRF9	all_post	78651	994	1.263811013210258	1031
ifn_isg40	IRF9	a3_post	4683	72	1.5374759769378603	73
ifn_isg40	IRF9	epi_post	8718	154	1.766460197292957	156
ifn_isg40	IRF9	myeloid_post	15676	237	1.5118652717529981	246
ifn_isg40	IRF9	tnk_post	31933	355	1.1117026273760686	370
ifn_isg40	DDX58	all_post	78651	11180	14.21469529948761	15918
ifn_isg40	DDX58	a3_post	4683	1546	33.01302583813795	2594
ifn_isg40	DDX58	epi_post	8718	2720	31.199816471667813	4628
ifn_isg40	DDX58	myeloid_post	15676	3444	21.969890278132176	5039
ifn_isg40	DDX58	tnk_post	31933	2637	8.257915009551247	3150
ifn_isg40	IFIH1	all_post	78651	17645	22.434552643958753	31858
