spec	Sample	ifn	sting	nhej	n_high	n_low
post_epi_q4q1	BD_immune14	0.04256966545451385	0.08568907105032342	0.030788163646865846	44	44
post_epi_q4q1	BD_immune15	-0.07495052986892858	-0.006716345759005815	-0.004970649121377985	131	131
post_epi_median	BD_immune02	0.013496471239558494	-0.09138562453508267	-0.06428932791193256	49	50
post_epi_median	BD_immune03	0.049564658222295443	0.03488858152845972	0.03573453578846031	523	523
post_epi_median	BD_immune04	0.04858548285727954	0.033815950900670105	0.012881856260855251	64	65
post_epi_median	BD_immune06	0.10234753288535248	0.025471600010886386	0.08747602343280775	21	22
post_epi_median	BD_immune07	0.009173343159582514	-0.004481634845882682	-0.04242802322658634	2647	2648
post_epi_median	BD_immune09	0.007467222619401692	-0.016683264443774937	-0.06243058923802408	139	139
post_epi_median	BD_immune10	0.041014257516355984	0.0699250015544074	0.031452421699636385	121	122
post_epi_median	BD_immune11	-0.009001010783318997	0.040077556490067	0.0065312550215571585	212	213
post_epi_median	BD_immune12	0.08979265172192669	0.09513109173622757	0.0550091350948248	218	218
post_epi_median	BD_immune13	0.007397203165672883	-0.00328119420438433	0.010432741597964812	14	14
post_epi_median	BD_immune14	0.005727555395260819	0.038471132353224136	0.01935340986769804	87	87
post_epi_median	BD_immune15	-0.05043001068650832	-0.009168508927983848	-0.001470181924717262	261	261
pre_a3_q4q1	BD_immune01	0.0558591858825461	0.021546001120032854	-0.04073935564446518	142	142
pre_a3_q4q1	BD_immune05	0.17280588275084013	0.06920735778928674	0.0349955933347704	340	560
pre_a3_median	BD_immune01	0.0383861812301127	0.014118336817890959	-0.031292858048991956	284	284
pre_a3_median	BD_immune05	0.13704034015492728	0.05983257755803317	0.04959366879252855	679	680
all_a3_q4q1	BD_immune01	0.0558591858825461	0.021546001120032854	-0.04073935564446518	142	142
all_a3_q4q1	BD_immune03	0.09934153032688015	0.07848857918662507	0.10742389339620578	187	187
all_a3_q4q1	BD_immune04	0.20645860001509014	0.1848201485656551	0.02206873303099588	13	19
all_a3_q4q1	BD_immune05	0.17280588275084013	0.06920735778928674	0.0349955933347704	340	560
all_a3_q4q1	BD_immune07	0.005915772020631316	-0.0074878501923441865	-0.07203123405434939	803	803
all_a3_q4q1	BD_immune09	0.06857520300099651	0.01580274294996481	-0.05640933124454922	41	41
all_a3_q4q1	BD_immune10	0.05506765952870388	0.05815746293560713	0.035857310916020985	48	82
all_a3_q4q1	BD_immune12	0.047702083931325606	0.07193209131069665	0.04124505591328076	77	153
post_a3_nmpr_q4q1	BD_immune04	0.20645860001509014	0.1848201485656551	0.02206873303099588	13	19
post_a3_nmpr_q4q1	BD_immune07	0.005915772020631316	-0.0074878501923441865	-0.07203123405434939	803	803
post_a3_nmpr_q4q1	BD_immune09	0.06857520300099651	0.01580274294996481	-0.05640933124454922	41	41
post_a3_nmpr_q4q1	BD_immune10	0.05506765952870388	0.05815746293560713	0.035857310916020985	48	82
post_a3_nmpr_q4q1	BD_immune12	0.047702083931325606	0.07193209131069665	0.04124505591328076	77	153
post_a3_mpr_q4q1	BD_immune03	0.09934153032688015	0.07848857918662507	0.10742389339620578	187	187
post_a3_squamous_q4q1	BD_immune03	0.09934153032688015	0.07848857918662507	0.10742389339620578	187	187
post_a3_squamous_q4q1	BD_immune07	0.005915772020631316	-0.0074878501923441865	-0.07203123405434939	803	803
post_a3_squamous_q4q1	BD_immune09	0.06857520300099651	0.01580274294996481	-0.05640933124454922	41	41
post_a3_squamous_q4q1	BD_immune10	0.05506765952870388	0.05815746293560713	0.035857310916020985	48	82
post_a3_adeno_q4q1	BD_immune04	0.20645860001509014	0.1848201485656551	0.02206873303099588	13	19
post_a3_adeno_q4q1	BD_immune12	0.047702083931325606	0.07193209131069665	0.04124505591328076	77	153
post_a3_recist_pr_q4q1	BD_immune03	0.09934153032688015	0.07848857918662507	0.10742389339620578	187	187
post_a3_recist_pr_q4q1	BD_immune04	0.20645860001509014	0.1848201485656551	0.02206873303099588	13	19
post_a3_recist_pr_q4q1	BD_immune09	0.06857520300099651	0.01580274294996481	-0.05640933124454922	41	41
post_a3_recist_pr_q4q1	BD_immune10	0.05506765952870388	0.05815746293560713	0.035857310916020985	48	82
post_a3_recist_sd_q4q1	BD_immune07	0.005915772020631316	-0.0074878501923441865	-0.07203123405434939	803	803
post_a3_recist_sd_q4q1	BD_immune12	0.047702083931325606	0.07193209131069665	0.04124505591328076	77	153
post_a3_nmpr_median	BD_immune04	0.12226137412252835	0.07140800208824713	-0.0018040057410766697	25	26
post_a3_nmpr_median	BD_immune07	-0.001664847054884122	-0.004263413585469694	-0.045193432075907425	1604	1605
post_a3_nmpr_median	BD_immune09	0.013274315828642469	-0.01341415475979843	-0.07635684973220896	82	82
post_a3_nmpr_median	BD_immune10	0.0349340986741726	0.06800449156879498	0.04174987663138513	94	95
post_a3_nmpr_median	BD_immune12	0.06457369514284014	0.06969657669291913	0.10004131486613119	153	153
post_a3_squamous_median	BD_immune03	0.03813290511428086	0.03964449237925868	0.044010340245440704	373	373
post_a3_squamous_median	BD_immune07	-0.001664847054884122	-0.004263413585469694	-0.045193432075907425	1604	1605
post_a3_squamous_median	BD_immune09	0.013274315828642469	-0.01341415475979843	-0.07635684973220896	82	82
post_a3_squamous_median	BD_immune10	0.0349340986741726	0.06800449156879498	0.04174987663138513	94	95
post_a3_caliper_logumi_0.10	BD_immune03	0.03695710034720434	0.00945978097110206	0.040279154663876576	82	82
post_a3_caliper_logumi_0.10	BD_immune04	0.12678410602138035	0.08492531166352732	-0.10245419972013317	9	9
post_a3_caliper_logumi_0.10	BD_immune07	-0.01009796545090147	-0.009541091504391752	-0.07868798013714046	764	764
post_a3_caliper_logumi_0.10	BD_immune09	0.03433827417229607	-0.020157475008525744	-0.0848688263219933	27	27
post_a3_caliper_logumi_0.10	BD_immune10	-0.029362910477484794	0.05570005307150941	0.019356800734158436	26	26
post_a3_caliper_logumi_0.10	BD_immune12	0.010106684021748802	0.013604872240012056	0.01974512364230696	54	54
post_a3_caliper_logumi_0.25	BD_immune03	0.045886724583998395	0.01763648574480886	0.031283941322602704	84	84
post_a3_caliper_logumi_0.25	BD_immune04	0.12678410602138035	0.08492531166352732	-0.10245419972013317	9	9
post_a3_caliper_logumi_0.25	BD_immune07	-0.0072537561262698835	-0.01049588753018238	-0.08137196036432134	768	768
post_a3_caliper_logumi_0.25	BD_immune09	0.03778220031249546	-0.021498561569530866	-0.10269408004780659	29	29
post_a3_caliper_logumi_0.25	BD_immune10	-0.01774775848976734	0.04607360116465019	0.004816644363907496	29	29
post_a3_caliper_logumi_0.25	BD_immune12	0.0010903549615002006	0.019916248654503727	0.01563609607357716	58	58
post_a3_caliper_logumi_0.50	BD_immune03	0.04091134540800295	-0.004123583689862695	0.0251769397056896	84	84
post_a3_caliper_logumi_0.50	BD_immune04	0.12678410602138035	0.08492531166352732	-0.10245419972013317	9	9
post_a3_caliper_logumi_0.50	BD_immune07	-0.0068434130941948945	-0.01012830592051725	-0.08219184692212572	768	768
post_a3_caliper_logumi_0.50	BD_immune09	0.03742264538168305	-0.01942687685462774	-0.11097072078524056	29	29
post_a3_caliper_logumi_0.50	BD_immune10	-0.016683230471092797	0.049041387375654846	0.004283219865827609	29	29
post_a3_caliper_logumi_0.50	BD_immune12	0.006736853413278621	0.03622559529236283	0.015046420495608809	59	59
post_a3_umi_quintile	BD_immune03	0.006135439259868358	0.016137081097558292	-0.0023630634775201444	5	5
post_a3_umi_quintile	BD_immune07	-0.0010340927904965325	-0.004135410010593971	-0.044353818330195194	5	5
post_a3_umi_quintile	BD_immune09	0.020416953519576807	-0.013855804083392629	-0.08000468500660127	5	5
post_a3_umi_quintile	BD_immune10	0.014777922024479606	0.03445368232215732	-0.004695229485898613	5	5
post_a3_umi_quintile	BD_immune12	0.010408173273979637	0.009481796549814077	-0.003319717963707211	4	4
post_a3_umi_decile	BD_immune03	0.0044684660096802	0.014669899719269713	-0.002400267281328282	10	10
post_a3_umi_decile	BD_immune07	0.0022219051601912398	-0.004326013634184211	-0.044271300193501284	10	10
post_a3_umi_decile	BD_immune09	-0.001075421564929302	-0.03762285873627387	-0.07044769614356072	10	10
post_a3_umi_decile	BD_immune10	0.02648814883380043	0.04151166397298386	0.015649887117102346	6	6
post_a3_umi_decile	BD_immune12	0.011783045149146515	0.019337536431007663	-0.008756699529798568	6	6
post_a3_resid_logumi	BD_immune03	0.016194461868664974	0.015400650428032275	0.004978155886377979	187	187
post_a3_resid_logumi	BD_immune04	0.11557130403732718	0.12660040572744535	-0.03262440706836738	13	19
post_a3_resid_logumi	BD_immune07	0.0021696152248638764	-0.008463411617517826	-0.07537701660954696	803	803
post_a3_resid_logumi	BD_immune09	0.014446955975548181	-0.011532300646691779	-0.08911574517633024	41	41
post_a3_resid_logumi	BD_immune10	0.01739930305085052	0.009280206483981854	-0.011299807817405787	48	82
post_a3_resid_logumi	BD_immune12	0.01098542224103061	0.042132343975565575	-0.024775928488128103	77	153
post_a3_nonribo_lib_q4q1	BD_immune03	0.10616988015741918	0.08964670178224546	0.1165711455126027	187	187
post_a3_nonribo_lib_q4q1	BD_immune04	0.22816880692196528	0.1253228512383736	0.007386770657370284	13	19
post_a3_nonribo_lib_q4q1	BD_immune07	0.0014546569884091864	-0.009123597679885742	-0.07384958203336178	803	803
post_a3_nonribo_lib_q4q1	BD_immune09	0.06189064272118627	0.01439658058204793	-0.061064553454695025	41	41
post_a3_nonribo_lib_q4q1	BD_immune10	0.05842100700864311	0.06202467625857455	0.03754363102010125	48	82
post_a3_nonribo_lib_q4q1	BD_immune12	0.05381033875655822	0.08557056255692025	0.049443193475067176	77	153
post_a3_nonribo_scores_on_raw_cldn4	BD_immune03	0.10826001425260767	0.08803847824698409	0.11802454898794354	187	187
post_a3_nonribo_scores_on_raw_cldn4	BD_immune04	0.20880139452748403	0.18650573559258393	0.021649224539179307	13	19
post_a3_nonribo_scores_on_raw_cldn4	BD_immune07	0.002502390345850647	-0.008699016211043381	-0.07536371115611912	803	803
post_a3_nonribo_scores_on_raw_cldn4	BD_immune09	0.06189064272118627	0.01439658058204793	-0.061064553454695025	41	41
post_a3_nonribo_scores_on_raw_cldn4	BD_immune10	0.05842100700864311	0.06202467625857455	0.03754363102010125	48	82
post_a3_nonribo_scores_on_raw_cldn4	BD_immune12	0.05430457314094719	0.08333313565710568	0.04842627376903655	77	153
post_a3_resid_ribo_frac	BD_immune03	0.051863396693076276	0.0485559612690597	0.0654552144342618	187	187
post_a3_resid_ribo_frac	BD_immune04	0.18895787463490737	0.18375175681994987	0.025722967054379684	13	19
post_a3_resid_ribo_frac	BD_immune07	-0.015739024653709445	-0.00950220608403784	-0.07203270558060838	803	803
post_a3_resid_ribo_frac	BD_immune09	-0.14871133774607864	-0.032136648594665015	-0.06278513005115456	41	41
post_a3_resid_ribo_frac	BD_immune10	0.053471181879449374	0.05723173681517606	0.03608850035466462	48	82
post_a3_resid_ribo_frac	BD_immune12	0.027036682869270752	0.05158556169263661	0.01664063407016494	77	153
post_a3_resid_logumi_and_ribo	BD_immune03	0.0022803157145681262	0.007810260123974786	-0.004114561744022445	187	187
post_a3_resid_logumi_and_ribo	BD_immune04	0.11086739253461113	0.13113865709185268	-0.024892932443691135	13	19
post_a3_resid_logumi_and_ribo	BD_immune07	-0.020218361185708834	-0.010635888524719406	-0.0758582606723596	803	803
post_a3_resid_logumi_and_ribo	BD_immune09	-0.14912769286526373	-0.0354213184005224	-0.06925191767261413	41	41
post_a3_resid_logumi_and_ribo	BD_immune10	0.016755257568352694	0.009186335737081453	-0.010662456749519824	48	82
post_a3_resid_logumi_and_ribo	BD_immune12	0.006465225949659667	0.03717814453331924	-0.028388283771254918	77	153
post_a3_drop_high_ribo	BD_immune04	0.20325319442915685	0.2215675708720239	0.033886388639253945	13	17
post_a3_drop_high_ribo	BD_immune07	-0.0027039415787790677	-0.015240362199048119	-0.08183318094377195	532	532
post_a3_drop_high_ribo	BD_immune09	-0.17006483184140442	-0.0338705108712386	-0.09017002753667475	18	18
post_a3_drop_high_ribo	BD_immune10	0.08689112761788956	0.063478287311556	0.10833331143564703	17	28
post_a3_noncycling_q4q1	BD_immune03	0.04726190631587496	0.019785931406106974	0.08455826728533779	43	89
post_a3_noncycling_q4q1	BD_immune04	0.12114880753644724	0.04911198076243184	0.0013209703468896605	11	18
post_a3_noncycling_q4q1	BD_immune07	0.22413489251924268	0.03672131916277745	-0.00035486837361276	52	52
post_a3_noncycling_q4q1	BD_immune09	0.12624616604539213	0.06405943024958743	-0.06670956152051366	16	19
post_a3_noncycling_q4q1	BD_immune10	0.03188621982666079	0.08645488733727878	0.03204992821240847	22	48
post_a3_noncycling_q4q1	BD_immune12	0.04917155222602296	0.1484750921812397	0.05456872796764117	29	81
post_a3_cycling_q4q1	BD_immune03	0.06313211625964871	0.06236411580864809	0.04689353119520545	144	144
post_a3_cycling_q4q1	BD_immune07	-0.004543272601202908	-0.007934031330134705	-0.07310073158035685	751	751
post_a3_cycling_q4q1	BD_immune09	-0.01891248163364667	-0.037534990853286654	-0.052929107433733386	26	26
post_a3_cycling_q4q1	BD_immune10	0.06314815111090455	0.06589891817197077	0.04722420929936241	26	34
post_a3_cycling_q4q1	BD_immune12	0.04674170074763759	0.011566422189483255	0.017420799350264915	48	72
post_a3_keratin_high_q4q1	BD_immune03	0.0730780183573308	0.07197528151176574	0.06137437161079584	94	94
post_a3_keratin_high_q4q1	BD_immune07	-0.022080316978711156	-0.008216071551638365	-0.07207855692757498	401	401
post_a3_keratin_high_q4q1	BD_immune09	0.008522694074530435	0.010117785371970278	-0.06268886303742371	21	21
post_a3_keratin_high_q4q1	BD_immune10	0.037260949224726614	0.08603316296469211	0.06248895649219258	24	35
post_a3_keratin_high_q4q1	BD_immune12	0.03819915088212497	0.07145151119386745	2.5083939124342924e-05	39	65
post_a3_keratin_low_q4q1	BD_immune03	0.08422136491610233	0.05467081017161425	0.11872769450369369	94	121
post_a3_keratin_low_q4q1	BD_immune07	0.04144163597215367	-0.010927604655731255	-0.07124949868437663	402	402
post_a3_keratin_low_q4q1	BD_immune09	0.10981916359281263	0.03610960635572105	-0.03579930874401663	21	21
post_a3_keratin_low_q4q1	BD_immune10	0.05436011971563498	0.04550898549019801	0.0019545216726373216	24	47
post_a3_keratin_low_q4q1	BD_immune12	0.05288871421640079	0.06656876882946934	0.08866238694873668	39	88
post_a3_epcam_high_q4q1	BD_immune03	0.08090026681755386	0.06296316327962741	0.06732108920202645	94	94
post_a3_epcam_high_q4q1	BD_immune07	-0.012345803023008028	0.0038001290314258196	-0.0511218204950577	401	401
post_a3_epcam_high_q4q1	BD_immune09	-0.010140942342918569	-0.07316871135012719	-0.011030475448228383	21	21
post_a3_epcam_high_q4q1	BD_immune10	0.12482448648507821	0.10258925980549	0.04441066601002838	24	39
post_a3_epcam_high_q4q1	BD_immune12	0.07741043512616219	0.0834313706772038	0.01950551303794143	39	72
post_a3_squamous_like_q4q1	BD_immune03	0.07568098726340838	0.07378776079198436	0.09899384696010208	180	180
post_a3_squamous_like_q4q1	BD_immune07	-0.0023493600466378828	-0.009964590485543795	-0.07679085664277063	787	787
post_a3_squamous_like_q4q1	BD_immune09	0.0762854155657483	-0.0023940176544621494	-0.04527480547850868	39	39
post_a3_squamous_like_q4q1	BD_immune10	0.08395667176637314	0.04220958222426263	0.018218343679274968	41	65
post_a3_adeno_like_q4q1	BD_immune04	0.15613657996691788	0.14350768556550703	0.002016181808440043	11	12
post_a3_adeno_like_q4q1	BD_immune12	0.056075611540480935	0.06249099752157769	0.04526874916612178	72	137
post_a3_double_low_vs_double_high	BD_immune03	0.08680742669507718	0.06655665280327627	0.0779420376113881	216	216
post_a3_double_low_vs_double_high	BD_immune04	0.1667153934703437	0.16105761110853362	0.015484661313002024	16	17
post_a3_double_low_vs_double_high	BD_immune07	0.0010434801309565644	-0.003529126877397648	-0.06353674769085921	1133	1134
post_a3_double_low_vs_double_high	BD_immune09	0.08576759351329832	0.01741073655707831	-0.1072233955372685	61	61
post_a3_double_low_vs_double_high	BD_immune10	0.050421430333594086	0.07927792716234455	0.03550261119995546	66	67
post_a3_double_low_vs_double_high	BD_immune12	0.07917593603970746	0.08813016108191432	0.12813868651941718	113	113
post_epi_double_low_vs_double_high	BD_immune02	0.07309549691593104	-0.09551253436685261	-0.04996640664520463	25	26
post_epi_double_low_vs_double_high	BD_immune03	0.09700821069330345	0.05667825801567064	0.0541638937967403	307	307
post_epi_double_low_vs_double_high	BD_immune04	0.14879483158098233	0.08084486114238568	0.017292701144262235	45	46
post_epi_double_low_vs_double_high	BD_immune06	0.14497384938423274	0.04124765821033352	0.12681366448441472	16	17
post_epi_double_low_vs_double_high	BD_immune07	0.026182654281223683	-0.008233698268339334	-0.05647722199340616	1826	1827
post_epi_double_low_vs_double_high	BD_immune09	0.05465601170414591	-0.0043806372651430114	-0.08845122155063509	100	100
post_epi_double_low_vs_double_high	BD_immune10	0.04800080287206218	0.08137589922096347	0.023522535324769528	85	86
post_epi_double_low_vs_double_high	BD_immune11	-0.007922322971241513	0.03817299947511876	-0.0010788811435040735	116	117
post_epi_double_low_vs_double_high	BD_immune12	0.11543422241364487	0.12273718086126434	0.07476613825124842	160	160
post_epi_double_low_vs_double_high	BD_immune13	0.05727969004867811	-0.0011946395091429474	0.03059441314757841	8	8
post_epi_double_low_vs_double_high	BD_immune14	0.02458940831954798	0.060581406002837235	0.017981938234665096	52	52
post_epi_double_low_vs_double_high	BD_immune15	-0.05657188540045616	-0.02347987952043709	0.013520817920278677	148	148
post_a3_within_tacstd2_low_q4q1	BD_immune03	0.06350059808352876	0.07831892610576471	0.10590050162340733	94	133
post_a3_within_tacstd2_low_q4q1	BD_immune07	-0.008217159725926848	0.011479098623303818	-0.03379651914717885	402	402
post_a3_within_tacstd2_low_q4q1	BD_immune09	0.04132772565395276	0.020103042337753327	-0.042990017303335765	21	25
post_a3_within_tacstd2_low_q4q1	BD_immune10	0.03024345922876659	0.08474428471658976	0.05456503336710408	24	57
post_a3_within_tacstd2_low_q4q1	BD_immune12	0.024462282924245543	0.022976612946249114	0.05946984081806203	39	113
post_a3_within_spearman	BD_immune03	0.168080623679177	0.22170945559183333	0.20847195179877984	746	746
post_a3_within_spearman	BD_immune04	0.2761766928615483	0.2988374664610531	0.0993329703106146	51	51
post_a3_within_spearman	BD_immune07	-0.015262302936538663	-0.026791599068547615	-0.2488320603616677	3209	3209
post_a3_within_spearman	BD_immune09	0.03285786622104918	0.036274580767733954	-0.2088923652655358	164	164
post_a3_within_spearman	BD_immune10	0.12569308868412013	0.2298722984693695	0.17615274758272936	189	189
post_a3_within_spearman	BD_immune12	0.30958031070948905	0.28083421792241975	0.21678249691276666	306	306
post_epi_within_spearman	BD_immune02	0.03629104532429769	-0.2433248943200645	-0.10162156774731468	99	99
post_epi_within_spearman	BD_immune03	0.17536839495862475	0.18486366045453845	0.15997729790887474	1046	1046
post_epi_within_spearman	BD_immune04	0.17000652661545596	0.24489162316018723	0.15174035470440306	129	129
post_epi_within_spearman	BD_immune06	0.3132457368457137	0.13693785607968226	0.3922368267060359	43	43
post_epi_within_spearman	BD_immune07	0.01128207307996756	-0.01850552741548058	-0.23024843151643892	5295	5295
post_epi_within_spearman	BD_immune09	0.02895721979821188	-0.006713445110389923	-0.2673754491732567	278	278
post_epi_within_spearman	BD_immune10	0.16443062588486088	0.22760027451266054	0.15506885373239093	243	243
post_epi_within_spearman	BD_immune11	-0.02672442227486645	0.1377586460024211	0.04342484782492647	425	425
post_epi_within_spearman	BD_immune12	0.40741553284014315	0.37143065734975567	0.17874614518096515	436	436
post_epi_within_spearman	BD_immune13	0.17843459222769564	-0.21455938697318008	0.09797482211275313	28	28
post_epi_within_spearman	BD_immune14	0.1772596566059712	0.11133182681581229	0.08619935328327835	174	174
post_epi_within_spearman	BD_immune15	0.0064988819212929184	-0.016053508938795865	-0.014236771226734115	522	522
pre_a3_within_spearman	BD_immune01	0.20227798531353658	0.06398818976402917	-0.13726300133394292	568	568
pre_a3_within_spearman	BD_immune05	0.3053294956002165	0.2245858527251516	0.134153356798201	1359	1359
post_a3_nmpr_within_spearman	BD_immune04	0.2761766928615483	0.2988374664610531	0.0993329703106146	51	51
post_a3_nmpr_within_spearman	BD_immune07	-0.015262302936538663	-0.026791599068547615	-0.2488320603616677	3209	3209
post_a3_nmpr_within_spearman	BD_immune09	0.03285786622104918	0.036274580767733954	-0.2088923652655358	164	164
post_a3_nmpr_within_spearman	BD_immune10	0.12569308868412013	0.2298722984693695	0.17615274758272936	189	189
post_a3_nmpr_within_spearman	BD_immune12	0.30958031070948905	0.28083421792241975	0.21678249691276666	306	306
