Sample	paper_group	timing	compartment	splitter	n_cells	n_high	n_low	eligible	reason	q75	q25	splitter_high	splitter_low	umi_high	umi_low	CLDN4_high	CLDN4_low	TACSTD2_high	TACSTD2_low	nhej_high	nhej_low	nhej_delta	sting_high	sting_low	sting_delta	sting_no_irf3_high	sting_no_irf3_low	sting_no_irf3_delta	ifn_effector_high	ifn_effector_low	ifn_effector_delta	ifn_isg40_high	ifn_isg40_low	ifn_isg40_delta	sting_negative_high	sting_negative_low	sting_negative_delta	rna_sensing_high	rna_sensing_low	rna_sensing_delta	hr_high	hr_low	hr_delta	oxphos_high	oxphos_low	oxphos_delta	prolif_high	prolif_low	prolif_delta	nhej_resid_delta	sting_resid_delta	ifn_effector_resid_delta	sting_no_irf3_resid_delta	oxphos_resid_delta	prolif_resid_delta
BD_immune10	NMPR	post	a3	TACSTD2	189	48	64	True		2.6225169933233405	0.0	3.2481042277579717	0.0	13613.645833333334	2786.90625	1.63001378111156	0.41117360999491387	3.2481042277579717	0.0	0.1775973508377303	0.12420504774464147	0.053392303093088817	0.2206911259080205	0.124614459995426	0.0960766659125945	0.1686526642252316	0.066591536997742	0.10206112722748958	0.22866916463810094	0.19099055856113303	0.03767860607696791	0.22868890998740835	0.1849903828696684	0.043698527117739944	0.0	0.0	0.0	0.08793082180831464	0.04820818427104801	0.03972263753726663	0.07971022213185996	0.07268639115791628	0.007023830973943684	0.8544752787751665	0.8511259888471769	0.0033492899279895516	0.1141339486176657	0.29787955136128974	-0.18374560274362406	-0.002259949113045696	0.03839440125672542	-0.006775527915958086	0.04958692401590756	-0.18360602811179988	-0.24016488630887395
BD_immune10	NMPR	post	epi	CLDN4	243	61	89	True		1.9385768976616262	0.0	2.4812070424226174	0.0	16371.377049180328	3301.303370786517	2.4812070424226174	0.0	2.5169355317939632	1.0012228302103745	0.18525014194452208	0.13468104193699842	0.050569100007523654	0.21014943945855796	0.13224037948921588	0.07790905996934208	0.15839270533858757	0.08694787218587992	0.07144483315270765	0.24932406442999167	0.1910633699309431	0.058260694499048554	0.2412068471924638	0.18559394508611604	0.055612902106347756	0.0	0.0	0.0	0.11079694904496089	0.05057153244980998	0.060225416595150905	0.05981029370990656	0.08044949481914639	-0.02063920110923983	0.9264463385431508	0.8313601024517491	0.09508623609140177	0.16373932758246232	0.20656505527846938	-0.042825727696007065						
BD_immune10	NMPR	post	epi	TACSTD2	243	61	65	True		2.633673232270079	0.0	3.2478145062746235	0.0	17927.426229508197	2827.276923076923	1.7152924933365634	0.4048478621488383	3.2478145062746235	0.0	0.18769066267493828	0.12522188651078725	0.06246877616415103	0.23307878201834237	0.12591776867701218	0.10716101334133019	0.174085192970633	0.06959261958813305	0.10449257338249994	0.23632138706152434	0.19023260459807378	0.04608878246345055	0.2362225254460335	0.1855900480636635	0.050632477382370006	0.0030808091215535076	0.0	0.0030808091215535076	0.11522286682649838	0.051492087672618966	0.06373077915387941	0.07366474617616507	0.07358092287374188	8.382330242319436e-05	0.8788656936037077	0.8570441799363934	0.02182151366731433	0.12702235508426601	0.2932967890326545	-0.16627443394838848						
BD_immune11	MPR	post	a3	CLDN4	0	0	0	False	n_cells<20																																														
BD_immune11	MPR	post	a3	TACSTD2	0	0	0	False	n_cells<20																																														
BD_immune11	MPR	post	epi	CLDN4	425	107	107	True		2.230843934484448	1.6302555161166374	2.5421838939438044	1.148736222007784	13586.252336448599	14258.766355140187	2.5421838939438044	1.148736222007784	1.6987930119793946	1.3848201862453005	0.2582296343317306	0.2468122110198265	0.011417423311904068	0.35488833145362064	0.2852478178965905	0.06964051355703016	0.3530008448625064	0.27298441927207306	0.08001642559043332	0.305812907129115	0.30764123398807597	-0.0018283268589609492	0.3014936042785728	0.299231743899296	0.002261860379276781	0.0	0.01656888509274473	-0.01656888509274473	0.21834974000813717	0.16283443963279373	0.05551530037534344	0.06090696572337394	0.06522735414888263	-0.004320388425508692	0.7086981392232515	0.7152492814281193	-0.006551142204867744	0.09253646911975486	0.0997567752979406	-0.00722030617818574						
BD_immune11	MPR	post	epi	TACSTD2	425	107	107	True		1.9808892286184596	1.192054372186648	2.300000774007422	0.6011195938028725	14117.58878504673	12377.607476635514	1.9833689628480367	1.7433396069616103	2.300000774007422	0.6011195938028725	0.2503887460387683	0.24746699037456021	0.0029217556642081033	0.3156589567600822	0.31730464815375314	-0.0016456913936709339	0.31458807027437596	0.3048524854573194	0.009735584817056553	0.3081030727276548	0.30345979092931064	0.004643281798344168	0.2999644680619839	0.2952825689952613	0.004681899066722617	0.01331933446342864	0.010302449646148784	0.003016884817279856	0.18774936096735828	0.19299579891913254	-0.005246437951774263	0.06353240968304094	0.07094160670150296	-0.007409197018462016	0.729800381314007	0.6880819696831887	0.04171841163081835	0.10015797224136837	0.09106587367192666	0.009092098569441709						
BD_immune12	NMPR	post	a3	CLDN4	306	77	153	True		1.0873443697850134	0.0	1.8128538597325627	0.0	18312.376623376622	5431.745098039216	1.8128538597325627	0.0	1.250968566402009	0.4211919642257834	0.2244581095020575	0.18321305358877674	0.04124505591328076	0.16625171034469738	0.09431961903400073	0.07193209131069665	0.12928484536722482	0.0699784174582585	0.059306427908966314	0.1990384281737186	0.151336344242393	0.047702083931325606	0.19234516975477237	0.14427736765546803	0.048067802099304335	0.008485880930612115	0.012408003062246906	-0.003922122131634792	0.08718208620512977	0.07502367418542295	0.012158412019706813	0.053524422665599126	0.028146609504794855	0.025377813160804272	1.350614929259018	1.2541338808606761	0.09648104839834182	0.29666273758896916	0.2695346658385385	0.027128071750430638	-0.024775928488128103	0.042132343975565575	0.01098542224103061	0.03651472032097882	-0.05594752911626212	-0.029763290418420484
BD_immune12	NMPR	post	a3	TACSTD2	306	77	143	True		1.433011167830848	0.0	2.032894826822844	0.0	16947.454545454544	4516.356643356643	1.0434504231437052	0.36161500197050883	2.032894826822844	0.0	0.2301453001878	0.17898165516400596	0.05116364502379403	0.15871192051301758	0.09421009628151052	0.06450182423150706	0.12396403466424089	0.07106629950376556	0.05289773516047533	0.19669537978030474	0.1562025433288638	0.040492836451440944	0.1873556279390819	0.1510948672605616	0.0362607606785203	0.008485880930612115	0.013275695584082354	-0.00478981465347024	0.11273705448421464	0.07010473132985073	0.04263232315436391	0.05826896071329905	0.024439083401705867	0.03382987731159319	1.2749250223845359	1.252858944456243	0.02206607792829285	0.26135915120651404	0.2899127254517439	-0.028553574245229862	-0.013350640219358638	0.035382152400144626	0.004614104758166166	0.030626168963128874	-0.12688384788916146	-0.08414658910422135
BD_immune12	NMPR	post	epi	CLDN4	436	109	173	True		1.487639584867853	0.0	2.1703375078218006	0.0	16630.05504587156	6442.040462427745	2.1703375078218006	0.0	1.5339034127089852	0.46987708071308965	0.2330723736991303	0.18611915409157623	0.04695321960755408	0.24042357775154363	0.10031973953818119	0.14010383821336245	0.2227277330997268	0.07606878537060793	0.14665894772911886	0.2925151019728276	0.16253470282591265	0.12998039914691495	0.27955980131076	0.1545461029800439	0.12501369833071613	0.005994613134469109	0.015769088902777697	-0.009774475768308588	0.14019893207999762	0.0845289444530751	0.05566998762692252	0.045713260625956154	0.029824445982141665	0.01588881464381449	1.060020347421012	1.222080667018699	-0.16206031959768707	0.14879746021350415	0.25428116105332293	-0.10548370083981878						
BD_immune12	NMPR	post	epi	TACSTD2	436	109	159	True		1.7115534254883986	0.0	2.191796595914521	0.0	17595.29357798165	4669.238993710692	1.4645889963952519	0.4411917587420353	2.191796595914521	0.0	0.2449388946141112	0.17874224640449998	0.06619664820961121	0.23455787526053515	0.10610359402783587	0.12845428123269928	0.21166009150864962	0.0802499387126298	0.1314101527960198	0.2721462689655434	0.1654698604039936	0.10667640856154978	0.25802680245830284	0.15838758340286985	0.09963921905543299	0.005994613134469109	0.011939776531596079	-0.00594516339712697	0.1393543234859439	0.07654450479692908	0.06280981868901482	0.05610647604793848	0.02749969440750642	0.028606781640432063	1.0934817751196406	1.192857274653429	-0.09937549953378833	0.16151191670117715	0.2752908738218198	-0.11377895712064268						
BD_immune13	NMPR	post	a3	CLDN4	3	0	0	False	n_cells<20																																														
BD_immune13	NMPR	post	a3	TACSTD2	3	0	0	False	n_cells<20																																														
BD_immune13	NMPR	post	epi	CLDN4	28	7	7	False	tail<8	2.2911012838000895	1.3159614540585955																																												
BD_immune13	NMPR	post	epi	TACSTD2	28	7	7	False	tail<8	2.3428533498288657	1.7443348408995079																																												
BD_immune14	MPR	post	a3	CLDN4	0	0	0	False	n_cells<20																																														
BD_immune14	MPR	post	a3	TACSTD2	0	0	0	False	n_cells<20																																														
BD_immune14	MPR	post	epi	CLDN4	174	44	44	True		2.062502707068017	1.070448734959545	2.387365661256955	0.3485616884286967	10889.204545454546	7889.363636363636	2.387365661256955	0.3485616884286967	1.60128488822242	0.8514848840414974	0.23217605216576376	0.2013878885188979	0.030788163646865846	0.34786484181261873	0.2621757707622953	0.08568907105032342	0.32209631274962663	0.2506632412910767	0.07143307145854993	0.296454073868516	0.25388440841400217	0.04256966545451385	0.2820927909216811	0.24178459456589205	0.040308196355789055	0.026456456450137267	0.0	0.026456456450137267	0.15617606923536603	0.1730602094458322	-0.016884140210466164	0.049899200210628256	0.04533305542340988	0.004566144787218375	0.602697007760858	0.5216409829491673	0.08105602481169072	0.11066997054507328	0.049997392252614084	0.0606725782924592						
BD_immune14	MPR	post	epi	TACSTD2	174	44	44	True		1.5963487810426016	0.5848361701842608	2.2172823801378	0.07070451143084323	10474.15909090909	7693.295454545455	1.808543762366807	1.2143509008792626	2.2172823801378	0.07070451143084323	0.19989767938883138	0.18857864639403987	0.011319032994791506	0.31365273579595027	0.24514563602063938	0.06850709977531089	0.29490096866526133	0.22427248454411056	0.07062848412115078	0.30332133530929034	0.23389873545472356	0.06942259985456678	0.2829589387417798	0.22281890105637378	0.06014003768540602	0.026456456450137267	0.0	0.026456456450137267	0.1644654211913572	0.12149317886753873	0.04297224232381848	0.04902703875792851	0.05360271673360059	-0.004575677975672085	0.546919744722571	0.5320601734832417	0.014859571239329239	0.07740616851089756	0.059299166462473865	0.018107002048423693						
BD_immune15	NMPR	post	a3	CLDN4	4	0	0	False	n_cells<20																																														
BD_immune15	NMPR	post	a3	TACSTD2	4	0	0	False	n_cells<20																																														
BD_immune15	NMPR	post	epi	CLDN4	522	131	131	True		2.011571084391231	1.0178092339181117	2.3351742839074143	0.34456004003974966	7293.167938931298	7357.847328244275	2.3351742839074143	0.34456004003974966	1.8707395963899982	1.3738277908801693	0.21884154494131192	0.2238121940626899	-0.004970649121377985	0.205999905822161	0.2127162515811668	-0.006716345759005815	0.17348014310234353	0.18405253859012127	-0.010572395487777747	0.31523405659009235	0.39018458645902093	-0.07495052986892858	0.2944766477205732	0.36371181139202774	-0.06923516367145455	0.008857658765750823	0.0	0.008857658765750823	0.1685344227510758	0.1748606790379298	-0.006326256286853987	0.04253420433731642	0.05729241321198554	-0.014758208874669124	0.5870735896254761	0.5733090634094248	0.013764526216051287	0.07051575607551536	0.07334748829771424	-0.0028317322221988878						
BD_immune15	NMPR	post	epi	TACSTD2	522	131	131	True		2.162639795071116	1.2240607072740821	2.5239330937184383	0.474865194420421	8927.473282442748	6931.267175572519	1.734317048100738	1.241993267666646	2.5239330937184383	0.474865194420421	0.2519751324120447	0.2203060987204695	0.03166903369157523	0.19089095511367635	0.2303918839562307	-0.03950092884255435	0.15981325833210605	0.2040136802171455	-0.04420042188503945	0.3533410619118067	0.3592936823812135	-0.005952620469406811	0.3324354830005756	0.3369868073093331	-0.004551324308757487	0.0	0.008857658765750823	-0.008857658765750823	0.16459237021586404	0.20189026947675462	-0.03729789926089058	0.03986379530743898	0.05659850337943234	-0.016734708071993364	0.6049327511224232	0.5637997952755792	0.041132955846843955	0.0851252481581453	0.08829173978018316	-0.003166491622037859						
