col,ccle,TACSTD2,CLDN1,CLDN4,CLDN7,CLDN3,CLDN5,CLDN18,EPCAM,KRT8,KRT18,KRT19,CellLineName,StrippedCellLineName,ModelType,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode,disease_group,is_lung_suffix
BXPC3_PANCREAS_TenPx23,BXPC3_PANCREAS,2.47350471326744,,,2.15302210942871,,,,1.43032879060919,,,,BxPC-3,BXPC3,Cell Line,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,other,False
CALU1_LUNG_TenPx23,CALU1_LUNG,-0.630267655691389,,,-1.18523040272522,,,,-0.948450025247449,,,,Calu-1,CALU1,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,LUSC,NSCLC,True
HEC251_ENDOMETRIUM_TenPx23,HEC251_ENDOMETRIUM,2.79666978100647,,,2.85172121292784,,,,4.76501295672855,,,,HEC-251,HEC251,Cell Line,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,other,False
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx23,HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.17867313976274,,,-0.250130019477189,,,,0.0615541785806879,,,,HEL,HEL,Cell Line,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,AML,other,False
KYSE180_OESOPHAGUS_TenPx23,KYSE180_OESOPHAGUS,0.43184087561086,,,2.84430570916388,,,,3.69792623050664,,,,KYSE-180,KYSE180,Cell Line,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,ESCC,other,False
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx23,MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.59598445154624,,,-2.86218066073522,,,,-1.74930560284086,,,,MONO-MAC-1,MONOMAC1,Cell Line,Myeloid,Acute Myeloid Leukemia,Acute Monoblastic/Monocytic Leukemia,AMOL,other,False
SF295_CENTRAL_NERVOUS_SYSTEM_TenPx23,SF295_CENTRAL_NERVOUS_SYSTEM,-2.16565222329198,,,-3.96541748650167,,,,-2.09748063455729,,,,SF-295,SF295,Cell Line,CNS/Brain,Diffuse Glioma,Glioblastoma,GB,other,False
SKMEL5_SKIN_TenPx23,SKMEL5_SKIN,-1.74552349740007,,,-0.137729503871796,,,,-3.11512688789428,,,,SK-MEL-5,SKMEL5,Cell Line,Skin,Melanoma,Cutaneous Melanoma,SKCM,other,False
PC14_LUNG_TenPx05,PC14_LUNG,3.32487029580832,0.761659829208781,3.62802327698463,2.18578904861241,,,-0.339387710489059,2.96600649434298,-0.0912207870118229,,,PC-14,PC14,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
EBC1_LUNG_TenPx05,EBC1_LUNG,2.35288341451137,1.12506608063614,3.70914297576777,2.13423906702596,,,0.886061545977853,3.0012582249412,-0.379387585585997,,,EBC-1,EBC1,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,LUSC,NSCLC,True
SKMEL2_SKIN_TenPx05,SKMEL2_SKIN,-1.12149554760766,-0.93049569977289,-2.12477232101628,-0.791441525852119,,,-0.24458990437491,-1.4127470113481,-0.160284075649151,,,SK-MEL-2,SKMEL2,Cell Line,Skin,Melanoma,Melanoma,MEL,other,False
MEWO_SKIN_TenPx05,MEWO_SKIN,-1.1857814156932,-0.41615645635178,0.583706360284963,-1.12143041006695,,,-0.715369097531646,-1.81938169832366,-0.639975541304595,,,MeWo,MEWO,Cell Line,Skin,Melanoma,Cutaneous Melanoma,SKCM,other,False
HS944T_SKIN_TenPx05,HS944T_SKIN,-0.896942444001731,-0.0517427609206364,-1.95842923447634,-0.462784736917291,,,0.368848402261761,-1.2251681480076,0.175235766096479,,,Hs 944.T,HS944T,Cell Line,Skin,Melanoma,Cutaneous Melanoma,SKCM,other,False
JHH7_LIVER_TenPx05,JHH7_LIVER,-0.682916537970555,1.19476963788395,-1.47186354610302,-0.463893600739643,,,1.49507212479385,0.657023205407469,0.226737179062458,,,JHH-7,JHH7,Cell Line,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,HCC,other,False
RVH421_SKIN_TenPx05,RVH421_SKIN,-0.920667203841393,-0.661276981904163,-1.3619799186951,-0.747797397881345,,,-1.01276680959013,-1.076996690859,0.199227013124014,,,RVH-421,RVH421,Cell Line,Skin,Melanoma,Melanoma,MEL,other,False
A498_KIDNEY_TenPx05,A498_KIDNEY,-0.550896049260344,-0.269864744007575,-0.113772834840529,-0.393977888027971,,,-0.761887623458607,-1.2504233163622,0.336963634311403,,,A-498,A498,Cell Line,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,RCC,other,False
HS695T_SKIN_TenPx05,HS695T_SKIN,-0.95623732821848,-0.61376902038389,-0.921413842565593,-0.701764724200391,,,0.118471561408514,-1.34258823064922,-0.0941541375275078,,,Hs 695T,HS695T,Cell Line,Skin,Melanoma,Melanoma,MEL,other,False
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx30,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.945343750222853,-0.95487060608232,,,-0.940886030747776,,,-1.68571750960655,,,,697,697,Cell Line,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma with t(1;19)(q23;p13.3);TCF3-PBX1,BLLTCF3PBX1,other,False
8305C_THYROID_TenPx30,8305C_THYROID,-2.1703249221168,1.39486879978854,,,-0.679499492856347,,,-2.46631932060198,,,,8305C,8305C,Cell Line,Thyroid,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,THAP,other,False
HCT15_LARGE_INTESTINE_TenPx30,HCT15_LARGE_INTESTINE,3.34107244367967,0.15987565807955,,,2.54209456447454,,,5.52576100990495,,,,HCT-15,HCT15,Cell Line,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,other,False
IGR1_SKIN_TenPx30,IGR1_SKIN,-0.936963964583086,0.598238898621214,,,-0.864579478822476,,,-1.83660708116486,,,,IGR-1,IGR1,Cell Line,Skin,Melanoma,Melanoma,MEL,other,False
SUIT2_PANCREAS_TenPx30,SUIT2_PANCREAS,-1.12526156657369,1.57278775926557,,,0.319413247348752,,,3.17810903673906,,,,SUIT-2,SUIT2,Cell Line,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,other,False
LN18_CENTRAL_NERVOUS_SYSTEM_TenPx30,LN18_CENTRAL_NERVOUS_SYSTEM,-1.50542813867551,-0.312148892886888,,,-0.711710926897168,,,-3.72407870857412,,,,LN-18,LN18,Cell Line,CNS/Brain,Diffuse Glioma,Glioblastoma,GB,other,False
LNCAPCLONEFGC_PROSTATE_TenPx30,LNCAPCLONEFGC_PROSTATE,-0.123708857774762,-0.64370571225854,,,1.24164734665764,,,3.3244936969462,,,,LNCaP clone FGC,LNCAPCLONEFGC,Cell Line,Prostate,Prostate Adenocarcinoma,Prostate Adenocarcinoma,PRAD,other,False
NCIH650_LUNG_TenPx30,NCIH650_LUNG,0.845113452850697,-1.35495033137095,,,-0.492369117566336,,,-1.73978995853408,,,,NCI-H650,NCIH650,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx30,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.367869593370814,-0.932407717853656,,,-0.935041668382441,,,-2.68651984209709,,,,Reh,REH,Cell Line,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma with t(12;21)(p13.2;q22.1); ETV6-RUNX1,BLLETV6RUNX1,other,False
HEC1A_ENDOMETRIUM_TenPx31,HEC1A_ENDOMETRIUM,-2.24223489028252,1.54140241057875,,,1.06973965821711,,,3.12491941987816,0.677585573110491,,,HEC-1-A,HEC1A,Cell Line,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,other,False
HUPT3_PANCREAS_TenPx31,HUPT3_PANCREAS,1.98555695896637,-0.920750322718856,,,1.7383456565596,,,2.69414214071939,0.758127410571062,,,HUP-T3,HUPT3,Cell Line,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,other,False
KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx31,KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.92491870519692,-1.81733038109319,,,1.69427585656992,,,-2.07092037461805,-1.97893656089929,,,KMS-27,KMS27,Cell Line,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,PCM,other,False
LXF289_LUNG_TenPx31,LXF289_LUNG,-1.88430308971264,-0.233571681459978,,,0.99761569842772,,,-2.52597750845059,0.331900197602796,,,LXF-289,LXF289,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
CAL27_UPPER_AERODIGESTIVE_TRACT_TenPx31,CAL27_UPPER_AERODIGESTIVE_TRACT,2.51075208736019,2.21122332978248,,,-0.627344532599387,,,2.04488283457339,-0.289502543847992,,,CAL 27,CAL27,Cell Line,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,OCSC,other,False
RMUGS_OVARY_TenPx31,RMUGS_OVARY,2.2428340790731,1.49140526973057,,,-1.18774851564584,,,1.63088001938576,3.78740409164786,,,RMUG-S,RMUGS,Cell Line,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Mucinous Ovarian Cancer,MOV,other,False
SNU1105_CENTRAL_NERVOUS_SYSTEM_TenPx31,SNU1105_CENTRAL_NERVOUS_SYSTEM,-1.3334466329115,-0.794052449648834,,,-1.30968294539082,,,-2.77142249112605,-1.73784069022166,,,SNU-1105,SNU1105,Cell Line,CNS/Brain,Diffuse Glioma,Glioblastoma,GB,other,False
CAL33_UPPER_AERODIGESTIVE_TRACT_TenPx31,CAL33_UPPER_AERODIGESTIVE_TRACT,3.13284512928896,0.326516612315744,,,-2.20734339993127,,,0.123422284059638,0.312329503231475,,,CAL-33,CAL33,Cell Line,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,OCSC,other,False
U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx31,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.87000336544296,-1.92736840771919,,,-0.0349293721524547,,,-2.30257104937529,-1.9149940291644,,,U-937,U937,Cell Line,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,AML,other,False
A704_KIDNEY_TenPx32,A704_KIDNEY,-0.942201944871681,-0.196616394915724,-0.177657129013266,,-1.41780964043129,,-1.03638325928438,-2.59717930104489,,,,A-704,A704,Cell Line,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,RCC,other,False
WM88_SKIN_TenPx32,WM88_SKIN,-0.69371489363078,-1.82180826274386,-1.68423374367731,,-3.02229846234076,,-1.55021661771424,-2.30156640144652,,,,WM88,WM88,Cell Line,Skin,Melanoma,Melanoma,MEL,other,False
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx32,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.567541713994257,-0.478047107714765,1.00099836732518,,2.13838629143329,,-0.507975233599801,-0.539055632983958,,,,KMS-11,KMS11,Cell Line,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,PCM,other,False
NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx32,NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.14512395511974,-2.17886489664033,-1.19310870726705,,4.72006934222033,,1.0445556830299,-0.916605130976708,,,,NALM-6,NALM6,Cell Line,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,BLL,other,False
NCIH2052_PLEURA_TenPx32,NCIH2052_PLEURA,-0.821751001877627,1.19521164741079,-0.85309177438246,,-1.04304432218643,,0.192868705452759,-1.2905837549269,,,,NCI-H2052,NCIH2052,Cell Line,Pleura,Pleural Mesothelioma,"Pleural Mesothelioma, Sarcomatoid Type",PLSMESO,other,False
OV90_OVARY_TenPx32,OV90_OVARY,-0.00107413617740804,2.02003586434151,-0.411622720435085,,0.205072283366017,,4.95709864054853,4.73813264945437,,,,OV-90,OV90,Cell Line,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Serous Ovarian Cancer,SOC,other,False
SKES1_BONE_TenPx32,SKES1_BONE,-0.866166137033808,-0.0205417089242113,0.155069274499199,,-0.147775937672651,,0.318767893454386,-0.849332526545997,,,,SK-ES-1,SKES1,Cell Line,Bone,Ewing Sarcoma,Ewing Sarcoma,ES,other,False
SNB19_CENTRAL_NERVOUS_SYSTEM_TenPx32,SNB19_CENTRAL_NERVOUS_SYSTEM,-0.432501700063788,-0.506583595053296,-1.05078738134824,,-2.65843073139534,,-1.95268067163333,-1.94333925523779,,,,SNB19,SNB19,Cell Line,CNS/Brain,Diffuse Glioma,Astrocytoma,ASTR,other,False
MFE280_ENDOMETRIUM_TenPx32,MFE280_ENDOMETRIUM,-0.248230138006702,1.72421185717984,5.01418420812227,,0.863353793594233,,-0.293904055445321,4.12720986537208,,,,MFE-280,MFE280,Cell Line,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,other,False
HCC1806_BREAST_TenPx14,HCC1806_BREAST,2.82883615971984,1.52076529111019,,4.19128965422395,1.22657907387521,,,3.26163304985077,,,,HCC1806,HCC1806,Cell Line,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,DCIS,other,False
COLO320_LARGE_INTESTINE_TenPx14,COLO320_LARGE_INTESTINE,-2.31818831322913,-1.05940910551531,,-1.58863279684592,-3.11769949866408,,,-2.43163517505609,,,,COLO-320,COLO320,Cell Line,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,other,False
NCIH1581_LUNG_TenPx14,NCIH1581_LUNG,-0.918585538075442,-0.966360753907249,,-1.74179545424545,0.596877355901571,,,-1.21665680796592,,,,NCI-H1581,NCIH1581,Cell Line,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,LCLC,NSCLC,True
NCIH1792_LUNG_TenPx14,NCIH1792_LUNG,-0.795950451513703,0.562744102734552,,-2.0943711296226,1.15635446918723,,,-1.13493378998172,,,,NCI-H1792,NCIH1792,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
NCIH2066_LUNG_TenPx14,NCIH2066_LUNG,-1.88312105053254,-0.734433700990592,,-2.87475081149815,1.19036439428775,,,-0.356500448104737,,,,NCI-H2066,NCIH2066,Cell Line,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,SCLC,NET,True
SQ1_LUNG_TenPx14,SQ1_LUNG,3.2558618180752,0.494001708517013,,2.89424068660267,4.25075155105639,,,3.88540334477987,,,,Sq-1,SQ1,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,LUSC,NSCLC,True
A2780_OVARY_TenPx14,A2780_OVARY,-1.76122241523083,-0.491139899391298,,-2.34096448145134,-1.77319824342461,,,-1.63290942049965,,,,A2780,A2780,Cell Line,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Endometrioid Ovarian Cancer,EOV,other,False
MKN1_STOMACH_TenPx14,MKN1_STOMACH,-1.84489402891834,-0.427205757077187,,-0.821159710355396,0.689961398367404,,,-1.24513008639918,,,,MKN1,MKN1,Cell Line,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Adenosquamous Carcinoma of the Stomach,STAS,other,False
BICR22_UPPER_AERODIGESTIVE_TRACT_TenPx14,BICR22_UPPER_AERODIGESTIVE_TRACT,3.61729472454362,1.49202975638522,,3.40460170595191,-2.50386731899334,,,0.521588035854951,,,,BICR 22,BICR22,Cell Line,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,OCSC,other,False
HCC1395_BREAST_TenPx15,HCC1395_BREAST,-3.93699083086175,-1.7529077911024,-2.16286876144063,-3.9778337718926,-0.750735992745805,,,-3.8167990374402,0.322789048582637,,,HCC1395,HCC1395,Cell Line,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,IDC,other,False
SW1417_LARGE_INTESTINE_TenPx15,SW1417_LARGE_INTESTINE,0.224063003688177,1.76498177029689,1.72933658980072,1.98378967019548,2.85585340255269,,,2.17578861683116,-1.00422525848908,,,SW1417,SW1417,Cell Line,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,other,False
NCIH1435_LUNG_TenPx15,NCIH1435_LUNG,1.483328582339,0.17724419136957,0.401149343110885,1.34586801263849,2.17834099196526,,,0.810570082401638,-0.00438190078429734,,,NCI-H1435,NCIH1435,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
NCIH1568_LUNG_TenPx15,NCIH1568_LUNG,-0.253640981085358,2.19982783642175,0.644483123861004,1.30013676791258,0.264134933632932,,,2.19510493805093,-0.380439418409471,,,NCI-H1568,NCIH1568,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
NCIH1944_LUNG_TenPx15,NCIH1944_LUNG,-2.86837669411355,-0.18937522033203,-1.49837294805964,-1.46995323992904,-2.51217681065861,,,-1.5507706608673,0.777175853492741,,,NCI-H1944,NCIH1944,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
NCIH441_LUNG_TenPx15,NCIH441_LUNG,3.83551995512968,-0.741158409674691,0.865934200455243,1.17104809962636,-0.413959635320128,,,0.872103767632922,0.988220005857174,,,NCI-H441,NCIH441,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
KURAMOCHI_OVARY_TenPx15,KURAMOCHI_OVARY,-1.69484444443787,-0.280766611105579,-0.602792018243854,-2.3112610174644,0.345407121094212,,,-2.49110212975639,-0.76897966816018,,,KURAMOCHI,KURAMOCHI,Cell Line,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,HGSOC,other,False
KATOIII_STOMACH_TenPx15,KATOIII_STOMACH,-0.312767728483893,-0.333383281388918,0.710564929033301,2.27013892096904,-0.861015282897281,,,1.37042025152431,0.62172404509012,,,KATO III,KATOIII,Cell Line,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Signet Ring Cell Carcinoma of the Stomach,SSRCC,other,False
UBLC1_URINARY_TRACT_TenPx15,UBLC1_URINARY_TRACT,3.28871313495301,0.514149792013839,1.37112868946666,0.733185328697113,-0.187540800090886,,,1.73659403742192,-2.07474259248977,,,U-BLC1,UBLC1,Cell Line,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,BLCA,other,False
MFE319_ENDOMETRIUM_TenPx41,MFE319_ENDOMETRIUM,3.73723223906775,2.63792714914795,,,,,,3.73677852172747,,,,MFE-319,MFE319,Cell Line,Uterus,Endometrial Carcinoma,Uterine Adenosquamous Carcinoma,UASC,other,False
HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx41,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-2.00350120798954,-0.766760113953097,,,,,,-0.78395760033757,,,,HD-MY-Z,HDMYZ,Cell Line,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,AML,other,False
HDQP1_BREAST_TenPx41,HDQP1_BREAST,3.68224282300692,0.771996172569145,,,,,,2.40143836545999,,,,HDQ-P1,HDQP1,Cell Line,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,IDC,other,False
JHH6_LIVER_TenPx41,JHH6_LIVER,-0.902433233073851,-0.273412324010827,,,,,,-1.75064931120942,,,,JHH-6,JHH6,Cell Line,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,HCC,other,False
L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx41,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.41131993191564,-1.57943369421328,,,,,,-1.2878762726436,,,,L-428,L428,Cell Line,Lymphoid,Hodgkin Lymphoma,Hodgkin Lymphoma,HL,other,False
LMSU_STOMACH_TenPx41,LMSU_STOMACH,-0.950200245672045,-0.39402994050896,,,,,,-2.25063985804988,,,,LMSU,LMSU,Cell Line,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,STAD,other,False
HUPT4_PANCREAS_TenPx41,HUPT4_PANCREAS,2.06961208302754,2.33870468927332,,,,,,2.97974290688545,,,,HUP-T4,HUPT4,Cell Line,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,other,False
SW1783_CENTRAL_NERVOUS_SYSTEM_TenPx41,SW1783_CENTRAL_NERVOUS_SYSTEM,-1.81492797839511,-0.987032445237676,,,,,,-2.32821052090862,,,,SW 1783,SW1783,Cell Line,CNS/Brain,Diffuse Glioma,Anaplastic Astrocytoma,AASTR,other,False
UMUC3_URINARY_TRACT_TenPx41,UMUC3_URINARY_TRACT,-1.70378995627672,-1.43557734511951,,,,,,-1.09956764206933,,,,UM-UC-3,UMUC3,Cell Line,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,BLCA,other,False
G402_SOFT_TISSUE_TenPx26,G402_SOFT_TISSUE,-1.72993346258528,,,,-3.34816789232857,,-1.17519057281319,-3.18385713762689,1.11787397724269,,,G-402,G402,Cell Line,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,RCC,other,False
U118MG_CENTRAL_NERVOUS_SYSTEM_TenPx26,U118MG_CENTRAL_NERVOUS_SYSTEM,-2.12835348547482,,,,-2.46571414528847,,3.79912036223366,-3.95410591609951,-13.9685101665052,,,U-118 MG,U118MG,Cell Line,CNS/Brain,Diffuse Glioma,Astrocytoma,ASTR,other,False
KYSE150_OESOPHAGUS_TenPx26,KYSE150_OESOPHAGUS,1.67393245152909,,,,-1.61113206508752,,-1.50615694464737,1.54736486702948,0.31666171735211,,,KYSE-150,KYSE150,Cell Line,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,ESCC,other,False
NCIH1155_LUNG_TenPx26,NCIH1155_LUNG,-1.92210568085099,,,,0.344144885886249,,-0.0333381677269171,-2.67281308632364,-2.48556385752503,,,NCI-H1155,NCIH1155,Cell Line,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,LCLC,NSCLC,True
NCIN87_STOMACH_TenPx26,NCIN87_STOMACH,2.32669816433069,,,,0.584239205951706,,-1.29423899458608,3.11065070932704,3.93799113862919,,,NCI-N87,NCIN87,Cell Line,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Tubular Stomach Adenocarcinoma,TSTAD,other,False
OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx26,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.24612020078997,,,,-0.891177971103445,,-0.700899362005851,-1.5719513877873,0.428590015550772,,,OPM-2,OPM2,Cell Line,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,PCM,other,False
PL45_PANCREAS_TenPx26,PL45_PANCREAS,1.85504109990874,,,,3.41121147492989,,-1.93424106412762,3.38650219055508,3.16920783194607,,,PL45,PL45,Cell Line,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,other,False
SKCO1_LARGE_INTESTINE_TenPx26,SKCO1_LARGE_INTESTINE,2.09381226580651,,,,4.5069773369142,,3.77776740601194,3.92570495321073,6.26078735638766,,,SK-CO-1,SKCO1,Cell Line,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,other,False
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx26,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.07425395892087,,,,-1.22302222678913,,-0.551666736184417,-1.35444280055603,-4.6225081162436,,,SU-DHL-4,SUDHL4,Cell Line,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCLNOS,other,False
769P_KIDNEY_TenPx25,769P_KIDNEY,-0.980535660087727,1.28626994081529,3.98045814443047,,-0.344520335021571,,,-2.98182580826687,,,,769-P,769P,Cell Line,Kidney,Renal Cell Carcinoma,Renal Clear Cell Carcinoma,CCRCC,other,False
C32_SKIN_TenPx25,C32_SKIN,-1.09991296735147,-1.13650885347916,-4.99350800143765,,-1.61701023410834,,,-2.24026025198899,,,,C32,C32,Cell Line,Skin,Melanoma,Melanoma,MEL,other,False
HEC59_ENDOMETRIUM_TenPx25,HEC59_ENDOMETRIUM,-0.575457784095734,-0.443542899847265,0.324690044237529,,2.31608560303119,,,3.41063905273225,,,,HEC-59,HEC59,Cell Line,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,UCEC,other,False
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx25,K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-3.10731917772885,-1.28310135873731,-3.55438111126337,,-1.06139971417314,,,0.0557671293320343,,,,K-562,K562,Cell Line,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",CMLBCRABL1,other,False
NUGC3_STOMACH_TenPx25,NUGC3_STOMACH,5.52917125321149,0.912726809994146,4.62748800736855,,1.40677059761902,,,4.49314817995445,,,,NUGC-3,NUGC3,Cell Line,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,STAD,other,False
RD_SOFT_TISSUE_TenPx25,RD_SOFT_TISSUE,-0.746637195734008,-1.31747654504596,-1.04132722912679,,-1.30924143244617,,,-1.79042746807322,,,,RD,RD,Cell Line,Soft Tissue,Rhabdomyosarcoma,Embryonal Rhabdomyosarcoma,ERMS,other,False
SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx25,SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.445012956943494,-0.586622561746604,-4.95405564024658,,-1.75370431703938,,,-1.08730923530753,,,,SEM,SEM,Cell Line,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma with t(v;11q23.3);KMT2A Rearranged,BLLKMT2A,other,False
SHP77_LUNG_TenPx25,SHP77_LUNG,-1.71128617969788,-0.378136932334732,0.832697129545896,,1.3031179060981,,,0.489017061445359,,,,SHP-77,SHP77,Cell Line,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,SCLC,NET,True
TC71_BONE_TenPx25,TC71_BONE,-0.79652765873763,1.20747002766525,-2.9781415202384,,-0.880107185599709,,,-1.5730648919763,,,,TC-71,TC71,Cell Line,Bone,Ewing Sarcoma,Ewing Sarcoma,ES,other,False
HCC1937_BREAST_TenPx18,HCC1937_BREAST,2.58577717329933,2.44352492583497,,1.8598918784413,,,,0.670818535962041,,,,HCC1937,HCC1937,Cell Line,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,IDC,other,False
HCT15_LARGE_INTESTINE_TenPx18,HCT15_LARGE_INTESTINE,-0.201608072578999,-4.39314600444151,,-0.808773397411491,,,,2.31420947645308,,,,HCT-15,HCT15,Cell Line,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,COAD,other,False
