ccle,TACSTD2_protein,CLDN1_protein,CLDN4_protein,CLDN7_protein,TACSTD2_rna,CLDN1_rna,CLDN4_rna,CLDN7_rna
NCIH196_LUNG,-1.04924283994366,-0.904416160362831,,-1.83683117579298,0.4854268271702416,3.4475791965488827,1.782408564927373,0.5260688116675876
NCIH2009_LUNG,2.90046392497731,-3.3127565738864,,2.71859570484062,8.03842520687726,0.2509615735332187,7.349612971824522,7.553437305754408
NCIH2286_LUNG,-0.782937107900153,3.25431589465088,,-2.31482215332593,1.1309308698264486,7.961970533384498,0.9411063109464316,0.3673710656485294
CORL47_LUNG,-1.83301114565456,-3.93151819629585,-1.59425174221189,-0.0703556734849174,0.6507645591169022,0.8155754288625725,4.310340120612151,6.04023491675437
NCIH146_LUNG,-2.08231363308606,1.63459693782776,-2.7852227248516,1.06636621159319,0.9560566524124028,5.338780943894699,2.111031312388744,6.4379600883344725
NCIH23_LUNG,-1.66944521320683,3.05455696428644,-3.00559581288356,-5.02117857715905,0.4436066514756145,7.321928094887363,1.292781749227846,0.7824085649273732
CORL88_LUNG,-1.72973617467559,,2.81733527015499,1.81445779656411,1.922197848396367,0.7398481026993275,7.228818690495881,5.94766615679601
HCC44_LUNG,-0.78931032834856,,-0.55894243942282,-0.631377485904891,4.516015147003665,6.477029653013065,5.751410160064371,3.844988156682612
NCIH2172_LUNG,-0.414957089414946,,-2.02076147165257,-1.24898163808796,6.455656002220498,2.8011586560936985,2.957914598632985,3.2479275134435857
LU65_LUNG,-2.11516727050587,0.924364198300843,,-1.22041616201181,3.613531652917927,4.412781525338476,7.421644094048272,2.39231742277876
NCIH460_LUNG,-2.01460867410348,-0.0482936527615035,,-1.25388364387382,0.2265085298086797,4.37851162325373,4.671859468247477,2.27500704749987
NCIH522_LUNG,-1.62335456917925,-0.611792867871782,,-2.18749572094775,0.2750070474998697,0.1243281350022017,1.6461626571578936,0.6135316529179271
HCC15_LUNG,-0.0542793420375973,1.18357752187213,,,4.805808348701467,3.656496370553495,7.320755428706466,4.676944359106912
CORL23_LUNG,3.13909136531352,0.107349149977306,,1.36541328298093,7.484863164322325,1.372952097911829,7.970911158577129,8.04193288184217
SW1573_LUNG,-0.83930017148715,-0.609656176022515,0.831708353025961,-0.728067763406198,1.632268215499513,3.624100894628114,3.056583528366368,1.0
SW1271_LUNG,-1.2723361866078,2.93406197230398,-4.59299576257199,,0.4854268271702416,6.29130885982897,2.130930869826449,0.4436066514756145
IALM_LUNG,-1.25170740133634,-1.33085245160073,1.44201520116742,,0.4329594072761062,2.794935662803536,6.011227255423254,4.417515002885087
NCIH647_LUNG,1.03568725879343,2.57782023396497,-0.390832839409234,0.505306550534536,6.129283016944966,5.600804954989473,6.661350569233997,5.60229058486114
NCIH292_LUNG,5.58611442824841,2.86473711197465,,2.02607738806487,9.616107697600578,6.184081890370264,8.258141995893771,8.146034009482275
CHAGOK1_LUNG,0.614141385155557,-0.975545468147172,,1.2450025287769,7.084702108011991,5.7718855785153655,7.581049900945041,7.1543118114364885
NCIH446_LUNG,-3.53269872044001,-1.2571927611836,,-0.69329436768114,0.3895668117627256,0.1890338243900171,0.7048719644563528,2.3305584000308026
HCC1833_LUNG,-2.04417774770678,-0.438209760373498,0.301393242144924,2.51007895026682,0.5849625007211562,2.3673710656485296,8.312746845558241,8.372386258332641
CALU1_LUNG,-0.630267655691389,,,-1.18523040272522,6.24412594328373,2.7463127664254587,6.3466023752989855,3.2600256559614555
PC14_LUNG,3.32487029580832,0.761659829208781,3.62802327698463,2.18578904861241,8.783784026219614,4.351204277257994,9.117279460053922,8.294161218694752
EBC1_LUNG,2.35288341451137,1.12506608063614,3.70914297576777,2.13423906702596,7.840652055941782,5.050501697446727,8.451087446957397,7.00539998774259
NCIH650_LUNG,0.845113452850697,-1.35495033137095,,,4.558879853475442,3.872828759534885,1.15704371014558,0.4114262457264649
LXF289_LUNG,-1.88430308971264,-0.233571681459978,,,3.711494906650088,7.087144564591868,5.530757457461217,4.699329525673156
NCIH1581_LUNG,-0.918585538075442,-0.966360753907249,,-1.74179545424545,0.1505596765753814,0.2509615735332187,1.15704371014558,0.1110313123887439
NCIH1792_LUNG,-0.795950451513703,0.562744102734552,,-2.0943711296226,4.558879853475442,4.780835001738229,7.153298682854903,2.2016338611696504
SQ1_LUNG,3.2558618180752,0.494001708517013,,2.89424068660267,9.11097913063484,6.757423346821803,8.568070117946721,7.3049672876759635
NCIH1435_LUNG,1.483328582339,0.17724419136957,0.401149343110885,1.34586801263849,8.705943353973835,3.905928478173135,9.144556281982275,7.4046306842176115
NCIH1568_LUNG,-0.253640981085358,2.19982783642175,0.644483123861004,1.30013676791258,6.552745936748446,6.80025280637239,8.339627347580395,6.771489469500598
NCIH1944_LUNG,-2.86837669411355,-0.18937522033203,-1.49837294805964,-1.46995323992904,0.7048719644563528,4.428946344769483,5.127633279725874,3.593353770980297
NCIH441_LUNG,3.83551995512968,-0.741158409674691,0.865934200455243,1.17104809962636,9.17587385548062,3.814550423461808,8.106484424292539,7.537140729804997
NCIH1155_LUNG,-1.92210568085099,,,,0.3561438102252753,0.2387868595871165,5.060047383669939,2.596935142387232
SHP77_LUNG,-1.71128617969788,-0.378136932334732,0.832697129545896,,0.3561438102252753,0.4646682670034443,6.3446509891484455,2.321928094887362
NCIH1355_LUNG,-1.34487248734271,3.34837901998703,,-2.46373477560153,4.462706750670158,6.82781902461732,1.263034405833794,0.4222330006830478
NCIH1437_LUNG,1.98355746845443,1.66687858221833,,2.95526435467601,6.179909090014935,3.3405622690264134,7.278356528010724,7.311157949208863
NCIH2122_LUNG,1.61566830229099,-0.0384830303116499,,2.80162279769219,7.302227645681221,4.9740703670240265,8.631649992945023,8.639268345957685
NCIH2030_LUNG,-1.05960072083354,1.17196388124562,,-0.591443046049022,0.4329594072761062,6.769507291436245,1.070389327891398,4.77082904603249
CALU6_LUNG,-1.58088192975724,0.497086775269039,,,0.5260688116675876,4.588564737401351,3.5360529002402097,1.2387868595871168
