ModelID	CellLineName	OncotreePrimaryDisease	OncotreeSubtype	group	CLDN4	CLDN4_Chronos	CD274	sig_IFNG	sig_MHC1
ACH-000021	NCI-H1693	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	6.397118409042582	0.1375790060788053	2.62760683812965	-0.07740684983869477	0.17275516299536037
ACH-000496	NCI-H1792	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	7.153298682854903	0.2504223426381799	2.1176950426697547	0.45658381429197953	0.5725756921629342
ACH-000888	NCI-H1793	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	7.454587186925478	0.0663128566822492	1.9745293124838816	0.11459068276670491	-0.811097710392951
ACH-000414	NCI-H1944	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	5.127633279725874	0.01282784792578	0.5160151470036647	0.05797596134558421	-0.1103450622725167
ACH-000587	NCI-H1975	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	7.45022149589718	0.0277364087266782	3.344828496997441	0.3572892024155902	0.6452230187803095
ACH-000886	NCI-H2009	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	7.349612971824522	0.2027321959825704	4.185073637876762	0.19067844684337595	1.050606615992377
ACH-000781	NCI-H2023	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	1.599317793698226	-0.0925996897299185	0.6870606883398922	0.1615439529388127	0.18631755249936888
ACH-000521	NCI-H2030	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	1.070389327891398	0.0889527548630884	1.9068905956085185	0.28154013047215953	0.5533029318247488
ACH-000841	NCI-H2087	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	8.3387809438947	0.0551016152821143	3.8268026842858265	0.3632264368059396	1.0490128612890288
ACH-000311	NCI-H2122	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	8.631649992945023	0.027454996367824	1.516015147003665	-0.12939736015418296	0.11740551750912587
ACH-000785	NCI-H2126	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	7.608365723163637	0.0437118706502145	1.7865963618908067	0.2200497687473215	-0.07881482700578579
ACH-000718	NCI-H2291	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	9.779932707234156	0.095258564324562	4.981396031972149	0.3741422660150218	1.4184553635036785
ACH-000900	NCI-H23	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	1.292781749227846	-0.0860423670871378	0.2387868595871165	-0.25238657942591847	0.00128301874687492
ACH-000337	NCI-H3122	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	7.350497247084133	0.0733355618402896	2.2539892662307865	-0.2860526784704662	-0.9104706284941028
ACH-000837	NCI-H322	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	7.851686585733419	0.0394527529023837	3.625270489374693	-0.29697283710823974	-0.9598200445947691
ACH-000860	NCI-H358	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	7.9341036373619165	0.0878261118529151	3.7463127664254574	0.13528787490349	0.46647585925442225
ACH-000638	NCI-H441	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	8.106484424292539	0.064461023522255	4.944858445807539	0.43622898678978594	0.6840418273319446
ACH-000343	NCI-H522	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	1.6461626571578936	0.1282734865562161	0.0840642647884745	-0.21931118607289707	-0.765634163526664
ACH-000945	NCI-H650	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	1.15704371014558	-0.2781924117019274	3.864928972289788	0.19951930863787493	0.6967019525495366
ACH-000416	NCI-H838	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	0.5459683691052926	-0.0618777367423335	1.4168397419128291	-0.38613232478346327	-0.7574078940438581
ACH-000030	PC-14	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	9.117279460053922	0.088661914574679	2.021479727410452	-0.17460208700425567	-0.11432800482118724
ACH-000791	RERF-LC-Ad1	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	9.783653086390071	0.1381487459346362	4.791814071161826	1.0585707495038985	1.5233827674003386
ACH-000774	RERF-LC-Ad2	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	8.132319783167718	0.1160455183666606	4.532940288372874	0.4683663622816384	0.43014239680488653
ACH-002526	SNU-1327	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	6.617798025902778	-0.1674733349176446	1.4854268271702415	-0.41668163755976245	-0.47782438916691833
ACH-002522	SNU-2292	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	1.5459683691052926	-0.1835081870890937	2.6016965164809576	1.1150549393785767	1.2142850626571282
ACH-002531	SNU-2535	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	8.178266467781853	0.0441323088227611	4.94626298433245	0.2678971076191754	0.9339269743194685
ACH-000677	SW 1573	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	3.056583528366368	-0.0016944553926316	1.8155754288625725	0.10648438662423583	0.9225064309656943
ACH-000511	Calu-1	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	6.3466023752989855	0.0786344761173312	4.544732655932624	0.35378177282049655	0.3905368313655586
ACH-000563	EBC-1	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	8.451087446957397	0.0927674471486981	3.71699089440494	0.2607454203717739	1.3181445811869608
ACH-000585	EPLC-272H	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	7.23035674505615	-0.0862221462791625	4.2630344058337934	0.281746924279045	0.8769981510560388
ACH-000843	HARA	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	3.2078928516413328	-0.0374336925490491	0.6690267655096305	-0.02216209040645211	0.48215624596591955
ACH-000878	HCC-15	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	7.320755428706466	0.0781586402829762	1.4698859762744636	0.32415430351522895	0.46462283357069756
ACH-000454	HCC-95	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	7.283273598920621	-0.1784381421419836	1.7180875839605168	-0.06097618075003102	0.18791016283685402
ACH-000975	HCC2450	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	1.1826922975161902	0.0543390378426666	5.830863756751758	-0.027817265055957274	0.3222529308240527
ACH-000858	KNS-62	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	7.26463025566923	0.0623658020826375	0.5945485495503542	-0.3764859647798041	-0.24769522899857802
ACH-000769	LK-2	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	2.541019153133559	-0.0175422127178223	1.4329594072761065	-0.5283262285061752	-0.8070792067836581
ACH-000176	LOU-NH91	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	7.581953750848818	-0.017977526938199	2.568032104771279	0.38110015921148954	0.554065232565198
ACH-000390	LUDLU-1	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	8.913009056991898	-0.1121918642917709	0.7907720378619999	0.10588605082909527	0.4099767526470522
ACH-000921	NCI-H157-DM	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	0.765534746362977	-0.0814651874247607	3.1176950426697547	0.26912168063150743	0.4390525798520564
ACH-000747	NCI-H1703	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	0.8718436485093178	-0.0223623546672229	0.4329594072761062	-0.09747392464129542	0.5646527660513605
ACH-000894	NCI-H1869	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	8.397845735630698	-0.1555511554227038	4.203201156316611	0.48199522828053637	1.2335188371987382
ACH-000481	NCI-H2170	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	8.974787405160122	-0.2300104898587981	0.5753123306874368	-0.2563258531447212	-0.5650641353291174
ACH-000700	NCI-H2882	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	3.817623257511431	0.0034265714192633	3.670160514126634	-0.007902698052775667	0.06783000205352019
ACH-000395	NCI-H520	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	3.063502942306158	-0.2405728046794342	0.5655971758542251	-0.16329543685574657	-0.23749413425903376
ACH-000261	RERF-LC-AI	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	3.125981653854716	-0.0471685521642095	2.994579724215748	0.01804678151387701	0.6551674842313819
ACH-000442	RERF-LC-Sq1	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	5.204766750654613	-0.1310533563768256	4.295723024539968	0.42228854525104764	1.6860623246878306
ACH-000665	SK-MES-1	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	LUSC	7.105908508571158	0.0437426575606673	3.743084055549586	0.6859030091030772	1.0228323979063099
ACH-000257	COR-L279	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.856363275069203	0.0354085969181841	0.7136958148433591	-0.20252463070645782	-0.9496369715113177
ACH-000187	COR-L311	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.727239777484807	0.0949789739211413	0.01435529297707	-0.5602527892869211	0.24733964030412942
ACH-000695	COR-L47	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	4.310340120612151	-0.0355538851819594	0.903038270112912	-0.2558372187496659	-0.027383235537621953
ACH-000749	DMS 273	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	1.4059923596758368	0.1325859930290597	0.2750070474998697	-0.37689403481241446	-0.09437290463097156
ACH-000698	DMS 53	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	8.729212856911676	-0.0129548541781518	2.3673710656485296	0.08956671294200345	1.1868564777841843
ACH-000515	HCC-33	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	3.114367024952	-0.289579861829761	0.3103401206121505	-0.5005466149864126	-2.1377707032047932
ACH-002051	Lu-134-A	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.302501844112321	0.0960491677939419	0.6135316529179271	-0.5206365085545409	-0.18231021147628496
ACH-001549	Lu-135	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	7.003152448666922	0.0143965620423007	1.713695814843359	-0.5453250141304276	-0.006925750760884197
ACH-002052	Lu-139	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	2.805292455600712	0.0446200385749464	0.0840642647884745	-0.8785451077876926	-1.6105817426522933
ACH-002077	Lu-165	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	5.033863451866284	0.3355902994333525	1.9818526532897407	0.17615277477272376	1.1447948256596927
ACH-000866	NCI-H1048	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	2.780310099043376	0.0048050042708573	1.1953475983222193	0.16226037401646418	0.4691863109516893
ACH-000514	NCI-H1092	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	5.560409266362118	-0.0152778473196557	1.1176950426697545	-0.45034247903333496	-1.3512956393466131
ACH-000431	NCI-H1694	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	1.879705766282288	0.1261377990963032	0.3673710656485294	-0.3032798733717609	-1.008040888288441
ACH-000559	NCI-H1836	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.854993016757	0.1028342446414757	1.0565835283663676	-0.18698836661013035	-1.3504122015878905
ACH-002490	NCI-H1882	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	5.090853430451113	0.1865355748057151	2.4672794804599825	0.13362880161152335	0.7086313600528804
ACH-000290	NCI-H209	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	7.313790025443685	0.0677206874607231	0.9107326619029126	-0.3163745759198419	-0.9234371598862351
ACH-000639	NCI-H211	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	1.6690267655096307	0.0656402101640341	0.3103401206121505	-0.37642921486038955	-1.5390794946938335
ACH-000525	NCI-H2171	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	7.073498932290183	0.0561779605988301	0.2016338611696504	-0.500814264257525	-1.5116638985896327
ACH-000912	NCI-H2286	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	0.9411063109464316	-0.0669380091589499	3.049630767724601	0.17411709315021107	-0.7205932294937148
ACH-000800	NCI-H446	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	0.7048719644563528	0.0087125215428457	0.0565835283663675	-0.7376574771349307	-1.651142810107474
ACH-000871	NCI-H510	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	8.014578464922891	-0.2360743772993523	1.4698859762744636	-0.1760482231612469	-0.9883974677345564
ACH-000767	NCI-H526	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.461561300001896	0.380935755211277	0.2265085298086797	-0.05355218835065654	0.5496404006620905
ACH-000775	NCI-H727	Lung Neuroendocrine Tumor	Lung Carcinoid	SCLC_NET	8.956985924612576	0.132546295335982	0.6780719051126377	-0.12390618225251453	-0.271121173524301
ACH-000355	NCI-H82	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	0.722466024471091	-0.2944077449381274	0.6229303509201767	-0.8435181692912546	-1.8259206574735898
ACH-001386	SCLC-22H	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.463851292611099	0.0627137997227117	0.4646682670034443	-0.33760719770694314	-1.5927826800642488
ACH-000790	SHP-77	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.3446509891484455	0.1545893865000198	0.9781956296816516	-0.2952115252330257	-1.1411034645781948
ACH-000826	CAL-12T	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	8.59245703726808	0.0499932089985047	4.924099885640741	0.10983965440213059	-0.08140076202483883
ACH-000662	COR-L23	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	7.970911158577129	-0.2554603870262458	5.07724299893246	-0.07149296025886101	0.5303657018632824
ACH-000867	ChaGo-K-1	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	7.581049900945041	0.1364819900490264	0.1763227726404628	-0.14454579576588875	-0.8878991549329351
ACH-000901	HCC-1359	Non-Small Cell Lung Cancer	Giant Cell Carcinoma of the Lung	other_NSCLC	2.867896463992655	0.0093280043025058	3.4449320489421824	0.0731932899415384	0.047923740453663044
ACH-000840	HCC-366	Non-Small Cell Lung Cancer	Lung Adenosquamous Carcinoma	other_NSCLC	1.835924074254375	-0.1032922379425477	1.632268215499513	1.147529561966205	-0.3835375451283938
ACH-000143	HCC2429	Non-Small Cell Lung Cancer	NUT Carcinoma of the Lung	other_NSCLC	0.4750848829487829	-0.0143044195744003	0.632268215499513	-0.03218287332141542	-0.08943742701941301
ACH-000672	IA-LM	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	6.011227255423254	0.2314249989854764	3.596935142387232	-0.1056191976418484	-0.06749854378539524
ACH-002035	LCAM1	Non-Small Cell Lung Cancer	Poorly Differentiated Non-Small Cell Lung Cancer	other_NSCLC	1.5410191531335593	0.1437222943662421	1.948600847493356	0.16209279143868804	-0.4103355877263032
ACH-000627	LCLC-103H	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	7.908272516291422	0.1022805572220278	5.870118083965933	0.2686317931499411	1.3542379455002043
ACH-000596	LCLC-97TM1	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	9.30108459093582	0.3939579674136731	4.479618608469416	0.5942945765397044	0.3366128528833211
ACH-000444	LU99	Non-Small Cell Lung Cancer	Giant Cell Carcinoma of the Lung	other_NSCLC	1.6735564239901446	0.0962437104093173	2.883620816285672	-0.30579574768459855	-0.35955553668927764
ACH-000438	Lu-65	Non-Small Cell Lung Cancer	Giant Cell Carcinoma of the Lung	other_NSCLC	7.421644094048272	0.323053515415877	1.875780063068488	0.037639306251636986	0.13614872302747524
ACH-000980	NCI-H1155	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	5.060047383669939	0.1152555523750995	1.3561438102252754	0.0596952973437662	1.2218467780353899
ACH-000510	NCI-H1299	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	1.819668183496456	0.162135790607007	1.5260688116675876	-0.4666263898351017	-0.28414864275962903
ACH-000015	NCI-H1581	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	1.15704371014558	0.0209149568609926	0.070389327891398	-0.434547203604022	-1.415194090802725
ACH-000035	NCI-H1650	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	7.974471952285043	-0.0516606087302142	2.241840183564671	0.6511666898268477	0.4566143306893251
ACH-000434	NCI-H1915	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	1.6182386555954549	-0.0683415240726493	5.422905742612183	-0.37585225442065134	-1.0078912045226178
ACH-000929	NCI-H2110	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	8.915401388260412	-0.0420313239819432	3.23112515787905	0.02938865241940118	-1.4125963142098736
ACH-000924	NCI-H2172	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	2.957914598632985	0.0601109144785547	0.4436066514756145	-0.28635945256039713	-0.02554428772548474
ACH-000251	NCI-H2887	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	9.220378327695228	0.1977502036266236	0.1890338243900171	0.15781314560370396	0.6661349666163889
ACH-001075	NCI-H292	Non-Small Cell Lung Cancer	Mucoepidermoid Carcinoma of the Lung	other_NSCLC	8.258141995893771	-0.1236007263823109	5.211401637418471	0.04412000835954177	-0.10122509845697503
ACH-000463	NCI-H460	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	4.671859468247477	-0.0522029622018941	2.0840642647884744	-0.2104962517223015	-0.20197376643657003
ACH-000378	NCI-H647	Non-Small Cell Lung Cancer	Lung Adenosquamous Carcinoma	other_NSCLC	6.661350569233997	0.2062140609227713	4.872336288104642	0.18084645448881506	-0.20159910346029725
ACH-000853	NCI-H661	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	2.097610796626422	0.0972270378651839	0.0976107966264223	-0.19086032351957263	-0.6282847195934298
ACH-000292	NCI-H841	SMARCA4-deficient undifferentiated tumor	SMARCA4-deficient undifferentiated tumor	other_lung	1.1890338243900171	0.1758611065302707	0.1634987322828795	-0.3167256580447416	0.2004369981809145
ACH-000890	SW 1271	SMARCA4-deficient undifferentiated tumor	SMARCA4-deficient undifferentiated tumor	other_lung	2.130930869826449	0.1225573669663541	0.3785116232537298	0.0704445283238819	0.5759047157950333
