gene,n_cohorts,n_up,frac_up,mean_baseline,mean_icb,mean_delta,paired_t_p,wilcoxon_p,cohens_dz
Hs3st2,63,11,0.1746031746031746,0.003399477534419154,0.0036291198949695504,0.00022964236055039708,0.839977861635156,0.9090113066460508,0.025546765627771313
Hsd17b11,65,34,0.5230769230769231,5.035649435769289,5.084914642216342,0.04926520644705335,0.21778868584432953,0.375895750961603,0.15438335191654196
Hsd17b12,65,22,0.3384615384615385,6.269943466194755,6.197104719547676,-0.07283874664708072,0.005798488906820421,0.008696076892188986,-0.3540888117246212
Hsd17b3,61,9,0.14754098360655737,0.008096562296667019,0.006150340585551679,-0.0019462217111153386,0.4207168816882511,0.3740434083783506,-0.1038051562159149
Htra3,65,36,0.5538461538461539,3.0849226002141124,3.1700024002406613,0.08507980002654951,0.20738746406245315,0.27369114839984354,0.15797905448236566
Iars2,64,18,0.28125,4.2514170397936795,4.124638052455655,-0.12677898733802362,0.00010598038517569493,0.00010791706354430804,-0.5171992467529618
Icam5,61,36,0.5901639344262295,0.30317350184490277,0.3085767944297236,0.005403292584820765,0.678088111961134,0.6328960753939576,0.05340520077019044
Id4,63,37,0.5873015873015873,0.8808162634003717,0.93993254097643,0.05911627757605835,0.19314142780394777,0.35181727421392794,0.16575424465224542
Ids,65,25,0.38461538461538464,3.6680000413916156,3.5688977470323895,-0.09910229435922555,0.010973524015438274,0.014654827915361096,-0.3249515253348904
Ifna9,65,2,0.03076923076923077,0.0008241174479320139,0.0007885253403335534,-3.559210759846053e-05,0.031602576972397975,0.0057715890441035304,-0.27257965260658784
Igdcc4,65,33,0.5076923076923077,1.1523478012363553,1.183064572423318,0.03071677118696284,0.6142021829821449,0.8318063639574437,0.06283141786767182
Igfbp7,65,29,0.4461538461538462,6.730939181002848,6.72401179476573,-0.0069273862371181496,0.9135708532811345,0.9037731627615625,-0.013515495984996477
Igsf5,65,24,0.36923076923076925,1.2484130690325255,1.1320732246399592,-0.11633984439256635,0.036435011791097136,0.022980925871764347,-0.26504850687528386
Il7,65,38,0.5846153846153846,1.0290453753690394,1.0237827314265886,-0.00526264394245072,0.881765686203836,0.659134690490518,-0.018521654276559482
Imp3,65,40,0.6153846153846154,6.123230995793816,6.1492543692899995,0.02602337349618318,0.28946387193630374,0.17718789655113687,0.13248810816719578
Inafm1,65,37,0.5692307692307692,3.223689836762075,3.232121534780633,0.008431698018558214,0.6883641337175698,0.558630588718374,0.04997366226435348
Irf2bp2,63,34,0.5396825396825397,4.656560991434029,4.695611665773057,0.03905067433902919,0.26063289764890385,0.23089046064000307,0.14303030127215463
Irf4,62,41,0.6612903225806451,0.7139303288209595,0.8615750514558546,0.14764472263489528,0.0008124410486062604,0.0003939596033167082,0.4475471788586466
Irf9,65,44,0.676923076923077,4.578354525121921,4.794344929078954,0.21599040395703295,5.6199255000858796e-05,0.00013721508248524226,0.5353607690551191
Irs1,65,13,0.2,2.0546302202385474,1.872959373566665,-0.18167084667188244,0.00043596019393787985,0.0001051092606866181,-0.4601656160996549
Itgae,61,31,0.5081967213114754,0.6050099247190924,0.6252553649015702,0.020245440182478012,0.4951880468828667,0.6691061025353686,0.08786754025213594
Itgb1bp1,64,41,0.640625,5.424901789674239,5.495547524174583,0.07064573450034341,0.028590161523861797,0.018909304005210806,0.28006799850524794
Kat14,63,33,0.5238095238095238,4.254973473146835,4.245913752637332,-0.009059720509504288,0.7217385164357515,0.9836139497175163,-0.04507343780910648
Katnb1,64,24,0.375,3.5438906069494696,3.4511575641518193,-0.09273304279765002,0.021433528969971548,0.0323546451429171,-0.2948856615389751
Kcnj6,63,13,0.20634920634920634,0.0017424320550842361,0.0023550649766704546,0.0006126329215862184,0.3017360296436476,0.642003911924413,0.13120348692007516
Kcnk15,62,24,0.3870967741935484,0.007141020587090088,0.009056894935633079,0.001915874348542993,0.2416638637730789,0.3385895695715958,0.15015579731303877
Kcnma1,61,32,0.5245901639344263,0.14960393404491795,0.14207550181737136,-0.007528432227546565,0.6433529378756576,0.757179034233802,-0.059584220429805185
Kctd1,64,24,0.375,2.5274455207316455,2.419305012961013,-0.10814050777063255,0.024269835858479936,0.006897520979453378,-0.288553003268377
Kctd14,61,29,0.47540983606557374,0.44999929251910853,0.445157715315211,-0.00484157720389755,0.8271706440416495,0.6691061025353686,-0.028076845047322673
Kif21b,65,36,0.5538461538461539,2.3520852078586065,2.3893617072561084,0.037276499397502015,0.39587491785050966,0.5325708639100841,0.10601937528022744
Klf17,65,5,0.07692307692307693,0.001968551682123491,0.0014848666053667034,-0.0004836850767567873,0.3887731362931508,0.059331738977628015,-0.10763118617855362
Klhdc8b,65,34,0.5230769230769231,2.118932235637359,2.121204589291948,0.0022723536545898016,0.9667613669556053,0.5763412150475842,0.005188853945104628
Klk15,65,10,0.15384615384615385,0.0028159103881366734,0.004222867145197549,0.0014069567570608756,0.36800910896304145,0.756994844196247,0.11245226306568037
Klra10,61,24,0.39344262295081966,0.04065044802894699,0.04159110479524566,0.000940656766298671,0.8821356154438209,0.6550387945775941,0.019064082507598123
Kras,65,22,0.3384615384615385,4.989358016387608,4.822681333171401,-0.16667668321620835,0.0007983445228189643,0.0021538676546531137,-0.4367204754905265
Krtap29-1,65,8,0.12307692307692308,0.0038017661144181597,0.009709105246534141,0.005907339132115981,0.11191652733808675,0.910824985273362,0.19992489081723508
Kynu,65,41,0.6307692307692307,0.602861919896397,0.6887171665561297,0.08585524665973251,0.014353605759017798,0.021044279243034272,0.3121890480693856
L1cam,63,30,0.47619047619047616,1.4326763066503556,1.4747427414579533,0.042066434807597225,0.3935456849826563,0.8212625258187818,0.10824773281436112
Lats2,65,24,0.36923076923076925,3.5294074267853133,3.435705113727947,-0.09370231305736682,0.040186141329054965,0.03507280673705446,-0.2597821655523397
Lcn6,65,5,0.07692307692307693,0.0009375391301577274,0.001232977843263146,0.00029543871310541876,0.37129870486465516,0.2659466461059248,0.11167720998209764
Lgals3,65,54,0.8307692307692308,8.459481205042877,8.871920491601632,0.41243928655875733,5.362250218147725e-08,2.098147035411911e-08,0.7641904888587262
Lhx4,64,20,0.3125,0.008133875093609792,0.006359528235852643,-0.0017743468577571496,0.19581223867008082,0.39723333791291016,-0.16343095425182172
Lims2,63,31,0.49206349206349204,2.02477159844559,2.098444100256677,0.07367250181108713,0.32709199160757263,0.4311051158231288,0.12445058658619589
Lmod1,64,33,0.515625,0.4772309556577586,0.4983071737870952,0.021076218129336636,0.36510997419268915,0.6931655885388652,0.11403241843615074
Loxl1,65,39,0.6,4.014597577004268,4.103953614658252,0.08935603765398432,0.25489867641232844,0.18572748611278234,0.14249572444158065
Lpin1,65,29,0.4461538461538462,2.2671635383529702,2.186547383964049,-0.08061615438892163,0.07874963224160593,0.11008931821289313,-0.22159191111566592
Lrrc38,64,23,0.359375,0.0340628093641235,0.031485119229424346,-0.0025776901346991525,0.7762943736607721,0.8374698530988496,-0.03567164910582643
Lrrc43,63,18,0.2857142857142857,0.0061864121195118705,0.005366887909682651,-0.0008195242098292199,0.5286210470805106,0.5045450969341464,-0.07983608127788293
Lrrc52,64,11,0.171875,0.0018072394266902447,0.004262435454999304,0.0024551960283090593,0.05905058873527864,0.265156633625956,0.24032828196115028
Lysmd3,65,20,0.3076923076923077,3.1669379744753456,3.030624520918568,-0.13631345355677799,0.005486314399010142,0.008208248220903125,-0.35654631200430453
Macrod2,65,18,0.27692307692307694,2.3186868508189558,2.188769047921241,-0.12991780289771443,1.96460101435731e-05,2.533817947784024e-05,-0.5720164887122299
Maf1,65,28,0.4307692307692308,6.50866737284665,6.473291037485211,-0.03537633536143996,0.1719794725960172,0.04311825956023317,-0.17133366078939125
Mageh1,65,29,0.4461538461538462,1.861840827349659,1.8602613534113799,-0.0015794739382789882,0.9789661231068839,0.3450172719778687,-0.003282996961306938
Malrd1,62,16,0.25806451612903225,0.019269383011048524,0.010560358023676766,-0.00870902498737176,0.09083764549491752,0.024757586986387,-0.2182080952549918
Malsu1,65,32,0.49230769230769234,4.495459905262033,4.498493919624559,0.003034014362525762,0.9102490965581844,0.8114738054360007,0.014037156727749387
Man2a2,62,22,0.3548387096774194,4.50872436508161,4.382865476636248,-0.12585888844536214,0.01165772309341096,0.013458395699753874,-0.3302844918953456
Mapk6,63,23,0.36507936507936506,5.745471974548977,5.598237565656914,-0.1472344088920612,0.0036974169689555666,0.005443959193708199,-0.3801327781347498
Mastl,64,18,0.28125,2.4508331058659527,2.2545809862214585,-0.19625211964449404,0.0003649370532233097,0.000346478516806577,-0.47098500422356
Mcm10,64,27,0.421875,3.858372911619386,3.7791357017561724,-0.07923720986321316,0.07012052724501724,0.08938963773374659,-0.2303024177382364
Mcm7,63,18,0.2857142857142857,6.240022099869552,6.093096196188509,-0.14692590368104336,0.002756692816900583,0.001202834006313714,-0.39288981220810787
Meis1,65,24,0.36923076923076925,2.075656756975879,1.9354582602206682,-0.14019849675521084,0.002283177997649228,0.007896782954054117,-0.3942045627808353
Memo1,64,16,0.25,5.630547769754056,5.4747741120515965,-0.15577365770246004,0.00010456457616730402,6.18039258988765e-05,-0.5176904638296483
Mettl11b,63,11,0.1746031746031746,0.012635048571108703,0.008477142994332588,-0.004157905576776112,0.17473209416378174,0.12202144157473262,-0.17296784511994542
Mettl6,65,29,0.4461538461538462,4.281164028552702,4.23166683037201,-0.04949719818069234,0.21110830933584424,0.213166571898999,-0.1566777489298645
Mettl8,64,21,0.328125,3.133867724838443,3.0240758774473004,-0.10979184739114223,0.0017670682481973406,0.001959423005725847,-0.4082416212244226
Mfsd4b5,63,28,0.4444444444444444,0.05898453125498743,0.05249010393484219,-0.006494427320145234,0.11407788261965315,0.10616339448447124,-0.2019246315612235
Mfsd8,63,21,0.3333333333333333,2.1447607705417098,2.0490499978655636,-0.09571077267614603,0.0036053298296898845,0.0030331018987661586,-0.38123855463332723
Mgat5,65,25,0.38461538461538464,3.1102308094041744,3.0427469540837597,-0.0674838553204155,0.09691496033205659,0.14235073298059925,-0.20896294740059923
Mixl1,61,27,0.4426229508196721,0.01381173526929441,0.011260138523818585,-0.002551596745475821,0.2840131194986153,0.2889531232873648,-0.13841073467687287
Mmel1,64,33,0.515625,0.12422321977022674,0.13386698485978338,0.009643765089556645,0.38211919237201236,0.6612470577779092,0.11001969081394827
Morn1,64,27,0.421875,0.9786106717526675,0.9447159914832817,-0.03389468026938595,0.21894176801127813,0.15626347548284333,-0.15521540904690856
Mpi,65,33,0.5076923076923077,3.9302675623649397,3.9285896864869185,-0.001677875878021486,0.9360343789877197,0.8318063639574437,-0.009993630290090554
Mrgpre,65,30,0.46153846153846156,1.2596939877587856,1.2706583537408038,0.010964365982017969,0.7029331065015421,0.852252110204539,0.04751468933919882
Mrgprf,64,30,0.46875,1.8967187013471163,1.893272770248155,-0.0034459310989615015,0.9525164146048468,0.673526687392535,-0.007473078116551554
Mrpl10,65,18,0.27692307692307694,5.331769842012452,5.28367420178905,-0.04809564022340388,0.044426576156273496,0.0073054239543170075,-0.2543199286384233
Mrpl48,65,28,0.4307692307692308,4.766314476102492,4.730544772278629,-0.03576970382386387,0.13272565241804085,0.2229331976240504,-0.18888467435567252
Mrpl55,64,29,0.453125,4.638419200721332,4.619812219181135,-0.018606981540197735,0.414005631736138,0.30939100732488667,-0.10278794354008079
Mrps36,65,29,0.4461538461538462,5.496697029833256,5.466802100576388,-0.029894929256869276,0.2731795966224149,0.35853590055727247,-0.13709210118158913
Mtrr,64,19,0.296875,3.332319125680085,3.169370993549996,-0.16294813213008866,6.761555516953543e-06,6.773301719360516e-06,-0.613813367524992
Mturn,65,32,0.49230769230769234,1.5644714348930076,1.5636035834953623,-0.0008678513976450544,0.9815475258611673,0.5763412150475842,-0.00288000931059333
Myl6,65,33,0.5076923076923077,10.109059772700647,10.120539614926862,0.011479842226212816,0.6470289442405186,0.8934293143050064,0.05706401423248366
Myoz3,63,32,0.5079365079365079,0.16722265273120404,0.20634394724271513,0.039121294511511175,0.07056511868252681,0.19102084990174018,0.2318105122759499
Myt1,62,21,0.3387096774193548,0.011388300638363298,0.007995955671020499,-0.0033923449673427964,0.09708207130841304,0.1462550297459625,-0.21400603786066774
Nckap1l,65,51,0.7846153846153846,3.905212129860548,4.19334045894067,0.2881283290801215,2.980834543929895e-06,1.7502897186169155e-06,0.6354593437205008
Nckap5l,65,25,0.38461538461538464,3.748528189524115,3.6470873671632473,-0.1014408223608675,0.046484632543562776,0.02979039196007857,-0.25182976073444113
Nefl,64,24,0.375,1.1616837629466437,0.973766998454412,-0.1879167644922316,0.0027303092554309743,0.000559026119667936,-0.38996114156551853
Nfkb1,63,34,0.5396825396825397,5.503251167478224,5.51926064701346,0.016009479535234634,0.6897222157125596,0.41525184694455497,0.050534422900341804
Ngrn,65,42,0.6461538461538462,4.407334690616547,4.443310614813597,0.0359759241970499,0.056796252477260695,0.0677727897183565,0.24061985728486837
Nmbr,60,15,0.25,0.09394968449229044,0.06292612627604453,-0.03102355821624588,0.002599474140774813,0.0002661295315921684,-0.40604353465094806
Npat,65,24,0.36923076923076925,2.7718276098821444,2.6270285706380276,-0.14479903924411722,0.0022401050911330885,0.005317383845703608,-0.39499847716035963
Nr2e1,63,7,0.1111111111111111,0.0019910873664020804,0.0020516013986158995,6.051403221381858e-05,0.9310267190873839,0.5196565532398361,0.010949060253993675
Nrep,65,28,0.4307692307692308,3.8666054761500956,3.7297427558996974,-0.13686272025039772,0.13308272112896496,0.09628418104651627,-0.18870767132236763
Nudt15,65,27,0.4153846153846154,0.9932438271049441,0.961278509620681,-0.031965317484263005,0.1309307284890705,0.06487487490550968,-0.1897802015090431
Nudt19,65,38,0.5846153846153846,4.765559504180914,4.791485705312641,0.02592620113172762,0.4372953642010863,0.2155787736415672,0.09695325616403298
Nudt22,65,32,0.49230769230769234,3.6103658592598635,3.626496916576898,0.016131057317033872,0.6207704267049104,0.8216251065773404,0.061666785295356026
Oas1d,64,33,0.515625,0.016990104777742723,0.021045632731536285,0.0040555279537935664,0.14949412774373186,0.23689744183987416,0.18239282036860915
Odf2,64,25,0.390625,4.572781343844365,4.504035168169079,-0.06874617567528776,0.05909805271041929,0.017914689958495402,-0.24028201114157496
Olfr1201,64,2,0.03125,0.0010372256327752837,0.0008008460487762652,-0.00023637958399901863,0.1887589284247706,0.002162232660801692,-0.1660801649415411
Olfr1202,65,4,0.06153846153846154,0.00166306482425831,0.001056277182039328,-0.0006067876422189819,0.12411931584878849,0.006081629929128321,-0.19326997513109295
Olfr1213,65,5,0.07692307692307693,0.0008241174479320139,0.0010495095142503733,0.0002253920663183594,0.12555218414869798,0.4955208830566151,0.19252340552016814
Olfr1328,65,25,0.38461538461538464,0.004840825990826109,0.005896580119054233,0.001055754128228124,0.31815799355738084,0.03877428607316506,0.12479090560125908
Olfr133,64,4,0.0625,0.0008369942830559517,0.0009232386645820208,8.624438152606913e-05,0.32653749228243617,0.22089889066779878,0.12360156180290699
Olfr1346,65,6,0.09230769230769231,0.0017720076212806044,0.0010022514365477866,-0.0007697561847328176,0.08591291478249308,0.03924880796096683,-0.21635013759139515
Olfr1348,65,4,0.06153846153846154,0.0008241174479320139,0.0009095995940426492,8.548214611063537e-05,0.33095726398953207,0.15563546075803855,0.12150820735670419
Olfr135,65,4,0.06153846153846154,0.0010449523188283709,0.0008853067574583648,-0.00015964556137000593,0.4954383709232682,0.08793560714236243,-0.08503881348764637
Olfr1513,65,3,0.046153846153846156,0.0009762195352898712,0.0008997189420057276,-7.650059328414362e-05,0.6680764581354256,0.015085824244536002,-0.05343155665046943
Olfr180,65,2,0.03076923076923077,0.0009074803418870499,0.0007885253403335534,-0.0001189550015534965,0.16342374097547835,0.003510363671504142,-0.17487102265949703
Olfr211,65,2,0.03076923076923077,0.0008723146719130317,0.0007885253403335534,-8.378933157947836e-05,0.01330095707699644,0.0013462033496218731,-0.31584205884157424
Olfr27,65,2,0.03076923076923077,0.000968892162479294,0.0007885253403335534,-0.00018036682214574054,0.21845894246059203,0.003510363671504142,-0.15415602747780643
Olfr304,65,2,0.03076923076923077,0.0008241174479320139,0.0007885253403335534,-3.559210759846053e-05,0.031602576972397975,0.0057715890441035304,-0.27257965260658784
Olfr315,65,3,0.046153846153846156,0.0008241174479320139,0.0008940149769073584,6.989752897534447e-05,0.517005371912411,0.04132685891250041,0.08081851731857191
Olfr347,65,3,0.046153846153846156,0.0008598387593518455,0.0008057912907501296,-5.4047468601716e-05,0.21165639219796392,0.023095732617466558,-0.1564875048703497
Olfr354,63,6,0.09523809523809523,0.001696820950004955,0.001151903644078433,-0.0005449173059265221,0.11389142352438751,0.04955245211417102,-0.2020308926124212
Olfr419,65,4,0.06153846153846154,0.0010163240473899193,0.0009421898930114008,-7.413415437851849e-05,0.7228056581289366,0.02454049897109125,-0.04419060892489892
Olfr424,65,3,0.046153846153846156,0.0009501567825002758,0.001138334319033181,0.00018817753653290498,0.5046528421603262,0.09953968814740126,0.08322382366591567
Olfr506,65,12,0.18461538461538463,0.0020681107705601007,0.0030237000690252597,0.0009555892984651592,0.15852267658740252,0.5642097153338763,0.17696214527834306
Olfr594,65,3,0.046153846153846156,0.0008876375020630935,0.0012228095145146553,0.0003351720124515618,0.449514893410963,0.03546470751403722,0.09437726804862878
Olfr780,65,3,0.046153846153846156,0.0011042122150834036,0.000840736402921594,-0.0002634758121618097,0.2961017829476231,0.015085824244536002,-0.13066276398176915
Olfr800,65,3,0.046153846153846156,0.0010674186244313026,0.0008594377315363168,-0.00020798089289498565,0.2046174886036746,0.01306396083306817,-0.15895910945797045
Olfr914,65,3,0.046153846153846156,0.0008241174479320139,0.0008192819126105202,-4.8355353214937425e-06,0.8166405386695754,0.06403014843302322,-0.028878347711851292
Olfr918,65,3,0.046153846153846156,0.0009250074499820818,0.0009353578434739882,1.0350393491906255e-05,0.9373357161171809,0.02675655362446764,0.00978988287851074
Olfr965,65,3,0.046153846153846156,0.0012491281523533515,0.0016007247131316017,0.0003515965607782502,0.4143622865108754,0.04132685891250041,0.10190529949408422
Olfr986,63,15,0.23809523809523808,0.002916940672271728,0.0029458787348146044,2.8938062542876233e-05,0.970781581254791,0.7894077402776654,0.004633369654542236
Olfr988,65,2,0.03076923076923077,0.0009152742130858303,0.0007916572959908584,-0.00012361691709497202,0.16944257569282897,0.003510363671504142,-0.17236816296330645
Oplah,65,39,0.6,2.268402347179618,2.387637818050338,0.11923547087071901,0.025537100551458965,0.026071462188985973,0.2836183411708463
Opn4,64,7,0.109375,0.0033246017326108612,0.0023953159933291623,-0.0009292857392816992,0.1880010055988638,0.08647626549366563,-0.16636925543664904
Osbpl6,65,24,0.36923076923076925,1.8173604478606111,1.702021995203766,-0.11533845265684502,0.007463302676684189,0.010125982056419609,-0.34274411154303136
Oxa1l,65,41,0.6307692307692307,5.123312862479493,5.147832527424049,0.024519664944556513,0.21690065873844697,0.08158539624837864,0.15468532974592383
Pabpn1l,61,23,0.3770491803278688,0.03199689828497974,0.03413971302430153,0.0021428147393217903,0.7350509351567841,0.8431293969609626,0.04353134521488483
Pam16,62,33,0.532258064516129,5.127349666494202,5.175504572176792,0.048154905682591835,0.19423668546753156,0.15773476582175394,0.16669973920565984
Parvb,65,21,0.3230769230769231,4.536821745306028,4.468658601339416,-0.0681631439666128,0.14098231573388265,0.0208826287674215,-0.184884570466965
Pcdh15,62,26,0.41935483870967744,0.12050880658955976,0.10441334793078984,-0.016095458658769907,0.13985779755666447,0.1323776890514328,-0.18996877063272763
Pcsk5,65,32,0.49230769230769234,1.381888218092151,1.429997011543459,0.04810879345130803,0.45204468241426066,0.7463322641690295,0.09384908236269036
Pdgfrl,65,37,0.5692307692307692,2.6116631930391594,2.7461188039578404,0.13445561091868025,0.14351684638257595,0.2434179877223066,0.18369375916562106
Pfdn2,65,30,0.46153846153846156,6.43273333639139,6.44053139360528,0.007798057213889717,0.8177413632368129,0.7022434932600866,0.028701786736961846
Phospho2,65,26,0.4,3.419158824536508,3.3317130306591936,-0.08744579387731444,0.005778880297120487,0.033956600475402554,-0.35423953624130355
Phox2a,64,26,0.40625,0.23680196543766,0.21829808716832377,-0.018503878269336197,0.18147343478514408,0.13069266455307224,-0.16889627410960176
Phyh,63,41,0.6507936507936508,4.786124803227403,4.948243016565773,0.16211821333837112,0.0012826732574244154,0.0012923689852001653,0.4250556095272571
Pik3r3,65,20,0.3076923076923077,2.6880085631979456,2.4628050443780483,-0.22520351881989745,0.0003552830792791388,0.00021387192437328224,-0.46794971079231656
Pkdrej,64,32,0.5,0.04365421709881862,0.045194407846622375,0.001540190747803755,0.7366722916067103,0.7842043824062324,0.042219107125050344
Plek2,65,32,0.49230769230769234,1.9192441878795805,1.8302976168744776,-0.0889465710051029,0.08111846262404383,0.39015072211405377,-0.21981620800099963
Plk2,64,25,0.390625,4.850316418559206,4.7707481623672,-0.0795682561920075,0.16681086714758736,0.14122324010733084,-0.17483575986386907
Plk5,62,29,0.46774193548387094,0.06044986922036619,0.056008162666627885,-0.004441706553738296,0.5823108052307163,0.9907339584027931,-0.07022615255433831
Plpp5,64,15,0.234375,4.99159742772288,4.85651962106779,-0.13507780665508978,0.00013354405043828488,1.4235921381620914e-05,-0.5087200175341328
Pltp,65,49,0.7538461538461538,5.126989192283585,5.53009656087384,0.4031073685902546,2.0486460959671577e-06,3.325683762557202e-06,0.6477913014520231
Pnmal2,60,33,0.55,0.18242210802770614,0.20335478828612266,0.020932680258416554,0.13405971418261503,0.15589333594650798,0.19612451095150465
Pnpla8,64,23,0.359375,4.5678083703246255,4.505251691567276,-0.06255667875734999,0.06668238445877252,0.09194011948185131,-0.2332637546001608
Poglut2,65,18,0.27692307692307694,4.3987474536630256,4.228824574544501,-0.16992287911852436,8.017095158291636e-05,2.76309383840207e-05,-0.5227111519690233
Polr3k,65,22,0.3384615384615385,4.182070928206312,4.11805659441686,-0.0640143337894535,0.04733822251502051,0.03181506830468136,-0.25082475329256554
Prlr,65,36,0.5538461538461539,0.2840301588348534,0.3670046374844836,0.08297447864963023,0.036985128451761946,0.06300031919333168,0.2642474539200919
Psmc3,63,30,0.47619047619047616,7.455193141824584,7.4484020811359235,-0.006791060688660497,0.7492200375308808,0.5110356140945227,-0.040453876898158284
Psmd3,64,25,0.390625,6.503971042018989,6.464161555415659,-0.039809486603329544,0.17964634463205317,0.15239410514300195,-0.16961593352482598
Ptpn11,62,25,0.4032258064516129,4.933797071998726,4.832292400230042,-0.10150467176868355,0.013195824288966285,0.03961414249009713,-0.3242373111498336
Ptpn21,64,27,0.421875,3.299180078253496,3.2073617392128444,-0.09181833904065123,0.016315687800690034,0.0532745384745409,-0.3084960361457921
Ptprg,64,22,0.34375,2.912440290020876,2.6773778280569034,-0.23506246196397268,5.207529886941976e-05,0.0003047217565665115,-0.5428590080717397
Pttg1ip,65,29,0.4461538461538462,6.608217474475429,6.592472224956848,-0.01574524951858328,0.5869852064359813,0.7168372639161561,-0.06771915577335004
Pus10,64,20,0.3125,3.5481912229042782,3.4241224643546255,-0.12406875854965255,0.001331530870076969,0.0015605059724648476,-0.419879959673465
Rab11fip2,64,22,0.34375,2.361799288391893,2.206932170915283,-0.15486711747661047,0.0003177941059376784,0.0004465252223730206,-0.4762673431676649
Rabgap1l,65,33,0.5076923076923077,3.47389577252325,3.468519104787253,-0.005376667735997459,0.8946737609307965,0.7712007332656609,-0.0164866866511715
Raf1,64,42,0.65625,5.762537935540438,5.83313265341211,0.07059471787167187,0.006641980421720451,0.015483127869637306,0.35090833938761185
Rapsn,65,42,0.6461538461538462,2.4904713090882495,2.617259314958553,0.12678800587030264,0.012833680881586835,0.01752760624248632,0.31754815217398424
Rara,63,29,0.4603174603174603,4.262160825280064,4.238038271731329,-0.024122553548733477,0.5344271339579828,0.6366547330863737,-0.07871120396779237
Rbfa,65,36,0.5538461538461539,4.831832125800528,4.869384817587995,0.037552691787467445,0.1072291230751032,0.17718789655113687,0.20263733912947743
Rhox1,65,5,0.07692307692307693,0.008106934461373288,0.00894973049515315,0.0008427960337798589,0.777358879287532,0.08355636667535958,0.035220710534282225
Ribc1,63,22,0.3492063492063492,1.127279210602897,1.0662787963654534,-0.06100041423744387,0.11928967441364577,0.01818125576049617,-0.1990095830564303
Ripor1,65,21,0.3230769230769231,3.62995461226063,3.513711774053639,-0.11624283820699087,0.01208046229161424,0.003240119462234293,-0.3204205124723208
Rnf123,64,35,0.546875,4.539023533908191,4.620304033111277,0.08128049920308744,0.007701349030743994,0.022188434214644094,0.3441505366456043
Rnf167,65,36,0.5538461538461539,4.999378231928455,5.022124711518323,0.022746479589868144,0.5065675913842657,0.5897956349750075,0.08284892980226355
Rpap1,64,21,0.328125,3.0647940582185473,2.9517083733006566,-0.11308568491789044,0.00377613183372932,0.001830879225204067,-0.37600022197970917
Rpl11,63,29,0.4603174603174603,10.023718211628733,9.979013521877313,-0.044704689751419696,0.04920695584898932,0.13379665267680627,-0.2527521772736693
Rpl41,64,32,0.5,11.893363627783721,11.872351160158892,-0.021012467624831194,0.6148292381325446,0.8936001916804368,-0.06321301804681125
Rps17,63,25,0.3968253968253968,10.723952513901297,10.698044278032608,-0.025908235868689514,0.1609222773720517,0.044866011048997206,-0.17877052552411948
Rtn1,61,39,0.639344262295082,0.7404178571212529,0.8056881206475874,0.06527026352633482,0.13950021057289197,0.027195269553073817,0.19173800634046723
Rundc1,65,30,0.46153846153846156,3.0967910272877432,3.076193359985313,-0.020597667302429498,0.31895896615362646,0.5282881638099841,-0.12458291601559757
Rwdd4a,64,30,0.46875,4.256412533153311,4.208426115597357,-0.04798641755595518,0.09233699199414051,0.07416991979611488,-0.2136493865592284
Ryr1,63,29,0.4603174603174603,0.5386932633859488,0.5412909467617089,0.0025976833757603798,0.9646696989276538,1.0,0.005603167020354431
S100pbp,62,26,0.41935483870967744,3.7859052482092443,3.703580819931281,-0.08232442827796364,0.018929988722967576,0.023324200359463833,-0.3062138693123226
Sars,65,29,0.4461538461538462,7.006191807409886,6.940022408107985,-0.06616939930190065,0.0315276420729788,0.10439041770829013,-0.2727041779032029
Scarb1,64,22,0.34375,5.356891671920354,5.262794851973873,-0.09409681994648139,0.03762109896337395,0.02732268501303587,-0.2654728881231445
Sdc4,65,40,0.6153846153846154,6.46589026601686,6.561238081113687,0.095347815096825,0.023470456100200224,0.021247081332838424,0.2879147391448389
Sec1,63,25,0.3968253968253968,0.4528625177860413,0.42640048357618615,-0.026462034209855274,0.09235189705553573,0.05882155204256376,-0.21538191292100042
Selenoo,65,22,0.3384615384615385,3.3161210075412444,3.2532920262990257,-0.06282898124221835,0.013005277204905878,0.006365479020837648,-0.31691519288585657
Sema4d,65,47,0.7230769230769231,3.2064700144066633,3.484067818232076,0.2775978038254124,2.1550053102221878e-05,1.2504292495712097e-05,0.5688324366015177
Sephs1,65,16,0.24615384615384617,4.286404201792531,4.13224589566681,-0.154158306125721,0.00021078079564996888,6.439093770380024e-05,-0.4875080526244
Serpinb12,62,37,0.5967741935483871,0.11624302701395282,0.15325466400685028,0.03701163699289746,0.019596214780600398,0.015126799117971637,0.30445151634501705
Serpinb3d,64,3,0.046875,0.0010933777686644545,0.001285261933429106,0.00019188416476465152,0.6214363890040578,0.08840247992639415,0.0620327943678943
Serpinb6c,63,29,0.4603174603174603,0.10476547385918039,0.12291132228724913,0.01814584842806874,0.23087364814515363,0.7656381445036208,0.15244515563647681
Sesn1,65,33,0.5076923076923077,3.51511692729526,3.5235888336644683,0.008471906369208256,0.8485407773776432,0.4271985153198504,0.023784350426407728
Sestd1,65,23,0.35384615384615387,3.873413107254227,3.7666361451482873,-0.10677696210594018,0.009895105116668869,0.0030406977312514307,-0.32978480744921634
Sfrp2,65,36,0.5538461538461539,2.97022421701189,3.0834470833653915,0.11322286635350151,0.3793339952682807,0.4084244802418351,0.10980216511299418
