contrast	filter	gene	n_A	n_B	log2FC	welch_p_down	welch_p_up	modt_p_down	modt_p_up	mwu_p_down	mwu_p_up
Trop2KO_minus_WT	drop_RESUB-171R	Epcam	5	4	-1.1563989160176344	0.017258686171891417	0.9827413138281086	0.010221398654425786	0.9897786013455742	0.015873015873015872	0.9920634920634921
Trop2KO_minus_WT	drop_RESUB-171R	Cxcl9	5	4	0.9334561253500784	0.9943562509543024	0.0056437490456976575	0.9962399291151827	0.0037600708848172957	0.9920634920634921	0.015873015873015872
Trop2KO_minus_WT	drop_RESUB-171R	Cd8a	5	4	0.6531240021491005	0.9186450333306135	0.08135496666938646	0.9400221824752701	0.05997781752472986	0.9444444444444444	0.09523809523809523
Trop2KO_minus_WT	drop_RESUB-171R	Prf1	5	4	0.8274321853496724	0.956622186259577	0.04337781374042304	0.9699766588751112	0.03002334112488875	0.9444444444444444	0.09523809523809523
Trop2KO_minus_WT	drop_RESUB-171R	B2m	5	4	0.3796391163105266	0.9739294622432405	0.026070537756759493	0.964567105839168	0.03543289416083197	0.9444444444444444	0.09523809523809523
Trop2KO_minus_WT	drop_RESUB-171R	Tap1	5	4	0.1527635619740888	0.6709506001941639	0.32904939980583614	0.7042296709909812	0.29577032900901873	0.5476190476190477	0.5476190476190477
Trop2KO_minus_WT	drop_RESUB-171R	Psmb8	5	4	0.09631666911671566	0.609665946097474	0.3903340539025259	0.6137816284959333	0.3862183715040667	0.5476190476190477	0.5476190476190477
Trop2KO_minus_WT	drop_RESUB-171R	Nlrc5	5	4	0.4568599359950891	0.7859547939921439	0.21404520600785612	0.8226930776829593	0.17730692231704076	0.7222222222222222	0.3650793650793651
Trop2KO_minus_WT	drop_RESUB-171R	Stat1	5	4	0.34516385831933327	0.7478082325364689	0.2521917674635311	0.8069600140302539	0.19303998596974617	0.7222222222222222	0.3650793650793651
Trop2KO_minus_WT	drop_RESUB-171R	Isg15	5	4	-0.13589087015132417	0.39712805330696305	0.602871946693037	0.3811119953729008	0.6188880046270993	0.3650793650793651	0.7222222222222222
Trop2KO_minus_WT	drop_RESUB-171R	Cgas	5	4	-0.31642795056491746	0.07744924185004588	0.9225507581499541	0.09203594505407856	0.9079640549459215	0.05555555555555555	0.9682539682539683
Trop2KO_minus_WT	drop_RESUB-171R	Sting1	5	4	0.34375373268126985	0.9546075048109741	0.045392495189025855	0.9502072123428325	0.049792787657167534	0.9841269841269842	0.031746031746031744
Trop2KO_minus_WT	drop_RESUB-171R	Tbk1	5	4	0.01717783811724871	0.533870970422587	0.466129029577413	0.5317925381589932	0.46820746184100676	0.7222222222222222	0.3650793650793651
Trop2KO_minus_WT	drop_RESUB-171R	Irf3	5	4	0.3187692730707141	0.9786083769974616	0.021391623002538388	0.9567758072104737	0.04322419278952626	0.9841269841269842	0.031746031746031744
Trop2KO_minus_WT	drop_RESUB-171R	Xrcc5	5	4	-0.0774764880949963	0.30540037988062463	0.6945996201193754	0.3319077881449302	0.6680922118550698	0.3650793650793651	0.7222222222222222
Trop2KO_minus_WT	drop_RESUB-171R	Xrcc6	5	4	-0.19841722730262568	0.09209932143154817	0.9079006785684518	0.14545779414738647	0.8545422058526135	0.14285714285714285	0.9047619047619049
Trop2KO_minus_WT	drop_RESUB-171R	Lig4	5	4	-0.23489730876532633	0.19524526380757484	0.8047547361924252	0.16081903488841412	0.8391809651115859	0.20634920634920634	0.8571428571428572
Trop2KO_minus_WT	drop_RESUB-171R	Prkdc	5	4	0.2685778864314017	0.7600033717840211	0.2399966282159789	0.8061025447012196	0.19389745529878047	0.8571428571428572	0.20634920634920634
Trop2KO_minus_WT	drop_RESUB-171R	Nhej1	5	4	-0.20684395829932267	0.3367644060173105	0.6632355939826895	0.304818769641586	0.695181230358414	0.3650793650793651	0.7222222222222222
Trop2KO_minus_WT	drop_RESUB-170R	Tacstd2	5	4	-4.0743355035666795	0.00045913744315948153	0.9995408625568405	6.77124084157957e-05	0.9999322875915843	0.007936507936507936	1.0
Trop2KO_minus_WT	drop_RESUB-170R	Cldn4	5	4	-1.0656495890385838	0.07306692561620524	0.9269330743837948	0.05382985574424082	0.9461701442557592	0.14285714285714285	0.9047619047619049
Trop2KO_minus_WT	drop_RESUB-170R	Cldn1	5	4	-2.2520911201045517	0.035599607375846394	0.9644003926241536	0.011627425512146934	0.9883725744878531	0.031746031746031744	0.9841269841269842
Trop2KO_minus_WT	drop_RESUB-170R	Cldn7	5	4	-0.8169658430601343	0.09328466318073554	0.9067153368192644	0.03304402242908263	0.9669559775709173	0.015873015873015872	0.9920634920634921
Trop2KO_minus_WT	drop_RESUB-170R	Ocln	5	4	-0.8814572389013531	0.010835034129698702	0.9891649658703013	0.0017460320732063444	0.9982539679267937	0.007936507936507936	1.0
Trop2KO_minus_WT	drop_RESUB-170R	Epcam	5	4	-1.416261091516196	0.0067476908992515254	0.9932523091007485	0.00277577637588737	0.9972242236241127	0.007936507936507936	1.0
Trop2KO_minus_WT	drop_RESUB-170R	Cxcl9	5	4	1.1594609201137622	0.995808312025049	0.004191687974950967	0.99839790920506	0.0016020907949400543	0.9920634920634921	0.015873015873015872
Trop2KO_minus_WT	drop_RESUB-170R	Cd8a	5	4	0.5189311359433884	0.8999806988516683	0.1000193011483317	0.9162632405919345	0.08373675940806544	0.9047619047619049	0.14285714285714285
Trop2KO_minus_WT	drop_RESUB-170R	Prf1	5	4	0.9390432670937319	0.9528219085514802	0.04717809144851986	0.9740655646384808	0.02593443536151917	0.9444444444444444	0.09523809523809523
Trop2KO_minus_WT	drop_RESUB-170R	B2m	5	4	0.4126558632075774	0.98060699837443	0.019393001625569978	0.976469232189091	0.023530767810908997	0.9682539682539683	0.05555555555555555
Trop2KO_minus_WT	drop_RESUB-170R	Tap1	5	4	0.13888686072359135	0.6614920003430926	0.3385079996569074	0.6953127868102476	0.3046872131897525	0.5476190476190477	0.5476190476190477
Trop2KO_minus_WT	drop_RESUB-170R	Psmb8	5	4	0.25219415633633346	0.7711724993013531	0.22882750069864688	0.781076438010804	0.2189235619891961	0.7936507936507936	0.2777777777777778
Trop2KO_minus_WT	drop_RESUB-170R	Nlrc5	5	4	0.2422484970721399	0.7090150198897347	0.29098498011026525	0.7247608331363797	0.27523916686362027	0.6349206349206349	0.45238095238095244
Trop2KO_minus_WT	drop_RESUB-170R	Stat1	5	4	0.18578464970888042	0.6955658496418552	0.3044341503581448	0.7332010651774663	0.26679893482253375	0.7222222222222222	0.3650793650793651
Trop2KO_minus_WT	drop_RESUB-170R	Isg15	5	4	0.0026091041678979465	0.5020522855150358	0.49794771448496417	0.5023850616867116	0.4976149383132884	0.45238095238095244	0.6349206349206349
Trop2KO_minus_WT	drop_RESUB-170R	Cgas	5	4	-0.38518342910408965	0.05489001747044251	0.9451099825295575	0.05811982121201363	0.9418801787879864	0.031746031746031744	0.9841269841269842
Trop2KO_minus_WT	drop_RESUB-170R	Sting1	5	4	0.23083561481311143	0.9224181366536063	0.07758186334639375	0.8990991987684043	0.10090080123159575	0.9682539682539683	0.05555555555555555
Trop2KO_minus_WT	drop_RESUB-170R	Tbk1	5	4	-0.07877636663836007	0.29507785150642374	0.7049221484935763	0.3307078701590159	0.6692921298409841	0.5476190476190477	0.5476190476190477
Trop2KO_minus_WT	drop_RESUB-170R	Irf3	5	4	0.392603212364353	0.9976372923286656	0.0023627076713343465	0.9894583291409373	0.010541670859062616	1.0	0.007936507936507936
Trop2KO_minus_WT	drop_RESUB-170R	Xrcc5	5	4	-0.1149146533291816	0.25226782357507627	0.7477321764249237	0.2599695455421088	0.7400304544578912	0.3650793650793651	0.7222222222222222
Trop2KO_minus_WT	drop_RESUB-170R	Xrcc6	5	4	-0.1605264922578371	0.12010480728544541	0.8798951927145546	0.17511752483234885	0.8248824751676511	0.20634920634920634	0.8571428571428572
Trop2KO_minus_WT	drop_RESUB-170R	Lig4	5	4	-0.19558019953295336	0.2249197158063029	0.7750802841936971	0.1896469823417684	0.8103530176582316	0.20634920634920634	0.8571428571428572
Trop2KO_minus_WT	drop_RESUB-170R	Prkdc	5	4	-0.0015130298656540475	0.4979168392026608	0.5020831607973393	0.4976147729407159	0.5023852270592841	0.5476190476190477	0.5476190476190477
Trop2KO_minus_WT	drop_RESUB-170R	Nhej1	5	4	-0.09476880735783677	0.4123305783977806	0.5876694216022194	0.3967449067309413	0.6032550932690587	0.3650793650793651	0.7222222222222222
Trop2KO_minus_WT	drop_RESUB-169R	Tacstd2	5	4	-3.4633725198091305	0.0012271889536955936	0.9987728110463044	0.00013245387028243275	0.9998675461297176	0.007936507936507936	1.0
Trop2KO_minus_WT	drop_RESUB-169R	Cldn4	5	4	-0.7388835075850739	0.16743587759297288	0.8325641224070272	0.138959309446592	0.861040690553408	0.2777777777777778	0.7936507936507936
Trop2KO_minus_WT	drop_RESUB-169R	Cldn1	5	4	-1.6877315735982257	0.034412601453565346	0.9655873985464346	0.017465606309035858	0.9825343936909642	0.031746031746031744	0.9841269841269842
Trop2KO_minus_WT	drop_RESUB-169R	Cldn7	5	4	-0.9768406974120518	0.054055028741690894	0.9459449712583091	0.012167793475575686	0.9878322065244243	0.015873015873015872	0.9920634920634921
Trop2KO_minus_WT	drop_RESUB-169R	Ocln	5	4	-0.48461798710235726	0.09307650946881207	0.9069234905311879	0.04915211466618289	0.9508478853338171	0.09523809523809523	0.9444444444444444
Trop2KO_minus_WT	drop_RESUB-169R	Epcam	5	4	-1.1997381361369595	0.01644873958111115	0.9835512604188889	0.009054776112330553	0.9909452238876695	0.015873015873015872	0.9920634920634921
Trop2KO_minus_WT	drop_RESUB-169R	Cxcl9	5	4	1.2033429885708795	0.9977802904809822	0.0022197095190178216	0.9990307658241663	0.0009692341758337249	1.0	0.007936507936507936
Trop2KO_minus_WT	drop_RESUB-169R	Cd8a	5	4	0.7965434132244145	0.9607558340230448	0.03924416597695519	0.9734776034370216	0.026522396562978428	0.9682539682539683	0.05555555555555555
Trop2KO_minus_WT	drop_RESUB-169R	Prf1	5	4	1.2455219433763283	0.9903603084921965	0.009639691507803513	0.9954325103298142	0.004567489670185795	0.9841269841269842	0.031746031746031744
Trop2KO_minus_WT	drop_RESUB-169R	B2m	5	4	0.4231871648831955	0.9819924367310626	0.01800756326893742	0.9769320719840856	0.023067928015914365	0.9682539682539683	0.05555555555555555
Trop2KO_minus_WT	drop_RESUB-169R	Tap1	5	4	0.43779372330213917	0.8909400163600514	0.1090599836399486	0.9399436324418269	0.060056367558173174	0.9047619047619049	0.14285714285714285
Trop2KO_minus_WT	drop_RESUB-169R	Psmb8	5	4	0.1702703142366886	0.6830843046940049	0.3169156953059951	0.6932610209743928	0.3067389790256072	0.6349206349206349	0.45238095238095244
Trop2KO_minus_WT	drop_RESUB-169R	Nlrc5	5	4	0.7623358285132085	0.9401998023239921	0.05980019767600785	0.9568192662398605	0.04318073376013952	0.9047619047619049	0.14285714285714285
Trop2KO_minus_WT	drop_RESUB-169R	Stat1	5	4	0.7200944946881691	0.9430350423498757	0.056964957650124284	0.9803561508594416	0.019643849140558434	0.9682539682539683	0.05555555555555555
Trop2KO_minus_WT	drop_RESUB-169R	Isg15	5	4	0.07465199992948168	0.5628431064692696	0.43715689353073034	0.571158740312365	0.4288412596876349	0.45238095238095244	0.6349206349206349
Trop2KO_minus_WT	drop_RESUB-169R	Cgas	5	4	-0.4384819317914195	0.034312524704926954	0.965687475295073	0.03735891791891898	0.962641082081081	0.031746031746031744	0.9841269841269842
Trop2KO_minus_WT	drop_RESUB-169R	Sting1	5	4	0.2616727280530764	0.9175249407561807	0.08247505924381926	0.9079446366695814	0.09205536333041868	0.9682539682539683	0.05555555555555555
Trop2KO_minus_WT	drop_RESUB-169R	Tbk1	5	4	0.07749533610269665	0.6565545839356248	0.3434454160643751	0.6460086227365874	0.35399137726341257	0.7936507936507936	0.2777777777777778
Trop2KO_minus_WT	drop_RESUB-169R	Irf3	5	4	0.31421562920242074	0.9777997775139933	0.02220022248600671	0.9584351921070227	0.04156480789297734	0.9841269841269842	0.031746031746031744
Trop2KO_minus_WT	drop_RESUB-169R	Xrcc5	5	4	-0.19718749947555914	0.1068625133792067	0.8931374866207933	0.13264868505482516	0.8673513149451748	0.09523809523809523	0.9444444444444444
Trop2KO_minus_WT	drop_RESUB-169R	Xrcc6	5	4	-0.23440508677258975	0.05891753340397242	0.9410824665960276	0.10122787941483154	0.8987721205851684	0.09523809523809523	0.9444444444444444
Trop2KO_minus_WT	drop_RESUB-169R	Lig4	5	4	-0.40066543560200785	0.01942776038147028	0.9805722396185297	0.01868478308115605	0.9813152169188439	0.015873015873015872	0.9920634920634921
Trop2KO_minus_WT	drop_RESUB-169R	Prkdc	5	4	0.19726053834650692	0.6921424151485506	0.30785758485144943	0.7333210550627463	0.26667894493725375	0.6349206349206349	0.45238095238095244
Trop2KO_minus_WT	drop_RESUB-169R	Nhej1	5	4	-0.5371813636979343	0.07289834013690057	0.9271016598630994	0.05370972239227016	0.9462902776077299	0.05555555555555555	0.9682539682539683
Trop2KO_minus_WT	drop_RESUB-168R	Tacstd2	5	4	-3.779241736410489	0.0010240678249369877	0.998975932175063	0.00023455750127262067	0.9997654424987273	0.007936507936507936	1.0
Trop2KO_minus_WT	drop_RESUB-168R	Cldn4	5	4	-0.5313087907849638	0.21183285031134128	0.7881671496886588	0.19607063453497545	0.8039293654650246	0.3650793650793651	0.7222222222222222
Trop2KO_minus_WT	drop_RESUB-168R	Cldn1	5	4	-2.4633614861544504	0.02054377082139434	0.9794562291786056	0.006463776779338344	0.9935362232206617	0.015873015873015872	0.9920634920634921
Trop2KO_minus_WT	drop_RESUB-168R	Cldn7	5	4	-0.4731526774908952	0.02774407796602779	0.9722559220339722	0.020187531657557566	0.9798124683424424	0.015873015873015872	0.9920634920634921
Trop2KO_minus_WT	drop_RESUB-168R	Ocln	5	4	-0.7552198240643335	0.055515059808174616	0.9444849401918254	0.0163582858743372	0.9836417141256628	0.09523809523809523	0.9444444444444444
Trop2KO_minus_WT	drop_RESUB-168R	Epcam	5	4	-1.1652081681541198	0.01713798393863346	0.9828620160613666	0.010368277312598956	0.9896317226874011	0.015873015873015872	0.9920634920634921
Trop2KO_minus_WT	drop_RESUB-168R	Cxcl9	5	4	1.0246361920561942	0.9916401707684227	0.008359829231577248	0.9961088406826499	0.003891159317350042	0.9920634920634921	0.015873015873015872
Trop2KO_minus_WT	drop_RESUB-168R	Cd8a	5	4	0.8191803907343669	0.967767416293033	0.03223258370696706	0.9773281832610976	0.02267181673890239	0.9682539682539683	0.05555555555555555
Trop2KO_minus_WT	drop_RESUB-168R	Prf1	5	4	1.1522893014546431	0.9767143541940202	0.02328564580597979	0.988718132629618	0.011281867370381908	0.9841269841269842	0.031746031746031744
Trop2KO_minus_WT	drop_RESUB-168R	B2m	5	4	0.4136359847652553	0.9807498285241705	0.01925017147582954	0.9774267184861258	0.02257328151387422	0.9682539682539683	0.05555555555555555
Trop2KO_minus_WT	drop_RESUB-168R	Tap1	5	4	0.44271411792620263	0.8959825353328631	0.10401746466713688	0.9445963274993429	0.055403672500657176	0.9047619047619049	0.14285714285714285
Trop2KO_minus_WT	drop_RESUB-168R	Psmb8	5	4	0.24549396569344673	0.7634275562226442	0.2365724437773558	0.7722296456729802	0.2277703543270198	0.7222222222222222	0.3650793650793651
Trop2KO_minus_WT	drop_RESUB-168R	Nlrc5	5	4	0.5509542688303828	0.8270249378210108	0.17297506217898917	0.8640064395520494	0.1359935604479506	0.7936507936507936	0.2777777777777778
Trop2KO_minus_WT	drop_RESUB-168R	Stat1	5	4	0.557763701646163	0.8444017216907965	0.15559827830920345	0.9104974787722554	0.08950252122774459	0.8571428571428572	0.20634920634920634
Trop2KO_minus_WT	drop_RESUB-168R	Isg15	5	4	-0.02268040387785142	0.48242852885075604	0.517571471149244	0.4797246737995221	0.5202753262004779	0.45238095238095244	0.6349206349206349
Trop2KO_minus_WT	drop_RESUB-168R	Cgas	5	4	-0.40742035277489475	0.04596294739779194	0.9540370526022081	0.04858443031452588	0.9514155696854741	0.031746031746031744	0.9841269841269842
Trop2KO_minus_WT	drop_RESUB-168R	Sting1	5	4	0.39155568018665576	0.9878040802270897	0.01219591977291038	0.9811916042683789	0.01880839573162108	0.9920634920634921	0.015873015873015872
Trop2KO_minus_WT	drop_RESUB-168R	Tbk1	5	4	0.051780993033961664	0.6018958629387382	0.3981041370612618	0.5993283085923342	0.4006716914076658	0.7222222222222222	0.3650793650793651
Trop2KO_minus_WT	drop_RESUB-168R	Irf3	5	4	0.3100624611774876	0.977216993234522	0.022783006765478	0.9631475026236029	0.03685249737639712	0.9841269841269842	0.031746031746031744
Trop2KO_minus_WT	drop_RESUB-168R	Xrcc5	5	4	-0.20441245569833022	0.0906585139699934	0.9093414860300066	0.11040772889599713	0.8895922711040029	0.09523809523809523	0.9444444444444444
Trop2KO_minus_WT	drop_RESUB-168R	Xrcc6	5	4	-0.2340705869188664	0.05922129660661514	0.9407787033933849	0.09288235435392411	0.9071176456460759	0.09523809523809523	0.9444444444444444
Trop2KO_minus_WT	drop_RESUB-168R	Lig4	5	4	-0.2794721149408801	0.15647831591859046	0.8435216840814095	0.11289624431518995	0.88710375568481	0.14285714285714285	0.9047619047619049
Trop2KO_minus_WT	drop_RESUB-168R	Prkdc	5	4	0.07306327333374263	0.5812053275119389	0.41879467248806107	0.5979959057241269	0.40200409427587314	0.5476190476190477	0.5476190476190477
Trop2KO_minus_WT	drop_RESUB-168R	Nhej1	5	4	-0.15753228521020546	0.3687779410965865	0.6312220589034134	0.343807655487975	0.656192344512025	0.3650793650793651	0.7222222222222222
Trop2KO_minus_WT	drop_control170	Tacstd2	5	4	-3.9413168457741925	0.0007360028518146331	0.9992639971481854	0.00014915693275915993	0.9998508430672408	0.007936507936507936	1.0
Trop2KO_minus_WT	drop_control170	Cldn4	5	4	-0.948238663635772	0.10905824031438077	0.8909417596856193	0.08584296396056765	0.9141570360394323	0.14285714285714285	0.9047619047619049
Trop2KO_minus_WT	drop_control170	Cldn1	5	4	-1.9354330881418815	0.04631311381683798	0.953686886183162	0.019927982991048816	0.9800720170089512	0.031746031746031744	0.9841269841269842
Trop2KO_minus_WT	drop_control170	Cldn7	5	4	-0.9787389516388645	0.053513186303450484	0.9464868136965495	0.01246270096941268	0.9875372990305873	0.007936507936507936	1.0
Trop2KO_minus_WT	drop_control170	Ocln	5	4	-0.6144112044740897	0.09229947419044002	0.90770052580956	0.03977420893328856	0.9602257910667115	0.09523809523809523	0.9444444444444444
Trop2KO_minus_WT	drop_control170	Epcam	5	4	-1.371701592352288	0.008598877096999668	0.9914011229030003	0.004352170710221714	0.9956478292897782	0.015873015873015872	0.9920634920634921
Trop2KO_minus_WT	drop_control170	Cxcl9	5	4	1.0866684111384934	0.9925646870969456	0.007435312903054448	0.9969191544581748	0.003080845541825172	0.9920634920634921	0.015873015873015872
Trop2KO_minus_WT	drop_control170	Cd8a	5	4	0.5836110880432432	0.9052722839069415	0.09472771609305852	0.9252614619301558	0.07473853806984426	0.9047619047619049	0.14285714285714285
Trop2KO_minus_WT	drop_control170	Prf1	5	4	1.007321937788725	0.9573339911057601	0.04266600889423985	0.9773772386651272	0.022622761334872815	0.9444444444444444	0.09523809523809523
Trop2KO_minus_WT	drop_control170	B2m	5	4	0.4218164403234663	0.9818324715220463	0.018167528477953655	0.9778815892109329	0.0221184107890671	0.9682539682539683	0.05555555555555555
Trop2KO_minus_WT	drop_control170	Tap1	5	4	0.22808008373441524	0.7217490110942308	0.2782509889057691	0.7710968706026289	0.2289031293973711	0.5476190476190477	0.5476190476190477
Trop2KO_minus_WT	drop_control170	Psmb8	5	4	0.0286930751685599	0.5367623100432282	0.4632376899567719	0.5369071107209711	0.463092889279029	0.5476190476190477	0.5476190476190477
Trop2KO_minus_WT	drop_control170	Nlrc5	5	4	0.5245186967156794	0.8149480951919036	0.1850519048080964	0.8526365258140907	0.14736347418590928	0.7936507936507936	0.2777777777777778
Trop2KO_minus_WT	drop_control170	Stat1	5	4	0.49143262831830725	0.811151593704788	0.1888484062952121	0.8785714894399959	0.12142851056000417	0.7936507936507936	0.2777777777777778
Trop2KO_minus_WT	drop_control170	Isg15	5	4	-0.3723977498193305	0.1603194480537002	0.8396805519462998	0.15112285066905434	0.8488771493309457	0.14285714285714285	0.9047619047619049
Trop2KO_minus_WT	drop_control170	Cgas	5	4	-0.35759620937671777	0.06502927691407452	0.9349707230859254	0.07126291441505503	0.9287370855849449	0.05555555555555555	0.9682539682539683
Trop2KO_minus_WT	drop_control170	Sting1	5	4	0.3075793899119006	0.9326212311085783	0.0673787688914217	0.9354506757480942	0.06454932425190583	0.9682539682539683	0.05555555555555555
Trop2KO_minus_WT	drop_control170	Tbk1	5	4	0.07248562079767851	0.6454025893961003	0.3545974106038997	0.6379547639572571	0.3620452360427428	0.7936507936507936	0.2777777777777778
Trop2KO_minus_WT	drop_control170	Irf3	5	4	0.2774234257623487	0.9790626992128524	0.0209373007871476	0.9500958722386892	0.049904127761310764	0.9841269841269842	0.031746031746031744
Trop2KO_minus_WT	drop_control170	Xrcc5	5	4	-0.07750604220960255	0.30535963968217605	0.694640360317824	0.3242478069511412	0.6757521930488588	0.3650793650793651	0.7222222222222222
Trop2KO_minus_WT	drop_control170	Xrcc6	5	4	-0.19911445740221012	0.09149845857729691	0.9085015414227031	0.13474314155184858	0.8652568584481515	0.14285714285714285	0.9047619047619049
Trop2KO_minus_WT	drop_control170	Lig4	5	4	-0.13341384856699712	0.26015182495864764	0.7398481750413524	0.24808362613816196	0.7519163738618381	0.20634920634920634	0.8571428571428572
Trop2KO_minus_WT	drop_control170	Prkdc	5	4	0.36830317992062156	0.881615513724145	0.1183844862758549	0.917069279359529	0.08293072064047097	0.9047619047619049	0.14285714285714285
Trop2KO_minus_WT	drop_control170	Nhej1	5	4	-0.3811303706073179	0.21827523776451488	0.7817247622354851	0.17243898039583486	0.8275610196041652	0.14285714285714285	0.9047619047619049
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Tacstd2	4	4	-4.27262583916478	0.002097536609266449	0.9979024633907335	0.00012491765764079918	0.9998750823423592	0.014285714285714285	1.0
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Cldn4	4	4	-1.4136833763718997	0.0389254438622896	0.9610745561377104	0.016228356094643504	0.9837716439053565	0.05714285714285714	0.9714285714285714
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Cldn1	4	4	-2.3555959899227585	0.03796261533207954	0.9620373846679204	0.016381558290397415	0.9836184417096026	0.05714285714285714	0.9714285714285714
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Cldn7	4	4	-0.8450111955012716	0.0879296784963797	0.9120703215036203	0.04391623284023727	0.9560837671597627	0.02857142857142857	0.9857142857142857
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Ocln	4	4	-0.9104696958249701	0.009376472873531884	0.9906235271264681	0.0031530829546685454	0.9968469170453315	0.014285714285714285	1.0
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Epcam	4	4	-1.5863042255005606	0.01097540595093605	0.989024594049064	0.0019274429352923806	0.9980725570647077	0.014285714285714285	1.0
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Cxcl9	4	4	1.2123472845558574	0.9922952075856715	0.0077047924143285726	0.9973634120242924	0.002636587975707631	0.9857142857142857	0.02857142857142857
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Cd8a	4	4	0.39318790462805797	0.8135732737926349	0.18642672620736517	0.8459461806325397	0.1540538193674603	0.8285714285714285	0.24285714285714285
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Prf1	4	4	0.9341410681511357	0.9323117348574813	0.06768826514251872	0.9595275262045557	0.04047247379544422	0.8999999999999999	0.17142857142857143
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	B2m	4	4	0.4502711617774793	0.9617056648906217	0.03829433510937832	0.9750853179805696	0.02491468201943038	0.9428571428571428	0.1
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Tap1	4	4	0.09078656079902103	0.6078773044287933	0.39212269557120666	0.6197946694546055	0.38020533054539446	0.5571428571428572	0.5571428571428572
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Psmb8	4	4	0.3349786607189298	0.7965533152845703	0.20344668471542965	0.827181231816487	0.17281876818351305	0.8285714285714285	0.24285714285714285
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Nlrc5	4	4	0.003999682929773485	0.5039173439230262	0.4960826560769738	0.5043981913433742	0.49560180865662584	0.44285714285714284	0.6571428571428571
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Stat1	4	4	0.1159348474035724	0.625680309886185	0.374319690113815	0.6405255643958295	0.3594744356041705	0.6571428571428571	0.44285714285714284
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Isg15	4	4	0.10753948370249233	0.5774723119560723	0.42252768804392765	0.5895475368182965	0.4104524631817034	0.5571428571428572	0.5571428571428572
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Cgas	4	4	-0.22133426520601773	0.08141749400224274	0.9185825059977573	0.11803015070670031	0.8819698492932997	0.05714285714285714	0.9714285714285714
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Sting1	4	4	0.17043863692104289	0.8626990039793905	0.13730099602060952	0.821231044707545	0.1787689552924549	0.9428571428571428	0.1
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Tbk1	4	4	-0.15159896132010253	0.17601789240333654	0.8239821075966635	0.2074370571912232	0.7925629428087768	0.34285714285714286	0.7571428571428571
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Irf3	4	4	0.3720747789043788	0.987387173836308	0.012612826163692008	0.978659780229141	0.021340219770859026	1.0	0.014285714285714285
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Xrcc5	4	4	-0.06778069769001682	0.3431119188269232	0.6568880811730768	0.3609066724316637	0.6390933275683364	0.5571428571428572	0.5571428571428572
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Xrcc6	4	4	-0.086643702401064	0.253094687984425	0.746905312015575	0.30416240311666265	0.6958375968833374	0.34285714285714286	0.7571428571428571
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Lig4	4	4	-0.17558268227828666	0.24912166065817629	0.7508783393418237	0.23765869290975963	0.7623413070902404	0.24285714285714285	0.8285714285714285
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Prkdc	4	4	0.023881972959790332	0.5314857207300777	0.4685142792699223	0.5338135995656597	0.46618640043434034	0.5571428571428572	0.5571428571428572
Trop2KO_minus_WT	drop_KO165_and_RESUB-170R_Cldn4gap	Nhej1	4	4	-0.02491238061818901	0.4780466366624827	0.5219533633375173	0.4749686222818807	0.5250313777181193	0.44285714285714284	0.6571428571428571
