gene	spearman_r	spearman_p	n_expr	padj
MIR99AHG	-0.013145428303348432	0.12184586297020095	305	0.1706178324047029
FDX1L	-0.013145818376750723	0.12183479374688574	3148	0.17061410298610044
LILRA6	-0.013153269365211507	0.12162350582723445	15	0.1703417263162695
LINC01010	-0.013165584072935407	0.12127492545733397	19	0.16993559972437056
RAB3D	-0.013181897526702622	0.12081436026407309	3566	0.16932530522579006
UBE2M	-0.013198198393451363	0.12035551856291148	5675	0.1687987811132818
JAKMIP1	-0.013244322079670318	0.11906460388982884	82	0.16719622700649342
CCDC136	-0.01325160965115468	0.11886163492993089	164	0.16699208168981844
LINC01451	-0.013273710114234297	0.11824776447456095	32	0.16622168263315765
HMMR	-0.013283975362658483	0.11796348017520039	591	0.16586801226990247
GGH	-0.013297320153841401	0.1175947133194456	1976	0.16542971279767033
CYP27A1	-0.013308779351720368	0.11727877496398943	2055	0.16501199865589639
ANKRD24	-0.013313900279593173	0.11713780286180481	98	0.1648326389826714
CGB7	-0.013314364295052677	0.11712503573003134	19	0.16482610068726658
PAK7	-0.013324343902814879	0.1168507165848801	31	0.16449708659476428
VIPR2	-0.013347982851876262	0.11620294275355664	167	0.16365328400422835
MVD	-0.013388520361242823	0.1150986721726723	3350	0.1622444439953281
ERN2	-0.013389985960319612	0.1150589033346667	536	0.1621996500197062
HLA-DMB	-0.013393488439665209	0.1149639077926054	2308	0.1620769907943677
EGLN3	-0.013401323305675788	0.1147516310061804	2037	0.1618094154555007
AC005480.1	-0.01340551222438286	0.11463826358912109	13	0.16168527802573765
FGGY	-0.01342423919713641	0.11413252063481834	2837	0.16100554429558714
RP11-47J17.2	-0.013444151098376959	0.11359670554213556	23	0.16036113036505256
GMPR	-0.01347701477062841	0.11271670267054573	1148	0.15926285514125071
ATP10D	-0.013499658267151349	0.1121135020178834	581	0.15858720123053727
TOMM20L	-0.013502734390428664	0.11203175385947094	42	0.15848261138037925
RP11-80H5.2	-0.013513398484466711	0.11174871884404296	23	0.1581067446709013
SLC27A5	-0.013527371905106311	0.11137870535009231	1515	0.1576796807205708
NOG	-0.013531808562087593	0.11126142595069288	58	0.1575576057016126
ZFP57	-0.013538896958921668	0.11107425224370106	17	0.1573254778639498
RP5-998N21.4	-0.01354177922316963	0.11099821530443041	40	0.1572287512062268
NODAL	-0.01354325484823157	0.1109593027834925	14	0.15718460138166856
RGS18	-0.013572785834378973	0.11018282686397377	25	0.15620457057051587
RP11-262H14.4	-0.013580664582601215	0.10997639324173912	255	0.1559445894667863
RP11-219G17.4	-0.013592129326797426	0.10967654779142326	108	0.15561156882066035
CDR1-AS	-0.013604588935822507	0.10935141596998968	57	0.15523408588977422
ACAA2	-0.013616713587307058	0.10903575680205678	3795	0.1548271131811492
ATP6V1E2	-0.013623398392485641	0.10886202968356291	963	0.15460205824848003
NECAB2	-0.013642144876864883	0.10837600696895965	25	0.15397646741207993
RP11-475I24.3	-0.01366341787408307	0.10782656305334942	28	0.1532387445941628
PHACTR1	-0.01367953747030312	0.10741169280631406	1367	0.1527133040690499
RP11-114F3.4	-0.01371376834299063	0.10653488537525264	54	0.1515834958613041
CTD-2336O2.3	-0.013726636259580836	0.10620675063369375	30	0.15118019619973927
HLA-DRB1	-0.013740959610272883	0.1058424448970294	7518	0.15071447341623445
SFTPA2	-0.013743388880026837	0.10578075630599548	5180	0.1506371999398576
SEC11A	-0.013750483253897498	0.1056007658383074	10307	0.15042148300833114
FASTKD3	-0.013762028883727934	0.10530836261687303	1645	0.15003817464794833
IFI30	-0.013765527106966591	0.10521989396574263	388	0.14992265270780472
SRMS	-0.013770330929220162	0.10509850335577614	53	0.14976020237378462
FJX1	-0.013770820156894775	0.10508614701232744	320	0.14975310860838378
RGL4	-0.013777022530827033	0.10492959460930372	76	0.14956151557479197
SMPDL3A	-0.01380705196685395	0.10417424611666477	2295	0.1485996678213469
RP11-188P17.2	-0.013834097904543981	0.1034976458649695	23	0.14772796892554754
RRS1	-0.013860456019163185	0.1028416177679036	2688	0.14689816325213395
C5orf63	-0.013897007742742898	0.10193735798935806	1546	0.14571607543559412
NUCKS1	-0.013921281495509912	0.10134034992462908	10959	0.14491370173454957
SYNPO2L	-0.013923018765334904	0.10129772911864855	33	0.1448731685401078
DNAJC25	-0.013949155369165182	0.10065823569357986	2425	0.1440702496208018
C7orf61	-0.01395097867718232	0.1006137444891889	273	0.1440167258037424
RBM26-AS1	-0.013963803465977996	0.10030124474752715	242	0.14359980000286088
MBD3	-0.01398392098091323	0.0998126034361225	3138	0.14297436047753168
CLEC7A	-0.013993084520727771	0.0995906572418299	1680	0.14273348185548804
CEP55	-0.014013761232239406	0.09909130164024872	573	0.14207799868551343
CFAP99	-0.014029323620477771	0.09871677963307748	68	0.14158101160348882
GNMT	-0.014034564755638766	0.09859090195736246	173	0.14142046198081878
FAM72D	-0.014060430677756095	0.09797154922691254	168	0.14066128136511594
RP11-506F3.1	-0.014066496123289217	0.09782676453096441	56	0.14046334462966784
PLA2G12B	-0.014096589907360155	0.09711093982029192	230	0.13955400350697147
LINC00694	-0.014106832833193502	0.09686825423327089	67	0.13924468528135264
LRRC37A	-0.014122548910810934	0.09649683646453111	81	0.13875009136586766
GNAZ	-0.014125630037696832	0.09642415398345895	120	0.13866522980035895
GFAP	-0.01413339290601452	0.09624122536420199	45	0.13844139980277873
ITGA11	-0.014135896935428046	0.09618227826331878	12	0.13838602834837893
LEF1	-0.01414797696416816	0.0958983092878988	41	0.13801659105271802
SLC35B4	-0.014150367562017757	0.09584219237949419	832	0.1379651757962123
HAUS1	-0.01424389324927615	0.09366732226770913	2469	0.13510006005391462
XK	-0.01425125581994365	0.09349780560670327	239	0.13489657096952348
RP11-307L14.1	-0.014274778533653635	0.0929578645506491	39	0.13415570085214198
KCTD12	-0.01427662859752183	0.09291550450067698	1938	0.1341136392298564
ARL11	-0.014287080423235819	0.09267648483475396	154	0.13383526237573826
SLC9A5	-0.014297182383961195	0.09244593546411298	236	0.13354032824105766
FBLL1	-0.014323236970069179	0.09185343662941442	65	0.13272223273775358
PLEKHB1	-0.014337341411683838	0.09153396718599165	1801	0.13235473379927207
AC006277.2	-0.014364842290852893	0.09091363296579774	29	0.1315703392732119
SCN4A	-0.014386561898836034	0.09042609923739238	46	0.13093012813677793
KCNV1	-0.014394291194886857	0.09025311023840583	38	0.13071511782901682
RP11-428O18.6	-0.014416780063759878	0.0897513020049527	38	0.1300272788575678
NXF3	-0.014423012412903242	0.08961263386343027	14	0.12986346062587778
OVOS2	-0.014441437624396593	0.08920368625090999	63	0.1292985231618025
RP11-305K5.1	-0.01446139474704333	0.08876243498984361	391	0.12876929047165006
GPA33	-0.014461946743465655	0.08875025540860759	85	0.12876082444807063
FMOD	-0.014468584794695375	0.08860389489126037	283	0.12856686121017386
CTD-3138B18.5	-0.014481244645977186	0.08832530065805387	1573	0.1282176103173022
SPG20-AS1	-0.01450566069953423	0.08778999229774069	62	0.12751348745292992
FICD	-0.01451960025228676	0.08748555061777252	941	0.1270894804529723
RP11-88H9.2	-0.014522031311200403	0.08743254329219578	52	0.12702156833452852
RP11-799B12.4	-0.014528029328659589	0.08730187206683233	30	0.12684080868579067
NAV3	-0.014532201874048686	0.0872110630650218	96	0.126717943090468
CCL7	-0.014545403603473983	0.08692424981125743	40	0.12632833298146154
SLC25A32	-0.014550606779563947	0.08681141794458526	1901	0.1261733870405476
GVQW2	-0.014565694174188477	0.08648491323183177	33	0.1257348530811897
HIST2H4B	-0.014606969301786524	0.08559674743232334	18	0.12455959152809484
NLGN4Y	-0.014627471237631695	0.0851583310644736	298	0.12398383513489855
RXRG	-0.014630173735117848	0.08510067613881138	160	0.12392621266357738
CTD-2587H24.5	-0.01463184579742389	0.08506502026524308	10	0.12390130723528087
GEM	-0.014688934063045715	0.08385487166773732	3610	0.12237577870578548
PREX2	-0.014690545014769704	0.08382092619307918	32	0.12235263135137923
GRID1	-0.014702689733089965	0.08356537437332848	13	0.12203226157676439
RP11-328C8.4	-0.014714451652295719	0.0833184792329312	40	0.12173302425790417
TCERG1L-AS1	-0.014720820762038839	0.08318503165788267	38	0.12154679919084621
TPX2	-0.014736717199357997	0.08285271977139062	909	0.12108874635112155
IGFLR1	-0.014738347433231467	0.08281870095482084	291	0.12106382234641691
RRM2B	-0.014751573877326963	0.08254311710036491	2893	0.12072183656046308
HSD3B7	-0.014760651532356754	0.08235440716370278	2107	0.12047188484336399
RP11-424G14.1	-0.014776053827233147	0.0820350183627873	53	0.12008255933286412
RP4-794I6.4	-0.01477900960396108	0.08197384109737	248	0.12001897516795204
REG4	-0.014782046092195604	0.08191103183756242	13	0.11993566680183267
AC013463.2	-0.014787696276051442	0.0817942626021887	89	0.11977501537322446
IAH1	-0.014806570585897285	0.08140517617733078	6158	0.11925520468215683
SPATA41	-0.01481940427695335	0.08114147349738561	101	0.11890321908717319
CHAC2	-0.01482187728552221	0.08109073864935422	500	0.1188460338194774
SLC16A12-AS1	-0.014824123812201847	0.08104467249836843	30	0.11878709688759272
SCML1	-0.014836529494785616	0.0807906701797921	1643	0.11844046461821889
AC009403.2	-0.014847545616276088	0.08056566083021525	1169	0.1181618048898677
HOXB-AS1	-0.014847725449339398	0.08056199188321515	515	0.1181618048898677
CTA-384D8.34	-0.014889700363384528	0.07970932624919827	2621	0.11701578148994483
TEX40	-0.014913503148294047	0.07922907201107786	71	0.11634441286419095
EDNRA	-0.014921077164479993	0.07907675010953585	289	0.11614594377113027
CTC-524C5.2	-0.014924290847418297	0.07901219137244407	1165	0.11605952006705003
PRKCQ	-0.014931216615807732	0.07887320737045464	130	0.11588052768716019
CBWD2	-0.014962373507406156	0.07825041897982236	1443	0.1150428936568288
ASB9	-0.014997587213268616	0.0775513642144197	598	0.11407885486737764
SEC61B	-0.015012679508556974	0.0772533165311897	11553	0.1136898611973287
EXOG	-0.015014572876213493	0.07721599164541361	1388	0.11364317180965558
CCDC169	-0.015017064653344063	0.07716689241376103	272	0.11358738235710404
RP4-569M23.2	-0.015042991176464753	0.07665753098429028	508	0.11290312070155575
SLC10A4	-0.01506310622902554	0.07626423470255224	48	0.11239636315949225
RP13-192B19.2	-0.015083994785567113	0.07585755791075041	98	0.11187914931801345
RP11-266N13.2	-0.015100389407085133	0.0755396137157428	15	0.111442618083183
AC008074.3	-0.015103714970888917	0.07547525324799302	16	0.11135576180668129
IL17D	-0.015103715652422287	0.07547524006269558	62	0.11135576180668129
DBF4	-0.015106645087204426	0.07541858306892307	1746	0.1112883301017762
TTTY14	-0.015143367532259486	0.07471129009256008	1881	0.11036499672552344
MROH6	-0.015154369276112335	0.07450044872245491	4106	0.11011765276140892
TMEM233	-0.01517132809421419	0.07417639621045345	149	0.10966263485203392
LINC01376	-0.01519611988164081	0.07370474338487736	280	0.10902092817977377
RP1-28O10.1	-0.015198923457468656	0.07365156125161967	120	0.10895814422187496
ACSL4	-0.01520157649451134	0.07360126364564636	2322	0.10889960987138679
TM4SF18	-0.015201753890881154	0.07359790147837976	61	0.10889960987138679
CLIC6	-0.015216138458096459	0.07332569056794182	4723	0.10851560637677836
NAP1L2	-0.015219109442868608	0.07326957092577924	46	0.10844046092172532
C10orf2	-0.015224579384725089	0.07316633977061548	909	0.10830347128968658
LAMTOR4	-0.015238811435463323	0.07289830364140425	10984	0.1079382017077314
RP11-434H6.7	-0.015242807510725735	0.07282318909109631	279	0.10785845512127712
RP11-679C8.2	-0.015265806084390463	0.07239211333195265	21	0.1072826171362911
N6AMT1	-0.015273495481995827	0.07224845327123273	1204	0.10707753603842357
SLC51A	-0.015289478185613797	0.07195059719489748	456	0.10668283083240808
AMDHD1	-0.015293998630342717	0.0718665361957667	116	0.10657376234130758
CCDC74A	-0.015308132458935728	0.07160422606656679	1287	0.10621581352576966
LINC01612	-0.015316038368380719	0.07145784250037032	373	0.10602191734137546
RP11-111M22.3	-0.015331201392257248	0.07117777445583416	1156	0.10562182249817706
CSPG4	-0.015331901611352526	0.07116486285063955	118	0.10561038394965497
ARMC9	-0.01533974275147866	0.07102040817305919	1868	0.10542684302556735
CD70	-0.015349357513923207	0.0708436068294237	65	0.10520285980515165
PLP2	-0.015355875259963661	0.07072396042464317	9310	0.10504055500797471
AC022182.1	-0.015362987276927838	0.07059359408096273	41	0.10486995382136431
RP11-470P21.2	-0.015376454799015964	0.07034726854894881	64	0.10454875873322646
HIVEP3	-0.01538037866301963	0.07027563254037149	643	0.10445112138780903
AP001596.6	-0.015430765409518543	0.06936105431590465	10	0.10326570229956113
NRSN2	-0.015437894125146442	0.06923245257230765	1385	0.10309692515481499
RP11-167B3.3	-0.015476691489569244	0.06853597839024446	20	0.10214220966200102
SARNP	-0.015518370224604651	0.06779420525756327	2192	0.10109609757642803
RP11-468N14.13	-0.015519053375397277	0.06778210217032628	202	0.10108547595526175
GSTO2	-0.015536870780200548	0.0674670660034536	4049	0.10066792059203268
KHK	-0.015538896837947656	0.067431318927404	578	0.10062888613113147
RPL22L1	-0.015553396097225863	0.06717595348046695	9040	0.10025517116125278
FAM126A	-0.01556220901430924	0.06702112692540005	3187	0.10005353142136252
SMPX	-0.015572253575456217	0.06684502096559344	67	0.09980531047069663
RP11-90M2.5	-0.01560565819394158	0.06626209369981222	13	0.09900049435591378
PELI2	-0.015608238017224082	0.06621724922603185	732	0.09894237372162708
BTNL8	-0.01560981344152883	0.06618987628619477	12	0.09892900728872571
RIN1	-0.015649226454732736	0.06550810477184343	912	0.09800383301791894
APOA1	-0.015679836257217944	0.06498261545359864	76	0.09726999171646912
RPS10	-0.015690945490528754	0.06479276132995629	13185	0.0970194523581057
CTD-2072I24.1	-0.015700038470955538	0.06463770526343515	12	0.09680870009828388
TLR4	-0.015726563009625667	0.06418714975252969	59	0.09621199162004986
RP11-963H4.3	-0.01572715402424957	0.0641771401653263	49	0.0962040926097214
SYK	-0.015745621367765115	0.06386502075306359	1764	0.09580697163524994
TIE1	-0.01578032628764778	0.0632818589679628	29	0.0950023588367412
RP11-63M22.2	-0.015792456516397192	0.06307907007673137	20	0.09473295489067086
GALNT10	-0.015793170847769666	0.06306714490094598	3747	0.0947220541700829
PPARGC1B	-0.01580430092080193	0.06288157804035226	204	0.0944643171848886
FAM184A	-0.01581939072609122	0.06263071329501148	1476	0.09412228548414393
RP11-575F12.3	-0.015820232008759542	0.06261675154229507	67	0.09410827145901245
ABHD14B	-0.015859676942055433	0.061965015059573636	5377	0.09322540291039702
CCDC74B	-0.01588838612901335	0.061494199671137915	278	0.09253764610951114
UAP1L1	-0.01590934691084039	0.06115232762596011	470	0.0920573161628801
CCT6B	-0.015921158573337743	0.06096037284229347	372	0.09181602015286662
MGC16275	-0.0159249812727412	0.0608983560388655	100	0.09173622773644449
ATF5	-0.01595641983155927	0.060390298680781704	3029	0.09103170384878026
AC005592.2	-0.015969286285897815	0.06018338808930992	148	0.09074654317335461
C18orf54	-0.016035144263526115	0.0591334821281609	178	0.08929635345251706
FREM2	-0.016039301474517216	0.05906772123985086	398	0.08921696219714637
STX2	-0.016047408729665452	0.05893965113658296	765	0.08905665890860005
SLC16A11	-0.016063071990516153	0.05869287183681092	439	0.0887101958203702
RPL36A	-0.01613218264310715	0.05761423506641057	12281	0.08717078860551139
AC079466.1	-0.016147977372687358	0.05737004779127561	57	0.08685960465608838
EVPLL	-0.016169847181263883	0.05703336074489847	439	0.08642003331181439
CASP1	-0.016198774892877126	0.05659054315106103	2070	0.08580584056608234
RP11-209E8.1	-0.016203353619032287	0.056520716214732335	32	0.08570795495034907
GSAP	-0.016209263108451413	0.056430700753756634	2480	0.08559063915700181
RPS27	-0.016222071713498806	0.05623600504769262	13777	0.08532998285162124
MMP28	-0.01623726957598019	0.05600571747076947	3701	0.08502865191893245
TNFSF13B	-0.01624462786783456	0.05589450246225021	971	0.08487250067152634
MAP2K2	-0.016246517519071402	0.05586597151549664	7012	0.08483552475310753
RP11-727F15.11	-0.01625827034021596	0.055688793442065024	159	0.08459178569776933
HMGA1P4	-0.01626010143023179	0.05566123128090553	212	0.08455624663637
APITD1	-0.016267043758620314	0.05555683629681948	2537	0.08442293226896345
RP11-410K21.2	-0.016320024860308882	0.05476549604706807	34	0.08330150429161724
CEACAM8	-0.016336697095221068	0.054518427685132334	13	0.08295056422227368
LRRCC1	-0.01634348595397608	0.054418089263739526	1804	0.08280410508929614
PTMS	-0.016377227942769884	0.053921669989028184	8497	0.08209181936448433
AC084809.2	-0.016387323267195643	0.05377388209158571	99	0.0818913929181359
LINC00869	-0.016395453724221937	0.0536551043159192	1277	0.0817350384494305
SULT1A3	-0.016424936000479434	0.05322623368835982	638	0.08113043445273649
POLR3G	-0.016472873723215577	0.05253501138126188	563	0.08012497189701476
BCL11B	-0.016476913083342974	0.052477111497664514	164	0.08004267919652037
MARC2	-0.01652831063630763	0.05174502915820219	1265	0.07899134001384099
PAPD5	-0.016548874721114073	0.05145452696082606	2465	0.0785800647552112
RP11-442N24__B.1	-0.01655106989825252	0.051423597187227665	122	0.07854791933392233
ANKRD18B	-0.01657758527522496	0.05105122638071952	98	0.07802023506132551
NUGGC	-0.016593736193139	0.05082551806228193	12	0.07769869248400514
RTN4RL1	-0.016617927087464592	0.05048901522991281	253	0.07721916525669055
RETN	-0.01666587913251245	0.04982750309962101	171	0.076287910568983
ANP32E	-0.016678578785862097	0.049653529953438545	4416	0.07605023373565817
ITIH2	-0.016686235391431204	0.049548888103213236	24	0.07590141749667313
MED12L	-0.01668738715758742	0.04953316307785551	81	0.07588305615451983
CHCHD3	-0.016707214247846262	0.04926312002978327	4719	0.07550824563190028
GS1-124K5.11	-0.01676985222624934	0.04841809906567602	1076	0.07431504512522884
C5orf66	-0.016777860986736812	0.04831093933647442	145	0.07416739548539607
RGS7BP	-0.016782182924191667	0.048253193257868726	56	0.07408434671368846
CUZD1	-0.01680618071546264	0.04793360874726044	87	0.07364381627001325
SLC1A2	-0.016824155538095156	0.04769540022381917	50	0.0733055837000498
BTBD11	-0.016826522348510984	0.047664108696311366	87	0.07326303780454614
HINT2	-0.01684049046326329	0.04747978790361803	8199	0.07303118546957385
GALNT9	-0.016858032218540462	0.047249159145607664	244	0.07272987890022742
XKR6	-0.016866933145864613	0.04713249569148122	143	0.0725613065116804
NOP14-AS1	-0.016870319803030612	0.04708817082760706	1182	0.07249856658483961
CFAP69	-0.016872076676223646	0.047065190533290294	508	0.0724686824650427
NR0B2	-0.016872710750299082	0.04705689901949679	483	0.07246141259378851
RASGRF1	-0.016894863277136508	0.046767990307338685	1254	0.07205479727251049
PKIG	-0.01692037422913698	0.046437132142998355	2747	0.07158308430974691
NUSAP1	-0.016942303752199548	0.046154299264383	1347	0.07117953135545792
JAZF1	-0.016962270019264928	0.045898050057094006	745	0.07083277995809284
ELOVL7	-0.016974704973452045	0.045739064856908214	632	0.07060352873987878
CD207	-0.01698504529703249	0.04560721375466565	24	0.07041606706058487
SNHG25	-0.017001095929262206	0.04540318401607997	3597	0.07014373770546317
PDE1B	-0.017010634425854425	0.04528229894191534	28	0.06996230658628726
AGMAT	-0.017049309695547826	0.04479492852015217	319	0.06924620443058101
FAM132B	-0.017060765565385137	0.044651418243290955	281	0.06906117778587796
ENTPD3	-0.01706378100577075	0.0446137076777847	590	0.06901336976876732
SLC16A5	-0.01707033133500803	0.04453188297271325	3404	0.06890254830745243
DIAPH2	-0.017088315652618386	0.0443078791033163	1173	0.06857686610950214
E2F2	-0.017110383089539622	0.04403431773185933	716	0.06822109358091359
GATM	-0.017145456148132177	0.04360246498492394	795	0.06758298830080192
TMEM255A	-0.017168028101070675	0.043326433719971344	170	0.06719106243996474
AEN	-0.017192504157188003	0.04302878706654157	1893	0.06677538734533177
PIK3C2G	-0.017233057966975402	0.042539427264171426	13	0.06610187989441797
RP11-307C12.11	-0.017257940601754996	0.04224150634410676	240	0.065689231862269
C1QTNF1-AS1	-0.017262614395513073	0.04218574414956937	52	0.06561257080488962
RMRP	-0.017286037555148737	0.04190722383862904	71	0.06523436783899483
IDNK	-0.017297145827954743	0.04177568244651819	1600	0.06503958169954589
DENND1A	-0.017332417539202605	0.041360317957878964	1294	0.06444728800791259
ANP32B	-0.017355610939377108	0.04108909956380668	10102	0.06404926302485095
TMEM231	-0.017359417456921055	0.0410447312419938	651	0.06398501613047222
CTSG	-0.01736539508360904	0.040975138641816726	39	0.06389124905991811
AC061992.2	-0.017412965903384224	0.04042486597617157	318	0.06308168714679437
LINC00642	-0.01743670006062865	0.040152673411631264	54	0.06268585587538496
INMT	-0.017442224437748868	0.04008954117869975	133	0.06259210902338991
EIF5A	-0.01744276166916653	0.04008340622616787	7932	0.06258734488595502
PIR	-0.017450054760790208	0.04000020099322974	1420	0.062467036974654465
RP11-359N11.1	-0.017452426834724023	0.039973170132659795	20	0.062434431256836925
SCNN1B	-0.017470437688684778	0.03976843331741621	2127	0.062133776540958884
JAKMIP2	-0.017486160810012648	0.03959043017895103	134	0.061860428124878304
STK32C	-0.017520077434316907	0.0392087578963515	1239	0.061325434154446044
RNLS	-0.017537384003827153	0.039015209543814024	874	0.06105663868050803
PDLIM4	-0.017566493021809175	0.038691498467491946	5948	0.06059667669710378
RHOH	-0.017602225369796245	0.038297254193435014	239	0.06002002689862949
FOXN4	-0.017609765017413046	0.03821450501918568	23	0.05991347198937214
TIMP4	-0.017616312019494294	0.03814277368166954	274	0.05981025010945972
RP11-1260E13.2	-0.017621615605798356	0.038084749619399436	133	0.0597284935114318
CASC10	-0.017690728004508025	0.03733545887729917	248	0.05865762124255293
COX5A	-0.01779621128057131	0.036216052544829215	11117	0.057044639027036985
TRGC2	-0.017798886504350495	0.03618803865484272	118	0.0570093620441899
ADRA1D	-0.0178192527820098	0.035975375927325456	13	0.05669634328728355
NABP2	-0.01782579537240575	0.03590728533907776	4564	0.05659782329170314
RP11-166P13.3	-0.017839782333420002	0.03576208757259124	1011	0.056390855458427945
ST20-AS1	-0.017853965173813265	0.03561536797335314	689	0.05616823028400535
C9orf142	-0.017854081154136538	0.035614170291986505	6621	0.05616823028400535
RP11-320M2.1	-0.017856543280546325	0.03558875302404337	92	0.056139342514106495
GALNT13	-0.01788193780838546	0.03532749930993937	137	0.05577491081937146
STAC2	-0.017887704620420972	0.03526840006667082	107	0.05569026887764258
HSPB3	-0.017898654010843097	0.035156421053953786	26	0.055526408694428445
RP11-83N9.6	-0.01793147911885186	0.03482253662438832	16	0.05505476132304173
AC010127.3	-0.01793316165579306	0.03480549569769103	68	0.05503426044460045
C7orf50	-0.017948979287809103	0.03464564075157472	8565	0.054802508734013655
MYLK	-0.01800483004171988	0.034086212303307675	463	0.05398734694656542
TMEM42	-0.018043990960012243	0.03369857777779127	2834	0.053410903729176125
ALOX5	-0.01805045393923412	0.03363496771382942	2093	0.05331841140952794
RUNDC3A-AS1	-0.018058138939206447	0.033559463922315645	243	0.05320966157208051
KCNAB1	-0.018067469191204687	0.03346799069385466	38	0.05308688708292967
MAP9	-0.018076254729853424	0.03338205284546462	2807	0.052967129972201016
CYP2C18	-0.018080425641505807	0.033341320204354076	116	0.05290663561783869
IGLC7	-0.018092184388314923	0.03322671448935158	91	0.052745395275329975
RUFY4	-0.018113528794092764	0.03301954404026726	45	0.05245344645732993
CDC20B	-0.01812002934231632	0.032956669257093	109	0.0523740616905118
SCARB1	-0.018137784696668133	0.03278545741104813	773	0.05211829801629417
CYP17A1	-0.018148374843409587	0.03268370143926412	22	0.051972821068062044
UGT8	-0.018199471438284032	0.03219652901559233	620	0.051234257109327906
GLT8D2	-0.018204028389567715	0.03215338525458375	57	0.05117867280121815
UBASH3B	-0.01820495072007057	0.03214465895444455	423	0.05117177590575381
DARS-AS1	-0.01822866607096423	0.03192098056941975	445	0.050847601837820805
MAPKAPK5-AS1	-0.01822997890064163	0.03190863729456042	3645	0.05083192929657741
MFAP3L	-0.018284729062709084	0.031397504705844244	127	0.05006482465350936
IGF1	-0.01830095790935743	0.031247352595147233	235	0.04984106213152875
CTD-3064M3.7	-0.01832683827902464	0.03100917758280807	89	0.04948838476161782
HEXA-AS1	-0.018330016694412386	0.03098003457940264	93	0.049445762511452024
RP11-7F17.5	-0.018346432515866432	0.030829891288732425	21	0.049229352803666276
NEURL2	-0.018370314924122954	0.030612572373582624	637	0.048913121425380346
RP11-445N20.3	-0.01837173010991292	0.030599736221622504	15	0.048896460879410485
RP11-20E24.1	-0.01837791085245734	0.030543729226418258	104	0.04882618509164459
ABCC4	-0.01838714380335135	0.030460228538651518	1489	0.048704211332047415
ODC1	-0.018410400484579332	0.030250768900511586	7018	0.048388356558726746
PARD6A	-0.01842673456240307	0.03010439803121682	1702	0.0481884043248902
PGS1	-0.01847773313053241	0.029651306181264856	1892	0.047553141716271556
GDF5	-0.018479719246053874	0.02963378000056139	133	0.047528789622393874
HIST1H2BI	-0.018507217680653006	0.029392038124891624	13	0.04717088620391597
MYBL1	-0.01871177745321394	0.027646403439739172	283	0.04454545134685925
AC093901.1	-0.018722062333323294	0.027561048024109226	136	0.04441808871046308
GPR68	-0.01873235460001967	0.027475858926988835	487	0.04429527471335126
RP5-1009E24.8	-0.018734398479302323	0.027458968793792473	220	0.044271561649662866
DLGAP2	-0.018753352568849153	0.027302762871900213	15	0.04404770511175253
ANKFN1	-0.0187543330792312	0.027294703111516272	214	0.044038202627539415
SOHLH2	-0.018767779974910952	0.027184377057653343	122	0.04387763826156579
Z83851.4	-0.01878779903468109	0.027020842164116	137	0.04363797210415837
ELFN2	-0.01881434554336762	0.026805294885998227	927	0.043307097850919844
HBQ1	-0.01882003697918291	0.02675927640380842	11	0.04323619114536694
DLEU2	-0.018878596155310644	0.026289740536999152	1567	0.04255206249437574
E2F1	-0.018896272380457393	0.026149416111080757	1728	0.04234519696877343
PRKD1	-0.018910653465892904	0.026035728490744967	198	0.0421779217157515
TACR1	-0.018959908083256958	0.025649584719432197	25	0.04158555963338248
SNHG23	-0.018988722972069258	0.025425987686811174	321	0.041242809244722
HPR	-0.019097940271346675	0.024593727980508844	43	0.03996308516695124
CDC6	-0.01911114167875276	0.024494746996145487	695	0.03981499798036077
RP13-39P12.3	-0.01914752801981867	0.02422371568502094	87	0.03941548478907087
SLC39A14	-0.019172321254003966	0.024040530559622877	1419	0.03913624067762797
RP5-963E22.6	-0.019175401085620047	0.02401785926623652	75	0.03910311426150724
RP11-767C1.2	-0.019213172713996418	0.023741318602338204	31	0.038680168861106
DPYSL2	-0.019220165666524906	0.023690424640332053	5836	0.03861895019876473
LINC01539	-0.019246632821252687	0.023498655578941725	11	0.038327885911747045
HAGLR	-0.019247529424361063	0.02349218285557061	2631	0.03832040789355595
FAM167A	-0.0192566456893281	0.023426458849646135	950	0.0382224144108736
RP4-809F18.1	-0.01926552582589279	0.023362590712726294	26	0.03812433700725242
SLCO1B1	-0.019281592286393097	0.023247420780871192	57	0.03796081251724397
ACTA2	-0.019286122434141583	0.023215036329384778	1208	0.037914032215764636
SOX21-AS1	-0.019325078199741236	0.02293816787309076	105	0.037495046574866964
HBA2	-0.019328000852515775	0.022917511979455255	1115	0.03746429934334756
PDE8B	-0.019365671754803953	0.02265271500825978	235	0.03707023756531877
CTB-55O6.10	-0.019384140860175116	0.02252386570688905	36	0.03686829856876831
LBP	-0.01939573702160465	0.02244329127327063	17	0.03674233610046572
SLC25A27	-0.019406090463828945	0.022371563542132697	91	0.036639685726996475
MFAP5	-0.019424140110189433	0.022246993674821226	25	0.03645516343897031
SLC41A2	-0.019430695493777454	0.02220190114317554	1847	0.03638824188493491
HSD17B4	-0.019434022310605183	0.022179047377920404	3136	0.03635372079703225
CCDC88A	-0.0194353706291563	0.022169790851067094	996	0.036344418456030106
TCAIM	-0.019487746158997486	0.021812810873323266	2431	0.03579967836143303
CDC20	-0.019492064282992144	0.021783603928059513	980	0.035766203601991904
