Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
prerank	GO_Biological_Process_2021 :: primary alcohol metabolic process (GO:0034308)	0.4198066434415679	1.4838504174344382	0.028639618138424822	0.3310067291081504	1.0	14/33	23.53%	DHRS3;DHRS9;ADH7;GPD2;ADH1C;GDPD3;RETSAT;RDH10;RDH12;SDR16C5;RDH11;CYP27C1;NAPEPLD;CYP3A4
prerank	GO_Cellular_Component_2021 :: pigment granule (GO:0048770)	0.46839485646885237	1.4837436018296795	0.06018518518518518	0.3305696247296054	1.0	10/21	22.04%	SYTL1;RAB38;RAB27B;MREG;RAB9A;MYO5A;HPS4;GPR143;RAB32;SYTL2
prerank	GO_Biological_Process_2021 :: glycogen catabolic process (GO:0005980)	0.5082724585554882	1.4836866930331998	0.06605922551252848	0.3300244203417372	1.0	5/15	14.20%	PGM2;CALM1;AGL;PYGL;GAA
prerank	GO_Cellular_Component_2021 :: alveolar lamellar body (GO:0097208)	-0.704194292143808	-1.4836716643212684	0.049557522123893805	0.421144344125207	1.0	3/6	16.32%	ABCA3;SFTPB;NAPSA
prerank	GO_Biological_Process_2021 :: modulation by symbiont of host process (GO:0044003)	0.57269939789725	1.4829622093759083	0.06531531531531531	0.3306893496063973	1.0	7/10	18.70%	UBC;ENO1;PGK1;HGS;RPS27A;TLR2;UBA52
prerank	GO_Biological_Process_2021 :: positive regulation of T cell differentiation (GO:0045582)	-0.41706971379036867	-1.4827002401737506	0.020442930153321975	0.42293090081933726	1.0	20/40	29.58%	PCK1;RHOH;XBP1;SOX4;ZAP70;CR1;NCKAP1L;IL12RB1;IL4I1;LILRB2;LILRB4;IHH;TNFSF4;ZMIZ1;IL12B;SOX12;LEF1;HLA-DRA;NKAP;IL23R
prerank	GO_Biological_Process_2021 :: response to acetylcholine (GO:1905144)	-0.7601050957869722	-1.4825711137161133	0.02905982905982906	0.4220451935709168	1.0	3/5	11.51%	ROCK2;CHRNA3;CHRNB2
prerank	GO_Biological_Process_2021 :: regulation of microtubule-based process (GO:0032886)	-0.43354795668581525	-1.4825050550133523	0.05245346869712352	0.4210053342488649	1.0	14/33	17.16%	CLASP2;MAPT;TRIM36;ROCK1;MAP6;CDK2AP2;APC;EPHA3;PRKAA2;TAOK1;FAM107A;PHLDB1;ATF5;HDAC6
prerank	GO_Biological_Process_2021 :: regulation of vascular associated smooth muscle cell migration (GO:1904752)	-0.5705430525650002	-1.4821362861303824	0.04727272727272727	0.42085087963878187	1.0	5/12	16.12%	FGF9;DOCK4;MEF2C;NR4A3;PRKG1
prerank	GO_Biological_Process_2021 :: ubiquitin-dependent SMAD protein catabolic process (GO:0030579)	0.7072594731273265	1.481485337916667	0.06756756756756757	0.33304417420495075	1.0	2/5	6.04%	STUB1;SMURF1
prerank	GO_Biological_Process_2021 :: regulation of branching involved in ureteric bud morphogenesis (GO:0090189)	0.5242454225208794	1.4810655062642228	0.06956521739130435	0.33327232392526646	1.0	1/15	0.00%	TACSTD2
prerank	GO_Biological_Process_2021 :: non-canonical Wnt signaling pathway (GO:0035567)	0.32338279464569875	1.4808940004193696	0.012919896640826873	0.3329205293977762	1.0	32/120	12.74%	AP2M1;RAC1;VANGL1;FZD6;WNT7A;CELSR2;PSMC1;CDC42;PLCB3;SMURF1;PSMD2;PSMC2;CELSR1;CALM1;AP2S1;PSMB1;WNT5A;WNT4;PSMD10;PSMD7;DAAM1;PSMB2;DVL3;MOV10;PSMA5;RYK;TIAM1;PSMC6;PSMA2;DVL1;PSMD9;PSMD12
prerank	GO_Biological_Process_2021 :: regulation of gene expression by genetic imprinting (GO:0006349)	-0.5698220847385572	-1.480852145279489	0.06451612903225806	0.4236417098143189	1.0	6/11	29.23%	DNMT3A;PCGF5;DNMT3L;MECP2;DIRAS3;KDM1B
prerank	GO_Biological_Process_2021 :: positive regulation of stem cell differentiation (GO:2000738)	0.4972972440259566	1.4803514627311598	0.06818181818181818	0.33330369595054904	1.0	1/17	0.00%	TACSTD2
prerank	GO_Biological_Process_2021 :: negative regulation of Wnt signaling pathway (GO:0030178)	0.30536250624627115	1.4794036687427503	0.0	0.3346196801933216	1.0	56/179	18.99%	SLC9A3R1;TPBG;TAX1BP3;CTNNBIP1;FRMD8;CTNND1;HDAC1;FZD6;SNAI2;AMFR;MCC;MDFI;SIAH2;TSKU;CSNK1A1;IGFBP6;PSMC1;DKK1;PSMD2;PSMC2;PSMB1;RBX1;WNT5A;PSMD10;PSMD7;PSMB2;KREMEN2;PTPRU;GSK3B;DVL3;PSMA5;SOX2;NXN;STK11;PSMC6;PSMA2;SOST;TLE4;DVL1;PSMD9;PSMD12;RUVBL2;DKK4;SOX13;UBAC2;PSMD14;SOSTDC1;PSMD8;DAB2IP;PSME4;CAV1;PSMA7;IGFBP4;PSMC4;PSMC3;SFRP2
prerank	GO_Biological_Process_2021 :: regulation of sarcomere organization (GO:0060297)	-0.6966556234435053	-1.4791912817839659	0.06077348066298342	0.4275928229205429	1.0	2/6	1.53%	PROX1;MYLK3
prerank	KEGG_2021_Human :: Autoimmune thyroid disease	-0.39353606078286735	-1.4791105058155605	0.025041736227045076	0.4266032499699324	1.0	24/50	35.05%	TSHR;CGA;CD40LG;FASLG;HLA-DOA;CD28;CTLA4;PRF1;CD80;HLA-DPA1;HLA-DMB;HLA-DQA2;GZMB;HLA-DQA1;HLA-DMA;HLA-DPB1;HLA-DRA;HLA-DRB5;IL2;IL4;IL10;HLA-DQB1;HLA-DRB1;IFNA21
prerank	GO_Biological_Process_2021 :: glucose 6-phosphate metabolic process (GO:0051156)	0.4575415048410423	1.4789264777733828	0.036281179138321996	0.33491941980736	1.0	10/21	22.43%	PGM2;HK1;HK2;DERA;PGLS;GPI;PGD;G6PD;TALDO1;RPE
prerank	GO_Biological_Process_2021 :: myoblast differentiation (GO:0045445)	0.5109555323280407	1.4782204430060066	0.0625	0.3356822594944651	1.0	4/15	3.77%	SDC1;SOX15;JAG1;NRG1
prerank	GO_Biological_Process_2021 :: negative regulation of striated muscle cell apoptotic process (GO:0010664)	0.6165501876532417	1.4777878645657534	0.08647450110864745	0.3357862125081421	1.0	2/8	2.93%	BAG3;BMP7
prerank	GO_Biological_Process_2021 :: positive regulation of neurotransmitter secretion (GO:0001956)	-0.7431416657940866	-1.4777870457058453	0.03558718861209965	0.42952113161595823	1.0	2/5	3.32%	SLC4A8;DTNBP1
prerank	GO_Biological_Process_2021 :: innate immune response activating cell surface receptor signaling pathway (GO:0002220)	0.32115326018333856	1.4777199029141697	0.014705882352941176	0.3352921479965812	1.0	39/114	20.83%	BCL10;MUC20;PSMC1;PAK2;PSMD2;PSMC2;HRAS;PSMB1;MUC16;PSMD10;PSMD7;PAK1;PSMB2;PSMA5;MUC4;RPS6KA5;PSMC6;PSMA2;NRAS;PSMD9;PSMD12;SRC;IKBKG;MUCL1;PSMD14;PSMD8;NFKB1;CUL1;PSME4;MUC15;PSMA7;FFAR2;PSMC4;MUC2;PSMC3;RELB;PSMB7;PSMB3;CLEC7A
prerank	GO_Cellular_Component_2021 :: low-density lipoprotein particle (GO:0034362)	-0.7012904847764463	-1.477335634835236	0.04786324786324787	0.42967644347696066	1.0	4/6	24.05%	PLA2G7;APOA5;APOB;APOE
prerank	GO_Biological_Process_2021 :: aspartate transmembrane transport (GO:0015810)	0.6731620988912929	1.477214267105079	0.08207343412526998	0.33557981632073575	1.0	3/7	8.07%	LRRC8E;LRRC8D;SLC25A12
prerank	GO_Biological_Process_2021 :: granulocyte chemotaxis (GO:0071621)	0.35919755230860856	1.4765012545034195	0.018223234624145785	0.3363817257880606	1.0	13/68	7.56%	S100A9;S100A8;ANXA1;S100A12;CXCL1;CXCL6;EDN2;CCL26;LGALS3;CXCR2;SAA1;CXADR;CX3CL1
prerank	KEGG_2021_Human :: Morphine addiction	-0.3576060607394118	-1.4764588479664895	0.018612521150592216	0.4313707418214288	1.0	39/89	25.32%	PDE4D;ARRB1;PDE3B;PDE3A;ADCY6;PDE4B;ADCY5;GNG2;PDE8B;ARRB2;PDE1C;GNG11;ADCY1;KCNJ3;KCNJ6;PRKCB;GNG7;ADCY7;GRK5;GABRA2;PDE1A;PRKACB;PDE1B;ADCY4;PDE11A;GNB3;PDE10A;GABRB3;PDE2A;PDE8A;PDE7B;GNGT2;GABRB2;GNB4;GNAO1;KCNJ5;DRD1;PRKCG;GABRG3
prerank	GO_Biological_Process_2021 :: long-chain fatty acid biosynthetic process (GO:0042759)	0.42697113367901457	1.4760536904113997	0.03333333333333333	0.33668296294756794	1.0	10/30	16.98%	ALOXE3;ALOX12;GSTP1;ALOX15;ALOX12B;ACOT7;GSTM2;ELOVL6;CYP2C9;ACSBG1
prerank	MSigDB_Hallmark_2020 :: Androgen Response	0.3349270137914577	1.4760337079678432	0.013123359580052493	0.3360883135279424	1.0	26/96	12.97%	KRT19;GNAI3;SGK1;NDRG1;SLC38A2;HOMER2;PDLIM5;DHCR24;ALDH1A3;UBE2I;SAT1;TNFAIP8;MAP7;ACTN1;DBI;ADRM1;AKT1;SORD;NKX3-1;CENPN;CDK6;STK39;HMGCS1;TMEM50A;MYL12A;PTK2B
prerank	GO_Biological_Process_2021 :: tumor necrosis factor-mediated signaling pathway (GO:0033209)	0.31839238451160085	1.4758173540489756	0.002680965147453083	0.33583893666665043	1.0	41/114	21.09%	LTBR;TNFRSF12A;ACTN4;TNFRSF1A;TNFRSF18;PSMC1;PSMD2;PSMC2;TRADD;PSMB1;PYCARD;ADAM17;PSMD10;PSMD7;PSMB2;CARD14;PSMA5;TNFSF18;PSMC6;PSMA2;TXNDC17;EIF5A;PSMD9;PSMD12;PTK2B;EDARADD;TRAF3;PSMD14;PSMD8;BAG4;PSME4;PSMA7;CD40;PSMC4;EDAR;TNFSF9;PSMC3;PSMB7;PSMB3;AIM2;TNFRSF6B
prerank	GO_Biological_Process_2021 :: positive regulation of inflammatory response (GO:0050729)	0.34200583001148577	1.4758172485974066	0.004889975550122249	0.3351918481566954	1.0	26/86	13.92%	S100A9;S100A8;S100A12;MGST2;IL18;TNFRSF1A;ZP3;TSLP;TRADD;MAPK13;WNT5A;APP;CX3CL1;ABCC1;NLRP10;VAMP8;NMI;IL1B;OSMR;SERPINE1;GRN;IL23A;DDT;NFKBIZ;FEM1A;SNCA
prerank	GO_Biological_Process_2021 :: regulation of T cell activation (GO:0050863)	-0.390761404372605	-1.4755696992995013	0.029259896729776247	0.43294527103519004	1.0	29/46	29.47%	FGL1;ABL1;TBX21;PRKCQ;CCR2;TNFSF8;LCK;LAX1;IL27;TNFRSF1B;CD209;IL4I1;CRTAM;PAG1;CD2;JAK3;CD4;SIT1;SIRPG;TNFSF11;HLA-DPA1;CCL2;METTL3;CCL5;HLA-DPB1;TIGIT;THY1;LAPTM5;PTPN22
prerank	GO_Biological_Process_2021 :: regulation of establishment of cell polarity (GO:2000114)	-0.5737956302836884	-1.4754914583070327	0.05254237288135593	0.4319331284290222	1.0	4/12	8.72%	ROCK2;CDH5;ROCK1;RUFY3
prerank	GO_Biological_Process_2021 :: cellular response to nicotine (GO:0071316)	0.713063522226979	1.4753557952216214	0.08803611738148984	0.3354368078469569	1.0	3/5	23.57%	BAD;NFKB1;RELA
prerank	GO_Biological_Process_2021 :: drug catabolic process (GO:0042737)	0.46658829691234704	1.4753231732822347	0.06937799043062201	0.334851195004998	1.0	9/22	16.87%	CYP2S1;CYP2C18;CYP2F1;CYP2A13;CYP2J2;CYP3A5;CYP2W1;CYP2C19;CYP2C9
prerank	GO_Biological_Process_2021 :: stress-activated MAPK cascade (GO:0051403)	0.36994323757467484	1.4749062844876317	0.02112676056338028	0.3349900286805555	1.0	23/61	19.61%	MAP3K5;ADORA2B;SH2D3A;DUSP9;UBC;MAPK13;MAPK10;MAPK11;CRKL;NOD2;TNIP2;ZFP36L1;IKBKG;MAP3K13;IRAK2;MINK1;MAP3K11;NFKB1;CUL1;ZFP36;RPS27A;UBA52;CCM2
prerank	GO_Biological_Process_2021 :: epithelial cilium movement involved in determination of left/right asymmetry (GO:0060287)	-0.7076012308369775	-1.474394256473784	0.04240282685512368	0.43405492289248576	1.0	3/6	18.69%	RFX3;CCDC103;CCDC40
prerank	GO_Biological_Process_2021 :: regulation of actin filament-based process (GO:0032970)	0.3545133255916584	1.4743819167669474	0.014598540145985401	0.3354017466488454	1.0	15/67	8.67%	GRHL3;RND3;RHOC;RHOD;SH3BP1;ARHGEF5;RAC1;F11R;FSCN1;BAIAP2;CNN2;EZR;CELSR1;PAK1;OR2A4
prerank	GO_Biological_Process_2021 :: nucleosome organization (GO:0034728)	-0.38973816876143047	-1.4737463402249926	0.024955436720142603	0.43494835424459966	1.0	26/54	35.47%	ATRX;NAP1L1;SMARCC1;BPTF;SETD2;NAP1L3;SMARCC2;SUPT6H;VPS72;SMARCA5;MCM3AP;SPTY2D1;SMARCD3;BRDT;SMARCE1;ANP32E;RSF1;CTCF;SART3;SMARCD1;ARID1A;BRD2;ARID2;SMARCA4;HMGB2;NPM1
prerank	GO_Biological_Process_2021 :: positive regulation of regulated secretory pathway (GO:1903307)	-0.5075347088527831	-1.4736826141736727	0.0674955595026643	0.433894021561751	1.0	8/16	25.85%	SLC4A8;SYT4;CACNA1H;KCNB1;RAB3A;SCAMP5;CACNA1G;RAB15
prerank	GO_Biological_Process_2021 :: positive regulation of lipase activity (GO:0060193)	0.5825899235747936	1.4725144357920026	0.06192660550458716	0.3384333239128099	1.0	3/10	8.57%	RHOC;FGFR3;FGFR2
prerank	GO_Biological_Process_2021 :: regulation of NAD(P)H oxidase activity (GO:0033860)	-0.6774794555009079	-1.4722683865522712	0.058823529411764705	0.43720437760503245	1.0	4/7	13.92%	AGTR1;AGT;RFK;SLAMF8
prerank	GO_Cellular_Component_2021 :: sodium channel complex (GO:0034706)	-0.4616066630215341	-1.4722115666357996	0.049557522123893805	0.4361760199562955	1.0	13/25	25.32%	SCN3A;GRIK4;CACNA1H;SCN4A;SCN7A;SCN3B;GRIK3;SCN8A;SCN9A;SCNN1G;SCN2A;CACNA1G;SCN1B
prerank	GO_Biological_Process_2021 :: translational readthrough (GO:0006451)	-0.7044270915441337	-1.4720231586599961	0.05673758865248227	0.43440950772598547	1.0	3/6	3.22%	SECISBP2;SECISBP2L;SEPSECS
prerank	GO_Biological_Process_2021 :: selenocysteine incorporation (GO:0001514)	-0.7044270915441337	-1.4720231586599961	0.05673758865248227	0.43440950772598547	1.0	3/6	3.22%	SECISBP2;SECISBP2L;SEPSECS
prerank	GO_Biological_Process_2021 :: nucleobase catabolic process (GO:0046113)	-0.6660203177807	-1.4718034290658633	0.055865921787709494	0.43390001892872476	1.0	4/7	12.53%	DPYSL2;DPYS;DPYSL5;CRMP1
prerank	GO_Biological_Process_2021 :: oxygen homeostasis (GO:0032364)	0.7177995303014437	1.4716728855273848	0.07236842105263158	0.33946419948327256	1.0	2/5	9.59%	WNT7B;HIF1A
prerank	GO_Biological_Process_2021 :: regulation of phospholipid transport (GO:2001138)	-0.6714197114442226	-1.4715973652732188	0.0535405872193437	0.43331247064057576	1.0	3/7	9.27%	ABCB4;ABCA3;CETP
prerank	KEGG_2021_Human :: Central carbon metabolism in cancer	0.3553449114302799	1.4715463465747751	0.016317016317016316	0.3390515553263288	1.0	18/68	9.63%	SLC2A1;FGFR3;PGAM1;MET;HK1;HK2;PGAM4;EGFR;HRAS;PFKL;MYC;PIK3CA;SLC1A5;FGFR2;SCO2;AKT1;HIF1A;SLC16A3
prerank	GO_Biological_Process_2021 :: protein hexamerization (GO:0034214)	0.6278984977932891	1.4714986169637105	0.08333333333333333	0.3385089184188333	1.0	2/8	6.47%	LRRC8A;LRRC8D
prerank	GO_Biological_Process_2021 :: negative regulation of cell junction assembly (GO:1901889)	-0.4710008666746346	-1.4697695347519357	0.05197132616487455	0.43796673668875835	1.0	8/24	8.48%	CLASP2;ACE;DLC1;ACVRL1;ROCK2;SLIT1;ROCK1;ARHGAP6
prerank	GO_Biological_Process_2021 :: positive regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903071)	0.6583996540861405	1.4695847870656569	0.07616707616707617	0.341610126592012	1.0	2/7	2.95%	NFE2L2;BCAP31
prerank	GO_Biological_Process_2021 :: electron transport chain (GO:0022900)	0.514149792284436	1.4692366848070564	0.05203619909502263	0.34166062431674876	1.0	8/14	18.26%	POR;NDOR1;ETFB;ETFA;SDHB;DHRS2;UQCRFS1;SDHA
prerank	GO_Biological_Process_2021 :: negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)	-0.43833063471612826	-1.4691980926601063	0.044142614601018676	0.43859349448989055	1.0	15/31	26.09%	SIRT1;CRY1;NCOR1;FOXP1;HEYL;KANK2;ZNF366;NCOR2;PER1;CRY2;CNOT2;TCF21;VPS11;SFRP1;ISL1
prerank	GO_Biological_Process_2021 :: regulation of protein kinase A signaling (GO:0010738)	-0.5034162656253737	-1.4691714126372633	0.07078039927404718	0.43748025356974307	1.0	12/18	30.70%	PRKAR1A;PRKAR2B;AKAP5;AKAP12;PJA2;PRKAR2A;CALCR;LRRK2;RAMP3;AKAP7;FSHR;AKAP6
prerank	GO_Biological_Process_2021 :: retrograde axonal transport (GO:0008090)	-0.5245145280647909	-1.4683555394025594	0.07366482504604052	0.43886108815895747	1.0	7/15	13.97%	TMEM108;KIF5A;KIF1A;DLG2;MAP1A;PAFAH1B1;KIF5B
prerank	GO_Biological_Process_2021 :: histone-serine phosphorylation (GO:0035404)	0.6764328532555913	1.468132900200915	0.06490384615384616	0.3432970523288214	1.0	3/6	9.97%	RPS6KA4;HMGA2;RPS6KA5
prerank	GO_Cellular_Component_2021 :: azurophil granule (GO:0042582)	0.30764166547875577	1.4680651673170069	0.005050505050505051	0.3427668287623981	1.0	34/142	15.05%	ANXA2;SERPINB3;S100A7;HEBP2;GM2A;FABP5;ABCA13;ATP11B;TOLLIP;FRK;CAP1;ATP6V0C;PYCARD;LAMP2;SYNGR1;CTSC;GALNS;VAMP8;PLAC8;MANBA;GRN;ANXA11;GGH;PSEN1;IMPDH1;CMTM6;DNAJC5;STOM;DNAJC13;VNN1;GAA;C6orf120;PRCP;SERPINA3
prerank	GO_Biological_Process_2021 :: calcium ion transmembrane transport (GO:0070588)	-0.35471199705029216	-1.4675287431293558	0.02027027027027027	0.4402214669329779	1.0	27/77	23.51%	TRPC3;SLC8A1;ATP2A3;CACNA1D;SLC24A5;TRPM3;SLC8A3;TRPV1;TRPM5;TRPM8;TRPC1;TRPC4AP;GRIN1;TRPV2;MCOLN2;TRPC6;CACNB3;ATP2B3;SLC24A4;CACNA2D1;P2RX4;NALCN;P2RX7;GRIN2B;CACNA1C;CACNA1G;SLC25A23
prerank	GO_Cellular_Component_2021 :: cytoskeleton (GO:0005856)	0.26762087220801684	1.4672559426336078	0.0	0.3437780307808728	1.0	124/554	13.46%	MPZL2;HSPB1;KRT16;LAD1;RND3;S100A9;PLEKHN1;PPL;S100A8;RHOC;PDLIM1;JUP;S100A12;KRT4;RHOD;KRT17;KRT13;SLC9A3R1;ZC3H12A;EVPL;TUBA4A;USH1G;FRMD6;RAC1;TAX1BP3;ARPC2;TRIP6;CAPZA1;DST;FSCN1;KRT80;LIMA1;MAP7D1;PHLDB2;ARPC1A;NDRG1;ARHGAP32;BAIAP2L1;AHNAK;ALDOA;ACTN4;BAIAP2;PDLIM5;C15orf62;CDH1;TPM4;TUBA1C;EPB41L1;CNN2;CDC42BPG;PLEC;DGKH;TMOD3;TNKS1BP1;ZYX;PDLIM4;CXCR2;EZR;TCHH;HOXA13;SVIL;TRIOBP;CTTNBP2NL;SHROOM2;CDC42EP1;WASF2;IGF2BP2;KATNB1;ADAM17;PDLIM7;BARX2;MAP7;ESRRA;PSMD10;NOTCH3;ADD3;EHD2;MMP14;ITGB1BP1;NPM3;ACTR3;ANK3;GAPDH;ARPC3;CCNA1;HAP1;KRT77;NOD2;AKT1;MYO1E;CAPZB;PAWR;RELL1;ANLN;CORO1C;FAM83D;DBT;CCDC146;ACTB;AAMP;PRKCI;CAPG;NDOR1;CDC42EP4;MPP4;EPPK1;MARCKS;VASP;CASK;CFL1;PKN2;RUSC1;MTSS1;ARSJ;VILL;CDC42EP2;TWF1;ACTG1;CDH26;STOM;CENPQ;CLIP1;NSFL1C;KIF2C
prerank	GO_Biological_Process_2021 :: synaptic vesicle transport (GO:0048489)	-0.5963931598334202	-1.4667377676959206	0.04981549815498155	0.44154102433389253	1.0	3/10	13.97%	KIF5C;KIF5A;KIF5B
prerank	GO_Biological_Process_2021 :: axon regeneration (GO:0031103)	-0.6392719521557262	-1.4667044672099734	0.06433823529411764	0.4404446951115285	1.0	4/8	24.98%	MTR;RTN4RL2;DHFR;FOLR1
prerank	KEGG_2021_Human :: Neuroactive ligand-receptor interaction	-0.2925144817263876	-1.4651322866566965	0.0	0.4440794315628907	1.0	148/336	30.59%	OPRD1;C5;CALCA;SSTR2;CALCB;MTNR1A;NMUR1;PRLR;ADORA2A;NPY1R;TSHR;S1PR3;CHRNA9;CGA;P2RY8;GRIN3A;VIPR2;S1PR2;AGTR1;HTR1F;ADRA1A;TBXA2R;TAC4;GRIK4;EDNRB;SST;AVPR1A;GRM8;ADRA2A;CHRNA1;APLN;CNR1;RLN2;TRPV1;AGT;CHRNA5;GLRB;HTR2A;PTGER2;NPY5R;CCKBR;GRPR;CHRNA3;CCKAR;HRH3;P2RY10;S1PR1;P2RX5;SSTR1;EDN3;NR3C1;F2;PRLHR;ADCYAP1;HRH2;GALR1;ADCYAP1R1;PTGDR;CHRNB2;P2RX2;ADRA1B;P2RY14;GRIN1;GABRA2;PYY;FPR3;TAC1;MLNR;PTGER3;UCN3;AVPR1B;F2RL3;HTR4;HTR1B;F2R;P2RX3;UTS2R;RLN3;CYSLTR2;GRIA4;CALCR;AVPR2;P2RX4;GPR35;SSTR3;GRIK3;TRH;MC4R;P2RX7;C3AR1;KISS1R;CHRNA6;GPR83;HTR6;CYSLTR1;P2RX1;GABRB3;CHRNA10;GNRH2;TACR1;PTH1R;NPY;GRIN2B;GABRB2;APLNR;OPRL1;LPAR4;CRHR2;P2RY13;GRIK5;GRIA1;CHRND;PTGIR;GZMA;DRD1;S1PR4;CRH;GABRG3;CNR2;GRM3;GLP1R;GRID1;PTH2;RLN1;OXT;PRL;CHRM5;GH1;GRIN2C;KISS1;VIP;CHRNA2;GABRG1;GHRH;CALCRL;PRLH;GRM1;GIP;GH2;FSHR;GABBR1;TACR3;PENK;GCG;CHRM2;NPFFR1;ADORA3;EDNRA
prerank	GO_Biological_Process_2021 :: positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)	0.40562570906834117	1.4649233180534589	0.050119331742243436	0.3478747861905497	1.0	9/34	9.59%	SMAD3;FOSL1;KLF5;KLF4;TGFB1;NGFR;PPARG;JUN;HIF1A
prerank	GO_Biological_Process_2021 :: positive regulation of immune effector process (GO:0002699)	-0.43175886669622615	-1.4648563196328388	0.03361344537815126	0.4437509903931536	1.0	21/32	39.81%	PCK1;PTPRJ;XBP1;CCR2;LILRB1;PTPRC;IL12RB1;IFNG;MYO18A;TNFSF4;HLA-DMB;IL12B;HLA-DRA;IL23R;IL2;MYB;IL10;HLA-DRB1;CD81;USP17L2;PLA2G5
prerank	GO_Biological_Process_2021 :: B cell receptor signaling pathway (GO:0050853)	-0.4356158008102243	-1.4645891934219324	0.039783001808318265	0.44338370719136366	1.0	21/33	30.55%	RFTN1;NFATC2;BCL2;ITK;PRKCB;TEC;MEF2C;LCK;NCKAP1L;PTPRC;CD38;CTLA4;NFAM1;PLCG2;CD79B;BTK;SH2B2;BLK;CD19;MS4A1;CD79A
prerank	GO_Biological_Process_2021 :: negative regulation of calcineurin-NFAT signaling cascade (GO:0070885)	0.5611408088950158	1.46442845123798	0.06222222222222222	0.34761510166499165	1.0	5/11	14.00%	PRNP;HOMER2;HOMER3;GSK3B;FHL2
prerank	GO_Biological_Process_2021 :: negative regulation of calcineurin-mediated signaling (GO:0106057)	0.5611408088950158	1.46442845123798	0.06222222222222222	0.34761510166499165	1.0	5/11	14.00%	PRNP;HOMER2;HOMER3;GSK3B;FHL2
prerank	GO_Biological_Process_2021 :: regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	-0.34172789838662754	-1.4643221015355292	0.013628620102214651	0.4429348524559502	1.0	28/102	15.26%	SIRT1;IRS2;KIT;EPOR;HGF;PIP4K2B;INSR;FLT1;FGFR1;SEMA4D;PPP1R16B;NLRC3;PIP5K1A;PIP5K1B;ROR1;AGT;PIK3R5;TEK;PIK3CG;FN1;PDGFD;FLT3;PIK3AP1;PDGFRB;KDR;FBXL2;IGF1;F2R
prerank	GO_Cellular_Component_2021 :: neuronal dense core vesicle (GO:0098992)	-0.7232541072707426	-1.4642428660310745	0.05087719298245614	0.44201620486614246	1.0	3/5	6.98%	SYT4;VPS13A;KIF1A
prerank	GO_Biological_Process_2021 :: negative regulation of transporter activity (GO:0032410)	0.681866308576067	1.46410609310784	0.1038374717832957	0.34760118825547076	1.0	4/6	13.92%	NDFIP2;CTTNBP2NL;PPIF;SNCA
prerank	GO_Biological_Process_2021 :: positive regulation of peptide secretion (GO:0002793)	-0.6391576626657158	-1.4639552305217907	0.06319702602230483	0.44177994924807207	1.0	4/8	7.61%	RASL10B;FGB;FGA;FGG
prerank	GO_Biological_Process_2021 :: vascular endothelial growth factor receptor signaling pathway (GO:0048010)	0.3557353751518918	1.463446727927283	0.023076923076923078	0.3483478586534924	1.0	25/65	16.24%	HSPB1;RAC1;NCK1;BCAR1;VAV3;BAIAP2;ABI1;CDC42;PAK2;NCKAP1;WASF2;MAPK11;PIK3CA;PDCD6;PXN;PGF;AAMP;SRC;PTK2B;PIK3R2;CYFIP1;ITGAV;NCK2;PRKD2;DAB2IP
prerank	GO_Biological_Process_2021 :: positive regulation of endothelial cell proliferation (GO:0001938)	-0.3600815031570431	-1.4634348425688666	0.025817555938037865	0.44222059719445955	1.0	24/72	16.89%	PROX1;SIRT1;VASH2;AKT3;FLT4;ARNT;FGFR1;PRKD1;PPP1R16B;AGTR1;SCG2;NR4A1;APLN;TEK;AGGF1;THBS4;ITGA4;KDR;TGFBR1;PLCG1;NRP1;EGFL7;TNFSF12;ANG
prerank	GO_Biological_Process_2021 :: sodium ion transport (GO:0006814)	-0.35036583433382296	-1.4630294584096908	0.021996615905245348	0.44236581014455423	1.0	33/84	22.87%	SCN3A;SLC4A8;SLC8A1;SLC6A3;SLC8A3;SLC6A12;SLC6A16;SLC5A2;SCN4A;SLC17A4;HCN4;HCN3;SLC4A4;HCN1;SLC12A2;NEDD4L;SLC6A1;SLC5A9;SCN7A;SLC24A4;SCN3B;NALCN;SLC6A17;SCN8A;SCN9A;SCNN1G;SCN2A;SLC5A4;PKD2L1;FGF13;SLC17A3;SLC5A8;SLC17A2
prerank	GO_Biological_Process_2021 :: heart looping (GO:0001947)	-0.4044831205210864	-1.462893757421496	0.04121863799283154	0.44158089391123156	1.0	22/42	31.08%	AHI1;EOMES;ZIC3;TBX21;MEF2C;ENG;CCDC103;MICAL2;TBX2;TGFBR2;SETDB2;IHH;CCDC40;BBS7;SOX17;APLNR;TBR1;FOLR1;MESP1;HAND1;SOX18;TBX20
prerank	GO_Biological_Process_2021 :: T-helper 17 cell lineage commitment (GO:0072540)	-0.693959571589851	-1.462778896029808	0.050359712230215826	0.44078769465906426	1.0	4/6	14.88%	LY9;IRF4;SLAMF6;STAT3
prerank	GO_Biological_Process_2021 :: regulation of androgen receptor signaling pathway (GO:0060765)	-0.4312613947327943	-1.4626578427647317	0.04470198675496689	0.4400136134322736	1.0	10/32	9.96%	SIRT1;PKN1;NCOR1;TRIM68;FOXP1;HEYL;NCOR2;DDX5;AR;NCOA2
