cohort	patient	pathway	family_tag	outdeg_high	outdeg_low	indeg_high	indeg_low	flowbet_high	flowbet_low	info_high	info_low	prob_to_tnk_high	prob_to_tnk_low	prob_out_high	prob_out_low	n_sig_edges	delta_outdeg	delta_tnk
GSE123902	LX666	GRN	other	0.00178386729416211	0.0013111534550382	0.00218208020508179	0.00111815418657375	0.000135844930490974	6.93687119642553e-05	0.412860052379187	0.347314507780602	0	0	0.00178386729416211	0.0013111534550382	3	0.000472713839123915	0
GSE123902	LX666	GALECTIN	barrier_inhibitory	0.0037528609369055	0.00114495122533596	0.00212433759167034	0.00169235697507576	0.000843665273316374	0.000803542177856623	0.365338946830796	0.309608731999977	0.00145166012414809	0.000442920203975739	0.0037528609369055	0.00114495122533596	5	0.00260790971156953	0.00100873992017235
GSE123902	LX666	PROS	other	0.00013414493566555	9.20304234965047e-05	0.000123175304677377	0.000103000054484677	0	0	0.500001557174744	0.499998442825257	0	0	0.00013414493566555	9.20304234965047e-05	4	4.21145121690449e-05	0
GSE123902	LX666	CypA	other	0.0458357002544636	0.0459623427239689	0.0593726790716224	0.0475106895827375	0.0182755028614548	0.0154349555479033	0.364473760566326	0.344522154631359	0.00464894699235575	0.00466361937435956	0.0458357002544636	0.0459623427239689	4	-0.000126642469505306	-1.46723820038091e-05
GSE123902	LX666	PLAU	other	0.000447562608311805	0.000203168557653163	0.000369151722429427	0.00013368030523813	0.000101733794166197	4.61653441312138e-05	0.500010606240358	0.499989393759642	0.000101733794166197	4.61653441312138e-05	0.000447562608311805	0.000203168557653163	4	0.000244394050658642	5.55684500349834e-05
GSE123902	LX666	COLLAGEN	other	0.0707425772250358	0.0495031959675645	0.0604364923141726	0.0422012782510378	0.0103421929214461	0.00726580970594386	0.500891370141921	0.499108629858079	0.0103421929214461	0.00726580970594386	0.0707425772250358	0.0495031959675645	6	0.0212393812574713	0.00307638321550223
GSE123902	LX666	LAMININ	other	0.0280661196478752	0.0141010351851458	0.0202377872535164	0.0132128053968493	0.00579379961718549	0.0029227625654699	0.500449952397244	0.499550047602756	0.00579379961718548	0.0029227625654699	0.0280661196478752	0.0141010351851458	6	0.0139650844627294	0.00287103705171559
GSE123902	LX666	THBS	other	0.00367661072517798	0.00171218495375807	0.00307822597824823	0.00198895914770662	0.000219505440318499	0.000102105112662694	0.500073332861601	0.499926667138399	0.000219505440318499	0.000102105112662694	0.00367661072517798	0.00171218495375807	5	0.00196442577141991	0.000117400327655805
GSE123902	LX666	TENASCIN	other	0.00275264685240413	0.000981271938268645	0.00243188880497573	0.00128705900788363	1.10506492194105e-05	3.92032859401692e-06	0.500072671123587	0.499927328876413	1.10506492194105e-05	3.92032859401692e-06	0.00275264685240413	0.000981271938268645	3	0.00177137491413549	7.13032062539359e-06
GSE123902	LX666	AGRN	other	0.000270070056569379	0.000142438986699922	0.000309666898911513	0.000102842144357788	0	0	0.500008360619269	0.499991639380731	0	0	0.000270070056569379	0.000142438986699922	3	0.000127631069869457	0
GSE123902	LX666	HSPG	other	5.02378279676354e-05	3.62890911980966e-05	6.49674325331182e-05	2.15594866326138e-05	0	0	0.500001433889137	0.499998566110863	0	0	5.02378279676354e-05	3.62890911980966e-05	4	1.39487367695387e-05	0
GSE123902	LX666	APP	other	0.0435031961676107	0.029136531855679	0.03149261373083	0.0281869565427578	0.00784143902397384	0.00511871872572796	0.500369463655462	0.499630536344538	0.00784143902397384	0.00511871872572796	0.0435031961676107	0.029136531855679	6	0.0143666643119317	0.00272272029824588
GSE123902	LX666	CADM	other	1.33998429206258e-05	1.40343375522415e-06	1.18588823019917e-05	2.94439437385821e-06	0	0	0.500000522770582	0.499999477229417	0	0	1.33998429206258e-05	1.40343375522415e-06	3	1.19964091654016e-05	0
GSE123902	LX666	CD45	other	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSE123902	LX666	CD96	other	0	0	1.39550632053599e-05	0	0	0	0.5	0	0	0	0	0	1	0	0
GSE123902	LX666	CDH	other	0.000700049715802145	0.000120967867072487	0.000700049715802145	0.000120967867072487	0	0	0.500028948157209	0.499971051842791	0	0	0.000700049715802145	0.000120967867072487	3	0.000579081848729658	0
GSE123902	LX666	CDH1	barrier_inhibitory	0.000936007076562322	0.000161709695290255	0.000684411614331312	0.000413305157521265	0	0	0.500026129517668	0.499973870482332	0	0	0.000936007076562322	0.000161709695290255	2	0.000774297381272067	0
GSE123902	LX666	CLEC	other	3.58888536113205e-06	1.96807787235805e-06	0	0	0	0	0	0	3.58888536113205e-06	1.96807787235805e-06	3.58888536113205e-06	1.96807787235805e-06	3	1.620807488774e-06	1.620807488774e-06
GSE123902	LX666	DESMOSOME	other	0.00025830968149081	1.28573839171451e-05	0.000183292776491574	8.78742889163812e-05	0	0	0.500008521297822	0.499991478702178	0	0	0.00025830968149081	1.28573839171451e-05	2	0.000245452297573665	0
GSE123902	LX666	EPHA	other	0.000791036442116901	0.000443269453125765	0.000989450613782313	0.000244855281460353	0	0	0.500027301212333	0.499972698787667	0	0	0.000791036442116901	0.000443269453125765	3	0.000347766988991137	0
GSE123902	LX666	EPHB	other	0.000971052102530456	0.000514666534893337	0.00109717916865906	0.000388539468764733	0	0	0.500029115979443	0.499970884020557	0	0	0.000971052102530456	0.000514666534893337	3	0.000456385567637119	0
GSE123902	LX666	ICAM	other	0.000728660906239391	0.000265251020707796	0	0	0	0	0	0	0.000728660906239391	0.000265251020707796	0.000728660906239391	0.000265251020707796	3	0.000463409885531595	0.000463409885531595
GSE123902	LX666	JAM	barrier_inhibitory	0.000266674717872202	7.96364180338183e-05	0.000266674717872202	7.96364180338183e-05	0	0	0.500009351172881	0.499990648827119	0	0	0.000266674717872202	7.96364180338183e-05	3	0.000187038299838384	0
GSE123902	LX666	LCK	other	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSE123902	LX666	MHC-I	ifn_recruit	0.0296898615408968	0.0247059076008612	0	0	0	0	0	0	0.0296898615408968	0.0247059076008612	0.0296898615408968	0.0247059076008612	3	0.00498395394003568	0.00498395394003568
GSE123902	LX666	MHC-II	other	0.000585257772048498	0.000444943279381897	0	0	0	0	0	0	0.000585257772048498	0.000444943279381897	0.000585257772048498	0.000444943279381897	3	0.000140314492666601	0.000140314492666601
GSE123902	LX666	MPZ	other	0.000758248925673905	0.000489514754655884	0.000758248925673905	0.000489514754655884	0	0	0.500013433278677	0.499986566721323	0	0	0.000758248925673905	0.000489514754655884	4	0.000268734171018021	0
GSE123902	LX666	NECTIN	barrier_inhibitory	0.000291635397087286	0.000108993835683808	0.00018095470128826	9.32973754674543e-05	4.35074292667541e-05	4.30600238155782e-05	0.500005750718615	0.499994249281385	8.3317132199802e-05	4.30600238155782e-05	0.000291635397087286	0.000108993835683808	5	0.000182641561403478	4.02571083842238e-05
GSE123902	LX666	PECAM1	other	1.21334854481182e-06	8.38508831936159e-08	1.21334854481182e-06	8.38508831936159e-08	0	0	0.500000056474863	0.499999943525137	0	0	1.21334854481182e-06	8.38508831936159e-08	3	1.1294976616182e-06	0
GSE123902	LX666	PTPRM	other	2.77378076201484e-08	0	2.77378076201484e-08	0	0	0	0	0	0	0	2.77378076201484e-08	0	1	2.77378076201484e-08	0
GSE123902	LX666	SELPLG	other	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSE123902	LX666	SEMA4	other	0.00014201611842856	0	0.000139617846914068	5.10926561858692e-05	3.62689524297123e-05	0	0.419635090867362	0.247827925900739	0	0	0.00014201611842856	0	4	0.00014201611842856	0
GSE123902	LX666	SEMA5	other	4.21145635209048e-06	5.4736982108732e-07	3.55321274799827e-06	1.20561342517953e-06	0	0	0.500000150291986	0.499999849708014	0	0	4.21145635209048e-06	5.4736982108732e-07	4	3.66408653100316e-06	0
GSE123902	LX666	GAP	other	1.02441154086585e-05	0	1.02441154086585e-05	0	0	0	0	0	0	0	1.02441154086585e-05	0	1	1.02441154086585e-05	0
GSE123902	LX666	CLDN	other	9.5034484831011e-05	0	9.5034484831011e-05	0	0	0	0	0	0	0	9.5034484831011e-05	0	1	9.5034484831011e-05	0
GSE123902	LX666	PCDH	other	1.33280171886364e-05	4.9410829320744e-06	1.33280171886364e-05	4.9410829320744e-06	0	0	0.500000419344973	0.499999580655027	0	0	1.33280171886364e-05	4.9410829320744e-06	4	8.38693425656199e-06	0
GSE123902	LX666	ADGRL	other	2.9383954811836e-05	3.21127292728102e-06	2.19118198250792e-05	1.06834079140378e-05	0	0	0.500000935021105	0.499999064978895	0	0	2.9383954811836e-05	3.21127292728102e-06	3	2.6172681884555e-05	0
GSE123902	LX666	FLRT	other	2.67357267111651e-06	2.92165309993759e-07	2.67357267111651e-06	2.92165309993759e-07	0	0	0.500000119070275	0.499999880929725	0	0	2.67357267111651e-06	2.92165309993759e-07	3	2.38140736112275e-06	0
GSE123902	LX666	PTPR	other	0.000108312814193733	3.65740735297929e-05	0.000106202326022325	3.86845617012013e-05	0	0	0.500003481300844	0.499996518699156	0	0	0.000108312814193733	3.65740735297929e-05	3	7.17387406639401e-05	0
GSE123902	LX666	ApoE	other	2.15819287731475e-05	4.89150936432606e-06	0	0	0	0	0	0	2.15819287731475e-05	4.89150936432606e-06	2.15819287731475e-05	4.89150936432606e-06	2	1.66904194088214e-05	1.66904194088214e-05
GSE123902	LX666	CEACAM	other	8.63568690647102e-05	4.44402988256366e-06	8.63568690647102e-05	4.44402988256366e-06	0	0	0.50000409553732	0.49999590446268	0	0	8.63568690647102e-05	4.44402988256366e-06	1	8.19128391821465e-05	0
GSE123902	LX666	LAIR1	other	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSE123902	LX675	GDF	other	0.00131235782661483	2.38030614646518e-05	0.000603274408671849	0.000700914933135908	1.07428631182504e-05	5.65938904039327e-07	0.500028996538908	0.499971003461092	3.14056073676884e-05	5.65938904039328e-07	0.00131235782661483	2.38030614646518e-05	2	0.00128855476515018	3.08396684636491e-05
GSE123902	LX675	ACTIVIN	other	1.1754564910711e-05	4.8859565345418e-05	6.0614130256129e-05	0	0	0	0.50000058772043	0.49999941227957	0	0	1.1754564910711e-05	4.8859565345418e-05	2	-3.71050004347069e-05	0
GSE123902	LX675	WNT	other	3.08724219705414e-05	3.07584066525844e-05	6.16308286231258e-05	0	0	0	0.500001543597306	0.499998456402694	0	0	3.08724219705414e-05	3.07584066525844e-05	2	1.14015317956992e-07	0
GSE123902	LX675	ncWNT	other	3.29092548182206e-06	4.66730527270253e-05	4.04012978764636e-05	9.56268033238369e-06	0	0	0.499999686415715	0.500000313584285	0	0	3.29092548182206e-06	4.66730527270253e-05	4	-4.33821272452032e-05	0
GSE123902	LX675	EGF	other	0.00718733196038314	0.0015173968957742	0.0100450846759874	0	0	0	0.481613342936344	0.261965538530016	0	0	0.00718733196038314	0.0015173968957742	3	0.00566993506460893	0
GSE123902	LX675	FGF	other	9.11253515689032e-07	0	3.70267235602704e-07	5.40986280086328e-07	0	0	0	0	0	0	9.11253515689032e-07	0	2	9.11253515689032e-07	0
GSE123902	LX675	PDGF	other	7.97964847368502e-05	4.56225522008183e-06	0	8.43587399569321e-05	0	0	0	0	0	0	7.97964847368502e-05	4.56225522008183e-06	2	7.52342295167684e-05	0
GSE123902	LX675	IGF	other	4.79424438964653e-06	1.32111011952521e-05	1.647358541963e-05	1.53176016526859e-06	0	0	0.500000163123547	0.499999836876453	0	0	4.79424438964653e-06	1.32111011952521e-05	4	-8.41685680560554e-06	0
GSE123902	LX675	CCL	ifn_recruit	1.09179297462534e-06	0	0	0	0	0	0	0	1.09179297462534e-06	0	1.09179297462534e-06	0	2	1.09179297462534e-06	1.09179297462534e-06
GSE123902	LX675	CXCL	ifn_recruit	0.000104093253051364	3.22666841443099e-05	0	0	0	0	0	0	0.000104093253051364	3.22666841443099e-05	0.000104093253051364	3.22666841443099e-05	3	7.18265689070541e-05	7.18265689070541e-05
GSE123902	LX675	MIF	other	0.0431758162651907	0.0213665071989466	0.0188389135908691	0.0195523030379122	0.00827290938154838	0.0139729537608313	0.355863460984159	0.332963328574704	0.0216258418977333	0.010788215850629	0.0431758162651907	0.0213665071989466	3	0.0218093090662441	0.0108376260471044
GSE123902	LX675	IL2	other	3.17631875997195e-05	0	0	2.53917037988038e-06	0	0	0	0	2.92240172198391e-05	0	3.17631875997195e-05	0	2	3.17631875997195e-05	2.92240172198391e-05
GSE123902	LX675	LIFR	other	1.75144567271877e-05	0	1.75144567271877e-05	0	0	0	0	0	0	0	1.75144567271877e-05	0	1	1.75144567271877e-05	0
GSE123902	LX675	CSF	other	6.31681150157872e-07	1.20926705408584e-06	0	1.84094820424371e-06	0	0	0	0	0	0	6.31681150157872e-07	1.20926705408584e-06	2	-5.77585903927966e-07	0
GSE123902	LX675	IL16	other	0	0	0	2.24034402763444e-06	0	0	0	0.499999905983943	0	0	0	0	2	0	0
GSE123902	LX675	IFN-II	other	0	0	0.000252634632069458	0.000148279824639218	0	0	0.309525396943977	0.261228860473864	0	0	0	0	3	0	0
GSE123902	LX675	LIGHT	other	0	0	4.85846567642809e-05	1.25742555579009e-05	0	0	0.347527817096111	0.233492742164879	0	0	0	0	2	0	0
GSE123902	LX675	VEGI	other	1.98447584013383e-05	0	0	0	0	0	0	0	1.98447584013383e-05	0	1.98447584013383e-05	0	1	1.98447584013383e-05	1.98447584013383e-05
GSE123902	LX675	TRAIL	other	4.52614672002441e-05	1.36974356498647e-05	6.61395639007636e-05	0	0	0	0.476308826485763	0.276956460110038	0	0	4.52614672002441e-05	1.36974356498647e-05	3	3.15640315503794e-05	0
GSE123902	LX675	TWEAK	other	2.786334858185e-05	0.000657808137264978	0.000702082141746805	0.000221840387115645	6.67610435119223e-06	5.71236422609199e-05	0.387207918307461	0.355788789651279	0	0	2.786334858185e-05	0.000657808137264978	3	-0.000629944788683128	0
GSE123902	LX675	CD70	other	2.89527117877717e-05	0	0	0	0	0	0	0	2.89527117877717e-05	0	2.89527117877717e-05	0	1	2.89527117877717e-05	2.89527117877717e-05
GSE123902	LX675	CD40	other	0	0	2.33443900269916e-05	5.04449395296681e-05	0	0	0.252357199284338	0.322765485931617	0	0	0	0	2	0	0
GSE123902	LX675	ANGPTL	other	0.00355320059340004	7.51322971947283e-06	0.00278289403538438	0.000764806719976397	0	0	0.500138652970806	0.499861347029194	1.30130677587387e-05	0	0.00355320059340004	7.51322971947283e-06	3	0.00354568736368057	1.30130677587387e-05
GSE123902	LX675	MK	other	0.0163463579441702	0.00464776086616367	0.0162945498312605	0.00316481508320654	0.00120201237746134	0.0003327415184055	0.500596156071055	0.499403843928945	0.00120201237746134	0.000332741518405501	0.0163463579441702	0.00464776086616367	6	0.0116985970780065	0.000869270859055838
GSE123902	LX675	PTN	other	0	0.000509935293378459	0.000442638926452967	6.49482597781762e-05	0	0	0.499996752937734	0.500003247062266	0	2.34810714731549e-06	0	0.000509935293378459	3	-0.000509935293378459	-2.34810714731549e-06
GSE123902	LX675	PERIOSTIN	other	8.19611111525095e-06	0.000599791237854417	0.000404939827744178	0.000203047521225491	0	0	0.499990258809125	0.500009741190875	0	0	8.19611111525095e-06	0.000599791237854417	2	-0.000591595126739166	0
GSE123902	LX675	COMPLEMENT	other	4.7945772341157e-05	0	0	4.7945772341157e-05	0	0	0	0	0	0	4.7945772341157e-05	0	1	4.7945772341157e-05	0
GSE123902	LX675	EDN	other	4.79459537858012e-05	0	3.85018264017923e-05	9.44412738400888e-06	0	0	0	0	0	0	4.79459537858012e-05	0	2	4.79459537858012e-05	0
GSE123902	LX675	PARs	other	3.4367696758552e-05	0	0.000569291497175681	6.75815430866421e-05	3.64199606301377e-06	0	0.374811493305786	0.217892641968503	0	0	3.4367696758552e-05	0	4	3.4367696758552e-05	0
GSE123902	LX675	KIT	other	3.08489373625262e-05	0	0	3.08489373625262e-05	0	0	0	0	0	0	3.08489373625262e-05	0	1	3.08489373625262e-05	0
GSE123902	LX675	SEMA3	other	0.000222526294054561	0	0.000158290891422195	6.42354026323667e-05	0	0	0	0	0	0	0.000222526294054561	0	2	0.000222526294054561	0
GSE123902	LX675	GAS	other	6.87385223918342e-05	9.73892697197901e-05	0	0.000166127792111624	0	0	0	0	0	0	6.87385223918342e-05	9.73892697197901e-05	2	-2.86507473279558e-05	0
GSE123902	LX675	GRN	other	0.000136597115792258	0.000119863005350038	0.00030736346001033	0	0	0	0.449509517575386	0.303827744282018	0	0	0.000136597115792258	0.000119863005350038	2	1.67341104422192e-05	0
GSE123902	LX675	GALECTIN	barrier_inhibitory	0.0073415237904968	0.00546222917071912	0.00362856215849953	0.00285968727496481	0.00162091207306633	0.00168288612684269	0.397545194326561	0.361526301329242	0.00375078107427558	0.00279154190510616	0.0073415237904968	0.00546222917071912	6	0.00187929461977768	0.00095923916916942
GSE123902	LX675	PROCR	other	5.52252444225436e-06	0	4.63713833792795e-06	8.85386104326411e-07	0	0	0	0	0	0	5.52252444225436e-06	0	2	5.52252444225436e-06	0
GSE123902	LX675	IGFBP	other	0	0.000831707907967871	0.000455107112128406	0.000232071437488281	0	0	0.499988398291857	0.500011601708143	0	0.000144529358351184	0	0.000831707907967871	3	-0.000831707907967871	-0.000144529358351184
GSE123902	LX675	CypA	other	0.0158052688482096	0.0202107409637919	0.0296068543829364	0.0203319191984241	0.00814216009488197	0.0121517428530627	0.348289095158166	0.320022098931562	0.0029073998317695	0.0037617662105279	0.0158052688482096	0.0202107409637919	5	-0.00440547211558223	-0.000854366378758405
GSE123902	LX675	PROC	other	8.0234912487856e-07	0	7.81704074921108e-07	2.06450499574521e-08	0	0	0	0	0	0	8.0234912487856e-07	0	2	8.0234912487856e-07	0
GSE123902	LX675	PLAU	other	4.67205402581288e-05	0.000571592665945244	0.000171695476062836	0.000348543443866524	7.39917282740746e-06	2.63572170791714e-05	0.499984540941278	0.500015459058722	7.39917282740746e-06	9.0675113446605e-05	4.67205402581288e-05	0.000571592665945244	3	-0.000524872125687115	-8.32759406191975e-05
GSE123902	LX675	COLLAGEN	other	0.0238516343481048	0.110534744468659	0.0822780323560977	0.0242922148595635	0.00634929645540369	0.00455890733616172	0.392120872529622	0.396782171241482	0.00522210020183946	0.0240514737740434	0.0238516343481048	0.110534744468659	8	-0.0866831101205539	-0.0188293735722039
GSE123902	LX675	FN1	other	0.0128796935738443	0.0276649597944991	0.0252798764194257	0.00850509450178683	0.00470058990253113	0.00309860333282585	0.399371762361323	0.370463406616946	0.00291222170473341	0.00623241242459313	0.0128796935738443	0.0276649597944991	7	-0.0147852662206548	-0.00332019071985972
GSE123902	LX675	LAMININ	other	0.0166042951109248	0.00539536596013298	0.0104153696922085	0.00453984182657123	0.00254859213638621	0.00173331509703186	0.500336587585746	0.499663412414254	0.00531113445524624	0.00173331509703186	0.0166042951109248	0.00539536596013298	6	0.0112089291507919	0.00357781935821438
GSE123902	LX675	THBS	other	0.00439532396471077	0.00500826315792952	0.0077363813951575	0.000971773792284156	0.000325453077369854	0.000369978857828792	0.500154585809027	0.499845414190973	0.000325453077369854	0.000369978857828792	0.00439532396471077	0.00500826315792952	6	-0.000612939193218751	-4.45257804589378e-05
GSE123902	LX675	TENASCIN	other	0.00828919780384961	5.14126459325487e-05	0.00779393010086108	0.000510171047555521	3.62907090103062e-05	2.18592355247498e-07	0.50038623521946	0.49961376478054	3.62907090103062e-05	2.18592355247497e-07	0.00828919780384961	5.14126459325487e-05	2	0.00823778515791706	3.60721166550587e-05
GSE123902	LX675	AGRN	other	0.000180843562673095	5.90259422694485e-06	0.000186746156900039	0	0	0	0.500009041676921	0.499990958323079	0	0	0.000180843562673095	5.90259422694485e-06	1	0.00017494096844615	0
GSE123902	LX675	HSPG	other	7.5618447561572e-05	6.47112964722089e-05	0.000140329744033781	0	0	0	0.500003780787677	0.499996219212323	0	0	7.5618447561572e-05	6.47112964722089e-05	2	1.0907151089363e-05	0
GSE123902	LX675	APP	other	0.0437731966921279	0.012611302589073	0.0242621308845888	0.0171105543495076	0.00625286413705844	0.00424019024287891	0.43501541645483	0.318068632105493	0.0128972227595701	0.0036321358637841	0.0437731966921279	0.012611302589073	5	0.0311618941030549	0.00926508689578597
GSE123902	LX675	CADM	other	0.00347991072272319	0.000352056710166004	0.00356990237847045	0.000338593779914409	6.9656796570852e-05	6.87192892481256e-06	0.511646466936034	0.257692422580944	0	0	0.00347991072272319	0.000352056710166004	5	0.00312785401255719	0
GSE123902	LX675	CD39	other	0	7.48498346330845e-06	7.48498346330845e-06	0	0	0	0.5	0.5	0	0	0	7.48498346330845e-06	1	-7.48498346330845e-06	0
GSE123902	LX675	CD46	other	0.000117781760535567	2.20148125184937e-05	0.000129177583497932	4.12373015723553e-05	2.32112855953668e-05	7.40702642086016e-06	0.434018170010017	0.277343207276685	0	0	0.000117781760535567	2.20148125184937e-05	3	9.57669480170728e-05	0
GSE123902	LX675	CD6	other	0	0	0.00013586489794408	1.34503566253063e-05	0	0	0.37582302114985	0.214499723067519	0	0	0	0	2	0	0
GSE123902	LX675	CD86	other	0	7.93198484624767e-06	0	0	0	0	0	0	0	7.93198484624767e-06	0	7.93198484624767e-06	1	-7.93198484624767e-06	-7.93198484624767e-06
GSE123902	LX675	CD96	other	0	0	3.82353833608102e-05	0	0	0	0.5	0	0	0	0	0	1	0	0
GSE123902	LX675	CD99	other	0.0024731139625695	0.00918496879670686	0.0034935579651763	0.00868858414650424	0.00207481349984742	0.00251384111073658	0.277408151474007	0.357597585697326	0.00106608526958045	0.00395677856197695	0.0024731139625695	0.00918496879670686	7	-0.00671185483413736	-0.00289069329239651
GSE123902	LX675	CDH	other	0.00466429378025925	0	0.00466429378025925	0	0	0	0	0	0	0	0.00466429378025925	0	1	0.00466429378025925	0
GSE123902	LX675	CDH1	barrier_inhibitory	0.00306421519447626	0	0.00225151271038647	0	0	0	0	0	0.000812702484089793	0	0.00306421519447626	0	2	0.00306421519447626	0.000812702484089793
GSE123902	LX675	CEACAM	other	0.0240920871125979	0.00114284360498895	0.0240762209396884	0.00117294041413054	1.42306362321215e-05	0	0.536052918130766	0.240829173327338	0	0	0.0240920871125979	0.00114284360498895	3	0.022949243507609	0
GSE123902	LX675	CLEC	other	0.000425127221135406	0.0028527356376716	0	0	0	0	0	0	0.000425127221135406	0.0028527356376716	0.000425127221135406	0.0028527356376716	3	-0.00242760841653619	-0.00242760841653619
GSE123902	LX675	DESMOSOME	other	6.25725024876071e-05	0	6.25725024876071e-05	0	0	0	0	0	0	0	6.25725024876071e-05	0	1	6.25725024876071e-05	0
GSE123902	LX675	EPHA	other	0.00080647540844622	3.03542797952087e-06	0.000809510836425741	0	0	0	0.500040313992275	0.499959686007725	0	0	0.00080647540844622	3.03542797952087e-06	2	0.000803439980466699	0
GSE123902	LX675	EPHB	other	0.000150534818368386	0	0.00014660426031487	3.93055805351622e-06	0	0	0	0	0	0	0.000150534818368386	0	2	0.000150534818368386	0
GSE123902	LX675	ESAM	other	2.07452931383701e-06	0	2.07452931383701e-06	0	0	0	0	0	0	0	2.07452931383701e-06	0	1	2.07452931383701e-06	0
GSE123902	LX675	ICAM	other	0.000778297228733056	4.97339588775691e-05	0	0.000136166971127838	0	4.0655258264296e-05	0	0.500000453933391	0.000655651600965867	4.0655258264296e-05	0.000778297228733056	4.97339588775691e-05	5	0.000728563269855487	0.000614996342701571
GSE123902	LX675	JAM	barrier_inhibitory	0.000248397824967685	0	0.000248397824967685	0	0	0	0	0	0	0	0.000248397824967685	0	1	0.000248397824967685	0
GSE123902	LX675	LCK	other	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSE123902	LX675	MHC-I	ifn_recruit	0.0136507249335912	0.011529043424138	0	0	0	0	0	0	0.0136507249335912	0.011529043424138	0.0136507249335912	0.011529043424138	3	0.00212168150945327	0.00212168150945327
GSE123902	LX675	MHC-II	other	0.0093526028850879	0.00468871229673597	0	0.00979740005414738	0	0.00214115914534568	0	0.500036137586907	0.0042732718156122	0.00214115914534568	0.0093526028850879	0.00468871229673597	5	0.00466389058835193	0.00213211267026652
GSE123902	LX675	MPZ	other	0.000636940845725474	0.000214158780776409	0.000636940845725474	0.000214158780776409	0	0	0.500021135062353	0.499978864937647	0	0	0.000636940845725474	0.000214158780776409	3	0.000422782064949066	0
GSE123902	LX675	NECTIN	barrier_inhibitory	0.000578732874600634	0.000195309654857634	7.2648535465981e-05	3.27325267957762e-05	0	3.27325267957762e-05	0	0	0.000473351812338877	0.000195309654857634	0.000578732874600634	0.000195309654857634	4	0.000383423219743	0.000278042157481243
GSE123902	LX675	NEGR	other	0	5.85847356861359e-08	0	5.85847356861359e-08	0	0	0	0	0	0	0	5.85847356861359e-08	1	-5.85847356861359e-08	0
GSE123902	LX675	NOTCH	other	1.60387888028252e-05	5.11788816619671e-06	1.680121460225e-05	4.35546236677188e-06	0	0	0.50000058416343	0.49999941583657	0	0	1.60387888028252e-05	5.11788816619671e-06	4	1.09209006366285e-05	0
GSE123902	LX675	OCLN	other	0.000572094947716002	0	0.000572094947716002	0	0	0	0	0	0	0	0.000572094947716002	0	1	0.000572094947716002	0
GSE123902	LX675	PECAM1	other	7.5787493764464e-07	1.16420230683344e-05	7.5787493764464e-07	1.16420230683344e-05	0	0	0.499999455794463	0.500000544205537	0	0	7.5787493764464e-07	1.16420230683344e-05	1	-1.08841481306898e-05	0
GSE123902	LX675	PTPRM	other	1.23516496471418e-06	0	1.23516496471418e-06	0	0	0	0	0	0	0	1.23516496471418e-06	0	1	1.23516496471418e-06	0
GSE123902	LX675	PVR	other	2.82565456494699e-05	0	0	0	0	0	0	0	2.82565456494699e-05	0	2.82565456494699e-05	0	1	2.82565456494699e-05	2.82565456494699e-05
GSE123902	LX675	SELPLG	other	0	3.98639167545799e-06	0	0	0	0	0	0	0	3.98639167545799e-06	0	3.98639167545799e-06	2	-3.98639167545799e-06	-3.98639167545799e-06
GSE123902	LX675	SEMA4	other	0.000103654378066887	0	0.000180782114895567	1.2194652383846e-05	6.81872770201033e-06	0	0.430320317469057	0.22024705298247	0	0	0.000103654378066887	0	3	0.000103654378066887	0
GSE123902	LX675	THY1	other	0	4.57411086545017e-05	0	4.57411086545017e-05	0	0	0	0	0	0	0	4.57411086545017e-05	1	-4.57411086545017e-05	0
GSE123902	LX675	VCAM	other	0	0	0	9.01412844631889e-05	0	0	0	0.5	0	0	0	0	1	0	0
GSE123902	LX675	GAP	other	0.00102382605754677	0.000394100215126064	0.00102382605754677	0.000394100215126064	0	0	0.500031476487742	0.499968523512258	0	0	0.00102382605754677	0.000394100215126064	3	0.000629725842420705	0
GSE123902	LX675	CLDN	other	0.00223022058913169	0	0.00223022058913169	0	0	0	0	0	0	0	0.00223022058913169	0	1	0.00223022058913169	0
GSE123902	LX675	ADGRG	other	0.000397820707961973	0.00224651449928956	0.00264433520725153	0	0	0	0.500019879730807	0.499980120269193	0	0	0.000397820707961973	0.00224651449928956	2	-0.00184869379132759	0
GSE123902	LX675	ADGRL	other	3.4246653427623e-06	0	3.4246653427623e-06	0	0	0	0	0	0	0	3.4246653427623e-06	0	1	3.4246653427623e-06	0
GSE123902	LX675	FLRT	other	0.000462204011262135	0	0.000462204011262135	0	0	0	0	0	0	0	0.000462204011262135	0	1	0.000462204011262135	0
GSE123902	LX675	UNC5	other	2.59803628239173e-05	0	0	2.59803628239173e-05	0	0	0	0	0	0	2.59803628239173e-05	0	1	2.59803628239173e-05	0
GSE123902	LX675	ApoE	other	0.00105369581604267	0.00154356369314211	0.000263787021657188	0.00274808086482725	0.000186743674875978	0.000367601262137021	0.242419083923421	0.422984657619914	0.000173225924735922	0.000254415678811404	0.00105369581604267	0.00154356369314211	3	-0.000489867877099444	-8.11897540754821e-05
GSE123902	LX675	Netrin	other	4.7620477093314e-06	0	0	4.7620477093314e-06	0	0	0	0	0	0	4.7620477093314e-06	0	1	4.7620477093314e-06	0
