split	cohort	patient	method	family	n_ligands	n_ligands_detected	family_sum	family_mean
decile	GSE123902	LX682	expr_prop_pp	barrier	4	4	152.38095238095238	38.095238095238095
decile	GSE123902	LX682	expr_prop_pp	ifn_recruit	5	4	97.61904761904762	19.523809523809526
decile	GSE123902	LX682	expr_prop_pp	mhc_cd8	3	3	19.047619047619044	6.349206349206348
decile	GSE123902	LX682	conn_z	barrier	4	4	3.34501651009731	0.8362541275243275
decile	GSE123902	LX682	conn_z	ifn_recruit	5	4	7.82460260998217	1.564920521996434
decile	GSE123902	LX682	conn_z	mhc_cd8	3	3	6.8516443581012005	2.2838814527004003
q4q1	GSE123902	LX684	cellchat_hill	barrier	4	4	0.23086393142030415	0.05771598285507604
q4q1	GSE123902	LX684	cellchat_hill	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	cellchat_hill	mhc_cd8	3	3	-0.005662575492853428	-0.001887525164284476
q4q1	GSE123902	LX684	cellchat_hill_pop	barrier	4	4	0.028825202395490575	0.007206300598872644
q4q1	GSE123902	LX684	cellchat_hill_pop	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	cellchat_hill_pop	mhc_cd8	3	3	-0.0007070176950425486	-0.00023567256501418285
q4q1	GSE123902	LX684	cellchat_prod	barrier	4	4	0.344821041085355	0.08620526027133875
q4q1	GSE123902	LX684	cellchat_prod	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	cellchat_prod	mhc_cd8	3	3	-0.029173105028505286	-0.009724368342835096
q4q1	GSE123902	LX684	cpdb_means	barrier	4	4	0.23257329680488031	0.05814332420122008
q4q1	GSE123902	LX684	cpdb_means	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	cpdb_means	mhc_cd8	3	3	-0.04059906425203219	-0.013533021417344063
q4q1	GSE123902	LX684	conn_prod	barrier	4	4	0.2954079343330968	0.0738519835832742
q4q1	GSE123902	LX684	conn_prod	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	conn_prod	mhc_cd8	3	3	-0.03848392235629461	-0.01282797411876487
q4q1	GSE123902	LX684	natmi_spec	barrier	4	4	0.4171384998655466	0.10428462496638664
q4q1	GSE123902	LX684	natmi_spec	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	natmi_spec	mhc_cd8	3	3	-0.00943928276260278	-0.0031464275875342598
q4q1	GSE123902	LX684	sca_lrscore	barrier	4	4	0.2163326439056326	0.05408316097640815
q4q1	GSE123902	LX684	sca_lrscore	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	sca_lrscore	mhc_cd8	3	3	-0.004081796398988424	-0.0013605987996628082
q4q1	GSE123902	LX684	liana_logfc	barrier	4	4	0.6710646838871958	0.16776617097179894
q4q1	GSE123902	LX684	liana_logfc	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	liana_logfc	mhc_cd8	3	3	-0.11714413732227848	-0.03904804577409283
q4q1	GSE123902	LX684	cp10k_log2fc	barrier	4	4	0.6607170833710807	0.16517927084277018
q4q1	GSE123902	LX684	cp10k_log2fc	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	cp10k_log2fc	mhc_cd8	3	3	-0.7993162409374464	-0.26643874697914877
q4q1	GSE123902	LX684	cp10k_log2fc_trim	barrier	4	4	0.9367080453981274	0.23417701134953184
q4q1	GSE123902	LX684	cp10k_log2fc_trim	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	cp10k_log2fc_trim	mhc_cd8	3	3	-0.7366901761267493	-0.24556339204224975
q4q1	GSE123902	LX684	cp10k_delta	barrier	4	4	0.7679187478418446	0.19197968696046114
q4q1	GSE123902	LX684	cp10k_delta	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	cp10k_delta	mhc_cd8	3	3	-5.94816298470238	-1.9827209949007933
q4q1	GSE123902	LX684	cp10k_delta_trim	barrier	4	4	0.9480164711052427	0.23700411777631067
q4q1	GSE123902	LX684	cp10k_delta_trim	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	cp10k_delta_trim	mhc_cd8	3	3	-4.992670403408992	-1.6642234678029972
q4q1	GSE123902	LX684	expr_prop_pp	barrier	4	4	55.81395348837209	13.953488372093023
q4q1	GSE123902	LX684	expr_prop_pp	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	expr_prop_pp	mhc_cd8	3	3	27.90697674418604	9.302325581395346
q4q1	GSE123902	LX684	conn_z	barrier	4	4	2.3881306183110205	0.5970326545777551
q4q1	GSE123902	LX684	conn_z	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX684	conn_z	mhc_cd8	3	3	-0.1689372660912266	-0.05631242203040887
decile	GSE123902	LX684	cellchat_hill	barrier	4	4	0.32455614722240334	0.08113903680560083
decile	GSE123902	LX684	cellchat_hill	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	cellchat_hill	mhc_cd8	3	3	0.011987654726175662	0.003995884908725221
decile	GSE123902	LX684	cellchat_hill_pop	barrier	4	4	0.03197315534491299	0.007993288836228248
decile	GSE123902	LX684	cellchat_hill_pop	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	cellchat_hill_pop	mhc_cd8	3	3	0.0011809455777109304	0.00039364852590364346
decile	GSE123902	LX684	cellchat_prod	barrier	4	4	0.452310654462332	0.113077663615583
decile	GSE123902	LX684	cellchat_prod	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	cellchat_prod	mhc_cd8	3	3	0.057179344496062934	0.019059781498687645
decile	GSE123902	LX684	cpdb_means	barrier	4	4	0.4297171386080204	0.1074292846520051
decile	GSE123902	LX684	cpdb_means	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	cpdb_means	mhc_cd8	3	3	0.21532051566072385	0.07177350522024128
decile	GSE123902	LX684	conn_prod	barrier	4	4	0.37618747436947053	0.09404686859236763
decile	GSE123902	LX684	conn_prod	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	conn_prod	mhc_cd8	3	3	0.20410268460780678	0.06803422820260226
decile	GSE123902	LX684	natmi_spec	barrier	4	4	0.9561351348995831	0.23903378372489578
decile	GSE123902	LX684	natmi_spec	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	natmi_spec	mhc_cd8	3	3	0.061271684987832864	0.020423894995944287
decile	GSE123902	LX684	sca_lrscore	barrier	4	4	0.37054075476075987	0.09263518869018997
decile	GSE123902	LX684	sca_lrscore	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	sca_lrscore	mhc_cd8	3	3	0.026063054777663908	0.00868768492588797
decile	GSE123902	LX684	liana_logfc	barrier	4	4	1.2399015697095728	0.3099753924273932
decile	GSE123902	LX684	liana_logfc	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	liana_logfc	mhc_cd8	3	3	0.6212836802907614	0.20709456009692048
decile	GSE123902	LX684	cp10k_log2fc	barrier	4	4	1.2351576160068614	0.30878940400171534
decile	GSE123902	LX684	cp10k_log2fc	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	cp10k_log2fc	mhc_cd8	3	3	-0.2977825213928789	-0.09926084046429297
decile	GSE123902	LX684	cp10k_log2fc_trim	barrier	4	4	1.6922716611334034	0.42306791528335086
decile	GSE123902	LX684	cp10k_log2fc_trim	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	cp10k_log2fc_trim	mhc_cd8	3	3	-0.3250945421460191	-0.10836484738200637
decile	GSE123902	LX684	cp10k_delta	barrier	4	4	1.4890865610387576	0.3722716402596894
decile	GSE123902	LX684	cp10k_delta	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	cp10k_delta	mhc_cd8	3	3	-2.448251177941569	-0.816083725980523
decile	GSE123902	LX684	cp10k_delta_trim	barrier	4	4	1.7303091856665906	0.43257729641664766
decile	GSE123902	LX684	cp10k_delta_trim	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	cp10k_delta_trim	mhc_cd8	3	3	-2.345928434037835	-0.7819761446792782
decile	GSE123902	LX684	expr_prop_pp	barrier	4	4	100.0	25.0
decile	GSE123902	LX684	expr_prop_pp	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	expr_prop_pp	mhc_cd8	3	3	41.176470588235304	13.725490196078434
decile	GSE123902	LX684	conn_z	barrier	4	4	5.399268755517782	1.3498171888794455
decile	GSE123902	LX684	conn_z	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX684	conn_z	mhc_cd8	3	3	0.7633843390546251	0.2544614463515417
q4q1	GSE123902	LX699	cellchat_hill	barrier	4	4	-0.015501753930845852	-0.003875438482711463
q4q1	GSE123902	LX699	cellchat_hill	ifn_recruit	5	1	0.07078194499486011	0.014156388998972022
q4q1	GSE123902	LX699	cellchat_hill	mhc_cd8	3	3	0.10077699196902223	0.03359233065634074
q4q1	GSE123902	LX699	cellchat_hill_pop	barrier	4	4	-7.390701618883424e-05	-1.847675404720856e-05
q4q1	GSE123902	LX699	cellchat_hill_pop	ifn_recruit	5	1	0.0003374639010494765	6.74927802098953e-05
q4q1	GSE123902	LX699	cellchat_hill_pop	mhc_cd8	3	3	0.0004804699397334667	0.00016015664657782224
q4q1	GSE123902	LX699	cellchat_prod	barrier	4	4	-0.12949868403829867	-0.03237467100957467
q4q1	GSE123902	LX699	cellchat_prod	ifn_recruit	5	1	0.06164929515612292	0.012329859031224584
q4q1	GSE123902	LX699	cellchat_prod	mhc_cd8	3	3	0.11216624396513974	0.03738874798837991
q4q1	GSE123902	LX699	cpdb_means	barrier	4	4	0.02228471596135037	0.005571178990337593
q4q1	GSE123902	LX699	cpdb_means	ifn_recruit	5	1	0.062034732572585516	0.012406946514517103
q4q1	GSE123902	LX699	cpdb_means	mhc_cd8	3	3	0.4563361485962507	0.15211204953208357
q4q1	GSE123902	LX699	conn_prod	barrier	4	4	-0.24411602600066723	-0.06102900650016681
q4q1	GSE123902	LX699	conn_prod	ifn_recruit	5	1	0.044628776780941924	0.008925755356188385
q4q1	GSE123902	LX699	conn_prod	mhc_cd8	3	3	1.3167961362015426	0.43893204540051417
q4q1	GSE123902	LX699	natmi_spec	barrier	4	4	0.5420197015418737	0.13550492538546843
q4q1	GSE123902	LX699	natmi_spec	ifn_recruit	5	1	0.2823712793760593	0.05647425587521186
q4q1	GSE123902	LX699	natmi_spec	mhc_cd8	3	3	0.11670782930999019	0.03890260976999673
q4q1	GSE123902	LX699	sca_lrscore	barrier	4	4	-0.08913392210463872	-0.02228348052615968
q4q1	GSE123902	LX699	sca_lrscore	ifn_recruit	5	1	0.058503383129706904	0.01170067662594138
q4q1	GSE123902	LX699	sca_lrscore	mhc_cd8	3	3	0.06386968413032557	0.02128989471010852
q4q1	GSE123902	LX699	liana_logfc	barrier	4	4	0.06430009841011847	0.016075024602529617
q4q1	GSE123902	LX699	liana_logfc	ifn_recruit	5	1	0.1789944020906844	0.03579888041813688
q4q1	GSE123902	LX699	liana_logfc	mhc_cd8	3	3	1.3167077971163605	0.43890259903878687
q4q1	GSE123902	LX699	cp10k_log2fc	barrier	4	4	-0.14578174727536863	-0.03644543681884216
q4q1	GSE123902	LX699	cp10k_log2fc	ifn_recruit	5	1	0.13810013712233313	0.027620027424466627
q4q1	GSE123902	LX699	cp10k_log2fc	mhc_cd8	3	3	0.09708416714666955	0.03236138904888985
q4q1	GSE123902	LX699	cp10k_log2fc_trim	barrier	4	4	0.18639750321642684	0.04659937580410671
q4q1	GSE123902	LX699	cp10k_log2fc_trim	ifn_recruit	5	1	0.35373243575696356	0.07074648715139271
q4q1	GSE123902	LX699	cp10k_log2fc_trim	mhc_cd8	3	3	0.5359513904984581	0.17865046349948602
q4q1	GSE123902	LX699	cp10k_delta	barrier	4	4	-0.1982799164753365	-0.04956997911883412
q4q1	GSE123902	LX699	cp10k_delta	ifn_recruit	5	1	0.13320475317698743	0.026640950635397488
q4q1	GSE123902	LX699	cp10k_delta	mhc_cd8	3	3	-0.3344640501330307	-0.11148801671101023
q4q1	GSE123902	LX699	cp10k_delta_trim	barrier	4	4	0.13002108105351806	0.032505270263379515
q4q1	GSE123902	LX699	cp10k_delta_trim	ifn_recruit	5	1	0.27786234708429447	0.055572469416858894
q4q1	GSE123902	LX699	cp10k_delta_trim	mhc_cd8	3	3	2.6749583724434363	0.8916527908144788
q4q1	GSE123902	LX699	expr_prop_pp	barrier	4	4	36.36363636363636	9.09090909090909
q4q1	GSE123902	LX699	expr_prop_pp	ifn_recruit	5	1	18.18181818181818	3.636363636363636
q4q1	GSE123902	LX699	expr_prop_pp	mhc_cd8	3	3	36.363636363636374	12.121212121212125
q4q1	GSE123902	LX699	conn_z	barrier	4	4	2.129532119952094	0.5323830299880234
q4q1	GSE123902	LX699	conn_z	ifn_recruit	5	1	1.2759547582090873	0.2551909516418175
q4q1	GSE123902	LX699	conn_z	mhc_cd8	3	3	0.8547924718221378	0.2849308239407126
q4q1	GSE123902	LX701	cellchat_hill	barrier	4	3	0.06253212796332187	0.01563303199083047
q4q1	GSE123902	LX701	cellchat_hill	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	cellchat_hill	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX701	cellchat_hill_pop	barrier	4	3	0.0033068887880510923	0.0008267221970127731
q4q1	GSE123902	LX701	cellchat_hill_pop	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	cellchat_hill_pop	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX701	cellchat_prod	barrier	4	3	0.06749028842006077	0.016872572105015193
q4q1	GSE123902	LX701	cellchat_prod	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	cellchat_prod	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX701	cpdb_means	barrier	4	3	0.596463511737364	0.149115877934341
q4q1	GSE123902	LX701	cpdb_means	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	cpdb_means	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX701	conn_prod	barrier	4	3	0.2056773374439631	0.051419334360990776
q4q1	GSE123902	LX701	conn_prod	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	conn_prod	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX701	natmi_spec	barrier	4	3	1.5059782169821032	0.3764945542455258
q4q1	GSE123902	LX701	natmi_spec	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	natmi_spec	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX701	sca_lrscore	barrier	4	3	0.5239495874811404	0.1309873968702851
q4q1	GSE123902	LX701	sca_lrscore	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	sca_lrscore	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX701	liana_logfc	barrier	4	3	1.7210299009094228	0.4302574752273557
q4q1	GSE123902	LX701	liana_logfc	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	liana_logfc	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX701	cp10k_log2fc	barrier	4	3	2.3469657526764762	0.5867414381691191
q4q1	GSE123902	LX701	cp10k_log2fc	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	cp10k_log2fc	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX701	cp10k_log2fc_trim	barrier	4	3	2.1612774814936726	0.5403193703734182
q4q1	GSE123902	LX701	cp10k_log2fc_trim	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	cp10k_log2fc_trim	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX701	cp10k_delta	barrier	4	3	4.188740332701116	1.047185083175279
q4q1	GSE123902	LX701	cp10k_delta	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	cp10k_delta	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX701	cp10k_delta_trim	barrier	4	3	2.427893765389672	0.606973441347418
q4q1	GSE123902	LX701	cp10k_delta_trim	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	cp10k_delta_trim	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX701	expr_prop_pp	barrier	4	3	86.36363636363636	21.59090909090909
q4q1	GSE123902	LX701	expr_prop_pp	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	expr_prop_pp	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX701	conn_z	barrier	4	3	5.063673924045447	1.2659184810113617
q4q1	GSE123902	LX701	conn_z	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX701	conn_z	mhc_cd8	3	0	0.0	0.0
q4q1	GSE131907	BRONCHO_11	cellchat_hill	barrier	4	4	0.28656377377951925	0.07164094344487981
q4q1	GSE131907	BRONCHO_11	cellchat_hill	ifn_recruit	5	1	0.0020036356839671847	0.00040072713679343696
q4q1	GSE131907	BRONCHO_11	cellchat_hill	mhc_cd8	3	3	0.08523748116619623	0.028412493722065408
q4q1	GSE131907	BRONCHO_11	cellchat_hill_pop	barrier	4	4	0.01402852619070456	0.00350713154767614
q4q1	GSE131907	BRONCHO_11	cellchat_hill_pop	ifn_recruit	5	1	9.808656306567939e-05	1.9617312613135877e-05
q4q1	GSE131907	BRONCHO_11	cellchat_hill_pop	mhc_cd8	3	3	0.004172740403292147	0.0013909134677640492
q4q1	GSE131907	BRONCHO_11	cellchat_prod	barrier	4	4	0.4127639810186827	0.10319099525467068
q4q1	GSE131907	BRONCHO_11	cellchat_prod	ifn_recruit	5	1	0.00132672104450273	0.000265344208900546
q4q1	GSE131907	BRONCHO_11	cellchat_prod	mhc_cd8	3	3	0.3912201648741941	0.13040672162473135
q4q1	GSE131907	BRONCHO_11	cpdb_means	barrier	4	4	0.8175242056219156	0.2043810514054789
q4q1	GSE131907	BRONCHO_11	cpdb_means	ifn_recruit	5	1	0.010447000444592042	0.002089400088918408
q4q1	GSE131907	BRONCHO_11	cpdb_means	mhc_cd8	3	3	1.132347366030749	0.37744912201024966
q4q1	GSE131907	BRONCHO_11	conn_prod	barrier	4	4	0.6678704411748948	0.1669676102937237
q4q1	GSE131907	BRONCHO_11	conn_prod	ifn_recruit	5	1	0.006641553077734613	0.0013283106155469225
q4q1	GSE131907	BRONCHO_11	conn_prod	mhc_cd8	3	3	0.9113802240431201	0.3037934080143734
q4q1	GSE131907	BRONCHO_11	natmi_spec	barrier	4	4	1.1879291527815763	0.2969822881953941
q4q1	GSE131907	BRONCHO_11	natmi_spec	ifn_recruit	5	1	0.3004233336866444	0.06008466673732889
q4q1	GSE131907	BRONCHO_11	natmi_spec	mhc_cd8	3	3	0.3190487575668157	0.10634958585560524
q4q1	GSE131907	BRONCHO_11	sca_lrscore	barrier	4	4	0.38848928416959055	0.09712232104239764
q4q1	GSE131907	BRONCHO_11	sca_lrscore	ifn_recruit	5	1	0.05197583899556041	0.010395167799112082
q4q1	GSE131907	BRONCHO_11	sca_lrscore	mhc_cd8	3	3	0.16565983775166426	0.05521994591722142
q4q1	GSE131907	BRONCHO_11	liana_logfc	barrier	4	4	2.3588762345148537	0.5897190586287134
q4q1	GSE131907	BRONCHO_11	liana_logfc	ifn_recruit	5	1	0.030143671467155436	0.006028734293431088
q4q1	GSE131907	BRONCHO_11	liana_logfc	mhc_cd8	3	3	3.2672638590724823	1.0890879530241608
q4q1	GSE131907	BRONCHO_11	cp10k_log2fc	barrier	4	4	1.7713569525020199	0.44283923812550496
q4q1	GSE131907	BRONCHO_11	cp10k_log2fc	ifn_recruit	5	1	0.03416207273579644	0.006832414547159288
q4q1	GSE131907	BRONCHO_11	cp10k_log2fc	mhc_cd8	3	3	1.2750102033196025	0.4250034011065342
q4q1	GSE131907	BRONCHO_11	cp10k_log2fc_trim	barrier	4	4	2.978079456195595	0.7445198640488988
q4q1	GSE131907	BRONCHO_11	cp10k_log2fc_trim	ifn_recruit	5	1	0.00661302515105126	0.001322605030210252
q4q1	GSE131907	BRONCHO_11	cp10k_log2fc_trim	mhc_cd8	3	3	2.235073610612461	0.7450245368708203
q4q1	GSE131907	BRONCHO_11	cp10k_delta	barrier	4	4	2.6427930517091873	0.6606982629272968
q4q1	GSE131907	BRONCHO_11	cp10k_delta	ifn_recruit	5	1	0.024356511950600793	0.0048713023901201585
q4q1	GSE131907	BRONCHO_11	cp10k_delta	mhc_cd8	3	3	7.9092777936860585	2.636425931228686
q4q1	GSE131907	BRONCHO_11	cp10k_delta_trim	barrier	4	4	3.685210347102133	0.9213025867755332
q4q1	GSE131907	BRONCHO_11	cp10k_delta_trim	ifn_recruit	5	1	0.004594321418726454	0.0009188642837452907
q4q1	GSE131907	BRONCHO_11	cp10k_delta_trim	mhc_cd8	3	3	11.276220844386557	3.758740281462186
q4q1	GSE131907	BRONCHO_11	expr_prop_pp	barrier	4	4	188.0	47.0
q4q1	GSE131907	BRONCHO_11	expr_prop_pp	ifn_recruit	5	1	7.999999999999999	1.5999999999999999
q4q1	GSE131907	BRONCHO_11	expr_prop_pp	mhc_cd8	3	3	103.99999999999999	34.666666666666664
q4q1	GSE131907	BRONCHO_11	conn_z	barrier	4	4	5.199037338168342	1.2997593345420855
q4q1	GSE131907	BRONCHO_11	conn_z	ifn_recruit	5	1	2.1292242717382956	0.4258448543476591
q4q1	GSE131907	BRONCHO_11	conn_z	mhc_cd8	3	3	2.7550100443633863	0.9183366814544621
decile	GSE131907	BRONCHO_11	cellchat_hill	barrier	4	4	0.2460175173078151	0.061504379326953774
decile	GSE131907	BRONCHO_11	cellchat_hill	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	cellchat_hill	mhc_cd8	3	3	0.15505651734170797	0.051685505780569324
decile	GSE131907	BRONCHO_11	cellchat_hill_pop	barrier	4	4	0.005522416630998637	0.0013806041577496592
decile	GSE131907	BRONCHO_11	cellchat_hill_pop	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	cellchat_hill_pop	mhc_cd8	3	3	0.003480592355710986	0.001160197451903662
decile	GSE131907	BRONCHO_11	cellchat_prod	barrier	4	4	0.3273473210080386	0.08183683025200965
decile	GSE131907	BRONCHO_11	cellchat_prod	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	cellchat_prod	mhc_cd8	3	3	0.6002128335209884	0.20007094450699614
decile	GSE131907	BRONCHO_11	cpdb_means	barrier	4	4	0.8982175150294089	0.22455437875735224
decile	GSE131907	BRONCHO_11	cpdb_means	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	cpdb_means	mhc_cd8	3	3	1.5756013932064086	0.5252004644021362
decile	GSE131907	BRONCHO_11	conn_prod	barrier	4	4	0.5306634510749517	0.13266586276873793
decile	GSE131907	BRONCHO_11	conn_prod	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	conn_prod	mhc_cd8	3	3	1.2681373170643426	0.42271243902144756
decile	GSE131907	BRONCHO_11	natmi_spec	barrier	4	4	1.881265130445805	0.47031628261145125
decile	GSE131907	BRONCHO_11	natmi_spec	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	natmi_spec	mhc_cd8	3	3	0.51429125294925	0.17143041764975
decile	GSE131907	BRONCHO_11	sca_lrscore	barrier	4	4	0.5817903326336857	0.14544758315842143
decile	GSE131907	BRONCHO_11	sca_lrscore	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	sca_lrscore	mhc_cd8	3	3	0.2791294014284159	0.09304313380947198
decile	GSE131907	BRONCHO_11	liana_logfc	barrier	4	4	2.5917079091450725	0.6479269772862681
decile	GSE131907	BRONCHO_11	liana_logfc	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	liana_logfc	mhc_cd8	3	3	4.546224632793256	1.5154082109310851
decile	GSE131907	BRONCHO_11	cp10k_log2fc	barrier	4	4	2.3451220497962493	0.5862805124490623
decile	GSE131907	BRONCHO_11	cp10k_log2fc	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	cp10k_log2fc	mhc_cd8	3	3	3.3115116872167203	1.10383722907224
decile	GSE131907	BRONCHO_11	cp10k_log2fc_trim	barrier	4	4	3.254169312875032	0.813542328218758
decile	GSE131907	BRONCHO_11	cp10k_log2fc_trim	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	cp10k_log2fc_trim	mhc_cd8	3	3	3.811055571674661	1.270351857224887
decile	GSE131907	BRONCHO_11	cp10k_delta	barrier	4	4	3.1458310686746933	0.7864577671686733
decile	GSE131907	BRONCHO_11	cp10k_delta	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	cp10k_delta	mhc_cd8	3	3	16.713591979581807	5.571197326527269
decile	GSE131907	BRONCHO_11	cp10k_delta_trim	barrier	4	4	4.045974011793403	1.0114935029483507
decile	GSE131907	BRONCHO_11	cp10k_delta_trim	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	cp10k_delta_trim	mhc_cd8	3	3	16.46338480873156	5.487794936243854
decile	GSE131907	BRONCHO_11	expr_prop_pp	barrier	4	4	180.0	45.0
decile	GSE131907	BRONCHO_11	expr_prop_pp	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	expr_prop_pp	mhc_cd8	3	3	140.0	46.666666666666664
decile	GSE131907	BRONCHO_11	conn_z	barrier	4	4	5.319214346114464	1.329803586528616
decile	GSE131907	BRONCHO_11	conn_z	ifn_recruit	5	0	0.0	0.0
decile	GSE131907	BRONCHO_11	conn_z	mhc_cd8	3	3	3.2181579761053305	1.0727193253684435
q4q1	GSE131907	BRONCHO_58	cellchat_hill	barrier	4	4	0.39805928037148486	0.09951482009287121
q4q1	GSE131907	BRONCHO_58	cellchat_hill	ifn_recruit	5	1	0.033626041476285	0.006725208295257
q4q1	GSE131907	BRONCHO_58	cellchat_hill	mhc_cd8	3	3	0.04247847522139381	0.014159491740464603
q4q1	GSE131907	BRONCHO_58	cellchat_hill_pop	barrier	4	4	0.02243722590535414	0.005609306476338535
q4q1	GSE131907	BRONCHO_58	cellchat_hill_pop	ifn_recruit	5	1	0.001895383743351262	0.0003790767486702524
q4q1	GSE131907	BRONCHO_58	cellchat_hill_pop	mhc_cd8	3	3	0.002394364838744445	0.000798121612914815
q4q1	GSE131907	BRONCHO_58	cellchat_prod	barrier	4	4	0.5729703125296781	0.14324257813241953
q4q1	GSE131907	BRONCHO_58	cellchat_prod	ifn_recruit	5	1	0.025083885173629968	0.005016777034725994
q4q1	GSE131907	BRONCHO_58	cellchat_prod	mhc_cd8	3	3	0.12095816425803185	0.04031938808601062
q4q1	GSE131907	BRONCHO_58	cpdb_means	barrier	4	4	0.6245930031196699	0.15614825077991748
q4q1	GSE131907	BRONCHO_58	cpdb_means	ifn_recruit	5	1	0.030803964934114553	0.006160792986822911
q4q1	GSE131907	BRONCHO_58	cpdb_means	mhc_cd8	3	3	0.7962305674808297	0.26541018916027653
q4q1	GSE131907	BRONCHO_58	conn_prod	barrier	4	4	0.6343014135742043	0.15857535339355108
q4q1	GSE131907	BRONCHO_58	conn_prod	ifn_recruit	5	1	0.02100275520122085	0.00420055104024417
q4q1	GSE131907	BRONCHO_58	conn_prod	mhc_cd8	3	3	1.1125453943695212	0.3708484647898404
q4q1	GSE131907	BRONCHO_58	natmi_spec	barrier	4	4	1.5775954314142107	0.39439885785355266
q4q1	GSE131907	BRONCHO_58	natmi_spec	ifn_recruit	5	1	0.24352935987076418	0.04870587197415284
