cohort	patient	split	family	ligand	receptor	axis	detected	n_high	n_low	n_tnk	lig_prop_high	lig_prop_low	rec_prop	d_cellchat_hill	d_cellchat_hill_pop	d_cellchat_prod	d_cpdb_means	d_conn_prod	d_natmi_spec	d_sca_lrscore	d_liana_logfc	d_cp10k_log2fc	d_cp10k_log2fc_trim	d_cp10k_delta	d_cp10k_delta_trim	d_expr_prop_pp	d_conn_z
GSE131907	NS_17	q4q1	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	278	278	410	0.8561151079136691	0.6151079136690647	0.2048780487804878	0.025531696912714397	0.0031185598272005823	0.11336374936753801	0.32939375720522335	0.2898400389490585	0.09230309538816397	0.04565977334266036	0.9504294800395183	0.5427383065216708	0.7464548730384938	3.6750118242752308	4.3358215698644305	24.100719424460436	0.7327903409418532
GSE131907	NS_17	q4q1	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	278	278	410	0.9028776978417267	0.7122302158273381	0.2048780487804878	0.019535266484947134	0.002386128014988144	0.10127375747873157	0.37178926286791314	0.32714467737571606	0.0908790589932941	0.04058375597762187	1.0727570515906033	0.6318138377616689	0.8403514401004128	6.346738867513773	7.421114887818241	19.064748201438853	0.9308839389944732
GSE131907	NS_17	decile	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	False	111	111	410	0.27927927927927926	0.04504504504504504	0.036585365853658534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_17	decile	barrier	F11R	F11R	F11R-F11R	False	111	111	410	0.27927927927927926	0.04504504504504504	0.02195121951219512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_17	decile	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	111	111	410	0.43243243243243246	0.15315315315315314	0.1902439024390244	0.08844447721681406	0.010077281680963609	0.10158536058739434	0.11161628779449706	0.09048777239662274	0.27056211066720065	0.07364818772913456	0.32205652976711235	0.2022083677611756	0.5535168514044481	0.2717954580472045	0.5172989902672995	27.927927927927932	1.2530637256305612
GSE131907	NS_17	decile	barrier	NECTIN2	CD96	NECTIN2-CD96	True	111	111	410	0.43243243243243246	0.15315315315315314	0.16341463414634147	0.060957015941760936	0.006945385844389773	0.06616198866701281	0.111616287794497	0.06670507731288204	0.2802946605523014	0.0703853420012518	0.32205652976711235	0.2022083677611756	0.5535168514044481	0.2717954580472045	0.5172989902672995	27.927927927927932	1.2539091833289622
GSE131907	NS_17	decile	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	True	111	111	410	0.3063063063063063	0.08108108108108109	0.1024390243902439	0.006361220833108329	0.0007247916001911754	0.004380642287775244	0.09872039016100606	0.0415087332050988	0.3925542234248488	0.09753686644555645	0.28484683463981414	0.3759083748483317	0.33632291332130493	0.3736948295338593	0.26253458913454325	22.52252252252252	1.6085281979130523
GSE131907	NS_17	decile	barrier	CDH1	KLRG1	CDH1-KLRG1	False	111	111	410	0.3063063063063063	0.08108108108108109	0.05121951219512195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_17	decile	barrier	LGALS9	HAVCR2	LGALS9-TIM3	False	111	111	410	0.16216216216216217	0.036036036036036036	0.04390243902439024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_17	decile	barrier	LGALS9	CD44	LGALS9-CD44	True	111	111	410	0.16216216216216217	0.036036036036036036	0.43414634146341463	0.03397734825232375	0.003871347537862657	0.043848293536086075	0.020233812079819224	0.035083488026618335	0.12508022535329186	0.05918580673374102	0.05838244069166878	0.005568531007712618	0.0513726713567888	0.004365606490176754	0.03625040915450559	12.612612612612613	2.224213516971096
GSE131907	NS_17	decile	barrier	LGALS9	PTPRC	LGALS9-CD45	True	111	111	410	0.16216216216216217	0.036036036036036036	0.4951219512195122	0.03665223450680426	0.0041761215961100525	0.053332438891967114	0.020233812079819224	0.0416177778508589	0.19438431399713096	0.061434902099001154	0.05838244069166878	0.005568531007712618	0.0513726713567888	0.004365606490176754	0.03625040915450559	12.612612612612613	2.308779393512782
GSE131907	NS_17	decile	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	111	111	410	0.02702702702702703	0.0	0.18048780487804877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_17	decile	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	111	111	410	0.0	0.0	0.18048780487804877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_17	decile	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	111	111	410	0.0	0.0	0.18048780487804877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_17	decile	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	111	111	410	0.009009009009009009	0.009009009009009009	0.03170731707317073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_17	decile	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	111	111	410	0.009009009009009009	0.009009009009009009	0.004878048780487805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_17	decile	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	True	111	111	410	0.35135135135135137	0.14414414414414414	0.1	0.0	0.0	0.0	0.055919908201700175	0.021837598346114394	0.18472453300759017	0.039036426991081785	0.16135074849911787	0.0522646295914695	0.27973510518987205	0.062359925382067805	0.2305353571230827	20.720720720720724	0.8517487663098368
GSE131907	NS_17	decile	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	111	111	410	0.8378378378378378	0.6666666666666666	0.2048780487804878	0.015524888904438067	0.0017688914387742755	0.07301613845930255	0.22551873203460304	0.19843836334738874	0.05972381122126044	0.029122521564770243	0.650709512667778	0.26263372908826693	0.3815427051622377	2.098948225789936	2.597984086531228	17.117117117117118	0.4678529510768442
GSE131907	NS_17	decile	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	111	111	410	0.7567567567567568	0.6126126126126126	0.2048780487804878	0.0218041819432237	0.0024843482620876822	0.09390870766649101	0.2668750363132938	0.2348285880578611	0.07788504232377161	0.0389454386161725	0.7700385828525023	0.6209716013764293	0.7846353967828414	4.262783647207571	4.519415953334111	14.414414414414424	0.5809587522214757
GSE131907	NS_17	decile	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	111	111	410	0.8558558558558559	0.7207207207207207	0.2048780487804878	0.01609446667290737	0.0018337886012959048	0.08405112573834211	0.3100944949257809	0.2728582388742119	0.07702133315621812	0.03391889469935805	0.8947435800727842	0.5645375674009223	0.763226827305923	6.117578928006402	7.224671902005269	13.51351351351352	0.8030755866793954
GSE131907	NS_19	q4q1	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	False	188	188	370	0.4946808510638298	0.19680851063829788	0.03783783783783784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	q4q1	barrier	F11R	F11R	F11R-F11R	False	188	188	370	0.4946808510638298	0.19680851063829788	0.02702702702702703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	q4q1	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	188	188	370	0.35106382978723405	0.1276595744680851	0.13243243243243244	0.021932189298384523	0.002741346318157299	0.017515307582634185	0.06332357673534939	0.030508194658095962	0.24228948779108234	0.059383811178110535	0.18271322025488063	0.13883532517518188	0.3019191960559714	0.14348411571776715	0.24336231639575334	22.340425531914896	1.0687827706010131
GSE131907	NS_19	q4q1	barrier	NECTIN2	CD96	NECTIN2-CD96	True	188	188	370	0.35106382978723405	0.1276595744680851	0.17567567567567569	0.04361627179434294	0.005451681292208122	0.03783060940257873	0.06332357673534944	0.03532246280824067	0.2517852957694606	0.06097604934335876	0.18271322025488063	0.13883532517518188	0.3019191960559714	0.14348411571776715	0.24336231639575334	22.340425531914896	1.0702120243702073
GSE131907	NS_19	q4q1	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	True	188	188	370	0.4574468085106383	0.19680851063829788	0.10540540540540541	0.004407291979633479	0.0005508758599991822	0.004417273475345688	0.09776029989885765	0.03425932197133359	0.24012991772441722	0.06479443230139365	0.2820765997197996	0.31047328257370876	0.40155358091821536	0.3733428417128434	0.3693914398108772	26.063829787234038	1.0388934024565581
GSE131907	NS_19	q4q1	barrier	CDH1	KLRG1	CDH1-KLRG1	True	188	188	370	0.4574468085106383	0.19680851063829788	0.10270270270270271	0.0013940992295164924	0.000174251130974073	0.0013869307477353521	0.09776029989885765	0.03521646695666522	0.28946847124655006	0.0651226862101073	0.2820765997197996	0.31047328257370876	0.40155358091821536	0.3733428417128434	0.3693914398108772	26.063829787234038	1.0591250323186154
GSE131907	NS_19	q4q1	barrier	LGALS9	HAVCR2	LGALS9-TIM3	False	188	188	370	0.23404255319148937	0.09042553191489362	0.07837837837837838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	q4q1	barrier	LGALS9	CD44	LGALS9-CD44	True	188	188	370	0.23404255319148937	0.09042553191489362	0.43783783783783786	0.08021609051025871	0.010026362684798992	0.09829105445154933	0.029633757032246744	0.04589959075957037	0.08045900849098059	0.044546089948512224	0.08550494862666165	0.03084119579247969	0.14877887577856444	0.029299292503360608	0.10863070894378166	14.361702127659576	1.7120695650675544
GSE131907	NS_19	q4q1	barrier	LGALS9	PTPRC	LGALS9-CD45	True	188	188	370	0.23404255319148937	0.09042553191489362	0.4702702702702703	0.08456694681082488	0.010570184541254841	0.11024153688872546	0.0296337570322468	0.050704029771536985	0.10806930169159049	0.04494324796780613	0.08550494862666165	0.03084119579247969	0.14877887577856444	0.029299292503360608	0.10863070894378166	14.361702127659576	1.7166740738545216
GSE131907	NS_19	q4q1	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	188	188	370	0.0	0.005319148936170213	0.12972972972972974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	q4q1	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	188	188	370	0.05319148936170213	0.0425531914893617	0.12972972972972974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	q4q1	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	188	188	370	0.010638297872340425	0.005319148936170213	0.12972972972972974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	q4q1	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	188	188	370	0.031914893617021274	0.010638297872340425	0.05945945945945946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	q4q1	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	188	188	370	0.031914893617021274	0.010638297872340425	0.010810810810810811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	q4q1	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	True	188	188	370	0.5	0.22340425531914893	0.13513513513513514	0.018903114100231766	0.002362736411553525	0.024280899961408895	0.0846147785748182	0.039636735990457805	0.2029471956132048	0.04915315963512751	0.24414664287161586	0.10231268022435093	0.3438077761422699	0.13475974199090268	0.3592385179987569	27.659574468085108	0.8141798276200972
GSE131907	NS_19	q4q1	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	188	188	370	0.9680851063829787	0.9095744680851063	0.12162162162162163	0.0010613398438459598	0.0001326588984645995	0.018350175220109566	0.2078579104752578	0.1012534446150577	0.04197907514886412	0.01742564405268976	0.5997511533043938	0.3440896437595589	0.4576676522957336	5.688907418141849	6.779941753171634	5.85106382978724	1.1112608402441964
GSE131907	NS_19	q4q1	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	188	188	370	0.9095744680851063	0.7978723404255319	0.12162162162162163	0.002740104784427981	0.00034249094150897753	0.03327560383680449	0.2729189035175612	0.13294648742755943	0.070266996604546	0.030567680372865613	0.7874774973392777	0.6243912297002809	0.715503474409041	5.6712608780973515	5.9995642867179075	11.170212765957444	1.3899721589689005
GSE131907	NS_19	q4q1	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	188	188	370	0.9042553191489362	0.7287234042553191	0.12162162162162163	0.0037347459732914798	0.00046681304742748637	0.03759523399726997	0.292939169186045	0.14269892290816072	0.0774795991563082	0.037088609664333805	0.8452437733336804	0.5684662532626258	0.7239249220899292	4.44230413164523	4.806650928944545	17.55319148936171	0.9481337729219367
GSE131907	NS_19	decile	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	False	75	75	370	0.4533333333333333	0.17333333333333334	0.03783783783783784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	decile	barrier	F11R	F11R	F11R-F11R	False	75	75	370	0.4533333333333333	0.17333333333333334	0.02702702702702703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	decile	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	75	75	370	0.36	0.13333333333333333	0.13243243243243244	0.024668230457496557	0.0025315953964331708	0.020879460028194807	0.07745811478686063	0.03731796852920845	0.26998889072617827	0.0688773284308909	0.22349687615922387	0.19329366452535604	0.38378419949283904	0.2007386913414682	0.32054637737804925	22.666666666666664	1.1861811769988917
GSE131907	NS_19	decile	barrier	NECTIN2	CD96	NECTIN2-CD96	True	75	75	370	0.36	0.13333333333333333	0.17567567567567569	0.04905740278280881	0.005034552245646983	0.044859650745466405	0.07745811478686065	0.043206835744450084	0.2835191289728253	0.07076754396420964	0.22349687615922387	0.19329366452535604	0.38378419949283904	0.2007386913414682	0.32054637737804925	22.666666666666664	1.1904703183653254
GSE131907	NS_19	decile	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	True	75	75	370	0.4666666666666667	0.22666666666666666	0.10540540540540541	0.004103280432084508	0.00042110218931340644	0.004368347395024403	0.10087394402164915	0.03535047386650194	0.2233198018829033	0.0610537444771026	0.29106067758988824	0.36995277275056987	0.41855955511606974	0.48228819304473136	0.3980561396797728	24.000000000000004	0.9861224609820555
GSE131907	NS_19	decile	barrier	CDH1	KLRG1	CDH1-KLRG1	True	75	75	370	0.4666666666666667	0.22666666666666666	0.10270270270270271	0.0012979353569705704	0.00013320157602046348	0.0013723395999398385	0.10087394402164912	0.03633810370981089	0.2731937957970202	0.061360770562755795	0.29106067758988824	0.36995277275056987	0.41855955511606974	0.48228819304473136	0.3980561396797728	24.000000000000004	1.0092242092689316
GSE131907	NS_19	decile	barrier	LGALS9	HAVCR2	LGALS9-TIM3	False	75	75	370	0.25333333333333335	0.10666666666666667	0.07837837837837838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	decile	barrier	LGALS9	CD44	LGALS9-CD44	True	75	75	370	0.25333333333333335	0.10666666666666667	0.43783783783783786	0.08981458416229296	0.00921728813056076	0.11251377590532322	0.03387958848436484	0.052475939680642625	0.09169128964858156	0.048161440129617206	0.09775582858750406	0.04146196068656051	0.1797970718641029	0.038861532993510306	0.13512107902659481	14.666666666666666	1.9522604122122857
GSE131907	NS_19	decile	barrier	LGALS9	PTPRC	LGALS9-CD45	True	75	75	370	0.25333333333333335	0.10666666666666667	0.4702702702702703	0.09468605504674434	0.00971722643323652	0.125406724030771	0.03387958848436484	0.05796874359499382	0.12229907811424306	0.04860809370473762	0.09775582858750406	0.04146196068656051	0.1797970718641029	0.038861532993510306	0.13512107902659481	14.666666666666666	1.9526065945120847
GSE131907	NS_19	decile	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	75	75	370	0.0	0.0	0.12972972972972974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	decile	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	75	75	370	0.06666666666666667	0.02666666666666667	0.12972972972972974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	decile	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	75	75	370	0.013333333333333334	0.0	0.12972972972972974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	decile	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	75	75	370	0.013333333333333334	0.0	0.05945945945945946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	decile	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	75	75	370	0.013333333333333334	0.0	0.010810810810810811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907	NS_19	decile	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	True	75	75	370	0.48	0.18666666666666668	0.13513513513513514	0.0230845247314663	0.002369066424919341	0.027657929925659956	0.10671058525524713	0.04998724060253272	0.277491109286886	0.06647244684765458	0.30790166431620786	0.2466138747687894	0.4225301625299986	0.3081049561136845	0.42981157765803424	29.333333333333332	1.0626222910789587
GSE131907	NS_19	decile	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	75	75	370	1.0	0.9466666666666667	0.12162162162162163	0.0015198209450080422	0.00015597274860936795	0.026966892440902335	0.3041908420232	0.14817992976442496	0.06246907686787512	0.02457363412309932	0.8777092385414176	0.5592229703815728	0.6833163222081157	9.969106143829329	10.834862765465335	5.333333333333334	1.626484944220432
GSE131907	NS_19	decile	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	75	75	370	0.9466666666666667	0.7733333333333333	0.12162162162162163	0.004240757461451999	0.00043521087113643827	0.051005236303791224	0.453781920948074	0.2210499590560424	0.12099874199738278	0.050856082179127404	1.3093378539937084	1.1129567779386298	1.168699053514202	10.267055785948504	10.016714877610413	17.333333333333336	1.8394665298388513
GSE131907	NS_19	decile	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	75	75	370	0.9466666666666667	0.76	0.12162162162162163	0.004458139789368938	0.0004575198933246599	0.048259763325986485	0.41068027895915726	0.20005393484910078	0.10950576644688234	0.04917832157288815	1.1849728036905447	0.8777800789591532	1.0479358483683918	7.436212251642524	7.854277881707399	18.666666666666664	1.3376974237785386
GSE205335	P0031	q4q1	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	False	79	79	3824	0.620253164556962	0.08860759493670886	0.09440376569037658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	q4q1	barrier	F11R	F11R	F11R-F11R	False	79	79	3824	0.620253164556962	0.08860759493670886	0.024843096234309622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	q4q1	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	79	79	3824	0.6075949367088608	0.21518987341772153	0.14801255230125523	0.04786339149441663	0.0009118973046273077	0.07070767827695681	0.13652654633471328	0.08349363081393464	0.15822966350172013	0.06576544244667054	0.39393234269357635	-0.07543967309431354	0.5925529898825461	-0.12588007407754964	0.6750713593331552	39.24050632911392	0.7793480857553616
GSE205335	P0031	q4q1	barrier	NECTIN2	CD96	NECTIN2-CD96	True	79	79	3824	0.6075949367088608	0.21518987341772153	0.2262029288702929	0.10140890432916183	0.0019320508563159073	0.15535739438106752	0.13652654633471328	0.11849741466112246	0.20848351985162472	0.06845109631130541	0.39393234269357635	-0.07543967309431354	0.5925529898825461	-0.12588007407754964	0.6750713593331552	39.24050632911392	1.0010146520181074
GSE205335	P0031	q4q1	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	False	79	79	3824	0.5569620253164557	0.13924050632911392	0.09675732217573221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	q4q1	barrier	CDH1	KLRG1	CDH1-KLRG1	False	79	79	3824	0.5569620253164557	0.13924050632911392	0.06433054393305439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	q4q1	barrier	LGALS9	HAVCR2	LGALS9-TIM3	False	79	79	3824	0.26582278481012656	0.05063291139240506	0.047594142259414225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	q4q1	barrier	LGALS9	CD44	LGALS9-CD44	True	79	79	3824	0.26582278481012656	0.05063291139240506	0.6009414225941423	0.09126658726021224	0.0017388185902962804	0.15706778541759117	0.03624121472243058	0.096546293174991	0.14804212424372573	0.07103250539970785	0.10457004151168527	-0.07483070855634048	0.12334653805335506	-0.07215280181576955	0.08925862587908091	21.51898734177215	1.7703439373583267
GSE205335	P0031	q4q1	barrier	LGALS9	PTPRC	LGALS9-CD45	True	79	79	3824	0.26582278481012656	0.05063291139240506	0.6310146443514645	0.09304861034341146	0.001772769841881588	0.16666031894987862	0.03624121472243047	0.1026145552145569	0.15953131466587453	0.07156427264149184	0.10457004151168527	-0.07483070855634048	0.12334653805335506	-0.07215280181576955	0.08925862587908091	21.51898734177215	1.622363896404287
GSE205335	P0031	q4q1	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	79	79	3824	0.012658227848101266	0.012658227848101266	0.22489539748953974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	q4q1	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	79	79	3824	0.02531645569620253	0.0	0.22489539748953974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	q4q1	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	79	79	3824	0.012658227848101266	0.0	0.22489539748953974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	q4q1	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	79	79	3824	0.20253164556962025	0.27848101265822783	0.040271966527196654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	q4q1	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	79	79	3824	0.20253164556962025	0.27848101265822783	0.0031380753138075313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	q4q1	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	True	79	79	3824	0.379746835443038	0.06329113924050633	0.12578451882845187	0.024531932423975535	0.0004673844112641312	0.018348908735591783	0.12229330492147866	0.0635053179524783	0.39603442992091303	0.13199668843640333	0.3528638890882782	0.6143173581669404	0.37317814075602496	0.6057199094825855	0.2952029177396394	31.645569620253166	1.8110957947000013
GSE205335	P0031	q4q1	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	79	79	3824	0.8987341772151899	0.759493670886076	0.2680439330543933	-0.007533131413305083	-0.00014352184449774232	-0.026365431457033517	-0.11025491565000678	-0.1287900690172259	-0.01835738176044263	-0.01178723869854792	-0.3181284400837915	-0.5331671797990428	-0.7144419565173722	-6.608944035344075	-6.951354113246264	13.924050632911388	-0.2686486620629915
GSE205335	P0031	q4q1	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	79	79	3824	0.8607594936708861	0.7088607594936709	0.2680439330543933	-0.010555125772275742	-0.0002010971316744924	-0.03446178091373475	-0.12546935733575681	-0.14656223802406143	-0.023139467296631994	-0.016151930053173724	-0.3620280392236433	-0.678149135158168	-0.7486976454489557	-6.107583960379747	-5.410972385257062	15.189873417721522	-0.2643728231884765
GSE205335	P0031	q4q1	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	79	79	3824	0.8987341772151899	0.7215189873417721	0.2680439330543933	-0.005550495424103685	-0.00010574849918808596	-0.018956510192905784	-0.09055529230740511	-0.10577870634963427	-0.0159121209318617	-0.010434940505182122	-0.2612873422762874	-0.7441577527576793	-0.7616789854400453	-7.816856429479939	-6.654931844840521	17.721518987341778	-0.22050592654877565
GSE205335	P0031	decile	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	False	31	31	3824	0.41935483870967744	0.0967741935483871	0.09440376569037658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	decile	barrier	F11R	F11R	F11R-F11R	False	31	31	3824	0.41935483870967744	0.0967741935483871	0.024843096234309622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	decile	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	31	31	3824	0.3225806451612903	0.1935483870967742	0.14801255230125523	0.03267420284216495	0.0002564950485200844	0.03504433488889424	0.06562556445001072	0.04013370877127427	0.06874517170661301	0.03940254388971176	0.18935535277513896	-0.016756292005256603	0.39965485579983123	-0.027123651769838997	0.3794921072268581	12.903225806451612	0.13777799594720877
GSE205335	P0031	decile	barrier	NECTIN2	CD96	NECTIN2-CD96	True	31	31	3824	0.3225806451612903	0.1935483870967742	0.2262029288702929	0.06922733652167656	0.0005434400075747072	0.08371830915180115	0.06562556445001066	0.05695932352919916	0.1136860500095252	0.04145658440354538	0.18935535277513896	-0.016756292005256603	0.39965485579983123	-0.027123651769838997	0.3794921072268581	12.903225806451612	0.5947630506031106
GSE205335	P0031	decile	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	False	31	31	3824	0.25806451612903225	0.06451612903225806	0.09675732217573221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	decile	barrier	CDH1	KLRG1	CDH1-KLRG1	False	31	31	3824	0.25806451612903225	0.06451612903225806	0.06433054393305439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335	P0031	decile	barrier	LGALS9	HAVCR2	LGALS9-TIM3	False	31	31	3824	0.12903225806451613	0.03225806451612903	0.047594142259414225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
