gsm,cell_type,spotid,tissue,scan,neg_geomean,total_counts,q3,signal_to_bg,epi_score,t_score,b_score,tb_score
GSM8382424,CD45,96,Lung Cancer,DSP-1001250002070-D-E07.dcc,30.381979992626032,834880.0,44.0,1.4482268769408437,-0.3295274679410225,0.5931488175678976,0.6874921653639721,0.6259339438244771
GSM8382425,CD68,98,Lung Cancer,DSP-1001250002070-D-E08.dcc,14.878113919213357,277435.0,17.0,1.142617948236468,-0.04585865222876606,-0.2406020768707493,-0.1843680674097583,-0.20767526535626368
GSM8382426,CK,98,Lung Cancer,DSP-1001250002070-D-E09.dcc,40.881615408563206,1304219.0,66.0,1.6144176138933934,1.298422453180069,-0.3673244162424707,-0.14300871225352196,-0.28308253629444025
GSM8382427,CD45,98,Lung Cancer,DSP-1001250002070-D-E10.dcc,14.114629814472263,316465.0,18.0,1.2752725531309308,-0.28924687050022024,-0.10843451860278241,-0.04653760388940631,-0.09008180734318172
GSM8382428,CD68,99,Lung Cancer,DSP-1001250002070-D-E11.dcc,4.096526961747549,82717.0,5.0,1.2205460983630474,0.1204906887926076,0.0048870944710546205,-0.12984419769915556,-0.057314240657624804
GSM8382429,CK,99,Lung Cancer,DSP-1001250002070-D-E12.dcc,69.17516785441981,1949507.0,99.0,1.4311494004372638,0.2915805392425499,-0.3141085852762884,-0.08706248524008853,-0.22711572803205193
GSM8382431,CD68,1,Lung Cancer,DSP-1001250002073-A-A02.dcc,8.213784256879483,151712.0,9.0,1.0957190642622514,-0.8716520727001047,-0.16914122108494167,0.09960483102196971,-0.08302374712738558
GSM8382432,CK,1,Lung Cancer,DSP-1001250002073-A-A03.dcc,3.856378709604936,118201.0,7.0,1.8151744232394411,0.7751988808612924,0.18699757182533983,-0.5352918741667234,-0.1413097311268201
GSM8382433,CD45,1,Lung Cancer,DSP-1001250002073-A-A04.dcc,11.514267836507889,471311.0,20.0,1.7369754016479184,-0.3835962181808612,0.2814859311444904,1.073079967996967,0.6039851151857936
GSM8382434,CD68,100,Lung Cancer,DSP-1001250002073-A-A05.dcc,2.7526405856166627,51627.0,3.0,1.0898625907340977,-0.12891031623767946,0.333333380345592,-1.1251861833869623,-0.1926049376756067
GSM8382435,CK,100,Lung Cancer,DSP-1001250002073-A-A06.dcc,52.357100434503145,2206854.0,115.0,2.1964547128399685,0.6747567815430315,-0.4514353238768889,-0.2470250490510857,-0.37604819735921646
GSM8382437,CD68,101,Lung Cancer,DSP-1001250002073-A-A08.dcc,9.537864586951635,207376.0,12.0,1.2581432552960243,-0.13811341547079703,-0.09202833676677624,0.16622492609415307,0.04693694371473445
GSM8382438,CK,101,Lung Cancer,DSP-1001250002073-A-A09.dcc,68.31349743622127,1777952.0,96.0,1.405285977191072,-0.02819042389052351,-0.08404793891240958,0.03697622919413801,-0.04077164195348093
GSM8382439,CD45,101,Lung Cancer,DSP-1001250002073-A-A10.dcc,12.122441572947238,292680.0,17.0,1.4023577591776273,-0.43602681080392136,0.07911514572623135,0.2966503436663035,0.1830155766747561
GSM8382440,CD68,102,Lung Cancer,DSP-1001250002073-A-A11.dcc,6.767247536265889,152624.0,10.0,1.4777056619267568,-0.5844366496826416,0.20222380429577758,0.015874708676637983,0.10547663049247458
GSM8382441,CK,102,Lung Cancer,DSP-1001250002073-A-A12.dcc,41.613679748722255,1392334.0,72.0,1.7302002715155407,1.1158960543708898,-0.1713964171571063,-0.06154936840112679,-0.12058063568263044
GSM8382442,CD45,102,Lung Cancer,DSP-1001250002073-A-B01.dcc,5.410857999815018,132373.0,8.0,1.4785085840865713,0.06796028859318959,0.15792547676691404,0.17474583546425482,0.15014272686733232
GSM8382443,CD68,103,Lung Cancer,DSP-1001250002073-A-B02.dcc,7.534842941026997,186411.0,12.0,1.592601211985502,-0.33772272584938934,0.09004594541893995,0.10296990545432472,0.08707641888600381
GSM8382444,CK,103,Lung Cancer,DSP-1001250002073-A-B03.dcc,7.701292524399829,157449.0,10.0,1.298483334884012,-0.3828886988261644,-0.2627185916017245,-0.03786853865984252,-0.1676023487543099
GSM8382445,CD45,103,Lung Cancer,DSP-1001250002073-A-B04.dcc,3.7341624933126303,79928.0,5.0,1.3389883297671994,-0.022692878181711063,0.45978811775807227,0.4116780018016484,0.43650339912346103
GSM8382446,CD68,109,Lung Cancer,DSP-1001250002073-A-B05.dcc,4.645859754049475,85773.0,6.0,1.2914724760622003,-0.0024509759941060416,-0.21618915243681158,0.3617937262484916,0.006011209097829262
GSM8382447,CK,109,Lung Cancer,DSP-1001250002073-A-B06.dcc,27.60157327072819,691801.0,41.0,1.485422573483556,0.2289193515909682,0.04188313426758139,0.16815668848603016,0.11158228412774207
GSM8382448,CD45,109,Lung Cancer,DSP-1001250002073-A-B07.dcc,3.751252671575883,57799.0,4.0,1.0663104701821164,-3.511175656874711,-0.3367372386609331,0.299172472457097,-0.07520293606085549
GSM8382449,CD68,116,Lung Cancer,DSP-1001250002073-A-B08.dcc,4.093748212214046,74390.0,5.0,1.2213745791893293,-0.19372237566949257,-0.09284667460776008,0.11006030404571288,0.0032231023914364165
GSM8382450,CK,116,Lung Cancer,DSP-1001250002073-A-B09.dcc,18.439819951210104,449627.0,26.0,1.4099920752368171,1.3685490767248245,-0.10657166246751926,0.12149777552969887,0.03504310500936558
GSM8382451,CD45,116,Lung Cancer,DSP-1001250002073-A-B10.dcc,2.7248544016049956,23574.0,2.0,0.7339841713458006,0.18623883752740777,0.7844626768633338,0.3419895903230663,0.5916524053452328
GSM8382452,CD68,117,Lung Cancer,DSP-1001250002073-A-B11.dcc,15.767835644157962,331768.0,20.0,1.268404900415744,-0.5659856571771913,0.1261784054927393,0.09463851733489825,0.11893247002399443
GSM8382453,CK,117,Lung Cancer,DSP-1001250002073-A-B12.dcc,23.97942071153993,583231.0,34.0,1.4178824588384547,-0.19808577675962313,0.09192449689289406,0.1185613705887536,0.10284345687978336
GSM8382454,CD45,117,Lung Cancer,DSP-1001250002073-A-C01.dcc,4.175880337333141,80770.0,5.0,1.1973523176176952,-0.23674879520127634,0.2915645366234938,-0.0010682101543375566,0.2016238530108363
GSM8382455,CD68,118,Lung Cancer,DSP-1001250002073-A-C02.dcc,10.001646628991802,253635.0,14.0,1.3997695098943168,-0.1936449428029805,0.41316084865163427,-0.00017282787146166712,0.24829479585320602
GSM8382456,CK,118,Lung Cancer,DSP-1001250002073-A-C03.dcc,8.992596358938433,336468.0,17.0,1.8904440187735538,0.9589601841350701,0.20913273844290003,-0.14001177099863105,0.08972931980878052
GSM8382457,CD45,118,Lung Cancer,DSP-1001250002073-A-C04.dcc,7.7194441719121585,269347.0,13.0,1.6840590734889416,-0.6920004126461672,1.1313960360686859,0.22327012325155726,0.774076930300867
GSM8382458,CD68,119,Lung Cancer,DSP-1001250002073-A-C05.dcc,4.146145589188192,72532.0,5.0,1.2059393218217864,-0.9415537510557828,0.14176623647139897,0.2233280893621492,0.17827296767447587
GSM8382459,CK,119,Lung Cancer,DSP-1001250002073-A-C06.dcc,6.0848287944609405,145453.0,9.0,1.4790884516245977,0.42561637871908964,-0.05021104125958997,0.09409184314091323,0.060432329556129094
GSM8382460,CD45,119,Lung Cancer,DSP-1001250002073-A-C07.dcc,25.889362000634254,592206.0,33.0,1.274654817650259,-0.17476814713230127,0.14595470648646813,0.47199992696529414,0.29168618601796936
GSM8382461,CD68,120,Lung Cancer,DSP-1001250002073-A-C08.dcc,2.5776741845381883,23039.0,2.0,0.7758932498128411,0.5509215604653392,-0.9700231509055155,-0.37943878296655487,-0.860846425443103
GSM8382462,CK,120,Lung Cancer,DSP-1001250002073-A-C09.dcc,41.46000170036948,1254455.0,66.0,1.5918957378965044,1.2305796039876928,-0.2165729787435109,-0.09630959789530946,-0.17626135953087996
GSM8382463,CD45,120,Lung Cancer,DSP-1001250002073-A-C10.dcc,3.150251250360322,48550.0,4.0,1.2697399928156474,0.5985542113946041,0.32345285335724094,-0.08072974228555818,0.18462641175576966
GSM8382464,CD68,15,Lung Cancer,DSP-1001250002073-A-C11.dcc,21.451553187608074,555790.0,31.0,1.4451168047779301,-0.012577269837564131,0.11957769386470307,0.04438879938036466,0.10080749714728876
GSM8382465,CK,15,Lung Cancer,DSP-1001250002073-A-C12.dcc,25.58596556212081,678006.0,37.0,1.446105284170995,1.1774145861255851,-0.001130509719729389,-0.14892910538774373,-0.0680168585187979
GSM8382466,CD45,15,Lung Cancer,DSP-1001250002073-A-D01.dcc,4.485655204072623,96415.0,6.0,1.3375972354166834,-0.21070259845306483,-0.007762168335262221,-0.3887721012272034,-0.1256349368119829
GSM8382467,CD68,17,Lung Cancer,DSP-1001250002073-A-D02.dcc,2.181477311307142,12522.0,2.0,0.9168099020024184,1.4953175641936127,-0.8952815466117034,-0.968294613439234,-0.7635356177965883
GSM8382468,CK,17,Lung Cancer,DSP-1001250002073-A-D03.dcc,51.521253352871874,1775112.0,90.0,1.746851913395528,1.1414933514618095,-0.2586558882846757,-0.14141117710027507,-0.1815998666611689
GSM8382469,CD68,18,Lung Cancer,DSP-1001250002073-A-D04.dcc,4.617299655624415,99330.0,7.0,1.5160376241713434,-0.39659204839679196,-0.015220234596908355,-0.27229317598743386,-0.11366874600305721
GSM8382470,CD45,18,Lung Cancer,DSP-1001250002073-A-D05.dcc,2.4303917306417113,18537.0,2.0,0.8229126090187641,1.4937378443736673,-0.022275438900405398,0.7160416804232663,0.280623297309317
GSM8382471,CD68,2,Lung Cancer,DSP-1001250002073-A-D06.dcc,2.9197974495392516,40524.0,3.0,1.027468532268704,0.06579179610304875,0.2598686835120825,0.8051232904835035,0.3563423677694395
GSM8382472,CK,2,Lung Cancer,DSP-1001250002073-A-D07.dcc,5.814486717070188,117111.0,7.0,1.2038895848621305,-0.2914325629215351,-0.019408455552623938,-0.06471782645905444,-0.03592436113837527
GSM8382473,CD68,20,Lung Cancer,DSP-1001250002073-A-D08.dcc,4.290566230414709,74825.0,5.0,1.165347353120038,0.17483497884706445,0.2179163744435444,0.16438167357939548,0.23960193329590274
GSM8382474,CK,20,Lung Cancer,DSP-1001250002073-A-D09.dcc,51.646219115457,1274426.0,71.0,1.3747376132467106,0.36285531132963467,-0.15980392112503283,0.06699270961289017,-0.07423207296033096
GSM8382475,CD68,21,Lung Cancer,DSP-1001250002073-A-D10.dcc,5.434078749662337,162866.0,8.0,1.4721906635042976,-0.9620339838180683,0.041456136820972045,0.3412988611180996,0.15370539616523837
GSM8382476,CK,21,Lung Cancer,DSP-1001250002073-A-D11.dcc,3.5727529893966077,70191.0,5.0,1.3994810206133048,0.4860308044659396,-0.06616538404193495,0.07655222858470667,-0.004573076990843639
GSM8382477,CD45,21,Lung Cancer,DSP-1001250002073-A-D12.dcc,12.82876239835385,226140.0,14.0,1.0912977858095212,-0.5147854427826788,0.09427514046211982,-0.15820343883253685,0.003282979106968398
GSM8382478,CD68,22,Lung Cancer,DSP-1001250002073-A-E01.dcc,19.21949941372322,603746.0,31.0,1.6129452350806388,-0.29108181756669893,0.19666979959258546,-0.18149498209085513,0.07469397288868906
GSM8382479,CK,22,Lung Cancer,DSP-1001250002073-A-E02.dcc,28.464491474069096,1023572.0,50.0,1.7565745042573329,1.0291907098108775,-0.17424721885300398,-0.0730257263631966,-0.1385625708258309
GSM8382480,CD45,22,Lung Cancer,DSP-1001250002073-A-E03.dcc,12.638723440096367,469581.0,22.0,1.7406821269785024,-0.6053609612159212,0.7594895309245557,0.20709013015994682,0.5534673056095456
GSM8382481,CD68,23,Lung Cancer,DSP-1001250002073-A-E04.dcc,13.51581586595628,417102.0,20.0,1.4797478893135945,-1.2095161776195895,-0.038084886913070104,-0.006629088105889025,0.0002157244540792469
GSM8382483,CD45,23,Lung Cancer,DSP-1001250002073-A-E06.dcc,3.2169834880310875,64819.0,4.0,1.2434008489263797,-0.21585851825260916,-0.2785765869653134,-0.4210226120498768,-0.32506023289550834
GSM8382484,CD68,24,Lung Cancer,DSP-1001250002073-A-E07.dcc,10.038006076909229,316585.0,17.0,1.6935634298036226,-0.2825372742290795,0.14681696322902127,0.22220548665342799,0.18575489006102286
GSM8382485,CD45,24,Lung Cancer,DSP-1001250002073-A-E08.dcc,77.42033978769675,3013530.0,158.0,2.040807369655959,-0.4324950840354722,0.6856004563155134,0.8975340816061359,0.7742438276060208
GSM8382486,CD68,25,Lung Cancer,DSP-1001250002073-A-E09.dcc,9.71426967385226,246266.0,13.0,1.338237503843638,-0.9169440173561183,-0.021430819632827003,0.33277653003535157,0.16272506086425542
GSM8382488,CD45,25,Lung Cancer,DSP-1001250002073-A-E11.dcc,9.205827361777963,222128.0,13.0,1.4121490105251389,-0.04724893751167514,-0.09088934965966411,0.1649034718723379,0.017080433713311027
GSM8382489,CD68,27,Lung Cancer,DSP-1001250002073-A-E12.dcc,11.312839863447827,217904.0,14.0,1.2375318813832483,-0.30891687772811105,0.08066984495923268,-0.09358867641712365,-0.004096337733304978
GSM8382490,CK,27,Lung Cancer,DSP-1001250002073-A-F01.dcc,6.439063189267596,142740.0,9.0,1.3977188506242466,0.405004428519137,-0.33231345538088375,-0.021601190349361143,-0.2000505813628246
GSM8382491,CD45,27,Lung Cancer,DSP-1001250002073-A-F02.dcc,13.92334241580124,349904.0,20.0,1.4364366976497338,-0.48982299777357863,0.12995582093194713,0.07442746124429878,0.11860404337680963
GSM8382492,CD68,3,Lung Cancer,DSP-1001250002073-A-F03.dcc,3.2929677226984304,61600.0,4.0,1.2147097502438289,-2.2126325320174116,0.27517988809336025,-0.6869046484536265,-0.057216042927655586
GSM8382493,CK,3,Lung Cancer,DSP-1001250002073-A-F04.dcc,22.28277730406564,1340159.0,56.0,2.51315171514919,0.6449238881536967,-0.5403024781288255,-0.3189702798139771,-0.43623457267767973
GSM8382494,CD45,3,Lung Cancer,DSP-1001250002073-A-F05.dcc,10.734560504044579,457495.0,24.0,2.2357692232446085,-0.3849985191645011,-0.01023518686924918,-0.07527480017651289,-0.04043154253861614
GSM8382495,CK,30,Lung Cancer,DSP-1001250002073-A-F06.dcc,29.56979168450055,660467.0,38.0,1.285095289322524,-0.244153470709215,-0.06524686559631565,0.06283469526737795,0.00708289872794321
GSM8382496,CD45,30,Lung Cancer,DSP-1001250002073-A-F07.dcc,22.021671194534434,505489.0,29.0,1.3168846153328053,-0.047487893907668166,-0.04297131262678988,0.059086969194048766,0.004953125815401194
GSM8382497,CD68,32,Lung Cancer,DSP-1001250002073-A-F08.dcc,6.088543016262755,153717.0,9.0,1.4781861565173509,-0.19587177431023717,0.08482064584426707,0.23119487999277943,0.16505215037223797
GSM8382498,CK,32,Lung Cancer,DSP-1001250002073-A-F09.dcc,11.226865689893085,359289.0,20.0,1.7814411031927526,1.5513418862988169,-0.2522316882115936,0.03906053409140364,-0.10774687326056842
GSM8382499,CD45,32,Lung Cancer,DSP-1001250002073-A-F10.dcc,2.7528488424106836,33834.0,3.0,1.0897801411329526,0.7824647457977791,-0.5909951365958175,0.2278103523591395,-0.3793588488857744
GSM8382501,CK,33,Lung Cancer,DSP-1001250002073-A-F12.dcc,38.838129975652656,1126047.0,58.0,1.4933777716990952,0.5096430067005087,-0.2520493748253321,-0.11306798989769895,-0.19854785325271607
GSM8382503,CD68,35,Lung Cancer,DSP-1001250002073-A-G02.dcc,10.05930283160928,309374.0,16.0,1.5905674844307607,0.020740564363991076,0.09544473431549871,0.07027345076668645,0.050762095473014135
GSM8382504,CK,35,Lung Cancer,DSP-1001250002073-A-G03.dcc,31.61275922370356,1031217.0,56.0,1.7714366406210644,1.4063778032446415,-0.21811299634204584,-0.05010160247326212,-0.16174237115413526
GSM8382505,CD45,35,Lung Cancer,DSP-1001250002073-A-G04.dcc,8.264008260098304,209037.0,11.0,1.3310732097294817,-0.556836129128826,0.008497370076483435,-0.021291417192300433,-0.013061976197190184
GSM8382506,CD68,4,Lung Cancer,DSP-1001250002073-A-G05.dcc,3.399817615031289,72755.0,5.0,1.4706671257581516,-0.11517961400452581,0.24333491641360228,0.2325714616468142,0.15949763193292466
GSM8382507,CK,4,Lung Cancer,DSP-1001250002073-A-G06.dcc,37.4797859247692,1397785.0,75.0,2.001078665458302,1.6047013672167125,-0.34420057468499277,-0.22866938065920017,-0.27153106467810817
GSM8382508,CD45,4,Lung Cancer,DSP-1001250002073-A-G07.dcc,6.040877630064398,213201.0,11.0,1.8209274667731907,-0.5806290164594623,0.16575256058981314,0.45544157686920483,0.2951964495281856
GSM8382509,CD68,40,Lung Cancer,DSP-1001250002073-A-G08.dcc,3.554905259459658,60762.0,4.0,1.1252057953882,-1.0016530480132557,-0.22206278891304754,0.3381764843504329,-0.022087663585111272
GSM8382510,CK,40,Lung Cancer,DSP-1001250002073-A-G09.dcc,22.861989087040357,601490.0,33.0,1.4434439573198168,0.10269865189058347,-0.1771029905475907,-0.04009400380769179,-0.12782619794892058
GSM8382511,CD45,40,Lung Cancer,DSP-1001250002073-A-G10.dcc,5.8308538738128295,126686.0,8.0,1.3720117453001361,0.02712183955593206,0.048054706702817196,0.15362551472510955,0.04601527628355706
GSM8382512,CD68,42,Lung Cancer,DSP-1001250002073-A-G11.dcc,2.159010535111728,10749.0,2.0,0.9263502736435237,-0.39097948095727175,0.4634336875860863,-1.0024205262529355,-0.18839262737996232
GSM8382513,CK,42,Lung Cancer,DSP-1001250002073-A-G12.dcc,93.37691060314054,3686931.0,188.0,2.0133456845559525,0.46264470803109115,-0.32638154974365996,-0.2977858419217321,-0.30625170239078914
GSM8382514,CD45,42,Lung Cancer,DSP-1001250002073-A-H01.dcc,15.467740498901017,372516.0,22.0,1.4223150434650167,0.09161263175010292,-0.05282592931502439,0.0582028421166676,0.01352625045507061
GSM8382515,CD68,45,Lung Cancer,DSP-1001250002073-A-H02.dcc,3.376899018927299,59761.0,4.0,1.184518689359753,0.43367949011665896,0.25676385368879595,0.2050829789301285,0.22439755766586078
GSM8382516,CK,45,Lung Cancer,DSP-1001250002073-A-H03.dcc,51.95140204473508,1371685.0,73.0,1.4051593821691295,0.7337446580623745,-0.004922823754380801,0.08119391162058864,0.022877640508338626
GSM8382517,CD45,45,Lung Cancer,DSP-1001250002073-A-H04.dcc,3.5727495716144544,68371.0,5.0,1.3994823593920689,-0.19926986518581158,0.3175386332180823,0.469472959490044,0.38481988486303376
GSM8382518,CD68,46,Lung Cancer,DSP-1001250002073-A-H05.dcc,13.492731447632728,594646.0,25.0,1.8528494469061858,-0.09505127102475575,0.04996957949499725,0.25328578351138953,0.12084817457604391
GSM8382519,CK,46,Lung Cancer,DSP-1001250002073-A-H06.dcc,43.30791027303779,1885960.0,96.0,2.2166851135222454,1.0386949708848956,-0.25644746890161896,-0.21966569560846771,-0.25302750837339527
GSM8382520,CD45,46,Lung Cancer,DSP-1001250002073-A-H07.dcc,4.089572430730765,236335.0,7.0,1.7116703808444764,-0.7272095663506128,-0.15114574471533793,0.6141497361975929,0.11815599996253434
GSM8382521,CD68,48,Lung Cancer,DSP-1001250002073-A-H08.dcc,11.953116578336912,262315.0,16.0,1.338563034597806,-0.7859885734183836,-0.00032297582420381943,0.058713818928195494,0.019431815746609793
GSM8382522,CK,48,Lung Cancer,DSP-1001250002073-A-H09.dcc,59.556420793948014,1602752.0,87.0,1.4607996726499175,-0.20777046606049598,-0.09747682809071456,-0.06700146612072144,-0.07365775108845218
GSM8382523,CD45,48,Lung Cancer,DSP-1001250002073-A-H10.dcc,2.828715442963446,74665.0,3.0,1.0605520634684666,-1.9204385135530464,0.6553132801323174,0.19938370104401137,0.3882136519198607
GSM8382524,CD68,49,Lung Cancer,DSP-1001250002073-A-H11.dcc,3.635685321593607,77302.0,5.0,1.375256535625691,0.5040047561434502,-0.5269328202091406,-1.0019246488729823,-0.6822632235558701
GSM8382525,CK,49,Lung Cancer,DSP-1001250002073-A-H12.dcc,20.684968084716065,628032.0,35.0,1.6920499880230022,1.1215538522753774,-0.2667462192969836,-0.07432085152063062,-0.221586982225785
GSM8382527,CD45,49,Lung Cancer,DSP-1001250002072-B-A02.dcc,2.8580323257791025,36272.0,3.0,1.0496732220067515,-0.5669840046688122,-0.7844009093250768,-0.8786074663983738,-0.6833589522205383
GSM8382528,CD68,51,Lung Cancer,DSP-1001250002072-B-A03.dcc,26.30107339178202,688166.0,37.0,1.4067866907500797,-0.02568797551791757,-0.08712120915276866,-0.01708061531195737,-0.05219520325566673
GSM8382529,CK,51,Lung Cancer,DSP-1001250002072-B-A04.dcc,46.13605050964771,1316014.0,70.0,1.5172516768716906,-0.030636055383924887,-0.23208989002689684,-0.012273247191924241,-0.13737149156524886
GSM8382530,CD45,51,Lung Cancer,DSP-1001250002072-B-A05.dcc,9.75787034784913,299714.0,16.0,1.639702048667493,-0.25222386870194047,0.2767336641708211,-0.05012345004733465,0.1532217095163606
GSM8382531,CD68,53,Lung Cancer,DSP-1001250002072-B-A06.dcc,10.614237162417622,350179.0,18.0,1.69583548252846,-0.05566499043640194,0.09445014192177581,0.26659864260006616,0.17919432325717288
GSM8382532,CK,53,Lung Cancer,DSP-1001250002072-B-A07.dcc,39.38913482810941,1514118.0,75.0,1.9040783791594598,1.346711356262095,-0.1911093562941466,-0.21187619655959855,-0.19621031052025284
GSM8382533,CD45,53,Lung Cancer,DSP-1001250002072-B-A08.dcc,9.25533971256991,345844.0,16.0,1.7287317912566729,-0.44061855909189873,0.142036457251844,0.4206942946897194,0.2585629780090981
GSM8382534,CD68,55,Lung Cancer,DSP-1001250002072-B-A09.dcc,2.2026109956532958,9746.0,2.0,0.9080132642336142,-0.2679918863574988,-0.6183508204879676,-0.5475302652254052,-0.640746534280467
GSM8382535,CK,55,Lung Cancer,DSP-1001250002072-B-A10.dcc,84.1860603957537,2712497.0,144.0,1.710496955470591,1.0723639490135697,-0.21871139213663504,-0.1741647858261688,-0.207153255610093
GSM8382536,CK,58,Lung Cancer,DSP-1001250002072-B-A11.dcc,16.587938544950227,820060.0,47.0,2.833384020120327,0.2386947009681979,-0.13364562049231488,0.019426770598727217,-0.05941560392961032
GSM8382537,CD45,58,Lung Cancer,DSP-1001250002072-B-A12.dcc,26.03975168749226,1366137.0,79.0,3.033823092788795,0.5054396657729359,-0.21425741010295285,-0.06508154216918216,-0.14665411557089225
GSM8382538,CD68,67,Lung Cancer,DSP-1001250002072-B-B01.dcc,5.130259468819293,166345.0,9.0,1.754297234808537,-0.09371051887140025,-0.1945671564678464,0.3568092092697257,0.02355823038992
GSM8382539,CK,67,Lung Cancer,DSP-1001250002072-B-B02.dcc,26.600685878514973,875151.0,46.0,1.7292787189804606,1.114707169810083,-0.28456523027486824,-0.15868249901469955,-0.23888832342228117
GSM8382540,CD45,67,Lung Cancer,DSP-1001250002072-B-B03.dcc,22.31735204668514,865631.0,37.0,1.6579027799803747,-0.6304584385563547,0.01563456921357531,0.456263767429264,0.20474085596250902
GSM8382541,CD68,69,Lung Cancer,DSP-1001250002072-B-B04.dcc,2.9369585872226023,50111.0,3.0,1.021464862681981,-0.07097338922099006,0.038751470072917904,1.009466329340766,0.35733189333416426
GSM8382542,CK,69,Lung Cancer,DSP-1001250002072-B-B05.dcc,27.98243207126539,1014402.0,54.0,1.9297822241638367,0.4405236892487987,-0.38052951749323016,-0.08924035143329467,-0.2746389594149088
GSM8382543,CD45,69,Lung Cancer,DSP-1001250002072-B-B06.dcc,5.110249123327345,247722.0,9.0,1.7611665855812506,-0.31531166489160656,-0.06627830724294315,0.610777322760303,0.1829437602605859
GSM8382544,CD68,70,Lung Cancer,DSP-1001250002072-B-B07.dcc,5.842582736993935,110183.0,8.0,1.3692574602916239,0.03518726294613339,0.07719000605350423,-0.09475224155404538,-0.035406230913991976
GSM8382545,CK,70,Lung Cancer,DSP-1001250002072-B-B08.dcc,23.27417089524982,456351.0,28.0,1.2030503739969833,-0.19891132051280858,0.0335813103557161,-0.05850410719991039,-0.007054576470648666
GSM8382546,CD45,70,Lung Cancer,DSP-1001250002072-B-B09.dcc,3.7657637031845352,59143.0,4.0,1.0622015387256991,-0.292591543499948,0.342572603694014,-0.3816718389966791,0.06417072568599202
GSM8382547,CD68,71,Lung Cancer,DSP-1001250002072-B-B10.dcc,16.933983678669623,604767.0,32.0,1.8896912036302376,-0.36028234985165364,0.09902009667543288,-0.20221262133281792,-0.024772848637230727
GSM8382548,CK,71,Lung Cancer,DSP-1001250002072-B-B11.dcc,81.70186494415852,3377991.0,168.0,2.0562566119491206,-0.2917811412573519,-0.2790011344383121,-0.20547639951999708,-0.2783808364047551
GSM8382549,CD68,72,Lung Cancer,DSP-1001250002072-B-B12.dcc,5.6990418727326295,91793.0,6.0,1.0528085481714604,-0.28907821812432655,0.18224069032738388,0.17746320407550087,0.17500476756332572
GSM8382550,CK,72,Lung Cancer,DSP-1001250002072-B-C01.dcc,66.73131469562416,1579823.0,88.0,1.318721209096312,0.15966548522125423,-0.14279975634880548,-0.009266337504191036,-0.08390783818946446
GSM8382551,CD68,77,Lung Cancer,DSP-1001250002072-B-C02.dcc,11.022652079127187,394025.0,20.0,1.8144453672698768,-0.31194947090390945,0.08397418304031046,0.09485258061273205,0.10837953818120205
GSM8382552,CK,77,Lung Cancer,DSP-1001250002072-B-C03.dcc,33.757566405437196,1269860.0,65.0,1.925494249773014,1.378948542972374,-0.18666139809615956,-0.13957312950673817,-0.15927004379802767
GSM8382554,CD68,8,Lung Cancer,DSP-1001250002072-B-C05.dcc,20.727415446954502,653725.0,34.0,1.6403395824729152,-0.7580082788063738,-0.008060084409359458,-0.02337041554671515,-0.0012868450693548361
GSM8382555,CK,8,Lung Cancer,DSP-1001250002072-B-C06.dcc,3.5759303158601115,85817.0,5.0,1.3982375377461347,-1.0850132702038975,-0.3425702298625062,-0.5322935485142701,-0.421509204572712
GSM8382556,CD68,80,Lung Cancer,DSP-1001250002072-B-C07.dcc,6.449025933911548,164961.0,10.0,1.5506217686947135,-0.5070880742444372,-0.05918691291575362,0.11438825312963496,-0.023870862507195945
GSM8382557,CK,80,Lung Cancer,DSP-1001250002072-B-C08.dcc,13.119881345092425,371904.0,21.0,1.6006242318536807,1.0383844998708844,-0.25399245626634137,-0.340348436664875,-0.26997327385113
GSM8382558,CD45,80,Lung Cancer,DSP-1001250002072-B-C09.dcc,20.469619898168464,623305.0,33.0,1.612145226153061,-0.3375138463745748,0.05322149909463736,-0.07621919411235423,0.0043243426809222996
GSM8382559,CD68,81,Lung Cancer,DSP-1001250002072-B-C10.dcc,5.825558899150541,191714.0,10.0,1.7165734950269165,-0.8972054025910658,-0.14977717857048667,0.04343878530231926,-0.08812682222599477
GSM8382560,CK,81,Lung Cancer,DSP-1001250002072-B-C11.dcc,13.754053741993186,563538.0,28.0,2.035763457467947,0.7859167240364986,-0.4653598008215214,-0.09896579062040356,-0.37112195957020955
GSM8382561,CD45,81,Lung Cancer,DSP-1001250002072-B-C12.dcc,7.021949791805525,239460.0,13.0,1.8513376463002824,-0.6482299482764469,0.08263244269644954,-0.31254037235922016,-0.06652002348665187
GSM8382562,CD68,87,Lung Cancer,DSP-1001250002072-B-D01.dcc,2.5354300708278785,23569.0,2.0,0.788820809144601,-0.6224801329648137,0.43066724419291136,0.3530557891567132,0.4360333128871021
GSM8382563,CK,87,Lung Cancer,DSP-1001250002072-B-D02.dcc,8.093810871547321,285577.0,16.0,1.976819109555154,0.3062590071687219,-0.21629821283780792,0.030994823301007113,-0.1338039914625253
GSM8382564,CD45,87,Lung Cancer,DSP-1001250002072-B-D03.dcc,7.115356934909661,241659.0,11.0,1.5459519600529583,-0.5333393452053983,-0.38944223913175735,-0.16227607854877446,-0.306036008457256
GSM8382566,CK,88,Lung Cancer,DSP-1001250002072-B-D05.dcc,3.351215623673947,51093.0,4.0,1.1935967270332755,0.25764683357194906,0.1356610118739252,-0.3658684815391524,-0.14722969583010226
